
[00:00:00.000 --> 00:00:02.000]  沒錯,就像詩歌所說
[00:10:46.960 --> 00:10:48.840]  其實以當時的猶太人背景
[00:10:48.840 --> 00:10:50.000]  都不要說猶太人
[00:10:50.000 --> 00:10:51.360]  其實今天你想一下
[00:10:51.360 --> 00:10:52.160]  你爸爸還沒死
[00:10:52.160 --> 00:10:53.200]  然後你跟他說
[00:10:53.200 --> 00:10:54.800]  我想跟你分家產
[00:10:54.800 --> 00:10:56.760]  你猜他有什麼反應
[00:10:56.760 --> 00:11:00.200]  我相信這個可以說是
[00:11:00.200 --> 00:11:03.080]  不同的民族都覺得是一個不好的
[00:11:03.080 --> 00:11:05.160]  更加不單止是分家產
[00:11:05.160 --> 00:11:07.000]  經文講過不多日
[00:11:07.000 --> 00:11:08.200]  差不多立即
[00:11:08.200 --> 00:11:10.000]  他把這些產業收拾起來
[00:11:10.000 --> 00:11:11.320]  原文就是變賣
[00:11:11.320 --> 00:11:12.800]  就是賣光它
[00:11:12.800 --> 00:11:16.640]  就是說這個小兒子要跟父親斷絕關係
[00:11:16.640 --> 00:11:18.080]  然後去到遠方
[00:11:18.080 --> 00:11:20.440]  所以第一個A是離家
[00:11:20.440 --> 00:11:21.440]  後來大家知道了
[00:11:21.440 --> 00:11:22.680]  他成為一個流浪漢
[00:11:22.680 --> 00:11:24.120]  要吃豬哨
[00:11:24.120 --> 00:11:24.880]  所以頂姐妹
[00:11:24.880 --> 00:11:26.880]  如果你是那個父親
[00:11:26.880 --> 00:11:28.880]  如果你的兒子要跟你分家產
[00:11:28.880 --> 00:11:29.560]  你問我
[00:11:29.560 --> 00:11:30.600]  我有三個反應
[00:11:30.600 --> 00:11:31.400]  第一
[00:11:31.400 --> 00:11:31.800]  就是
[00:11:31.800 --> 00:11:32.760]  當然很憤怒
[00:11:32.760 --> 00:11:34.680]  你這個不孝子
[00:11:34.680 --> 00:11:36.280]  第二是什麼呢
[00:11:36.280 --> 00:11:37.360]  拒絕
[00:11:37.360 --> 00:11:39.280]  一塊錢我都不會給你
[00:11:39.280 --> 00:11:40.720]  這個敗家子
[00:11:40.720 --> 00:11:42.280]  第三是什麼呢
[00:11:42.280 --> 00:11:43.000]  決裂了
[00:11:43.000 --> 00:11:44.760]  你這麼喜歡分家產
[00:11:44.760 --> 00:11:46.560]  我現在趕你出門
[00:11:46.560 --> 00:11:47.880]  你不用在這裡了
[00:11:47.880 --> 00:11:49.400]  我猜這個都是人之常情
[00:11:49.400 --> 00:11:51.560]  如果有個小兒子是這樣要求
[00:11:51.560 --> 00:11:54.640]  但你記得比喻裡面的父親是怎樣
[00:11:54.640 --> 00:11:56.120]  分給他
[00:11:56.120 --> 00:11:57.920]  究竟為什麼呢
[00:11:57.920 --> 00:11:59.000]  為什麼會分給他
[00:11:59.000 --> 00:12:01.080]  是不是他不愛他
[00:12:01.080 --> 00:12:02.480]  一直都想他走
[00:12:02.480 --> 00:12:02.800]  對了
[00:12:02.800 --> 00:12:03.920]  現在他搬走
[00:12:03.920 --> 00:12:04.480]  送他走
[00:12:04.480 --> 00:12:05.600]  貼一點錢
[00:12:05.600 --> 00:12:07.040]  他搬走
[00:12:07.040 --> 00:12:08.400]  還是他溺愛呢
[00:12:08.400 --> 00:12:10.160]  我們一會兒會說一下
[00:12:10.160 --> 00:12:11.320]  其實今天我們都是
[00:12:11.320 --> 00:12:15.800]  我們先前說了很多信二代和信三代都離家
[00:12:15.800 --> 00:12:17.680]  離家有很多原因
[00:12:17.680 --> 00:12:18.760]  我們一會兒會探討一下
[00:12:18.760 --> 00:12:20.880]  究竟為什麼這個小兒子
[00:12:20.880 --> 00:12:24.400]  或者為什麼父親有這個反應
[00:12:24.400 --> 00:12:24.840]  好
[00:12:24.840 --> 00:12:26.720]  第二個A
[00:12:26.720 --> 00:12:27.280]  是什麼呢
[00:12:27.280 --> 00:12:28.080]  Awake
[00:12:28.080 --> 00:12:28.840]  醒覺
[00:12:28.840 --> 00:12:30.080]  所以現在你正在睡覺
[00:12:30.080 --> 00:12:31.360]  先醒一醒
[00:12:31.360 --> 00:12:32.840]  醒覺是很重要的
[00:12:32.840 --> 00:12:35.160]  縱然這個小兒子是那麼不聽話
[00:12:35.160 --> 00:12:37.480]  但是他醒覺了
[00:12:37.480 --> 00:12:38.800]  我們再讀一次
[00:12:38.800 --> 00:12:40.600]  他醒不過來
[00:12:40.600 --> 00:12:41.520]  就說
[00:12:41.520 --> 00:12:44.080]  我父親有多少故宮
[00:12:44.080 --> 00:12:45.560]  兩色有餘
[00:12:45.560 --> 00:12:48.440]  我倒在這裡餓死嗎
[00:12:48.440 --> 00:12:48.960]  對了
[00:12:48.960 --> 00:12:51.080]  很快小兒子都洗了家產
[00:12:51.080 --> 00:12:51.800]  真的
[00:12:51.800 --> 00:12:53.080]  吃豬哨了
[00:12:53.080 --> 00:12:54.080]  窮途末路了
[00:12:54.080 --> 00:12:55.680]  但是他醒不過來
[00:12:55.680 --> 00:12:56.440]  醒在原文
[00:12:56.440 --> 00:12:57.040]  就是說
[00:12:57.040 --> 00:12:58.320]  進入自己的思想
[00:12:58.320 --> 00:12:59.840]  就是自醒
[00:12:59.840 --> 00:13:01.760]  這個小兒子也不是壞得太厲害
[00:13:01.760 --> 00:13:03.280]  他起碼懂得反思
[00:13:03.280 --> 00:13:04.240]  反省
[00:13:04.240 --> 00:13:05.160]  他想到
[00:13:05.160 --> 00:13:07.040]  其實做一個浪子
[00:13:07.040 --> 00:13:08.280]  我要吃豬哨
[00:13:08.280 --> 00:13:08.920]  但是
[00:13:08.920 --> 00:13:10.280]  我回到我爸爸那裡
[00:13:10.280 --> 00:13:12.240]  起碼做一個故宮也比
[00:13:12.240 --> 00:13:14.240]  吃死而香好
[00:13:14.240 --> 00:13:14.760]  好了
[00:13:14.760 --> 00:13:17.800]  第三個A是什麼呢
[00:13:17.800 --> 00:13:18.480]  Admit
[00:13:18.480 --> 00:13:19.120]  是不是
[00:13:19.120 --> 00:13:20.520]  認錯了
[00:13:20.520 --> 00:13:21.440]  所以
[00:13:21.440 --> 00:13:22.240]  最重要
[00:13:22.240 --> 00:13:23.200]  醒覺之後
[00:13:23.200 --> 00:13:25.760]  知錯就能改
[00:13:25.760 --> 00:13:26.920]  接著他做了什麼呢
[00:13:26.920 --> 00:13:27.520]  十八節
[00:13:27.520 --> 00:13:28.680]  他說我要起來
[00:13:28.680 --> 00:13:29.720]  到我父親那裡去
[00:13:29.720 --> 00:13:30.400]  對他說
[00:13:30.400 --> 00:13:31.600]  這裡是在唸台詞的
[00:13:31.600 --> 00:13:32.000]  他說
[00:13:32.000 --> 00:13:33.320]  如果見到爸爸怎麼辦
[00:13:33.320 --> 00:13:33.880]  我們一起唸
[00:13:33.880 --> 00:13:34.720]  父親
[00:13:34.720 --> 00:13:36.480]  我得罪了天
[00:13:36.480 --> 00:13:38.280]  又得罪了你
[00:13:38.280 --> 00:13:39.880]  從今以後
[00:13:39.880 --> 00:13:42.800]  我不配稱為你的兒子
[00:13:42.800 --> 00:13:46.320]  把我當作一個故宮罷
[00:13:46.320 --> 00:13:47.480]  頭腦上
[00:13:47.480 --> 00:13:48.400]  他真的在唸
[00:13:48.400 --> 00:13:49.800]  如果一會兒見到爸爸的話
[00:13:49.800 --> 00:13:51.720]  我就去認錯了
