
[00:00:00.000 --> 00:00:02.000]  定志不會做實
[00:05:21.520 --> 00:05:23.520]  就是第三節
[00:05:23.520 --> 00:05:25.520]  他們要典當
[00:05:25.520 --> 00:05:27.520]  他們的家財換取食物
[00:05:27.520 --> 00:05:29.520]  都很嚴重的問題
[00:05:29.520 --> 00:05:31.520]  要變賣他們的田地
[00:05:31.520 --> 00:05:33.520]  葡萄園房屋
[00:05:33.520 --> 00:05:35.520]  去換取食物
[00:05:35.520 --> 00:05:37.520]  不單止食物
[00:05:37.520 --> 00:05:39.520]  也成了問題
[00:05:39.520 --> 00:05:41.520]  第三個問題是第四節
[00:05:41.520 --> 00:05:43.520]  他們要借錢向王納稅
[00:05:43.520 --> 00:05:45.520]  當時的波斯王
[00:05:45.520 --> 00:05:47.520]  是阿達薩西王
[00:05:47.520 --> 00:05:49.520]  其實人民已經這麼貧困
[00:05:49.520 --> 00:05:51.520]  竟然還要借錢
[00:05:51.520 --> 00:05:53.520]  做什麼?
[00:05:53.520 --> 00:05:55.520]  向王納稅
[00:05:55.520 --> 00:05:57.520]  其實反映這個王
[00:05:57.520 --> 00:05:59.520]  其實沒有什麼連戳
[00:05:59.520 --> 00:06:01.520]  體戳人民的心
[00:06:01.520 --> 00:06:03.520]  第四個問題
[00:06:03.520 --> 00:06:05.520]  在第五節
[00:06:05.520 --> 00:06:07.520]  他們賣女兒給同胞
[00:06:07.520 --> 00:06:09.520]  成為什麼?
[00:06:09.520 --> 00:06:11.520]  奴婢
[00:06:11.520 --> 00:06:13.520]  即是抵押他們的兒女
[00:06:13.520 --> 00:06:15.520]  成為別人的僕婢
[00:06:15.520 --> 00:06:17.520]  換取金錢生活
[00:06:17.520 --> 00:06:19.520]  而令百姓感到最難過的是什麼?
[00:06:19.520 --> 00:06:21.520]  所給予的對象
[00:06:21.520 --> 00:06:23.520]  是自己的同胞
[00:06:23.520 --> 00:06:27.520]  自己人不是應該
[00:06:27.520 --> 00:06:29.520]  要寬待自己人嗎?
[00:06:29.520 --> 00:06:33.520]  如果我們看回第五節的訴求
[00:06:33.520 --> 00:06:35.520]  我們的身體和我們弟兄的身體是一樣
[00:06:35.520 --> 00:06:37.520]  我們的身體和我們弟兄的身體是一樣
[00:06:37.520 --> 00:06:39.520]  我們的身體和我們弟兄的身體是一樣
[00:06:39.520 --> 00:06:41.520]  我們的身體和我們弟兄的身體是一樣
[00:06:41.520 --> 00:06:43.520]  我們的兒女和他們的兒女是沒有差別的
[00:06:43.520 --> 00:06:45.520]  所謂什麼?
[00:06:45.520 --> 00:06:47.520]  本事同根生
[00:06:47.520 --> 00:06:49.520]  相煎何太急呢?
[00:06:49.520 --> 00:06:51.520]  他說:
[00:06:51.520 --> 00:06:53.520]  「我們卻要迫使
[00:06:53.520 --> 00:06:55.520]  兒女作人的僕婢
[00:06:55.520 --> 00:06:57.520]  我們有些女兒已被搶走了
[00:06:57.520 --> 00:06:59.520]  我們卻無能為力
[00:06:59.520 --> 00:07:01.520]  我們卻無能為力
[00:07:01.520 --> 00:07:03.520]  我們卻無能為力
[00:07:03.520 --> 00:07:05.520]  其實反映他們的悲傷心情
[00:07:05.520 --> 00:07:07.520]  其實反映他們的悲傷心情
[00:07:07.520 --> 00:07:09.520]  很無奈也很無助
[00:07:09.520 --> 00:07:11.520]  可能你會問
[00:07:11.520 --> 00:07:13.520]  「什麼摩西律法容許猶太人
[00:07:13.520 --> 00:07:15.520]  這樣去賣自己的女兒
[00:07:15.520 --> 00:07:17.520]  兒女作奴婢的嗎?」
[00:07:17.520 --> 00:07:19.520]  「什麼摩西律法容許猶太人
[00:07:19.520 --> 00:07:21.520]  這樣去賣自己的女兒
[00:07:21.520 --> 00:07:23.520]  兒女作奴婢的嗎?」
[00:07:23.520 --> 00:07:25.520]  如果我們出來
[00:07:25.520 --> 00:07:27.520]  我們參考出埃及記
[00:07:27.520 --> 00:07:29.520]  有一章第二節
[00:07:29.520 --> 00:07:31.520]  第四節
[00:07:31.520 --> 00:07:33.520]  「律法容許有奴隸的制度」
[00:07:33.520 --> 00:07:39.520]  當時律法確實容許有奴隸的制度
[00:07:39.520 --> 00:07:41.520]  不過第七年
[00:07:41.520 --> 00:07:43.520]  奴隸可以被主人釋放
[00:07:43.520 --> 00:07:45.520]  得享自由
[00:07:45.520 --> 00:07:49.520]  另外按照律例這條文
[00:07:49.520 --> 00:07:53.520]  如果百姓將自己的兒女作為奴僕
[00:07:53.520 --> 00:07:55.520]  如果百姓將自己的兒女作為奴僕
[00:07:55.520 --> 00:07:59.520]  他們直到債務還清的時候
[00:07:59.520 --> 00:08:01.520]  可以釋放成為自由人
[00:08:01.520 --> 00:08:09.520]  當猶太人滿腔熱誠準備重返故鄉重建城牆
[00:08:09.520 --> 00:08:11.520]  鬼神工作
[00:08:11.520 --> 00:08:13.520]  但遇上貧窮的問題
[00:08:13.520 --> 00:08:17.520]  遇上同胞彼此埋怨的問題
[00:08:17.520 --> 00:08:23.520]  他們正向領袖李希米尋求公道
[00:08:23.520 --> 00:08:25.520]  這些內憂的問題
[00:08:25.520 --> 00:08:27.520]  令我都想起教會
[00:08:27.520 --> 00:08:29.520]  有沒有內憂?
[00:08:29.520 --> 00:08:33.520]  神的家都會有
[00:08:33.520 --> 00:08:35.520]  我印象最深刻
[00:08:35.520 --> 00:08:39.520]  就是聽聞某間教會
[00:08:39.520 --> 00:08:41.520]  你不用問哪一間
[00:08:41.520 --> 00:08:43.520]  因為我都忘記了
[00:08:43.520 --> 00:08:47.520]  因為他們滿腔熱誠準備直託
[00:08:47.520 --> 00:08:49.520]  是不是好?
[00:08:49.520 --> 00:08:53.520]  但產生很大的衝突
[00:08:53.520 --> 00:08:57.520]  信徒領袖之間很大的衝突
[00:08:57.520 --> 00:08:59.520]  最終引致教會分裂
[00:08:59.520 --> 00:09:01.520]  導火線是什麼呢?
[00:09:01.520 --> 00:09:03.520]  就是不同人對於
[00:09:03.520 --> 00:09:09.520]  新子堂門口的設計
[00:09:09.520 --> 00:09:11.520]  有不同的意見
[00:09:11.520 --> 00:09:13.520]  這樣產生衝突
[00:09:13.520 --> 00:09:17.520]  其實這些分裂事件
[00:09:17.520 --> 00:09:23.520]  令我想起教會內憂相對於外患的問題
[00:09:23.520 --> 00:09:25.520]  是更難處理的
[00:09:25.520 --> 00:09:31.520]  我們看看李希米如何回應百姓的訴求
[00:09:31.520 --> 00:09:33.520]  第二段
[00:09:33.520 --> 00:09:37.520]  他如何解決困境有什麼方針?
[00:09:37.520 --> 00:09:39.520]  6到13節
[00:09:39.520 --> 00:09:44.520]  李希米聽到同胞有不公義的對待
[00:09:44.520 --> 00:09:46.520]  他的反應是什麼呢?
[00:09:46.520 --> 00:09:47.520]  第六節
[00:09:47.520 --> 00:09:49.520]  是非常憤怒
[00:09:49.520 --> 00:09:52.520]  所謂法而勞
[00:09:52.520 --> 00:09:57.520]  他透過三個行動去平息民怨
[00:09:57.520 --> 00:10:00.520]  第一個行動是在第七節
[00:10:00.520 --> 00:10:07.520]  他斥責貴族和官長
[00:10:07.520 --> 00:10:12.520]  他們就是當時擁有權力和錢財的人
[00:10:12.520 --> 00:10:14.520]  可惜他們官商勾結
[00:10:14.520 --> 00:10:16.520]  只顧個人利益
[00:10:16.520 --> 00:10:18.520]  剝削窮人
[00:10:18.520 --> 00:10:21.520]  他們借錢給窮人
[00:10:21.520 --> 00:10:23.520]  借錢給同胞
[00:10:23.520 --> 00:10:26.520]  卻收取很高的利息
[00:10:26.520 --> 00:10:29.520]  所謂的高利貸
[00:10:29.520 --> 00:10:33.520]  李希米對於權貴的斥責
[00:10:33.520 --> 00:10:36.520]  其實反映他什麼質素呢?
[00:10:36.520 --> 00:10:39.520]  其實都很勇敢
[00:10:39.520 --> 00:10:44.520]  他勇敢地向社會這班權貴表達不公義的事
[00:10:44.520 --> 00:10:48.520]  他為神的子民去爭取公道
[00:10:48.520 --> 00:10:51.520]  當然他可能會面對代價
[00:10:51.520 --> 00:10:55.520]  這些權貴可能會對他有迫害
[00:10:55.520 --> 00:10:56.520]  第二個行動
[00:10:56.520 --> 00:10:59.520]  就是在第七節尾
[00:10:59.520 --> 00:11:04.520]  他召集大會攻擊他們
[00:11:04.520 --> 00:11:06.520]  攻擊他們這些欺壓窮人的問題
[00:11:06.520 --> 00:11:09.520]  又或者是擺上枱去處理
[00:11:09.520 --> 00:11:12.520]  是不是要更大的勇氣呢?
[00:11:12.520 --> 00:11:14.520]  他公開斥責這些權貴
[00:11:14.520 --> 00:11:16.520]  有三件事
[00:11:16.520 --> 00:11:18.520]  第一
[00:11:18.520 --> 00:11:20.520]  第八節
[00:11:20.520 --> 00:11:23.520]  他說我們已經盡力贖回我們的弟兄
[00:11:23.520 --> 00:11:25.520]  就是賣到列國的猶太人
[00:11:25.520 --> 00:11:28.520]  你們還要賣弟兄?
[00:11:28.520 --> 00:11:33.520]  李希米為了阻止百姓賣兒女作為補費
[00:11:33.520 --> 00:11:36.520]  這件事件繼續惡化
[00:11:36.520 --> 00:11:39.520]  他按著律法的指引
[00:11:39.520 --> 00:11:41.520]  他自己付錢
[00:11:41.520 --> 00:11:44.520]  給錢去贖回那些被賣的同胞
[00:11:44.520 --> 00:11:46.520]  並警告這些權貴
[00:11:46.520 --> 00:11:52.520]  應該要停止販賣補費的行動
[00:11:52.520 --> 00:11:53.520]  當他們聽完之後
[00:11:53.520 --> 00:11:57.520]  反應是甚麼呢?
[00:11:57.520 --> 00:11:58.520]  最後
[00:11:58.520 --> 00:12:03.520]  「靜默不語,無話可答」
[00:12:03.520 --> 00:12:05.520]  即是他們默認他們的問題
[00:12:05.520 --> 00:12:08.520]  亦沒有反駁的理據
[00:12:08.520 --> 00:12:12.520]  李希米這個贖回弟兄的行動
[00:12:12.520 --> 00:12:16.520]  和這些權貴欺壓剝削同胞的行為
[00:12:16.520 --> 00:12:20.520]  其實有很大的對比
[00:12:20.520 --> 00:12:24.520]  我們再次見到李希米
[00:12:24.520 --> 00:12:28.520]  他不單止為神伸張公義
[00:12:28.520 --> 00:12:32.520]  他更加彰顯對同胞
[00:12:32.520 --> 00:12:36.520]  他自己人的慈愛憐惜的心
[00:12:36.520 --> 00:12:39.520]  他的生命正正是彰顯神的公義
[00:12:39.520 --> 00:12:43.520]  和慈愛憐憫
[00:12:43.520 --> 00:12:45.520]  第二點的斥責是甚麼呢?
[00:12:45.520 --> 00:12:49.520]  第九節
[00:12:49.520 --> 00:12:54.520]  「你們不是應該敬畏我們的神嗎?
[00:12:54.520 --> 00:12:56.520]  免得列國我們的仇敵
[00:12:56.520 --> 00:12:59.520]  毀謗我們嗎?」
[00:12:59.520 --> 00:13:01.520]  他提醒這些權貴
[00:13:01.520 --> 00:13:03.520]  你們都是神的子民
[00:13:03.520 --> 00:13:05.520]  你們應該要敬畏神
[00:13:05.520 --> 00:13:09.520]  不要再行惡事得罪神
[00:13:09.520 --> 00:13:12.520]  他們這些行惡的惡行
[00:13:12.520 --> 00:13:17.520]  不單止令同胞不能團結合一
[00:13:17.520 --> 00:13:19.520]  亦令外面的敵人
[00:13:19.520 --> 00:13:21.520]  看見猶太人內訌
[00:13:21.520 --> 00:13:24.520]  他們更加會乘虛而入
[00:13:24.520 --> 00:13:27.520]  更加去攻擊他們和他們所信的神
[00:13:27.520 --> 00:13:30.520]  即是說神的命會受到羞辱
[00:13:30.520 --> 00:13:33.520]  第三點的斥責
[00:13:33.520 --> 00:13:38.520]  在第十和第十一節
[00:13:38.520 --> 00:13:42.520]  尼希米提到他和他自己
[00:13:42.520 --> 00:13:45.520]  弟兄和僕人
[00:13:45.520 --> 00:13:50.520]  都曾經借錢給有需要的同胞度過難關
[00:13:50.520 --> 00:13:52.520]  在這一刻他勸勉那些權貴
[00:13:52.520 --> 00:13:54.520]  應該甚麼呢?
[00:13:54.520 --> 00:13:57.520]  免去同胞的彌食
[00:13:57.520 --> 00:13:59.520]  減輕他們的困難
[00:13:59.520 --> 00:14:01.520]  第十一節
[00:14:01.520 --> 00:14:03.520]  尼希米又勸他們
[00:14:03.520 --> 00:14:05.520]  還要歸還那些抵押品
[00:14:05.520 --> 00:14:08.520]  包括田地、葡萄園、房屋等等
[00:14:08.520 --> 00:14:10.520]  以及已交付的利息
[00:14:10.520 --> 00:14:12.520]  還給窮人
[00:14:12.520 --> 00:14:14.520]  可能大家會想
[00:14:14.520 --> 00:14:19.520]  借錢給人收利息是不是理所當然?
[00:14:19.520 --> 00:14:21.520]  為甚麼要豁免利息呢?
[00:14:21.520 --> 00:14:23.520]  為甚麼要歸還抵押品呢?
[00:14:23.520 --> 00:14:25.520]  還給他們呢?
[00:14:25.520 --> 00:14:28.520]  當時的律法不是容許收利息的嗎?
[00:14:28.520 --> 00:14:32.520]  在此我想大家參考一下尼希米的
[00:14:32.520 --> 00:14:34.520]  二十五章三十九到四十節
[00:14:34.520 --> 00:14:36.520]  我請大家一起讀
[00:14:36.520 --> 00:14:57.520]  尼希米認為如果僕人是自己人
[00:14:57.520 --> 00:15:02.520]  應該格外的恩待他們
[00:15:02.520 --> 00:15:04.520]  照顧他們
[00:15:04.520 --> 00:15:09.520]  猶太人應該勝過律法條文的規定
[00:15:09.520 --> 00:15:11.520]  所謂律法不外乎甚麼?
[00:15:11.520 --> 00:15:13.520]  人情而已
[00:15:13.520 --> 00:15:15.520]  他們實在應該善待自己人
[00:15:15.520 --> 00:15:19.520]  應該幫補他們所面對的困境
[00:15:19.520 --> 00:15:25.520]  所以在人情上其實可以豁免利息
[00:15:25.520 --> 00:15:28.520]  和抵押品
[00:15:28.520 --> 00:15:30.520]  而事實上對那班富有的人
[00:15:30.520 --> 00:15:32.520]  富足的人不收利息
[00:15:32.520 --> 00:15:35.520]  對他們的生活有多大影響呢?
[00:15:35.520 --> 00:15:43.520]  但是可以祝福到很多有需要的同胞渡過難關
[00:15:43.520 --> 00:15:47.520]  所以我想起我們教會信徒之間
[00:15:47.520 --> 00:15:49.520]  都會面對經濟的困難
[00:15:49.520 --> 00:15:54.520]  或者都會有借錢給對方幫他們
[00:15:54.520 --> 00:15:58.520]  但是應不應該收利息呢?
[00:15:58.520 --> 00:16:03.520]  如果你說收,為甚麼收呢?
[00:16:03.520 --> 00:16:07.520]  你說摩西律法規定的
[00:16:07.520 --> 00:16:11.520]  如果你說不收又如何呢?
[00:16:11.520 --> 00:16:15.520]  你說虧本,有多虧本呢?
[00:16:15.520 --> 00:16:19.520]  虧本又如何呢?
[00:16:19.520 --> 00:16:22.520]  或者借了錢,到期要還了
[00:16:22.520 --> 00:16:30.520]  他真的沒辦法還,是否一定要繼續追呢?
[00:16:30.520 --> 00:16:33.520]  大家可以想想
[00:16:33.520 --> 00:16:38.520]  這班權貴聽完之後有甚麼回應呢?
[00:16:38.520 --> 00:16:40.520]  在第十二節
[00:16:40.520 --> 00:16:46.520]  他說「我們必歸還,不再向他們索取
[00:16:46.520 --> 00:16:52.520]  必照你們所說的話去做」
[00:16:52.520 --> 00:16:55.520]  很感恩一位屬靈的領袖
[00:16:55.520 --> 00:16:57.520]  他勇敢地透過行動
[00:16:57.520 --> 00:17:00.520]  彰顯神的公義和憐憫的時候
[00:17:00.520 --> 00:17:04.520]  神就在人的心裏面動功
[00:17:04.520 --> 00:17:10.520]  神親自感動他們回轉
[00:17:10.520 --> 00:17:14.520]  我們看看尼熙弥第三個行動
[00:17:14.520 --> 00:17:17.520]  十二節尾
[00:17:17.520 --> 00:17:19.520]  十二節是說他召了祭司來
[00:17:19.520 --> 00:17:23.520]  叫貴族和官長起誓
[00:17:23.520 --> 00:17:26.520]  他按照猶太的習俗
[00:17:26.520 --> 00:17:28.520]  請祭司作見證人
[00:17:28.520 --> 00:17:32.520]  叫權貴們當眾宣誓
[00:17:32.520 --> 00:17:33.520]  宣告甚麼呢?
[00:17:33.520 --> 00:17:36.520]  之前他們所有的承諾
[00:17:36.520 --> 00:17:37.520]  十三節
[00:17:37.520 --> 00:17:38.520]  尼熙弥是怎樣?
[00:17:38.520 --> 00:17:41.520]  他抖著胸前的衣襟
[00:17:41.520 --> 00:17:44.520]  這個行動是象徵性的行動
[00:17:44.520 --> 00:17:48.520]  是表示他們的起誓是很嚴肅
[00:17:48.520 --> 00:17:51.520]  如果不遵守他們的起誓
[00:17:51.520 --> 00:17:53.520]  是有後果的
[00:17:53.520 --> 00:17:54.520]  後果是甚麼呢?
[00:17:54.520 --> 00:17:59.520]  「願神照樣斗他離開他的家
[00:17:59.520 --> 00:18:02.520]  和他勞碌得來的直到斗空了」
[00:18:02.520 --> 00:18:06.520]  意思是說他們面臨神的刑罰
[00:18:06.520 --> 00:18:13.520]  他們的財產會被神拿走
[00:18:13.520 --> 00:18:14.520]  最後怎樣呢?
[00:18:14.520 --> 00:18:18.520]  「會眾同聲說:阿們」
[00:18:18.520 --> 00:18:20.520]  看到嗎?最後那段
[00:18:20.520 --> 00:18:22.520]  又讚甚麼呢?
[00:18:22.520 --> 00:18:26.520]  「百姓就照著這話去做」
[00:18:26.520 --> 00:18:27.520]  弟兄姊妹
[00:18:27.520 --> 00:18:31.520]  我們先總結一下頭十三節
[00:18:31.520 --> 00:18:33.520]  我們看看尼熙弥這個見證
[00:18:33.520 --> 00:18:35.520]  他座言起行
[00:18:35.520 --> 00:18:38.520]  他回應百姓的需要
[00:18:38.520 --> 00:18:41.520]  他斥責權貴欺壓自己的同胞
[00:18:41.520 --> 00:18:44.520]  他們放債取利
[00:18:44.520 --> 00:18:49.520]  他又自費去幫助那些同胞
[00:18:49.520 --> 00:18:51.520]  又召開群眾大會
[00:18:51.520 --> 00:18:53.520]  提出一些解決的方案
[00:18:53.520 --> 00:18:55.520]  他以身作則
[00:18:55.520 --> 00:18:57.520]  為百姓樹立了一個好的榜樣
[00:18:57.520 --> 00:19:00.520]  勸勉他們要敬畏神
[00:19:00.520 --> 00:19:02.520]  不要做惡事
[00:19:02.520 --> 00:19:06.520]  最後權貴願意退還利息、抵押品
[00:19:06.520 --> 00:19:08.520]  給回百姓
[00:19:08.520 --> 00:19:11.520]  其實這是一個很感人的場面
[00:19:11.520 --> 00:19:14.520]  這是一幅很美的圖畫
[00:19:14.520 --> 00:19:16.520]  弟兄姊妹
[00:19:16.520 --> 00:19:18.520]  所謂以和為貴
[00:19:18.520 --> 00:19:22.520]  如果教會裏面有信徒、有領袖之間
[00:19:22.520 --> 00:19:25.520]  產生衝突的時候
[00:19:25.520 --> 00:19:29.520]  其實尼熙弥的見證是否一個好的榜樣呢?
[00:19:29.520 --> 00:19:35.520]  是否大家應該多些行公義、好聯運
[00:19:35.520 --> 00:19:39.520]  彼此提率、彼此的隱約
[00:19:39.520 --> 00:19:44.520]  然後可以化解很多的危機呢?
[00:19:44.520 --> 00:19:48.520]  我們看第三段經文
[00:19:48.520 --> 00:19:49.520]  亦是最後一段
[00:19:49.520 --> 00:19:54.520]  愛神愛人的生命
[00:19:54.520 --> 00:19:57.520]  十四節
[00:19:57.520 --> 00:20:02.520]  尼熙弥擔任猶大省長有十二年
[00:20:02.520 --> 00:20:04.520]  在波斯帝國裏面
[00:20:04.520 --> 00:20:09.520]  省長是有權透過人民去收取稅收
[00:20:09.520 --> 00:20:14.520]  這些稅收包括物資、農作物或者金錢
[00:20:14.520 --> 00:20:17.520]  以支持省長的開支
[00:20:17.520 --> 00:20:24.520]  但是尼熙弥沒有透過自己這個特權去領取報酬
[00:20:24.520 --> 00:20:27.520]  即是他不收人工
[00:20:27.520 --> 00:20:32.520]  他義務去參與建造城牆的工程
[00:20:32.520 --> 00:20:35.520]  這個情況和第十五節
[00:20:35.520 --> 00:20:42.520]  權貴向百姓剝削、核制的行為是剛相反的
[00:20:42.520 --> 00:20:46.520]  尼熙弥見證是因為敬畏神
[00:20:46.520 --> 00:20:52.520]  所以他定義藉著行動去恩待神的子民
[00:20:52.520 --> 00:20:54.520]  他寧願自己吃虧
