
[00:00:00.000 --> 00:00:02.200]  好,大興姐妹,午安
[00:06:09.560 --> 00:06:11.600]  我們信了就足夠了
[00:06:11.600 --> 00:06:14.440]  但信了之後,我們做什麼?
[00:06:14.520 --> 00:06:15.560]  猶太人就說了
[00:06:15.560 --> 00:06:16.640]  你信了之後都可以
[00:06:16.640 --> 00:06:18.480]  你不是憑律法信耶穌
[00:06:18.480 --> 00:06:20.280]  你憑信而足夠都可以
[00:06:20.280 --> 00:06:22.720]  但你信了之後,你要守律法
[00:06:22.720 --> 00:06:23.800]  我們經常都這樣說
[00:06:23.800 --> 00:06:24.960]  你信了之後,你要做什麼?
[00:06:24.960 --> 00:06:27.000]  做什麼改良,對吧?
[00:06:27.000 --> 00:06:30.080]  保羅說,不是,拆了就沒有了
[00:06:30.080 --> 00:06:32.120]  拆了,你不要回律法
[00:06:32.120 --> 00:06:34.880]  回律法,你就不對了
[00:06:34.880 --> 00:06:38.000]  所以保羅第一句說絕對不是這樣的
[00:06:38.000 --> 00:06:40.480]  那我們是不是做什麼都可以?
[00:06:40.480 --> 00:06:42.560]  這是保羅的問題
[00:06:42.560 --> 00:06:43.560]  保羅說信了耶穌
[00:06:43.640 --> 00:06:46.400]  在生命裡面有幾個很重要的改變
[00:06:46.400 --> 00:06:50.320]  有一個很特別的改變
[00:06:50.320 --> 00:06:52.640]  我已經不是我了
[00:06:52.640 --> 00:06:55.240]  我們讀心理學時聽過
[00:06:55.240 --> 00:06:57.800]  我自己的我都有很多不同的組成
[00:06:57.800 --> 00:06:59.400]  那些小書也說
[00:06:59.400 --> 00:07:01.000]  心理書好像看相書一樣
[00:07:01.000 --> 00:07:03.160]  說你的我有很多不同的組成
[00:07:03.160 --> 00:07:06.000]  但聖經說了一個很特別的景況
[00:07:06.000 --> 00:07:07.280]  如果我信了之後
[00:07:07.280 --> 00:07:09.840]  我跟我是不同的
[00:07:09.840 --> 00:07:12.720]  有一個新的我和一個舊的我
[00:07:12.800 --> 00:07:14.240]  新的我是怎樣?
[00:07:14.240 --> 00:07:15.480]  原來有一個舊的我
[00:07:15.480 --> 00:07:17.600]  我是向邪情絲肉而活的
[00:07:17.600 --> 00:07:19.400]  剛才保羅在經文裡面
[00:07:19.400 --> 00:07:21.000]  我記得我信耶穌那天晚上
[00:07:21.000 --> 00:07:23.000]  我去一個報道會
[00:07:23.000 --> 00:07:25.400]  當時我未去過紅磡偷館
[00:07:25.400 --> 00:07:26.560]  紅磡偷館很久以前建的
[00:07:26.560 --> 00:07:29.400]  當時紅磡偷館只是給歌聲去
[00:07:29.400 --> 00:07:30.480]  但那天晚上報道會
[00:07:30.480 --> 00:07:31.960]  我就跟著我的師兄
[00:07:31.960 --> 00:07:35.360]  帶我去紅磡偷館聽福音
[00:07:35.360 --> 00:07:36.680]  我是第一次人生聽福音
[00:07:36.680 --> 00:07:38.320]  我是在一間天主教學校的
[00:07:38.320 --> 00:07:40.920]  當時我是學空手動靜台倦道的
[00:07:41.000 --> 00:07:43.280]  然後師兄帶我去聽福音
[00:07:43.280 --> 00:07:45.840]  聽的時候
[00:07:45.840 --> 00:07:48.320]  當晚的福音淋在我的心上
[00:07:48.320 --> 00:07:50.600]  當晚黑黑的時候
[00:07:50.600 --> 00:07:52.080]  我決定信耶穌
[00:07:52.080 --> 00:07:54.000]  很多年後我問帶我去的師兄
[00:07:54.000 --> 00:07:59.160]  「我當晚信耶穌,你有什麼感受?」
[00:07:59.160 --> 00:08:02.120]  「你當晚信耶穌,我眼前一黑」
[00:08:02.120 --> 00:08:03.680]  「為什麼你眼前一黑?」
[00:08:03.680 --> 00:08:04.600]  「你粗口爛舌」
[00:08:04.600 --> 00:08:06.880]  「我怎樣帶你回教會?」
[00:08:06.880 --> 00:08:07.880]  這個說法是真的
[00:08:07.880 --> 00:08:09.560]  我小時候常常說色情事
[00:08:09.640 --> 00:08:11.480]  他說我帶你回教會不是很順暢嗎?
[00:08:11.480 --> 00:08:12.320]  當然他也很好
[00:08:12.320 --> 00:08:13.800]  第二天就帶我回教會
[00:08:13.800 --> 00:08:15.480]  當時在銘基書院
[00:08:15.480 --> 00:08:16.720]  是Watchman讀的那間學校
[00:08:16.720 --> 00:08:19.520]  在那裡第一次回教會
[00:08:19.520 --> 00:08:20.600]  原來我回教會之後
[00:08:20.600 --> 00:08:21.680]  我就不再說那些東西了
[00:08:21.680 --> 00:08:23.120]  很特別的一個新的惡
[00:08:23.120 --> 00:08:24.880]  在裡面在產生中
[00:08:24.880 --> 00:08:27.280]  我不知道大家有沒有打疫苗
[00:08:27.280 --> 00:08:28.160]  我去那些什麼?
[00:08:28.160 --> 00:08:29.120]  那些防疫針
[00:08:29.120 --> 00:08:30.520]  我打了兩支
[00:08:30.520 --> 00:08:32.040]  據聞打了之後
[00:08:32.040 --> 00:08:33.520]  就會不能做運動
[00:08:33.520 --> 00:08:34.160]  我想一下
[00:08:34.160 --> 00:08:36.560]  居然打完之後會積死
[00:08:36.560 --> 00:08:37.040]  做運動
[00:08:37.040 --> 00:08:38.240]  那晚試試做運動
[00:08:38.320 --> 00:08:39.800]  看看會不會積死
[00:08:39.800 --> 00:08:41.640]  就跑步在海邊
[00:08:41.640 --> 00:08:43.120]  沒有積死
[00:08:43.120 --> 00:08:45.920]  不過後來去廁所的時候
[00:08:45.920 --> 00:08:47.480]  覺得自己頭暈
[00:08:47.480 --> 00:08:50.000]  原來打了針之後
[00:08:50.000 --> 00:08:52.440]  他說有一個新的惡在我裡面
[00:08:52.440 --> 00:08:55.560]  是一個從來我不認識的惡
[00:08:55.560 --> 00:08:57.000]  可以抗疫的
[00:08:57.000 --> 00:08:58.240]  但沒有人知道
[00:08:58.240 --> 00:09:00.280]  他就說將來會有護照給我
[00:09:00.280 --> 00:09:02.360]  有兩張紙製給我
[00:09:02.360 --> 00:09:02.960]  很有趣的
[00:09:02.960 --> 00:09:03.800]  原來信了耶穌
[00:09:03.800 --> 00:09:05.080]  是有一個新的惡在裡面
[00:09:05.080 --> 00:09:06.120]  不是律法控制的
[00:09:06.200 --> 00:09:09.080]  不是再被邪情私慾的惡控制的
[00:09:09.080 --> 00:09:10.400]  不是救我的主導的
[00:09:10.400 --> 00:09:12.080]  剛才保羅的經文裡面
[00:09:12.080 --> 00:09:14.680]  他說救我不會主導了我的
[00:09:14.680 --> 00:09:16.080]  是一個新的惡
[00:09:16.080 --> 00:09:18.400]  是被基督做主導的
[00:09:18.400 --> 00:09:19.960]  這個新的惡
[00:09:19.960 --> 00:09:21.520]  是
[00:09:21.520 --> 00:09:22.880]  舊的惡
[00:09:22.880 --> 00:09:25.360]  舊的惡就有很多的踢腳的東西
[00:09:25.360 --> 00:09:26.360]  就是以前的救我
[00:09:26.360 --> 00:09:28.560]  但信了耶穌十字架
[00:09:28.560 --> 00:09:30.200]  令到新的惡
[00:09:30.200 --> 00:09:32.000]  有幾段的經文想跟大家看
[00:09:32.000 --> 00:09:33.440]  如果能跳的話
[00:09:33.440 --> 00:09:35.720]  在加拿大書第五章
[00:09:35.800 --> 00:09:37.080]  他說凡屬基督耶穌的人
[00:09:37.080 --> 00:09:39.120]  使經把肉體與肉體的邪從屍肉
[00:09:39.120 --> 00:09:41.080]  同釘在十字架上了
[00:09:41.080 --> 00:09:43.960]  這是一個漫長的過程
[00:09:43.960 --> 00:09:45.680]  是慢慢發生的
[00:09:45.680 --> 00:09:47.240]  但在我身上
[00:09:47.240 --> 00:09:48.760]  它是一直發生直到今天
[00:09:48.760 --> 00:09:50.200]  可能在你身上也慢慢發生
[00:09:50.200 --> 00:09:52.200]  好像疫苗慢慢在你身上發生
[00:09:52.200 --> 00:09:52.840]  這是第一點
[00:09:52.840 --> 00:09:53.760]  你的新的惡
[00:09:53.760 --> 00:09:56.720]  第二點是加拿大書六章的
[00:09:56.720 --> 00:09:58.080]  他說有一個新的惡
[00:09:58.080 --> 00:09:59.320]  就因者十字架
[00:09:59.320 --> 00:10:00.080]  就我而論
[00:10:00.080 --> 00:10:01.600]  世界已經釘在十字架上
[00:10:01.600 --> 00:10:02.520]  就世界而論
[00:10:02.520 --> 00:10:05.080]  我已經釘在十字架上
[00:10:05.160 --> 00:10:06.120]  原來這個新的惡
[00:10:06.120 --> 00:10:08.680]  令到我和這個世界互相死亡
[00:10:08.680 --> 00:10:11.080]  是沒有關係的
[00:10:11.080 --> 00:10:13.160]  以前舊的我
[00:10:13.160 --> 00:10:14.200]  很多時候去看
[00:10:14.200 --> 00:10:15.440]  上學會看
[00:10:15.440 --> 00:10:16.160]  你考
[00:10:16.160 --> 00:10:17.160]  我們那時候考會考
[00:10:17.160 --> 00:10:18.600]  你考會考多少分
[00:10:18.600 --> 00:10:22.040]  你考DSE多少分
[00:10:22.040 --> 00:10:23.600]  但是新的我
[00:10:23.600 --> 00:10:25.360]  是一個不同的景況
[00:10:25.360 --> 00:10:26.480]  我不是再看
[00:10:26.480 --> 00:10:27.160]  我認人
[00:10:27.160 --> 00:10:28.040]  不是看他考多少分
[00:10:28.040 --> 00:10:30.440]  大衛經常說他
[00:10:30.440 --> 00:10:31.160]  好像李小龍那樣
[00:10:31.160 --> 00:10:32.160]  不要欺負我讀書少
[00:10:32.160 --> 00:10:32.960]  讀書不多
[00:10:33.040 --> 00:10:35.440]  但我覺不是這樣認他
[00:10:35.440 --> 00:10:36.920]  大衛是一個
[00:10:36.920 --> 00:10:39.160]  是一個很愛主的信徒
[00:10:39.160 --> 00:10:40.480]  這就已經足夠
[00:10:40.480 --> 00:10:42.240]  是我們相交的基礎
[00:10:42.240 --> 00:10:45.280]  我不是用世界的角度看他
[00:10:45.280 --> 00:10:46.920]  我很多時候看自己也是
[00:10:46.920 --> 00:10:47.360]  哎呀
[00:10:47.360 --> 00:10:48.640]  我考試考得不是那麼好
[00:10:48.640 --> 00:10:48.840]  哎呀
[00:10:48.840 --> 00:10:51.640]  回小組就不是那麼好意思了
[00:10:51.640 --> 00:10:52.920]  新的我
[00:10:52.920 --> 00:10:53.440]  在主理面
[00:10:53.440 --> 00:10:55.600]  我們不需要再這樣想自己
[00:10:55.600 --> 00:10:56.360]  所以這個新的我
[00:10:56.360 --> 00:10:57.440]  有這個改變
[00:10:57.440 --> 00:10:58.800]  和世界沒有關係
[00:10:58.800 --> 00:10:59.560]  即是都
[00:10:59.560 --> 00:11:00.600]  我不是看這個世界
[00:11:00.600 --> 00:11:01.240]  我做到什麼
[00:11:01.240 --> 00:11:01.880]  我是不是讀醫
[00:11:01.880 --> 00:11:02.960]  我是不是讀律師
[00:11:02.960 --> 00:11:04.040]  是沒有關係的
[00:11:04.040 --> 00:11:05.160]  我做什麼都是
[00:11:05.160 --> 00:11:06.760]  神就是這樣認得我是基督徒
[00:11:06.760 --> 00:11:09.760]  我們相交都是這樣互相相認
[00:11:09.760 --> 00:11:10.440]  新的我
[00:11:10.440 --> 00:11:11.040]  邪情私慾
[00:11:11.040 --> 00:11:12.160]  不是我們身上作主
[00:11:12.160 --> 00:11:13.200]  新的我
[00:11:13.200 --> 00:11:15.440]  我們不是用世界的標準
[00:11:15.440 --> 00:11:16.080]  去衡量自己
[00:11:16.080 --> 00:11:17.600]  新的我第三點
[00:11:17.600 --> 00:11:18.200]  舊的我
[00:11:18.200 --> 00:11:19.200]  是憑慾生活的
[00:11:19.200 --> 00:11:20.560]  我們每個人都是憑慾生活
[00:11:20.560 --> 00:11:21.200]  但新的我
[00:11:21.200 --> 00:11:24.560]  他說憑信神的愛和救恩
[00:11:24.560 --> 00:11:26.000]  是憑信心活的
[00:11:26.000 --> 00:11:27.480]  如果你有信心
[00:11:27.480 --> 00:11:30.320]  你是可以活到永遠的
[00:11:30.320 --> 00:11:31.760]  這個新的我的特別
[00:11:31.840 --> 00:11:32.920]  我現在憑慾生活
[00:11:32.920 --> 00:11:35.280]  但一天我這個慾身低的時候
[00:11:35.280 --> 00:11:37.200]  我會和神永遠在一起
[00:11:37.200 --> 00:11:38.960]  這個就是新的我
[00:11:38.960 --> 00:11:40.560]  新的我還有第五點
[00:11:40.560 --> 00:11:42.200]  第四點很特別的
[00:11:42.200 --> 00:11:42.960]  新的我
[00:11:42.960 --> 00:11:45.160]  剛才說到保羅華拆毀了律法
[00:11:45.160 --> 00:11:47.240]  律法不能夠控告我
[00:11:47.240 --> 00:11:48.600]  這裡就比較複雜一點
[00:11:48.600 --> 00:11:50.720]  我就慢慢試試慢慢去說
[00:11:50.720 --> 00:11:52.120]  我不知道大家
[00:11:52.120 --> 00:11:53.640]  有沒有手機有沒有聖經
[00:11:53.640 --> 00:11:56.040]  還是大家都是坐著聽的
[00:11:56.040 --> 00:11:56.640]  手機
[00:11:56.640 --> 00:11:57.520]  不如拿手機出來
[00:11:57.520 --> 00:11:59.080]  按一下教育大學好不好
[00:11:59.080 --> 00:12:00.400]  一起按一下
[00:12:00.400 --> 00:12:05.240]  (按一下教育大學)
[00:12:05.240 --> 00:12:06.160]  這個新的我
[00:12:06.160 --> 00:12:07.520]  去到一個很特別的第二點
[00:12:07.520 --> 00:12:09.960]  就是律法不能夠再控告我
[00:12:09.960 --> 00:12:20.480]  是加拿大書
[00:12:20.480 --> 00:12:24.880]  他寫了一段很長的經文
[00:12:24.880 --> 00:12:26.480]  就是剛才我讀的那一段
[00:12:26.480 --> 00:12:33.200]  (讀完)
[00:12:33.200 --> 00:12:35.480]  加拿大書第三章
[00:12:35.480 --> 00:12:36.680]  第七節
[00:12:36.680 --> 00:12:40.440]  第三章第七節
[00:12:40.440 --> 00:12:41.720]  我們是不是用和收本的
[00:12:41.720 --> 00:12:43.640]  這裡也是
[00:12:43.640 --> 00:12:45.240]  都是用和收本
[00:12:45.240 --> 00:12:46.280]  他說
[00:12:46.280 --> 00:12:47.640]  這段經文我慢慢讀出來
[00:12:47.640 --> 00:12:48.640]  新的我
[00:12:48.640 --> 00:12:52.360]  保羅華說的律法不再控告他
[00:12:52.360 --> 00:12:53.840]  他說舊約的律法沒有一條控告
[00:12:53.840 --> 00:12:56.080]  他說正如八粒孔信了神
[00:12:56.160 --> 00:12:57.880]  這就算他為二
[00:12:57.880 --> 00:12:58.720]  所以你們知道
[00:12:58.720 --> 00:13:01.040]  有信心的人才是阿伯努罕的子孫
[00:13:01.040 --> 00:13:04.240]  聖經既然預先神要使外邦人因信稱義
[00:13:04.240 --> 00:13:06.040]  預先傳福音及阿伯努罕說
[00:13:06.040 --> 00:13:07.960]  萬國都必因你得福
[00:13:07.960 --> 00:13:09.520]  我先停在這裡
[00:13:09.520 --> 00:13:12.400]  保羅華說萬國都必因你得福
[00:13:12.400 --> 00:13:14.680]  那個福氣是什麼呢
[00:13:14.680 --> 00:13:15.880]  他說萬國都因你得福
[00:13:15.880 --> 00:13:17.640]  那個福氣就是因信稱義的福
[00:13:17.640 --> 00:13:20.440]  如果我們跳到羅馬書那段的經文
[00:13:20.440 --> 00:13:23.880]  如果我們跳到羅馬書的投影片那段經文
[00:13:24.680 --> 00:13:26.200]  保羅華在同樣平衡的經文
[00:13:26.200 --> 00:13:28.400]  在羅馬書寫著跟加拿大書差不多的東西
[00:13:28.400 --> 00:13:29.160]  他說
[00:13:29.160 --> 00:13:33.520]  過犯得赦免罪惡蒙遮蔽的人有福了
[00:13:33.520 --> 00:13:34.920]  主不算為有罪的人
[00:13:34.920 --> 00:13:37.320]  這樣的人有福了
[00:13:37.320 --> 00:13:38.320]  我們因為信耶穌
[00:13:38.320 --> 00:13:41.160]  神沒有看我們任何當中任何一個人是罪人
[00:13:41.160 --> 00:13:42.760]  如果我們信了主
[00:13:42.760 --> 00:13:45.280]  神看我們任何當中沒有一個是罪人
[00:13:45.280 --> 00:13:47.000]  不是在乎你在做什麼
[00:13:47.000 --> 00:13:48.400]  可能你剛剛看完鹹書回來
[00:13:48.400 --> 00:13:50.480]  他也沒有當你是罪人
[00:13:50.480 --> 00:13:54.160]  神沒有看我們任何一個是罪人
[00:13:54.240 --> 00:13:57.040]  因為因信稱義這個福是淋到我們
[00:13:57.040 --> 00:13:57.840]  這個是福氣
[00:13:57.840 --> 00:14:00.360]  但這段經文不斷說福和
[00:14:00.360 --> 00:14:02.600]  剛才有一個字很難讀的叫做詛咒
[00:14:02.600 --> 00:14:04.280]  他說可見有信心的人和
[00:14:04.280 --> 00:14:06.240]  有信心的阿巴拉罕一同得福
[00:14:06.240 --> 00:14:07.240]  犯出於
[00:14:07.240 --> 00:14:08.400]  接著說一個詛咒
[00:14:08.400 --> 00:14:08.880]  相對而言福
[00:14:08.880 --> 00:14:09.680]  犯出於
[00:14:09.680 --> 00:14:11.600]  律法的行為都是受詛咒的
[00:14:11.600 --> 00:14:12.560]  因為經常記著
[00:14:12.560 --> 00:14:14.720]  凡不持守律法書上一切而去行的
[00:14:14.720 --> 00:14:16.280]  都是受詛咒的
