
[00:00:00.000 --> 00:00:06.000]  又到一個月一次的轉變中的盼望講道系列
[00:14:40.000 --> 00:14:41.000]  貪得無厭
[00:14:41.000 --> 00:14:42.000]  不滿足
[00:14:42.000 --> 00:14:43.000]  在原文其實是同一個字
[00:14:43.000 --> 00:14:45.000]  這個丈夫強調
[00:14:45.000 --> 00:14:48.000]  你們不滿足
[00:14:48.000 --> 00:14:49.000]  所以有一個男朋友
[00:14:49.000 --> 00:14:50.000]  兩個男朋友
[00:14:50.000 --> 00:14:51.000]  三個男朋友
[00:14:51.000 --> 00:14:54.000]  我們先試試田聰
[00:14:54.000 --> 00:14:57.000]  這位背若行淫
[00:14:57.000 --> 00:14:59.000]  拜偶像的妻子
[00:14:59.000 --> 00:15:02.000]  神比喻他們好像甚麼呢
[00:15:02.000 --> 00:15:04.000]  娼妓
[00:15:04.000 --> 00:15:05.000]  妓女
[00:15:05.000 --> 00:15:08.000]  為何這位老婆
[00:15:08.000 --> 00:15:10.000]  有一個如此愛她的丈夫
[00:15:10.000 --> 00:15:11.000]  十分愛她的丈夫
[00:15:11.000 --> 00:15:15.000]  她還要找那麼多小三小四
[00:15:15.000 --> 00:15:18.000]  周街的男人去找呢
[00:15:18.000 --> 00:15:21.000]  我們就要回想
[00:15:21.000 --> 00:15:24.000]  其實以色列是一個很小的國家
[00:15:24.000 --> 00:15:27.000]  他們不相信上帝可以保護他們
[00:15:27.000 --> 00:15:29.000]  所以他們又找亞述
[00:15:29.000 --> 00:15:30.000]  又找埃及
[00:15:30.000 --> 00:15:31.000]  又找巴比倫
[00:15:31.000 --> 00:15:35.000]  希望這些國家可以保護他們
[00:15:35.000 --> 00:15:38.000]  所以他們因為缺乏這份安全感
[00:15:38.000 --> 00:15:40.000]  去拜偶像行淫
[00:15:40.000 --> 00:15:41.000]  和他們結盟
[00:15:41.000 --> 00:15:44.000]  希望這些有強大勢力的國家
[00:15:44.000 --> 00:15:46.000]  可以保護他們這個小的國家
[00:15:46.000 --> 00:15:48.000]  所以他們的心情不滿足
[00:15:48.000 --> 00:15:49.000]  不滿意
[00:15:49.000 --> 00:15:50.000]  不夠
[00:15:50.000 --> 00:15:51.000]  神都不夠
[00:15:51.000 --> 00:15:52.000]  這個國家不夠
[00:15:52.000 --> 00:15:53.000]  那個國家不夠
[00:15:53.000 --> 00:15:55.000]  所以周圍的東西包圍著他們
[00:15:55.000 --> 00:15:58.000]  他們才會覺得有安全感
[00:15:58.000 --> 00:16:00.000]  所以我們看到這位丈夫
[00:16:00.000 --> 00:16:03.000]  其實是期望他的妻子
[00:16:03.000 --> 00:16:05.000]  有甚麼危難
[00:16:05.000 --> 00:16:08.000]  應該是單單依靠他就行了
[00:16:08.000 --> 00:16:10.000]  100%依靠這個丈夫
[00:16:10.000 --> 00:16:11.000]  如果你結婚
[00:16:11.000 --> 00:16:12.000]  你便知道
[00:16:12.000 --> 00:16:13.000]  如果你的老公說
[00:16:13.000 --> 00:16:14.000]  你都不相信我
[00:16:14.000 --> 00:16:15.000]  你老公便會很生氣
[00:16:15.000 --> 00:16:17.000]  如果老婆不相信老公
[00:16:17.000 --> 00:16:19.000]  老公會很生氣
[00:16:19.000 --> 00:16:21.000]  因為我都給不到你安全感
[00:16:21.000 --> 00:16:22.000]  要你到處找男人
[00:16:22.000 --> 00:16:24.000]  老公便會很生氣
[00:16:24.000 --> 00:16:27.000]  我們看看這個老婆怎樣對待丈夫
[00:16:27.000 --> 00:16:28.000]  請大家讀32節
[00:16:28.000 --> 00:16:30.000]  預備起
[00:16:30.000 --> 00:16:37.000]  她怎樣對待丈夫呢
[00:16:37.000 --> 00:16:40.000]  就是不接自己的丈夫
[00:16:40.000 --> 00:16:42.000]  不接他
[00:16:42.000 --> 00:16:44.000]  把他扔出門
[00:16:44.000 --> 00:16:45.000]  33節
[00:16:45.000 --> 00:16:49.000]  所有妓女都會得到人送的酬金
[00:16:49.000 --> 00:16:51.000]  但你這個淫婦
[00:16:51.000 --> 00:16:55.000]  你要送酬金給你所有的情人
[00:16:55.000 --> 00:16:57.000]  賄賂這些情人
[00:16:57.000 --> 00:17:01.000]  從四方八面跟你行淫
[00:17:01.000 --> 00:17:03.000]  你的淫行和妓女不同
[00:17:03.000 --> 00:17:09.000]  因為妓女是將賣淫的酬金送給妓女
[00:17:09.000 --> 00:17:12.000]  但你將錢送給情人
[00:17:12.000 --> 00:17:14.000]  你剛剛相反
[00:17:14.000 --> 00:17:17.000]  所以丈夫就說
[00:17:17.000 --> 00:17:19.000]  你這個淫亂的妻子
[00:17:19.000 --> 00:17:21.000]  送酬金給所有的情人
[00:17:21.000 --> 00:17:23.000]  要他們跟你行淫
[00:17:23.000 --> 00:17:25.000]  所以你連什麼都不如
[00:17:25.000 --> 00:17:26.000]  其實他在說
[00:17:26.000 --> 00:17:28.000]  連妓女都不如
[00:17:28.000 --> 00:17:31.000]  所以如果老婆連妓女都不如
[00:17:31.000 --> 00:17:34.000]  老公真的會罵得很厲害
[00:17:34.000 --> 00:17:35.000]  好
[00:17:35.000 --> 00:17:36.000]  思想一下
