
[00:00:00.000 --> 00:00:03.880]  不如我們開始說到之前我們來個祈禱
[00:01:45.700 --> 00:01:48.300]  我很想在我生命裏面好像他一樣
[00:01:48.300 --> 00:01:50.300]  很想成為一個屬靈的偉人
[00:01:50.300 --> 00:01:52.600]  所以就選了那間神學院去
[00:01:52.600 --> 00:01:55.600]  就坐飛機去到
[00:01:55.600 --> 00:01:57.100]  下飛機之後第二天
[00:01:57.100 --> 00:02:00.500]  我們的朋友就帶我們去一間教會
[00:02:00.500 --> 00:02:02.800]  就是他那間教會去參觀
[00:02:02.800 --> 00:02:05.500]  他新去的一間教會
[00:02:05.500 --> 00:02:07.200]  我那時候很重視這個朋友
[00:02:07.200 --> 00:02:10.100]  就說他去那間教會是怎樣的呢
[00:02:10.100 --> 00:02:11.500]  他這些講道行不行啊
[00:02:11.500 --> 00:02:12.900]  這些神學行不行啊
[00:02:12.900 --> 00:02:14.400]  就去啦
[00:02:14.400 --> 00:02:15.800]  就想去看看
[00:02:15.800 --> 00:02:17.700]  就想保護一下我的朋友
[00:02:17.700 --> 00:02:18.800]  這樣的心態
[00:02:18.800 --> 00:02:19.400]  就去
[00:02:19.400 --> 00:02:22.600]  去到就有個朋友來跟我們打招呼
[00:02:22.600 --> 00:02:23.500]  握手
[00:02:23.500 --> 00:02:24.300]  握手之後就說
[00:02:24.300 --> 00:02:25.500]  你來這裏做什麼的
[00:02:25.500 --> 00:02:26.900]  我說是啊 我來讀神學的
[00:02:26.900 --> 00:02:28.100]  去DTS
[00:02:28.100 --> 00:02:30.800]  然後他立刻臉都黑了
[00:02:30.800 --> 00:02:31.600]  很沉
[00:02:31.600 --> 00:02:32.200]  然後就說
[00:02:32.200 --> 00:02:34.900]  哦 我知道那間那些人很囂張的
[00:02:34.900 --> 00:02:36.300]  我立刻心裏面突然之間
[00:02:36.300 --> 00:02:37.900]  嘩 很想找個洞鑽
[00:02:37.900 --> 00:02:38.600]  你知不知道
[00:02:38.600 --> 00:02:41.400]  突然之間感覺到很大的羞恥感
[00:02:41.400 --> 00:02:43.500]  就覺得 嘩 為什麼會這樣
[00:02:43.500 --> 00:02:45.400]  我第一樣東西體會到的就是
[00:02:45.400 --> 00:02:47.200]  為什麼我的同學會這樣
[00:02:47.200 --> 00:02:48.900]  為什麼我的同學會
[00:02:48.900 --> 00:02:50.000]  穿到出去
[00:02:50.000 --> 00:02:52.300]  人們會覺得不喜歡
[00:02:52.300 --> 00:02:55.100]  嘩 那時候的心很不開心
[00:02:55.100 --> 00:02:56.400]  而第二樣東西呢
[00:02:56.400 --> 00:02:58.600]  我就發覺其實我自己也是這樣
[00:02:58.600 --> 00:02:59.900]  我那時候去那間教會
[00:02:59.900 --> 00:03:01.700]  是想聽聽別人的道行不行
[00:03:01.700 --> 00:03:02.600]  我突然間
[00:03:02.600 --> 00:03:04.300]  神學院的門口都還沒進去
[00:03:04.300 --> 00:03:06.400]  我就想評一下別人的道行
[00:03:06.400 --> 00:03:07.600]  那時候我心裏面
[00:03:07.600 --> 00:03:08.700]  很大的羞恥感
[00:03:08.700 --> 00:03:09.800]  很想躲起來
[00:03:09.800 --> 00:03:12.300]  我覺得自己做什麼屬靈毀人
[00:03:12.300 --> 00:03:15.600]  我不要認錯基督已經在幫忙了
[00:03:15.600 --> 00:03:17.900]  我心裏面很強烈的一個感覺
[00:03:17.900 --> 00:03:18.800]  其實呢
[00:03:18.800 --> 00:03:19.700]  我有時候呢
[00:03:19.700 --> 00:03:21.700]  想著 嘩 去學很多經驗
[00:03:21.700 --> 00:03:23.700]  學很多知識 是吧
[00:03:23.700 --> 00:03:25.000]  讀很多神學
[00:03:25.000 --> 00:03:26.400]  但原來其實呢
[00:03:26.400 --> 00:03:28.000]  真正影響人的
[00:03:28.000 --> 00:03:29.600]  是屬靈的品格
[00:03:29.600 --> 00:03:30.600]  我那時候沒有的
[00:03:30.600 --> 00:03:32.000]  是屬靈的品格
[00:03:32.000 --> 00:03:34.700]  甚至可能其實我和我的同學都差不多
[00:03:34.700 --> 00:03:36.800]  就是很多知識在裏面
[00:03:36.800 --> 00:03:39.800]  但其實都是在影響人的一些基督徒
[00:03:39.800 --> 00:03:40.800]  的確呢
[00:03:40.800 --> 00:03:43.900]  屬靈品格在基督徒的生命裏面是很重要的
[00:03:43.900 --> 00:03:46.100]  你可以認識很多的聖經知識 是吧
[00:03:46.100 --> 00:03:47.800]  整本聖經都被你背了
[00:03:47.800 --> 00:03:49.800]  66卷書你都背了 都認識了
[00:03:49.800 --> 00:03:51.300]  很多的侍奉 是吧
[00:03:51.300 --> 00:03:54.100]  每天23小時侍奉 24小時侍奉
[00:03:54.100 --> 00:03:56.300]  但其實呢 如果你沒有屬靈的品格呢
[00:03:56.300 --> 00:03:57.000]  其實呢
[00:03:57.000 --> 00:03:57.800]  可能呢
[00:03:57.800 --> 00:03:59.100]  你幫不到人不止
[00:03:59.100 --> 00:03:59.700]  其實呢
[00:03:59.700 --> 00:04:01.400]  可能有時候在生命裏面呢
[00:04:01.400 --> 00:04:04.100]  它會令到人更加對信仰的反感
[00:04:04.100 --> 00:04:05.300]  但相反
[00:04:05.300 --> 00:04:07.000]  其實如果我們生命裏面呢
[00:04:07.000 --> 00:04:08.500]  有好的屬靈的品格呢
[00:04:08.500 --> 00:04:12.300]  其實可以成為感染人的一個生命
[00:04:12.300 --> 00:04:13.300]  當別人看到
[00:04:13.300 --> 00:04:14.300]  別人或者會說
[00:04:14.300 --> 00:04:16.600]  嘩 為什麼他可以這麼有愛心呢
[00:04:16.600 --> 00:04:18.800]  為什麼他可以這麼有忍耐力呢
[00:04:18.800 --> 00:04:20.500]  或者為什麼他面對苦難的時候
[00:04:20.500 --> 00:04:22.300]  可以去這麼有喜樂的
[00:04:22.300 --> 00:04:24.000]  其實屬靈的品格呢
[00:04:24.000 --> 00:04:25.500]  反而來得更加重要
[00:04:25.500 --> 00:04:26.300]  所以今年呢
[00:04:26.300 --> 00:04:27.700]  我們講道的主題呢
[00:04:27.700 --> 00:04:30.100]  就是吸引眼球的生命
[00:04:30.100 --> 00:04:31.500]  就是說的一樣東西呢
[00:04:31.500 --> 00:04:32.300]  就是其實說呢
[00:04:32.300 --> 00:04:33.600]  究竟我們生命裏面呢
[00:04:33.600 --> 00:04:36.000]  怎樣可以學習一些屬靈的品格
[00:04:36.000 --> 00:04:37.600]  以致我們展現出來呢
[00:04:37.600 --> 00:04:38.600]  去讓人覺得呢
[00:04:38.600 --> 00:04:40.400]  嘩 這個信仰真是好的呢
[00:04:40.400 --> 00:04:43.500]  讓我們都可以生命成為別人的祝福
[00:04:43.500 --> 00:04:47.000]  我們同工一起談過呢
[00:04:47.000 --> 00:04:47.400]  其實呢
[00:04:47.400 --> 00:04:48.500]  很希望就是我們
[00:04:48.500 --> 00:04:49.700]  接下來這一年講道呢
[00:04:49.700 --> 00:04:52.000]  都會用一些聖經的人物
[00:04:52.000 --> 00:04:54.200]  去帶大家去看屬靈的品格
[00:04:54.200 --> 00:04:55.400]  盼望我們學習
[00:04:55.400 --> 00:04:56.600]  聖經裏面呢
[00:04:56.600 --> 00:04:57.900]  一些人物呢
[00:04:57.900 --> 00:04:59.800]  可以學到他們的屬靈品格之後呢
[00:04:59.800 --> 00:05:01.500]  我們可以去更新改變
[00:05:01.500 --> 00:05:02.300]  可以去呢
[00:05:02.300 --> 00:05:05.600]  我們可以去活出一個不一樣的自己
[00:05:05.600 --> 00:05:08.100]  我就選了大衛王
[00:05:08.100 --> 00:05:10.000]  那麼今天我們看的經文呢
[00:05:10.000 --> 00:05:11.700]  所以就是這個
[00:05:11.700 --> 00:05:13.400]  撒姆爾記上十六章
[00:05:13.400 --> 00:05:14.700]  一至十三節的
[00:05:14.700 --> 00:05:15.300]  那麼
[00:05:15.300 --> 00:05:16.200]  當中呢
[00:05:16.200 --> 00:05:17.900]  他就會告訴我們一件事
[00:05:17.900 --> 00:05:18.400]  首先呢
[00:05:18.400 --> 00:05:21.000]  我們學那個屬靈的品格之前呢
[00:05:21.000 --> 00:05:22.100]  其實他會告訴我們
[00:05:22.100 --> 00:05:23.300]  原來人呢
[00:05:23.300 --> 00:05:25.400]  是有一個限制在裏面的
[00:05:25.400 --> 00:05:26.500]  人有一個限制
[00:05:26.500 --> 00:05:27.900]  你沒有辦法阻止的了
[00:05:27.900 --> 00:05:29.900]  這個是我們每一個人都會經歷
[00:05:29.900 --> 00:05:30.900]  都會有一樣的
[00:05:30.900 --> 00:05:32.000]  一個限制
[00:05:32.000 --> 00:05:35.300]  但是當我們有了屬靈的品格在裏面
[00:05:35.300 --> 00:05:38.200]  他當中可以讓我們看到一個出路
[00:05:38.200 --> 00:05:38.800]  好嗎
[00:05:38.800 --> 00:05:40.300]  盼望我們生命可以成為
[00:05:40.300 --> 00:05:41.500]  這個叫什麼
[00:05:41.500 --> 00:05:42.900]  吸引眼球的生命
[00:05:42.900 --> 00:05:43.400]  是啦
[00:05:43.400 --> 00:05:45.200]  讓其他人看到之後
[00:05:45.200 --> 00:05:45.900]  可以去
[00:05:45.900 --> 00:05:47.300]  就是會很想去
[00:05:47.300 --> 00:05:49.300]  渴望去認識這個信仰
[00:05:49.300 --> 00:05:49.800]  好嗎
[00:05:49.800 --> 00:05:51.000]  那麼我們今天看的經文呢
[00:05:51.000 --> 00:05:52.500]  就是在撒姆爾記上
[00:05:52.500 --> 00:05:54.100]  十六章
[00:05:54.100 --> 00:05:55.100]  撒姆爾記上呢
[00:05:55.100 --> 00:05:56.200]  一直都說的了
[00:05:56.200 --> 00:05:57.500]  就是一個
[00:05:57.500 --> 00:05:59.300]  就是說王的故事
[00:05:59.300 --> 00:06:01.800]  究竟王應該有什麼特質呢
[00:06:02.500 --> 00:06:03.900]  之前的史詩記呢
[00:06:03.900 --> 00:06:05.100]  一直都是武王
[00:06:05.100 --> 00:06:06.500]  武王館的世代
[00:06:06.500 --> 00:06:08.200]  以致到亂七八糟
[00:06:08.200 --> 00:06:09.200]  以色列人呢
[00:06:09.200 --> 00:06:11.200]  就是他們來到之後
[00:06:11.200 --> 00:06:12.300]  他們想改變
[00:06:12.300 --> 00:06:13.100]  但是他們呢
[00:06:13.100 --> 00:06:13.800]  同時說的
[00:06:13.800 --> 00:06:16.900]  他說想要一個好像外邦人一樣的王
[00:06:16.900 --> 00:06:18.500]  而撒姆爾記上呢
[00:06:18.500 --> 00:06:20.300]  上半章其實就是在說
[00:06:20.300 --> 00:06:23.100]  一直都是在說一個好像外邦人的王蘇羅
[00:06:23.100 --> 00:06:24.100]  是會怎樣
[00:06:24.100 --> 00:06:26.500]  是會為國家帶來什麼影響
[00:06:26.500 --> 00:06:27.500]  而下半部分呢
[00:06:27.500 --> 00:06:30.100]  就會說到一個真正合神心意的王
[00:06:30.100 --> 00:06:31.900]  大衛究竟會是怎樣的
[00:06:31.900 --> 00:06:33.400]  就讓我們看呢
[00:06:33.400 --> 00:06:34.500]  頭一部分的經文
[00:06:34.500 --> 00:06:35.900]  我們去認識一下
[00:06:35.900 --> 00:06:36.700]  哇 究竟呢
[00:06:36.700 --> 00:06:37.900]  就是我們生命裡面呢
[00:06:37.900 --> 00:06:39.300]  有一個什麼的限制呢
[00:06:39.300 --> 00:06:40.200]  以致到呢
[00:06:40.200 --> 00:06:40.800]  我們呢
[00:06:40.800 --> 00:06:41.500]  就是有時候呢
[00:06:41.500 --> 00:06:43.700]  就是很難可以去為主而活的呢
[00:06:43.700 --> 00:06:46.100]  那麼究竟我們有什麼素質呢
[00:06:46.100 --> 00:06:46.600]  是需要
[00:06:46.600 --> 00:06:48.600]  有一個什麼屬靈的品格是需要
[00:06:48.600 --> 00:06:49.800]  以致到我們有出路呢
[00:06:49.800 --> 00:06:51.000]  我們先看第一部分
[00:06:51.000 --> 00:06:51.900]  原來第一部分呢
[00:06:51.900 --> 00:06:53.300]  就會告訴我們
[00:06:53.300 --> 00:06:55.000]  原來我們有一個限制
[00:06:55.000 --> 00:06:56.300]  人有一個限制
[00:06:56.300 --> 00:06:57.400]  就是我們很習慣呢
[00:06:57.400 --> 00:06:59.500]  會將焦點放在自己的能力
[00:06:59.500 --> 00:07:00.700]  和擁有之上的
[00:07:00.700 --> 00:07:02.000]  沒辦法的
[00:07:02.000 --> 00:07:02.700]  這件事
[00:07:02.700 --> 00:07:03.800]  這個是習慣來的
[00:07:03.800 --> 00:07:04.300]  是吧
[00:07:04.300 --> 00:07:05.300]  你認識一個人
[00:07:05.300 --> 00:07:06.200]  一開始你不會說
[00:07:06.200 --> 00:07:07.800]  哇 我看看他
[00:07:07.800 --> 00:07:09.200]  就是他的生命是怎樣的
[00:07:09.200 --> 00:07:09.900]  很多時候
[00:07:09.900 --> 00:07:11.300]  你一開始去認識一個人呢
[00:07:11.300 --> 00:07:12.300]  都會由他
[00:07:12.300 --> 00:07:14.700]  表面你可以看到的東西去認識的嘛
[00:07:14.700 --> 00:07:15.200]  是吧
[00:07:15.200 --> 00:07:17.500]  哇 他讀哪間大學的
[00:07:17.500 --> 00:07:18.000]  是吧
[00:07:18.000 --> 00:07:18.400]  或者
[00:07:18.400 --> 00:07:19.700]  哇 他做哪份工作的
[00:07:19.700 --> 00:07:20.200]  是啦
[00:07:20.200 --> 00:07:21.100]  他的樣子怎樣的
[00:07:21.100 --> 00:07:21.900]  他身材
[00:07:28.900 --> 00:07:29.700]  喂喂喂
[00:07:29.700 --> 00:07:32.200]  喂
[00:07:32.200 --> 00:07:32.700]  喂 是啦
[00:07:32.700 --> 00:07:33.700]  傳統一點
[00:07:33.700 --> 00:07:34.200]  有線咪
[00:07:34.200 --> 00:07:35.200]  是啦
[00:07:35.200 --> 00:07:36.200]  是啦
[00:07:36.200 --> 00:07:37.400]  所以其實人呢
[00:07:37.400 --> 00:07:38.900]  是會有一個慣性呢
[00:07:38.900 --> 00:07:39.600]  其實呢
[00:07:39.600 --> 00:07:40.900]  通常認識人的時候呢
[00:07:40.900 --> 00:07:43.100]  都會由表面去認識的
[00:07:43.100 --> 00:07:43.800]  但是呢
[00:07:43.800 --> 00:07:44.500]  這件事呢
[00:07:44.500 --> 00:07:46.200]  慢慢會成為我們的限制
[00:07:46.200 --> 00:07:46.800]  有時候呢
[00:07:46.800 --> 00:07:48.000]  你會不會覺得的
[00:07:48.000 --> 00:07:49.900]  就是說當我們知道
[00:07:49.900 --> 00:07:52.700]  其他人會看我們的外表
[00:07:52.700 --> 00:07:53.700]  或者知道我們的
[00:07:53.700 --> 00:07:55.100]  謝謝
[00:07:55.100 --> 00:07:55.700]  辛苦你了
[00:07:55.700 --> 00:07:56.200]  是啦
[00:07:56.200 --> 00:07:57.100]  就是知道我們
[00:07:57.100 --> 00:07:57.600]  可能
[00:07:57.600 --> 00:07:58.200]  哇
[00:07:58.200 --> 00:07:59.400]  就是我們
[00:07:59.400 --> 00:08:00.400]  擁有什麼
[00:08:00.400 --> 00:08:01.400]  我們的能力是什麼
[00:08:01.400 --> 00:08:02.500]  我們會緊張的
[00:08:02.500 --> 00:08:03.200]  就是會緊張的
[00:08:03.200 --> 00:08:04.200]  哇 人家看不起我
[00:08:04.200 --> 00:08:04.700]  怎麼辦呢
[00:08:04.700 --> 00:08:05.200]  是吧
[00:08:05.200 --> 00:08:05.900]  這個呢
[00:08:05.900 --> 00:08:06.700]  就是人呢
[00:08:06.700 --> 00:08:08.500]  我們很習慣
[00:08:08.500 --> 00:08:09.800]  很自然的一種
[00:08:09.800 --> 00:08:11.000]  的一個限制
[00:08:11.000 --> 00:08:12.000]  就是我們很多時候呢
[00:08:12.000 --> 00:08:13.300]  都會介意別人怎麼看
[00:08:13.300 --> 00:08:13.800]  是啦
[00:08:13.800 --> 00:08:15.800]  我們將焦點放在自己的能力
[00:08:15.800 --> 00:08:17.200]  和擁有上面
[00:08:17.200 --> 00:08:18.300]  不如我們一起
[00:08:18.300 --> 00:08:19.800]  先去看這段經文吧
[00:08:19.800 --> 00:08:20.800]  《撒姆爾記》上
[00:08:20.800 --> 00:08:22.700]  16章1-7節
[00:08:22.700 --> 00:08:24.700]  都不用我這樣用這節
[00:08:24.700 --> 00:08:25.100]  是
[00:08:25.100 --> 00:08:26.000]  我們一起讀
[00:08:26.000 --> 00:08:26.500]  讀好嗎
[00:08:26.500 --> 00:08:27.300]  OK
[00:08:27.300 --> 00:08:27.700]  好
[00:08:27.700 --> 00:08:28.400]  我們一起讀
[00:08:28.400 --> 00:08:29.300]  請
[00:08:29.300 --> 00:08:31.600]  耶和華對撒姆爾說
[00:08:31.600 --> 00:08:35.300]  我記厭棄蘇羅作以色列人的王
[00:08:35.300 --> 00:08:38.300]  你為他悲傷了幾時呢
[00:08:38.300 --> 00:08:41.700]  你將高遊盛滿了國內
[00:08:41.700 --> 00:08:45.500]  我猜遣你到伯利恆的耶西那裡去
[00:08:45.500 --> 00:08:48.000]  因為我在他遺址中
[00:08:48.000 --> 00:08:51.000]  已看中了一個為我作王的
[00:08:51.000 --> 00:08:53.600]  撒姆爾說
[00:08:53.600 --> 00:08:55.000]  我怎能去呢
[00:08:55.300 --> 00:08:57.800]  蘇羅一聽見就會殺我
[00:08:57.800 --> 00:08:59.100]  耶和華說
[00:08:59.100 --> 00:09:02.700]  你可以手裡牽一頭小母牛去
[00:09:02.700 --> 00:09:03.400]  說
[00:09:03.400 --> 00:09:06.300]  我來是要向耶和華獻祭
[00:09:06.300 --> 00:09:09.500]  你要請耶西來一同獻祭
[00:09:09.500 --> 00:09:12.100]  我會指示你當做的事
[00:09:12.100 --> 00:09:14.400]  我對你說的那個人
[00:09:14.400 --> 00:09:16.400]  要為我高他
[00:09:16.400 --> 00:09:21.300]  撒姆爾遵照耶和華的話去做
[00:09:21.300 --> 00:09:22.800]  來到伯利恆
[00:09:23.100 --> 00:09:26.900]  城裡的長老都戰戰兢兢出來迎接他
[00:09:26.900 --> 00:09:28.500]  有人問他說
[00:09:28.500 --> 00:09:30.700]  你是為平安來的嗎
[00:09:30.700 --> 00:09:31.600]  他說
[00:09:31.600 --> 00:09:33.100]  為平安來的
[00:09:33.100 --> 00:09:36.000]  我來是要向耶和華獻祭
[00:09:36.000 --> 00:09:38.900]  你們要使自己分別為聖
[00:09:38.900 --> 00:09:41.100]  來跟我一同獻祭
[00:09:41.100 --> 00:09:46.400]  撒姆爾把耶西和他眾兒子分別為聖
[00:09:46.400 --> 00:09:48.900]  請他們來一同獻祭
[00:09:48.900 --> 00:09:50.700]  他們來的時候
[00:09:50.700 --> 00:09:53.000]  撒姆爾看見以利亞
[00:09:53.200 --> 00:09:54.200]  心裡說
[00:09:54.200 --> 00:09:58.400]  耶和華的受高者一定在耶和華面前了
[00:09:58.400 --> 00:10:01.800]  耶和華卻對撒姆爾說
[00:10:01.800 --> 00:10:05.900]  不要只看他的外貌和他身材高大
[00:10:05.900 --> 00:10:07.400]  可不簡算他
[00:10:07.400 --> 00:10:10.100]  因為耶和華不像人看人
[00:10:10.100 --> 00:10:12.000]  人看外貌
[00:10:12.000 --> 00:10:14.000]  耶和華是看內心
[00:10:14.000 --> 00:10:16.500]  經文一開始就告訴我們
[00:10:16.500 --> 00:10:18.300]  其實我們在找究竟
[00:10:18.300 --> 00:10:21.000]  一個怎樣的王才是合神心意呢
[00:10:21.400 --> 00:10:24.300]  經文裡出現最多的這個字就是這個
[00:10:24.300 --> 00:10:26.400]  這個叫做看
[00:10:26.400 --> 00:10:28.600]  即是我們看
[00:10:28.600 --> 00:10:31.200]  當中有一個很大的比較
[00:10:31.200 --> 00:10:34.600]  就是上帝怎樣去看人
[00:10:34.600 --> 00:10:37.800]  也正正說出當中的分別
[00:10:37.800 --> 00:10:41.000]  讓我們明白我們生命要改變的是什麼
[00:10:41.000 --> 00:10:44.600]  撒姆爾其實由內心一開始就在看
[00:10:44.600 --> 00:10:47.800]  他看見這個叫以利亞第一個兒子
[00:10:47.800 --> 00:10:50.600]  他就覺得這個就是那個王
[00:10:51.000 --> 00:10:53.800]  但在下一節就告訴我們
[00:10:53.800 --> 00:10:56.400]  為什麼他覺得這個是王
[00:10:56.400 --> 00:10:57.800]  因為當中告訴我們
[00:10:57.800 --> 00:11:00.400]  他覺得他的外貌和身材高大
[00:11:00.400 --> 00:11:04.200]  為什麼以利亞外貌和身材高大
[00:11:04.200 --> 00:11:05.600]  他就可以做到王呢
[00:11:05.600 --> 00:11:07.400]  大家會想高大有什麼好
[00:11:07.400 --> 00:11:08.800]  是不是跳舞好看點
[00:11:08.800 --> 00:11:13.000]  但其實原來正正是那時候是一個戰亂的時代
[00:11:13.000 --> 00:11:15.800]  一個高大的王給人安全感
[00:11:15.800 --> 00:11:18.800]  即是說出到去又看得又打得
[00:11:19.000 --> 00:11:21.600]  那一定行 所以我們的國家就會興旺
[00:11:21.600 --> 00:11:23.600]  原來那時候蘇羅
[00:11:23.600 --> 00:11:26.600]  為什麼那些以色列人想要一個
[00:11:26.600 --> 00:11:28.000]  好像外邦人的王
[00:11:28.000 --> 00:11:29.400]  上帝給一個這樣的王他
[00:11:29.400 --> 00:11:30.600]  正正就是因為他高
[00:11:30.600 --> 00:11:33.400]  他高過一個人一個頭
[00:11:33.400 --> 00:11:36.200]  所以其實每個人看著他的時候就很羨慕
[00:11:36.200 --> 00:11:40.200]  一個高大的打得的就可以成為一個王
[00:11:40.200 --> 00:11:44.400]  原來撒姆爾當時都有這個掙扎
[00:11:44.400 --> 00:11:46.000]  縱然撒姆爾其實是
[00:11:46.000 --> 00:11:48.800]  可能是事實界裡面其實是最好的
[00:11:48.800 --> 00:11:49.800]  最跟隨神
[00:11:49.800 --> 00:11:52.200]  但其實他都有一個限制在裡面
[00:11:52.200 --> 00:11:54.200]  他那個限制正正就是
[00:11:54.200 --> 00:11:56.400]  他一開始去認識一個人
[00:11:56.400 --> 00:11:59.400]  他都會由那個外表去告訴他
[00:11:59.400 --> 00:12:01.400]  究竟他是不是一個好的人
[00:12:01.400 --> 00:12:05.400]  他將焦點放在那個人的擁有和能力上面
[00:12:05.400 --> 00:12:10.000]  的確人是沒有辦法可以去避免這件事
[00:12:10.000 --> 00:12:14.400]  其實人是看外貌這個字在原文裡面是說
[00:12:14.400 --> 00:12:17.000]  人肉眼所能看見
[00:12:17.200 --> 00:12:22.200]  也就是說人看的只能看到人肉眼所能看到的東西
[00:12:22.200 --> 00:12:24.400]  也就是說人的限制
[00:12:24.400 --> 00:12:26.200]  人的限制是沒有辦法的
[00:12:26.200 --> 00:12:28.400]  你看不到他內心的一望的時候
[00:12:28.400 --> 00:12:30.600]  你只能看到他外表擁有什麼
[00:12:30.600 --> 00:12:34.400]  人要接受自己生命裡面有一個限制
[00:12:34.400 --> 00:12:36.600]  我們有時候一認識人的時候
[00:12:36.600 --> 00:12:39.200]  我們最多都只能看到一些外表的東西
[00:12:39.200 --> 00:12:41.000]  我們看不到人的內心
[00:12:41.000 --> 00:12:43.600]  但其實上帝在這裡
[00:12:43.600 --> 00:12:47.000]  他沒有很強烈的去責怪撒姆爾
[00:12:47.000 --> 00:12:50.200]  只是在告訴他其實那個分別在哪裡
[00:12:50.200 --> 00:12:51.800]  人是看外貌的時間
[00:12:51.800 --> 00:12:56.400]  但我們真正要認識的是耶和華才是看內心那個
[00:12:56.400 --> 00:13:02.200]  人很多時候會將焦點放在人的能力和擁有上面
[00:13:02.200 --> 00:13:06.400]  我記得我之前回到恩福去侍奉的時候
[00:13:06.400 --> 00:13:10.200]  一開始David牧師和我做那些orientation
[00:13:10.200 --> 00:13:12.200]  就是說我要做什麼的時候
[00:13:12.200 --> 00:13:13.800]  他那時候就和我說
[00:13:14.000 --> 00:13:17.000]  我其中一個工作是worship pastor
[00:13:17.000 --> 00:13:19.800]  就是敬拜的傳道人
[00:13:19.800 --> 00:13:21.400]  我那時候聽到這個名字
[00:13:21.400 --> 00:13:23.000]  其實我馬上想退縮
[00:13:23.000 --> 00:13:25.600]  為什麼這個名字很大壓力
[00:13:25.600 --> 00:13:27.800]  那時候我想起的是什麼
[00:13:27.800 --> 00:13:29.200]  哪些是worship pastor
[00:13:29.200 --> 00:13:30.600]  就是倫牧師
[00:13:30.600 --> 00:13:33.600]  倫牧師是YoYo Ma那間大學的
[00:13:33.600 --> 00:13:36.200]  拿YoYo Ma的獎學金
[00:13:36.200 --> 00:13:38.400]  或者是岳聖牧師
[00:13:38.400 --> 00:13:42.000]  岳聖牧師是音樂學院的副校長
[00:13:42.200 --> 00:13:44.200]  然後又說Jason牧師
[00:13:44.200 --> 00:13:46.400]  Jason牧師是演藝出身
[00:13:46.400 --> 00:13:48.000]  又作曲又什麼的
[00:13:48.000 --> 00:13:49.200]  我這些是什麼
[00:13:49.200 --> 00:13:50.600]  我這些只是小組
[00:13:50.600 --> 00:13:52.800]  暑期班學過四堂那些
[00:13:52.800 --> 00:13:55.400]  我怎麼可以去拿這個名頭
[00:13:55.400 --> 00:13:57.200]  那時候心裡很想退縮
[00:13:57.200 --> 00:13:58.600]  不如改名字吧
[00:13:58.600 --> 00:13:59.800]  可不可以這樣
[00:13:59.800 --> 00:14:04.400]  但原來我發覺當我面對這個名字
[00:14:04.400 --> 00:14:06.600]  我有那種恐懼的時候
[00:14:06.600 --> 00:14:08.600]  其實正正代表著我
