
[00:00:00.000 --> 00:00:04.600]  今天很想和大家探討一下自由這個主題
[00:01:37.960 --> 00:01:41.280]  所以這份自由都是值得的
[00:01:41.280 --> 00:01:43.760]  不過我有一種體會
[00:01:43.760 --> 00:01:49.080]  原來人可以為自由去付出不同的代價
[00:01:49.080 --> 00:01:53.080]  甚至這些代價是相當之進擊的
[00:01:53.080 --> 00:01:54.680]  或者我會說的是
[00:01:54.680 --> 00:02:00.320]  其實我們有時候總是很想追求這種進擊的自由
[00:02:00.320 --> 00:02:01.440]  是什麼呢
[00:02:01.440 --> 00:02:04.520]  可能在我們生命裡面很想掌控很多東西
[00:02:04.520 --> 00:02:06.240]  當我們在一些關係上
[00:02:06.240 --> 00:02:07.920]  在一些處境上
[00:02:07.920 --> 00:02:12.760]  有時候我們都習慣傾向用自己所想的方法去走先
[00:02:12.760 --> 00:02:14.800]  為什麼我不可以這樣
[00:02:14.800 --> 00:02:16.480]  我也有我的權利
[00:02:16.480 --> 00:02:18.200]  我不可以這麼受人影響
[00:02:18.200 --> 00:02:19.840]  我要有我自己
[00:02:19.840 --> 00:02:23.600]  為什麼我要放下我的自由而不是他呢
[00:02:23.600 --> 00:02:27.200]  好像當我們去想自由這件事的時候
[00:02:27.200 --> 00:02:29.240]  好像有很多很多的矛盾
[00:02:29.240 --> 00:02:30.480]  我們都會問的是
[00:02:30.480 --> 00:02:33.120]  當我們說基督徒有自由的時候
[00:02:33.120 --> 00:02:36.000]  實際操作其實我們應該是怎樣呢
[00:02:36.000 --> 00:02:38.360]  今天很想透過加拉太書的經文
[00:02:38.360 --> 00:02:40.200]  去帶出作為基督徒
[00:02:40.200 --> 00:02:42.840]  我們應該怎樣行使我們的自由
[00:02:42.840 --> 00:02:45.760]  加拉太書如果大家有看過的話
[00:02:45.760 --> 00:02:48.720]  都知道是保羅寫給加拉太的一封書信
[00:02:48.720 --> 00:02:51.320]  其實當時加拉太面對著一個什麼問題呢
[00:02:51.320 --> 00:02:57.240]  他們一方面被一個律法主義的思想去影響著
[00:02:57.240 --> 00:03:00.760]  而另一方面有一些反對律法主義的思想
[00:03:00.760 --> 00:03:04.280]  甚至一些自由主義的思想都在衝擊他們
[00:03:04.280 --> 00:03:06.560]  前者律法主義的思想
[00:03:06.560 --> 00:03:10.200]  其實是在說一些人即使他成為了基督徒之後
[00:03:10.200 --> 00:03:14.600]  但是那些加拉太的信徒仍然都要守那些舊約的律法
[00:03:14.600 --> 00:03:16.520]  才可以蒙神喜悅的
[00:03:16.520 --> 00:03:18.280]  那些律法主義的人覺得
[00:03:18.280 --> 00:03:21.160]  當他們守了律法才能夠信賴神
[00:03:21.160 --> 00:03:22.840]  整個完全的啟示
[00:03:22.840 --> 00:03:27.240]  這樣才能夠給他們足夠的指引去行他們的道德
[00:03:27.240 --> 00:03:29.040]  即是不同的東西
[00:03:29.040 --> 00:03:31.440]  律法帶來的對與錯
[00:03:31.440 --> 00:03:35.120]  對於那些律法主義的人來說
[00:03:35.120 --> 00:03:37.920]  是一種安全感和信心
[00:03:37.920 --> 00:03:39.720]  所以那些律法主義的人
[00:03:39.720 --> 00:03:41.840]  他很強調的就是保羅的教導
[00:03:41.840 --> 00:03:44.400]  只是說到耶穌只說了一半
[00:03:44.400 --> 00:03:46.280]  沒有說到摩西那部分
[00:03:46.280 --> 00:03:50.560]  所以就要加拉太人接受摩西那部分
[00:03:50.560 --> 00:03:51.800]  這樣才足夠
[00:03:51.800 --> 00:03:53.320]  你只是活在聖靈
[00:03:53.320 --> 00:03:56.520]  你是不足夠去抵抗肉體的力量的
[00:03:56.520 --> 00:03:59.600]  但是他回到律法主義思想的人就說
[00:03:59.600 --> 00:04:01.240]  當你採用了律法
[00:04:01.240 --> 00:04:02.440]  跟足了律法祖
[00:04:02.440 --> 00:04:04.440]  一切的問題就解決了
[00:04:04.440 --> 00:04:08.880]  所以整本加拉太書都是在處理這個問題
[00:04:08.880 --> 00:04:10.560]  保羅分為兩部分
[00:04:10.560 --> 00:04:14.520]  他頭四章是說我們是基督徒的身份
[00:04:14.520 --> 00:04:20.880]  我們有這個身份是因為我們藉著基督而得到這個新的生命
[00:04:20.880 --> 00:04:23.480]  而在第五到第六章他更加說到
[00:04:23.480 --> 00:04:25.160]  我們有這個身份的時候
[00:04:25.160 --> 00:04:27.720]  我們的生命是要活在聖靈裡面
[00:04:27.720 --> 00:04:29.240]  而怎樣活出來呢?
[00:04:29.240 --> 00:04:31.920]  今天的經文正正在說這件事情
[00:04:31.920 --> 00:04:37.240]  我會說我們今天看的經文是第五章一個丞相啟夏的轉捩點
[00:04:37.240 --> 00:04:38.280]  很特別
[00:04:38.280 --> 00:04:42.440]  整個第五章其實是圍繞著三種生命去說
[00:04:42.440 --> 00:04:44.240]  活在律法底下的生命
[00:04:44.240 --> 00:04:45.920]  活在聖靈底下的生命
[00:04:45.920 --> 00:04:48.040]  以及活在肉體底下的生命
[00:04:48.040 --> 00:04:51.200]  我們會看到的是聖靈是這一章的核心
[00:04:51.200 --> 00:04:53.360]  因為它出現了很多很多次
[00:04:53.360 --> 00:04:57.360]  保羅用律法和肉體這兩種生命
[00:04:57.360 --> 00:05:00.400]  去跟活在聖靈底下的生命做對比
[00:05:00.400 --> 00:05:04.440]  他先說到活在律法底下的生命是不自由的
[00:05:04.440 --> 00:05:08.520]  而活在聖靈底下的生命才能夠脫離這個律法的困所
[00:05:08.520 --> 00:05:09.560]  所以我們看
[00:05:09.560 --> 00:05:10.640]  如果你有聖經的話
[00:05:10.640 --> 00:05:13.480]  你看到頭十二節這個part 1都有show的
[00:05:13.480 --> 00:05:16.480]  所說的內容正正是在說國禮的問題
[00:05:16.480 --> 00:05:19.640]  因為在經文裡面有人提倡成為了基督徒之後
[00:05:19.640 --> 00:05:21.000]  你仍然都要守國禮
[00:05:21.000 --> 00:05:23.000]  因為要跟足摩西的律法
[00:05:23.000 --> 00:05:25.680]  所以保羅很想重申一個很重要的觀念
[00:05:25.680 --> 00:05:28.560]  我們得救不是因為國禮
[00:05:28.560 --> 00:05:30.240]  我們是因為信基督而得救
[00:05:30.240 --> 00:05:32.400]  我們不是靠律法清義
[00:05:32.400 --> 00:05:34.640]  我們作為臣子們的身份
[00:05:34.640 --> 00:05:36.000]  不是那些律法
[00:05:36.000 --> 00:05:37.240]  不是那些國禮
[00:05:37.240 --> 00:05:40.040]  而是因為有聖靈內在我們心裡面
[00:05:40.040 --> 00:05:41.920]  所以保羅很想提醒的是
[00:05:41.920 --> 00:05:44.040]  基督徒不是活在律法底下
[00:05:44.040 --> 00:05:45.640]  是活在聖靈當中
[00:05:45.640 --> 00:05:48.360]  我們不是要因為遵守律法而清義
[00:05:48.360 --> 00:05:51.240]  而是我們要脫離律法的困所而得自由
[00:05:51.240 --> 00:05:54.480]  不過當我們看第十三到十六節
[00:05:54.480 --> 00:05:55.600]  今天看的經文的時候
[00:05:55.600 --> 00:05:57.560]  當大家讀的時候就會看見
[00:05:57.560 --> 00:06:01.200]  原來保羅之後就帶出自由的另一段
[00:06:01.200 --> 00:06:03.520]  就是原來肉體的生命
[00:06:03.520 --> 00:06:05.360]  跟活在聖靈底下的生命
[00:06:05.360 --> 00:06:07.400]  他用這兩樣東西作對比
[00:06:07.400 --> 00:06:09.800]  我們一起先讀這節經文
[00:06:09.800 --> 00:06:11.200]  看看經文裡面說甚麼
[00:06:11.200 --> 00:06:13.480]  《迦太書》的五章十三至十六節
[00:06:13.480 --> 00:06:15.720]  我們一起讀吧,準備起
[00:06:15.720 --> 00:06:19.280]  「弟兄們,蒙召是要得自由
[00:06:19.280 --> 00:06:21.920]  只是不可將你們的自由……」
[00:06:26.920 --> 00:06:32.040]  「……因為全律法都包在愛人如己這一句話之內
[00:06:32.040 --> 00:06:35.360]  你們要謹慎,若相咬相吞
[00:06:35.360 --> 00:06:37.880]  只怕要彼此消滅
[00:06:37.880 --> 00:06:41.120]  我説你們當信著聖靈而行
[00:06:41.120 --> 00:06:44.040]  就不可成奴」
[00:06:44.040 --> 00:06:45.280]  短短的幾節經文
[00:06:45.280 --> 00:06:48.920]  我們先去看看第十三節一開始說甚麼
[00:06:48.920 --> 00:06:51.640]  第十三節一開始的原文是因為這個字
[00:06:51.640 --> 00:06:53.160]  其實正正就是丞相啟一下
[00:06:53.160 --> 00:06:54.200]  他帶出的是
[00:06:54.200 --> 00:06:58.080]  信徒不再活在律法底下的生命而得自由
[00:06:58.080 --> 00:07:00.800]  保羅在這裡重申五章一節的時候
[00:07:00.800 --> 00:07:03.240]  其實都已經有說到自由這個觀念
[00:07:03.240 --> 00:07:06.440]  他說我們蒙召是要得自由
[00:07:06.440 --> 00:07:08.160]  不過保羅提醒的是
[00:07:08.160 --> 00:07:09.520]  這一份自由
[00:07:09.520 --> 00:07:13.720]  不能夠成為我們放縱私慾和罪的藉口
[00:07:13.720 --> 00:07:15.520]  在十三節的頭半段
[00:07:15.520 --> 00:07:17.200]  其實有另一個逆法
[00:07:17.200 --> 00:07:17.880]  是在說
[00:07:17.880 --> 00:07:22.000]  「不要讓你們的身體成為肉體行動的基地」
[00:07:22.000 --> 00:07:23.240]  好像打仗一樣
[00:07:23.240 --> 00:07:23.960]  即是甚麼意思呢
[00:07:23.960 --> 00:07:26.080]  或者我們看看肉體是甚麼來的
[00:07:26.080 --> 00:07:28.200]  肉體在聖經裡面有不同的用法
[00:07:28.200 --> 00:07:31.000]  多數都是在說一些與神為敵的生命
[00:07:31.000 --> 00:07:35.000]  都是在說一些遠離聖靈帶來人生命的影響
[00:07:35.000 --> 00:07:39.520]  甚至是在說任由那些敗壞的性情去掌控自己的生命
[00:07:39.520 --> 00:07:40.520]  即是甚麼呢
[00:07:40.520 --> 00:07:42.320]  其實在第十九到二十一節
[00:07:42.320 --> 00:07:45.680]  已經說了那一串的行為是甚麼
[00:07:45.680 --> 00:07:46.920]  對於猶太人來說
[00:07:46.920 --> 00:07:47.720]  很搞笑
[00:07:47.720 --> 00:07:50.280]  其實他們好像零和一百一樣
[00:07:50.280 --> 00:07:51.320]  他們會覺得的是
[00:07:51.320 --> 00:07:52.840]  離開了律法
[00:07:52.840 --> 00:07:54.680]  就等同於去到另一個極端
[00:07:54.680 --> 00:07:56.360]  就是放縱情慾
[00:07:56.360 --> 00:07:58.000]  所以保羅提醒信徒
[00:07:58.000 --> 00:08:00.400]  不要去阻另一個極端
[00:08:00.400 --> 00:08:02.400]  愛自由的生活
[00:08:02.400 --> 00:08:06.480]  不是讓我們可以進擊地去放縱肉體的生活
[00:08:06.480 --> 00:08:10.120]  雖然自由沒有引導加拉太人
[00:08:10.120 --> 00:08:12.240]  去行割禮、去清儀
[00:08:12.240 --> 00:08:13.800]  但同時也沒有說過
[00:08:13.800 --> 00:08:16.360]  你可以這樣去放縱肉體
[00:08:16.360 --> 00:08:18.040]  保羅很想帶出
[00:08:18.040 --> 00:08:19.600]  我們得自由
[00:08:19.600 --> 00:08:24.000]  全因為來源是耶穌基督救贖的工作
[00:08:24.000 --> 00:08:25.160]  這份救贖
[00:08:25.160 --> 00:08:26.920]  不是因為我們做了甚麼
[00:08:26.920 --> 00:08:28.600]  我們才得到這份自由
[00:08:28.600 --> 00:08:31.280]  這份自由同樣帶給我們的是甚麼呢
[00:08:31.280 --> 00:08:32.920]  這份自由同樣帶給我們的是
[00:08:32.920 --> 00:08:35.360]  我們可以脫離律法的困鎖
[00:08:35.360 --> 00:08:37.320]  脫離靠律法清儀
[00:08:37.320 --> 00:08:39.120]  脫離罪的奴役
[00:08:39.120 --> 00:08:42.680]  我們的生命是過在聖靈引導下的生活
[00:08:42.680 --> 00:08:44.280]  所以保羅定義自由
[00:08:44.280 --> 00:08:45.720]  不是任意而行
[00:08:45.720 --> 00:08:47.720]  不是說我們想怎樣就怎樣
[00:08:47.720 --> 00:08:49.320]  同樣當中我們有責任
[00:08:49.320 --> 00:08:51.840]  我們是要活在聖靈底下的生命
[00:08:51.840 --> 00:08:54.840]  我們要正當地去使用自由
[00:08:54.840 --> 00:08:55.840]  不過弟兄姊妹
[00:08:55.840 --> 00:08:57.400]  可能我們也經常聽到
[00:08:57.400 --> 00:08:59.280]  信仰裏面得自由
[00:08:59.280 --> 00:09:00.320]  歌也有你們唱
[00:09:00.320 --> 00:09:01.760]  得著自由
[00:09:01.760 --> 00:09:03.960]  我們經常知道信仰說
[00:09:03.960 --> 00:09:05.560]  我們要以福音行先
[00:09:05.560 --> 00:09:07.480]  生命要榮耀神
[00:09:07.480 --> 00:09:09.480]  其實這些我們也知道
[00:09:09.480 --> 00:09:10.520]  不過弟兄姊妹
[00:09:10.520 --> 00:09:11.760]  我會說的是
[00:09:11.760 --> 00:09:12.880]  有時我們
[00:09:12.880 --> 00:09:15.920]  為何好像有時身體很誠實
[00:09:15.920 --> 00:09:19.120]  跳了去追求一些進擊的自由呢
[00:09:19.120 --> 00:09:20.040]  又或者
[00:09:20.040 --> 00:09:21.040]  我會說的是
[00:09:21.040 --> 00:09:23.160]  我們身處在這個世界裏面
[00:09:23.160 --> 00:09:25.240]  也會推崇自由這件事
[00:09:25.240 --> 00:09:28.160]  也會說我們有自由的這份禮物
[00:09:28.160 --> 00:09:30.080]  我們說我們有自主權
[00:09:30.080 --> 00:09:33.160]  不過當我們拆開這份自由禮物的時候
[00:09:33.160 --> 00:09:35.160]  這個很熱血的包裝
[00:09:35.160 --> 00:09:36.480]  拆開來看
[00:09:36.480 --> 00:09:37.520]  可能有時
[00:09:37.520 --> 00:09:40.280]  原來其實是以自我為中心
[00:09:40.280 --> 00:09:41.520]  我想怎樣就怎樣
[00:09:41.520 --> 00:09:42.840]  不需要想別人想甚麼
[00:09:42.840 --> 00:09:45.200]  先做了
[00:09:45.200 --> 00:09:47.200]  分享一個很真實的例子
[00:09:47.200 --> 00:09:50.120]  可能也是大家童年的例子
[00:09:50.120 --> 00:09:53.280]  我不知道大家是不是活在用Facebook的年代
[00:09:53.280 --> 00:09:53.960]  以前
[00:09:53.960 --> 00:09:55.560]  如果你是活在Facebook的年代
[00:09:55.560 --> 00:09:56.760]  應該跟我差不多年代
[00:09:56.760 --> 00:09:58.040]  是不是
[00:09:58.040 --> 00:10:00.400]  那時候是一個活在Facebook的年代
[00:10:00.400 --> 00:10:03.480]  當年我是做甚麼呢
[00:10:03.480 --> 00:10:05.680]  可能大家都會有經歷過
[00:10:05.680 --> 00:10:07.120]  正值新年
[00:10:07.120 --> 00:10:09.720]  那時候我年少
[00:10:09.720 --> 00:10:10.800]  新年的時候
[00:10:10.800 --> 00:10:13.360]  通常都叫朋友來我家玩
[00:10:13.360 --> 00:10:15.560]  正值的時候家人去了旅行
[00:10:15.560 --> 00:10:17.040]  只有自己一個家人
[00:10:17.040 --> 00:10:19.600]  當然叫團體弟兄一起上來開P
[00:10:19.600 --> 00:10:22.440]  正值新年的時候
[00:10:22.440 --> 00:10:24.280]  通常會做甚麼呢
[00:10:24.280 --> 00:10:26.560]  怎麼少得打牌
[00:10:26.560 --> 00:10:28.160]  我們不打錢
[00:10:28.160 --> 00:10:29.760]  那麼開心就打吧
[00:10:29.760 --> 00:10:31.840]  我很興奮很開心的時候
[00:10:31.840 --> 00:10:33.480]  一起拍張照
[00:10:33.480 --> 00:10:35.480]  發佈在Facebook開心分享
[00:10:35.480 --> 00:10:39.280]  那時候就出事了
[00:10:39.280 --> 00:10:40.800]  怎樣出事呢
[00:10:40.800 --> 00:10:43.360]  當我發佈在Facebook的時候
[00:10:43.360 --> 00:10:46.800]  有一個當時的青少年導師
[00:10:46.800 --> 00:10:49.440]  在我的照片下面留言給我
[00:10:49.440 --> 00:10:51.720]  留言給我一個帖子
[00:10:51.720 --> 00:10:53.600]  說為甚麼這樣這樣
[00:10:53.600 --> 00:10:57.920]  然後在留言裡面展開了一個很激烈的討論
[00:10:57.920 --> 00:11:00.720]  不過重點不是討論討論成怎樣
[00:11:00.720 --> 00:11:03.040]  重點是我裡面的心路歷程
[00:11:03.040 --> 00:11:05.720]  在跟導師討論的時候
[00:11:05.720 --> 00:11:07.800]  我的心情有一種很大的感覺
[00:11:07.800 --> 00:11:09.760]  就是一定是生氣
[00:11:09.760 --> 00:11:10.800]  我心裡面想的是
[00:11:10.800 --> 00:11:12.000]  為甚麼不行
[00:11:12.000 --> 00:11:14.000]  說了已經不是玩錢了
[00:11:14.000 --> 00:11:16.000]  說了是團友聯誼了
[00:11:16.000 --> 00:11:17.320]  為甚麼不行
[00:11:17.320 --> 00:11:18.920]  在社交平台裡面
[00:11:18.920 --> 00:11:21.520]  我有自由可以發佈甚麼
[00:11:21.520 --> 00:11:23.240]  那一刻我會想的是
[00:11:23.240 --> 00:11:25.560]  我有自由去做任何事的時候
[00:11:25.560 --> 00:11:28.120]  為甚麼我覺得我要處理那麼多事
[00:11:28.120 --> 00:11:30.400]  我的帳戶是我私人的
[00:11:30.400 --> 00:11:31.920]  我有我的權利
[00:11:31.920 --> 00:11:34.440]  那個導師也不是老的
[00:11:34.440 --> 00:11:39.560]  這個經歷同樣讓我去反思的是
[00:11:39.560 --> 00:11:42.880]  當我們說自由 當我們說自主的時候
[00:11:42.880 --> 00:11:45.880]  如果推向了一個極端的時候
[00:11:45.880 --> 00:11:48.600]  或者太過專注於自己的時候
[00:11:48.600 --> 00:11:53.720]  我們很多時候會將這個自由慢慢變成自私
[00:11:53.720 --> 00:11:56.160]  這種自由就好像是放縱自己
[00:11:56.160 --> 00:11:58.000]  只看到自己想怎樣
[00:11:58.000 --> 00:12:00.280]  又或者好像保羅所說
[00:12:00.280 --> 00:12:03.440]  就是那種肉體當中的生命
[00:12:03.440 --> 00:12:04.480]  頂姐妹
[00:12:04.480 --> 00:12:06.600]  有時我們會問的是
[00:12:06.600 --> 00:12:08.320]  為甚麼會這樣
[00:12:08.320 --> 00:12:11.920]  或者我們有時忽略了自由
[00:12:11.920 --> 00:12:13.720]  這件事的源頭是甚麼
[00:12:13.720 --> 00:12:17.200]  又或者我們忘卻了我們的身份是甚麼
[00:12:17.200 --> 00:12:19.200]  經文說了一個很重要的字
[00:12:19.200 --> 00:12:22.080]  我們自由是因為我們的夢照
[00:12:22.080 --> 00:12:26.960]  就是說我們是被神所揀選成為神子民的身份
[00:12:26.960 --> 00:12:30.760]  當我們記得這個身份是基於神救贖的工作的時候
[00:12:30.760 --> 00:12:33.440]  我們就知道這份自由
[00:12:33.440 --> 00:12:36.320]  這份身份是神給我們的禮物
[00:12:36.320 --> 00:12:38.720]  不是我們做了甚麼去爭取回來
[00:12:38.720 --> 00:12:42.720]  而是來自於耶穌基督的愛和恩典
[00:12:42.720 --> 00:12:44.040]  這份自由
[00:12:44.040 --> 00:12:48.760]  我猜就應該和沒有信仰的人所說的自由是有不同的
[00:12:48.760 --> 00:12:50.760]  不是為所欲為
[00:12:50.760 --> 00:12:54.320]  當我們記得這份禮物是神給我們的時候
[00:12:54.320 --> 00:12:55.600]  我們應該問一下
[00:12:55.600 --> 00:12:57.280]  聖靈引導我們
[00:12:57.280 --> 00:12:59.360]  怎樣去行使這份自由
[00:12:59.360 --> 00:13:02.200]  是上帝給我們的禮物出來呢
[00:13:02.200 --> 00:13:04.200]  那晚激烈討論完
[00:13:04.200 --> 00:13:07.000]  我自己一個靜下來的時候
[00:13:07.000 --> 00:13:08.360]  我去反思
[00:13:08.360 --> 00:13:10.360]  腦海突然間彈出了一段經文
[00:13:10.360 --> 00:13:12.360]  大家可能都耳熟能詳
[00:13:12.360 --> 00:13:15.520]  「凡事都可行,但不都早就人」
[00:13:15.520 --> 00:13:17.120]  然後經文說
[00:13:17.120 --> 00:13:19.760]  「所以你們無論或吃或喝」
[00:13:19.760 --> 00:13:23.400]  「無論做甚麼都要為榮耀上帝而做」
[00:13:23.400 --> 00:13:25.080]  經文提醒我的
[00:13:25.080 --> 00:13:27.440]  我又怎樣行使我的自由呢
[00:13:27.440 --> 00:13:30.880]  為了這份我想怎樣就怎樣的自由的時候
[00:13:30.880 --> 00:13:34.800]  同樣會帶給身邊的人有甚麼不同的影響呢
[00:13:34.800 --> 00:13:36.200]  弟子們
[00:13:36.200 --> 00:13:38.040]  可能當我們人越大的時候
[00:13:38.040 --> 00:13:39.520]  越覺得自己有自由
[00:13:39.520 --> 00:13:42.720]  可能我們經常會覺得年少的時候不成熟
[00:13:42.720 --> 00:13:44.160]  就自我中心
[00:13:44.160 --> 00:13:46.160]  當我長大了就沒事了
[00:13:46.160 --> 00:13:47.600]  我有足夠的經驗
[00:13:47.600 --> 00:13:50.000]  我有足夠的東西去掌控
[00:13:50.000 --> 00:13:51.480]  我自由怎樣去行使
[00:13:51.480 --> 00:13:52.960]  我出來工作了
[00:13:52.960 --> 00:13:55.480]  我在職場裡面可以做到甚麼甚麼位置
[00:13:55.480 --> 00:13:56.960]  這些經驗可能
[00:13:56.960 --> 00:13:58.320]  我們會覺得的是
[00:13:58.320 --> 00:14:00.720]  這些經驗帶給我們更加有成熟
[00:14:00.720 --> 00:14:02.440]  去行使我們的自由
[00:14:02.440 --> 00:14:03.560]  我們會覺得的是
[00:14:03.560 --> 00:14:07.120]  我們更加容易去掌控怎樣去行使
[00:14:07.120 --> 00:14:08.800]  可能我們會想的是
[00:14:08.800 --> 00:14:10.720]  在教會有很多很多的侍奉
[00:14:10.720 --> 00:14:11.880]  有侍奉經驗
[00:14:11.880 --> 00:14:14.160]  我知道怎樣行使那些自由
[00:14:14.160 --> 00:14:15.400]  但是
[00:14:15.400 --> 00:14:16.680]  我會問的是
[00:14:16.680 --> 00:14:18.000]  這些東西
[00:14:18.000 --> 00:14:20.120]  我們經常覺得自己都OK的時候
[00:14:20.120 --> 00:14:21.400]  這些經驗
[00:14:21.400 --> 00:14:24.640]  會不會有時反而會令到我們成為
[00:14:24.640 --> 00:14:26.040]  我們行使自由的時候
[00:14:26.040 --> 00:14:30.040]  慢慢走向一個自私的原因呢
[00:14:30.040 --> 00:14:30.920]  我會說
[00:14:30.920 --> 00:14:33.560]  有時我們那種自我中心的自由
[00:14:33.560 --> 00:14:35.560]  慢慢去到自私的時候
[00:14:35.560 --> 00:14:36.840]  我們只會覺得的是
[00:14:36.840 --> 00:14:39.840]  我們進擊地會越想越多
[00:14:39.840 --> 00:14:41.160]  我們慢慢就會問的是
[00:14:41.160 --> 00:14:44.040]  為甚麼大家不可以跟我的方式去行
[00:14:44.040 --> 00:14:46.040]  我有自由去做
[00:14:46.040 --> 00:14:46.960]  慢慢慢慢
[00:14:46.960 --> 00:14:49.440]  這一份自由背後的自我中心
[00:14:49.440 --> 00:14:51.640]  慢慢會掌控了我們的生命
[00:14:51.640 --> 00:14:54.120]  讓我們成為了自由的奴隸
[00:14:54.120 --> 00:14:55.440]  我們給了很多
[00:14:55.440 --> 00:14:57.360]  可能我很想要的私慾
[00:14:57.360 --> 00:14:59.440]  去掌控了我們的生命
[00:14:59.440 --> 00:15:00.720]  可能我們只會看的是
[00:15:00.720 --> 00:15:02.040]  我們生命中的焦點是
[00:15:02.040 --> 00:15:03.440]  我們想要甚麼呢
[00:15:03.440 --> 00:15:05.320]  好像我都沒有甚麼
[00:15:05.320 --> 00:15:07.320]  好像很想要很多東西
[00:15:07.320 --> 00:15:10.240]  慢慢我們好像為了我們想要的東西而活
[00:15:10.240 --> 00:15:12.920]  甚至可能會帶給身邊的人傷害
[00:15:12.920 --> 00:15:15.320]  甚至反而令到你的生命不自由
[00:15:15.320 --> 00:15:16.720]  不過保羅提醒我們
[00:15:16.720 --> 00:15:18.440]  原來那種自由
[00:15:18.440 --> 00:15:21.440]  並不是這一種所說的自由
[00:15:21.440 --> 00:15:22.440]  前提的是
[00:15:22.440 --> 00:15:23.720]  我們又記不記得
[00:15:23.720 --> 00:15:26.240]  這個自由這份禮物的來源
[00:15:26.240 --> 00:15:27.840]  和我們的身份呢
[00:15:27.840 --> 00:15:30.440]  頂姐妹第一個point很想跟大家分享的是
[00:15:30.440 --> 00:15:32.440]  原來世界帶給我們的自由
[00:15:32.440 --> 00:15:35.240]  很多時候都是傾向自我中心
[00:15:35.240 --> 00:15:36.640]  甚至放縱肉體
[00:15:36.640 --> 00:15:38.840]  令到我們繼續去進擊
[00:15:38.840 --> 00:15:41.640]  去按我們的私慾去爭取自由
[00:15:41.640 --> 00:15:42.640]  不過
[00:15:42.640 --> 00:15:45.840]  這樣的自由反而令到我們成為了自由的奴隸
[00:15:45.840 --> 00:15:48.240]  但當我們記得我們是教徒的身份
[00:15:48.240 --> 00:15:50.240]  我們記得我們是神的兒女
[00:15:50.240 --> 00:15:53.040]  我們記得這份自由是上帝給我們禮物的時候
[00:15:53.040 --> 00:15:54.840]  我們應該有聖靈
[00:15:54.840 --> 00:15:55.840]  去問一下聖靈
[00:15:55.840 --> 00:15:57.840]  怎樣去行使我們的自由出來呢
[00:15:57.840 --> 00:16:00.840]  當我們會問的是
[00:16:00.840 --> 00:16:03.240]  其實我們怎樣行使自由呢
[00:16:03.240 --> 00:16:04.840]  其實經文有說的
[00:16:04.840 --> 00:16:08.640]  正正就是當我們要回到群體裏面
[00:16:08.640 --> 00:16:09.840]  經文說到
[00:16:09.840 --> 00:16:13.240]  總要用愛心互相服侍
[00:16:13.240 --> 00:16:16.240]  保羅說到愛自由的生命
[00:16:16.240 --> 00:16:18.440]  其實就是愛別人的生命
[00:16:18.440 --> 00:16:20.440]  特別留意服侍這個字
[00:16:20.440 --> 00:16:21.640]  保羅在原文裏面
[00:16:21.640 --> 00:16:25.240]  是用命令的語氣去帶出當中的重要
[00:16:25.240 --> 00:16:27.640]  同樣地,你會看到服侍這個字
