
[00:00:00.000 --> 00:00:02.200]  首先我想跟大家讀出今天的經文
[00:04:23.800 --> 00:04:26.600]  或者是在回應啟示錄的一個出現
[00:04:26.600 --> 00:04:28.200]  當時第一次出現
[00:04:28.200 --> 00:04:29.600]  是阿伯拉罕
[00:04:29.600 --> 00:04:31.600]  他在他的帳篷裡面
[00:04:31.600 --> 00:04:32.600]  見到有三個人
[00:04:32.600 --> 00:04:34.400]  《聖經》在十八章第二節是這樣寫的
[00:04:34.400 --> 00:04:35.800]  他阿伯拉罕
[00:04:35.800 --> 00:04:37.000]  或者當時叫阿伯蘭
[00:04:37.000 --> 00:04:38.000]  舉目觀看
[00:04:38.000 --> 00:04:39.600]  看見有三個人站在他附近
[00:04:39.600 --> 00:04:40.600]  他一看見
[00:04:40.600 --> 00:04:43.400]  就從帳篷門口跑去迎接他們
[00:04:43.400 --> 00:04:45.400]  俯伏在地
[00:04:45.400 --> 00:04:48.600]  這個是《聖經》第一次出現「敬拜」這個字
[00:04:48.600 --> 00:04:50.400]  阿伯拉罕
[00:04:50.400 --> 00:04:52.400]  他是近東的人
[00:04:52.400 --> 00:04:53.600]  俯伏在人面前
[00:04:53.600 --> 00:04:54.400]  我們待會再聽
[00:04:54.400 --> 00:04:56.000]  對於他來說是沒有問題的
[00:04:56.000 --> 00:04:57.000]  所以見到這三個人
[00:04:57.000 --> 00:04:58.200]  他就俯伏在他們面前
[00:04:58.200 --> 00:04:59.800]  他很想尊敬這三個人
[00:04:59.800 --> 00:05:01.600]  不過當時他不是完全知道
[00:05:01.600 --> 00:05:04.600]  這三個人其中一個就是耶和華自己
[00:05:04.600 --> 00:05:05.600]  所以第一次的「敬拜」
[00:05:05.600 --> 00:05:08.800]  他已經在「敬拜」成為人的神
[00:05:08.800 --> 00:05:11.000]  或者用了人的形象來做的神
[00:05:11.000 --> 00:05:12.400]  這個是他第一次的俯伏
[00:05:12.400 --> 00:05:15.000]  在《聖經》裡面第一次的俯伏
[00:05:15.000 --> 00:05:16.400]  這個俯伏
[00:05:16.400 --> 00:05:18.400]  其實是在回應啟示錄
[00:05:18.400 --> 00:05:20.400]  或者在引領啟示錄
[00:05:20.400 --> 00:05:22.800]  當人最後去「敬拜」的時候
[00:05:22.800 --> 00:05:25.200]  不單止「敬拜」坐在寶座上的那位
[00:05:25.200 --> 00:05:28.400]  也「敬拜」了成為人的那位的羔羊
[00:05:28.400 --> 00:05:31.200]  這個是最後一個「敬拜」
[00:05:31.200 --> 00:05:32.800]  上帝成為人
[00:05:32.800 --> 00:05:35.600]  是一個我們「敬拜」的對象
[00:05:35.600 --> 00:05:38.200]  我們想想阿伯拉罕當時認識多少呢?
[00:05:38.200 --> 00:05:39.600]  在阿伯拉罕後一點點
[00:05:39.600 --> 00:05:40.800]  二十三章第七節的時候
[00:05:40.800 --> 00:05:42.600]  「敬拜」這個字還有一次出現
[00:05:42.600 --> 00:05:45.600]  當時阿伯拉罕因為他的妻子離世
[00:05:45.600 --> 00:05:47.400]  他不能夠有一個墳地
[00:05:47.400 --> 00:05:49.200]  去葬他的妻子
[00:05:49.200 --> 00:05:52.600]  然後他在當地的迦南人面前
[00:05:52.600 --> 00:05:55.400]  懇求他們買一塊地給他
[00:05:55.400 --> 00:05:57.800]  迦南人最後把一塊地賣給他
[00:05:57.800 --> 00:05:59.400]  葬他的妻子的時候
[00:05:59.400 --> 00:06:02.200]  他就俯伏在迦南人面前
[00:06:02.200 --> 00:06:03.600]  是「敬拜」迦南人
[00:06:03.600 --> 00:06:05.200]  或者不是「敬拜」
[00:06:05.200 --> 00:06:07.800]  是一個俯伏的動作
[00:06:07.800 --> 00:06:12.200]  阿伯拉罕也會俯伏在人的面前
[00:06:12.200 --> 00:06:14.200]  但是在《創世記》
[00:06:14.200 --> 00:06:15.400]  我們在《律法書》
[00:06:15.400 --> 00:06:18.200]  再看「敬拜」第三次出現的時候
[00:06:18.200 --> 00:06:21.000]  出現了一個很奇妙的「敬拜」
[00:06:21.000 --> 00:06:23.400]  在那個「敬拜」裡面
[00:06:23.400 --> 00:06:25.800]  我覺得是聖經出現了
[00:06:25.800 --> 00:06:27.800]  一個最奇妙的人物
[00:06:27.800 --> 00:06:30.000]  這是阿伯拉罕的老僕人
[00:06:30.000 --> 00:06:32.600]  這個老僕人他不是像阿伯拉罕一樣
[00:06:32.600 --> 00:06:35.600]  成為救恩的一個承繼者
[00:06:35.600 --> 00:06:37.200]  但是這個老僕人
[00:06:37.200 --> 00:06:38.400]  在《律法書》的出現
[00:06:38.400 --> 00:06:40.400]  他是一個智慧的象徵
[00:06:40.400 --> 00:06:42.600]  如果大家有機會看回阿伯拉罕
[00:06:42.600 --> 00:06:45.200]  這個二十四章裡面
[00:06:45.200 --> 00:06:46.400]  這個老僕人的出現
[00:06:46.400 --> 00:06:50.200]  你看見他做到常人所做不到的事情
[00:06:50.200 --> 00:06:52.000]  他為阿伯拉罕一兩天之間
[00:06:52.000 --> 00:06:53.400]  就找到媳婦
[00:06:53.400 --> 00:06:55.000]  大家想像阿伯拉罕的後裔
[00:06:55.000 --> 00:06:56.600]  阿國去找老婆的時候
[00:06:56.600 --> 00:06:57.800]  找了十幾二十年
[00:06:57.800 --> 00:07:00.000]  才能夠建立他的家室
[00:07:00.000 --> 00:07:01.200]  但是這個老僕人
[00:07:01.200 --> 00:07:05.200]  一兩天就處理了整個的事件
[00:07:05.200 --> 00:07:07.200]  但是當這個老僕人
[00:07:07.200 --> 00:07:10.200]  能夠為阿伯拉罕找到媳婦的時候
[00:07:10.200 --> 00:07:12.200]  一個很奇妙的「敬拜」出現
[00:07:12.200 --> 00:07:14.800]  那個老僕人當他找到李伯嘉
[00:07:14.800 --> 00:07:16.400]  這個媳婦的時候
[00:07:16.400 --> 00:07:17.800]  聖經這樣描寫他
[00:07:17.800 --> 00:07:20.800]  他說那日就低頭向耶和華敬拜
[00:07:20.800 --> 00:07:22.400]  第一次和合本章「苦服」這個字
[00:07:22.400 --> 00:07:24.400]  翻譯成為「敬拜」
[00:07:24.400 --> 00:07:25.400]  為什麼他是敬拜呢?
[00:07:25.400 --> 00:07:26.000]  他說
[00:07:26.000 --> 00:07:27.800]  耶和華,我主人阿伯拉罕的臣事
[00:07:27.800 --> 00:07:29.200]  應當稱重的
[00:07:29.200 --> 00:07:31.400]  因他不斷以慈愛誠實
[00:07:31.400 --> 00:07:33.400]  以慈愛信實待我主人
[00:07:33.400 --> 00:07:35.600]  至於我,耶和華一路引領我
[00:07:35.600 --> 00:07:39.400]  直到我主人的兄弟家裡
[00:07:39.400 --> 00:07:41.400]  阿伯拉罕這個老僕人的「敬拜」
[00:07:41.400 --> 00:07:43.200]  有兩個元素
[00:07:43.200 --> 00:07:44.000]  第一個「敬拜」
[00:07:44.000 --> 00:07:48.200]  他因為他看見上帝的慈愛信實
[00:07:48.200 --> 00:07:50.800]  「慈愛」和「信實」是兩個字
[00:07:50.800 --> 00:07:51.800]  但在聖經裡
[00:07:51.800 --> 00:07:53.200]  這兩個字同時出現的時候
[00:07:53.200 --> 00:07:56.400]  就是在說上帝要拯救世人的恩典
[00:07:56.400 --> 00:07:59.600]  因為當人類在巴別塔經歷變亂之後
[00:07:59.600 --> 00:08:01.400]  神即刻施下他的恩典
[00:08:01.400 --> 00:08:03.200]  他興起阿伯拉罕
[00:08:03.200 --> 00:08:03.800]  他說
[00:08:03.800 --> 00:08:04.600]  藉著阿伯拉罕
[00:08:04.600 --> 00:08:06.400]  全人類會再一次聚集
[00:08:06.400 --> 00:08:07.800]  得蒙救恩
[00:08:07.800 --> 00:08:10.600]  上帝不想人分散在全地
[00:08:10.600 --> 00:08:11.600]  離棄神
[00:08:11.600 --> 00:08:13.800]  以至陷入永恆的死亡
[00:08:13.800 --> 00:08:15.400]  所以在「慈愛」裡
[00:08:15.400 --> 00:08:16.800]  他答應一件事
[00:08:16.800 --> 00:08:19.800]  從阿伯拉罕的後裔必興起救恩
[00:08:19.800 --> 00:08:21.800]  所以老僕人去找媳婦的時候
[00:08:21.800 --> 00:08:24.800]  他知道他不是單單找一頭分屍那麼簡單
[00:08:24.800 --> 00:08:26.600]  從這個祈禱裡他知道
[00:08:26.600 --> 00:08:28.600]  他是為了全人類的救恩
[00:08:28.600 --> 00:08:30.600]  走在一條路上
[00:08:30.600 --> 00:08:32.600]  所以當他能夠
[00:08:32.600 --> 00:08:34.600]  不在迦南地娶媳婦
[00:08:34.600 --> 00:08:37.400]  然後回到阿伯拉罕的本族裡
[00:08:37.400 --> 00:08:39.800]  為阿伯拉罕找到一個媳婦的時候
[00:08:39.800 --> 00:08:40.800]  他知道
[00:08:40.800 --> 00:08:42.600]  上帝要興起救恩
[00:08:42.600 --> 00:08:45.200]  這個信實的應許沒有變過
[00:08:45.200 --> 00:08:47.200]  而上帝的信實的應許沒有變過的時候
[00:08:47.200 --> 00:08:49.400]  他知道上帝的「慈愛」沒有變過
[00:08:49.400 --> 00:08:50.400]  所以阿伯拉罕這個老僕人
[00:08:50.400 --> 00:08:51.400]  就是他智慧的象徵
[00:08:51.400 --> 00:08:53.200]  他看見上帝永恆的救恩
[00:08:53.200 --> 00:08:54.600]  因為儲到這個媳婦而出現
[00:08:54.600 --> 00:08:56.400]  所以他說第一個要點
[00:08:56.400 --> 00:08:57.000]  他說
[00:08:57.000 --> 00:09:00.800]  上帝不斷以「慈愛」信實待他的主人
[00:09:00.800 --> 00:09:02.400]  在這裡看見敬拜
[00:09:02.400 --> 00:09:04.400]  是因為人看見上帝的救恩
[00:09:04.400 --> 00:09:06.000]  而開始敬拜神
[00:09:06.000 --> 00:09:08.400]  因為人看見上帝的啟示而敬拜神
[00:09:08.400 --> 00:09:10.000]  如果我們不認識上帝的啟示
[00:09:10.000 --> 00:09:11.000]  我們每一次的敬拜
[00:09:11.000 --> 00:09:13.000]  我們都會變得很乏力
[00:09:13.000 --> 00:09:15.600]  每一個團契都變成一個重疊
[00:09:15.600 --> 00:09:18.600]  但是當我們看見上帝要拯救人的心意的時候
[00:09:18.600 --> 00:09:21.400]  每一個團契都成為上帝一個很大的恩典
[00:09:21.400 --> 00:09:23.200]  我現在去到一個新的團契
[00:09:23.200 --> 00:09:25.600]  裡面有很多年輕的夫婦回來
[00:09:25.600 --> 00:09:27.200]  可能二十多歲的年輕夫婦
[00:09:27.200 --> 00:09:28.400]  三十多歲的年輕夫婦
[00:09:28.400 --> 00:09:30.000]  他們不是來自基督教的家庭
[00:09:30.000 --> 00:09:32.000]  但是我聽見他們有一個信主的經歷
[00:09:32.000 --> 00:09:34.000]  他們年輕的時候經歷很大的破碎
[00:09:34.000 --> 00:09:36.200]  然後經歷上帝很大的恩典
[00:09:36.200 --> 00:09:38.200]  回來團契裡面再一次認識神
[00:09:38.200 --> 00:09:40.200]  我聽見心裡面很感動
[00:09:40.200 --> 00:09:41.800]  原來不是信義代
[00:09:41.800 --> 00:09:43.400]  居然能夠這樣去認識主
[00:09:43.400 --> 00:09:46.000]  是一個在恩福裡面二十多年的一個穆者
[00:09:46.000 --> 00:09:47.600]  對於我來說是一個很大的震撼
[00:09:47.600 --> 00:09:49.800]  原來上帝就在石頭裡面
[00:09:49.800 --> 00:09:51.200]  興起阿伯拉罕的後裔
[00:09:51.200 --> 00:09:53.000]  就是在一些很破碎的家庭裡面
[00:09:53.000 --> 00:09:55.600]  興起這些人再一次回來恩福堂裡面
[00:09:55.600 --> 00:09:57.000]  我覺得這個
[00:09:57.000 --> 00:09:59.000]  當我看見上帝的慈愛信實
[00:09:59.000 --> 00:10:01.400]  從沒有在香港斷絕過的時候
[00:10:01.400 --> 00:10:03.600]  給我一個很大的敬拜的動力
[00:10:03.600 --> 00:10:04.600]  這是第一點
[00:10:04.600 --> 00:10:06.600]  阿伯拉罕的老僕人的敬拜
[00:10:06.600 --> 00:10:07.800]  第二點
[00:10:07.800 --> 00:10:08.600]  他說至於我
[00:10:08.600 --> 00:10:10.000]  耶和華一路引領我
[00:10:10.000 --> 00:10:12.200]  直到我主人兄弟的家裡
[00:10:12.200 --> 00:10:14.200]  在這個老僕人的敬拜裡面
[00:10:14.200 --> 00:10:15.400]  他看見第二點
[00:10:15.400 --> 00:10:18.400]  就是上帝在他生命上有恩典的記號
[00:10:18.400 --> 00:10:19.800]  一步一步引領他
[00:10:19.800 --> 00:10:22.800]  以至他成就了找媳婦這件事情
[00:10:22.800 --> 00:10:25.000]  有時候我們的敬拜
[00:10:25.000 --> 00:10:25.400]  佛力
[00:10:25.400 --> 00:10:26.800]  因為我們忘記了上帝
[00:10:26.800 --> 00:10:29.400]  在我們生命上恩典很多的記號
[00:10:29.400 --> 00:10:32.000]  我們只記得我們人生有很多的難處
[00:10:32.000 --> 00:10:33.400]  有很多的不滿足
[00:10:33.400 --> 00:10:36.400]  但是當我們數算上帝恩典的記號的時候
[00:10:36.400 --> 00:10:39.400]  我們的敬拜變得更加有能力
[00:10:39.400 --> 00:10:41.000]  可能大家都知道
[00:10:41.000 --> 00:10:43.800]  特別今天是抗禮團的頂姐妹做私事
[00:10:43.800 --> 00:10:44.600]  很感謝她們
[00:10:44.600 --> 00:10:45.600]  當我進來的時候
[00:10:45.600 --> 00:10:48.400]  她們很關心我家裡的景況
[00:10:48.400 --> 00:10:52.600]  我媽媽在前一個星期四離世
[00:10:52.600 --> 00:10:54.400]  失去了她世上的老婆
[00:10:54.400 --> 00:10:57.400]  很感謝恩福堂很多頂姐妹的關心
[00:10:57.400 --> 00:11:00.400]  我自己去思想這件事上
[00:11:00.400 --> 00:11:02.400]  有很多上帝恩典的記號
[00:11:02.400 --> 00:11:05.400]  所以在我自己繼續回團契
[00:11:05.400 --> 00:11:06.200]  回崇拜裡面
[00:11:06.200 --> 00:11:08.400]  我都不斷調節自己的心情
[00:11:08.400 --> 00:11:12.400]  其實媽媽在三年前COVID的時候
[00:11:12.400 --> 00:11:14.800]  醫生說快點送她去急症室
[00:11:14.800 --> 00:11:15.800]  去到急症室的時候
[00:11:15.800 --> 00:11:18.800]  發現她有兩個癌症在她的身體裡面
[00:11:18.800 --> 00:11:21.400]  當時醫院打來說做不做手術
[00:11:21.400 --> 00:11:22.800]  其實都是艱難的決定
[00:11:22.800 --> 00:11:24.000]  但是如果做與不做
[00:11:24.000 --> 00:11:25.600]  可能我都沒有機會再見到媽媽
[00:11:25.600 --> 00:11:26.800]  因為COVID的時間
[00:11:26.800 --> 00:11:29.600]  她有機會就算有什麼情況
[00:11:29.600 --> 00:11:31.400]  我都不能夠去醫院探望她
[00:11:31.400 --> 00:11:34.400]  當時我們一家決定去施行手術
[00:11:34.400 --> 00:11:36.800]  當時醫生也用了很大的智慧
[00:11:36.800 --> 00:11:39.400]  因為媽媽當時精神都比較困惑
[00:11:39.400 --> 00:11:41.400]  很難做所有的檢查
[00:11:41.400 --> 00:11:44.400]  但是醫院的醫生都做了很大的努力
[00:11:44.400 --> 00:11:47.400]  以致手術能夠成功做到
[00:11:47.400 --> 00:11:48.400]  再能夠出院
[00:11:48.400 --> 00:11:50.400]  直到醫院有很多恩慈的安排
[00:11:50.400 --> 00:11:52.400]  她能夠再次出院
[00:11:52.400 --> 00:11:55.400]  給我們有三年的時間
[00:11:55.400 --> 00:11:56.400]  再陪陪媽媽
[00:11:56.400 --> 00:11:57.400]  當時我們的禱告
[00:11:57.400 --> 00:11:59.400]  都是給媽媽多存留一段日子
[00:11:59.400 --> 00:12:02.400]  以致我們能夠好好地奉養她
[00:12:02.400 --> 00:12:03.400]  多一點的時間
[00:12:03.400 --> 00:12:05.400]  兼顧她的信心
[00:12:05.400 --> 00:12:06.400]  在三年裡面
[00:12:06.400 --> 00:12:09.400]  經歷到她教會的探訪
[00:12:09.400 --> 00:12:11.400]  最感動的是她是一位90歲的組長
[00:12:11.400 --> 00:12:12.400]  很放心不下
[00:12:12.400 --> 00:12:14.400]  動著拐杖來探望她
[00:12:14.400 --> 00:12:15.400]  一個90歲的組長
[00:12:15.400 --> 00:12:17.400]  探望一個87歲的組員
[00:12:17.400 --> 00:12:18.400]  我都覺得
[00:12:18.400 --> 00:12:19.400]  在海尼恩福堂裡面
[00:12:19.400 --> 00:12:21.400]  可能都發生了很多這樣的情況
[00:12:21.400 --> 00:12:23.400]  今天又講到我們長青
[00:12:23.400 --> 00:12:24.400]  需要有很多的組長
[00:12:24.400 --> 00:12:26.400]  大家一會兒都留意
[00:12:26.400 --> 00:12:29.400]  很感謝當時見到浸信會
[00:12:29.400 --> 00:12:30.400]  很多的愛
[00:12:30.400 --> 00:12:32.400]  但到了過年的時候
[00:12:32.400 --> 00:12:34.400]  媽媽的情況越來越差
[00:12:34.400 --> 00:12:35.400]  我都會禱告
[00:12:35.400 --> 00:12:37.400]  上帝是不是在你的時間空間
[00:12:37.400 --> 00:12:39.400]  當媽媽要走的那一天
[00:12:39.400 --> 00:12:41.400]  我們送到她的醫院
[00:12:41.400 --> 00:12:43.400]  在醫院裡面我跟神說
[00:12:43.400 --> 00:12:44.400]  給我一個記號
[00:12:44.400 --> 00:12:45.400]  我都不知道為什麼
[00:12:45.400 --> 00:12:46.400]  我坐在急症室的時候
[00:12:46.400 --> 00:12:48.400]  我WhatsApp媽媽
[00:12:48.400 --> 00:12:51.400]  探望她那位教會的
[00:12:51.400 --> 00:12:52.400]  可能那位姑娘
[00:12:52.400 --> 00:12:53.400]  傳道助理我不知道是哪一位
[00:12:53.400 --> 00:12:55.400]  我讓姑娘媽媽走了
[00:12:55.400 --> 00:12:57.400]  當時因為在救車的時候已經不行了
[00:12:57.400 --> 00:12:59.400]  我都沒有告訴她我在哪裡
[00:12:59.400 --> 00:13:01.400]  我只是WhatsApp她
[00:13:01.400 --> 00:13:02.400]  說媽媽走了
[00:13:02.400 --> 00:13:04.400]  當我和我的家人
[00:13:04.400 --> 00:13:05.400]  處理了媽媽所有的事情之後
[00:13:05.400 --> 00:13:07.400]  出到醫院門口洗手的時候
[00:13:07.400 --> 00:13:08.400]  突然有一位女士
[00:13:08.400 --> 00:13:10.400]  我戴著口罩
[00:13:10.400 --> 00:13:11.400]  有位女士叫著我
[00:13:11.400 --> 00:13:13.400]  我看著這個女士的時候
[00:13:13.400 --> 00:13:14.400]  我以為是恩福的姐妹
[00:13:14.400 --> 00:13:15.400]  說你是哪位
[00:13:15.400 --> 00:13:17.400]  她說我是楊姑娘
[00:13:17.400 --> 00:13:20.400]  原來就是我剛剛WhatsApp的那位姑娘
[00:13:20.400 --> 00:13:22.400]  剛剛在人海裡面有這個偶遇
[00:13:22.400 --> 00:13:24.400]  給了一個很大的肯定
[00:13:24.400 --> 00:13:26.400]  讓我相信上帝知道我媽媽在哪裡
[00:13:26.400 --> 00:13:29.400]  在那一刻給了我一個很大的安慰
[00:13:29.400 --> 00:13:31.400]  生命裡面有很多這些恩典的記號
[00:13:31.400 --> 00:13:33.400]  令到我的心情
[00:13:33.400 --> 00:13:35.400]  令到我自己再次去思想
[00:13:35.400 --> 00:13:37.400]  天堂不是那麼遙遠的地方
[00:13:37.400 --> 00:13:40.400]  是一個足受可及的地方
[00:13:40.400 --> 00:13:42.400]  有時親人的離世
[00:13:42.400 --> 00:13:45.400]  讓我們看見天堂打開一扇更大的窗口
[00:13:45.400 --> 00:13:48.400]  在我們面上顯現出來
[00:13:48.400 --> 00:13:51.400]  當回想這些恩典的時候
[00:13:51.400 --> 00:13:53.400]  令到我的敬拜
[00:13:53.400 --> 00:13:54.400]  令到我每一次回到團契
[00:13:54.400 --> 00:13:55.400]  回到崇拜
[00:13:55.400 --> 00:13:56.400]  更加有力
[00:13:56.400 --> 00:13:57.400]  我們看見
[00:13:57.400 --> 00:13:59.400]  單單在創世記裡面兩次的敬拜
[00:13:59.400 --> 00:14:02.400]  不是人主動自發的敬拜神
[00:14:02.400 --> 00:14:05.400]  而是因為上帝親自啟示他的恩典
[00:14:05.400 --> 00:14:06.400]  救贖
[00:14:06.400 --> 00:14:08.400]  和在人生裡面的一個記號
[00:14:08.400 --> 00:14:09.400]  人望見的時候
[00:14:09.400 --> 00:14:12.400]  就有力去回應敬拜他
[00:14:12.400 --> 00:14:14.400]  今天我們的敬拜
[00:14:14.400 --> 00:14:17.400]  實在要再一次仰望上帝的拯救
[00:14:17.400 --> 00:14:19.400]  才有力的敬拜他
[00:14:19.400 --> 00:14:22.400]  我們不是單單回溯上一代
[00:14:22.400 --> 00:14:24.400]  在殿堂上的恩典
[00:14:24.400 --> 00:14:25.400]  這個很大的恩典
[00:14:25.400 --> 00:14:26.400]  每一次坐在這裡
[00:14:26.400 --> 00:14:27.400]  我都看見上帝很大的恩典
[00:14:27.400 --> 00:14:28.400]  但另一代
[00:14:28.400 --> 00:14:32.400]  我們再一次走出紅海的恩典
[00:14:32.400 --> 00:14:34.400]  今天或許若需要另一代
[00:14:34.400 --> 00:14:35.400]  要走過約旦海
[00:14:35.400 --> 00:14:37.400]  再一次的去數算
[00:14:37.400 --> 00:14:38.400]  在這一刻
