
[00:00:00.000 --> 00:00:04.120]  今天繼續我們烈王記上的系列
[00:04:05.960 --> 00:04:08.560]  好,我們弟兄請讀
[00:04:08.560 --> 00:04:15.960]  有三十二個王與他一比
[00:04:15.960 --> 00:04:18.760]  他帶著戰馬王戰車
[00:04:18.760 --> 00:04:21.560]  上來圍困撒瑪利亞
[00:04:21.560 --> 00:04:23.560]  攻打那城
[00:04:23.560 --> 00:04:30.560]  對他說
[00:04:30.560 --> 00:04:44.560]  (中華民族語)
[00:04:44.560 --> 00:04:47.560]  和我的一切都歸來
[00:04:47.560 --> 00:04:59.560]  (中華民族語)
[00:04:59.560 --> 00:05:17.560]  (中華民族語)
[00:05:17.560 --> 00:05:19.560]  我們看一看地圖
[00:05:19.560 --> 00:05:24.560]  當時的阿蘭國,即是現在的藍色那裏
[00:05:24.560 --> 00:05:27.560]  就是現在的敘利亞
[00:05:27.560 --> 00:05:30.560]  北角就是綠色那裏
[00:05:30.560 --> 00:05:33.560]  我圈住的那裏就是撒瑪利亞
[00:05:33.560 --> 00:05:36.560]  撒瑪利亞是建在山上的
[00:05:36.560 --> 00:05:38.560]  是當時北角的首都
[00:05:38.560 --> 00:05:41.560]  從景文那裏可以看到
[00:05:41.560 --> 00:05:45.560]  阿蘭王處處逼人
[00:05:45.560 --> 00:05:51.560]  他想拿走亞哈王最好的金銀
[00:05:51.560 --> 00:05:53.560]  妻妾和兒女
[00:05:53.560 --> 00:05:55.560]  都要奴略他
[00:05:55.560 --> 00:05:58.560]  之後還要加碼
[00:05:58.560 --> 00:06:00.560]  不單止他們要奴略
[00:06:00.560 --> 00:06:04.560]  他眼見所有一切都要奴略
[00:06:04.560 --> 00:06:10.560]  根本阿蘭王就當撒瑪利亞是自己的家
[00:06:10.560 --> 00:06:12.560]  喜歡奴略甚麼就奴略甚麼
[00:06:12.560 --> 00:06:14.560]  有沒有給予亞哈王面子?
[00:06:14.560 --> 00:06:17.560]  沒有,一點面子都沒有
[00:06:17.560 --> 00:06:19.560]  接著我們看下去
[00:06:19.560 --> 00:06:23.560]  亞哈王如何處理危機呢?
[00:06:23.560 --> 00:06:25.560]  請弟兄讀白色
[00:06:54.560 --> 00:06:56.560]  你們告訴皇上說
[00:06:56.560 --> 00:07:01.560]  皇帝一次派人來向僕人所要的一切
[00:07:01.560 --> 00:07:03.560]  我都會照辦
[00:07:03.560 --> 00:07:05.560]  可是這是所要的
[00:07:05.560 --> 00:07:07.560]  我卻無法照辦
[00:07:07.560 --> 00:07:09.560]  於是使者去了
[00:07:09.560 --> 00:07:12.560]  下者說回福給賓拿達
[00:07:12.560 --> 00:07:16.560]  賓拿達回賓拿達說
[00:07:16.560 --> 00:07:18.560]  撒瑪利亞的神父
[00:07:18.560 --> 00:07:29.560]  你們去告訴他
[00:07:29.560 --> 00:07:31.560]  光速上腰的人
[00:07:31.560 --> 00:07:36.560]  不要像卸下軍裝的人那樣掛口
[00:07:36.560 --> 00:07:53.560]  亞哈王立即召開全國緊急會議
[00:07:53.560 --> 00:07:57.560]  這次應對滅國的危機
[00:07:57.560 --> 00:08:00.560]  黨中長老級的官員和百姓
[00:08:00.560 --> 00:08:03.560]  都要求亞哈王退讓嗎?
[00:08:03.560 --> 00:08:11.560]  不退讓,決定要和他打個大戰一觸即發
[00:08:11.560 --> 00:08:16.560]  大家猜猜亞哈王心裡有沒有必勝的把握?
[00:08:16.560 --> 00:08:22.560]  以色列能否逃過這個災難呢?
[00:08:22.560 --> 00:08:25.560]  我們繼續看經文
[00:08:25.560 --> 00:08:28.560]  第十三至二十一節
[00:08:28.560 --> 00:08:33.560]  弟兄白色
[00:08:59.560 --> 00:09:01.560]  亞哈人民
[00:09:01.560 --> 00:09:03.560]  誰先愛之人
[00:09:03.560 --> 00:09:05.560]  照之處事理
[00:09:05.560 --> 00:09:09.560]  願主南亞法會國大上的信徒
[00:09:09.560 --> 00:09:12.560]  共有五百萬信徒
[00:09:12.560 --> 00:09:15.560]  願後級有三千萬信徒
[00:09:15.560 --> 00:09:17.560]  共有五百萬信徒
[00:09:17.560 --> 00:09:19.560]  亞哈民族的政權出發
[00:09:19.560 --> 00:09:21.560]  我大使緬甸巴蘭
[00:09:21.560 --> 00:09:24.560]  願幫助巴黎三省的國王
[00:09:24.560 --> 00:09:25.560]  聖聖在下
[00:09:25.560 --> 00:09:30.560]  各省長的士從守時出發
[00:09:30.560 --> 00:09:32.560]  以下大法人可以參考
[00:09:32.560 --> 00:09:34.560]  亞哈王會議可以選擇
[00:09:34.560 --> 00:09:36.560]  我先由你重申
[00:09:36.560 --> 00:09:37.560]  你剛剛出了重訴
[00:09:37.560 --> 00:09:39.560]  以下大法人說
[00:09:39.560 --> 00:09:41.560]  如果打不出亞哈王
[00:09:41.560 --> 00:09:44.560]  你們要出亞哈王
[00:09:44.560 --> 00:09:46.560]  如果打不出我的臣子
[00:09:46.560 --> 00:09:49.560]  你們也要活捉亞哈王
[00:09:49.560 --> 00:09:51.560]  這些人從聖聖在下
[00:09:51.560 --> 00:09:54.560]  各省長的士從守時出發
[00:09:54.560 --> 00:09:56.560]  以下大法人可以參考
[00:09:56.560 --> 00:09:58.560]  亞哈王會議可以選擇
[00:09:58.560 --> 00:10:00.560]  我先由你重申
[00:10:00.560 --> 00:10:02.560]  你剛剛出了重訴
[00:10:02.560 --> 00:10:04.560]  以下大法人可以參考
[00:10:04.560 --> 00:10:06.560]  亞哈王會議可以選擇
[00:10:06.560 --> 00:10:08.560]  我先由你重申
[00:10:08.560 --> 00:10:10.560]  你剛剛出了重訴
[00:10:10.560 --> 00:10:12.560]  以下大法人可以參考
[00:10:12.560 --> 00:10:14.560]  亞哈王會議可以選擇
[00:10:14.560 --> 00:10:16.560]  我先由你重申
[00:10:16.560 --> 00:10:18.560]  你剛剛出了重訴
[00:10:18.560 --> 00:10:20.560]  以下大法人可以參考
[00:10:20.560 --> 00:10:22.560]  亞哈王會議可以選擇
[00:10:22.560 --> 00:10:24.560]  我先由你重申
[00:10:24.560 --> 00:10:26.560]  你剛剛出了重訴
[00:10:26.560 --> 00:10:28.560]  以下大法人可以參考
[00:10:28.560 --> 00:10:30.560]  亞哈王會議可以選擇
[00:10:30.560 --> 00:10:32.560]  我先由你重申
[00:10:32.560 --> 00:10:34.560]  你剛剛出了重訴
[00:10:34.560 --> 00:10:36.560]  以下大法人可以參考
[00:10:36.560 --> 00:10:38.560]  亞哈王會議可以選擇
[00:10:38.560 --> 00:10:40.560]  我先由你重申
[00:10:40.560 --> 00:10:42.560]  你剛剛出了重訴
[00:10:42.560 --> 00:10:44.560]  以下大法人可以參考
[00:10:44.560 --> 00:10:46.560]  亞哈王會議可以選擇
[00:10:46.560 --> 00:10:48.560]  我先由你重申
[00:10:48.560 --> 00:10:50.560]  你剛剛出了重訴
[00:10:50.560 --> 00:10:52.560]  亦都可能
[00:10:52.560 --> 00:10:54.560]  耶和華神是顧念
[00:10:54.560 --> 00:10:56.560]  他與以色列人
[00:10:56.560 --> 00:10:58.560]  所立的約
[00:10:58.560 --> 00:11:00.560]  所以他要介入這個戰事裏面
[00:11:00.560 --> 00:11:02.560]  更重要的是
[00:11:02.560 --> 00:11:04.560]  在經文裏面講到
[00:11:04.560 --> 00:11:06.560]  神要以色列人
[00:11:06.560 --> 00:11:08.560]  怎樣要知道
[00:11:08.560 --> 00:11:10.560]  知道他就是要
[00:11:10.560 --> 00:11:12.560]  挖到一個真神
[00:11:12.560 --> 00:11:14.560]  更加要亞哈王知道
[00:11:14.560 --> 00:11:16.560]  唯有他才是真神
[00:11:16.560 --> 00:11:18.560]  神主動介入這場戰爭
[00:11:18.560 --> 00:11:20.560]  你覺得
[00:11:20.560 --> 00:11:22.560]  是不是亞哈配的
[00:11:22.560 --> 00:11:24.560]  不是的
[00:11:24.560 --> 00:11:26.560]  一點都不配
[00:11:26.560 --> 00:11:28.560]  只是神對北角的憐憫
[00:11:28.560 --> 00:11:30.560]  對他的憐憫
[00:11:30.560 --> 00:11:32.560]  在經文記載裏面
[00:11:32.560 --> 00:11:34.560]  亞哈王與先知的對話
[00:11:34.560 --> 00:11:36.560]  聽得出亞哈王
[00:11:36.560 --> 00:11:38.560]  最在意什麼
[00:11:38.560 --> 00:11:40.560]  用什麼方法去打贏這場仗
[00:11:40.560 --> 00:11:42.560]  他有沒有
[00:11:42.560 --> 00:11:44.560]  顯出敬畏神
[00:11:44.560 --> 00:11:46.560]  多謝神的心
[00:11:46.560 --> 00:11:48.560]  沒有
[00:11:48.560 --> 00:11:50.560]  而且他好像對神的方法
[00:11:50.560 --> 00:11:52.560]  沒有什麼把握
[00:11:52.560 --> 00:11:54.560]  當他知道各省長的
[00:11:54.560 --> 00:11:56.560]  侍從只有多少人
[00:11:56.560 --> 00:11:58.560]  232人
[00:11:58.560 --> 00:12:00.560]  之後他會
[00:12:00.560 --> 00:12:02.560]  多召幾多人
[00:12:02.560 --> 00:12:04.560]  7000人
[00:12:04.560 --> 00:12:06.560]  神有沒有與亞哈王計較
[00:12:06.560 --> 00:12:08.560]  沒有
[00:12:08.560 --> 00:12:10.560]  雖然亞哈王沒有足夠的信心
[00:12:10.560 --> 00:12:12.560]  神這次也主動介入
[00:12:12.560 --> 00:12:14.560]  他的目的就是
[00:12:14.560 --> 00:12:16.560]  讓亞哈王知道
[00:12:16.560 --> 00:12:18.560]  他是唯一的神
[00:12:18.560 --> 00:12:20.560]  給予他
[00:12:20.560 --> 00:12:22.560]  回轉的機會
[00:12:22.560 --> 00:12:24.560]  我們看一看知道
[00:12:24.560 --> 00:12:26.560]  其實知道有很多層次
[00:12:26.560 --> 00:12:28.560]  在希伯來文裏面
[00:12:28.560 --> 00:12:30.560]  有認識是基本的層次
[00:12:30.560 --> 00:12:32.560]  一個是資訊性的
[00:12:32.560 --> 00:12:34.560]  另一個是
[00:12:34.560 --> 00:12:36.560]  神要他經驗
[00:12:36.560 --> 00:12:38.560]  一起去打仗的時候
[00:12:38.560 --> 00:12:40.560]  經驗到這位就是真神
[00:12:40.560 --> 00:12:42.560]  是一個關係性的層次
[00:12:42.560 --> 00:12:44.560]  另一個是
[00:12:44.560 --> 00:12:46.560]  要他承認
[00:12:46.560 --> 00:12:48.560]  承認他只是一個真神
[00:12:48.560 --> 00:12:50.560]  一個真理性的
[00:12:50.560 --> 00:12:52.560]  也是一個宇宙性的承認
[00:12:52.560 --> 00:12:54.560]  所以神的介入
[00:12:54.560 --> 00:12:56.560]  就是最想亞哈王認識他
[00:12:56.560 --> 00:12:58.560]  去經驗到
[00:12:58.560 --> 00:13:00.560]  他的大能
[00:13:00.560 --> 00:13:02.560]  最終可以宣稱
[00:13:02.560 --> 00:13:04.560]  耶和華是
[00:13:04.560 --> 00:13:06.560]  唯一的神
[00:13:06.560 --> 00:13:08.560]  故事是不是在這個方向
[00:13:08.560 --> 00:13:10.560]  發展呢
[00:13:10.560 --> 00:13:12.560]  大家有沒有知道
[00:13:12.560 --> 00:13:14.560]  耶和華是獨一神呢
[00:13:14.560 --> 00:13:16.560]  我們繼續看下去
[00:13:16.560 --> 00:13:20.560]  我們看23至34節
[00:13:20.560 --> 00:13:22.560]  這次我不會
[00:13:22.560 --> 00:13:24.560]  叫大家讀出來
[00:13:24.560 --> 00:13:26.560]  我會撮繞裏面的經文
[00:13:26.560 --> 00:13:30.560]  這裏說到一年之後
[00:13:30.560 --> 00:13:32.560]  果然趙仙之的預言一樣
[00:13:32.560 --> 00:13:38.560]  原來亞蘭王一年後
[00:13:38.560 --> 00:13:40.560]  捲土重來
[00:13:40.560 --> 00:13:42.560]  他回到國家
[00:13:42.560 --> 00:13:44.560]  總結了
[00:13:44.560 --> 00:13:46.560]  賽後檢討
[00:13:46.560 --> 00:13:48.560]  檢討了上次失敗的經驗
[00:13:48.560 --> 00:13:50.560]  他就這樣說
[00:13:50.560 --> 00:13:52.560]  以色列人的神
[00:13:52.560 --> 00:13:54.560]  是生神
[00:13:54.560 --> 00:13:56.560]  所以這次一定要
[00:13:56.560 --> 00:13:58.560]  改在平原去打仗
[00:13:58.560 --> 00:14:00.560]  不要聯合其他人
[00:14:00.560 --> 00:14:02.560]  用自己的子弟兵
[00:14:02.560 --> 00:14:04.560]  因為子弟兵更加團結
[00:14:04.560 --> 00:14:06.560]  當時外邦人
[00:14:06.560 --> 00:14:08.560]  有一種思想
[00:14:08.560 --> 00:14:10.560]  每個國家都有
[00:14:10.560 --> 00:14:12.560]  一個神的保護
[00:14:12.560 --> 00:14:14.560]  如果那個國家建在山上
[00:14:14.560 --> 00:14:16.560]  這個神就屬於
[00:14:16.560 --> 00:14:18.560]  生神
[00:14:18.560 --> 00:14:20.560]  撒瑪利亞建在哪裡
[00:14:20.560 --> 00:14:22.560]  山上
[00:14:22.560 --> 00:14:24.560]  所以亞蘭人就很自然
[00:14:24.560 --> 00:14:26.560]  認為以色列的神
[00:14:26.560 --> 00:14:28.560]  是生神
[00:14:28.560 --> 00:14:30.560]  所以改在平原打仗
[00:14:30.560 --> 00:14:32.560]  他們一定會打贏以色列
[00:14:32.560 --> 00:14:34.560]  以色列一定會輸
[00:14:34.560 --> 00:14:36.560]  所以這次
[00:14:36.560 --> 00:14:38.560]  不圍攻撒瑪利亞
[00:14:38.560 --> 00:14:40.560]  改在平原打仗
[00:14:40.560 --> 00:14:42.560]  而且用自己的
[00:14:42.560 --> 00:14:44.560]  子弟兵
[00:14:44.560 --> 00:14:46.560]  打仗
[00:14:46.560 --> 00:14:48.560]  見到加里尼海嗎
[00:14:48.560 --> 00:14:50.560]  旁邊就是亞忽
[00:14:50.560 --> 00:14:52.560]  在北邊
[00:14:52.560 --> 00:14:54.560]  南邊是綠色圈著的撒瑪利亞
[00:14:54.560 --> 00:14:56.560]  上面是
[00:14:56.560 --> 00:14:58.560]  北方入侵
[00:14:58.560 --> 00:15:00.560]  以忽的地方
[00:15:00.560 --> 00:15:02.560]  當以色列人知道
[00:15:02.560 --> 00:15:04.560]  亞蘭王再次入侵
[00:15:04.560 --> 00:15:06.560]  你猜他們會怎麼做
[00:15:06.560 --> 00:15:08.560]  是不是
[00:15:08.560 --> 00:15:10.560]  去祈禱求神
[00:15:10.560 --> 00:15:12.560]  不是嗎
[00:15:12.560 --> 00:15:14.560]  那就看一看
[00:15:14.560 --> 00:15:16.560]  我們一起讀
[00:15:16.560 --> 00:15:18.560]  以色列的神
[00:15:18.560 --> 00:15:20.560]  見到我女兒
[00:15:20.560 --> 00:15:22.560]  見到我女兒
[00:15:22.560 --> 00:15:24.560]  以色列的神
[00:15:24.560 --> 00:15:26.560]  見到我女兒
[00:15:26.560 --> 00:15:28.560]  見到我女兒
[00:15:28.560 --> 00:15:30.560]  見到我女兒
[00:15:30.560 --> 00:15:34.560]  以色列都不敢怠慢
[00:15:34.560 --> 00:15:36.560]  立即點齊兵
[00:15:36.560 --> 00:15:40.560]  還有食物做配給
[00:15:40.560 --> 00:15:42.560]  主動去迎戰以色列人
[00:15:42.560 --> 00:15:44.560]  但聖經形容
[00:15:44.560 --> 00:15:46.560]  主動迎戰亞蘭人
[00:15:46.560 --> 00:15:48.560]  聖經形容
[00:15:48.560 --> 00:15:50.560]  以色列是怎樣
[00:15:50.560 --> 00:15:52.560]  有多少人
[00:15:52.560 --> 00:15:54.560]  好像甚麼
[00:15:54.560 --> 00:15:56.560]  兩群山羊羔
[00:15:56.560 --> 00:15:58.560]  亞蘭人卻甚麼
[00:15:58.560 --> 00:16:00.560]  告訴我們
[00:16:00.560 --> 00:16:04.560]  這是強弱懸殊的戰爭
[00:16:04.560 --> 00:16:06.560]  危機時候
[00:16:06.560 --> 00:16:08.560]  又有人
[00:16:08.560 --> 00:16:10.560]  和以色列王說
[00:16:10.560 --> 00:16:12.560]  我們一起讀28節
[00:16:28.560 --> 00:16:30.560]  感謝神再次主動介入拯救以色列
[00:16:30.560 --> 00:16:32.560]  感謝神再次主動介入拯救以色列
[00:16:32.560 --> 00:16:34.560]  感謝神再次主動介入拯救以色列
[00:16:34.560 --> 00:16:36.560]  感謝神再次主動介入拯救以色列
[00:16:36.560 --> 00:16:38.560]  主動介入拯救以色列
[00:16:38.560 --> 00:16:40.560]  主動介入拯救以色列
[00:16:40.560 --> 00:16:42.560]  主動介入拯救以色列
[00:16:42.560 --> 00:16:44.560]  主動介入拯救以色列
[00:16:44.560 --> 00:16:46.560]  主動介入拯救以色列
[00:16:46.560 --> 00:16:48.560]  主動介入拯救以色列
[00:16:48.560 --> 00:16:50.560]  主動介入拯救以色列
[00:16:50.560 --> 00:16:52.560]  主動介入拯救以色列
[00:16:52.560 --> 00:16:54.560]  主動介入拯救以色列
[00:16:54.560 --> 00:16:56.560]  主動介入拯救以色列
[00:16:56.560 --> 00:16:58.560]  主動介入拯救以色列
[00:16:58.560 --> 00:17:00.560]  主動介入拯救以色列
[00:17:00.560 --> 00:17:02.560]  主動介入拯救以色列
[00:17:02.560 --> 00:17:04.560]  主動介入拯救以色列
[00:17:04.560 --> 00:17:06.560]  主動介入拯救以色列
[00:17:06.560 --> 00:17:08.560]  主動介入拯救以色列
[00:17:08.560 --> 00:17:10.560]  主動介入拯救以色列
[00:17:10.560 --> 00:17:12.560]  主動介入拯救以色列
[00:17:12.560 --> 00:17:14.560]  主動介入拯救以色列
[00:17:14.560 --> 00:17:16.560]  主動介入拯救以色列
[00:17:16.560 --> 00:17:18.560]  主動介入拯救以色列
[00:17:18.560 --> 00:17:20.560]  主動介入拯救以色列
[00:17:20.560 --> 00:17:22.560]  主動介入拯救以色列
[00:17:22.560 --> 00:17:24.560]  主動介入拯救以色列
[00:17:24.560 --> 00:17:26.560]  主動介入拯救以色列
[00:17:26.560 --> 00:17:28.560]  主動介入拯救以色列
[00:17:28.560 --> 00:17:30.560]  主動介入拯救以色列
[00:17:30.560 --> 00:17:32.560]  主動介入拯救以色列
[00:17:32.560 --> 00:17:34.560]  主動介入拯救以色列
[00:17:34.560 --> 00:17:36.560]  主動介入拯救以色列
[00:17:36.560 --> 00:17:38.560]  主動介入拯救以色列
[00:17:38.560 --> 00:17:40.560]  主動介入拯救以色列
[00:17:40.560 --> 00:17:42.560]  主動介入拯救以色列
[00:17:42.560 --> 00:17:44.560]  主動介入拯救以色列
[00:17:44.560 --> 00:17:46.560]  主動介入拯救以色列
[00:17:46.560 --> 00:17:48.560]  主動介入拯救以色列
[00:17:48.560 --> 00:17:50.560]  主動介入拯救以色列
[00:17:50.560 --> 00:17:52.560]  主動介入拯救以色列
[00:17:52.560 --> 00:17:54.560]  主動介入拯救以色列
[00:17:54.560 --> 00:17:56.560]  主動介入拯救以色列
[00:17:56.560 --> 00:17:58.560]  主動介入拯救以色列
[00:17:58.560 --> 00:18:00.560]  主動介入拯救以色列
[00:18:00.560 --> 00:18:02.560]  主動介入拯救以色列
[00:18:02.560 --> 00:18:04.560]  主動介入拯救以色列
[00:18:04.560 --> 00:18:06.560]  主動介入拯救以色列
[00:18:06.560 --> 00:18:08.560]  主動介入拯救以色列
[00:18:08.560 --> 00:18:10.560]  主動介入拯救以色列
[00:18:10.560 --> 00:18:12.560]  主動介入拯救以色列
[00:18:12.560 --> 00:18:14.560]  主動介入拯救以色列
[00:18:14.560 --> 00:18:16.560]  主動介入拯救以色列
[00:18:16.560 --> 00:18:18.560]  主動介入拯救以色列
[00:18:18.560 --> 00:18:20.560]  主動介入拯救以色列
[00:18:20.560 --> 00:18:22.560]  主動介入拯救以色列
[00:18:22.560 --> 00:18:24.560]  主動介入拯救以色列
[00:18:24.560 --> 00:18:26.560]  主動介入拯救以色列
[00:18:26.560 --> 00:18:28.560]  主動介入拯救以色列
[00:18:28.560 --> 00:18:30.560]  主動介入拯救以色列
[00:18:30.560 --> 00:18:32.560]  主動介入拯救以色列
[00:18:32.560 --> 00:18:34.560]  主動介入拯救以色列
[00:18:34.560 --> 00:18:36.560]  主動介入拯救以色列
[00:18:36.560 --> 00:18:38.560]  主動介入拯救以色列
[00:18:38.560 --> 00:18:40.560]  主動介入拯救以色列
[00:18:40.560 --> 00:18:42.560]  主動介入拯救以色列
[00:18:42.560 --> 00:18:44.560]  主動介入拯救以色列
[00:18:44.560 --> 00:18:46.560]  主動介入拯救以色列
[00:18:46.560 --> 00:18:48.560]  主動介入拯救以色列
[00:18:48.560 --> 00:18:50.560]  主動介入拯救以色列
[00:18:50.560 --> 00:18:52.560]  主動介入拯救以色列
[00:18:52.560 --> 00:18:54.560]  主動介入拯救以色列
[00:18:54.560 --> 00:18:56.560]  主動介入拯救以色列
[00:18:56.560 --> 00:18:58.560]  主動介入拯救以色列
[00:18:58.560 --> 00:19:00.560]  主動介入拯救以色列
[00:19:00.560 --> 00:19:02.560]  主動介入拯救以色列
[00:19:02.560 --> 00:19:04.560]  主動介入拯救以色列
[00:19:04.560 --> 00:19:06.560]  主動介入拯救以色列
[00:19:06.560 --> 00:19:08.560]  主動介入拯救以色列
[00:19:08.560 --> 00:19:10.560]  主動介入拯救以色列
[00:19:10.560 --> 00:19:12.560]  主動介入拯救以色列
[00:19:12.560 --> 00:19:14.560]  主動介入拯救以色列
[00:19:14.560 --> 00:19:16.560]  主動介入拯救以色列
[00:19:16.560 --> 00:19:18.560]  主動介入拯救以色列
[00:19:18.560 --> 00:19:20.560]  主動介入拯救以色列
[00:19:20.560 --> 00:19:22.560]  主動介入拯救以色列
[00:19:22.560 --> 00:19:24.560]  主動介入拯救以色列
[00:19:24.560 --> 00:19:26.560]  主動介入拯救以色列
[00:19:26.560 --> 00:19:28.560]  主動介入拯救以色列
[00:19:28.560 --> 00:19:30.560]  主動介入拯救以色列
[00:19:30.560 --> 00:19:32.560]  主動介入拯救以色列
[00:19:32.560 --> 00:19:34.560]  主動介入拯救以色列
[00:19:34.560 --> 00:19:36.560]  主動介入拯救以色列
[00:19:36.560 --> 00:19:38.560]  主動介入拯救以色列
[00:19:38.560 --> 00:19:40.560]  主動介入拯救以色列
[00:19:40.560 --> 00:19:42.560]  主動介入拯救以色列
[00:19:42.560 --> 00:19:44.560]  主動介入拯救以色列
[00:19:44.560 --> 00:19:46.560]  主動介入拯救以色列
[00:19:46.560 --> 00:19:48.560]  主動介入拯救以色列
[00:19:48.560 --> 00:19:50.560]  主動介入拯救以色列
[00:19:50.560 --> 00:19:52.560]  主動介入拯救以色列
[00:19:52.560 --> 00:19:54.560]  主動介入拯救以色列
[00:19:54.560 --> 00:19:56.560]  主動介入拯救以色列
