
[00:00:00.000 --> 00:00:04.000]  每一次能夠以神的話跟大家一起團體
[00:01:42.000 --> 00:01:44.000]  讓我們知道無論環境
[00:01:44.000 --> 00:01:46.000]  日子如何
[00:01:46.000 --> 00:01:48.000]  祢對我們的呼召
[00:01:48.000 --> 00:01:50.000]  有何等的盼望仍然
[00:01:50.000 --> 00:01:52.000]  讓我們這些信祢的人所顯現的能力
[00:01:52.000 --> 00:01:54.000]  仍然有何等的好大
[00:01:54.000 --> 00:01:56.000]  讓我們每一個人
[00:01:56.000 --> 00:01:58.000]  由心到身都起來
[00:01:58.000 --> 00:02:00.000]  回轉悔改
[00:02:00.000 --> 00:02:02.000]  回到祢的身邊
[00:02:02.000 --> 00:02:04.000]  在光明中和祢團齊
[00:02:04.000 --> 00:02:06.000]  我們禱告是奉耶穌基督的命祈求
[00:02:06.000 --> 00:02:08.000]  阿們
[00:02:08.000 --> 00:02:10.000]  看日曆今天是幾號
[00:02:10.000 --> 00:02:12.000]  7月3號
[00:02:12.000 --> 00:02:14.000]  不知道你有沒有像我一樣的感覺
[00:02:14.000 --> 00:02:17.000]  原來2022年已經過了大半年了
[00:02:17.000 --> 00:02:19.000]  已經過了半年了
[00:02:19.000 --> 00:02:22.000]  年初香港疫情嚴峻
[00:02:22.000 --> 00:02:27.000]  環境和心情一直都很沉鬱和沉悶
[00:02:27.000 --> 00:02:30.000]  這幾個月終於可以呼吸一下
[00:02:30.000 --> 00:02:32.000]  可以出街走走
[00:02:32.000 --> 00:02:34.000]  大家可以回到家
[00:02:34.000 --> 00:02:36.000]  但這兩個星期疫情又再一次嚴峻
[00:02:36.000 --> 00:02:39.000]  其實自2020年起
[00:02:39.000 --> 00:02:41.000]  我們每一次出街的時候
[00:02:41.000 --> 00:02:43.000]  都要想得很清楚
[00:02:43.000 --> 00:02:45.000]  大家覺不覺得
[00:02:45.000 --> 00:02:47.000]  是不是真的要出去呢
[00:02:47.000 --> 00:02:49.000]  這次出去有什麼要做呢
[00:02:49.000 --> 00:02:52.000]  逛小趟始終都比風險少
[00:02:52.000 --> 00:02:54.000]  如果不是疫情
[00:02:54.000 --> 00:02:56.000]  可能你和我都不會很留意
[00:02:56.000 --> 00:03:00.000]  原來出出入入來來回回
[00:03:00.000 --> 00:03:03.000]  是我們生活的一部分
[00:03:03.000 --> 00:03:05.000]  現在出街不容易
[00:03:05.000 --> 00:03:07.000]  但回家就更加不容易
[00:03:07.000 --> 00:03:09.000]  除了我們還要怎樣呢
[00:03:09.000 --> 00:03:10.000]  回家要消毒自己
[00:03:10.000 --> 00:03:11.000]  消毒一些物品
[00:03:11.000 --> 00:03:14.000]  可能有些人全部都要消毒
[00:03:14.000 --> 00:03:18.000]  然後出去還要承受那份感染的風險
[00:03:18.000 --> 00:03:20.000]  有時隔壁有人咳嗽
[00:03:20.000 --> 00:03:22.000]  其實心裡很想彈走
[00:03:22.000 --> 00:03:24.000]  但又覺得有禮貌不太好
[00:03:24.000 --> 00:03:26.000]  但回家後不單止消毒
[00:03:26.000 --> 00:03:28.000]  還要做檢測
[00:03:28.000 --> 00:03:30.000]  看看自己安心一點
[00:03:30.000 --> 00:03:32.000]  和家人都會安心
[00:03:32.000 --> 00:03:33.000]  出街之後
[00:03:33.000 --> 00:03:34.000]  我們更加有可能
[00:03:34.000 --> 00:03:35.000]  不是回到家
[00:03:35.000 --> 00:03:36.000]  而是去了哪裡呢
[00:03:36.000 --> 00:03:37.000]  去了隔離營
[00:03:37.000 --> 00:03:40.000]  去了檢疫的設施
[00:03:40.000 --> 00:03:43.000]  其實出去我們都要前思後計
[00:03:43.000 --> 00:03:45.000]  但這兩年香港人
[00:03:45.000 --> 00:03:46.000]  特別很多年青人
[00:03:46.000 --> 00:03:49.000]  都是為了是不是要出去移民
[00:03:49.000 --> 00:03:51.000]  移居英國等的決定
[00:03:51.000 --> 00:03:52.000]  預備起行的計劃
[00:03:52.000 --> 00:03:56.000]  其實花上更多時間去前思後計
[00:03:56.000 --> 00:03:58.000]  心情百感交集
[00:03:58.000 --> 00:04:00.000]  即使已經出到去到埗
[00:04:00.000 --> 00:04:03.000]  可能心情都未完全放鬆
[00:04:03.000 --> 00:04:06.000]  偶然都會為出去回來的決定
[00:04:06.000 --> 00:04:08.000]  心有忐忑
[00:04:08.000 --> 00:04:10.000]  《老的記》第一章
[00:04:10.000 --> 00:04:12.000]  今天我們眼前要看的經文
[00:04:12.000 --> 00:04:14.000]  是一個出去回來
[00:04:14.000 --> 00:04:17.000]  移民回家回流的故事
[00:04:17.000 --> 00:04:19.000]  心有忐忑的故事
[00:04:19.000 --> 00:04:21.000]  我會讀出《老的記》一章全章
[00:04:21.000 --> 00:04:23.000]  一至二十二節
[00:04:23.000 --> 00:04:27.000]  事先統治的時候
[00:04:27.000 --> 00:04:28.000]  國中有饑荒
[00:04:28.000 --> 00:04:30.000]  在猶大的伯利恆
[00:04:30.000 --> 00:04:32.000]  有一個人帶著妻子和兩個兒子
[00:04:32.000 --> 00:04:34.000]  往摩亞地區寄居
[00:04:34.000 --> 00:04:36.000]  這人名叫爾尼米勒
[00:04:36.000 --> 00:04:38.000]  他的妻子名叫娜奧米
[00:04:38.000 --> 00:04:39.000]  他的兩個兒子
[00:04:39.000 --> 00:04:40.000]  一個叫馬倫
[00:04:40.000 --> 00:04:41.000]  一個叫基連
[00:04:41.000 --> 00:04:44.000]  都是猶大伯利恆城以法他人
[00:04:44.000 --> 00:04:48.000]  他們到了摩亞地就住在那裡
[00:04:48.000 --> 00:04:51.000]  後來娜奧米的丈夫爾尼米勒死了
[00:04:51.000 --> 00:04:53.000]  剩下他和兩個兒子
[00:04:53.000 --> 00:04:55.000]  兩個兒子娶了摩亞女子
[00:04:55.000 --> 00:04:56.000]  一個名叫萵爾巴
[00:04:56.000 --> 00:04:58.000]  第二個叫路德
[00:04:58.000 --> 00:05:00.000]  在那裡住了約有十年
[00:05:00.000 --> 00:05:02.000]  馬倫和基連二人都死了
[00:05:02.000 --> 00:05:06.000]  剩下娜奧米也沒有丈夫
[00:05:06.000 --> 00:05:08.000]  也沒有兒子
[00:05:08.000 --> 00:05:10.000]  娜奧米與兩個媳婦起身
[00:05:10.000 --> 00:05:12.000]  要從摩亞地回去
[00:05:12.000 --> 00:05:14.000]  因為她在摩亞地聽見
[00:05:14.000 --> 00:05:16.000]  耶和華眷顧自己的百姓
[00:05:16.000 --> 00:05:17.000]  賜糧食給他們
[00:05:17.000 --> 00:05:19.000]  她和兩個媳婦就起行
[00:05:19.000 --> 00:05:21.000]  離開所住的地方
[00:05:21.000 --> 00:05:23.000]  上路回猶大地區
[00:05:23.000 --> 00:05:25.000]  娜奧米對兩個媳婦說
[00:05:25.000 --> 00:05:27.000]  你們各自回娘家去吧
[00:05:27.000 --> 00:05:29.000]  元耶和華恩待你們
[00:05:29.000 --> 00:05:31.000]  將你們待已故的人和我一樣
[00:05:31.000 --> 00:05:33.000]  元耶和華使你們各自
[00:05:33.000 --> 00:05:36.000]  在新的丈夫家中得歸宿
[00:05:36.000 --> 00:05:38.000]  於是娜奧米與他們親嘴
[00:05:38.000 --> 00:05:40.000]  他們就放聲大哭
[00:05:40.000 --> 00:05:42.000]  對她說
[00:05:42.000 --> 00:05:45.000]  不,我們要與你一同回到你的百姓那裡去
[00:05:45.000 --> 00:05:46.000]  娜奧米說
[00:05:46.000 --> 00:05:48.000]  我的女兒會去吧
[00:05:48.000 --> 00:05:50.000]  為何要跟著我去呢
[00:05:50.000 --> 00:05:53.000]  我還能生兒子做你們的丈夫嗎
[00:05:53.000 --> 00:05:55.000]  我的女兒會去吧
[00:05:55.000 --> 00:05:58.000]  我年紀老了,不能再有丈夫
[00:05:58.000 --> 00:06:00.000]  就算我還有希望今夜有丈夫
[00:06:00.000 --> 00:06:02.000]  而且也生了兒子
[00:06:02.000 --> 00:06:05.000]  你們豈能等著他們長大呢
[00:06:05.000 --> 00:06:07.000]  他們能守住自
[00:06:07.000 --> 00:06:09.000]  不嫁人嗎
[00:06:09.000 --> 00:06:11.000]  我的女兒不要這樣
[00:06:11.000 --> 00:06:13.000]  我比你們更苦
[00:06:13.000 --> 00:06:16.000]  因為耶和華伸手擊打我
[00:06:16.000 --> 00:06:19.000]  兩個媳婦又放聲大哭
[00:06:19.000 --> 00:06:21.000]  我已巴與婆婆吻別
[00:06:21.000 --> 00:06:24.000]  但是老德及緊跟著娜奧米
[00:06:24.000 --> 00:06:25.000]  娜奧米說
[00:06:25.000 --> 00:06:29.000]  看,你的嫂嫂已經回到她百姓和她的神明那裡去
[00:06:29.000 --> 00:06:31.000]  你也跟你的嫂嫂回去吧
[00:06:31.000 --> 00:06:32.000]  老德說
[00:06:32.000 --> 00:06:34.000]  不要勸我離開你
[00:06:34.000 --> 00:06:36.000]  轉去不跟從你
[00:06:36.000 --> 00:06:38.000]  你往那裡去,我也往那裡去
[00:06:38.000 --> 00:06:40.000]  你住在那裡,我也住在那裡
[00:06:40.000 --> 00:06:42.000]  你的百姓是我的百姓
[00:06:42.000 --> 00:06:44.000]  你的神就是我的神
[00:06:44.000 --> 00:06:47.000]  你死在那裡,我也死在那裡
[00:06:47.000 --> 00:06:48.000]  葬在那裡
[00:06:48.000 --> 00:06:51.000]  只有死能使你我分離
[00:06:51.000 --> 00:06:54.000]  不然怨耶和華重重懲罰我
[00:06:54.000 --> 00:06:57.000]  娜奧米見老德決意要跟著自己去
[00:06:57.000 --> 00:06:59.000]  就不再對她說什麼了
[00:06:59.000 --> 00:07:01.000]  於是二人同行來到伯里行
[00:07:01.000 --> 00:07:02.000]  他們到了伯里行
[00:07:02.000 --> 00:07:05.000]  全城因他們就騷動起來
[00:07:05.000 --> 00:07:06.000]  婦女們說
[00:07:06.000 --> 00:07:08.000]  這是娜奧米嗎?
[00:07:08.000 --> 00:07:09.000]  娜奧米對他們說
[00:07:09.000 --> 00:07:11.000]  不要叫我娜奧米
[00:07:11.000 --> 00:07:12.000]  要叫我瑪拉
[00:07:12.000 --> 00:07:15.000]  因為全能者使我受盡了苦
[00:07:15.000 --> 00:07:16.000]  我滿滿地出去
[00:07:16.000 --> 00:07:20.000]  耶和華使我空空地回來
[00:07:20.000 --> 00:07:21.000]  耶和華使我受苦
[00:07:21.000 --> 00:07:23.000]  全能者降禍於我
[00:07:23.000 --> 00:07:25.000]  你們為何還叫我娜奧米呢?
[00:07:25.000 --> 00:07:27.000]  娜奧米從摩亞地回來了
[00:07:27.000 --> 00:07:30.000]  她的媳婦摩亞女子老德跟她在一起
[00:07:30.000 --> 00:07:32.000]  他們到了伯里行
[00:07:32.000 --> 00:07:37.000]  正是開展收割大麥的時候
[00:07:37.000 --> 00:07:39.000]  如果你打開聖經
[00:07:39.000 --> 00:07:42.000]  你會看到路德記是跟著士思記之後的
[00:07:42.000 --> 00:07:44.000]  就是說士思記跟著就到路德記了
[00:07:44.000 --> 00:07:46.000]  同時我們剛剛讀的那段經文裡
[00:07:46.000 --> 00:07:48.000]  第一章第一字是這麼說的
[00:07:48.000 --> 00:07:51.000]  他說當時是士思統治的時代
[00:07:51.000 --> 00:07:54.000]  由摩西約書亞帶領以色列人離開埃及
[00:07:54.000 --> 00:07:55.000]  進入了迦南地
[00:07:55.000 --> 00:07:57.000]  到蘇羅成為第一個王
[00:07:57.000 --> 00:08:00.000]  中間以色列人大約有四百年的時間
[00:08:00.000 --> 00:08:03.000]  我們叫這個時間做士思的時期
[00:08:03.000 --> 00:08:05.000]  在士思的時期
[00:08:05.000 --> 00:08:07.000]  以色列人跟其他國家不同
[00:08:07.000 --> 00:08:09.000]  他們沒有人做他們的王
[00:08:09.000 --> 00:08:11.000]  其他國家也有人為王
[00:08:11.000 --> 00:08:12.000]  但作為神的子民
[00:08:12.000 --> 00:08:14.000]  住在神的地圖
[00:08:14.000 --> 00:08:15.000]  有神做他們的王
[00:08:15.000 --> 00:08:16.000]  其實大家想想
[00:08:16.000 --> 00:08:18.000]  是不是一切都會很好呢?
[00:08:18.000 --> 00:08:20.000]  但我們知道不是的
[00:08:20.000 --> 00:08:21.000]  我們知道在歷史上
[00:08:21.000 --> 00:08:24.000]  士思時期是以色列人歷史裡
[00:08:24.000 --> 00:08:26.000]  一個很黑暗的時間
[00:08:26.000 --> 00:08:28.000]  路德記一章一節的前一節
[00:08:28.000 --> 00:08:30.000]  即是士思時期的最後一節
[00:08:30.000 --> 00:08:32.000]  21章25節
[00:08:32.000 --> 00:08:35.000]  他是這樣概括整個士思時期的
[00:08:35.000 --> 00:08:36.000]  其實書裡也出現了幾次
[00:08:36.000 --> 00:08:38.000]  但結尾他再說一次
[00:08:38.000 --> 00:08:41.000]  他說那時以色列終末有王
[00:08:41.000 --> 00:08:45.000]  各人照自己眼中看為對的事去做
[00:08:45.000 --> 00:08:48.000]  其實整本士思記是一個又一個的循環
[00:08:48.000 --> 00:08:49.000]  以色列人犯罪
[00:08:49.000 --> 00:08:50.000]  得罪神
[00:08:50.000 --> 00:08:52.000]  行偽又說眼中看為惡的事
[00:08:52.000 --> 00:08:54.000]  於是神就審判他們
[00:08:54.000 --> 00:08:55.000]  將他們交給敵人
[00:08:55.000 --> 00:08:57.000]  每一次以色列人就會悔改
[00:08:57.000 --> 00:08:58.000]  回轉向神呼求
[00:08:58.000 --> 00:09:00.000]  神就派士思來拯救他們
[00:09:00.000 --> 00:09:02.000]  然後他們繼續犯罪
[00:09:02.000 --> 00:09:03.000]  神就審判他們
[00:09:03.000 --> 00:09:04.000]  他們悔改
[00:09:04.000 --> 00:09:05.000]  回轉
[00:09:05.000 --> 00:09:07.000]  神就派士思再拯救他們
[00:09:07.000 --> 00:09:09.000]  就是這樣一個一個的循環裡
[00:09:09.000 --> 00:09:11.000]  在一個黑暗的時代裡
[00:09:11.000 --> 00:09:13.000]  一個艱難的時間來到這個國家
[00:09:13.000 --> 00:09:16.000]  就是國中有饑荒
[00:09:16.000 --> 00:09:17.000]  經文將射燈
[00:09:17.000 --> 00:09:18.000]  好像現在射燈已經射了
[00:09:18.000 --> 00:09:21.000]  射燈射在了百里行城的一家人裡
[00:09:21.000 --> 00:09:22.000]  就是伊利米勒
[00:09:22.000 --> 00:09:24.000]  伊利米勒一家有四口子
[00:09:24.000 --> 00:09:25.000]  太太納何米
[00:09:25.000 --> 00:09:26.000]  剛才我聽到
[00:09:26.000 --> 00:09:27.000]  兩個兒子一個叫馬倫
[00:09:27.000 --> 00:09:29.000]  一個叫基連
[00:09:29.000 --> 00:09:32.000]  他們在缺糧的情況的威脅之下
[00:09:32.000 --> 00:09:34.000]  他們決定整家人去跨境
[00:09:34.000 --> 00:09:36.000]  去到東南邊行
[00:09:36.000 --> 00:09:38.000]  去到外邦人一個叫摩亞的地方
[00:09:38.000 --> 00:09:39.000]  去求幫助
[00:09:39.000 --> 00:09:41.000]  去到摩亞地
[00:09:41.000 --> 00:09:44.000]  一家雖然跨過了缺糧的艱難
[00:09:44.000 --> 00:09:46.000]  但一切不似預期
[00:09:46.000 --> 00:09:49.000]  摩亞的日子沒有一日一日的好
[00:09:49.000 --> 00:09:52.000]  反而一日一日的黑暗
[00:09:52.000 --> 00:09:55.000]  伊利米勒的一家之主沒多久就死了
[00:09:55.000 --> 00:09:57.000]  只剩下納何米和他們兩個兒子
[00:09:57.000 --> 00:09:59.000]  馬倫和基連
[00:09:59.000 --> 00:10:01.000]  就是他們兩個手掌大
[00:10:01.000 --> 00:10:02.000]  結婚了
[00:10:02.000 --> 00:10:04.000]  他們和兩個摩亞的女子
[00:10:04.000 --> 00:10:06.000]  俄爾巴和路德
[00:10:06.000 --> 00:10:08.000]  但大約在十年的時間
[00:10:08.000 --> 00:10:11.000]  兩個兒子相繼的死去
[00:10:11.000 --> 00:10:13.000]  四口子出去的家庭
[00:10:13.000 --> 00:10:15.000]  只剩下一個
[00:10:15.000 --> 00:10:18.000]  從空空的米缸到空空的屋
[00:10:18.000 --> 00:10:21.000]  第五節我們看到納何米的胸
[00:10:21.000 --> 00:10:23.000]  和她的方糧
[00:10:23.000 --> 00:10:25.000]  沒有丈夫
[00:10:25.000 --> 00:10:27.000]  沒有兒子
[00:10:27.000 --> 00:10:30.000]  其實經歷配偶的離世一點都不容易
[00:10:30.000 --> 00:10:33.000]  但要親手埋葬自己的兒子
[00:10:33.000 --> 00:10:35.000]  所有的兒子
[00:10:35.000 --> 00:10:36.000]  每一個的兒子
[00:10:36.000 --> 00:10:38.000]  其實心裏的那份悲痛
[00:10:38.000 --> 00:10:40.000]  我作為三個兒子的媽媽
[00:10:40.000 --> 00:10:45.000]  我根本無法想像那份悲涼和傷痛
[00:10:45.000 --> 00:10:47.000]  將她身邊的三個男人
[00:10:47.000 --> 00:10:48.000]  埋葬
[00:10:48.000 --> 00:10:50.000]  埋葬在異鄉
[00:10:50.000 --> 00:10:52.000]  埋葬在異地
[00:10:52.000 --> 00:10:53.000]  是何等的心碎
[00:10:53.000 --> 00:10:56.000]  何等的絕望呢
[00:10:56.000 --> 00:10:58.000]  但除了死亡的那份苦
[00:10:58.000 --> 00:11:01.000]  壓著納何米最大的心上的苦
[00:11:01.000 --> 00:11:04.000]  是她心裏面對耶和華那份的苦毒
[00:11:04.000 --> 00:11:06.000]  三次納何米開口
[00:11:06.000 --> 00:11:07.000]  在第十三節
[00:11:07.000 --> 00:11:09.000]  她和她兩個媳婦說
[00:11:09.000 --> 00:11:10.000]  我比你們更苦
[00:11:10.000 --> 00:11:12.000]  但你記住其實她的媳婦都是寡婦
[00:11:12.000 --> 00:11:13.000]  她說我比你更苦
[00:11:13.000 --> 00:11:15.000]  因為耶和華伸手擊打我
[00:11:15.000 --> 00:11:16.000]  二十二十一節
[00:11:16.000 --> 00:11:18.000]  到她回到城裏面
[00:11:18.000 --> 00:11:19.000]  她和那些婦女說
[00:11:19.000 --> 00:11:20.000]  不要叫我納何米了
[00:11:20.000 --> 00:11:21.000]  要叫我瑪拉
[00:11:21.000 --> 00:11:22.000]  即是苦的意思
[00:11:22.000 --> 00:11:25.000]  因為全能者使我受盡了苦
[00:11:25.000 --> 00:11:26.000]  而第三節二十一節
[00:11:26.000 --> 00:11:28.000]  她說我滿滿地出去
[00:11:28.000 --> 00:11:31.000]  耶和華使我空空地回來
[00:11:31.000 --> 00:11:32.000]  耶和華使我受苦
[00:11:32.000 --> 00:11:35.000]  全能者降禍於我
[00:11:35.000 --> 00:11:37.000]  納何米我們知道在經文裏
[00:11:37.000 --> 00:11:39.000]  肯定是一個信神的人
[00:11:39.000 --> 00:11:41.000]  她相信神的主權
[00:11:41.000 --> 00:11:42.000]  耶和華是全能者
[00:11:42.000 --> 00:11:43.000]  她宣告
[00:11:43.000 --> 00:11:47.000]  她深深相信她生命裏面的苦
[00:11:47.000 --> 00:11:50.000]  是出於耶和華的降禍和懲罰
[00:11:50.000 --> 00:11:52.000]  因為耶和華的手擊打我
[00:11:52.000 --> 00:11:55.000]  全能者的手使我受盡了苦
[00:11:55.000 --> 00:11:56.000]  耶和華使我受苦
[00:11:56.000 --> 00:11:59.000]  全能者降禍於我
[00:11:59.000 --> 00:12:02.000]  可能納何米不斷地回答
[00:12:02.000 --> 00:12:04.000]  她當日劈傷的情況
[00:12:04.000 --> 00:12:06.000]  離開伯利恆的情況
[00:12:06.000 --> 00:12:08.000]  她可能一次一次地問自己
[00:12:08.000 --> 00:12:11.000]  其實當日有沒有另一條路呢?
[00:12:11.000 --> 00:12:14.000]  如果我們整家人留在伯利恆
[00:12:14.000 --> 00:12:16.000]  今天會不會不同呢?
[00:12:16.000 --> 00:12:18.000]  離開耶和華的土地
[00:12:18.000 --> 00:12:20.000]  去到愛邦的地圖裏面找幫助
[00:12:20.000 --> 00:12:24.000]  其實是不是得罪神好心呢?
[00:12:24.000 --> 00:12:26.000]  以至今天我被神擊打
[00:12:26.000 --> 00:12:28.000]  被神懲罰呢?
[00:12:28.000 --> 00:12:32.000]  環境、社會的艱難
[00:12:32.000 --> 00:12:34.000]  瘟疫、饑荒
[00:12:34.000 --> 00:12:38.000]  至親的人離世、病患
[00:12:38.000 --> 00:12:40.000]  生活的困苦徬徨
[00:12:40.000 --> 00:12:42.000]  叫信神的納何米
[00:12:42.000 --> 00:12:44.000]  叫信神的人
[00:12:44.000 --> 00:12:46.000]  心裏被仇苦
[00:12:46.000 --> 00:12:48.000]  遮蓋、佔據
[00:12:48.000 --> 00:12:51.000]  眼被苦毒的黑暗遮蓋
[00:12:51.000 --> 00:12:53.000]  以至見不到有光
[00:12:53.000 --> 00:12:56.000]  所以我請大家看第六節
[00:12:56.000 --> 00:13:00.000]  當他們在摩亞地聽到好消息
[00:13:00.000 --> 00:13:01.000]  就是什麼好消息呢?
[00:13:01.000 --> 00:13:03.000]  耶和華捐沽自己的百姓
[00:13:03.000 --> 00:13:06.000]  賜糧食給伯利恆城的居民
[00:13:06.000 --> 00:13:07.000]  這個本來是不是好消息呢?
[00:13:07.000 --> 00:13:09.000]  沒有東西吃,現在有東西吃了
[00:13:09.000 --> 00:13:12.000]  但是當納何米聽到的時候
[00:13:12.000 --> 00:13:15.000]  他帶來更大的內疚和失落
[00:13:15.000 --> 00:13:20.000]  留意,經文用了耶和華捐沽自己的百姓
[00:13:20.000 --> 00:13:24.000]  究竟納何米還是自己的百姓呢?
[00:13:24.000 --> 00:13:26.000]  還是神的百姓之一呢?
[00:13:26.000 --> 00:13:30.000]  當他聽到滿有豐富供應的伯利恆
[00:13:30.000 --> 00:13:34.000]  又看到自己空空的生命
[00:13:34.000 --> 00:13:38.000]  納何米的生命就好像浪子比喻的浪子
[00:13:38.000 --> 00:13:39.000]  大家覺不覺得?
[00:13:39.000 --> 00:13:43.000]  他在外面很困苦,滿手空空的
[00:13:43.000 --> 00:13:46.000]  但是他想到父家的豐富
[00:13:46.000 --> 00:13:48.000]  那他應該怎樣呢?
[00:13:48.000 --> 00:13:50.000]  應該起來回轉吧,是不是?
[00:13:50.000 --> 00:13:53.000]  心裡面滿壽滿,滿壽苦澀
[00:13:53.000 --> 00:13:56.000]  再沒有盼望,可以怎樣呢?
[00:13:56.000 --> 00:13:58.000]  起來回家吧
[00:13:58.000 --> 00:14:01.000]  第六節,納何米和兩個媳婦起身
[00:14:01.000 --> 00:14:03.000]  要從摩亞地回去
[00:14:03.000 --> 00:14:05.000]  他和兩個媳婦起行
[00:14:05.000 --> 00:14:07.000]  離開鎖住的地方
[00:14:07.000 --> 00:14:10.000]  上路回猶大地去
[00:14:10.000 --> 00:14:12.000]  接著我們在第六至十八節
[00:14:12.000 --> 00:14:15.000]  記載納何米回家的路
[00:14:15.000 --> 00:14:18.000]  從這條路上,納何米和兩個媳婦對話
[00:14:18.000 --> 00:14:22.000]  在這段對話中,我們可以肯定兩件事
[00:14:22.000 --> 00:14:25.000]  第一,即使納何米有多沮喪
[00:14:25.000 --> 00:14:27.000]  多真實的感覺
[00:14:27.000 --> 00:14:31.000]  他是滿滿的去,但也不是空空的回
[00:14:31.000 --> 00:14:35.000]  事實上,我們聽到他有兩個不離不棄的媳婦
[00:14:35.000 --> 00:14:40.000]  在路上,納何米一直勸納何姨伯和老爹回家
[00:14:40.000 --> 00:14:43.000]  但他們放聲大哭,去吻別婆婆
[00:14:43.000 --> 00:14:46.000]  我們就知道他們的感情有多深
[00:14:46.000 --> 00:14:50.000]  從老爹那份只有死才能分開他和婆婆的那份情
[00:14:50.000 --> 00:14:53.000]  他說無論你往哪裡去,我也往那裡去
[00:14:53.000 --> 00:14:55.000]  我們很多人都會背
[00:14:55.000 --> 00:14:57.000]  你住在那裡,我就住在那裡
[00:14:57.000 --> 00:14:59.000]  你的神就是我的神
[00:14:59.000 --> 00:15:01.000]  你在那裡死,我也在那裡死
[00:15:01.000 --> 00:15:03.000]  也葬在那裡
[00:15:03.000 --> 00:15:06.000]  這一份情,一定不是空的
[00:15:06.000 --> 00:15:08.000]  你和我也知道
[00:15:08.000 --> 00:15:12.000]  我們要和婆婆有一定的關係,也不容易
[00:15:12.000 --> 00:15:17.000]  但如果我們要和婆婆有很好的關係,更加不容易
[00:15:17.000 --> 00:15:21.000]  但我們也看到,他們雙方都很有情
[00:15:21.000 --> 00:15:26.000]  只是困苦、艱難,很多時候都會遮住我們的眼睛
[00:15:26.000 --> 00:15:29.000]  讓我們看不到我們身上的恩典
[00:15:29.000 --> 00:15:32.000]  也看不到周邊的人對我們的情
[00:15:32.000 --> 00:15:35.000]  甚至看不到神
[00:15:35.000 --> 00:15:37.000]  拿昂米在勸老爹回去的時候
[00:15:37.000 --> 00:15:43.000]  他說,看看,你的嫂嫂已經回到她的百姓和神明那裡
[00:15:43.000 --> 00:15:45.000]  你跟你的嫂嫂去吧
[00:15:45.000 --> 00:15:48.000]  似乎拿昂米認為摩亞的神明
[00:15:48.000 --> 00:15:52.000]  比他要回去耶和華的神明更加能夠賜福
[00:15:52.000 --> 00:15:56.000]  苦難地將拿昂米遮住了他的眼睛
