
[00:00:00.000 --> 00:00:03.400]  多謝敬拜隊給我們這首詩歌
[00:01:30.760 --> 00:01:32.760]  我當面的請求
[00:01:32.760 --> 00:01:34.760]  我的神
[00:01:34.760 --> 00:01:36.760]  第六節那裡這樣說
[00:01:36.760 --> 00:01:39.760]  我的心在我裡面幽悶
[00:01:39.760 --> 00:01:41.760]  所以我從約旦地
[00:01:41.760 --> 00:01:42.760]  從黑門嶺
[00:01:42.760 --> 00:01:45.760]  從米薩山紀念你
[00:01:45.760 --> 00:01:46.760]  你的瀑布發聲
[00:01:46.760 --> 00:01:49.760]  深淵和深淵響應
[00:01:49.760 --> 00:01:53.760]  你的波浪空套漫過我身
[00:01:53.760 --> 00:01:56.760]  白晝夜和華必思慈愛
[00:01:56.760 --> 00:01:58.760]  黑夜我要歌頌
[00:01:58.760 --> 00:02:01.760]  祈禱賜我生命的神
[00:02:01.760 --> 00:02:03.760]  我要對神
[00:02:03.760 --> 00:02:05.760]  我的盤石說
[00:02:05.760 --> 00:02:07.760]  你為何忘記我呢
[00:02:07.760 --> 00:02:09.760]  我為何因為受敵的欺壓
[00:02:09.760 --> 00:02:11.760]  事上哀痛呢
[00:02:11.760 --> 00:02:13.760]  我的敵人辱罵我
[00:02:13.760 --> 00:02:16.760]  就好像敲碎我的骨頭
[00:02:16.760 --> 00:02:18.760]  他們不住地對我說
[00:02:18.760 --> 00:02:20.760]  你的神在哪呢
[00:02:20.760 --> 00:02:22.760]  我們一起讀吧
[00:02:22.760 --> 00:02:23.760]  我的心啊
[00:02:23.760 --> 00:02:25.760]  你為何幽悶
[00:02:25.760 --> 00:02:27.760]  為何在我裡面煩躁
[00:02:27.760 --> 00:02:29.760]  應當仰望神
[00:02:29.760 --> 00:02:32.760]  因我還要稱謝他
[00:02:32.760 --> 00:02:34.760]  我當面的請求
[00:02:34.760 --> 00:02:35.760]  我的神
[00:02:35.760 --> 00:02:37.760]  四十三篇第一節
[00:02:37.760 --> 00:02:38.760]  詩人繼續說
[00:02:38.760 --> 00:02:39.760]  神啊
[00:02:39.760 --> 00:02:41.760]  求祢為我伸冤
[00:02:41.760 --> 00:02:43.760]  向不平建的國
[00:02:43.760 --> 00:02:45.760]  為我辯護
[00:02:45.760 --> 00:02:48.760]  求祢救我脫離鬼咋不已的人
[00:02:48.760 --> 00:02:50.760]  祢是作我保障的神
[00:02:50.760 --> 00:02:52.760]  為何叼起我
[00:02:52.760 --> 00:02:54.760]  我為何因受敵的欺壓
[00:02:54.760 --> 00:02:56.760]  事上哀痛呢
[00:02:56.760 --> 00:02:58.760]  求祢發出祢的亮光和信實
[00:02:58.760 --> 00:03:00.760]  好引導我
[00:03:00.760 --> 00:03:02.760]  帶我到祢的聖山
[00:03:02.760 --> 00:03:04.760]  到祢的居所
[00:03:04.760 --> 00:03:06.760]  我就走到神的祭壇
[00:03:06.760 --> 00:03:08.760]  到此我起落的神那裡
[00:03:08.760 --> 00:03:10.760]  神啊
[00:03:10.760 --> 00:03:11.760]  我的神啊
[00:03:11.760 --> 00:03:13.760]  我要彈琴稱謝祢
[00:03:13.760 --> 00:03:15.760]  我們一起讀吧
[00:03:15.760 --> 00:03:16.760]  我的心啊
[00:03:16.760 --> 00:03:18.760]  你為何幽悶
[00:03:18.760 --> 00:03:20.760]  為何在我裡面煩躁
[00:03:20.760 --> 00:03:22.760]  應當仰望神
[00:03:22.760 --> 00:03:24.760]  我還要稱謝祂
[00:03:24.760 --> 00:03:26.760]  我當面的請求
[00:03:26.760 --> 00:03:28.760]  我的神
[00:03:28.760 --> 00:03:29.760]  我們看到
[00:03:29.760 --> 00:03:30.760]  這裡呢
[00:03:30.760 --> 00:03:31.760]  剛才我給你看讀的時候
[00:03:31.760 --> 00:03:32.760]  很多紅色的字
[00:03:32.760 --> 00:03:34.760]  都是詩人形容的神
[00:03:34.760 --> 00:03:35.760]  我們看看
[00:03:35.760 --> 00:03:37.760]  這個形容是怎麼樣的
[00:03:37.760 --> 00:03:38.760]  我們看下一版
[00:03:38.760 --> 00:03:39.760]  就是看到
[00:03:39.760 --> 00:03:41.760]  祂有永生的神
[00:03:41.760 --> 00:03:42.760]  公義的神
[00:03:42.760 --> 00:03:44.760]  這些都是神的屬性
[00:03:44.760 --> 00:03:45.760]  我們看下一版
[00:03:45.760 --> 00:03:46.760]  就可以看到這些
[00:03:46.760 --> 00:03:47.760]  神的屬性了
[00:03:47.760 --> 00:03:49.760]  神的恩典
[00:03:49.760 --> 00:03:50.760]  就有賜生命的神
[00:03:50.760 --> 00:03:52.760]  賜喜樂的神
[00:03:52.760 --> 00:03:54.760]  詩人和神的關係是怎麼樣的
[00:03:54.760 --> 00:03:55.760]  我的盤石
[00:03:55.760 --> 00:03:56.760]  拯救我的神
[00:03:56.760 --> 00:03:57.760]  保護我的神
[00:03:57.760 --> 00:03:59.760]  我的神
[00:03:59.760 --> 00:04:00.760]  這裡呢
[00:04:00.760 --> 00:04:01.760]  發現不發現
[00:04:01.760 --> 00:04:03.760]  這些字在剛才那首歌
[00:04:03.760 --> 00:04:04.760]  我的神
[00:04:04.760 --> 00:04:05.760]  我的父
[00:04:05.760 --> 00:04:06.760]  我的盤石
[00:04:06.760 --> 00:04:07.760]  都出現過了
[00:04:07.760 --> 00:04:09.760]  有沒有留意
[00:04:09.760 --> 00:04:10.760]  有吧
[00:04:10.760 --> 00:04:11.760]  不如我們再唱一次
[00:04:11.760 --> 00:04:12.760]  你看看
[00:04:12.760 --> 00:04:14.760]  這42篇43篇
[00:04:14.760 --> 00:04:15.760]  和我的神我的父
[00:04:15.760 --> 00:04:17.760]  比較一下有些什麼
[00:04:17.760 --> 00:04:19.760]  我們一起來唱
[00:04:19.760 --> 00:04:21.760]  我的神
[00:04:21.760 --> 00:04:23.760]  我的父
[00:04:23.760 --> 00:04:25.760]  我的盤石
[00:04:25.760 --> 00:04:27.760]  我敬拜你
[00:04:27.760 --> 00:04:29.760]  你的慈愛
[00:04:29.760 --> 00:04:31.760]  豐盛的慈愛
[00:04:31.760 --> 00:04:33.760]  永遠與你不變
[00:04:33.760 --> 00:04:35.760]  見你大萬代
[00:04:35.760 --> 00:04:37.760]  我的神
[00:04:37.760 --> 00:04:39.760]  我的父
[00:04:39.760 --> 00:04:41.760]  我的盤石
[00:04:41.760 --> 00:04:43.760]  我敬拜你
[00:04:43.760 --> 00:04:45.760]  你的慈愛
[00:04:45.760 --> 00:04:47.760]  豐盛的慈愛
[00:04:47.760 --> 00:04:49.760]  我的神
[00:04:49.760 --> 00:04:51.760]  我的父
[00:04:51.760 --> 00:04:53.760]  我的盤石
[00:04:53.760 --> 00:04:55.760]  我的父
[00:04:55.760 --> 00:04:57.760]  我的盤石
[00:04:57.760 --> 00:04:59.760]  我的父
[00:04:59.760 --> 00:05:01.760]  我的神
[00:05:01.760 --> 00:05:03.760]  我的父
[00:05:03.760 --> 00:05:05.760]  我的盤石
[00:05:05.760 --> 00:05:07.760]  我的父
[00:05:07.760 --> 00:05:09.760]  我的神
[00:05:09.760 --> 00:05:11.760]  我的父
[00:05:11.760 --> 00:05:13.760]  我的神
[00:05:13.760 --> 00:05:15.760]  我的父
[00:05:15.760 --> 00:05:17.760]  我要花枯
[00:05:17.760 --> 00:05:21.760]  向你去創盛
[00:05:21.760 --> 00:05:23.760]  向你揚聲高唱
[00:05:23.760 --> 00:05:27.760]  阿利路亞
[00:05:27.760 --> 00:05:29.760]  因你喜悅我們
[00:05:29.760 --> 00:05:33.760]  是我的力量榮耀
[00:05:33.760 --> 00:05:39.760]  願在光明中與你同行
[00:05:39.760 --> 00:05:43.760]  我要花枯
[00:05:43.760 --> 00:05:45.760]  向你去創盛
[00:05:45.760 --> 00:05:49.760]  向你揚聲高唱
[00:05:49.760 --> 00:05:51.760]  阿利路亞
[00:05:51.760 --> 00:05:55.760]  你是我的主宰
[00:05:55.760 --> 00:05:59.760]  誰能與我的神相比
[00:05:59.760 --> 00:06:03.760]  我一生向你付諾
[00:06:03.760 --> 00:06:05.760]  敬拜
[00:06:05.760 --> 00:06:07.760]  看到嗎?
[00:06:07.760 --> 00:06:09.760]  剛才詩篇42、43
[00:06:09.760 --> 00:06:11.760]  和這首歌的作曲
[00:06:11.760 --> 00:06:13.760]  作詞者都一起大聲宣告
[00:06:13.760 --> 00:06:15.760]  有關神的屬性
[00:06:15.760 --> 00:06:17.760]  神的恩典
[00:06:17.760 --> 00:06:19.760]  和他與神的關係
[00:06:19.760 --> 00:06:21.760]  剛才我們唱的這首詩歌
[00:06:21.760 --> 00:06:23.760]  很有力量
[00:06:23.760 --> 00:06:25.760]  歡呼、舉手、揚聲高唱
[00:06:25.760 --> 00:06:27.760]  俯伏敬拜
[00:06:27.760 --> 00:06:29.760]  很正面、很有力量
[00:06:29.760 --> 00:06:31.760]  但剛才42、43篇又如何?
[00:06:31.760 --> 00:06:33.760]  好像很負面
[00:06:33.760 --> 00:06:35.760]  很沮喪
[00:06:35.760 --> 00:06:37.760]  很想死
[00:06:37.760 --> 00:06:39.760]  很沮喪
[00:06:39.760 --> 00:06:41.760]  無力感很重
[00:06:41.760 --> 00:06:43.760]  好像很不同
[00:06:43.760 --> 00:06:45.760]  但大家都是在說那個神
[00:06:45.760 --> 00:06:47.760]  那個盤石、那個拯救
[00:06:47.760 --> 00:06:49.760]  但怎會這麼不同呢?
[00:06:49.760 --> 00:06:51.760]  詩人很不明白
[00:06:51.760 --> 00:06:53.760]  他沮喪到一個地步
[00:06:53.760 --> 00:06:55.760]  他問了神十次
[00:06:55.760 --> 00:06:57.760]  剛才我們讀
[00:06:57.760 --> 00:06:59.760]  為何?為何?為何?
[00:06:59.760 --> 00:07:01.760]  問了十次
[00:07:01.760 --> 00:07:03.760]  Why me?質問神
[00:07:03.760 --> 00:07:05.760]  不斷呼求神
[00:07:05.760 --> 00:07:07.760]  他覺得神好像不在他身邊
[00:07:07.760 --> 00:07:09.760]  神在他的生命中已經缺席了
[00:07:09.760 --> 00:07:11.760]  為何你丟棄我?
[00:07:11.760 --> 00:07:13.760]  為何你忘記我?
[00:07:13.760 --> 00:07:15.760]  為何你忘記我?
[00:07:15.760 --> 00:07:17.760]  他感覺到神與他很遠
[00:07:17.760 --> 00:07:19.760]  所以他不斷在問神
[00:07:19.760 --> 00:07:21.760]  還有一個很特別的地方
[00:07:21.760 --> 00:07:23.760]  剛才42、43篇這首詩歌
[00:07:23.760 --> 00:07:25.760]  經常給人一個很美麗的誤會
[00:07:25.760 --> 00:07:27.760]  是甚麼?
[00:07:27.760 --> 00:07:29.760]  那裏形容
[00:07:29.760 --> 00:07:31.760]  第一節那裏
[00:07:31.760 --> 00:07:33.760]  形容有隻梅花鹿
[00:07:33.760 --> 00:07:35.760]  我們看看經文那裏
[00:07:35.760 --> 00:07:37.760]  第一節
[00:07:37.760 --> 00:07:39.760]  有隻梅花鹿在閃閃的流水溪水旁
[00:07:39.760 --> 00:07:41.760]  悠然自得地來喝水
[00:07:41.760 --> 00:07:43.760]  是不是?
[00:07:43.760 --> 00:07:45.760]  但我告訴你,這是錯的
[00:07:45.760 --> 00:07:47.760]  真實的情況就是
[00:07:47.760 --> 00:07:49.760]  這隻梅花鹿長期找不到水源
[00:07:49.760 --> 00:07:51.760]  他快要死了
[00:07:51.760 --> 00:07:53.760]  他乾渴到
[00:07:53.760 --> 00:07:55.760]  單坐在地上四隻腳沒有力氣地說
[00:07:55.760 --> 00:07:57.760]  水呢?水呢?
[00:07:57.760 --> 00:07:59.760]  就好像詩人
[00:07:59.760 --> 00:08:01.760]  他不能夠親身去到聖殿敬拜
[00:08:01.760 --> 00:08:03.760]  還有
[00:08:03.760 --> 00:08:05.760]  他講到神的管教
[00:08:05.760 --> 00:08:07.760]  那些海嘯、波浪、洪濤
[00:08:07.760 --> 00:08:09.760]  快要淹死他,呼吸不了
[00:08:09.760 --> 00:08:13.760]  其實這幅圖畫一點都不美
[00:08:13.760 --> 00:08:15.760]  很慘
[00:08:15.760 --> 00:08:17.760]  大部分聖經學者都相信
[00:08:17.760 --> 00:08:19.760]  42、43篇是秘魯後的作品
[00:08:19.760 --> 00:08:21.760]  他們已經去到外邦地
[00:08:21.760 --> 00:08:23.760]  遠離耶路撒冷,聖殿已經被囚禁
[00:08:23.760 --> 00:08:27.760]  所以詩人就在呼求
[00:08:27.760 --> 00:08:29.760]  我何時可以回到聖殿敬拜
[00:08:29.760 --> 00:08:31.760]  每次一想起
[00:08:31.760 --> 00:08:33.760]  他就很不開心,他就流眼淚
[00:08:33.760 --> 00:08:35.760]  他的情緒很不穩定
[00:08:35.760 --> 00:08:37.760]  精神崩潰
[00:08:37.760 --> 00:08:43.760]  今天,我想問一下
[00:08:43.760 --> 00:08:45.760]  你今天坐在這裡敬拜
[00:08:45.760 --> 00:08:47.760]  你回到神的殿,在這個教會崇拜的時候
[00:08:47.760 --> 00:08:49.760]  你和神的關係又有多遠呢?
[00:08:49.760 --> 00:08:55.760]  會不會每次我們回來
[00:08:55.760 --> 00:08:57.760]  坐在這裡唱,好像剛才
[00:08:57.760 --> 00:08:59.760]  唱到入心入肺
[00:08:59.760 --> 00:09:01.760]  說到神的屬性的時候
[00:09:01.760 --> 00:09:03.760]  其實你心裡根本就沒有神
[00:09:03.760 --> 00:09:07.760]  每個星期你都回來崇拜
[00:09:07.760 --> 00:09:09.760]  但你和神的距離其實很遠
[00:09:09.760 --> 00:09:13.760]  每次說到
[00:09:13.760 --> 00:09:15.760]  你都說阿們
[00:09:15.760 --> 00:09:17.760]  但你從來
[00:09:17.760 --> 00:09:19.760]  你都沒有靈受
[00:09:19.760 --> 00:09:23.760]  我們唱歌,剛才很多人舉手
[00:09:25.760 --> 00:09:27.760]  心裡有很多的牢騷
[00:09:27.760 --> 00:09:29.760]  對神有很多的不滿
[00:09:29.760 --> 00:09:31.760]  你明知自己今天都搞不定
[00:09:31.760 --> 00:09:33.760]  但你偏偏又不肯去面對
[00:09:33.760 --> 00:09:35.760]  明知神在管教你
[00:09:35.760 --> 00:09:41.760]  但又不肯放手
[00:09:41.760 --> 00:09:43.760]  讓神去管教
[00:09:43.760 --> 00:09:47.760]  所以我們今天透過42、43篇
[00:09:47.760 --> 00:09:51.760]  去檢視一下我們今天的屬靈狀況
[00:09:51.760 --> 00:09:53.760]  我們今天,你看到
[00:09:53.760 --> 00:09:55.760]  匯仲你的燈是暗一點
[00:09:55.760 --> 00:09:59.760]  想你集中一點
[00:09:59.760 --> 00:10:01.760]  千萬不要睡著
[00:10:01.760 --> 00:10:03.760]  我們透過經文
[00:10:03.760 --> 00:10:05.760]  透過詩歌,透過禱告
[00:10:05.760 --> 00:10:07.760]  透過默想
[00:10:07.760 --> 00:10:13.760]  檢視一下你自己,今天你和神的關係
[00:10:13.760 --> 00:10:15.760]  你的屬靈狀況
[00:10:15.760 --> 00:10:21.760]  我們聆聽現代中文譯本
[00:10:21.760 --> 00:10:23.760]  42篇,第一到第五節
[00:10:23.760 --> 00:10:25.760]  神啊,我的心渴望你
[00:10:25.760 --> 00:10:27.760]  好像鹿渴望溪水
[00:10:27.760 --> 00:10:29.760]  我的心渴想神
[00:10:29.760 --> 00:10:31.760]  就是永活的神
[00:10:31.760 --> 00:10:33.760]  我什麼時候可以來朝見神的面呢
[00:10:33.760 --> 00:10:35.760]  人整天對我說
[00:10:35.760 --> 00:10:37.760]  我什麼時候可以來朝見神的面呢
[00:10:37.760 --> 00:10:39.760]  人整天對我說
[00:10:39.760 --> 00:10:41.760]  我什麼時候可以來朝見神的面呢
[00:10:41.760 --> 00:10:43.760]  人整天對我說
[00:10:43.760 --> 00:10:45.760]  我什麼時候可以來朝見神的面呢
[00:10:45.760 --> 00:10:47.760]  我什麼時候可以來朝見神的面呢
[00:10:47.760 --> 00:10:49.760]  我什麼時候可以來朝見神的面呢
[00:10:49.760 --> 00:10:51.760]  我什麼時候可以來朝見神的面呢
[00:10:51.760 --> 00:10:53.760]  人整天對我說
[00:10:53.760 --> 00:10:55.760]  你的神在哪裡呢
[00:10:55.760 --> 00:10:57.760]  你的神在哪裡呢
[00:10:57.760 --> 00:10:59.760]  我晝夜
[00:10:59.760 --> 00:11:01.760]  以眼淚
[00:11:01.760 --> 00:11:03.760]  當飯吃
[00:11:03.760 --> 00:11:07.760]  我從前常常和眾群眾同去
[00:11:07.760 --> 00:11:09.760]  我從前常常和眾群眾同去
[00:11:09.760 --> 00:11:11.760]  與他們進到神的殿裡
[00:11:11.760 --> 00:11:13.760]  與他們進到神的殿裡
[00:11:13.760 --> 00:11:15.760]  在歡呼和稱謝聲中
[00:11:15.760 --> 00:11:17.760]  在歡呼和稱謝聲中
[00:11:17.760 --> 00:11:19.760]  大家守節
[00:11:19.760 --> 00:11:21.760]  每逢想起這些事
[00:11:21.760 --> 00:11:23.760]  每逢想起這些事
[00:11:23.760 --> 00:11:25.760]  我的心就感到難過
[00:11:25.760 --> 00:11:27.760]  我的心就感到難過
[00:11:27.760 --> 00:11:29.760]  我的心啊
[00:11:29.760 --> 00:11:31.760]  你為什麼沮喪呢
[00:11:31.760 --> 00:11:33.760]  你為什麼沮喪呢
[00:11:33.760 --> 00:11:35.760]  為什麼在我裡面不安呢
[00:11:35.760 --> 00:11:37.760]  為什麼在我裡面不安呢
[00:11:37.760 --> 00:11:39.760]  我應當等候神
[00:11:39.760 --> 00:11:41.760]  我應當等候神
[00:11:41.760 --> 00:11:43.760]  因為我還要稱謝他
[00:11:43.760 --> 00:11:45.760]  因為我還要稱謝他
[00:11:45.760 --> 00:11:47.760]  他是我面前的救助
[00:11:47.760 --> 00:11:49.760]  是我的神
[00:11:49.760 --> 00:11:53.760]  是的,詩人
[00:11:53.760 --> 00:11:55.760]  他茶飯不思
[00:11:55.760 --> 00:11:57.760]  他好像患了抑鬱症
[00:11:57.760 --> 00:11:59.760]  眼淚成為他日夜的飲食
[00:11:59.760 --> 00:12:01.760]  每天他困在悲傷哀痛裡
[00:12:01.760 --> 00:12:03.760]  每天他困在悲傷哀痛裡
[00:12:03.760 --> 00:12:05.760]  還有
[00:12:05.760 --> 00:12:07.760]  他長期落在一個自戀的境況
[00:12:07.760 --> 00:12:09.760]  他長期落在一個自戀的境況
[00:12:09.760 --> 00:12:11.760]  被人笑、被人攻擊、沒面見人
[00:12:11.760 --> 00:12:13.760]  被人笑、被人攻擊、沒面見人
[00:12:13.760 --> 00:12:15.760]  他極度自卑
[00:12:15.760 --> 00:12:17.760]  因為他回想當初
[00:12:17.760 --> 00:12:19.760]  因為他回想當初
[00:12:19.760 --> 00:12:21.760]  大火二一起去敬拜的那個境況
[00:12:21.760 --> 00:12:23.760]  他回想的時候
[00:12:23.760 --> 00:12:25.760]  彷彿耳邊就聽到
[00:12:25.760 --> 00:12:27.760]  大家在唱歌歡呼的聲音
[00:12:27.760 --> 00:12:29.760]  大家在唱歌歡呼的聲音
[00:12:29.760 --> 00:12:31.760]  他回想當初就看到今天
[00:12:31.760 --> 00:12:33.760]  今天這些場景沒有再出現
[00:12:33.760 --> 00:12:35.760]  今天這些場景沒有再出現
[00:12:35.760 --> 00:12:37.760]  這些集體一起去敬拜的回憶
[00:12:37.760 --> 00:12:39.760]  更顯得他現在的失落
[00:12:39.760 --> 00:12:41.760]  更加顯得他和神的距離
[00:12:41.760 --> 00:12:43.760]  更加顯得他和神的距離
[00:12:43.760 --> 00:12:45.760]  更加顯得他和神的距離
[00:12:45.760 --> 00:12:47.760]  更加顯得他和神的距離
[00:12:47.760 --> 00:12:49.760]  第一節、第二節、第四節
[00:12:49.760 --> 00:12:51.760]  這裡有幾個字
[00:12:51.760 --> 00:12:53.760]  可以來形容私人的情緒
[00:12:53.760 --> 00:12:55.760]  可以來形容私人的情緒
[00:12:55.760 --> 00:12:57.760]  切勿
[00:12:57.760 --> 00:12:59.760]  代表他口渴
[00:12:59.760 --> 00:13:01.760]  他希望找到水源
[00:13:01.760 --> 00:13:03.760]  他在頭腦上知道他要去找水
[00:13:03.760 --> 00:13:05.760]  渴想就更加嚴重
[00:13:05.760 --> 00:13:07.760]  他口渴盼望有水來滋潤
[00:13:07.760 --> 00:13:09.760]  他身體上感受到那份痛苦
[00:13:09.760 --> 00:13:11.760]  口渴帶給他那種乾渴
[00:13:11.760 --> 00:13:13.760]  極其悲傷
[00:13:13.760 --> 00:13:15.760]  意思就是完全的崩潰
[00:13:15.760 --> 00:13:17.760]  他在等待何時可以回到聖殿敬拜
[00:13:17.760 --> 00:13:19.760]  他在等待何時可以回到聖殿敬拜
[00:13:19.760 --> 00:13:21.760]  以致他完全的崩潰
[00:13:21.760 --> 00:13:23.760]  極其悲傷
[00:13:23.760 --> 00:13:25.760]  原文是傾倒我的心
[00:13:25.760 --> 00:13:27.760]  意思就是說
[00:13:27.760 --> 00:13:29.760]  所有的心力精力都被倒空
[00:13:29.760 --> 00:13:31.760]  所有的心力精力都被倒空
[00:13:31.760 --> 00:13:33.760]  整個人被這些悲痛的情緒吸乾了
[00:13:33.760 --> 00:13:35.760]  整個人被這些悲痛的情緒吸乾了
[00:13:35.760 --> 00:13:37.760]  耗盡了
[00:13:37.760 --> 00:13:39.760]  整個人沒有力氣了
[00:13:39.760 --> 00:13:41.760]  他沒有力氣了
[00:13:41.760 --> 00:13:43.760]  其實最慘的是
[00:13:43.760 --> 00:13:45.760]  他在他的生命中不斷被人落井下石
[00:13:45.760 --> 00:13:47.760]  他在他的生命中不斷被人落井下石
[00:13:47.760 --> 00:13:49.760]  被敵人嘲笑
[00:13:49.760 --> 00:13:51.760]  你的神在哪
[00:13:51.760 --> 00:13:55.760]  他自己心裡也很掙扎
[00:13:55.760 --> 00:13:57.760]  因為在詩篇中
[00:13:57.760 --> 00:13:59.760]  他不斷問我何時可以遇見我的神
[00:13:59.760 --> 00:14:01.760]  心裡不思美意
[00:14:01.760 --> 00:14:05.760]  別人問他也不敢回答
[00:14:07.760 --> 00:14:09.760]  其實他自己也不明白
[00:14:09.760 --> 00:14:11.760]  但他要死撐好像沒事
[00:14:11.760 --> 00:14:17.760]  所以你由詩篇四十二篇開始的時候
[00:14:17.760 --> 00:14:19.760]  你會看到詩人現在的狀態
[00:14:19.760 --> 00:14:21.760]  就是他一個人很寂寞地面對著
[00:14:21.760 --> 00:14:23.760]  這些敵人的譏笑
[00:14:23.760 --> 00:14:25.760]  當日一起去呼呼敬拜
[00:14:25.760 --> 00:14:27.760]  今天一個人流淚當飯吃
[00:14:27.760 --> 00:14:29.760]  當日在神的聖殿
[00:14:29.760 --> 00:14:31.760]  可以去侍奉神
[00:14:31.760 --> 00:14:33.760]  可以去侍奉神
[00:14:33.760 --> 00:14:35.760]  但今天
[00:14:35.760 --> 00:14:37.760]  要遠離神
[00:14:37.760 --> 00:14:39.760]  被迫無法親近神
[00:14:39.760 --> 00:14:43.760]  他的情緒低落
[00:14:43.760 --> 00:14:45.760]  神好像沒有參與在他現在的生命中
[00:14:45.760 --> 00:14:47.760]  他的情緒失控
[00:14:47.760 --> 00:14:51.760]  會無端端自己坐在那裡哭
[00:14:51.760 --> 00:14:57.760]  但詩人明白
[00:14:57.760 --> 00:14:59.760]  神已經出手了
[00:14:59.760 --> 00:15:01.760]  神已經出手了
[00:15:01.760 --> 00:15:03.760]  他今天的遭遇和光景
[00:15:03.760 --> 00:15:05.760]  完全是神的管教
[00:15:05.760 --> 00:15:07.760]  他知道
[00:15:07.760 --> 00:15:09.760]  神要出手
[00:15:09.760 --> 00:15:11.760]  管教他
[00:15:11.760 --> 00:15:13.760]  所以他不斷地來呼求神
[00:15:13.760 --> 00:15:17.760]  在原文的次序
[00:15:17.760 --> 00:15:19.760]  詩人強調了
[00:15:19.760 --> 00:15:21.760]  他渴慕神的呼求的心
[00:15:21.760 --> 00:15:23.760]  我們看看這張Powerpoint
[00:15:23.760 --> 00:15:25.760]  在頭幾節
[00:15:25.760 --> 00:15:27.760]  他說:如鹿切無溪水
[00:15:27.760 --> 00:15:29.760]  我的心切無理
[00:15:29.760 --> 00:15:31.760]  神啊!
[00:15:31.760 --> 00:15:33.760]  再說:我的心渴尚你
[00:15:33.760 --> 00:15:35.760]  就是永生的神
[00:15:35.760 --> 00:15:37.760]  我何時可以來到神的面前
[00:15:37.760 --> 00:15:39.760]  我何時可以見到神啊!
[00:15:39.760 --> 00:15:43.760]  我的眼淚已經成為我日與夜的飲食
[00:15:43.760 --> 00:15:45.760]  他們整天對我說
[00:15:45.760 --> 00:15:47.760]  在哪裡啊?
[00:15:47.760 --> 00:15:49.760]  你的神啊!
[00:15:49.760 --> 00:15:51.760]  不斷地來呼求
[00:15:51.760 --> 00:15:53.760]  他要在詩篇的格式裡呼求
[00:15:53.760 --> 00:15:55.760]  神啊!神啊!
[00:15:55.760 --> 00:15:57.760]  他渴望
[00:15:59.760 --> 00:16:01.760]  他渴望到沒有神
[00:16:01.760 --> 00:16:03.760]  他不行
[00:16:03.760 --> 00:16:05.760]  所以他呼求神
[00:16:05.760 --> 00:16:09.760]  你呢?
[00:16:09.760 --> 00:16:13.760]  你明知道你不行
[00:16:13.760 --> 00:16:15.760]  你會不會學詩人
[00:16:15.760 --> 00:16:17.760]  來呼求神
[00:16:17.760 --> 00:16:19.760]  你是不是一樣渴慕神啊?
[00:16:19.760 --> 00:16:23.760]  我們很容易覺得自己都OK
[00:16:23.760 --> 00:16:25.760]  看我都沒什麼
[00:16:25.760 --> 00:16:27.760]  我沒他那麼慘
[00:16:27.760 --> 00:16:29.760]  他跟我一樣很慘
