
[00:00:00.000 --> 00:00:10.000]  今日的講題是信心之苦
[00:13:55.000 --> 00:13:57.000]  就是我們要反而是
[00:13:57.000 --> 00:14:00.000]  透過我們的人生幽谷
[00:14:00.000 --> 00:14:02.000]  才能夠達到
[00:14:02.000 --> 00:14:04.000]  所以阿伯拉罕的信心
[00:14:04.000 --> 00:14:07.000]  之所以能夠攀到最高峰
[00:14:07.000 --> 00:14:09.000]  是透過神賜給他
[00:14:09.000 --> 00:14:12.000]  人生中最大的考驗
[00:14:12.000 --> 00:14:14.000]  就是獻耳撒
[00:14:14.000 --> 00:14:17.000]  不得心牧師Eugene Peterson
[00:14:17.000 --> 00:14:19.000]  都曾經說過一句話
[00:14:19.000 --> 00:14:21.000]  他說憑著信而活
[00:14:21.000 --> 00:14:25.000]  即憑著你的信心而生活的話
[00:14:25.000 --> 00:14:27.000]  意味著你會不斷
[00:14:27.000 --> 00:14:29.000]  接受一些考驗
[00:14:29.000 --> 00:14:31.000]  而這些考驗
[00:14:31.000 --> 00:14:33.000]  其實就是一個催化劑
[00:14:33.000 --> 00:14:36.000]  這個催化劑可以將我們
[00:14:36.000 --> 00:14:41.000]  對神的回應化為生活的一種信心
[00:14:41.000 --> 00:14:43.000]  所以假如我們自以為
[00:14:43.000 --> 00:14:45.000]  我們很有信心
[00:14:45.000 --> 00:14:47.000]  假如我們自以為
[00:14:47.000 --> 00:14:52.000]  我們信心大到不得了的時候
[00:14:52.000 --> 00:14:54.000]  被考驗插穿了
[00:14:54.000 --> 00:14:56.000]  原來你的信心
[00:14:56.000 --> 00:14:58.000]  都是這樣的
[00:14:58.000 --> 00:15:00.000]  其實都是好事
[00:15:00.000 --> 00:15:02.000]  知不知道為什麼?
[00:15:02.000 --> 00:15:04.000]  原來被神插穿的
[00:15:04.000 --> 00:15:06.000]  都是好的,都是福氣
[00:15:06.000 --> 00:15:10.000]  因為這樣就會撕破你自以為是
[00:15:10.000 --> 00:15:13.000]  自欺的一種行為
[00:15:13.000 --> 00:15:15.000]  的一種生命行為
[00:15:15.000 --> 00:15:18.000]  就讓你再一次警醒一下
[00:15:18.000 --> 00:15:20.000]  原來信心之苦
[00:15:20.000 --> 00:15:23.000]  是要在持續不斷的考驗當中
[00:15:23.000 --> 00:15:27.000]  來到昇華到爐火純青的一個境界
[00:15:27.000 --> 00:15:30.000]  第二點我想和大家分享
[00:15:30.000 --> 00:15:32.000]  就是信心之苦
[00:15:32.000 --> 00:15:35.000]  在困難絕境的仰望
[00:15:35.000 --> 00:15:38.000]  我們一同去讀一讀經文吧
[00:15:38.000 --> 00:15:40.000]  預備起
[00:15:40.000 --> 00:15:42.000]  阿伯拉罕清早起來
[00:15:42.000 --> 00:15:44.000]  預備了爐
[00:15:44.000 --> 00:15:50.000]  帶著跟他一起的兩個僕人和他兒子以實
[00:15:50.000 --> 00:15:53.000]  劈好了凡濟的柴
[00:15:53.000 --> 00:15:58.000]  就起身往神指示他的地方去了
[00:15:58.000 --> 00:16:00.000]  到了第三日
[00:16:00.000 --> 00:16:04.000]  阿伯拉罕舉目遙望那地方
[00:16:04.000 --> 00:16:07.000]  阿伯拉罕對他的僕人說
[00:16:07.000 --> 00:16:10.000]  你們和奴留在這裡
[00:16:10.000 --> 00:16:14.000]  我和孩子要去那裡敬拜
[00:16:14.000 --> 00:16:18.000]  然後回到你們這裡來
[00:16:18.000 --> 00:16:20.000]  阿伯
[00:16:20.000 --> 00:16:28.000]  身上自己手裡拿著火與刀
[00:16:28.000 --> 00:16:30.000]  於是二人同行
[00:16:30.000 --> 00:16:34.000]  以實對他父親阿伯拉罕說
[00:16:34.000 --> 00:16:37.000]  我父阿伯拉罕說
[00:16:37.000 --> 00:16:39.000]  我兒我在這裡
[00:16:39.000 --> 00:16:41.000]  以實說
[00:16:41.000 --> 00:16:44.000]  看啊火與柴都有了
[00:16:44.000 --> 00:16:48.000]  但凡濟的羔羊在哪裡呢
[00:16:48.000 --> 00:16:49.000]  阿伯拉罕說
[00:16:49.000 --> 00:16:54.000]  我兒神必自己預備凡濟的羔羊
[00:16:54.000 --> 00:16:57.000]  於是二人同行
[00:16:57.000 --> 00:17:00.000]  阿伯拉罕清楚神的吩咐後
[00:17:00.000 --> 00:17:04.000]  第二日清晨的時候
[00:17:04.000 --> 00:17:06.000]  他就預備了爐
[00:17:06.000 --> 00:17:12.000]  帶著他同行的兩個僕人和他兒子
[00:17:12.000 --> 00:17:15.000]  以實劈好了柴
[00:17:15.000 --> 00:17:23.000]  就起身前往神所指示他要去的地方
[00:17:23.000 --> 00:17:24.000]  經文沒有提到
[00:17:24.000 --> 00:17:28.000]  阿伯拉罕的內心世界有沒有掙扎
[00:17:28.000 --> 00:17:30.000]  他的感受是怎樣
[00:17:30.000 --> 00:17:32.000]  他沒有形容
[00:17:32.000 --> 00:17:36.000]  他似乎被我們讀者留白
[00:17:36.000 --> 00:17:40.000]  去想一想是怎樣的
[00:17:40.000 --> 00:17:44.000]  不過阿伯拉罕親自去劈柴
[00:17:44.000 --> 00:17:47.000]  自己做什麼
[00:17:47.000 --> 00:17:51.000]  預備爐
[00:17:51.000 --> 00:17:53.000]  又不假手於人
[00:17:53.000 --> 00:17:56.000]  我心想他是不是很惆悵
[00:17:56.000 --> 00:17:57.000]  很迷惘
[00:17:57.000 --> 00:18:00.000]  故意這樣做呢
[00:18:00.000 --> 00:18:02.000]  我就這樣想
[00:18:02.000 --> 00:18:04.000]  是不是要給自己空間
[00:18:04.000 --> 00:18:09.000]  完全不給自己空間去想呢
[00:18:09.000 --> 00:18:11.000]  經過三天的路程
[00:18:11.000 --> 00:18:14.000]  阿伯拉罕遠遠看見那地方
[00:18:14.000 --> 00:18:18.000]  就是摩尼亞地的山
[00:18:18.000 --> 00:18:22.000]  原來相比過往他三年的信心
[00:18:22.000 --> 00:18:25.000]  這三天的信心之旅
[00:18:25.000 --> 00:18:29.000]  比起他過往三十年的信心之旅
[00:18:29.000 --> 00:18:33.000]  其實就是一個很重要
[00:18:33.000 --> 00:18:36.000]  很真正的考驗
[00:18:36.000 --> 00:18:40.000]  這就是一個關鍵的時刻
[00:18:40.000 --> 00:18:42.000]  假如神要求阿伯拉罕立即獻耳朵
[00:18:42.000 --> 00:18:45.000]  大家會怎樣想
[00:18:45.000 --> 00:18:46.000]  立即獻了
[00:18:46.000 --> 00:18:48.000]  不用走三天路程
[00:18:48.000 --> 00:18:51.000]  大家會怎樣想
[00:18:51.000 --> 00:18:54.000]  他只是一時衝動
[00:18:54.000 --> 00:18:56.000]  一鼓作氣
[00:18:56.000 --> 00:18:59.000]  一時糊塗
[00:18:59.000 --> 00:19:02.000]  這樣就獻了耳朵
[00:19:02.000 --> 00:19:06.000]  原來在這三天的冷靜期
[00:19:06.000 --> 00:19:09.000]  他面對無理
[00:19:09.000 --> 00:19:11.000]  大家會否想到這個無理
[00:19:11.000 --> 00:19:13.000]  而不近人情的要求
[00:19:13.000 --> 00:19:17.000]  阿伯拉罕有足夠的時間去想
[00:19:17.000 --> 00:19:19.000]  他可以拒絕
[00:19:19.000 --> 00:19:20.000]  他可以反悔
[00:19:20.000 --> 00:19:24.000]  甚至一走了之
[00:19:24.000 --> 00:19:26.000]  有學者留意到
[00:19:26.000 --> 00:19:29.000]  究竟此時此刻
[00:19:29.000 --> 00:19:33.000]  是否阿伯拉罕仍然為自己盤算呢
[00:19:33.000 --> 00:19:35.000]  因為他帶了兩個僕人
[00:19:35.000 --> 00:19:38.000]  原來僕人在原文的解釋
[00:19:38.000 --> 00:19:40.000]  是童子的意思
[00:19:40.000 --> 00:19:41.000]  即是孩子
[00:19:41.000 --> 00:19:44.000]  帶了童子和孩子上去
[00:19:44.000 --> 00:19:48.000]  可能上帝有什麼改變心意的時候
[00:19:48.000 --> 00:19:50.000]  我獻了這兩個就可以了
[00:19:50.000 --> 00:19:53.000]  作後補
[00:19:53.000 --> 00:19:58.000]  然而他前往摩利亞山的這三天路程
[00:19:58.000 --> 00:20:02.000]  其實足以暴露他一切虛假
[00:20:02.000 --> 00:20:05.000]  陳腐的信心
[00:20:05.000 --> 00:20:09.000]  但是在阿伯拉罕抵達目的地的時候
[00:20:09.000 --> 00:20:12.000]  他吩咐兩個僕人做什麼
[00:20:12.000 --> 00:20:14.000]  留下站著
[00:20:14.000 --> 00:20:17.000]  我和我的兒子兩個
[00:20:17.000 --> 00:20:20.000]  上去
[00:20:20.000 --> 00:20:22.000]  可見阿伯拉罕的信心
[00:20:22.000 --> 00:20:24.000]  又再一次跨過他的考驗
[00:20:24.000 --> 00:20:26.000]  跨越他的理性
[00:20:26.000 --> 00:20:32.000]  跨越這些不明白和不近人情的考驗
[00:20:32.000 --> 00:20:37.000]  而他最終帶著以撒獨自上山
[00:20:37.000 --> 00:20:38.000]  我們說到
[00:20:38.000 --> 00:20:41.000]  這個又不講情又不講理的信心
[00:20:41.000 --> 00:20:44.000]  是不是一份盲目的信心呢
[00:20:44.000 --> 00:20:48.000]  當以撒問到他的父親
[00:20:48.000 --> 00:20:51.000]  凡濟的羔羊在哪裡
[00:20:51.000 --> 00:20:55.000]  面對這個要命的問題
[00:20:55.000 --> 00:20:58.000]  阿伯拉罕的回答是什麼
[00:20:58.000 --> 00:21:00.000]  阿伯拉罕的回答是
