
[00:00:00.000 --> 00:00:03.000]  感恩今天是恩福的神學主日
[00:05:38.960 --> 00:05:40.960]  我就很想讓大家來看看
[00:05:40.960 --> 00:05:41.960]  下面的教會
[00:05:41.960 --> 00:05:44.960]  是不是健康的教會
[00:05:44.960 --> 00:05:46.960]  從人看來
[00:05:46.960 --> 00:05:49.960]  他們是成功的教會
[00:05:49.960 --> 00:05:51.960]  首先
[00:05:51.960 --> 00:05:57.960]  水晶教會
[00:05:57.960 --> 00:05:59.960]  水晶教會
[00:05:59.960 --> 00:06:01.960]  他們曾經試過
[00:06:01.960 --> 00:06:03.960]  人車兩用
[00:06:03.960 --> 00:06:06.960]  加上一堂崇拜二萬多人
[00:06:06.960 --> 00:06:08.960]  有些是坐在車子裡面
[00:06:08.960 --> 00:06:11.960]  都來去崇拜
[00:06:11.960 --> 00:06:12.960]  但是
[00:06:12.960 --> 00:06:13.960]  大家留意到
[00:06:13.960 --> 00:06:17.960]  這一間教會的本身
[00:06:17.960 --> 00:06:19.960]  當他們的創辦人
[00:06:19.960 --> 00:06:20.960]  Robert Schuler
[00:06:20.960 --> 00:06:22.960]  臨近退休的時候
[00:06:22.960 --> 00:06:26.960]  開始就出現嚴重的一些問題
[00:06:26.960 --> 00:06:28.960]  這個問題在哪裡呢?
[00:06:28.960 --> 00:06:30.960]  就是當他交棒給他的下一代
[00:06:30.960 --> 00:06:31.960]  他的兒子
[00:06:31.960 --> 00:06:33.960]  然後交棒給他的女兒
[00:06:33.960 --> 00:06:35.960]  但是教會無法維持
[00:06:35.960 --> 00:06:37.960]  入不敷支
[00:06:37.960 --> 00:06:38.960]  是因為這樣的緣故
[00:06:38.960 --> 00:06:39.960]  整間的教會
[00:06:39.960 --> 00:06:42.960]  他就要賣給天主教
[00:06:42.960 --> 00:06:45.960]  成為天主教的一個地方
[00:06:45.960 --> 00:06:47.960]  為什麼會這樣呢?
[00:06:47.960 --> 00:06:48.960]  缺乏的
[00:06:48.960 --> 00:06:49.960]  薪火尚存
[00:06:49.960 --> 00:06:51.960]  第二缺乏的
[00:06:51.960 --> 00:06:55.960]  福音的核心到底是什麼
[00:06:55.960 --> 00:06:57.960]  是不是就是要成功
[00:06:57.960 --> 00:06:59.960]  是不是就是要有錢
[00:06:59.960 --> 00:07:00.960]  心想事成
[00:07:00.960 --> 00:07:03.960]  這個就叫做成功的教會
[00:07:03.960 --> 00:07:05.960]  實際上我們看回來
[00:07:05.960 --> 00:07:07.960]  而他們建立的東西
[00:07:07.960 --> 00:07:09.960]  是拿不走的
[00:07:09.960 --> 00:07:10.960]  他們建立了的東西
[00:07:10.960 --> 00:07:13.960]  是無法能夠承傳下去的
[00:07:13.960 --> 00:07:14.960]  他建立了的
[00:07:14.960 --> 00:07:16.960]  人甚至是
[00:07:16.960 --> 00:07:18.960]  都沒有將他們的東西
[00:07:18.960 --> 00:07:20.960]  可以承傳下去
[00:07:20.960 --> 00:07:22.960]  接著另一個
[00:07:22.960 --> 00:07:24.960]  是當他成立的時候
[00:07:24.960 --> 00:07:26.960]  我隨便一路
[00:07:26.960 --> 00:07:30.960]  想看一看這間教會是什麼教會
[00:07:30.960 --> 00:07:32.960]  這間教會
[00:07:32.960 --> 00:07:34.960]  是買了當時
[00:07:34.960 --> 00:07:37.960]  休士頓他們的籃球隊
[00:07:37.960 --> 00:07:38.960]  Rocket
[00:07:38.960 --> 00:07:41.960]  他們的體育中心
[00:07:41.960 --> 00:07:42.960]  我就是從那時候開始
[00:07:42.960 --> 00:07:44.960]  我就留意到這間教會
[00:07:44.960 --> 00:07:46.960]  到底他說的是什麼
[00:07:46.960 --> 00:07:48.960]  為什麼這麼有吸引力呢?
[00:07:48.960 --> 00:07:51.960]  今天我也有一些
[00:07:51.960 --> 00:07:53.960]  我們在休士頓的時候
[00:07:53.960 --> 00:07:55.960]  我們做apartment mate
[00:07:55.960 --> 00:07:59.960]  Wesley和Rebecca在我們當中
[00:07:59.960 --> 00:08:00.960]  請他們站起來
[00:08:00.960 --> 00:08:02.960]  我們一起用掌聲歡迎他們
[00:08:02.960 --> 00:08:09.960]  我們在休士頓的時候
[00:08:09.960 --> 00:08:10.960]  就是帶他們查經
[00:08:10.960 --> 00:08:11.960]  我很感恩
[00:08:11.960 --> 00:08:13.960]  他們都是信了主
[00:08:13.960 --> 00:08:14.960]  信了主的時候
[00:08:14.960 --> 00:08:16.960]  教會裡面也繼續的侍奉成長
[00:08:16.960 --> 00:08:18.960]  為他們感恩
[00:08:18.960 --> 00:08:21.960]  你們可能不是很認識他們
[00:08:21.960 --> 00:08:23.960]  但你們認識潘長老
[00:08:23.960 --> 00:08:25.960]  潘長老的太太Mavis
[00:08:25.960 --> 00:08:27.960]  就是Rebecca的妹妹
[00:08:27.960 --> 00:08:31.960]  他們都是從休士頓那邊來信主
[00:08:31.960 --> 00:08:33.960]  我為他們感恩
[00:08:33.960 --> 00:08:35.960]  當我看到這間教會的時候
[00:08:35.960 --> 00:08:37.960]  我就可以越來越留意到
[00:08:37.960 --> 00:08:38.960]  他們所說的話
[00:08:38.960 --> 00:08:41.960]  同樣是成功神學
[00:08:41.960 --> 00:08:42.960]  這個成功神學
[00:08:42.960 --> 00:08:45.960]  特別是在財富方面的成功
[00:08:45.960 --> 00:08:47.960]  但後來當我越看的時候
[00:08:47.960 --> 00:08:48.960]  我就發覺到
[00:08:48.960 --> 00:08:49.960]  到底福音是什麼呢?
[00:08:49.960 --> 00:08:51.960]  原來是沒有的
[00:08:51.960 --> 00:08:52.960]  空的
[00:08:52.960 --> 00:08:53.960]  是因為這樣
[00:08:53.960 --> 00:08:55.960]  到底人們去這間教會
[00:08:55.960 --> 00:08:57.960]  他們目的為的是什麼呢?
[00:08:57.960 --> 00:09:00.960]  John McCarver說了一句話
[00:09:00.960 --> 00:09:03.960]  其實Liquid is a hollow spectacle
[00:09:03.960 --> 00:09:05.960]  Hollow 空心
[00:09:05.960 --> 00:09:07.960]  沒有東西 沒有材料
[00:09:07.960 --> 00:09:08.960]  換句話來說
[00:09:08.960 --> 00:09:11.960]  是裡面沒有任何屬靈的質素
[00:09:11.960 --> 00:09:13.960]  是可以被人拿得到
[00:09:13.960 --> 00:09:14.960]  你能夠拿得走
[00:09:14.960 --> 00:09:17.960]  而實際上一生都不後悔的東西
[00:09:17.960 --> 00:09:19.960]  是因為這樣的緣故
[00:09:19.960 --> 00:09:21.960]  我深深的感覺到
[00:09:21.960 --> 00:09:23.960]  這一間曾經一度成為
[00:09:23.960 --> 00:09:27.960]  全美國最多人聚會的教會
[00:09:27.960 --> 00:09:30.960]  一堂我崇拜五萬多人
[00:09:30.960 --> 00:09:32.960]  我心裡面很讚歎
[00:09:32.960 --> 00:09:34.960]  但後來發覺到
[00:09:34.960 --> 00:09:36.960]  原來說的是這樣的東西的時候
[00:09:36.960 --> 00:09:38.960]  我一早已經心中有數
[00:09:38.960 --> 00:09:40.960]  他不會熬得很久
[00:09:40.960 --> 00:09:41.960]  果然
[00:09:41.960 --> 00:09:43.960]  在一個叫 Harvey
[00:09:43.960 --> 00:09:45.960]  一個巨峰侵襲的時候
[00:09:45.960 --> 00:09:47.960]  穿過 Houston
[00:09:47.960 --> 00:09:49.960]  無數的人無家可歸
[00:09:49.960 --> 00:09:53.960]  但他整個教會竟然全部關閉
[00:09:53.960 --> 00:09:58.960]  結果引致很多的會眾
[00:09:58.960 --> 00:09:59.960]  Houston 的人
[00:09:59.960 --> 00:10:02.960]  一些非常大的問題
[00:10:02.960 --> 00:10:05.960]  神感祝福你們的教會
[00:10:05.960 --> 00:10:07.960]  但當人們最有需要的時候
[00:10:07.960 --> 00:10:09.960]  為什麼你們要關閉?
[00:10:09.960 --> 00:10:11.960]  我為我們的教會感恩
[00:10:11.960 --> 00:10:14.960]  我們需要的時候
[00:10:14.960 --> 00:10:16.960]  開放教會
[00:10:16.960 --> 00:10:18.960]  讓紅十字會來捐血
[00:10:18.960 --> 00:10:20.960]  我鼓勵我們的弟兄姊妹
[00:10:20.960 --> 00:10:22.960]  一起來捐血
[00:10:22.960 --> 00:10:24.960]  幫助有需要的人
[00:10:24.960 --> 00:10:26.960]  這是我們必要的
[00:10:26.960 --> 00:10:28.960]  需要做的一些本份
[00:10:28.960 --> 00:10:30.960]  開放我們的教會
[00:10:30.960 --> 00:10:32.960]  讓 BSF 查經
[00:10:32.960 --> 00:10:33.960]  開放我們的教會
[00:10:33.960 --> 00:10:35.960]  讓其他機構有需要的時候
[00:10:35.960 --> 00:10:37.960]  來這個地方做
[00:10:37.960 --> 00:10:38.960]  見到神的畢業禮
[00:10:38.960 --> 00:10:39.960]  忠臣的畢業禮
[00:10:39.960 --> 00:10:41.960]  我們隨時都可以開放
[00:10:41.960 --> 00:10:42.960]  為什麼?
[00:10:42.960 --> 00:10:43.960]  因為這個不是我們
[00:10:43.960 --> 00:10:45.960]  是神的地方
[00:10:45.960 --> 00:10:46.960]  是因為這個緣故
[00:10:46.960 --> 00:10:48.960]  這個地方是要來榮耀神的
[00:10:48.960 --> 00:10:51.960]  接著
[00:10:51.960 --> 00:10:53.960]  有一間教會
[00:10:53.960 --> 00:10:55.960]  你可以這麼說
[00:10:55.960 --> 00:10:57.960]  和我的關係更加密切
[00:10:57.960 --> 00:10:59.960]  一個創辦人
[00:10:59.960 --> 00:11:01.960]  Rick Warren
[00:11:01.960 --> 00:11:03.960]  是我的學長
[00:11:03.960 --> 00:11:05.960]  他畢業的時候
[00:11:05.960 --> 00:11:08.960]  我是剛剛在那裡讀第一年
[00:11:08.960 --> 00:11:10.960]  Southwestern
[00:11:11.960 --> 00:11:13.960]  最初
[00:11:13.960 --> 00:11:15.960]  當他們準備來到香港
[00:11:15.960 --> 00:11:17.960]  來到職堂的時候
[00:11:17.960 --> 00:11:19.960]  我們甚至就在這個地方
[00:11:19.960 --> 00:11:21.960]  猜整個團隊的敬拜隊
[00:11:21.960 --> 00:11:23.960]  來幫他們設立
[00:11:23.960 --> 00:11:25.960]  他們的教會
[00:11:25.960 --> 00:11:27.960]  最近這幾年
[00:11:27.960 --> 00:11:29.960]  接二連三
[00:11:29.960 --> 00:11:31.960]  收到我自己的一些同學
[00:11:31.960 --> 00:11:34.960]  收到那邊教會一些消息
[00:11:34.960 --> 00:11:37.960]  又收到整個Convention
[00:11:37.960 --> 00:11:39.960]  Southern Baptist Convention
[00:11:39.960 --> 00:11:42.960]  要將這一間教會除名
[00:11:42.960 --> 00:11:44.960]  我可以告訴大家
[00:11:44.960 --> 00:11:46.960]  在我
[00:11:46.960 --> 00:11:49.960]  在美國十年裡
[00:11:49.960 --> 00:11:52.960]  我從來沒聽過有一間教會
[00:11:52.960 --> 00:11:54.960]  是被中派除名的
[00:11:54.960 --> 00:11:57.960]  是因為這樣的緣故
[00:11:57.960 --> 00:11:59.960]  我花很多時間去了解
[00:11:59.960 --> 00:12:01.960]  是什麼原因
[00:12:01.960 --> 00:12:06.960]  記得他們開始
[00:12:06.960 --> 00:12:07.960]  出兩本書
[00:12:07.960 --> 00:12:10.960]  一本就是標桿教會
[00:12:10.960 --> 00:12:13.960]  第二本就是標桿人生
[00:12:13.960 --> 00:12:14.960]  標桿人生
[00:12:14.960 --> 00:12:17.960]  講到四十日之內
[00:12:17.960 --> 00:12:21.960]  來幫你建立一個豐盛人生之路
[00:12:21.960 --> 00:12:24.960]  他說這本書會讓你明白生命的意義
[00:12:24.960 --> 00:12:26.960]  會讓你的生活方式變得簡單
[00:12:26.960 --> 00:12:29.960]  令到你的生命更加聚焦
[00:12:29.960 --> 00:12:33.960]  令到你增強生活那種動機
[00:12:33.960 --> 00:12:36.960]  這樣是會幫你預備永生
[00:12:38.960 --> 00:12:39.960]  接著他就說
[00:12:39.960 --> 00:12:41.960]  關於存在的問題
[00:12:41.960 --> 00:12:43.960]  我是為什麼來活
[00:12:43.960 --> 00:12:46.960]  我以前不是很清楚
[00:12:46.960 --> 00:12:47.960]  到底他想說
[00:12:47.960 --> 00:12:50.960]  我就assume為什麼來活
[00:12:50.960 --> 00:12:52.960]  是不是就是聖經所說的
[00:12:52.960 --> 00:12:54.960]  你們先求他的國
[00:12:54.960 --> 00:12:55.960]  他的義呢
[00:12:55.960 --> 00:12:57.960]  後來才發覺到
[00:12:57.960 --> 00:12:59.960]  原來由頭到尾
[00:12:59.960 --> 00:13:02.960]  是為你心目中的理想
[00:13:02.960 --> 00:13:04.960]  你為什麼來活
[00:13:04.960 --> 00:13:07.960]  你的feel need是什麼
[00:13:07.960 --> 00:13:09.960]  你就是要為那些東西來活
[00:13:09.960 --> 00:13:12.960]  另一方面就是因為教會裏面
[00:13:12.960 --> 00:13:16.960]  是一個叫做新來賓的重點
[00:13:16.960 --> 00:13:19.960]  就是所有新來的來賓
[00:13:19.960 --> 00:13:22.960]  就是他們教會要concern的重點
[00:13:22.960 --> 00:13:23.960]  舊的頂梓梅
[00:13:23.960 --> 00:13:25.960]  逐步逐步有種感覺
[00:13:25.960 --> 00:13:26.960]  是什麼呢
[00:13:26.960 --> 00:13:29.960]  是缺乏公認
[00:13:29.960 --> 00:13:31.960]  我去過他們教會一次
[00:13:31.960 --> 00:13:35.960]  是直播Rick Warren的講道
[00:13:35.960 --> 00:13:37.960]  topical的講道
[00:13:37.960 --> 00:13:39.960]  沒有解經的講道
[00:13:39.960 --> 00:13:41.960]  只是講一個的topic
[00:13:41.960 --> 00:13:43.960]  而這個topic裏面
[00:13:43.960 --> 00:13:45.960]  會用psychologist的看法
[00:13:45.960 --> 00:13:47.960]  社會學家的看法
[00:13:47.960 --> 00:13:48.960]  社會的看法
[00:13:48.960 --> 00:13:49.960]  其他人的看法
[00:13:49.960 --> 00:13:52.960]  但是就是不提聖經的看法
[00:13:52.960 --> 00:13:56.960]  我的心裏面有一個很深的感觸
[00:13:56.960 --> 00:13:58.960]  這個感觸這樣的時候
[00:13:58.960 --> 00:14:02.960]  這個教會是不是真的一個健康的教會呢
[00:14:02.960 --> 00:14:03.960]  有關目的的問題
[00:14:03.960 --> 00:14:06.960]  我活著到底是為了什麼
[00:14:06.960 --> 00:14:08.960]  我現在更加發覺
[00:14:08.960 --> 00:14:10.960]  我應該一早去問的
[00:14:10.960 --> 00:14:14.960]  我活著是為誰來活呢
[00:14:14.960 --> 00:14:17.960]  這個才是更加重要的一個問題
[00:14:17.960 --> 00:14:19.960]  為什麼我們問這些問題
[00:14:19.960 --> 00:14:21.960]  我直到最近
[00:14:21.960 --> 00:14:23.960]  CNN有一條片
[00:14:23.960 --> 00:14:25.960]  詳細將Rick Warren
[00:14:25.960 --> 00:14:27.960]  他一生的裏面
[00:14:27.960 --> 00:14:30.960]  特別建立了這個教會的時候
[00:14:30.960 --> 00:14:32.960]  這個教會的情形
[00:14:32.960 --> 00:14:34.960]  是做了一個紀錄片
[00:14:34.960 --> 00:14:37.960]  成三十幾四十分鐘的片
[00:14:37.960 --> 00:14:39.960]  我看完這個片的時候
[00:14:39.960 --> 00:14:41.960]  我就完全明白
[00:14:41.960 --> 00:14:43.960]  這間教會出的問題
[00:14:43.960 --> 00:14:44.960]  到底在哪裏
[00:14:44.960 --> 00:14:47.960]  為什麼Southern Baptist Convention
[00:14:47.960 --> 00:14:49.960]  要將他開除
[00:14:49.960 --> 00:14:53.960]  出這個會程
[00:14:53.960 --> 00:14:57.960]  CNN提及到的Rick Warren
[00:14:57.960 --> 00:15:01.960]  向什麼人我就做什麼人
[00:15:01.960 --> 00:15:05.960]  實際上是向什麼人
[00:15:05.960 --> 00:15:10.960]  他就成為那些人的人
[00:15:10.960 --> 00:15:13.960]  我不知道大家聽不聽得明白
[00:15:13.960 --> 00:15:15.960]  向什麼人我就做什麼人
[00:15:15.960 --> 00:15:17.960]  目的是要得這些人去基督
[00:15:17.960 --> 00:15:19.960]  這是保羅的看法
[00:15:19.960 --> 00:15:21.960]  向什麼人我就做什麼人
[00:15:21.960 --> 00:15:24.960]  目的是我們要讓他認同我
[00:15:24.960 --> 00:15:26.960]  結果是什麼呢
[00:15:26.960 --> 00:15:28.960]  他就入了這班人
[00:15:28.960 --> 00:15:30.960]  他們的信念裏面
[00:15:30.960 --> 00:15:32.960]  去成為他們的同夥
[00:15:32.960 --> 00:15:33.960]  這些東西
[00:15:33.960 --> 00:15:34.960]  比我們看得見的
[00:15:34.960 --> 00:15:36.960]  在過去的裏面
[00:15:36.960 --> 00:15:38.960]  非常多這些東西
[00:15:38.960 --> 00:15:42.960]  包括到他和不同宗教的人
[00:15:42.960 --> 00:15:44.960]  簽一些同意書
[00:15:44.960 --> 00:15:46.960]  天主教
[00:15:46.960 --> 00:15:48.960]  覺得這些都是我們的弟兄姊妹
[00:15:48.960 --> 00:15:53.960]  他甚至稱教宗為father
[00:15:53.960 --> 00:15:55.960]  另一方面
[00:15:55.960 --> 00:15:58.960]  對著聖小眾的人
[00:15:58.960 --> 00:16:02.960]  他也和他們簽合作的一些
[00:16:02.960 --> 00:16:05.960]  我們叫做同意書
[00:16:05.960 --> 00:16:08.960]  在他們自己的講壇裏面
[00:16:08.960 --> 00:16:09.960]  在教會裏面
[00:16:09.960 --> 00:16:11.960]  他們從來不提罪
[00:16:11.960 --> 00:16:13.960]  從來不提悔改
[00:16:13.960 --> 00:16:17.960]  從來不批評同性戀
[00:16:17.960 --> 00:16:22.960]  從來不講審判和各方面的東西
[00:16:22.960 --> 00:16:27.960]  他們講的是什麼呢
[00:16:27.960 --> 00:16:29.960]  我就聽過一次
[00:16:29.960 --> 00:16:36.960]  是對著幾千人的會眾呼召
[00:16:36.960 --> 00:16:37.960]  當時缺志的
[00:16:37.960 --> 00:16:39.960]  他用一個方法
[00:16:39.960 --> 00:16:42.960]  就是你相信耶穌
[00:16:42.960 --> 00:16:44.960]  我需要你
[00:16:44.960 --> 00:16:46.960]  我相信耶穌
[00:16:46.960 --> 00:16:48.960]  就是這麼簡單
[00:16:48.960 --> 00:16:50.960]  沒有我們這樣
[00:16:50.960 --> 00:16:54.960]  我們今天來到這個地方
[00:16:54.960 --> 00:16:57.960]  你知道我們都是無力自救的罪人
[00:16:57.960 --> 00:16:59.960]  首先ABC
[00:16:59.960 --> 00:17:02.960]  我承認我是無力自救的罪人
[00:17:02.960 --> 00:17:03.960]  第二BELIEF
[00:17:03.960 --> 00:17:07.960]  相信耶穌基督是唯一的救主
[00:17:07.960 --> 00:17:09.960]  祂為我們死於十字架上
[00:17:09.960 --> 00:17:10.960]  這個核心
[00:17:10.960 --> 00:17:12.960]  第三
[00:17:12.960 --> 00:17:13.960]  我願意打開我的心
[00:17:13.960 --> 00:17:15.960]  邀請耶穌進到我們裏面
[00:17:15.960 --> 00:17:17.960]  做我唯一的救主
[00:17:17.960 --> 00:17:20.960]  這個是我們的信念
[00:17:20.960 --> 00:17:22.960]  但祂只做一件事
[00:17:22.960 --> 00:17:23.960]  我相信耶穌
[00:17:23.960 --> 00:17:25.960]  相信耶穌是什麼
[00:17:25.960 --> 00:17:27.960]  沒有說
[00:17:27.960 --> 00:17:31.960]  是因為這樣的緣故
[00:17:31.960 --> 00:17:34.960]  CNN電視台
[00:17:34.960 --> 00:17:40.960]  是很公平評論祂的一生
[00:17:40.960 --> 00:17:42.960]  而實際上
[00:17:42.960 --> 00:17:43.960]  在今天
[00:17:43.960 --> 00:17:47.960]  當我看到CNN的紀錄片後
[00:17:47.960 --> 00:17:49.960]  我就很想呼籲大家
[00:17:49.960 --> 00:17:54.960]  切切為Rick Warren來圖告
[00:17:54.960 --> 00:17:56.960]  在他裏面最近這幾年
[00:17:56.960 --> 00:17:58.960]  三失
[00:17:58.960 --> 00:17:59.960]  第一
[00:17:59.960 --> 00:18:01.960]  失去了他的兒子
[00:18:01.960 --> 00:18:04.960]  他的兒子2013年
