
[00:00:00.000 --> 00:00:04.800]  想和大家讀出約書亞記十四章六至十五節
[00:01:44.840 --> 00:01:49.840]  請你將耶和華那日所說的這山區給我
[00:01:49.840 --> 00:01:52.240]  那日你也曾聽說
[00:01:52.240 --> 00:01:56.640]  這裡有阿納族人以及寬大堅固的城
[00:01:56.640 --> 00:02:00.840]  或許耶和華會照他所說的與我同在
[00:02:00.840 --> 00:02:03.440]  我就把他們趕出去
[00:02:03.440 --> 00:02:08.040]  於是約書亞為耶父尼的兒子迦勒祝福
[00:02:08.040 --> 00:02:10.840]  把希伯倫給他為業
[00:02:10.840 --> 00:02:14.440]  所以希伯倫承了阿尼洗族
[00:02:14.440 --> 00:02:19.040]  耶父尼的兒子迦勒的產業直到今日
[00:02:19.040 --> 00:02:23.440]  因為他專心跟從耶和華以色列的神
[00:02:23.440 --> 00:02:27.040]  希伯倫從前名叫基列阿爸
[00:02:27.040 --> 00:02:30.240]  阿爸是阿納族最尊貴的人
[00:02:30.240 --> 00:02:34.240]  於是國中太平沒有戰爭了
[00:02:34.240 --> 00:02:40.840]  今年全教會的港道主題就是約書亞記的港道系列
[00:02:40.840 --> 00:02:42.840]  今天來到第六講
[00:02:42.840 --> 00:02:48.840]  一月的時候神任命了約書亞接替摩西接手
[00:02:48.840 --> 00:02:52.240]  我們看過很戲劇性的攻打耶利哥城
[00:02:52.240 --> 00:02:55.440]  又看過以色列人在艾城裏面失敗
[00:02:55.440 --> 00:02:57.640]  阿干違反神的命令
[00:02:57.640 --> 00:02:59.440]  上個月第九章
[00:02:59.440 --> 00:03:02.840]  就看見欺騙人魏莊和以色列人納約
[00:03:02.840 --> 00:03:06.240]  今天就跳過了四章來到第十四章
[00:03:06.240 --> 00:03:07.640]  大家可以揭一揭
[00:03:07.640 --> 00:03:10.840]  約書亞記全書有二十四章
[00:03:10.840 --> 00:03:12.840]  很多人去理解
[00:03:12.840 --> 00:03:15.040]  這本書可以分為兩半去理解
[00:03:15.040 --> 00:03:17.040]  第一部分就是一至十二章
[00:03:17.040 --> 00:03:19.040]  裏面是宮取迦南地
[00:03:19.040 --> 00:03:20.040]  比較動態
[00:03:20.040 --> 00:03:21.840]  有很多我們記得的故事
[00:03:21.840 --> 00:03:24.640]  後面有十三章起了十二章
[00:03:24.640 --> 00:03:26.040]  有關分地的
[00:03:26.040 --> 00:03:27.840]  當中有很多地名
[00:03:27.840 --> 00:03:29.040]  城鎮的名
[00:03:29.040 --> 00:03:30.640]  還有很多人名
[00:03:30.640 --> 00:03:32.640]  一個一個分地的細節
[00:03:32.640 --> 00:03:35.240]  約書亞記前半卷書
[00:03:35.240 --> 00:03:38.040]  是一個一個很高潮迭起的故事
[00:03:38.040 --> 00:03:39.840]  如果大家記得會想起很多
[00:03:39.840 --> 00:03:41.240]  說得出約書亞記的
[00:03:41.240 --> 00:03:42.640]  都可能是一些故事
[00:03:42.640 --> 00:03:47.240]  但是後半卷書又是密密麻麻很繞口
[00:03:47.240 --> 00:03:51.040]  你剛才讀地名都好像有些繞口讀不清的人名地名
[00:03:51.040 --> 00:03:53.240]  雖然我們知道等了很久
[00:03:53.240 --> 00:03:55.240]  以色列人就要入迦南
[00:03:55.240 --> 00:03:56.840]  分到神比去這個地
[00:03:56.840 --> 00:03:59.040]  是他們等了四十年的高潮
[00:03:59.040 --> 00:04:01.240]  但是當我讀到一串一串
[00:04:01.240 --> 00:04:03.040]  那些很枯燥的名單的時候
[00:04:03.040 --> 00:04:04.640]  很多時候我們又忍不住
[00:04:04.640 --> 00:04:05.640]  就好像看電影
[00:04:05.640 --> 00:04:06.840]  我看電影結尾的時候
[00:04:06.840 --> 00:04:10.240]  很多工作人員幕後工作人員的名單
[00:04:10.240 --> 00:04:11.640]  我們就會飛過去
[00:04:11.640 --> 00:04:13.640]  我們就會不看快閃
[00:04:13.640 --> 00:04:15.640]  我們很多時候都會用這個方式
[00:04:15.640 --> 00:04:19.440]  快閃的方式去讀完第十三至二十四章
[00:04:19.440 --> 00:04:23.040]  今天的港島經文在第十四章六至十五節
[00:04:23.040 --> 00:04:27.640]  其實是位於約書亞記最大家有衝動閃讀的第二部分
[00:04:27.640 --> 00:04:29.440]  第十三章我們記錄了
[00:04:29.440 --> 00:04:31.840]  在約旦河東邊的兩個半支派
[00:04:31.840 --> 00:04:34.240]  就是裡邊加德馬來西半個
[00:04:34.240 --> 00:04:35.640]  就已經分好地了
[00:04:35.640 --> 00:04:37.040]  到第十五章
[00:04:37.040 --> 00:04:40.040]  就剛才我說一連串的地名人名的清單
[00:04:40.040 --> 00:04:43.440]  分配在約旦河西另外九個半支派
[00:04:43.440 --> 00:04:45.440]  就在這兩章的中間
[00:04:45.440 --> 00:04:46.440]  來到我們第十四章
[00:04:46.440 --> 00:04:47.440]  就是今天的經文
[00:04:47.440 --> 00:04:49.240]  就記載了一段
[00:04:49.240 --> 00:04:52.840]  令人很想停下來慢慢細讀的故事
[00:04:52.840 --> 00:04:54.640]  就是加勒分地
[00:04:54.640 --> 00:04:55.840]  他站出來的時候
[00:04:55.840 --> 00:04:57.240]  當以色列人分地的時候
[00:04:57.240 --> 00:04:59.840]  加勒就首先站出來和約書亞的一段對話
[00:04:59.840 --> 00:05:01.840]  就是大家剛才讀出了
[00:05:01.840 --> 00:05:04.440]  當我們剛才讀經的時候
[00:05:04.440 --> 00:05:05.640]  我們聽到加勒
[00:05:05.640 --> 00:05:08.440]  就將我們將鏡頭帶回去四十五年前
[00:05:08.440 --> 00:05:11.440]  這個加底斯巴里亞的地方
[00:05:11.440 --> 00:05:13.840]  當時他還是四十出頭
[00:05:13.840 --> 00:05:15.840]  一個相對的年輕的加勒
[00:05:15.840 --> 00:05:17.440]  他就被派為探子
[00:05:17.440 --> 00:05:19.840]  去代表猶大支派進入去
[00:05:19.840 --> 00:05:23.040]  他就連同以法蓮支派的代表約書亞
[00:05:23.040 --> 00:05:26.440]  和其他十個支派的探子的代表
[00:05:26.440 --> 00:05:30.040]  就去到神英許的迦南地裏面去看
[00:05:30.040 --> 00:05:33.640]  文素記就記載了當時的情況
[00:05:33.640 --> 00:05:35.240]  就三十四章
[00:05:35.240 --> 00:05:38.240]  我就截錄了一些讀給大家聽的
[00:05:38.240 --> 00:05:40.240]  文素記十三章十七節
[00:05:40.240 --> 00:05:42.640]  摩西就差派他們去窺探迦南地
[00:05:42.640 --> 00:05:43.240]  對他們說
[00:05:43.240 --> 00:05:45.240]  你們想去尼格夫那裏
[00:05:45.240 --> 00:05:46.440]  上到山區去
[00:05:46.440 --> 00:05:48.840]  他們從尼格夫上去到了希伯倫
[00:05:48.840 --> 00:05:51.240]  那裏有阿納族的阿希曼人
[00:05:51.240 --> 00:05:53.240]  薛西人和塔馬人
[00:05:53.240 --> 00:05:55.840]  摩西就派他們去到一個山區
[00:05:55.840 --> 00:05:57.440]  那個地名就叫希伯倫
[00:05:57.440 --> 00:05:58.440]  大家都聽過了
[00:05:58.440 --> 00:06:00.840]  而且那裏住的人就叫阿納族人
[00:06:00.840 --> 00:06:02.840]  就是屬於巨人中的巨人
[00:06:02.840 --> 00:06:06.040]  那十個探子就窺探那個地四十天
[00:06:06.040 --> 00:06:08.040]  大家想一下大約六個星期左右
[00:06:08.040 --> 00:06:09.640]  然後就回來報告了
[00:06:09.640 --> 00:06:11.640]  文素記十三章二十七節
[00:06:11.640 --> 00:06:14.240]  就說十個探子就這樣報告摩西的
[00:06:14.240 --> 00:06:16.440]  他說我們到了你派我們去那裏了
[00:06:16.440 --> 00:06:19.040]  果然那裏是流乃與物之地
[00:06:19.040 --> 00:06:21.440]  那裏的果子是有很多果子
[00:06:21.440 --> 00:06:23.240]  這地就是那地的果子
[00:06:23.240 --> 00:06:26.240]  但是住在那地的百姓很強悍
[00:06:26.240 --> 00:06:28.240]  成真又大又堅固
[00:06:28.240 --> 00:06:31.040]  我們在那裏看見迦納族人
[00:06:31.040 --> 00:06:32.640]  然後是第三十節
[00:06:32.640 --> 00:06:33.840]  我們一起讀好嗎
[00:06:33.840 --> 00:06:37.640]  迦納在摩西面前安撫百姓說
[00:06:37.640 --> 00:06:40.240]  我們立刻想去得那地吧
[00:06:40.240 --> 00:06:42.240]  我們必能征服他
[00:06:42.240 --> 00:06:45.240]  但那些和他同去的人卻說
[00:06:45.240 --> 00:06:48.440]  我們不能上去攻打那些百姓
[00:06:48.440 --> 00:06:51.040]  因為他們比我們強大
[00:06:51.040 --> 00:06:55.040]  於是探子中有人向以色列人
[00:06:55.040 --> 00:06:58.240]  散佈有關所窺探之地的謠言
[00:06:58.240 --> 00:07:01.640]  說我們所走過所窺探之地
[00:07:01.640 --> 00:07:04.040]  都是吞沒居民之地
[00:07:04.040 --> 00:07:07.440]  並且我們在那裏看見的百姓
[00:07:07.440 --> 00:07:09.240]  都身材高大
[00:07:09.240 --> 00:07:12.040]  我們在那裏看見巨人
[00:07:12.040 --> 00:07:14.840]  就是巨人中的迦納族人
[00:07:14.840 --> 00:07:18.440]  我們在自己眼中像乍盲一樣
[00:07:18.440 --> 00:07:22.440]  而在他們眼中我們也確是這樣
[00:07:22.440 --> 00:07:25.040]  作為探子要做的是什麼
[00:07:25.040 --> 00:07:26.840]  當然是用眼睛去看東西
[00:07:26.840 --> 00:07:28.840]  所以這幾節報告告訴我們
[00:07:28.840 --> 00:07:30.040]  重複我們聽到一個字
[00:07:30.040 --> 00:07:31.240]  就是看見
[00:07:31.240 --> 00:07:32.240]  眼中
[00:07:32.240 --> 00:07:35.640]  報告說果然看到流乃與物之地很豐富
[00:07:35.640 --> 00:07:40.240]  他們還帶了一串要兩個人才能抬起的葡萄回來
[00:07:40.240 --> 00:07:43.440]  大家記得我們樓下的櫃子裏面也有這個圖像
[00:07:43.440 --> 00:07:45.240]  抬了一大串葡萄
[00:07:45.240 --> 00:07:47.440]  但是他們更加看見的
[00:07:47.440 --> 00:07:49.440]  就是城鎮又高又大又堅固
[00:07:49.440 --> 00:07:51.240]  百姓就很強悍
[00:07:51.240 --> 00:07:53.040]  又看見了迦納族人
[00:07:53.040 --> 00:07:55.640]  就是身材高大的百姓
[00:07:55.640 --> 00:07:57.240]  不知道大家聽不聽到
[00:07:57.240 --> 00:07:58.440]  大家讀出來的時候
[00:07:58.440 --> 00:08:00.240]  他們的語氣有點驚惶
[00:08:00.240 --> 00:08:01.840]  我們在那裏看見巨人
[00:08:01.840 --> 00:08:03.640]  就是巨人中的迦納族人
[00:08:03.640 --> 00:08:06.040]  我們在自己眼中像蚱蜢一樣
[00:08:06.040 --> 00:08:09.240]  而在他們眼中我們一確是者一樣
[00:08:09.240 --> 00:08:12.840]  我們看見巨人中的巨人
[00:08:12.840 --> 00:08:16.240]  還看見他們眼中只看見我們是蚱蜢
[00:08:16.240 --> 00:08:18.440]  而我們確實看到自己是蚱蜢
[00:08:18.440 --> 00:08:19.640]  但是最重要的兄弟姐妹
[00:08:19.640 --> 00:08:21.440]  他們看見了什麼
[00:08:21.440 --> 00:08:25.240]  他們看見是巨人吞食蚱蜢
[00:08:25.240 --> 00:08:26.840]  我們所走過所窺探之地
[00:08:26.840 --> 00:08:28.640]  是吞沒居民之地
[00:08:28.640 --> 00:08:30.240]  所以報告的結論就是
[00:08:30.240 --> 00:08:32.640]  不可以去攻打那裏的民
[00:08:32.640 --> 00:08:35.040]  確實那個探子是沒有說謊的
[00:08:35.040 --> 00:08:37.240]  他們親眼看到有高大的巨人
[00:08:37.240 --> 00:08:39.640]  高頭大馬穩固如山的城牆
[00:08:39.640 --> 00:08:41.240]  強壯有力的居民
[00:08:41.240 --> 00:08:43.640]  眼前他們看見的都是真的
[00:08:43.640 --> 00:08:44.840]  但是眼前看到的東西
[00:08:44.840 --> 00:08:47.040]  令他的心融化了
[00:08:47.040 --> 00:08:51.640]  恐懼被巨人更早吞食了他們
[00:08:51.640 --> 00:08:53.640]  但是在同一段經文裏面
[00:08:53.640 --> 00:08:55.840]  卻是記載了另外兩個探子
[00:08:55.840 --> 00:08:57.840]  另外的看見和結論
[00:08:57.840 --> 00:08:59.840]  文宿記十三章三十節
[00:08:59.840 --> 00:09:02.840]  迦勒在摩西面前安撫百姓說
[00:09:02.840 --> 00:09:05.040]  我們立刻上去德那地吧
[00:09:05.040 --> 00:09:06.840]  我們必能征服他
[00:09:06.840 --> 00:09:09.440]  接著十四章六至九節他是這樣說
[00:09:09.440 --> 00:09:12.640]  窺探那地的人中亂的兒子約書亞
[00:09:12.640 --> 00:09:15.840]  和耶父尼的兒子迦勒撕裂衣服
[00:09:15.840 --> 00:09:18.040]  對以色列傳媒眾說
[00:09:18.040 --> 00:09:20.240]  我們所走過所窺探之地
[00:09:20.240 --> 00:09:21.640]  是極美之地
[00:09:21.640 --> 00:09:23.240]  而和華約喜愛我們
[00:09:23.240 --> 00:09:25.640]  就必領我們進入那地
[00:09:25.640 --> 00:09:28.440]  把這流乃與物之地賜給我們
[00:09:28.440 --> 00:09:30.440]  但你們不可違背耶和華
[00:09:30.440 --> 00:09:32.440]  也不要怕那地的百姓
[00:09:32.440 --> 00:09:35.840]  因為他們是我們的食物
[00:09:35.840 --> 00:09:38.240]  保護他們的已經離開他們
[00:09:38.240 --> 00:09:40.040]  耶和華卻與我們同在
[00:09:40.040 --> 00:09:41.840]  不要怕他們
[00:09:41.840 --> 00:09:46.240]  其他探子看到就是巨人吃蚱蜢
[00:09:46.240 --> 00:09:48.440]  但是迦勒和約書亞看到什麼
[00:09:48.440 --> 00:09:51.440]  他們是我們的食物
[00:09:51.440 --> 00:09:52.440]  不用怕
[00:09:52.440 --> 00:09:54.640]  我們的食物就是巨人
[00:09:54.640 --> 00:09:56.640]  圖像就好像你想像的一隻蚱蜢
[00:09:56.640 --> 00:09:58.440]  吃了巨人
[00:09:58.440 --> 00:10:00.640]  蚱蜢吃了巨人就是他們所說的話
[00:10:00.640 --> 00:10:02.840]  在同一個時間同一個地點
[00:10:02.840 --> 00:10:04.240]  看到同樣的巨人
[00:10:04.240 --> 00:10:05.440]  居民成長
[00:10:05.440 --> 00:10:08.440]  為什麼迦勒的漢見是這麼不同的
[00:10:08.440 --> 00:10:10.240]  從迦勒的說話裡面
[00:10:10.240 --> 00:10:12.440]  我們看到他有幾個漢見
[00:10:12.440 --> 00:10:13.240]  第一
[00:10:13.240 --> 00:10:15.440]  他漢見以馬來利
[00:10:15.440 --> 00:10:18.240]  耶和華卻與我們同在
[00:10:18.240 --> 00:10:20.440]  第二他信心的漢見
[00:10:20.440 --> 00:10:24.240]  就是看到神的說話必然會成就
[00:10:24.240 --> 00:10:26.040]  耶和華約喜愛我們
[00:10:26.040 --> 00:10:28.440]  就必令我們進入那地
[00:10:28.440 --> 00:10:32.240]  把這流乃於物之地賜給我們
[00:10:32.240 --> 00:10:34.440]  當所有的人的眼光
[00:10:34.440 --> 00:10:36.640]  就是看著巨人的時候
[00:10:36.640 --> 00:10:39.840]  迦勒的眼光看著的是神
[00:10:39.840 --> 00:10:42.840]  他謙卑的單單看著神的說話
[00:10:42.840 --> 00:10:44.040]  神的應許
[00:10:44.040 --> 00:10:45.840]  迦勒就不是自我催眠說
[00:10:45.840 --> 00:10:47.440]  巨人我看不到你
[00:10:47.440 --> 00:10:48.440]  不是這樣的
[00:10:48.440 --> 00:10:50.640]  也不是盲目的正面的思維
[00:10:50.640 --> 00:10:51.640]  就當沒見過
[00:10:51.640 --> 00:10:54.040]  或者想到他很正面
[00:10:54.040 --> 00:10:57.640]  其實我們每一天都見到很多巨人在我們身邊
[00:10:57.640 --> 00:10:58.840]  有很多惡人巨人
[00:10:58.840 --> 00:10:59.640]  我見到有人點頭
[00:10:59.640 --> 00:11:01.240]  就是想吃我們
[00:11:01.240 --> 00:11:04.040]  我們不知道見到多少牢不可顧的城牆
[00:11:04.040 --> 00:11:06.040]  我們始終都攀不過
[00:11:06.040 --> 00:11:07.640]  一個一個拆不到的困局
[00:11:07.640 --> 00:11:09.240]  不知道怎麼拆解
[00:11:09.240 --> 00:11:11.440]  一次又一次嘗試
[00:11:11.440 --> 00:11:14.240]  但仍然失敗的日常
[00:11:14.240 --> 00:11:15.840]  一天我們會有多少次
[00:11:15.840 --> 00:11:18.240]  我們想像自己是一隻蚱蜢
[00:11:18.240 --> 00:11:19.440]  不要說被人吃
[00:11:19.440 --> 00:11:21.440]  被人踩完一腳又一腳
[00:11:21.440 --> 00:11:24.240]  你和我不是不知道神的應許
[00:11:24.240 --> 00:11:25.240]  我們很多時候
[00:11:25.240 --> 00:11:28.440]  很多個坐在這裡的弟兄姊妹讀經讀了很多年
[00:11:28.440 --> 00:11:30.640]  但我們眼前一有風急
[00:11:30.640 --> 00:11:31.640]  浪高
[00:11:31.640 --> 00:11:33.040]  我們一有事發生
[00:11:33.040 --> 00:11:34.640]  或許是我們的家庭
[00:11:34.640 --> 00:11:36.040]  或許是我們的子女
[00:11:36.040 --> 00:11:38.040]  或許是我們的經濟
[00:11:38.040 --> 00:11:40.240]  或者是發生在我們的交友
[00:11:40.240 --> 00:11:42.240]  戀愛身上
[00:11:42.240 --> 00:11:43.240]  一起變化
[00:11:43.240 --> 00:11:44.840]  我們的心就融
[00:11:44.840 --> 00:11:47.040]  究竟迦勒的秘訣在哪裡
[00:11:47.040 --> 00:11:48.040]  同一個處境
[00:11:48.040 --> 00:11:49.640]  有人看是巨人
[00:11:49.640 --> 00:11:53.840]  但他看見的只是一份特大的午餐
[00:11:53.840 --> 00:11:55.640]  他怎樣勝過這個恐懼
[00:11:55.640 --> 00:11:57.640]  憂慮群體的壓力
[00:11:57.640 --> 00:12:00.640]  甚至勇敢的去說出他心裏面的說話
[00:12:00.640 --> 00:12:03.240]  和百姓安撫的說話呢
[00:12:03.240 --> 00:12:05.840]  在這裡我想帶大家回到未來
[00:12:05.840 --> 00:12:09.640]  回到今天經文約書亞記十四章七至八節
[00:12:09.640 --> 00:12:11.440]  等了45年了
[00:12:11.440 --> 00:12:12.840]  來到芬地這一刻
[00:12:12.840 --> 00:12:15.240]  迦勒是這樣總結當日的第七節
[00:12:15.240 --> 00:12:17.040]  我讀給大家聽
[00:12:17.040 --> 00:12:20.040]  耶和華的僕人摩西從迦底斯巴尼亞
[00:12:20.040 --> 00:12:22.840]  差派我窺探者地的時候
[00:12:22.840 --> 00:12:24.240]  我剛四十歲
[00:12:24.240 --> 00:12:27.240]  我把心裏的話向他報告
[00:12:27.240 --> 00:12:31.440]  雖然和我上去的眾弟兄使百姓膽戰心驚
[00:12:31.440 --> 00:12:34.840]  我仍然專心跟從耶和華我的神
[00:12:34.840 --> 00:12:38.040]  專心跟從耶和華我的神
[00:12:38.040 --> 00:12:39.840]  在第十四章裏面
[00:12:39.840 --> 00:12:41.040]  如果大家有留意
[00:12:41.040 --> 00:12:42.640]  是重複了三次的
[00:12:42.640 --> 00:12:44.040]  就是這裡的第八節
[00:12:44.040 --> 00:12:45.840]  跟著第九節和第十四節
[00:12:45.840 --> 00:12:47.440]  專心一心
[00:12:47.440 --> 00:12:49.040]  全心跟從神
[00:12:49.040 --> 00:12:51.040]  是迦勒漢見的秘訣
[00:12:51.040 --> 00:12:53.840]  專心全心跟從神
[00:12:53.840 --> 00:12:55.040]  就是迦勒的秘訣
[00:12:55.040 --> 00:12:56.840]  我不知道大家有沒有試過趕deadline
[00:12:56.840 --> 00:12:58.640]  有沒有試過很急的時候
[00:12:58.640 --> 00:12:59.840]  心很急很急
[00:12:59.840 --> 00:13:01.640]  趕著一個死線
[00:13:01.640 --> 00:13:03.840]  雙眼看到自己眼前要做的事情
[00:13:03.840 --> 00:13:04.840]  什麼都看不到
[00:13:04.840 --> 00:13:06.240]  好像我寫一篇講道的時候
[00:13:06.240 --> 00:13:07.640]  我就會看不到要摺的衣服
[00:13:07.640 --> 00:13:08.440]  要收拾的東西
[00:13:08.440 --> 00:13:09.240]  什麼都看不到
[00:13:09.240 --> 00:13:10.440]  其他的聲音
[00:13:10.440 --> 00:13:13.640]  就變成了背景的音樂或者噪音
[00:13:13.640 --> 00:13:17.840]  有時候臨時忙到專心到連食物都忘記吃
[00:13:17.840 --> 00:13:18.840]  有沒有試過?
[00:13:18.840 --> 00:13:19.840]  有的,是不是?
[00:13:19.840 --> 00:13:21.240]  如果沒有的話
[00:13:21.240 --> 00:13:22.440]  應該試過這個經歷
[00:13:22.440 --> 00:13:23.840]  就是大家去到酒樓
[00:13:23.840 --> 00:13:26.440]  跟弟兄姊妹去吃飯喝茶
[00:13:26.440 --> 00:13:27.440]  吃完之後
[00:13:27.440 --> 00:13:28.440]  大家就祈禱了
[00:13:28.440 --> 00:13:29.240]  因為要散了
[00:13:29.240 --> 00:13:30.440]  散之前我們都很想一起
[00:13:30.440 --> 00:13:32.440]  大家祝福互相去祈禱
[00:13:32.440 --> 00:13:34.840]  那時候我們就閉上雙眼
[00:13:34.840 --> 00:13:37.040]  閉上雙眼的時候就會聽到
[00:13:37.040 --> 00:13:38.240]  原來酒樓很吵的
[00:13:38.240 --> 00:13:39.440]  你不閉上雙眼是不知道的
[00:13:39.440 --> 00:13:40.840]  閉上雙眼就會發覺
[00:13:40.840 --> 00:13:43.440]  原來有很多人在說話
[00:13:43.440 --> 00:13:46.440]  但是弟兄姊妹一說祈禱的時候
[00:13:46.440 --> 00:13:48.040]  或者你自己一開始祈禱
[00:13:48.040 --> 00:13:49.040]  你就什麼都不記得了
[00:13:49.040 --> 00:13:49.440]  是不是?
[00:13:49.440 --> 00:13:52.640]  你就專心聽到弟兄姊妹和你的禱告
[00:13:52.640 --> 00:13:56.040]  其他後面的都變成背景的雜音
[00:13:56.040 --> 00:13:58.240]  雖然和我們上去的眾弟兄
[00:13:58.240 --> 00:14:00.240]  使百姓膽戰心驚
[00:14:00.240 --> 00:14:03.040]  我仍然專心跟從耶和華我的神
[00:14:03.040 --> 00:14:06.440]  其實迦勒成年是一個很勇敢的戰士
[00:14:06.440 --> 00:14:08.040]  他有勇氣的探子
[00:14:08.040 --> 00:14:09.840]  他能夠勝過環境
[00:14:09.840 --> 00:14:11.840]  壓下來的膽戰心驚
[00:14:11.840 --> 00:14:14.640]  全是因為他專心跟隨神
[00:14:14.640 --> 00:14:17.440]  專心剛才說過是一心
[00:14:17.440 --> 00:14:18.440]  全個心
[00:14:18.440 --> 00:14:19.640]  不分開的心
[00:14:19.640 --> 00:14:21.840]  是單單看著一點
[00:14:21.840 --> 00:14:23.840]  單單聽著一個聲音
[00:14:23.840 --> 00:14:25.240]  就是神的聲音
[00:14:25.240 --> 00:14:27.640]  其他的聲音不是假的
[00:14:27.640 --> 00:14:31.640]  我們看到的巨人不是一個假的景象
[00:14:31.640 --> 00:14:34.440]  只不過那些是變成了背景的噪音
[00:14:34.440 --> 00:14:35.840]  變成了背景
[00:14:35.840 --> 00:14:37.640]  這篇講到
[00:14:37.640 --> 00:14:38.440]  如果大家有留意
[00:14:38.440 --> 00:14:40.040]  叫"微服出唇"
[00:14:40.040 --> 00:14:42.040]  "微"是眼眉的眉
[00:14:42.040 --> 00:14:43.840]  看到眼睛在眉上嗎?
[00:14:43.840 --> 00:14:45.240]  "服"有個手在那裡
[00:14:45.240 --> 00:14:46.640]  眼眉的眉
[00:14:46.640 --> 00:14:49.240]  是代表我們要專心跟從神
[00:14:49.240 --> 00:14:50.840]  我希望大家可以走的時候
[00:14:50.840 --> 00:14:51.640]  記住這四個字
[00:14:51.640 --> 00:14:52.440]  什麼字?
[00:14:52.440 --> 00:14:54.040]  "微服出唇"
[00:14:54.040 --> 00:14:55.240]  也記住這幅圖畫
[00:14:55.240 --> 00:14:56.440]  大家回去慢慢研究一下
[00:14:56.440 --> 00:14:57.440]  很有心思的
[00:14:57.440 --> 00:14:59.040]  裡面可以將整篇講到
[00:14:59.040 --> 00:15:00.640]  大家可以記住它
[00:15:00.640 --> 00:15:02.240]  "微"是聚焦一點
[00:15:02.240 --> 00:15:03.440]  迦勒式的專心
[00:15:03.440 --> 00:15:05.440]  是無論聲音有多大
[00:15:05.440 --> 00:15:07.440]  那些都只是雜音
[00:15:07.440 --> 00:15:10.240]  無論惡人壞人巨人有多高大
[00:15:10.240 --> 00:15:10.840]  多惡
[00:15:10.840 --> 00:15:12.640]  對方的勢力有多強悍
[00:15:12.640 --> 00:15:14.240]  起了多高的城牆
[00:15:14.240 --> 00:15:16.440]  找一支箭瞄準著你的頭
[00:15:16.440 --> 00:15:19.040]  在你前面說了多少欺凌你
[00:15:19.040 --> 00:15:20.040]  踩你的話
[00:15:20.040 --> 00:15:21.440]  你仍然要你相信
[00:15:21.440 --> 00:15:23.240]  你自己只是一隻蚱蜢的時候
[00:15:23.240 --> 00:15:26.240]  但我們仍然可以選擇去相信
[00:15:26.240 --> 00:15:29.440]  選擇跳過膽戰心驚
[00:15:29.440 --> 00:15:31.640]  選擇單單仰望神
[00:15:31.640 --> 00:15:32.640]  我們的主
[00:15:32.640 --> 00:15:34.240]  不分心
[00:15:34.240 --> 00:15:35.440]  不一目以視
[00:15:35.840 --> 00:15:38.040]  特別我想問一下弟兄
[00:15:38.040 --> 00:15:39.640]  我們最專心是什麼時候
[00:15:39.640 --> 00:15:41.840]  最專心
[00:15:41.840 --> 00:15:42.440]  除了看球賽
[00:15:42.440 --> 00:15:43.440]  剛才說的看球賽
[00:15:43.440 --> 00:15:45.440]  玩遊戲機是不是
