
[00:00:00.000 --> 00:00:03.000]  各位電影姐妹 各位朋友 早安
[00:08:12.000 --> 00:08:15.000]  作惡就是指那些
[00:08:15.000 --> 00:08:18.000]  全港違反福音真理的人
[00:08:18.000 --> 00:08:21.000]  保羅用犬類
[00:08:21.000 --> 00:08:22.000]  用作惡
[00:08:22.000 --> 00:08:24.000]  並且更用了一個字眼
[00:08:24.000 --> 00:08:26.000]  來形容我們要防備的人
[00:08:26.000 --> 00:08:29.000]  就是用了妄自行惡的
[00:08:29.000 --> 00:08:32.000]  這個詞語來形容要防備的人
[00:08:32.000 --> 00:08:34.000]  這個詞語妄自行惡
[00:08:34.000 --> 00:08:39.000]  在聖經裡只出現了這一次
[00:08:39.000 --> 00:08:42.000]  有別於常用的割泥
[00:08:42.000 --> 00:08:44.000]  Peretumē這個字
[00:08:44.000 --> 00:08:46.000]  保羅刻意在這裡用一個
[00:08:46.000 --> 00:08:49.000]  很像但卻不一樣的字
[00:08:49.000 --> 00:08:51.000]  就是妄自行惡
[00:08:51.000 --> 00:08:53.000]  用了katha做開頭
[00:08:53.000 --> 00:08:56.000]  很像但卻不一樣的意思
[00:08:56.000 --> 00:09:00.000]  因為katha和妄自行惡
[00:09:00.000 --> 00:09:03.000]  代表的只是一個肉身的切割
[00:09:03.000 --> 00:09:07.000]  就是割肉的意思
[00:09:07.000 --> 00:09:10.000]  只是外表肉身上
[00:09:10.000 --> 00:09:12.000]  保羅刻意在用字上
[00:09:12.000 --> 00:09:14.000]  凸顯妄自行惡
[00:09:14.000 --> 00:09:17.000]  和接下來他要說的
[00:09:17.000 --> 00:09:19.000]  真受割泥的分別
[00:09:19.000 --> 00:09:22.000]  兩者是不一樣的
[00:09:22.000 --> 00:09:25.000]  割泥到底是什麼意思
[00:09:25.000 --> 00:09:27.000]  在舊約裡割泥是
[00:09:27.000 --> 00:09:30.000]  神和他的選民納約的記號
[00:09:30.000 --> 00:09:32.000]  真正的意義在於這個禮儀
[00:09:32.000 --> 00:09:34.000]  所象徵的就是神的子民
[00:09:34.000 --> 00:09:36.000]  和神納約的關係
[00:09:36.000 --> 00:09:38.000]  在這個關係所要求的
[00:09:38.000 --> 00:09:40.000]  是人的內心的潔淨
[00:09:40.000 --> 00:09:43.000]  和向上帝的忠誠馴服
[00:09:43.000 --> 00:09:47.000]  割泥一方面是在肉身裡行割泥
[00:09:47.000 --> 00:09:49.000]  但更重要的意義是
[00:09:49.000 --> 00:09:50.000]  指到屬靈上的潔淨
[00:09:50.000 --> 00:09:52.000]  和對神的毀心
[00:09:52.000 --> 00:09:56.000]  當時有一群人來提倡割泥的意義
[00:09:56.000 --> 00:09:58.000]  就是能夠靠肉身的割泥
[00:09:58.000 --> 00:10:01.000]  就可以清義和得救
[00:10:01.000 --> 00:10:03.000]  錯誤地教導
[00:10:03.000 --> 00:10:04.000]  靠著肉體
[00:10:04.000 --> 00:10:05.000]  靠著禮儀
[00:10:05.000 --> 00:10:06.000]  也靠著行為
[00:10:06.000 --> 00:10:07.000]  儀式
[00:10:07.000 --> 00:10:08.000]  而就能夠得救
[00:10:08.000 --> 00:10:10.000]  違反了神真正的心意
[00:10:10.000 --> 00:10:14.000]  和恩順清義的福音的真理
[00:10:14.000 --> 00:10:16.000]  也令人離棄了
[00:10:16.000 --> 00:10:20.000]  發自內心對神的屬靈敬拜
[00:10:20.000 --> 00:10:22.000]  保羅所以用嚴厲的言辭
[00:10:22.000 --> 00:10:25.000]  一再再三來強調
[00:10:25.000 --> 00:10:26.000]  要防備這些人
[00:10:26.000 --> 00:10:28.000]  並且稱他們為
[00:10:28.000 --> 00:10:30.000]  妄自行割的
[00:10:30.000 --> 00:10:32.000]  和真受割泥的
[00:10:32.000 --> 00:10:35.000]  作出了明確的分野
[00:10:35.000 --> 00:10:37.000]  保羅提醒我們
[00:10:37.000 --> 00:10:41.000]  在主裡面要有真實喜樂的生命
[00:10:41.000 --> 00:10:43.000]  必須要防備
[00:10:43.000 --> 00:10:45.000]  只是靠著肉體和外在的行為
[00:10:45.000 --> 00:10:48.000]  這種虛假的信仰生命
[00:10:48.000 --> 00:10:50.000]  因為真受割泥的
[00:10:50.000 --> 00:10:53.000]  是要活出真實的內在屬靈生命
[00:10:53.000 --> 00:10:55.000]  所以保羅進一步指出
[00:10:55.000 --> 00:10:58.000]  真受割泥有什麼特質呢
[00:10:58.000 --> 00:10:59.000]  在第三節
[00:10:59.000 --> 00:11:01.000]  保羅說真受割泥的
[00:11:01.000 --> 00:11:02.000]  就是我們這些
[00:11:02.000 --> 00:11:04.000]  藉著神的靈的敬拜
[00:11:04.000 --> 00:11:06.000]  以基督為誇耀
[00:11:06.000 --> 00:11:09.000]  不依靠肉體的
[00:11:09.000 --> 00:11:10.000]  藉著神的靈敬拜
[00:11:10.000 --> 00:11:12.000]  以基督為誇耀
[00:11:12.000 --> 00:11:13.000]  不依靠肉體
[00:11:13.000 --> 00:11:18.000]  這三者之間有什麼關係呢
[00:11:18.000 --> 00:11:19.000]  藉著神的靈敬拜
[00:11:19.000 --> 00:11:21.000]  指的不是外在
[00:11:21.000 --> 00:11:23.000]  單單是儀式上的敬拜
[00:11:23.000 --> 00:11:27.000]  而是心靈和真理裡面去敬拜
[00:11:27.000 --> 00:11:29.000]  敬拜原文的意思
[00:11:29.000 --> 00:11:31.000]  是侍奉的意思
[00:11:31.000 --> 00:11:33.000]  藉著神的靈敬拜
[00:11:33.000 --> 00:11:35.000]  指的信徒的生命
[00:11:35.000 --> 00:11:39.000]  不是單單在聚會當中去參與敬拜
[00:11:39.000 --> 00:11:40.000]  而是指的
[00:11:40.000 --> 00:11:42.000]  信徒應該以整個的生命
[00:11:42.000 --> 00:11:43.000]  來侍奉神
[00:11:43.000 --> 00:11:47.000]  完全獻身獻心給神的意思
[00:11:47.000 --> 00:11:48.000]  相反
[00:11:48.000 --> 00:11:49.000]  依靠肉體的意思
[00:11:49.000 --> 00:11:53.000]  就是人依靠自己肉身的長處
[00:11:53.000 --> 00:11:55.000]  成就或者背景
[00:11:55.000 --> 00:11:57.000]  又或者是依靠一己的力量
[00:11:57.000 --> 00:11:59.000]  來努力去遵行律法
[00:11:59.000 --> 00:12:01.000]  守一些行為儀式
[00:12:01.000 --> 00:12:03.000]  以此作為討上帝喜悅
[00:12:03.000 --> 00:12:06.000]  得稱為義的方法
[00:12:06.000 --> 00:12:07.000]  在教會裡
[00:12:07.000 --> 00:12:09.000]  我們很多弟兄姊妹
[00:12:09.000 --> 00:12:10.000]  在這裡參與聚會
[00:12:10.000 --> 00:12:12.000]  甚或有非常多的弟兄姊妹
[00:12:12.000 --> 00:12:15.000]  很熱心來參與侍奉
[00:12:15.000 --> 00:12:18.000]  毀身在很多的服侍崗位裡
[00:12:18.000 --> 00:12:21.000]  但是當我們去問問這些弟兄姊妹
[00:12:21.000 --> 00:12:22.000]  每一個弟兄姊妹
[00:12:22.000 --> 00:12:24.000]  你們的屬靈生命
[00:12:24.000 --> 00:12:26.000]  你們內在的生命
[00:12:26.000 --> 00:12:28.000]  是怎麼樣的情況
[00:12:28.000 --> 00:12:29.000]  很可能很多的弟兄姊妹
[00:12:29.000 --> 00:12:31.000]  都是因為生活
[00:12:31.000 --> 00:12:32.000]  侍奉的忙碌
[00:12:32.000 --> 00:12:38.000]  漸漸忽略每天與神獨處的屬靈生活
[00:12:38.000 --> 00:12:40.000]  外在看來很毀身
[00:12:40.000 --> 00:12:41.000]  很熱心的來侍奉
[00:12:41.000 --> 00:12:43.000]  積極追求侍奉
[00:12:43.000 --> 00:12:44.000]  更想一層樓
[00:12:44.000 --> 00:12:46.000]  這些通通都是真誠的
[00:12:46.000 --> 00:12:48.000]  向上帝的侍奉
[00:12:48.000 --> 00:12:50.000]  但是卻是在內在生命裡
[00:12:50.000 --> 00:12:52.000]  卻是沒有持續的
[00:12:52.000 --> 00:12:55.000]  來耕耘自己的屬靈生命
[00:12:55.000 --> 00:12:57.000]  以致屬靈的生命
[00:12:57.000 --> 00:12:59.000]  雜草叢生
[00:12:59.000 --> 00:13:01.000]  另類枯乾
[00:13:01.000 --> 00:13:02.000]  又有甚者
[00:13:02.000 --> 00:13:04.000]  如果侍奉的人
[00:13:04.000 --> 00:13:05.000]  沒有持之
[00:13:05.000 --> 00:13:07.000]  去保持警醒
[00:13:07.000 --> 00:13:09.000]  保持靈裡敬拜
[00:13:09.000 --> 00:13:11.000]  和侍奉的話
[00:13:11.000 --> 00:13:13.000]  可能我們仍然在面對
[00:13:13.000 --> 00:13:15.000]  自己救我的壞習慣
[00:13:15.000 --> 00:13:17.000]  甚或是罪的掙扎
[00:13:17.000 --> 00:13:19.000]  向神或向人隱藏
[00:13:19.000 --> 00:13:21.000]  未願意去面對
[00:13:21.000 --> 00:13:23.000]  如果是這樣的話
[00:13:23.000 --> 00:13:24.000]  我們的屬靈生命
[00:13:24.000 --> 00:13:26.000]  只是在外在服侍
[00:13:26.000 --> 00:13:32.000]  屬靈上只是一個驅殼而已
[00:13:32.000 --> 00:13:33.000]  真受割禮的
[00:13:33.000 --> 00:13:35.000]  就是我們這些
[00:13:35.000 --> 00:13:37.000]  藉著神的靈敬拜
[00:13:37.000 --> 00:13:39.000]  以基督為誇耀
[00:13:39.000 --> 00:13:41.000]  不依靠肉體的人
[00:13:41.000 --> 00:13:43.000]  誇耀是什麼意思呢
[00:13:43.000 --> 00:13:45.000]  誇耀就是
[00:13:45.000 --> 00:13:48.000]  你以什麼為榮的意思
[00:13:48.000 --> 00:13:50.000]  不少的人都喜歡
[00:13:50.000 --> 00:13:53.000]  在社交平台上放閃
[00:13:53.000 --> 00:13:54.000]  放閃呢
[00:13:54.000 --> 00:13:56.000]  放什麼呢
[00:13:56.000 --> 00:13:58.000]  當然就是放一些誇耀的東西
[00:13:58.000 --> 00:14:00.000]  你引以為榮的東西
[00:14:00.000 --> 00:14:04.000]  上星期過了一個什麼節日呢
[00:14:04.000 --> 00:14:06.000]  大家應該都知道吧
[00:14:06.000 --> 00:14:08.000]  過了情人節
[00:14:08.000 --> 00:14:11.000]  有沒有聽過情人節的時候
[00:14:11.000 --> 00:14:13.000]  有一些人說
[00:14:13.000 --> 00:14:15.000]  在辦公室裡
[00:14:15.000 --> 00:14:17.000]  如果有些女孩子
[00:14:17.000 --> 00:14:21.000]  預計到自己沒有花收的話
[00:14:21.000 --> 00:14:23.000]  會怎樣做呢
[00:14:23.000 --> 00:14:27.000]  就是預先訂花
[00:14:27.000 --> 00:14:29.000]  送去公司給自己
[00:14:29.000 --> 00:14:31.000]  自己去收
[00:14:31.000 --> 00:14:35.000]  來自製放閃的
[00:14:35.000 --> 00:14:37.000]  依靠肉體的人
[00:14:37.000 --> 00:14:39.000]  放閃放什麼呢
[00:14:39.000 --> 00:14:41.000]  可能就是放
[00:14:41.000 --> 00:14:43.000]  放閃成就
[00:14:43.000 --> 00:14:44.000]  事業
[00:14:44.000 --> 00:14:45.000]  擁有的東西
[00:14:45.000 --> 00:14:46.000]  財富
[00:14:46.000 --> 00:14:48.000]  甚至不是自己的成就
[00:14:48.000 --> 00:14:50.000]  而是兒女的成就
[00:14:50.000 --> 00:14:51.000]  他們的前途
[00:14:51.000 --> 00:14:55.000]  又或者是放閃情人節有花收
[00:14:55.000 --> 00:14:57.000]  依靠基督
[00:14:57.000 --> 00:14:59.000]  以基督為誇耀的人
[00:14:59.000 --> 00:15:02.000]  所誇的不是肉體的成就
[00:15:02.000 --> 00:15:04.000]  或者自己所擁有的
[00:15:04.000 --> 00:15:06.000]  而是誇耀耶穌基督
[00:15:06.000 --> 00:15:10.000]  在十字架上所成就的救贖大功
[00:15:10.000 --> 00:15:12.000]  並且誇耀基督
[00:15:12.000 --> 00:15:14.000]  在我這個蒙恩罪人身上
[00:15:14.000 --> 00:15:16.000]  所成就和賜予的
[00:15:16.000 --> 00:15:18.000]  以致到我們
[00:15:18.000 --> 00:15:20.000]  當我們如果以基督
[00:15:20.000 --> 00:15:21.000]  在我們身上所成就
[00:15:21.000 --> 00:15:23.000]  所作成的事
[00:15:23.000 --> 00:15:25.000]  來向人放閃的話
[00:15:25.000 --> 00:15:28.000]  向人述說基督的作為的話
[00:15:28.000 --> 00:15:30.000]  叫主得榮耀
[00:15:30.000 --> 00:15:33.000]  這就是生命的見證
[00:15:33.000 --> 00:15:35.000]  妄自行葛的
[00:15:35.000 --> 00:15:38.000]  是依仗外在的儀式和行為
[00:15:38.000 --> 00:15:41.000]  不重視內在的生命
[00:15:41.000 --> 00:15:43.000]  也忽略了生命裡
[00:15:43.000 --> 00:15:44.000]  是否真實的
[00:15:44.000 --> 00:15:45.000]  行了葛禮
[00:15:45.000 --> 00:15:48.000]  是否與神有一個真實的納若
[00:15:48.000 --> 00:15:49.000]  並且在若裡
[00:15:49.000 --> 00:15:52.000]  每天親近主的關係
[00:15:52.000 --> 00:15:55.000]  所誇耀的就是自己
[00:15:55.000 --> 00:15:57.000]  親愛的弟兄姊妹
[00:15:57.000 --> 00:15:58.000]  你的信仰生命
[00:15:58.000 --> 00:16:01.000]  會不會都著重在外在的行為
[00:16:01.000 --> 00:16:04.000]  過於內在的屬靈生命呢
[00:16:04.000 --> 00:16:06.000]  真實的葛禮
[00:16:06.000 --> 00:16:09.000]  不是憑著外在肉身的儀式
[00:16:09.000 --> 00:16:10.000]  來作印記
[00:16:10.000 --> 00:16:13.000]  而是受聖靈作印記
[00:16:13.000 --> 00:16:14.000]  在我們每個人
[00:16:14.000 --> 00:16:15.000]  決志信主的時候
[00:16:15.000 --> 00:16:18.000]  聖靈已經住在我們心裡
[00:16:18.000 --> 00:16:21.000]  然而在我們信主過後
[00:16:21.000 --> 00:16:24.000]  甚至過了很多年之後
[00:16:24.000 --> 00:16:29.000]  這位內在在你心裡的聖靈
[00:16:29.000 --> 00:16:32.000]  與你的關係現在是怎樣的呢
[00:16:32.000 --> 00:16:34.000]  需要知道
[00:16:34.000 --> 00:16:36.000]  同住不等於關係好
[00:16:36.000 --> 00:16:39.000]  同住也不等於關係親密
[00:16:39.000 --> 00:16:41.000]  在每一天的生活裡
