
[00:00:00.000 --> 00:00:04.220]  好,謝謝敬拜隊帶我們去敬拜
[00:01:40.560 --> 00:01:42.160]  如果信仰的「滑瓦」是什麼呢?
[00:01:42.160 --> 00:01:43.680]  就是可能你們對
[00:01:43.680 --> 00:01:44.800]  就像剛才唱的那首歌
[00:01:44.800 --> 00:01:47.960]  什麼失去了起初愛你的心
[00:01:47.960 --> 00:01:51.080]  又或者是你對信仰的動力
[00:01:51.080 --> 00:01:53.760]  其實好像因為很多不同的衝擊下
[00:01:53.760 --> 00:01:56.000]  開始失卻了
[00:01:56.000 --> 00:01:57.720]  最近我看了一部電影
[00:01:57.720 --> 00:01:58.560]  我不知道大家有沒有看
[00:01:58.560 --> 00:02:01.800]  也是今天講題的其中一部分
[00:02:01.800 --> 00:02:03.360]  就是《白日之下》
[00:02:03.360 --> 00:02:05.960]  這部電影當中的故事
[00:02:05.960 --> 00:02:07.640]  是講到一個真人真事
[00:02:07.640 --> 00:02:10.160]  都是講一些社會的現象
[00:02:10.160 --> 00:02:11.880]  一些問題
[00:02:11.880 --> 00:02:15.640]  其實就是講一群傳媒記者
[00:02:15.640 --> 00:02:18.160]  如何面對著很多不同的挑戰
[00:02:18.160 --> 00:02:19.680]  以及壓力下
[00:02:19.680 --> 00:02:22.960]  仍然去揭露事情的真相
[00:02:22.960 --> 00:02:25.440]  不過今天不是想跟大家討論
[00:02:25.440 --> 00:02:28.440]  關於社會公義這個議題
[00:02:28.440 --> 00:02:30.200]  不過我想跟大家分享的是
[00:02:30.200 --> 00:02:31.640]  我看這部電影的時候
[00:02:31.640 --> 00:02:33.120]  其中一個比較令人
[00:02:33.120 --> 00:02:35.880]  令我也有很多反思的地方
[00:02:35.880 --> 00:02:39.520]  就是電影當中有不同的記者
[00:02:39.520 --> 00:02:41.080]  有不同的年齡層
[00:02:41.080 --> 00:02:43.800]  他們如何去面對著環境衝擊
[00:02:43.800 --> 00:02:45.560]  他們所面對的態度
[00:02:45.560 --> 00:02:48.560]  有一些是他們做了很久了
[00:02:48.560 --> 00:02:50.400]  做了很久傳媒
[00:02:50.400 --> 00:02:54.880]  他們會覺得環境帶來的衝擊或者挑戰
[00:02:54.880 --> 00:02:56.960]  其實都沒有什麼可以做到
[00:02:56.960 --> 00:03:02.080]  好像只可以跟環境和大氣候妥協或者認命
[00:03:02.080 --> 00:03:05.240]  有一些可能是他們面對環境所發生的事情
[00:03:05.240 --> 00:03:07.920]  其實都開始覺得有點麻木
[00:03:07.920 --> 00:03:11.400]  不過他們同樣仍然嘗試去嘗試
[00:03:11.400 --> 00:03:13.120]  去作出一些改變
[00:03:13.120 --> 00:03:15.320]  有一些是剛剛新入行的
[00:03:15.320 --> 00:03:16.760]  很有夢想
[00:03:16.760 --> 00:03:17.720]  很有熱誠
[00:03:17.720 --> 00:03:21.920]  很想在這個行業上去說一番大事
[00:03:21.920 --> 00:03:24.280]  當我看這部電影的時候
[00:03:24.280 --> 00:03:25.680]  我都會想一件事
[00:03:25.680 --> 00:03:27.560]  其實我們做基督徒
[00:03:27.560 --> 00:03:31.360]  有時候都會有這些不同的情況面對
[00:03:31.360 --> 00:03:34.400]  當我們面對著生命上有很多的衝擊
[00:03:34.400 --> 00:03:35.960]  很多的挑戰的時候
[00:03:35.960 --> 00:03:37.480]  我猜有很多事情
[00:03:37.480 --> 00:03:40.000]  可能人、事和物
[00:03:40.000 --> 00:03:43.080]  好像都在搶奪我們心中的地位
[00:03:43.080 --> 00:03:46.600]  即是跟神搶奪我們心中的地位
[00:03:46.600 --> 00:03:49.440]  有時候一開始我們剛剛信的時候
[00:03:49.440 --> 00:03:51.000]  或者我們有一些階段
[00:03:51.000 --> 00:03:53.040]  我們信仰對信仰很認真的
[00:03:53.040 --> 00:03:54.280]  很火熱的
[00:03:54.280 --> 00:03:58.920]  但當面對生活上越來越多的衝擊、挑戰
[00:03:58.920 --> 00:04:01.520]  壓力去衝擊你的信仰的時候
[00:04:01.520 --> 00:04:04.640]  很多時候我們很容易會覺得
[00:04:04.640 --> 00:04:07.680]  沒辦法了
[00:04:07.680 --> 00:04:10.520]  人去到成長去到某一個階段的時候
[00:04:10.520 --> 00:04:12.600]  其實都預料到了
[00:04:12.600 --> 00:04:15.000]  說這些話好像很老
[00:04:15.000 --> 00:04:18.280]  不過好像慢慢去到一個階段
[00:04:18.280 --> 00:04:20.800]  就會覺得環境是這樣的
[00:04:20.800 --> 00:04:22.160]  都要妥協了
[00:04:22.160 --> 00:04:23.800]  甚至麻木了
[00:04:23.800 --> 00:04:26.840]  甚至可能對信仰的熱情下降了
[00:04:26.840 --> 00:04:28.000]  慢慢慢慢
[00:04:28.000 --> 00:04:30.920]  你就會一步一步放下你對信仰的堅持
[00:04:30.920 --> 00:04:32.040]  慢慢慢慢
[00:04:32.040 --> 00:04:33.360]  就像剛才所說的
[00:04:33.360 --> 00:04:36.120]  你的信仰開始變差了
[00:04:36.120 --> 00:04:38.120]  突然之間很想問問大家
[00:04:38.120 --> 00:04:40.680]  此時此刻你的信仰狀況
[00:04:40.680 --> 00:04:42.240]  你的信仰生命
[00:04:42.240 --> 00:04:44.960]  有沒有變差了呢?
[00:04:44.960 --> 00:04:49.000]  今天很想繼續延續《但義利書》的經文
[00:04:49.000 --> 00:04:52.080]  去看看當中的那個年代的人
[00:04:52.080 --> 00:04:53.920]  他們同樣面對挑戰的時候
[00:04:53.920 --> 00:04:57.120]  同樣怎樣不要讓自己的信仰變差了
[00:04:57.120 --> 00:05:00.200]  今天我們看的是《但義利書》的第三章
[00:05:00.200 --> 00:05:01.680]  不過這章很特別的
[00:05:01.680 --> 00:05:04.040]  《但義利》是沒有出現過的
[00:05:04.040 --> 00:05:07.400]  反而正正是在說《但義利》的三個朋友
[00:05:07.400 --> 00:05:10.120]  沙特拉、米薩和阿伯尼哥的經歷
[00:05:10.120 --> 00:05:14.760]  可以說第三章其實是《但義利傳》的番外篇
[00:05:14.760 --> 00:05:18.600]  今天我們一起看看當中他們所經歷的事情
[00:05:18.600 --> 00:05:21.280]  以及他們究竟是怎樣去面對那些挑戰
[00:05:21.280 --> 00:05:24.080]  很想先請大家讀一部分的經文
[00:05:24.080 --> 00:05:27.560]  我們先讀第八到第十五節的經文
[00:05:27.560 --> 00:05:28.400]  邀請大家一起讀
[00:05:28.400 --> 00:05:29.400]  準備起
[00:05:30.000 --> 00:05:33.960]  (文字)那時有幾個迦勒底人善落內
[00:05:33.960 --> 00:05:38.600]  (文字)控告猶大人貪玩對尼布格尼薩和樹
[00:05:38.600 --> 00:05:42.440]  (文字)怨王萬歲何也未曾講此說
[00:05:42.440 --> 00:05:48.840]  (文字)凡聽見過的琵琶琴失聲和各樣失氣聲音
[00:05:48.840 --> 00:05:56.360]  (文字)(聽不清)
[00:05:56.360 --> 00:05:58.240]  (文字)還有幾個猶大人
[00:05:58.240 --> 00:06:06.040]  (文字)就是王所派管理巴比倫省事務的沙特拉、米薩、阿伯尼哥、王雅
[00:06:06.040 --> 00:06:12.560]  (文字)這些人不侍奉尼的神也不敬拜尼所立的金像
[00:06:12.560 --> 00:06:13.560]  (文字)當時
[00:06:13.560 --> 00:06:18.800]  (聽不清)
[00:06:18.800 --> 00:06:20.920]  (文字)阿伯尼哥大過來
[00:06:20.920 --> 00:06:24.240]  (文字)他們就把那些人帶到王面前
[00:06:24.240 --> 00:06:26.800]  (文字)王問他們說
[00:06:26.800 --> 00:06:29.600]  (文字)沙特拉、米薩、阿伯尼哥
[00:06:29.600 --> 00:06:34.320]  (文字)你們不侍奉我的神也不敬拜我所立的金像
[00:06:34.320 --> 00:06:35.800]  (文字)是故意的嗎?
[00:06:35.800 --> 00:06:42.960]  (文字)你們再聽見過的琵琶琴失聲和各樣失氣的聲音
[00:06:42.960 --> 00:06:45.920]  (文字)若不敬拜我所立的金像
[00:06:45.920 --> 00:06:49.960]  (文字)或可以若不敬拜這類事
[00:06:49.960 --> 00:06:54.800]  (文字)又何臣能救你我?
[00:06:54.800 --> 00:06:56.800]  (文字)我們一起祈禱吧
[00:06:56.800 --> 00:06:58.520]  (文字)撐住願力帶領我們
[00:06:58.520 --> 00:07:01.200]  (文字)我們繼續藉著你的話語
[00:07:01.200 --> 00:07:04.800]  (文字)藉著今天我們看沙特拉、米薩、阿伯尼哥的經歷
[00:07:04.800 --> 00:07:07.560]  (文字)讓他們的經歷同樣成為我們提醒
[00:07:07.560 --> 00:07:10.120]  (文字)讓我們能夠看見的是
[00:07:10.120 --> 00:07:11.400]  (文字)我們在這個世代裏面
[00:07:11.400 --> 00:07:13.200]  (文字)我們如何活出我們的信仰
[00:07:13.200 --> 00:07:14.360]  (文字)主願你帶領我們
[00:07:14.360 --> 00:07:15.360]  (文字)賜智慧給我們
[00:07:15.360 --> 00:07:17.040]  (文字)感謝你,奇學家徒,奉主命求
[00:07:17.040 --> 00:07:18.040]  (文字)阿們
[00:07:18.040 --> 00:07:21.240]  剛才讀了一部分的經文
[00:07:21.240 --> 00:07:25.320]  今天我免得讀這麼多次他們三人的名字
[00:07:25.320 --> 00:07:27.840]  所以有時我會稱他們為三子
[00:07:27.840 --> 00:07:30.960]  讓大家不要這麼累贅地重複
[00:07:30.960 --> 00:07:35.480]  先說說這段經文發生的場景和背景是甚麼
[00:07:35.480 --> 00:07:38.600]  究竟一至七節發生了甚麼事
[00:07:38.600 --> 00:07:42.920]  其實第一至七節正是接著第二章的尾部
[00:07:42.920 --> 00:07:46.120]  如果大家記得上一次跟大家看的經文
[00:07:46.120 --> 00:07:50.080]  正是說彈爾利幫助尼布格尼撒王解夢
[00:07:50.080 --> 00:07:52.720]  當時我們沒有看到那個夢的內容
[00:07:52.720 --> 00:07:55.600]  不過在二章的尾部正是說
[00:07:55.600 --> 00:07:59.920]  將來會有四個強盛的大國興起
[00:07:59.920 --> 00:08:03.880]  而其中一個正是被稱為金頭的巴比倫
[00:08:03.880 --> 00:08:07.320]  所以尼布格尼撒王知道那個夢的解釋之後
[00:08:07.320 --> 00:08:08.720]  他做了一件事
[00:08:08.720 --> 00:08:12.480]  他立即做了一個高大的金像
[00:08:12.480 --> 00:08:14.760]  這個高大的金像大概有多高呢
[00:08:14.760 --> 00:08:17.960]  其實大概有24米高
[00:08:17.960 --> 00:08:21.640]  讓大家知道實際的景象是怎樣
[00:08:21.640 --> 00:08:23.920]  就是現在的天壇大佛是多高呢
[00:08:23.920 --> 00:08:25.640]  就是26米高
[00:08:25.640 --> 00:08:31.160]  所以你想像一下那個金像就類似這個大小
[00:08:31.160 --> 00:08:33.320]  這個金像其實是用來做甚麼的呢
[00:08:33.320 --> 00:08:37.120]  是用來紀念巴比倫所敬拜的神
[00:08:37.120 --> 00:08:38.640]  Mahdut這個神
[00:08:38.640 --> 00:08:42.840]  同一時間尼布格尼撒王也是用來展示他有多厲害
[00:08:42.840 --> 00:08:46.400]  甚至讓後人來紀念他所做的事
[00:08:46.400 --> 00:08:50.960]  所以他叫了所有的官員
[00:08:50.960 --> 00:08:53.920]  不論大小都來到這個杜拉的平原
[00:08:53.920 --> 00:08:56.600]  出席這個開光之禮
[00:08:56.600 --> 00:08:58.200]  我們看到的是
[00:08:58.200 --> 00:09:01.040]  尼布格尼撒王隆重其事
[00:09:01.040 --> 00:09:05.200]  要求所有的族人聽到所有的樂器一響的時候
[00:09:05.200 --> 00:09:07.080]  就立即敬拜這個金像
[00:09:07.080 --> 00:09:08.120]  如果不是
[00:09:08.120 --> 00:09:11.200]  他們就會被扔進那個火窯裡面
[00:09:11.200 --> 00:09:12.880]  當我們看到的時候
[00:09:12.880 --> 00:09:15.360]  我們發現其實這個也挺大件事
[00:09:15.360 --> 00:09:16.840]  所有的官員
[00:09:16.840 --> 00:09:18.000]  所有的人
[00:09:18.000 --> 00:09:19.720]  用盡所有的樂器
[00:09:19.720 --> 00:09:23.080]  就是為了要向這個金像下拜
[00:09:23.080 --> 00:09:27.760]  王很想所有人都臣服在他的強盛底下
[00:09:27.760 --> 00:09:31.040]  其實一方面他很想證明自己的武力是多麼強
[00:09:31.040 --> 00:09:34.560]  另一方面他也很想宗教去合一
[00:09:34.560 --> 00:09:37.560]  所以他要所有人都向這個金像下拜
[00:09:37.560 --> 00:09:39.080]  如果不拜的話
[00:09:39.080 --> 00:09:42.000]  就是公開和他作對
[00:09:42.000 --> 00:09:43.360]  剛才讀經文的時候
[00:09:43.360 --> 00:09:47.040]  我們會看到突然間出現了幾個迦勒底人在搞事
[00:09:47.040 --> 00:09:47.920]  他們想做些什麼呢?
[00:09:47.920 --> 00:09:51.080]  其實他們想控告尼布格尼撒王
[00:09:51.080 --> 00:09:52.720]  控告猶太人
[00:09:52.720 --> 00:09:54.920]  他們控告特別指向的是什麼呢?
[00:09:54.920 --> 00:09:57.240]  正正是指向那三子
[00:09:57.240 --> 00:09:58.520]  我們會看到的是
[00:09:58.520 --> 00:10:00.600]  他們來到尼布格尼撒王面前
[00:10:00.600 --> 00:10:03.520]  他說薩德拉、米薩和阿伯尼哥
[00:10:03.520 --> 00:10:05.000]  他們才是搞事的那個
[00:10:05.000 --> 00:10:06.640]  他們沒有跟王的命令
[00:10:06.640 --> 00:10:08.680]  去向金像下拜
[00:10:08.680 --> 00:10:09.760]  我們會看到的是
[00:10:09.760 --> 00:10:11.760]  其實控告這個字很特別
[00:10:11.760 --> 00:10:15.680]  原來原文是有撕開和吞吃的意思
[00:10:15.680 --> 00:10:16.800]  我們會看到的就是
[00:10:16.800 --> 00:10:19.080]  這班迦勒底人的心態是什麼呢?
[00:10:19.080 --> 00:10:20.920]  其實他們的心態就是
[00:10:20.920 --> 00:10:22.800]  他們很心腸很惡毒
[00:10:22.800 --> 00:10:26.680]  他們很想置諸他們三人於死地
[00:10:26.680 --> 00:10:28.880]  當我們看到所講的內容的時候
[00:10:28.880 --> 00:10:32.000]  我們會看到這班迦勒底人
[00:10:32.000 --> 00:10:34.920]  如何去控告他們三人
[00:10:34.920 --> 00:10:35.880]  很特別的是
[00:10:35.880 --> 00:10:38.520]  他先去重申王的命令
[00:10:38.520 --> 00:10:40.520]  他再次提醒王
[00:10:40.520 --> 00:10:41.720]  尼布格尼撒王
[00:10:41.720 --> 00:10:43.840]  你曾經下過這樣的命令
[00:10:43.840 --> 00:10:46.960]  如果不跟從的話就會有這樣的後果
[00:10:46.960 --> 00:10:48.800]  之後他就說
[00:10:48.800 --> 00:10:51.440]  薩德拉、米薩和阿伯尼哥
[00:10:51.440 --> 00:10:54.480]  這幾個猶大人
[00:10:54.480 --> 00:10:57.200]  就是你指派他們去管理
[00:10:57.200 --> 00:11:00.480]  巴比倫事務的那幾個猶大人
[00:11:00.480 --> 00:11:01.800]  我們會看到的是
[00:11:01.800 --> 00:11:04.760]  迦勒底人不停去強調這個稱呼
[00:11:04.760 --> 00:11:06.360]  其實正正就是在說
[00:11:06.360 --> 00:11:08.800]  他們心裡面對著他們的就是
[00:11:08.800 --> 00:11:10.920]  他看到這幾個亡國奴
[00:11:10.920 --> 00:11:14.560]  現在能夠成為巴比倫的高官去管理他們
[00:11:14.560 --> 00:11:17.400]  我猜他們或多或少都會有些不滿
[00:11:17.400 --> 00:11:19.200]  所以這班迦勒底人
[00:11:19.200 --> 00:11:21.520]  他去向尼布格尼撒王投訴
[00:11:21.520 --> 00:11:25.840]  正正都是出於他們那三個三子的嫉妒
[00:11:25.840 --> 00:11:27.640]  你會看到的是
[00:11:27.640 --> 00:11:29.120]  其實他在當中
[00:11:29.120 --> 00:11:30.720]  正正這些迦勒底人
[00:11:30.720 --> 00:11:34.160]  都挑起了尼布格尼撒王對於的怒火
[00:11:34.160 --> 00:11:35.920]  都成功被挑釁了
[00:11:35.920 --> 00:11:38.480]  他更加重要的告訴他們的是什麼呢
[00:11:38.480 --> 00:11:39.120]  就是說
[00:11:39.120 --> 00:11:41.760]  就是這些人不理會你
[00:11:41.760 --> 00:11:43.760]  他不侍奉你的神
[00:11:43.760 --> 00:11:46.880]  他不去敬拜你所立的金像
[00:11:46.880 --> 00:11:49.640]  被尼布格尼撒王感受到的就是
[00:11:49.640 --> 00:11:51.640]  這班人對他的不重視
[00:11:51.640 --> 00:11:53.640]  他沒有將他放在眼內
[00:11:53.640 --> 00:11:55.640]  他對他不忠心
[00:11:55.640 --> 00:11:57.640]  不敬重他的神明
[00:11:57.640 --> 00:11:59.480]  情況就好像怎樣呢
[00:11:59.480 --> 00:12:00.760]  就好像你在學校裡面
[00:12:00.760 --> 00:12:02.440]  老師給了一份功課給你
[00:12:02.440 --> 00:12:05.160]  就說如果你不做的話就會記大過
[00:12:05.160 --> 00:12:08.320]  但是有一個很憎你的同學就跟老師說
[00:12:08.320 --> 00:12:08.960]  餵
[00:12:08.960 --> 00:12:10.160]  謝日行啊
[00:12:10.160 --> 00:12:12.000]  他不聽你的話
[00:12:12.000 --> 00:12:14.520]  明明你說不做的東西會記大過的
[00:12:14.520 --> 00:12:15.680]  他真的不做
[00:12:15.680 --> 00:12:17.560]  他真的不尊敬你
[00:12:17.560 --> 00:12:18.760]  不喜歡你
[00:12:18.760 --> 00:12:21.480]  不尊重你的功課
[00:12:21.480 --> 00:12:24.120]  類似就是一個這樣的情況
[00:12:24.120 --> 00:12:25.760]  不過
[00:12:25.760 --> 00:12:29.160]  在他們的行為
[00:12:29.160 --> 00:12:32.480]  確實都真的挑起了尼布格尼撒王的怒氣
[00:12:32.480 --> 00:12:33.280]  不過
[00:12:33.280 --> 00:12:36.040]  尼布格尼撒王做了些什麼呢
[00:12:36.040 --> 00:12:38.040]  他先叫了一個三子來
[00:12:38.040 --> 00:12:40.040]  問他們是不是真的這樣做
[00:12:40.040 --> 00:12:42.920]  特別的是他沒有立刻去懲罰他們
[00:12:42.920 --> 00:12:44.480]  他先去澄清的就是
[00:12:44.480 --> 00:12:44.800]  餵
[00:12:44.800 --> 00:12:46.560]  其實你們是不是故意這樣做的
[00:12:46.560 --> 00:12:48.560]  其實他再給他們一次機會
[00:12:48.560 --> 00:12:50.720]  希望他們回心轉意的話
[00:12:50.720 --> 00:12:52.160]  他就不會懲罰他們了
[00:12:52.160 --> 00:12:53.680]  不過值得留意的是
[00:12:53.680 --> 00:12:56.320]  尼布格尼撒王在最後的那句話
[00:12:56.320 --> 00:12:57.480]  他問的是
[00:12:57.480 --> 00:13:01.080]  有何神能夠你們脫離我的手呢
[00:13:01.560 --> 00:13:04.600]  其實這句話在舊約裡面
[00:13:04.600 --> 00:13:05.920]  無論是法老
[00:13:05.920 --> 00:13:10.040]  甚至亞述王都有用過相類似的反文的用法
[00:13:10.040 --> 00:13:13.000]  其實都是在挑戰人對耶和華的信心
[00:13:13.000 --> 00:13:15.080]  王挑戰他們的是
[00:13:15.080 --> 00:13:15.960]  問他們
[00:13:15.960 --> 00:13:19.480]  其實你們在我這個強大的巴比倫王面前
[00:13:19.480 --> 00:13:21.480]  在這個環境下
[00:13:21.480 --> 00:13:25.360]  有什麼神明可以救你脫離這個困境
[00:13:25.360 --> 00:13:29.240]  有什麼神明可以救你脫離不聽我的命令
[00:13:29.240 --> 00:13:31.560]  你還能選擇嗎
[00:13:31.560 --> 00:13:35.400]  面對著這個壓迫和挑戰
[00:13:35.400 --> 00:13:40.800]  三子其實面對的不單單只是王的一個命令這麼簡單
[00:13:40.800 --> 00:13:43.600]  他更加面對著四方面的挑戰
[00:13:43.600 --> 00:13:44.480]  第一
[00:13:44.480 --> 00:13:45.560]  我們會看到的是
[00:13:45.560 --> 00:13:47.560]  他在信仰上的挑戰是什麼呢
[00:13:47.560 --> 00:13:50.040]  就是當他們敬拜金像的時候
[00:13:50.040 --> 00:13:51.840]  其實就是在說他違背了
[00:13:51.840 --> 00:13:54.120]  他不去敬拜耶和華獨一的神
[00:13:54.120 --> 00:13:56.120]  生命上的挑戰
[00:13:56.120 --> 00:13:57.160]  正正是在說
[00:13:57.160 --> 00:13:58.800]  其實他們不去拜
[00:13:58.800 --> 00:14:00.800]  不是官都做不到這麼簡單
[00:14:00.800 --> 00:14:02.800]  其實是說連命都沒有了
[00:14:02.800 --> 00:14:04.600]  種族的挑戰
[00:14:04.600 --> 00:14:08.480]  這群加拿大人擺明就是不居於猶大人這個民族
[00:14:08.480 --> 00:14:10.480]  甚至不居於他們三個
[00:14:10.480 --> 00:14:13.600]  所以加拿大人擺明是做他們的
[00:14:13.600 --> 00:14:14.960]  第四
[00:14:14.960 --> 00:14:16.440]  群眾的挑戰
[00:14:16.440 --> 00:14:17.240]  是什麼呢
[00:14:17.240 --> 00:14:18.960]  每個人都去拜
[00:14:18.960 --> 00:14:20.960]  自己不去拜很大壓力而已
[00:14:20.960 --> 00:14:22.840]  坦白說
[00:14:22.840 --> 00:14:25.080]  其實在這個大氣候下
[00:14:25.080 --> 00:14:27.080]  好像都沒有什麼可以選擇
[00:14:27.080 --> 00:14:28.400]  或者這樣說
[00:14:28.400 --> 00:14:29.520]  其實反過來說
[00:14:29.520 --> 00:14:31.280]  只要他們拜一拜
[00:14:31.280 --> 00:14:33.280]  其實問題就可以解決了
[00:14:33.280 --> 00:14:35.880]  三子面對著這個挑戰和壓迫
[00:14:35.880 --> 00:14:38.600]  其實只要他有一點點低頭
[00:14:38.600 --> 00:14:41.280]  事情已經容易得多了
[00:14:41.280 --> 00:14:43.840]  我想對於三子來說
[00:14:43.840 --> 00:14:45.640]  他們本身是一個亡國奴
[00:14:45.640 --> 00:14:48.520]  被揀選有三年的訓練
[00:14:48.520 --> 00:14:50.440]  他之後在過程中
[00:14:50.440 --> 00:14:52.640]  可以侍奉到巴比倫和
[00:14:52.640 --> 00:14:54.000]  經歷了這麼多事情
[00:14:54.000 --> 00:14:56.000]  他成為了巴比倫的高官
[00:14:56.000 --> 00:14:58.240]  我想在這個過程中
[00:14:58.240 --> 00:15:00.720]  相信有很多他們的同輩
[00:15:00.720 --> 00:15:02.720]  或者一起被提拔的人
[00:15:02.720 --> 00:15:04.240]  其實都完全同化了
[00:15:04.240 --> 00:15:07.240]  或者融入了當地的文化和宗教信仰中
[00:15:07.240 --> 00:15:08.440]  不過
[00:15:08.440 --> 00:15:11.240]  這三子仍然選擇的是什麼呢
[00:15:11.240 --> 00:15:15.040]  仍然選擇的是堅持信仰的底線和原則
[00:15:15.040 --> 00:15:16.720]  兄弟姐妹
[00:15:16.720 --> 00:15:20.280]  或者可能我們今天的光景下
[00:15:20.280 --> 00:15:22.280]  我們可能都很像三子
[00:15:22.280 --> 00:15:24.560]  面對著很多環境帶來的衝擊
[00:15:24.560 --> 00:15:26.560]  和挑戰衝擊我們的信仰
[00:15:26.560 --> 00:15:29.880]  或者今天沒有人會逼你去敬拜金像
[00:15:29.880 --> 00:15:31.560]  不過我會問的是
[00:15:31.560 --> 00:15:32.760]  今時今日
[00:15:32.760 --> 00:15:36.160]  金像對於我們來說又是些什麼呢
[00:15:36.160 --> 00:15:37.600]  可能是什麼呢
[00:15:37.600 --> 00:15:39.840]  可能是一些文化的衝擊
[00:15:39.840 --> 00:15:41.280]  價值觀的衝擊
[00:15:41.280 --> 00:15:44.880]  或者是一些自我中心的想法和信念
[00:15:44.880 --> 00:15:47.080]  這些東西很重要的
[00:15:47.080 --> 00:15:49.080]  每個人都是這樣追求的
[00:15:49.080 --> 00:15:51.680]  不追求的話好像很outday
[00:15:51.680 --> 00:15:53.040]  信仰的原則
[00:15:53.040 --> 00:15:56.080]  可能有些東西未必適用於今天
[00:15:56.080 --> 00:15:58.560]  當時的人都沒有今天的我們
[00:15:58.560 --> 00:15:59.960]  面對著這麼多事情
[00:15:59.960 --> 00:16:02.640]  不如我們試試放下一點信仰吧
[00:16:02.640 --> 00:16:05.880]  現在讀書比以前很大壓力
[00:16:05.880 --> 00:16:07.520]  先放下一點信仰吧
[00:16:07.520 --> 00:16:10.520]  等我忙完之後才回教會
[00:16:10.520 --> 00:16:11.520]  神會明白的
[00:16:11.520 --> 00:16:14.720]  每個人對愛情的看法都是這樣
[00:16:14.720 --> 00:16:16.120]  我們將就一下吧
[00:16:16.120 --> 00:16:18.400]  現在的人看關係
[00:16:18.400 --> 00:16:19.520]  能friend就friend
[00:16:19.520 --> 00:16:21.120]  friend不到就罷咒
[00:16:21.120 --> 00:16:23.120]  何必要這樣逼自己呢
[00:16:23.120 --> 00:16:25.000]  人不為己
[00:16:25.000 --> 00:16:27.000]  就過不到自己
[00:16:27.000 --> 00:16:28.640]  啊
[00:16:28.640 --> 00:16:31.240]  好像有很多東西衝擊我們
[00:16:31.240 --> 00:16:33.360]  當我們不放下的時候
[00:16:33.360 --> 00:16:36.000]  好像有一個感覺就是我們很卡
[00:16:36.000 --> 00:16:38.080]  很奇異
[00:16:38.080 --> 00:16:38.880]  每個人都這樣做
[00:16:38.880 --> 00:16:40.240]  沒理由不做吧
[00:16:40.240 --> 00:16:41.600]  好像沒有選擇
[00:16:41.600 --> 00:16:44.560]  最近聽了很多大家的分享
[00:16:44.560 --> 00:16:46.320]  開始有些人會說
[00:16:46.320 --> 00:16:47.320]  分享到的是
