
[00:00:00.000 --> 00:00:03.320]  弟兄姊妹,踏入2025年
[00:02:05.400 --> 00:02:10.400]  2025年我們五堂的崇拜
[00:02:10.400 --> 00:02:12.800]  會開始一個新的講道系列
[00:02:12.800 --> 00:02:14.000]  弟兄姊妹
[00:02:14.000 --> 00:02:16.200]  就是《使徒行傳》
[00:02:16.200 --> 00:02:19.200]  在我開始今天的講道經文之前
[00:02:19.200 --> 00:02:21.000]  都想用少許的時間
[00:02:21.000 --> 00:02:25.200]  跟大家講一下《使徒行傳》的一些背景
[00:02:25.200 --> 00:02:28.600]  《使徒行傳》講明使徒的行傳
[00:02:28.600 --> 00:02:29.800]  意思就是
[00:02:29.800 --> 00:02:30.600]  使徒
[00:02:30.600 --> 00:02:31.600]  一班的使徒
[00:02:31.600 --> 00:02:33.800]  他們所做過的一些事
[00:02:33.800 --> 00:02:36.400]  就記載在這本書裏面
[00:02:36.400 --> 00:02:38.400]  其實使徒是甚麼呢
[00:02:38.400 --> 00:02:40.200]  如果狹義來說
[00:02:40.200 --> 00:02:42.000]  可以指到主耶穌
[00:02:42.000 --> 00:02:44.400]  祂所差遣的十二個門徒
[00:02:44.400 --> 00:02:46.800]  後來大家都知道
[00:02:46.800 --> 00:02:48.600]  選了馬提亞
[00:02:48.600 --> 00:02:49.600]  代替了甚麼
[00:02:49.600 --> 00:02:51.800]  出賣耶穌那位猶太
[00:02:51.800 --> 00:02:53.800]  而在《使徒行傳》當中
[00:02:53.800 --> 00:02:57.600]  也用「使徒」這個字來形容兩個門徒
[00:02:57.600 --> 00:02:59.400]  一個就是保羅
[00:02:59.400 --> 00:03:01.800]  另一位就是巴拿巴
[00:03:01.800 --> 00:03:03.200]  這個就是狹義
[00:03:03.200 --> 00:03:04.600]  講義而言
[00:03:04.600 --> 00:03:07.600]  就是指我們所有奉差遣
[00:03:07.600 --> 00:03:09.800]  我們肩擔著使命
[00:03:09.800 --> 00:03:12.200]  和傳遞訊息的人
[00:03:12.200 --> 00:03:15.000]  都稱為使徒
[00:03:15.000 --> 00:03:17.400]  其實大部分的聖經學者
[00:03:17.400 --> 00:03:19.800]  都同意其實《路加福音》
[00:03:19.800 --> 00:03:21.400]  和《使徒行傳》
[00:03:21.400 --> 00:03:24.200]  都是出自同一位作者的手筆
[00:03:24.200 --> 00:03:26.600]  就是路加醫生
[00:03:26.600 --> 00:03:30.000]  而《路加福音》和《使徒行傳》的授信人
[00:03:30.000 --> 00:03:31.800]  即是收這封信的人
[00:03:31.800 --> 00:03:33.200]  都是同一個人
[00:03:33.200 --> 00:03:36.800]  就是很尊貴的提亞菲羅大人
[00:03:36.800 --> 00:03:38.400]  在《路加福音》一章三節
[00:03:38.400 --> 00:03:40.200]  和《使徒行傳》一章一節
[00:03:40.200 --> 00:03:42.600]  都有這樣記載的
[00:03:42.600 --> 00:03:44.800]  而在作者路加
[00:03:44.800 --> 00:03:46.800]  在《使徒行傳》一章一節
[00:03:46.800 --> 00:03:48.800]  他開宗明義就說
[00:03:48.800 --> 00:03:51.800]  我其實已經作了前書了
[00:03:51.800 --> 00:03:54.800]  前書就是指到《路加福音》
[00:03:54.800 --> 00:03:56.600]  前書是記什麼的呢?
[00:03:56.600 --> 00:03:58.800]  就是記載主耶穌在加利利
[00:03:58.800 --> 00:04:01.200]  才開始了這個事工
[00:04:01.200 --> 00:04:04.000]  然後就說到主耶穌在耶路撒冷
[00:04:04.000 --> 00:04:06.400]  成就了祂的救贖計劃
[00:04:06.400 --> 00:04:10.200]  作為祂在地上傳道的事工的一個結束
[00:04:10.200 --> 00:04:12.200]  這個就是前書了
[00:04:12.200 --> 00:04:15.600]  後書就是講《使徒行傳》
[00:04:15.600 --> 00:04:18.800]  好像我們有時候看電影上集和下集一樣
[00:04:18.800 --> 00:04:20.000]  他就在下集
[00:04:20.000 --> 00:04:21.200]  《機災門徒》
[00:04:21.200 --> 00:04:24.800]  他傳承了主耶穌交給他們的使命
[00:04:24.800 --> 00:04:28.400]  透過彼得、史提反、保羅
[00:04:28.400 --> 00:04:30.800]  一共是十篇的講論
[00:04:30.800 --> 00:04:33.200]  將福音先由耶路撒冷
[00:04:33.200 --> 00:04:34.800]  這個猶太人的世界
[00:04:34.800 --> 00:04:38.200]  一直傳到羅馬外邦人的世界
[00:04:38.200 --> 00:04:41.000]  並做一個結束
[00:04:41.000 --> 00:04:43.400]  最後一定要帶出
[00:04:43.400 --> 00:04:46.200]  《使徒行傳》一個很重要的主題
[00:04:46.200 --> 00:04:48.200]  大家知不知道是什麼呢?
[00:04:48.200 --> 00:04:49.000]  聖靈
[00:04:49.000 --> 00:04:49.600]  對了
[00:04:49.600 --> 00:04:50.600]  寫了出來
[00:04:50.600 --> 00:04:54.600]  聖靈出現了七十次
[00:04:54.600 --> 00:04:56.000]  想突出的就是
[00:04:56.000 --> 00:04:58.600]  門徒為福音去做見證
[00:04:58.600 --> 00:05:00.200]  去傳講神的道
[00:05:00.200 --> 00:05:01.800]  這個運動
[00:05:01.800 --> 00:05:03.800]  全是有背後什麼的
[00:05:03.800 --> 00:05:05.800]  有聖靈和他們同在
[00:05:05.800 --> 00:05:07.200]  帶領他們
[00:05:07.200 --> 00:05:09.000]  所以有些學者都稱
[00:05:09.000 --> 00:05:12.800]  《使徒行傳》做《聖靈行傳》
[00:05:12.800 --> 00:05:14.600]  講完簡單的之後
[00:05:14.600 --> 00:05:16.000]  我想和大家看看
[00:05:16.000 --> 00:05:19.600]  《使徒行傳》的結構
[00:05:19.600 --> 00:05:21.600]  這個表主要講了
[00:05:21.600 --> 00:05:23.600]  首先最阻攔的就是
[00:05:23.600 --> 00:05:25.400]  講到經文的分段
[00:05:25.400 --> 00:05:27.800]  第二個就是角色的集中
[00:05:27.800 --> 00:05:28.800]  在上半段
[00:05:28.800 --> 00:05:31.600]  就是由《使徒行傳》一章一節
[00:05:31.600 --> 00:05:33.600]  到十二章二十四節
[00:05:33.600 --> 00:05:36.000]  其實主要你看到的主角
[00:05:36.000 --> 00:05:37.400]  我們叫做是誰?
[00:05:37.400 --> 00:05:38.400]  是彼得
[00:05:38.400 --> 00:05:39.800]  和約翰
[00:05:39.800 --> 00:05:42.400]  和一些他的同工做主導
[00:05:42.400 --> 00:05:45.000]  而下一半部分
[00:05:45.000 --> 00:05:47.200]  就是十二章二十五節到最後
[00:05:47.200 --> 00:05:49.200]  是以誰做主角多一點?
[00:05:49.200 --> 00:05:50.400]  保羅
[00:05:50.400 --> 00:05:51.400]  所以很清晰的
[00:05:51.400 --> 00:05:52.600]  先講很多彼得
[00:05:52.600 --> 00:05:55.000]  後半段就集中講保羅
[00:05:55.000 --> 00:05:56.800]  除了這樣分段之外
[00:05:56.800 --> 00:05:57.800]  我們看到
[00:05:57.800 --> 00:06:00.200]  都可以由地域來分
[00:06:00.200 --> 00:06:02.400]  我想弟兄姊妹都很清楚
[00:06:02.400 --> 00:06:04.200]  主耶穌的大使命
[00:06:04.200 --> 00:06:06.400]  我們知道是由耶路撒冷
[00:06:06.400 --> 00:06:07.200]  接著什麼?
[00:06:07.200 --> 00:06:08.600]  猶太傳遞
[00:06:08.600 --> 00:06:09.800]  撒瑪利亞
[00:06:09.800 --> 00:06:11.600]  直到地極
[00:06:11.600 --> 00:06:12.800]  大家都很熟
[00:06:12.800 --> 00:06:14.200]  所以這本書
[00:06:14.200 --> 00:06:16.800]  我們都可以這樣來劃分
[00:06:16.800 --> 00:06:18.600]  最重要的是想講
[00:06:18.600 --> 00:06:19.800]  如果大家去
[00:06:19.800 --> 00:06:21.600]  鼓勵大家
[00:06:21.600 --> 00:06:22.400]  回到家裡
[00:06:22.400 --> 00:06:23.400]  都看一下《使徒行傳》
[00:06:23.400 --> 00:06:24.800]  因為接著
[00:06:24.800 --> 00:06:27.000]  我們的目者都會講這本書
[00:06:27.000 --> 00:06:28.200]  當你有看的時候
[00:06:28.200 --> 00:06:30.600]  原來每一個分段的結尾
[00:06:30.600 --> 00:06:33.200]  都有神的道提出來
[00:06:33.200 --> 00:06:35.000]  譬如六章七節
[00:06:35.000 --> 00:06:36.200]  九章三十一節
[00:06:36.200 --> 00:06:37.600]  十二章二十四節
[00:06:37.600 --> 00:06:39.400]  都是講到神的道
[00:06:39.400 --> 00:06:41.600]  原來到每一個地方
[00:06:41.600 --> 00:06:44.400]  神的道都是這樣傳開
[00:06:44.400 --> 00:06:46.600]  這就是這本書除了聖靈之外
[00:06:46.600 --> 00:06:48.000]  另一個中心
[00:06:48.000 --> 00:06:50.400]  神自己親自的說話
[00:06:50.400 --> 00:06:53.400]  就是貫穿了這本行傳
[00:06:53.400 --> 00:06:56.000]  神的道除了和那個地方
[00:06:56.000 --> 00:06:58.000]  一個個段落連串之外
[00:06:58.000 --> 00:06:59.000]  還有一樣東西
[00:06:59.000 --> 00:07:00.200]  神的道
[00:07:00.200 --> 00:07:02.000]  每一講到神的道
[00:07:02.000 --> 00:07:03.600]  傳開的時候就說什麼?
[00:07:03.600 --> 00:07:05.800]  人數就增多了
[00:07:05.800 --> 00:07:07.400]  原來我們要
[00:07:07.400 --> 00:07:08.800]  教會是有增長
[00:07:08.800 --> 00:07:11.200]  我們必須要有神的道
[00:07:11.200 --> 00:07:12.800]  有聖靈和我們一起
[00:07:12.800 --> 00:07:14.800]  人數就會增長
[00:07:14.800 --> 00:07:17.600]  好像在上半段和下半段都會講到
[00:07:17.600 --> 00:07:19.600]  主的道大大興旺
[00:07:19.600 --> 00:07:21.200]  人數都怎樣
[00:07:21.200 --> 00:07:23.000]  天天的加增
[00:07:23.000 --> 00:07:25.200]  這個就和大家簡單的
[00:07:25.200 --> 00:07:28.000]  介紹了我們接下來會看這本書
[00:07:28.000 --> 00:07:29.200]  《使徒行傳》
[00:07:29.200 --> 00:07:32.800]  和大家涉獵完
[00:07:32.800 --> 00:07:34.400]  《使徒行傳》的背景
[00:07:34.400 --> 00:07:36.400]  講一下我們今天的題目
[00:07:36.400 --> 00:07:38.200]  今天講到的題目
[00:07:38.200 --> 00:07:40.800]  就叫做「靈的突破」
[00:07:40.800 --> 00:07:43.800]  如果想問一下在座當中的弟兄姊妹
[00:07:43.800 --> 00:07:44.800]  問一下你們
[00:07:44.800 --> 00:07:47.400]  最近你們在你們的生活裡面
[00:07:47.400 --> 00:07:48.800]  在你們的生命裡面
[00:07:48.800 --> 00:07:50.800]  有沒有什麼突破?
[00:07:50.800 --> 00:07:52.800]  講到靈的突破的時候
[00:07:52.800 --> 00:07:54.400]  大家會想到什麼?
[00:07:54.400 --> 00:07:56.800]  我自己就想到一些東西
[00:07:56.800 --> 00:07:58.800]  就和大家講一下
[00:07:58.800 --> 00:08:00.400]  我就想起先講一下
[00:08:00.400 --> 00:08:02.000]  我和我老公最近
[00:08:02.000 --> 00:08:03.800]  都有些靈的突破
[00:08:03.800 --> 00:08:05.800]  先講一下我老公
[00:08:05.800 --> 00:08:07.800]  出賣老公時間
[00:08:07.800 --> 00:08:11.400]  他的突破就是
[00:08:11.400 --> 00:08:13.400]  體重上的突破
[00:08:13.400 --> 00:08:16.400]  我沒有寫一個續磅數出來
[00:08:16.400 --> 00:08:18.400]  也不是很出賣
[00:08:18.400 --> 00:08:20.400]  認識我老公的朋友
[00:08:20.400 --> 00:08:22.400]  都知道自從他結婚了
[00:08:22.400 --> 00:08:24.400]  這二十年來
[00:08:24.400 --> 00:08:26.800]  體重都是有增無減
[00:08:26.800 --> 00:08:29.200]  大家千萬不要將這件事
[00:08:29.200 --> 00:08:31.000]  連繫到我身上
[00:08:31.000 --> 00:08:32.200]  我都沒有了
[00:08:32.200 --> 00:08:34.200]  所以都是他自己的問題
[00:08:34.200 --> 00:08:36.200]  有增無減
[00:08:36.200 --> 00:08:38.200]  自我安慰來說
[00:08:38.200 --> 00:08:40.800]  有些就叫做幸福肥
[00:08:40.800 --> 00:08:43.600]  有些就叫做呼吸肥
[00:08:43.600 --> 00:08:45.200]  呼吸肥就是
[00:08:45.200 --> 00:08:46.200]  不關吃東西的事
[00:08:46.200 --> 00:08:48.200]  不是喝一口水
[00:08:48.200 --> 00:08:49.400]  呼吸都會肥
[00:08:49.400 --> 00:08:50.400]  那就沒辦法了
[00:08:50.400 --> 00:08:51.200]  呼吸都要肥
[00:08:51.200 --> 00:08:52.400]  所以都肥
[00:08:52.400 --> 00:08:54.800]  這個這麼可愛的形象
[00:08:54.800 --> 00:08:58.200]  其實他都維持了一段時間
[00:08:58.200 --> 00:09:00.600]  但是突然最近
[00:09:00.600 --> 00:09:03.000]  他就有個自我的醒覺
[00:09:03.000 --> 00:09:04.600]  就覺得
[00:09:04.600 --> 00:09:06.600]  我原來都要維持一下
[00:09:06.600 --> 00:09:09.000]  終於這個覺醒
[00:09:09.000 --> 00:09:11.200]  他用了三個月的時間
[00:09:11.200 --> 00:09:13.600]  在自己的飲食
[00:09:13.600 --> 00:09:16.400]  和在運動上去努力一下
[00:09:16.400 --> 00:09:20.400]  終於突破了體重有增無減的宿命
[00:09:20.400 --> 00:09:24.000]  讓他減了人生第一個10kg
[00:09:24.000 --> 00:09:26.000]  哈哈哈哈
[00:09:26.000 --> 00:09:29.800]  但是他還要很多努力的地方
[00:09:29.800 --> 00:09:31.600]  我不說他現在的磅數
[00:09:31.600 --> 00:09:34.000]  但是還有我想到多少的10kg要減的
[00:09:34.000 --> 00:09:36.400]  但是都感恩的感恩的
[00:09:36.400 --> 00:09:38.400]  多謝大家鼓勵
[00:09:38.400 --> 00:09:40.400]  而我的突破
[00:09:40.400 --> 00:09:42.400]  都是和10kg有關的
[00:09:42.400 --> 00:09:45.400]  我不是減了10kg
[00:09:45.400 --> 00:09:51.600]  我就是跑了人生第一次的10kg
[00:09:51.600 --> 00:09:53.200]  話說
[00:09:53.200 --> 00:09:55.000]  都有拍掌
[00:09:55.000 --> 00:09:57.000]  多謝大家
[00:09:57.000 --> 00:10:00.200]  其實在座當中很多人跑得很厲害
[00:10:00.200 --> 00:10:02.200]  剛剛有一個人跑完20多kg
[00:10:02.200 --> 00:10:04.200]  都回來崇拜
[00:10:04.200 --> 00:10:07.200]  事緣無端端會跑步
[00:10:07.200 --> 00:10:09.200]  就是我剛剛的暑假
[00:10:09.200 --> 00:10:12.200]  和家人去了英國探望我妹妹
[00:10:12.200 --> 00:10:14.200]  去了幾個星期
[00:10:14.200 --> 00:10:17.200]  可能外國的食物實在太豐富了
[00:10:17.200 --> 00:10:19.200]  回來之後遇上弟兄姊妹
[00:10:19.200 --> 00:10:22.200]  說了一句好像胖了一點
[00:10:22.200 --> 00:10:23.200]  哇
[00:10:23.200 --> 00:10:26.200]  就是這一句話激勵了我
[00:10:26.200 --> 00:10:31.200]  開始跟同事和團友一起跑步
[00:10:31.200 --> 00:10:33.200]  就是這樣
[00:10:33.200 --> 00:10:36.200]  自從中學體育課以來
[00:10:36.200 --> 00:10:38.200]  之後都沒有跑過步的我
[00:10:38.200 --> 00:10:41.200]  竟然都可以跑10kg
[00:10:41.200 --> 00:10:45.200]  還拿了一個小小的10kg獎牌
[00:10:45.200 --> 00:10:48.200]  下個星期都會繼續跑另一個
[00:10:48.200 --> 00:10:51.200]  原來我自己都可以做得到
[00:10:51.200 --> 00:10:53.200]  讓我們就從《使徒行傳》
[00:10:53.200 --> 00:10:55.200]  一章一到十一節
[00:10:55.200 --> 00:10:57.200]  我們看看在新的一年
[00:10:57.200 --> 00:10:59.200]  我們怎樣可以靠著聖靈
[00:10:59.200 --> 00:11:02.200]  讓我們在屬靈生命上
[00:11:02.200 --> 00:11:03.200]  都有一個突破
[00:11:03.200 --> 00:11:05.200]  有一個零的突破
[00:11:05.200 --> 00:11:08.200]  第一點最重要的就是
[00:11:08.200 --> 00:11:11.200]  我們要突破自己對神命令的輕忽
[00:11:11.200 --> 00:11:15.200]  記載在《使徒行傳》一章一到五節
[00:11:15.200 --> 00:11:17.200]  我也很想邀請弟兄姊妹
[00:11:17.200 --> 00:11:20.200]  一起幫我讀這五節經文
[00:11:20.200 --> 00:11:24.200]  1 2 3
[00:11:24.200 --> 00:11:27.200]  我在第一本書中已論到
[00:11:27.200 --> 00:11:32.200]  耶穌從開頭所做和所教導的一切事
[00:11:32.200 --> 00:11:34.200]  直到他藉著聖靈
[00:11:34.200 --> 00:11:37.200]  吩咐所揀選的使徒後
[00:11:37.200 --> 00:11:40.200]  被接上升的日子為止
[00:11:40.200 --> 00:11:42.200]  他受害以後
[00:11:42.200 --> 00:11:44.200]  用許多證據
[00:11:44.200 --> 00:11:47.200]  試圖顯明自己是活著的
[00:11:47.200 --> 00:11:49.200]  在四十天之中
[00:11:49.200 --> 00:11:51.200]  向他們顯現
[00:11:51.200 --> 00:11:54.200]  並講述神國的事
[00:11:54.200 --> 00:11:57.200]  耶穌和他們聚集的時候
[00:11:57.200 --> 00:11:59.200]  祝福他們說
[00:11:59.200 --> 00:12:01.200]  不要離開耶路撒冷
[00:12:01.200 --> 00:12:04.200]  但要等候父的應許
[00:12:04.200 --> 00:12:07.200]  就是你們聽見過我說過的
[00:12:07.200 --> 00:12:10.200]  若汗是用水洗洗
[00:12:10.200 --> 00:12:12.200]  但過了不多幾天
[00:12:12.200 --> 00:12:15.200]  你們要在聖靈裡受洗
[00:12:15.200 --> 00:12:18.200]  好,謝謝弟兄姊妹
[00:12:18.200 --> 00:12:20.200]  今年我們剛才說過很多次
[00:12:20.200 --> 00:12:23.200]  我們是2025年第一個主日
[00:12:23.200 --> 00:12:25.200]  我想大家回到團契
[00:12:25.200 --> 00:12:26.200]  在上年底
[00:12:26.200 --> 00:12:29.200]  最多的就是回顧和感恩
[00:12:29.200 --> 00:12:31.200]  數算神有多少恩典
[00:12:31.200 --> 00:12:34.200]  年初最常做的是什麼呢?
[00:12:34.200 --> 00:12:36.200]  對了,我聽到
[00:12:36.200 --> 00:12:38.200]  納志、納約
[00:12:38.200 --> 00:12:40.200]  想問問大家
[00:12:40.200 --> 00:12:41.200]  大家是否覺得
[00:12:41.200 --> 00:12:44.200]  回到教會越久
[00:12:44.200 --> 00:12:46.200]  我們對於納志
[00:12:46.200 --> 00:12:50.200]  或者對於納約這個行動
[00:12:50.200 --> 00:12:52.200]  好像,說真的
[00:12:52.200 --> 00:12:55.200]  會不會越來越沒那麼感興趣
[00:12:55.200 --> 00:12:57.200]  和沒那麼賞心
[00:12:57.200 --> 00:12:59.200]  大家不用舉手
[00:12:59.200 --> 00:13:01.200]  純粹問問
[00:13:01.200 --> 00:13:03.200]  很多時候我們年初
[00:13:03.200 --> 00:13:05.200]  大家都會納志
[00:13:05.200 --> 00:13:06.200]  但到了年尾
[00:13:06.200 --> 00:13:07.200]  問你
[00:13:07.200 --> 00:13:11.200]  你年初納的志做得如何
[00:13:11.200 --> 00:13:12.200]  大家有時會怎樣?
[00:13:12.200 --> 00:13:15.200]  我年初納過什麼志呢?
[00:13:15.200 --> 00:13:16.200]  我們最近都說
[00:13:16.200 --> 00:13:18.200]  記性差了
[00:13:18.200 --> 00:13:20.200]  在COVID之後
[00:13:20.200 --> 00:13:24.200]  我們有時都忘記了納志
[00:13:24.200 --> 00:13:26.200]  好像一份
[00:13:26.200 --> 00:13:27.200]  我們不想承認
[00:13:27.200 --> 00:13:29.200]  但卻是事實的一份
[00:13:29.200 --> 00:13:31.200]  很無奈的感覺
[00:13:31.200 --> 00:13:34.200]  就好像保羅說過一句話
[00:13:34.200 --> 00:13:35.200]  是什麼呢?
[00:13:35.200 --> 00:13:37.200]  納志行善,由得我
[00:13:37.200 --> 00:13:41.200]  只是行出來,由不得我
[00:13:41.200 --> 00:13:43.200]  不知道保羅
[00:13:43.200 --> 00:13:44.200]  以至經文
[00:13:44.200 --> 00:13:47.200]  會不會是弟兄姊妹的心聲呢?
[00:13:47.200 --> 00:13:48.200]  究竟我們怎樣
[00:13:48.200 --> 00:13:50.200]  可以有屬靈的突破
[00:13:50.200 --> 00:13:53.200]  不單納志可以由得我
[00:13:53.200 --> 00:13:54.200]  我們行出來
[00:13:54.200 --> 00:13:56.200]  都可以由得我們呢?
[00:13:56.200 --> 00:13:58.200]  求主幫助我們
[00:13:58.200 --> 00:13:59.200]  第一個關鍵
[00:13:59.200 --> 00:14:02.200]  就是要突破對神命令的興忽
[00:14:02.200 --> 00:14:05.200]  當主耶穌的一班門徒
[00:14:05.200 --> 00:14:08.200]  他沒有如那班門徒的期望
[00:14:08.200 --> 00:14:10.200]  在政治上做王
[00:14:10.200 --> 00:14:14.200]  擺脫他們再被外族羅馬的統治
[00:14:14.200 --> 00:14:17.200]  還要耶穌不單只王做不成
[00:14:17.200 --> 00:14:18.200]  最慘是要怎樣呢?
[00:14:18.200 --> 00:14:20.200]  還被釘在十字架上
[00:14:20.200 --> 00:14:23.200]  死在最殘酷的酷刑裡
[00:14:23.200 --> 00:14:27.200]  主耶穌用了三年多栽培的一班門徒
[00:14:27.200 --> 00:14:29.200]  看到耶穌這樣
[00:14:29.200 --> 00:14:31.200]  他們有什麼反應呢?
[00:14:31.200 --> 00:14:34.200]  我可以簡單用八個字來形容
[00:14:34.200 --> 00:14:36.200]  就是集體恐懼
[00:14:36.200 --> 00:14:38.200]  和重操故業
[00:14:38.200 --> 00:14:41.200]  在約翰福音20章19節
[00:14:41.200 --> 00:14:44.200]  記載了門徒怎樣集體恐懼
[00:14:44.200 --> 00:14:46.200]  因為他們怕猶太人
[00:14:46.200 --> 00:14:48.200]  捉他們好像捉耶穌一樣
[00:14:48.200 --> 00:14:50.200]  他拉耶穌去釘十字架
[00:14:50.200 --> 00:14:53.200]  會不會捉了他那班跟隨者
[00:14:53.200 --> 00:14:54.200]  所以他們經文形容
[00:14:54.200 --> 00:14:58.200]  就是將自己關在一間房裡
[00:14:58.200 --> 00:15:00.200]  我想我們都容易明白
[00:15:00.200 --> 00:15:03.200]  都會有一份恐懼的心
[00:15:03.200 --> 00:15:06.200]  而在約翰福音21章1到3節
[00:15:06.200 --> 00:15:09.200]  就形容他們重操故業
[00:15:09.200 --> 00:15:13.200]  從前的趙明都因著現實的環境
[00:15:13.200 --> 00:15:15.200]  被迫被迫要放棄
[00:15:15.200 --> 00:15:17.200]  主耶穌曾經吩咐他們要怎樣?
[00:15:17.200 --> 00:15:19.200]  得人如得魚
[00:15:19.200 --> 00:15:22.200]  但都好像成為了過去式
[00:15:22.200 --> 00:15:24.200]  好像阿頭都不在了
[00:15:24.200 --> 00:15:27.200]  最大的問題就是他們輕忽了主耶穌
[00:15:27.200 --> 00:15:29.200]  曾經祝福他們要怎樣?
[00:15:29.200 --> 00:15:32.200]  要留在耶路撒冷那裡
[00:15:32.200 --> 00:15:35.200]  等候應許次的聖靈
[00:15:35.200 --> 00:15:38.200]  所以他們忘記了的時候
[00:15:38.200 --> 00:15:40.200]  他們就想著都沒有機會
[00:15:40.200 --> 00:15:43.200]  再在神的國度做左右手
[00:15:43.200 --> 00:15:45.200]  所以唯有奪了心水
[00:15:45.200 --> 00:15:49.200]  拿起了慾望重新去打魚
[00:15:49.200 --> 00:15:54.200]  明白又體恤這班門徒的主耶穌
[00:15:54.200 --> 00:15:57.200]  在經文1章3節那裡這樣說
[00:15:57.200 --> 00:16:00.200]  他說1章3節
[00:16:00.200 --> 00:16:03.200]  他受害之後用很多證據
[00:16:03.200 --> 00:16:06.200]  向使徒顯明自己是活著的
[00:16:06.200 --> 00:16:09.200]  在40天之中向他們顯現
[00:16:09.200 --> 00:16:12.200]  並講述神國的事
[00:16:12.200 --> 00:16:18.200]  根據四福音和哥林多前書15章5到8節
[00:16:18.200 --> 00:16:23.200]  詳細記載了主耶穌釘死復活之後這40天
[00:16:23.200 --> 00:16:27.200]  向門徒顯現了大約12次
[00:16:27.200 --> 00:16:31.200]  這個表就是記載了從四福音
[00:16:31.200 --> 00:16:36.200]  和林前15章記載主耶穌不同的顯現
[00:16:36.200 --> 00:16:39.200]  大約有12次
[00:16:39.200 --> 00:16:44.200]  其實為了要門徒記得他們的照明
[00:16:44.200 --> 00:16:46.200]  主耶穌足足用了40天
[00:16:46.200 --> 00:16:48.200]  其實是一段很長的時間
[00:16:48.200 --> 00:16:53.200]  他和不同的門徒在不同的場景情況之下
[00:16:53.200 --> 00:16:56.200]  這裡說到用了很多證據
[00:16:56.200 --> 00:16:59.200]  他如何讓門徒知道我是復活了呢
