
[00:00:00.000 --> 00:00:04.600]  好想同大家讀出《創世紀》23章全章的經文
[00:01:20.800 --> 00:01:23.200]  向當地的百姓赫人下拜
[00:01:23.200 --> 00:01:24.600]  對他們說
[00:01:24.600 --> 00:01:28.600]  你們若願意讓我埋葬我的亡妻
[00:01:28.600 --> 00:01:30.800]  使她不在我面前
[00:01:30.800 --> 00:01:32.800]  就請聽我
[00:01:32.800 --> 00:01:36.600]  為我求所覺的兒子以弗倫
[00:01:36.600 --> 00:01:41.200]  把他田地盡頭的麥比拉洞賣給我
[00:01:41.200 --> 00:01:44.600]  他可以按照足價賣給我
[00:01:44.600 --> 00:01:48.000]  作為我在你們中間的墳地
[00:01:48.000 --> 00:01:51.000]  那時以弗倫正坐在赫人中間
[00:01:51.000 --> 00:01:53.600]  赫人以弗倫就回答阿伯拉罕
[00:01:53.600 --> 00:01:56.600]  說給所有出入城門的赫人聽
[00:01:56.600 --> 00:01:57.600]  不
[00:01:57.600 --> 00:01:59.200]  我主請聽
[00:01:59.200 --> 00:02:02.000]  我要把這塊田送給你
[00:02:02.000 --> 00:02:05.000]  連田間的洞也送給你
[00:02:05.000 --> 00:02:08.600]  在我同族的人眼前都給你
[00:02:08.600 --> 00:02:11.600]  讓你埋葬你的死人
[00:02:11.600 --> 00:02:15.400]  阿伯拉罕就在當地的百姓面前下拜
[00:02:15.400 --> 00:02:16.800]  對以弗倫說
[00:02:16.800 --> 00:02:18.800]  也給當地的百姓聽
[00:02:18.800 --> 00:02:22.000]  請你聽我
[00:02:22.000 --> 00:02:24.600]  我要把田的價錢給你
[00:02:24.600 --> 00:02:26.200]  請你收下
[00:02:26.200 --> 00:02:29.400]  我就在那裡埋葬我的死人
[00:02:29.400 --> 00:02:31.800]  以弗倫回答阿伯拉罕說
[00:02:31.800 --> 00:02:33.400]  我主請聽
[00:02:33.400 --> 00:02:36.000]  四百射赫勒銀子的地
[00:02:36.000 --> 00:02:39.000]  在你我中間算什麼呢
[00:02:39.000 --> 00:02:41.800]  只管埋葬你的死人罷
[00:02:41.800 --> 00:02:44.000]  阿伯拉罕聽從了以弗倫
[00:02:44.000 --> 00:02:45.800]  阿伯拉罕就照著他
[00:02:45.800 --> 00:02:48.000]  照著他說給赫人聽的
[00:02:48.000 --> 00:02:50.000]  把買賣通用的銀子
[00:02:50.000 --> 00:02:53.400]  平了四百射赫勒銀子給以弗倫
[00:02:53.400 --> 00:02:56.000]  於是以弗倫把那塊
[00:02:56.000 --> 00:02:58.000]  位於曼尼對面的麥比拉田
[00:02:58.000 --> 00:02:59.200]  和其中的洞
[00:02:59.200 --> 00:03:01.000]  以及田間周圍的樹木
[00:03:01.000 --> 00:03:02.600]  都成交了
[00:03:02.600 --> 00:03:04.200]  在所有出入城門的
[00:03:04.200 --> 00:03:05.400]  赫人眼前
[00:03:05.400 --> 00:03:09.000]  買給阿伯拉罕作為他的產業
[00:03:09.000 --> 00:03:12.400]  後來阿伯拉罕把他妻子撒拉
[00:03:12.400 --> 00:03:14.000]  安葬在迦南地
[00:03:14.000 --> 00:03:17.200]  曼尼對面的麥比拉田間的洞裡
[00:03:17.200 --> 00:03:19.800]  曼尼就是希伯倫
[00:03:19.800 --> 00:03:22.800]  從此那塊田和田間的洞
[00:03:22.800 --> 00:03:26.400]  就從赫人移交給阿伯拉罕
[00:03:26.400 --> 00:03:28.800]  作墳地的產業
[00:03:28.800 --> 00:03:31.400]  其實今天的經文
[00:03:31.400 --> 00:03:33.000]  內容是很直接的
[00:03:33.000 --> 00:03:34.200]  大家不知道聽不聽到
[00:03:34.200 --> 00:03:35.400]  結構是很清晰的
[00:03:35.400 --> 00:03:38.000]  我們看到是以撒拉的死去開始
[00:03:38.000 --> 00:03:39.200]  第一和第二節
[00:03:39.200 --> 00:03:41.000]  最後撒拉是被埋葬
[00:03:41.000 --> 00:03:42.600]  第十九節就結束了
[00:03:42.600 --> 00:03:45.400]  中間的過程就說他丈夫阿伯拉罕
[00:03:45.400 --> 00:03:48.400]  如何去找這個墳地埋葬的經過
[00:03:48.400 --> 00:03:52.000]  相信我們都可以很容易理解
[00:03:52.000 --> 00:03:53.600]  如果我們親人過世
[00:03:53.600 --> 00:03:57.000]  第一時間在哀動和傷痛裡
[00:03:57.000 --> 00:03:59.200]  但無論我們心情如何
[00:03:59.200 --> 00:04:01.000]  情緒是多麼的低沉
[00:04:01.000 --> 00:04:01.800]  沒有力氣
[00:04:01.800 --> 00:04:04.200]  其實我們都要跟自己說
[00:04:04.200 --> 00:04:05.600]  不要倒下 要起來
[00:04:05.600 --> 00:04:08.000]  為至親打點身後事
[00:04:08.000 --> 00:04:09.000]  所以第一第二節
[00:04:09.000 --> 00:04:12.000]  我們看到阿伯拉罕在哀傷哭泣裡
[00:04:12.000 --> 00:04:13.400]  但他仍然起來
[00:04:13.400 --> 00:04:14.600]  用了兩次起來
[00:04:14.600 --> 00:04:16.600]  為撒拉打點他的安葬
[00:04:16.600 --> 00:04:18.200]  預備土葬禮
[00:04:18.200 --> 00:04:22.400]  如果你曾經有為家人辦過安息禮
[00:04:22.400 --> 00:04:25.400]  有陪同弟兄姊妹辦過喪事的朋友
[00:04:25.400 --> 00:04:29.400]  都知道喪家除了要預備安排安息禮 火葬禮
[00:04:29.400 --> 00:04:31.400]  同時間也要著手
[00:04:31.400 --> 00:04:34.800]  開始為接下來的安葬位置奔波
[00:04:34.800 --> 00:04:36.800]  首先你要決定
[00:04:36.800 --> 00:04:39.200]  究竟是安葬在基督教墓地
[00:04:39.200 --> 00:04:40.800]  還是在政府的墳場
[00:04:40.800 --> 00:04:43.200]  如果是私人墳場的骨灰庵
[00:04:43.200 --> 00:04:44.200]  會不會都是考慮呢
[00:04:44.200 --> 00:04:47.200]  如果你決定在基督教墳場去葬
[00:04:47.200 --> 00:04:49.800]  究竟是放在九龍的聯合道
[00:04:49.800 --> 00:04:51.800]  還是香港的博庫林呢
[00:04:51.800 --> 00:04:53.200]  如果是政府的墳場
[00:04:53.200 --> 00:04:55.000]  當時這段時間會有什麼位置
[00:04:55.000 --> 00:04:56.600]  開出來可以選擇呢
[00:04:56.600 --> 00:04:59.200]  如果是私營的買賣就要多少錢呢
[00:04:59.200 --> 00:05:02.200]  私營的這些鵪場就要多少錢呢
[00:05:02.200 --> 00:05:06.200]  從選擇墳場到選擇位置到申請
[00:05:06.200 --> 00:05:09.200]  再去預備墓碑到最後上位
[00:05:09.200 --> 00:05:11.200]  其實要埋葬一個親人
[00:05:11.200 --> 00:05:12.600]  一點都不容易
[00:05:12.600 --> 00:05:15.000]  記得當年我們用了兩年多的時間
[00:05:15.000 --> 00:05:18.000]  才排到隊安葬好我的老爺
[00:05:18.000 --> 00:05:20.000]  今天二十節的經文
[00:05:20.000 --> 00:05:22.000]  用了一節去講撒拉的死
[00:05:22.000 --> 00:05:24.000]  用了一節去講阿伯拉罕
[00:05:24.000 --> 00:05:26.000]  去哀悼他的喪妻
[00:05:26.000 --> 00:05:28.000]  卻是用了十八節的經文
[00:05:28.000 --> 00:05:30.000]  去記載阿伯拉罕
[00:05:30.000 --> 00:05:33.000]  尋得墳地埋葬撒拉的過程
[00:05:33.000 --> 00:05:34.000]  跟我們一樣
[00:05:34.000 --> 00:05:38.000]  阿伯拉罕安葬好至親一點都不容易
[00:05:38.000 --> 00:05:40.000]  甚至可能更困難
[00:05:40.000 --> 00:05:41.600]  第三第四節
[00:05:41.600 --> 00:05:43.400]  然後阿伯拉罕起來
[00:05:43.400 --> 00:05:45.000]  離開死人面前
[00:05:45.000 --> 00:05:46.200]  對客人說
[00:05:46.200 --> 00:05:48.200]  我在你們中間是愛人
[00:05:48.200 --> 00:05:49.200]  是寄居的
[00:05:49.200 --> 00:05:51.600]  請給我你們那裡的一塊田地
[00:05:51.600 --> 00:05:52.800]  一塊墳地
[00:05:52.800 --> 00:05:54.600]  我好埋葬我的亡妻
[00:05:54.600 --> 00:05:56.600]  使她不在我的面前
[00:05:56.600 --> 00:06:00.200]  作為只是迦南地的寄居的愛人
[00:06:00.200 --> 00:06:02.000]  要埋葬好他的亡妻
[00:06:02.000 --> 00:06:03.800]  不是經過一定的程序
[00:06:03.800 --> 00:06:05.400]  申請 排隊
[00:06:05.400 --> 00:06:08.000]  甚至你有錢就可以安葬到的
[00:06:08.000 --> 00:06:11.000]  阿伯拉罕作為迦南地的愛人
[00:06:11.000 --> 00:06:14.000]  他沒有權利和擁有一個土地
[00:06:14.000 --> 00:06:15.400]  第一節我們讀到
[00:06:15.400 --> 00:06:19.000]  撒拉他一生的歲數是127歲
[00:06:19.000 --> 00:06:21.400]  我們知道阿伯拉罕比他大10歲
[00:06:21.400 --> 00:06:22.400]  然後我們又知道
[00:06:22.400 --> 00:06:24.400]  阿伯拉罕是遵照神離開
[00:06:24.400 --> 00:06:27.000]  離開哈蘭的時候是75歲
[00:06:27.000 --> 00:06:28.200]  大家數數手指
[00:06:28.200 --> 00:06:31.600]  阿伯拉罕在迦南地寄居了多久
[00:06:31.600 --> 00:06:33.400]  我算得很快 我先算
[00:06:33.400 --> 00:06:35.000]  62年
[00:06:35.000 --> 00:06:38.400]  62年是等同於一個人的半生
[00:06:38.400 --> 00:06:41.200]  即使他移居了這裡半生的迦南地
[00:06:41.200 --> 00:06:44.600]  阿伯拉罕和撒拉仍然是寄居的客類
[00:06:44.600 --> 00:06:46.600]  沒有擁有過一塊地
[00:06:46.600 --> 00:06:49.400]  沒有地又如何安葬呢
[00:06:49.400 --> 00:06:51.200]  於是阿伯拉罕帶著一個迫切
[00:06:51.200 --> 00:06:53.400]  真實而且困難的需要
[00:06:53.400 --> 00:06:55.400]  來到迦南人客人面前
[00:06:55.400 --> 00:06:58.200]  第四節他表明自己是他們中間的愛人
[00:06:58.200 --> 00:06:59.800]  他知道自己的身份
[00:06:59.800 --> 00:07:01.400]  知道自己只是寄居的
[00:07:01.400 --> 00:07:03.400]  但現在亡妻在他面前
[00:07:03.400 --> 00:07:06.600]  他需要一塊地去埋葬他的妻子
[00:07:06.600 --> 00:07:09.400]  活人可以漂流寄居
[00:07:09.400 --> 00:07:13.200]  但死人需要一塊墳地永久的安居
[00:07:13.200 --> 00:07:15.200]  安息
[00:07:15.200 --> 00:07:16.400]  在這60年來
[00:07:16.400 --> 00:07:18.400]  阿伯拉罕必定在迦南裏面
[00:07:18.400 --> 00:07:20.400]  做了一個很好的見證
[00:07:20.400 --> 00:07:21.800]  聲望也很好
[00:07:21.800 --> 00:07:25.200]  所以當阿伯拉罕說他是中間的愛人的時候
[00:07:25.200 --> 00:07:29.400]  客人卻以阿伯拉罕是中間的一個尊貴的王子稱呼他
[00:07:29.400 --> 00:07:31.600]  大家看看第五第六節
[00:07:31.600 --> 00:07:33.400]  客人回答阿伯拉罕說
[00:07:33.400 --> 00:07:37.400]  我主請聽你在我們中間是一位尊貴的王子
[00:07:37.400 --> 00:07:40.600]  只管在我們最好的墳地裏面埋葬你的死人
[00:07:40.600 --> 00:07:45.600]  我們沒有一個人會拒絕你在他的墳地裏埋葬你的死人
[00:07:45.600 --> 00:07:47.600]  除了很有禮貌
[00:07:47.600 --> 00:07:49.600]  很尊貴
[00:07:49.600 --> 00:07:50.600]  很尊重阿伯拉罕
[00:07:50.600 --> 00:07:52.600]  客人真的很慷慨
[00:07:52.600 --> 00:07:53.600]  你聽不聽得出
[00:07:53.600 --> 00:07:57.000]  他們的回應是超出阿伯拉罕的所想所求的
[00:07:57.000 --> 00:08:01.000]  客人說除了阿伯拉罕可以選擇最好的墳地之外
[00:08:01.000 --> 00:08:02.200]  埋葬他的死人
[00:08:02.200 --> 00:08:03.600]  他保證沒有一個人
[00:08:03.600 --> 00:08:04.800]  如果你選擇了那個墳地
[00:08:04.800 --> 00:08:06.800]  是會拒絕你的
[00:08:06.800 --> 00:08:08.200]  大家可能有些印象
[00:08:08.200 --> 00:08:11.400]  撒拉被神秘改名之前叫什麼名字
[00:08:11.400 --> 00:08:12.200]  撒萊
[00:08:12.200 --> 00:08:14.200]  撒萊是公主的意思
[00:08:14.200 --> 00:08:18.200]  現在尊貴的王子終於得到承諾
[00:08:18.200 --> 00:08:20.000]  為他心愛的公主
[00:08:20.000 --> 00:08:21.600]  立一個墳地
[00:08:21.600 --> 00:08:24.400]  可以埋葬他的死人了
[00:08:24.400 --> 00:08:26.000]  得到客人這麼正面的回應
[00:08:26.000 --> 00:08:26.800]  第七節
[00:08:26.800 --> 00:08:29.400]  於是阿伯拉罕這位愛人就起來
[00:08:29.400 --> 00:08:31.000]  向當地的百姓
[00:08:31.000 --> 00:08:33.000]  這位愛人和當地的百姓
[00:08:33.000 --> 00:08:34.200]  客人下拜
[00:08:34.200 --> 00:08:35.800]  對他們請求了
[00:08:35.800 --> 00:08:36.800]  對他請求了
[00:08:36.800 --> 00:08:38.000]  我想大家讀出來
[00:08:38.000 --> 00:08:42.600]  你們若願意讓我埋葬我的亡妻
[00:08:42.600 --> 00:08:44.800]  使她不在我面前
[00:08:44.800 --> 00:08:46.400]  就請聽我
[00:08:46.400 --> 00:08:50.000]  為我求削割的兒子以忽倫
[00:08:50.000 --> 00:08:54.200]  把他田地盡頭的麥比拉洞賣給我
[00:08:54.200 --> 00:08:57.400]  他可以按照足價賣給我
[00:08:57.400 --> 00:09:01.400]  作為我在你們中間的墳地
[00:09:01.400 --> 00:09:02.400]  阿伯拉罕說
[00:09:02.400 --> 00:09:04.800]  若然真的可以選擇任何的墳地
[00:09:04.800 --> 00:09:06.400]  埋葬我的亡妻
[00:09:06.400 --> 00:09:09.400]  阿伯拉罕先以最謙卑的身體動作
[00:09:09.400 --> 00:09:10.600]  就是下拜
[00:09:10.600 --> 00:09:13.200]  再提出了他特定的請求
[00:09:13.200 --> 00:09:16.600]  他求客人把以忽倫田盡頭的洞
[00:09:16.600 --> 00:09:19.400]  就是麥比拉洞給他做墳地
[00:09:19.400 --> 00:09:21.000]  但他說明不是借的
[00:09:21.000 --> 00:09:22.000]  他是買的
[00:09:22.000 --> 00:09:23.800]  他會給足價錢
[00:09:23.800 --> 00:09:27.400]  他求的是客人願意賣這個洞給他
[00:09:27.400 --> 00:09:29.400]  第十節就說那時
[00:09:29.400 --> 00:09:31.400]  那時就是剛巧
[00:09:31.400 --> 00:09:33.400]  以忽倫就坐在當中
[00:09:33.400 --> 00:09:38.400]  於是他就直接開口回應阿伯拉罕的請求
[00:09:38.400 --> 00:09:40.000]  大家留意這條經文是說
[00:09:40.000 --> 00:09:43.400]  「悉給所有出入城門的客人聽」
[00:09:43.400 --> 00:09:45.400]  意思就是說這句話是有見證人的
[00:09:45.400 --> 00:09:46.400]  有法律效用
[00:09:46.400 --> 00:09:48.800]  他也不是隨便說說的客套話
[00:09:48.800 --> 00:09:50.800]  第十一節以忽倫一開口就說
[00:09:50.800 --> 00:09:55.200]  「不,我煮你聽」
[00:09:55.200 --> 00:09:57.800]  如果大家心水清
[00:09:57.800 --> 00:09:59.800]  都會知道剛才讀的時候
[00:09:59.800 --> 00:10:03.600]  其實這個「我煮請聽」或「請你聽我」
[00:10:03.600 --> 00:10:06.200]  其實在整個經文出現了五次
[00:10:06.200 --> 00:10:07.600]  這裡出現是第三次
[00:10:07.600 --> 00:10:09.400]  大家想像的情景是怎樣呢
[00:10:09.400 --> 00:10:11.200]  就好像我們很熟悉的
[00:10:11.200 --> 00:10:12.600]  就是喝茶爭付錢
[00:10:12.600 --> 00:10:14.800]  你拿錢出來
[00:10:14.800 --> 00:10:15.800]  對方又拿錢出來
[00:10:15.800 --> 00:10:16.800]  大家按著大家的手
[00:10:16.800 --> 00:10:18.400]  然後你遞信用卡出去
[00:10:18.400 --> 00:10:20.000]  對方又遞信用卡出去
[00:10:20.000 --> 00:10:21.000]  然後遞遠一點
[00:10:21.000 --> 00:10:22.600]  遞到同事那裡
[00:10:22.600 --> 00:10:23.600]  經文就是這樣
[00:10:23.600 --> 00:10:24.400]  情景是這樣
[00:10:24.400 --> 00:10:25.400]  「我煮請聽」
[00:10:25.400 --> 00:10:27.000]  既然你是我們尊貴的王子
[00:10:27.000 --> 00:10:28.800]  你隨便選擇最好的墳地吧
[00:10:28.800 --> 00:10:31.200]  既然你願意讓我埋葬亡妻
[00:10:31.200 --> 00:10:32.400]  請你聽我說
[00:10:32.400 --> 00:10:34.400]  賣了墨比拉洞給我吧
[00:10:34.400 --> 00:10:35.200]  不要不要
[00:10:35.200 --> 00:10:36.200]  我煮你聽我說
[00:10:36.200 --> 00:10:37.400]  不要說那個洞
[00:10:37.400 --> 00:10:39.200]  就是那塊田連同那個洞
[00:10:39.200 --> 00:10:40.600]  送給你又如何
[00:10:40.600 --> 00:10:41.800]  不用說錢的
[00:10:41.800 --> 00:10:42.800]  你拿去吧
[00:10:42.800 --> 00:10:44.400]  你去埋葬你的死人吧
[00:10:44.400 --> 00:10:46.600]  第十一節我再讀給大家聽
[00:10:46.600 --> 00:10:48.000]  「不,我煮請聽」
[00:10:48.000 --> 00:10:49.800]  我要把這塊田送給你
[00:10:49.800 --> 00:10:51.800]  連田間的洞也送給你
[00:10:51.800 --> 00:10:53.400]  在我同族的人眼前
[00:10:53.400 --> 00:10:54.000]  給你
[00:10:54.000 --> 00:10:56.000]  讓你埋葬你的死人
[00:10:56.000 --> 00:10:57.600]  聽到地主
[00:10:57.600 --> 00:11:00.000]  以忽然這麼正面慷慨的回應
[00:11:00.000 --> 00:11:01.600]  阿巴罕第二次
[00:11:01.600 --> 00:11:03.400]  向當地的百姓下拜
[00:11:03.400 --> 00:11:04.600]  表達尊敬
[00:11:04.600 --> 00:11:06.200]  之後他向地主
[00:11:06.200 --> 00:11:07.800]  和當地的百姓說
[00:11:07.800 --> 00:11:10.400]  若然你們答應賣地
[00:11:10.400 --> 00:11:12.000]  請你真的聽我說
[00:11:12.000 --> 00:11:14.400]  我一定要把整塊田的價錢給你
[00:11:14.400 --> 00:11:15.800]  請你收吧
[00:11:15.800 --> 00:11:17.400]  對方立即說
[00:11:17.400 --> 00:11:18.600]  我煮請聽
[00:11:18.600 --> 00:11:21.000]  400射赫勒的田地
[00:11:21.000 --> 00:11:21.800]  銀錢
[00:11:21.800 --> 00:11:23.000]  在你和我之間
[00:11:23.000 --> 00:11:24.400]  算得了什麼
[00:11:24.400 --> 00:11:26.200]  你只管去埋葬吧
[00:11:26.200 --> 00:11:27.400]  這塊墳地
[00:11:27.400 --> 00:11:29.200]  是要400射赫勒
[00:11:29.200 --> 00:11:31.800]  其實大家貴不貴呢
[00:11:31.800 --> 00:11:32.600]  不知道的
[00:11:32.600 --> 00:11:34.600]  因為我們都不知道當時的價錢
[00:11:34.600 --> 00:11:36.000]  他有沒有發死人財
[00:11:36.000 --> 00:11:37.000]  還是很慷慨
[00:11:37.000 --> 00:11:38.400]  其實我們一概都不知道
[00:11:38.400 --> 00:11:40.800]  當然有些學者就說其實是偏貴的
[00:11:40.800 --> 00:11:43.400]  但重點不是賣到多少錢
[00:11:43.400 --> 00:11:45.000]  有些人真的說是偏貴的
[00:11:45.000 --> 00:11:46.600]  但重點不是賣到多少錢
[00:11:46.600 --> 00:11:49.000]  是迦南人的兒子以弗林
[00:11:49.000 --> 00:11:51.000]  他究竟願不願意答應阿伯拉罕
[00:11:51.000 --> 00:11:53.400]  賣這個田地給這位外人呢
[00:11:53.400 --> 00:11:55.600]  把萬里對面的麥比拉洞
[00:11:55.600 --> 00:11:58.200]  賣給阿伯拉罕做墳地呢
[00:11:58.200 --> 00:11:59.600]  一說到價錢
[00:11:59.600 --> 00:12:01.600]  阿伯拉罕一點都沒有猶豫
[00:12:01.600 --> 00:12:02.400]  沒有講價
[00:12:02.400 --> 00:12:04.600]  就是這一口價就給錢了
[00:12:04.600 --> 00:12:06.000]  大家如果有心水清看見
[00:12:06.000 --> 00:12:08.000]  來回了三次的就是
[00:12:08.000 --> 00:12:09.200]  最終在第16節
[00:12:09.200 --> 00:12:11.800]  阿伯拉罕聽從了以弗林
[00:12:11.800 --> 00:12:14.800]  阿伯拉罕就照著他說給客人聽
[00:12:14.800 --> 00:12:17.000]  把買賣通用的銀紙
[00:12:17.000 --> 00:12:20.200]  平了400射赫勒銀紙給以弗林
[00:12:20.200 --> 00:12:23.400]  接著我就想大家讀出17、18節
[00:12:23.400 --> 00:12:25.200]  結果是怎樣
[00:12:25.200 --> 00:12:26.400]  一起讀結果
[00:12:26.400 --> 00:12:27.400]  看見沒有
[00:12:27.400 --> 00:12:29.200]  17、18節
[00:12:29.200 --> 00:12:31.600]  於是以弗林把那塊
[00:12:31.600 --> 00:12:34.600]  位於萬里對面的麥比拉田
[00:12:34.600 --> 00:12:36.200]  和其中的洞
[00:12:36.200 --> 00:12:40.200]  以及田間周圍的樹木都成交了
[00:12:40.200 --> 00:12:43.600]  在所有出入城門客人面前
[00:12:43.600 --> 00:12:48.000]  賣給阿伯拉罕作為他的產業
[00:12:48.000 --> 00:12:52.600]  這兩句就好像一份買賣樓宇的合約
[00:12:52.600 --> 00:12:55.800]  很精準地記下了賣地的內容
[00:12:55.800 --> 00:12:59.000]  賣家以弗林
[00:12:59.000 --> 00:13:00.600]  買家阿伯拉罕
[00:13:00.600 --> 00:13:03.800]  地的位置就是萬里對面的麥比拉田
[00:13:03.800 --> 00:13:04.600]  其中的洞
[00:13:04.600 --> 00:13:06.200]  原來剛才經文第一讀
[00:13:06.200 --> 00:13:09.400]  是包含田周圍的樹木都成交了
[00:13:09.400 --> 00:13:12.400]  這種交易是永久有法律的效用的
[00:13:12.400 --> 00:13:16.000]  因為當著當地所有出入的客人面前
[00:13:16.000 --> 00:13:17.400]  做見證成交
[00:13:17.400 --> 00:13:18.600]  大家有沒有留意
[00:13:18.600 --> 00:13:20.800]  連交易的銀紙都寫得很清楚
[00:13:20.800 --> 00:13:23.400]  是用買賣通用的銀紙
[00:13:23.400 --> 00:13:24.400]  不是假錢
[00:13:24.400 --> 00:13:26.400]  大家知道看清楚是通用的
[00:13:26.400 --> 00:13:29.000]  還是400射赫勒平了
[00:13:29.000 --> 00:13:30.800]  秤了給賣家
[00:13:30.800 --> 00:13:32.200]  記錄這麼精準
[00:13:32.200 --> 00:13:36.000]  免得將來有任何的異議
[00:13:36.000 --> 00:13:37.200]  剛才我說過了
[00:13:37.200 --> 00:13:39.400]  這篇正道的今天的內容
[00:13:39.400 --> 00:13:41.000]  是很直接清晰的
[00:13:41.000 --> 00:13:45.000]  就由撒拉的127歲享壽死了
[00:13:45.000 --> 00:13:46.400]  到她被埋葬好
[00:13:46.400 --> 00:13:51.400]  而中間記載的是阿伯拉罕尋墳地的過程
[00:13:51.400 --> 00:13:53.200]  在這個埋葬裏面
[00:13:53.200 --> 00:13:56.200]  我們肯定見到的就是愛
[00:13:56.200 --> 00:14:00.400]  我們肯定見到的是阿伯拉罕對撒拉的愛
[00:14:00.400 --> 00:14:03.000]  她甘心謙卑自己
[00:14:03.000 --> 00:14:04.400]  你想想她拜
[00:14:04.400 --> 00:14:07.600]  求拜在客人面前兩次
[00:14:07.600 --> 00:14:09.000]  她多番的請求
[00:14:09.000 --> 00:14:10.400]  三轉的來回
[00:14:10.400 --> 00:14:12.400]  用了不少的金錢
[00:14:12.400 --> 00:14:17.400]  王子不惜代價為公主打點安葬
[00:14:17.400 --> 00:14:19.400]  我們又數數手指
[00:14:19.400 --> 00:14:20.800]  阿伯拉罕和他妻子
[00:14:20.800 --> 00:14:23.200]  婚齡近乎100年
[00:14:23.200 --> 00:14:25.600]  不知道在當中最長的婚齡是多少年
[00:14:25.600 --> 00:14:26.600]  70?
[00:14:26.600 --> 00:14:27.800]  60?
[00:14:27.800 --> 00:14:28.400]  50?
[00:14:28.400 --> 00:14:29.200]  或者好像我這樣
[00:14:29.200 --> 00:14:30.000]  30多?
[00:14:30.000 --> 00:14:32.000]  不是30
[00:14:32.000 --> 00:14:33.200]  其實絕對不容易的
[00:14:33.200 --> 00:14:34.200]  現在10年了
[00:14:34.200 --> 00:14:36.800]  阿伯拉罕和他的老伴同行人生路
[00:14:36.800 --> 00:14:39.600]  一起經歷過無數的高高低低
[00:14:39.600 --> 00:14:43.000]  記得他們長期生不到子女的恥辱
[00:14:43.000 --> 00:14:47.000]  他到90歲才第一次生到唯一一個的兒子
[00:14:47.000 --> 00:14:49.400]  他們一起劈傷離開本族
[00:14:49.400 --> 00:14:51.800]  60多年來飄流
[00:14:51.800 --> 00:14:54.800]  去異地裏面對各樣困難
[00:14:54.800 --> 00:14:56.600]  住在別人的地方
[00:14:56.600 --> 00:14:59.000]  有兩次甚至要認他太太做妹妹
[00:14:59.000 --> 00:15:01.400]  才可以避開的殺機
[00:15:01.400 --> 00:15:05.000]  家裏又有妾侍下鴿帶來的壓力
[00:15:05.000 --> 00:15:05.800]  無論如何
[00:15:05.800 --> 00:15:07.800]  在風風雨雨裏面
[00:15:07.800 --> 00:15:09.800]  他們攜手走過一生
[00:15:09.800 --> 00:15:12.400]  阿伯拉罕為著他太太薩拉的死
[00:15:12.400 --> 00:15:14.000]  心碎難過
[00:15:14.000 --> 00:15:15.400]  第一節形容
[00:15:15.400 --> 00:15:18.400]  他是哀悼哭泣
[00:15:18.400 --> 00:15:20.800]  即是大聲地為他太太哭泣
[00:15:20.800 --> 00:15:24.200]  然後他盡力地起來為她打點身後事
[00:15:24.200 --> 00:15:25.400]  幾經周旋
[00:15:25.400 --> 00:15:27.400]  終於買到一個墓地
[00:15:27.400 --> 00:15:28.400]  不單止是墓地
[00:15:28.400 --> 00:15:29.200]  大家看到嗎
[00:15:29.200 --> 00:15:30.400]  它還是一個墓園
[00:15:30.400 --> 00:15:33.000]  有樹有田有洞
[00:15:33.000 --> 00:15:34.200]  這一份愛
