
[00:00:00.000 --> 00:00:08.000]  今日和大家分享一個題目
[00:12:05.000 --> 00:12:08.000]  揮動四國聯盟
[00:12:08.000 --> 00:12:10.000]  一起入侵
[00:12:10.000 --> 00:12:11.000]  入侵哪裏呢?
[00:12:11.000 --> 00:12:14.000]  是向西,然後向西南
[00:12:14.000 --> 00:12:18.000]  來到全部掃清那些國際
[00:12:18.000 --> 00:12:20.000]  要將他們據為己有
[00:12:20.000 --> 00:12:23.000]  他們知道迦南地是一個富庶的地方
[00:12:23.000 --> 00:12:26.000]  他們看中了他們的金銀財寶
[00:12:26.000 --> 00:12:27.000]  所以就要掃去
[00:12:27.000 --> 00:12:29.000]  結果呢
[00:12:29.000 --> 00:12:31.000]  當時就因為沒有國際法
[00:12:31.000 --> 00:12:35.000]  其實現在都沒有的,我告訴大家
[00:12:35.000 --> 00:12:39.000]  沒有任何國際法可以攔阻他們
[00:12:39.000 --> 00:12:44.000]  這種無法無天的霸主行徑
[00:12:44.000 --> 00:12:47.000]  阿伯蘭眼見
[00:12:47.000 --> 00:12:49.000]  巴勒斯坦
[00:12:49.000 --> 00:12:52.000]  那些非常富庶的國家
[00:12:52.000 --> 00:12:56.000]  轉眼之間就消失
[00:12:56.000 --> 00:12:58.000]  第二
[00:12:58.000 --> 00:13:05.000]  他因為見到自己的侄子羅德在索多瑪
[00:13:05.000 --> 00:13:08.000]  同樣都被搶劫了
[00:13:08.000 --> 00:13:11.000]  人被拉走,被綁架
[00:13:11.000 --> 00:13:13.000]  是因為這樣的緣故
[00:13:13.000 --> 00:13:15.000]  是一種骨肉情
[00:13:15.000 --> 00:13:20.000]  令到他聯合了幾個不同的部族
[00:13:20.000 --> 00:13:22.000]  趁著夜晚
[00:13:22.000 --> 00:13:25.000]  四國聯盟打敗了五國
[00:13:25.000 --> 00:13:28.000]  打敗了鄰近的國家之後
[00:13:28.000 --> 00:13:30.000]  帶著一大批的財寶
[00:13:30.000 --> 00:13:34.000]  打算再回去兩河流域
[00:13:34.000 --> 00:13:36.000]  他們自己國土的時間
[00:13:36.000 --> 00:13:38.000]  他就趁夜
[00:13:38.000 --> 00:13:41.000]  用他318個壯丁
[00:13:41.000 --> 00:13:45.000]  連同附近的部族部隊
[00:13:45.000 --> 00:13:47.000]  連夜攻打他們
[00:13:47.000 --> 00:13:48.000]  結果
[00:13:48.000 --> 00:13:51.000]  對方因為不知道夜晚有多少軍隊來
[00:13:51.000 --> 00:13:52.000]  怕了起來
[00:13:52.000 --> 00:13:55.000]  最後撇下他們的掠物
[00:13:55.000 --> 00:13:57.000]  然後就走了
[00:13:57.000 --> 00:13:59.000]  就解了這個圍
[00:13:59.000 --> 00:14:00.000]  阿伯蘭
[00:14:00.000 --> 00:14:02.000]  是從耶路撒冷那個地方
[00:14:02.000 --> 00:14:04.000]  一直追到去丹
[00:14:04.000 --> 00:14:05.000]  追多久呢?
[00:14:05.000 --> 00:14:07.000]  起碼那裡
[00:14:07.000 --> 00:14:10.000]  應該要有兩天的路程
[00:14:10.000 --> 00:14:13.000]  但是追到那裡的時候才會停
[00:14:13.000 --> 00:14:15.000]  而那些侵略的那些人
[00:14:15.000 --> 00:14:18.000]  就已經走回他們自己的地方
[00:14:18.000 --> 00:14:22.000]  阿伯蘭就奪回了所有的掠物和俘虜
[00:14:22.000 --> 00:14:25.000]  然後他救了羅德的一家
[00:14:25.000 --> 00:14:26.000]  但是救了他們之後
[00:14:26.000 --> 00:14:28.000]  一分一毫都不要
[00:14:28.000 --> 00:14:30.000]  免得你們說
[00:14:30.000 --> 00:14:32.000]  我是靠你們發達
[00:14:32.000 --> 00:14:35.000]  其實我照當時的法理來說
[00:14:35.000 --> 00:14:37.000]  當他打贏仗
[00:14:37.000 --> 00:14:40.000]  所有的地圖是他的
[00:14:40.000 --> 00:14:42.000]  所有的掠物是他的
[00:14:42.000 --> 00:14:44.000]  所有的俘虜是他的
[00:14:44.000 --> 00:14:46.000]  換句話來說
[00:14:46.000 --> 00:14:48.000]  他是國王來的
[00:14:48.000 --> 00:14:50.000]  但是阿伯蘭在那個時候
[00:14:50.000 --> 00:14:53.000]  他不單止連那些財寶都不要
[00:14:53.000 --> 00:14:57.000]  他只是跟那些被擄的國王說
[00:14:57.000 --> 00:15:00.000]  這一班壯丁
[00:15:00.000 --> 00:15:02.000]  這些跟我們一起打的
[00:15:02.000 --> 00:15:04.000]  這些戰士
[00:15:04.000 --> 00:15:05.000]  他們應該有的份
[00:15:05.000 --> 00:15:07.000]  你給他們
[00:15:07.000 --> 00:15:08.000]  其餘的那些
[00:15:08.000 --> 00:15:11.000]  我一分一毫都不會要
[00:15:11.000 --> 00:15:13.000]  你們有一條皮帶
[00:15:13.000 --> 00:15:15.000]  一條鞋帶我都不要
[00:15:15.000 --> 00:15:16.000]  全部你們拿回
[00:15:16.000 --> 00:15:19.000]  然後回到你們自己的地方
[00:15:19.000 --> 00:15:21.000]  就是因為這樣的緣故
[00:15:21.000 --> 00:15:24.000]  就結束了這一場的仗
[00:15:24.000 --> 00:15:28.000]  但是去到十五章第一節
[00:15:28.000 --> 00:15:30.000]  神就向他講
[00:15:30.000 --> 00:15:32.000]  阿伯蘭
[00:15:32.000 --> 00:15:34.000]  你不要懼怕
[00:15:34.000 --> 00:15:37.000]  我相信神是看中他心裏面
[00:15:37.000 --> 00:15:39.000]  在想一些什麼
[00:15:39.000 --> 00:15:41.000]  我們現在就問一個問題
[00:15:41.000 --> 00:15:43.000]  他懼怕一些什麼呢?
[00:15:43.000 --> 00:15:45.000]  很簡單
[00:15:45.000 --> 00:15:49.000]  你只有318人
[00:15:49.000 --> 00:15:53.000]  如果有強敵再打你的時候
[00:15:53.000 --> 00:15:55.000]  你一定是輸定的
[00:15:55.000 --> 00:15:57.000]  第二件事
[00:15:57.000 --> 00:16:00.000]  四國尋仇
[00:16:00.000 --> 00:16:02.000]  這件事
[00:16:02.000 --> 00:16:05.000]  後來肯定會發生的
[00:16:05.000 --> 00:16:07.000]  他後來一定會知道
[00:16:07.000 --> 00:16:10.000]  原來你是這麼小的人
[00:16:10.000 --> 00:16:12.000]  來嚇走我們
[00:16:12.000 --> 00:16:14.000]  我始終都會再回來
[00:16:14.000 --> 00:16:15.000]  會打你們
[00:16:15.000 --> 00:16:16.000]  到那個時候
[00:16:16.000 --> 00:16:18.000]  大禍臨頭
[00:16:18.000 --> 00:16:22.000]  阿伯蘭看到自己勢孤力薄
[00:16:22.000 --> 00:16:27.000]  心裏面始終缺乏一種安全感
[00:16:27.000 --> 00:16:29.000]  但是就在那個時候
[00:16:29.000 --> 00:16:31.000]  神就對他說
[00:16:31.000 --> 00:16:34.000]  我是你的盾牌
[00:16:34.000 --> 00:16:38.000]  你一定會得到豐富的賞賜
[00:16:38.000 --> 00:16:42.000]  豐盛的賞賜
[00:16:42.000 --> 00:16:45.000]  他幫他打底
[00:16:45.000 --> 00:16:47.000]  打完底
[00:16:47.000 --> 00:16:49.000]  阿伯蘭
[00:16:49.000 --> 00:16:51.000]  是不是因為這個緣故
[00:16:51.000 --> 00:16:54.000]  整個人就安心了呢?
[00:16:54.000 --> 00:16:56.000]  不是的
[00:16:56.000 --> 00:16:58.000]  因為這個緣故
[00:16:58.000 --> 00:16:59.000]  阿伯蘭就回應了
[00:16:59.000 --> 00:17:02.000]  我們一起讀讀第二至第三節
[00:17:02.000 --> 00:17:04.000]  阿伯蘭說
[00:17:04.000 --> 00:17:05.000]  主也說
[00:17:05.000 --> 00:17:07.000]  我還沒有兒子
[00:17:07.000 --> 00:17:09.000]  你能賜我什麼呢?
[00:17:09.000 --> 00:17:11.000]  承受我階業的
[00:17:11.000 --> 00:17:13.000]  是大馬士革人
[00:17:13.000 --> 00:17:14.000]  以利以謝
[00:17:14.000 --> 00:17:16.000]  阿伯蘭又說
[00:17:16.000 --> 00:17:18.000]  看啊,你沒有給我後子
[00:17:18.000 --> 00:17:21.000]  你看,那生在我家中的人
[00:17:21.000 --> 00:17:23.000]  要繼承我
[00:17:23.000 --> 00:17:25.000]  在這段聖經
[00:17:25.000 --> 00:17:28.000]  那生在我家中的人
[00:17:28.000 --> 00:17:30.000]  要繼承我
[00:17:30.000 --> 00:17:32.000]  他在說什麼呢?
[00:17:32.000 --> 00:17:34.000]  在說
[00:17:34.000 --> 00:17:36.000]  捷徑
[00:17:36.000 --> 00:17:38.000]  他看到
[00:17:38.000 --> 00:17:41.000]  神啊,你的英許遙不可及
[00:17:41.000 --> 00:17:44.000]  我現在連一個兒子都沒有
[00:17:44.000 --> 00:17:46.000]  不過我想
[00:17:46.000 --> 00:17:48.000]  神,我也有方法
[00:17:48.000 --> 00:17:50.000]  令你所說的語言
[00:17:50.000 --> 00:17:52.000]  是可以的
[00:17:52.000 --> 00:17:54.000]  是兌現的
[00:17:54.000 --> 00:17:56.000]  用什麼方法
[00:17:56.000 --> 00:17:59.000]  我家中也有這麼多人
[00:17:59.000 --> 00:18:02.000]  只要他們生了兒女
[00:18:02.000 --> 00:18:04.000]  全部過世
[00:18:04.000 --> 00:18:06.000]  就是我的兒女
[00:18:06.000 --> 00:18:07.000]  那就快點了
[00:18:07.000 --> 00:18:09.000]  所以他們就用這種方法
[00:18:09.000 --> 00:18:11.000]  以為
[00:18:11.000 --> 00:18:15.000]  我就可以承受到神的英許
[00:18:15.000 --> 00:18:19.000]  誰知
[00:18:19.000 --> 00:18:23.000]  神一下子就回答他
[00:18:23.000 --> 00:18:26.000]  不能走捷徑
[00:18:26.000 --> 00:18:28.000]  第四節
[00:18:28.000 --> 00:18:30.000]  耶和華說
[00:18:30.000 --> 00:18:32.000]  又臨到他
[00:18:32.000 --> 00:18:34.000]  說,我們一起讀
[00:18:34.000 --> 00:18:38.000]  你本身所生的
[00:18:38.000 --> 00:18:40.000]  才會繼承你
[00:18:40.000 --> 00:18:43.000]  於是耶和華帶他到外面
[00:18:43.000 --> 00:18:45.000]  說,你向天觀看
[00:18:45.000 --> 00:18:47.000]  去數星星
[00:18:47.000 --> 00:18:49.000]  你能數清嗎?
[00:18:49.000 --> 00:18:50.000]  又對他說
[00:18:50.000 --> 00:18:53.000]  你的後裔也將要如此
[00:18:53.000 --> 00:18:55.000]  各位,我們先讀信
[00:18:55.000 --> 00:18:58.000]  耶和華就以算他為義
[00:18:58.000 --> 00:19:01.000]  我們看到神在這裡對捷徑
[00:19:01.000 --> 00:19:03.000]  斬釘截鐵
[00:19:03.000 --> 00:19:06.000]  完全沒有誤會
[00:19:06.000 --> 00:19:08.000]  因為他怎麼說
[00:19:08.000 --> 00:19:09.000]  亞伯蘭說
[00:19:09.000 --> 00:19:11.000]  生在我家中
[00:19:11.000 --> 00:19:13.000]  有一個我看中了
[00:19:13.000 --> 00:19:14.000]  以利爾謝
[00:19:14.000 --> 00:19:16.000]  這個小孩很好
[00:19:16.000 --> 00:19:17.000]  他是我埗人生的
[00:19:17.000 --> 00:19:19.000]  就是他的奴僕
[00:19:19.000 --> 00:19:21.000]  生出來的
[00:19:21.000 --> 00:19:23.000]  我過繼了給他
[00:19:23.000 --> 00:19:25.000]  我就有了一顆
[00:19:25.000 --> 00:19:27.000]  神就告訴他
[00:19:27.000 --> 00:19:31.000]  這個人絕對不會繼承你
[00:19:31.000 --> 00:19:34.000]  所以你死了這條心
[00:19:34.000 --> 00:19:36.000]  我不是說這個
[00:19:36.000 --> 00:19:39.000]  是你本身生的後裔
[00:19:39.000 --> 00:19:41.000]  才是你的子女
[00:19:41.000 --> 00:19:43.000]  另外還要帶他到外面去看
[00:19:43.000 --> 00:19:44.000]  你數一下星星
[00:19:44.000 --> 00:19:46.000]  你能數到多少顆嗎?
[00:19:46.000 --> 00:19:48.000]  當然數不到
[00:19:48.000 --> 00:19:50.000]  然後神就告訴他
[00:19:50.000 --> 00:19:53.000]  將來你的後裔也要如此
[00:19:53.000 --> 00:19:55.000]  聖經告訴我們
[00:19:55.000 --> 00:19:57.000]  亞伯蘭信耶和華
[00:19:57.000 --> 00:20:01.000]  耶和華就這樣算他為義
[00:20:01.000 --> 00:20:04.000]  各位聽眾
[00:20:04.000 --> 00:20:06.000]  在這段聖經
[00:20:06.000 --> 00:20:09.000]  亞伯蘭是信耶和華
[00:20:09.000 --> 00:20:13.000]  耶和華就以此算為他的義
[00:20:13.000 --> 00:20:15.000]  但我們覺得奇怪
[00:20:15.000 --> 00:20:17.000]  既然你是信耶和華
[00:20:17.000 --> 00:20:19.000]  那就應該一條心
[00:20:19.000 --> 00:20:21.000]  就是和撒拉生
[00:20:21.000 --> 00:20:23.000]  但大家要知道
[00:20:23.000 --> 00:20:25.000]  在第十五章
[00:20:25.000 --> 00:20:27.000]  耶和華對他說的話
[00:20:27.000 --> 00:20:29.000]  是你本身
[00:20:29.000 --> 00:20:31.000]  這個你是誰?
[00:20:31.000 --> 00:20:33.000]  你是誰?
[00:20:33.000 --> 00:20:35.000]  是亞伯蘭
[00:20:35.000 --> 00:20:37.000]  神對著亞伯蘭說
[00:20:37.000 --> 00:20:39.000]  你本身生的
[00:20:39.000 --> 00:20:42.000]  但他沒有說
[00:20:42.000 --> 00:20:45.000]  他太太的名字
[00:20:45.000 --> 00:20:47.000]  他只說
[00:20:47.000 --> 00:20:50.000]  你亞伯蘭生的才是你的後裔
[00:20:50.000 --> 00:20:52.000]  到第十六章
[00:20:52.000 --> 00:20:54.000]  也不耐煩
[00:20:54.000 --> 00:20:57.000]  蒼世紀十六章
[00:20:57.000 --> 00:21:00.000]  第一到第六節
[00:21:00.000 --> 00:21:02.000]  就告訴我們
[00:21:02.000 --> 00:21:05.000]  亞伯蘭知道之後
[00:21:05.000 --> 00:21:09.000]  他的太太也知道
[00:21:09.000 --> 00:21:13.000]  他的太太因為一隻都生不出
[00:21:13.000 --> 00:21:18.000]  按照當時的規矩
[00:21:18.000 --> 00:21:20.000]  這個規矩就是
[00:21:20.000 --> 00:21:21.000]  太太生不出的時候
[00:21:21.000 --> 00:21:23.000]  你們可以納妾
[00:21:23.000 --> 00:21:27.000]  最後他的太太就和他出了一個計
[00:21:27.000 --> 00:21:29.000]  也是一個捷徑
[00:21:29.000 --> 00:21:31.000]  這個捷徑就說
[00:21:31.000 --> 00:21:34.000]  我的侍女
[00:21:34.000 --> 00:21:36.000]  我的婢女
[00:21:36.000 --> 00:21:38.000]  她的名字叫夏甲
[00:21:38.000 --> 00:21:39.000]  是埃及人
[00:21:39.000 --> 00:21:40.000]  老公啊
[00:21:40.000 --> 00:21:42.000]  你不如和她生一個先吧
[00:21:42.000 --> 00:21:44.000]  那就是你生的
[00:21:44.000 --> 00:21:46.000]  可能是用這樣的方式
[00:21:46.000 --> 00:21:51.000]  亞伯蘭聽到太太說這句話
[00:21:51.000 --> 00:21:53.000]  他自己又這樣
[00:21:53.000 --> 00:21:55.000]  亞伯蘭很清楚知道
[00:21:55.000 --> 00:21:56.000]  神告訴他
[00:21:56.000 --> 00:21:57.000]  你本身生的
[00:21:57.000 --> 00:21:59.000]  是我本身
[00:21:59.000 --> 00:22:00.000]  我始終是本身
[00:22:00.000 --> 00:22:04.000]  最後他就和夏甲上床
[00:22:04.000 --> 00:22:08.000]  就生了第一個
[00:22:08.000 --> 00:22:10.000]  以實瑪利出來
[00:22:10.000 --> 00:22:13.000]  我們看一看在這段聖經當中
[00:22:13.000 --> 00:22:15.000]  或者我們讀一讀
[00:22:15.000 --> 00:22:18.000]  第二節十六章一起讀
[00:22:18.000 --> 00:22:20.000]  「撒萊求亞伯蘭說
[00:22:20.000 --> 00:22:21.000]  看啊
[00:22:21.000 --> 00:22:23.000]  耶和華使我不能生育
[00:22:23.000 --> 00:22:26.000]  你來和我的婢女同房
[00:22:26.000 --> 00:22:29.000]  也許我可以從她得孩子」
[00:22:29.000 --> 00:22:32.000]  亞伯蘭聽從了撒萊的話
[00:22:32.000 --> 00:22:35.000]  這段聖經都讓我們看見
[00:22:35.000 --> 00:22:37.000]  當時其實就是這樣的
[00:22:37.000 --> 00:22:42.000]  婢女給丈夫做妾侍的時候
[00:22:42.000 --> 00:22:46.000]  其實生出來的都是當太太所出的
[00:22:46.000 --> 00:22:50.000]  撈餓米的情形和路德的情形
[00:22:50.000 --> 00:22:52.000]  其實都是這樣的
[00:22:52.000 --> 00:22:54.000]  但結果是什麼呢?
[00:22:54.000 --> 00:22:55.000]  結果就是
[00:22:55.000 --> 00:22:56.000]  沒錯
[00:22:56.000 --> 00:22:59.000]  夏甲因為這樣的緣故就懷孕
