
[00:00:00.000 --> 00:00:02.800]  好,問問大家
[00:02:57.600 --> 00:03:03.400]  第一章就以眾贊神在基督裡面的作為來開始
[00:03:03.400 --> 00:03:05.800]  是一篇很榮耀的篇章
[00:03:05.800 --> 00:03:11.000]  然後保羅為亞細亞的信徒感恩和禱告
[00:03:11.000 --> 00:03:16.200]  為他們在信仰裡面能夠更加盡心去體會
[00:03:16.200 --> 00:03:19.000]  頂會神的作為去禱告
[00:03:19.000 --> 00:03:23.800]  帶出教會就是基督的身體
[00:03:23.800 --> 00:03:27.000]  第一章是從理論的層面
[00:03:27.000 --> 00:03:29.800]  去講道神救贖的工作
[00:03:29.800 --> 00:03:31.600]  而進入到第二章
[00:03:31.600 --> 00:03:33.400]  也承接第一章
[00:03:33.400 --> 00:03:37.200]  將神救贖的工作落實在教會
[00:03:37.200 --> 00:03:40.800]  即是我們每一個信徒的生命裡面
[00:03:40.800 --> 00:03:45.000]  今天宣告的經文在二章一至十節
[00:03:45.000 --> 00:03:46.800]  是很熟悉的一段經文
[00:03:46.800 --> 00:03:52.400]  這一段很清楚地將信徒在信主之前
[00:03:52.400 --> 00:03:56.600]  信主之後的生命做了一個對比
[00:03:56.600 --> 00:03:58.400]  這一段可以分為三部分
[00:03:58.400 --> 00:04:01.200]  第一部分是一至三節
[00:04:01.200 --> 00:04:06.400]  就是過去未信主的時候在罪裡面的光景
[00:04:06.400 --> 00:04:08.800]  接著是四至七節
[00:04:08.800 --> 00:04:12.000]  就是信徒生命的轉捩點
[00:04:12.000 --> 00:04:13.800]  信徒現在在基督裡面
[00:04:13.800 --> 00:04:17.400]  如何蒙連述生命被改變的狀況
[00:04:17.400 --> 00:04:19.400]  最後就是八至十節
[00:04:19.400 --> 00:04:22.800]  講道救恩的基礎和目的
[00:04:22.800 --> 00:04:26.600]  事實上保羅想要討論的焦點是什麼呢?
[00:04:26.600 --> 00:04:31.400]  就是基督徒的生活、生命和他的身份
[00:04:31.400 --> 00:04:33.800]  當我們知道自己是誰的時候
[00:04:33.800 --> 00:04:37.200]  其實我們就能夠懂得怎樣去生活
[00:04:37.200 --> 00:04:39.800]  盼望透過今天的訊息
[00:04:39.800 --> 00:04:42.200]  讓我們回憶我們的過去
[00:04:42.200 --> 00:04:44.600]  在未信主之前的境況
[00:04:44.600 --> 00:04:49.000]  神今天怎樣去拯救我們生命被轉化
[00:04:49.000 --> 00:04:52.400]  我們要怎樣將神救贖的恩典
[00:04:52.400 --> 00:04:55.000]  很深刻地記下呢?
[00:04:55.000 --> 00:04:59.600]  我們一起去誦讀《耳窟所書》二章一至三節
[00:04:59.600 --> 00:05:05.200]  從前你們因著自己的過犯罪惡而死了
[00:05:05.200 --> 00:05:09.200]  那時你們在過犯罪惡中生活
[00:05:09.200 --> 00:05:11.600]  隨從今世的風俗
[00:05:11.600 --> 00:05:15.000]  信服空中掌權者的手靈
[00:05:15.000 --> 00:05:20.200]  就是現今在活役的人心中運行的邪靈
[00:05:20.200 --> 00:05:24.600]  我們從前也都生活在他們當中
[00:05:24.600 --> 00:05:27.000]  放縱肉體的私慾
[00:05:27.000 --> 00:05:30.800]  隨著肉體和心中的意念去做
[00:05:30.800 --> 00:05:32.400]  和別人一樣
[00:05:32.400 --> 00:05:35.800]  生來就是該受懲罰的人
[00:05:35.800 --> 00:05:42.400]  第一點,我們不要忘記過去犯罪的光景
[00:05:42.400 --> 00:05:45.000]  由第一章,我們進入第二章
[00:05:45.000 --> 00:05:47.200]  氣氛完全不同了
[00:05:47.200 --> 00:05:50.000]  在第一節,保羅一開始
[00:05:50.000 --> 00:05:54.400]  就帶我們進入一個黑暗的深淵
[00:05:54.400 --> 00:05:59.800]  他以死來說,人在信主之前的狀態
[00:05:59.800 --> 00:06:03.200]  在此死是一個隱喻
[00:06:03.200 --> 00:06:05.600]  指我們靈性的死亡
[00:06:05.600 --> 00:06:09.400]  指我們和神的關係斷絕了
[00:06:09.400 --> 00:06:16.200]  他說到死的狀態是因為人的過犯罪惡所造成的
[00:06:16.200 --> 00:06:18.200]  過犯我們常說
[00:06:18.200 --> 00:06:22.000]  有時會行差踏錯,或者偏離正道的意思
[00:06:22.000 --> 00:06:24.200]  而罪惡我們常說
[00:06:24.200 --> 00:06:26.800]  就是種不出紅心
[00:06:26.800 --> 00:06:29.600]  或者達不到標準的意思
[00:06:29.600 --> 00:06:33.400]  兩個字合在一起代表什麼呢?
[00:06:33.400 --> 00:06:35.400]  不同層面的罪
[00:06:35.400 --> 00:06:39.600]  而引致到靈性死亡的狀態
[00:06:39.600 --> 00:06:41.600]  保羅接著就說到
[00:06:41.600 --> 00:06:44.600]  人在未信主之前的生活
[00:06:44.600 --> 00:06:47.800]  是受到以下幾方面的影響
[00:06:47.800 --> 00:06:51.600]  第一方面,是隨從今世的風俗
[00:06:51.600 --> 00:06:56.800]  這裡的意思就是按照著這個世界的時代
[00:06:56.800 --> 00:07:00.800]  可能指到今世的風氣、風俗
[00:07:00.800 --> 00:07:03.600]  暗示是忽略神
[00:07:03.600 --> 00:07:07.800]  或者是敵對神的價值觀
[00:07:07.800 --> 00:07:10.600]  我記得我小時候
[00:07:10.600 --> 00:07:13.200]  每一年的大年初一
[00:07:13.200 --> 00:07:16.800]  我媽媽一定會叫我不要做一件事
[00:07:16.800 --> 00:07:20.200]  不知道大家能否猜到
[00:07:20.200 --> 00:07:23.400]  什麼?嘩!很多
[00:07:23.400 --> 00:07:26.600]  對,我相信大家聽到有答案
[00:07:26.600 --> 00:07:28.800]  就是不要洗頭
[00:07:28.800 --> 00:07:32.000]  有沒有人叫你不可以洗頭的?
[00:07:32.000 --> 00:07:33.600]  也有
[00:07:33.600 --> 00:07:37.800]  你知道為什麼嗎?
[00:07:37.800 --> 00:07:39.400]  我很好奇
[00:07:39.400 --> 00:07:41.400]  我曾經問過媽媽
[00:07:41.400 --> 00:07:42.600]  為什麼不可以洗頭?
[00:07:42.600 --> 00:07:44.600]  年初一拜完年
[00:07:44.600 --> 00:07:46.600]  出完街
[00:07:46.600 --> 00:07:49.000]  滿身都是汗
[00:07:49.000 --> 00:07:51.200]  當然要洗頭
[00:07:51.200 --> 00:07:55.400]  她就逃避了這個問題
[00:07:55.400 --> 00:07:56.600]  幾年了
[00:07:56.600 --> 00:07:58.200]  她就逃避了
[00:07:58.200 --> 00:08:02.000]  後來她想出了一個答案來敷衍我
[00:08:02.000 --> 00:08:03.600]  就是她說什麼呢?
[00:08:03.600 --> 00:08:06.000]  洗頭!洗頭!
[00:08:06.000 --> 00:08:08.600]  那怎麼辦?
[00:08:08.600 --> 00:08:12.200]  洗頭的音像什麼?
[00:08:12.200 --> 00:08:14.000]  死啊!
[00:08:14.000 --> 00:08:16.000]  死人頭!
[00:08:16.000 --> 00:08:19.000]  所以就不讓我洗頭
[00:08:19.000 --> 00:08:20.800]  我就乖乖的
[00:08:20.800 --> 00:08:23.000]  因為小時候
[00:08:23.000 --> 00:08:24.400]  不可以反抗
[00:08:24.400 --> 00:08:26.200]  就不洗頭了
[00:08:26.200 --> 00:08:27.600]  原來洗頭
[00:08:27.600 --> 00:08:30.800]  就變成死頭了
[00:08:30.800 --> 00:08:34.200]  有時候我聽弟兄姊妹說
[00:08:34.200 --> 00:08:37.400]  他們的老闆會找人來公司做什麼?
[00:08:37.400 --> 00:08:39.400]  看風水、擺財位
[00:08:39.400 --> 00:08:41.200]  有沒有試過?
[00:08:41.200 --> 00:08:42.200]  有聽過吧?
[00:08:42.200 --> 00:08:44.200]  你自己不會這樣做
[00:08:44.200 --> 00:08:47.000]  又或者他們開工的時候
[00:08:47.000 --> 00:08:49.200]  要拜神、切燒豬
[00:08:49.200 --> 00:08:50.800]  有沒有試過?
[00:08:50.800 --> 00:08:51.800]  也有
[00:08:51.800 --> 00:08:54.200]  給你吃,你吃不吃?
[00:08:54.200 --> 00:08:58.200]  吃啊!我聽到吃
[00:08:58.200 --> 00:09:01.000]  是啊!可能大家試過吃
[00:09:01.000 --> 00:09:05.400]  我說這個世界充斥著很多不同的價值觀
[00:09:05.400 --> 00:09:07.800]  因此我們不想煩惱
[00:09:07.800 --> 00:09:09.800]  又要解釋這麼多
[00:09:09.800 --> 00:09:11.800]  又怕得罪人
[00:09:11.800 --> 00:09:13.000]  你老闆
[00:09:13.000 --> 00:09:16.600]  所以勉為其難就去照做了
[00:09:16.600 --> 00:09:18.400]  但我們作為基督徒
[00:09:18.400 --> 00:09:22.800]  究竟我們是不是要隨從今世的風俗而行呢?
[00:09:22.800 --> 00:09:26.200]  抑或我們可以不受克制
[00:09:26.200 --> 00:09:29.400]  去劃清界線呢?
[00:09:29.400 --> 00:09:30.400]  第二
[00:09:30.400 --> 00:09:33.000]  我們以前在最終的生活
[00:09:33.000 --> 00:09:37.000]  是會信服空中掌權者的首領
[00:09:37.000 --> 00:09:38.400]  保羅直接解釋
[00:09:38.400 --> 00:09:41.200]  掌權者的首領就是
[00:09:41.200 --> 00:09:45.600]  「現今在活逆的人心中運行的邪靈」
[00:09:45.600 --> 00:09:49.600]  邪靈一般我們就指魔鬼、撒旦
[00:09:49.600 --> 00:09:52.600]  或者惡者
[00:09:52.600 --> 00:09:54.000]  而「活逆的人」
[00:09:54.000 --> 00:09:56.000]  有時我們叫「活逆之子」
[00:09:56.000 --> 00:09:58.000]  Son of disobedience
[00:09:58.000 --> 00:10:01.200]  其實就是指經常搞對抗
[00:10:01.200 --> 00:10:06.200]  也可以指違背神心意遠離上帝的人
[00:10:06.200 --> 00:10:09.000]  邪靈就在他們心中運行
[00:10:09.000 --> 00:10:13.800]  對人和對世界作出不同程度的影響
[00:10:13.800 --> 00:10:15.800]  不過有時
[00:10:15.800 --> 00:10:18.000]  我不知道你會不會也是這樣
[00:10:18.000 --> 00:10:23.000]  過份強調或誇大了撒旦的角色
[00:10:23.000 --> 00:10:24.600]  做不到甚麼事呢?
[00:10:24.600 --> 00:10:26.200]  撒旦事
[00:10:26.200 --> 00:10:27.000]  病啊
[00:10:27.000 --> 00:10:28.800]  撒旦攻擊
[00:10:28.800 --> 00:10:29.800]  那個人不信主
[00:10:29.800 --> 00:10:32.200]  一定是撒旦的難咒
[00:10:32.200 --> 00:10:34.000]  將撒旦的能力
[00:10:34.000 --> 00:10:36.600]  嘩!說得很大
[00:10:36.600 --> 00:10:38.200]  但我們看輕了
[00:10:38.200 --> 00:10:39.800]  基督的角色
[00:10:39.800 --> 00:10:41.200]  基督的能力
[00:10:41.200 --> 00:10:46.000]  有時可能我們只是想淡化自己的責任
[00:10:46.000 --> 00:10:49.000]  或者是我們的罪
[00:10:49.000 --> 00:10:54.000]  這裡是要我們回想自己從前的困境
[00:10:54.000 --> 00:10:58.000]  而不是要尊崇魔鬼撒旦的能力
[00:10:58.000 --> 00:10:59.000]  第三
[00:10:59.000 --> 00:11:02.400]  我們以前在最終的生活是會怎樣呢?
[00:11:02.400 --> 00:11:04.800]  放縱肉體的私慾
[00:11:04.800 --> 00:11:09.600]  保羅在第三節刻意將「你們」轉成「我們」
[00:11:09.600 --> 00:11:11.400]  他又想強調
[00:11:11.400 --> 00:11:13.800]  其實我們所有人
[00:11:13.800 --> 00:11:16.000]  包括保羅他自己
[00:11:16.000 --> 00:11:20.600]  他以前曾經也是放縱肉體的私慾
[00:11:20.600 --> 00:11:25.200]  這個肉體的私慾是隨著人的內心的喜好
[00:11:25.200 --> 00:11:27.200]  即是他想做甚麼
[00:11:27.200 --> 00:11:29.800]  喜歡做甚麼就去做
[00:11:29.800 --> 00:11:32.600]  這裡不單是說到一些性慾
[00:11:32.600 --> 00:11:35.000]  或者一些感官上的慾望
[00:11:35.000 --> 00:11:38.600]  可能也是包括我們喜歡亂發脾氣
[00:11:38.600 --> 00:11:40.600]  我們很多不和
[00:11:40.600 --> 00:11:42.200]  或者很多野心
[00:11:42.200 --> 00:11:44.400]  很多自私等等
[00:11:44.400 --> 00:11:49.000]  甚至對食物、金錢、權力的慾望
[00:11:49.000 --> 00:11:54.200]  這些慾望控制著我們的思想和行為
[00:11:54.200 --> 00:11:59.000]  結果所有人按著本性
[00:11:59.000 --> 00:12:01.000]  都成為可怒之子
[00:12:01.000 --> 00:12:07.400]  每個人都注定受到神所憎惡和憤怒
[00:12:07.400 --> 00:12:10.800]  保羅帶我們回憶我們的過去
[00:12:10.800 --> 00:12:13.800]  我們以前如何活在罪中
[00:12:13.800 --> 00:12:20.400]  被這些風氣和肉體的慾望控制著
[00:12:20.400 --> 00:12:26.000]  今天我們是否還活在過去罪中的生活
[00:12:26.000 --> 00:12:28.200]  我們被性捆綁
[00:12:28.200 --> 00:12:32.000]  被金錢、權力、慾望克制著
[00:12:32.000 --> 00:12:37.200]  我們是否習慣了這種生活而不自知
[00:12:37.200 --> 00:12:42.200]  想問問大家有沒有試過養寵物
[00:12:42.200 --> 00:12:44.800]  有沒有?沒有嗎?
[00:12:44.800 --> 00:12:46.200]  小時候
[00:12:46.200 --> 00:12:50.200]  小時候什麼都會養
[00:12:50.200 --> 00:12:53.400]  金魚、龜都會養
[00:12:53.400 --> 00:12:57.400]  我小時候養了一隻很可愛的動物
[00:12:57.400 --> 00:12:59.600]  你猜是什麼?
[00:12:59.600 --> 00:13:03.600]  什麼?猴子?
[00:13:03.600 --> 00:13:06.600]  白兔子
[00:13:06.600 --> 00:13:07.600]  很喜歡養
[00:13:07.600 --> 00:13:10.400]  白兔子怎麼樣?很可愛吧?
[00:13:10.400 --> 00:13:13.400]  毛又白又滑
[00:13:13.400 --> 00:13:17.200]  養了就知道
[00:13:17.200 --> 00:13:18.600]  以為不用怎麼打理
[00:13:18.600 --> 00:13:21.600]  白白的牠自己搞定
[00:13:21.600 --> 00:13:22.600]  養了就知道
[00:13:22.600 --> 00:13:25.600]  牠們的排泄物
[00:13:25.600 --> 00:13:28.200]  有沒有見過?小小的
[00:13:28.200 --> 00:13:29.600]  好像朱古力豆
[00:13:29.600 --> 00:13:30.800]  沒有那麼大顆
[00:13:30.800 --> 00:13:32.600]  小顆一點
[00:13:32.600 --> 00:13:36.000]  我家裡沒有籠子
[00:13:36.000 --> 00:13:37.800]  我不是家裡有籠子
[00:13:37.800 --> 00:13:41.800]  我喜歡放養
[00:13:41.800 --> 00:13:43.000]  放養是什麼意思?
[00:13:43.000 --> 00:13:46.400]  有牠在家裡走動
[00:13:46.400 --> 00:13:48.200]  牠不跑的
[00:13:48.200 --> 00:13:52.800]  牠可以在家裡四處放下朱古力
[00:13:52.800 --> 00:13:54.800]  一顆兩顆
[00:13:54.800 --> 00:13:57.000]  我們就努力地撿
[00:13:57.000 --> 00:13:59.600]  有些地方牠四處走
[00:13:59.600 --> 00:14:00.400]  我們不知道
[00:14:00.400 --> 00:14:02.600]  沒有撿到
[00:14:02.600 --> 00:14:04.200]  以為沒有什麼
[00:14:04.200 --> 00:14:07.000]  但是日子過久了
[00:14:07.000 --> 00:14:09.800]  如果不清理排泄物
[00:14:09.800 --> 00:14:11.600]  原來會發酵
[00:14:11.600 --> 00:14:14.800]  就會很臭
[00:14:14.800 --> 00:14:17.000]  結果每次回家
[00:14:17.000 --> 00:14:20.000]  一打開
[00:14:20.000 --> 00:14:21.400]  就一大股味道
[00:14:21.400 --> 00:14:22.600]  但一進屋
[00:14:22.600 --> 00:14:24.400]  哇!好可愛啊!
[00:14:24.400 --> 00:14:26.800]  什麼都忘記了
[00:14:26.800 --> 00:14:28.400]  什麼味道都聞不到
[00:14:28.400 --> 00:14:30.000]  被它馴服了
[00:14:30.000 --> 00:14:34.200]  後來簡直習慣了這種氣味
[00:14:34.200 --> 00:14:35.600]  我在想
[00:14:35.600 --> 00:14:40.400]  我們對罪的適應都很相似
[00:14:40.400 --> 00:14:42.000]  初信主的時候
[00:14:42.000 --> 00:14:44.800]  我們對罪的觸覺很敏銳
[00:14:44.800 --> 00:14:46.600]  很快就分辨到
[00:14:46.600 --> 00:14:48.400]  嗯,不太妥當
[00:14:48.400 --> 00:14:49.400]  有罪啊
[00:14:49.400 --> 00:14:51.600]  或者有私貪
[00:14:51.600 --> 00:14:52.800]  我們會很警覺
[00:14:52.800 --> 00:14:55.800]  我們會避免自己犯罪
[00:14:55.800 --> 00:14:59.800]  但是當我們沒有馬上去對付這些罪
[00:14:59.800 --> 00:15:01.000]  我們有它
[00:15:01.000 --> 00:15:03.000]  不以為意的時候
[00:15:03.000 --> 00:15:05.200]  我們對罪的敏感程度
[00:15:05.200 --> 00:15:08.000]  就會慢慢地降低
[00:15:08.000 --> 00:15:09.400]  遲鈍
[00:15:09.400 --> 00:15:10.200]  慢慢地
[00:15:10.200 --> 00:15:13.400]  我們就習慣了在罪中的生活
[00:15:13.400 --> 00:15:15.000]  甚至犯了罪
[00:15:15.000 --> 00:15:18.600]  一點都不覺得有什麼問題
[00:15:18.600 --> 00:15:19.800]  弟兄姊妹
[00:15:19.800 --> 00:15:22.200]  我們要醒了
[00:15:22.200 --> 00:15:23.800]  醒
[00:15:23.800 --> 00:15:26.000]  不要再給自己藉口
[00:15:26.000 --> 00:15:28.000]  習慣這種生活
[00:15:28.000 --> 00:15:30.800]  習慣犯罪
[00:15:30.800 --> 00:15:32.000]  我們回想
[00:15:32.000 --> 00:15:33.800]  在我們未信主的時候
[00:15:33.800 --> 00:15:36.800]  我們的生命是多麼無助
[00:15:36.800 --> 00:15:38.400]  我們是多麼沒有盼望
[00:15:38.400 --> 00:15:39.800]  沒有自由
[00:15:39.800 --> 00:15:42.200]  我們沉淪在罪中
[00:15:42.200 --> 00:15:44.800]  是因為神祂的恩典
[00:15:44.800 --> 00:15:47.600]  祂無條件地愛我們
[00:15:47.600 --> 00:15:50.200]  甚至我們犯罪的樣子
[00:15:50.200 --> 00:15:52.000]  不好看,祂也愛我們
[00:15:52.000 --> 00:15:53.400]  因為神的救贖
[00:15:53.400 --> 00:15:55.200]  神拯救我們
[00:15:55.200 --> 00:15:58.200]  去脫離這種罪的生活
[00:15:58.200 --> 00:16:03.600]  今天我們是否仍然要繼續過這樣的生活呢?
[00:16:03.600 --> 00:16:05.600]  我們不要忘記過去
[00:16:05.600 --> 00:16:09.200]  但是不要再活在過去
[00:16:09.200 --> 00:16:13.000]  我們不要再活在過去犯罪的生活裡面
[00:16:13.000 --> 00:16:15.800]  要回到神的恩典
[00:16:15.800 --> 00:16:17.000]  神的恩典裡面
[00:16:17.000 --> 00:16:20.600]  那麼神的恩典又怎樣可以得到呢?
[00:16:20.600 --> 00:16:24.200]  接下來大家一起讀二福所書
[00:16:24.200 --> 00:16:26.200]  二章四至七節
[00:16:26.200 --> 00:16:28.200]  (文章繼續)
[00:16:29.200 --> 00:16:31.200]  (文章繼續)
[00:16:32.200 --> 00:16:34.200]  (文章繼續)
[00:16:34.200 --> 00:17:01.200]  (文章繼續)
[00:17:01.200 --> 00:17:24.200]  (文章繼續)
[00:17:24.200 --> 00:17:27.000]  這個轉捩點就是上帝
[00:17:27.000 --> 00:17:30.200]  他用了三個很有意思
[00:17:30.200 --> 00:17:32.800]  也是很獨特的詞語
[00:17:32.800 --> 00:17:35.000]  去描寫上帝
[00:17:35.000 --> 00:17:38.400]  第一個是上帝豐盛的憐憫
[00:17:38.400 --> 00:17:39.400]  Elios
[00:17:39.400 --> 00:17:42.400]  這個憐憫是豐盛
[00:17:42.400 --> 00:17:44.800]  即是滿到寫的意思
[00:17:44.800 --> 00:17:48.200]  不單是一種帶著慈憐的感情
[00:17:48.200 --> 00:17:51.400]  也帶著一種忠誠的意思
[00:17:51.400 --> 00:17:54.400]  即是說神很忠於自己的旨意
[00:17:54.400 --> 00:17:58.000]  就是他定義要憐憫人
[00:17:58.000 --> 00:18:01.000]  第二個詞語就是上帝的大愛
[00:18:01.000 --> 00:18:02.000]  Agape
[00:18:02.000 --> 00:18:04.000]  應該大家都很熟悉
[00:18:04.000 --> 00:18:09.600]  上帝的愛和救贖通常會連在一起
[00:18:09.600 --> 00:18:11.400]  神有豐富的憐憫
[00:18:11.400 --> 00:18:13.400]  是因為祂很愛我們
[00:18:13.400 --> 00:18:15.800]  第三個詞語是上帝的恩典
[00:18:15.800 --> 00:18:16.800]  Cheris
[00:18:16.800 --> 00:18:19.600]  這裡是指上帝的恩惠
[00:18:19.600 --> 00:18:21.400]  和祂赦罪的愛
[00:18:21.400 --> 00:18:23.600]  都是我們不配得的
[00:18:23.600 --> 00:18:24.400]  弟兄姊妹
[00:18:24.400 --> 00:18:28.400]  誰覺得神很愛你?
[00:18:28.400 --> 00:18:30.600]  很多人
[00:18:30.600 --> 00:18:31.800]  我想問你
[00:18:31.800 --> 00:18:36.600]  什麼時候我們覺得神很愛我們?
[00:18:36.600 --> 00:18:38.800]  是不是當我們
[00:18:38.800 --> 00:18:40.600]  現在有一份很穩定
[00:18:40.600 --> 00:18:42.800]  很有前景的工作
[00:18:42.800 --> 00:18:45.000]  我們現在有很健康的身體
[00:18:45.000 --> 00:18:47.200]  真的可以通山跑
[00:18:47.200 --> 00:18:49.600]  或者長命到八二歲
[00:18:49.600 --> 00:18:51.400]  婚姻家庭美滿
[00:18:51.400 --> 00:18:53.400]  做到自己想做的事
[00:18:53.400 --> 00:18:54.800]  人生很順利
[00:18:54.800 --> 00:18:57.800]  是不是代表神很愛我們?
[00:18:57.800 --> 00:18:59.400]  我有聽過
[00:18:59.400 --> 00:19:01.000]  有些弟兄姊妹說
[00:19:01.000 --> 00:19:05.000]  他們感受不到神愛他們
[00:19:05.000 --> 00:19:08.800]  就是當他們遇到很大的苦難
[00:19:08.800 --> 00:19:12.000]  他們很快就會埋怨神
[00:19:12.000 --> 00:19:13.600]  會罵神
[00:19:13.600 --> 00:19:17.000]  或者當他們犯了罪要受苦
[00:19:17.000 --> 00:19:21.200]  他們就會很輕易地將責任推給神
[00:19:21.200 --> 00:19:22.200]  然後就怪神
[00:19:22.200 --> 00:19:24.800]  為什麼讓他們遇到這樣的事
[00:19:24.800 --> 00:19:26.800]  或者當他們想要
[00:19:26.800 --> 00:19:30.400]  熟悉一些事物或者人的時候
[00:19:30.400 --> 00:19:32.000]  但又得不到
[00:19:32.000 --> 00:19:35.400]  他們就向神發脾氣
[00:19:35.400 --> 00:19:37.600]  我們有沒有試過?
[00:19:37.600 --> 00:19:39.200]  可能都有
[00:19:39.200 --> 00:19:40.600]  我在想
[00:19:40.600 --> 00:19:43.000]  究竟我們用什麼來衡量
[00:19:43.000 --> 00:19:45.400]  神對我們的愛呢?
[00:19:45.400 --> 00:19:48.800]  是不是在於祂給我們一些好處
[00:19:48.800 --> 00:19:52.200]  或者祂幫我們解圍
[00:19:52.200 --> 00:19:55.200]  這樣就叫愛我們?
[00:19:55.200 --> 00:20:01.000]  我們跟拜坊間神佛的人有什麼分別?
[00:20:01.000 --> 00:20:02.800]  如果我們想要的東西
[00:20:02.800 --> 00:20:04.400]  神都給我們
[00:20:04.400 --> 00:20:05.800]  全部都是好的
[00:20:05.800 --> 00:20:07.400]  很正面的
[00:20:07.400 --> 00:20:08.400]  是不是這樣
[00:20:08.400 --> 00:20:11.800]  就是代表神很愛我們?
[00:20:11.800 --> 00:20:16.200]  難道神的愛只是在於這樣?
[00:20:16.200 --> 00:20:17.400]  保羅說到
[00:20:17.400 --> 00:20:19.200]  神的愛是怎樣?
[00:20:19.200 --> 00:20:24.400]  神的愛就是當我們仍然活在罪中的時候
[00:20:24.400 --> 00:20:27.000]  因為神的憐憫和大愛
[00:20:27.000 --> 00:20:29.600]  積著耶穌基督的救贖
[00:20:29.600 --> 00:20:32.600]  祂使我們能夠跟基督聯合
[00:20:32.600 --> 00:20:36.000]  能夠重新地去活過來
[00:20:36.000 --> 00:20:39.200]  第五至六節出現了有三個
[00:20:39.200 --> 00:20:41.000]  「與基督一同」
[00:20:41.000 --> 00:20:43.400]  「船」這個原文
[00:20:43.400 --> 00:20:46.800]  這個屆時組成的複合詞
[00:20:46.800 --> 00:20:52.000]  就是來表達我們跟基督聯合這個概念
[00:20:52.000 --> 00:20:54.000]  就是「一同活過來」
[00:20:54.000 --> 00:20:55.400]  「一同復活」
[00:20:55.400 --> 00:20:58.000]  以及「一同坐在天上」
[00:20:58.000 --> 00:21:00.800]  這三個複合的動詞
[00:21:00.800 --> 00:21:04.200]  原文是一個過去式
[00:21:04.200 --> 00:21:06.400]  就是說這是一個事實
[00:21:06.400 --> 00:21:09.400]  不是將來才發生的事
