
[00:00:00.000 --> 00:00:07.200]  大家好大家好大家好大家好
[00:02:09.400 --> 00:02:12.400]  經歷過上帝之後會怎樣?
[00:02:12.400 --> 00:02:15.400]  有沒有人問過你這些問題?
[00:02:15.400 --> 00:02:18.400]  我不知道你有沒有問過,但我經常被人問
[00:02:18.400 --> 00:02:25.400]  今天想和大家分享一位聖經中的人物
[00:02:25.400 --> 00:02:32.400]  同樣的經文,都是和上帝有一個很親身的經歷
[00:02:32.400 --> 00:02:34.400]  那個人是誰?
[00:02:34.400 --> 00:02:37.400]  那個人叫多瑪,Thomas
[00:02:37.400 --> 00:02:40.400]  有沒有人叫Thomas?
[00:02:40.400 --> 00:02:42.400]  有嗎?有啊!
[00:02:42.400 --> 00:02:48.400]  Thomas是跟隨十二門徒之一,即是跟從耶穌的十二門徒之一
[00:02:48.400 --> 00:02:52.400]  他經常在福音書中看到他的名字
[00:02:52.400 --> 00:02:58.400]  但聖經中有一個形容,叫做底土瑪的多瑪
[00:02:58.400 --> 00:02:59.400]  底土瑪是什麼?
[00:02:59.400 --> 00:03:01.400]  底土瑪不是一個地方名
[00:03:01.400 --> 00:03:04.400]  底土瑪是一個希臘文,他的意思是什麼?
[00:03:04.400 --> 00:03:07.400]  意思其實很直譯,就是雙胞胎
[00:03:07.400 --> 00:03:11.400]  也是多瑪的名字的解釋
[00:03:11.400 --> 00:03:13.400]  多瑪的意思就是雙胞胎
[00:03:13.400 --> 00:03:20.400]  新譯本很特別,就是形容他綽號雙胞胎的多瑪
[00:03:20.400 --> 00:03:24.400]  其實好像很特別,是不是一個地方
[00:03:24.400 --> 00:03:28.400]  原來他的直譯是雙胞胎的多瑪
[00:03:28.400 --> 00:03:33.400]  但聖經中沒有說到他的孫子,孖生的孫子
[00:03:33.400 --> 00:03:35.400]  可能沒有孖生的孫子
[00:03:35.400 --> 00:03:37.400]  只是想你們加深一點印象
[00:03:37.400 --> 00:03:40.400]  不是解釋那個字是為什麼
[00:03:40.400 --> 00:03:42.400]  多瑪的名字其實剛才也說了
[00:03:42.400 --> 00:03:45.400]  一般都是出現在福音書中
[00:03:45.400 --> 00:03:48.400]  他出現的時候其實在其他福音書中
[00:03:48.400 --> 00:03:52.400]  其實也不會很詳盡說他發生過什麼事
[00:03:52.400 --> 00:03:54.400]  不過在約翰福音就會有
[00:03:54.400 --> 00:03:57.400]  他好像一個人
[00:03:57.400 --> 00:04:00.400]  我閱讀多瑪這個人物中
[00:04:00.400 --> 00:04:02.400]  我覺得他好像這個人
[00:04:02.400 --> 00:04:08.400]  我不知道你們最近社交媒體
[00:04:08.400 --> 00:04:13.400]  影視上網的YouTube頻道有沒有彈他出來
[00:04:13.400 --> 00:04:16.400]  其實我最近經常彈他出來
[00:04:16.400 --> 00:04:18.400]  為什麼我覺得他好像這個人
[00:04:18.400 --> 00:04:21.400]  因為多瑪同樣不是在主角
[00:04:21.400 --> 00:04:25.400]  一般在聖經中他都不是站在C位
[00:04:25.400 --> 00:04:29.400]  他通常都是在周邊介紹一下他出場
[00:04:29.400 --> 00:04:31.400]  但多瑪有一個特色
[00:04:31.400 --> 00:04:36.400]  他出場的事件都很深刻
[00:04:36.400 --> 00:04:38.400]  就好像他這樣
[00:04:38.400 --> 00:04:40.400]  他通常都不是主角
[00:04:40.400 --> 00:04:42.400]  但他出現的時候
[00:04:42.400 --> 00:04:44.400]  你會記得他發生過什麼事
[00:04:44.400 --> 00:04:45.400]  說過什麼
[00:04:45.400 --> 00:04:47.400]  不過很想說的是
[00:04:47.400 --> 00:04:52.400]  可能在節目中他不是重心人物
[00:04:52.400 --> 00:04:56.400]  不過他說的話可能你也會和你的朋友說
[00:04:56.400 --> 00:04:58.400]  說一些金句的對白
[00:04:58.400 --> 00:05:00.400]  多瑪也是這樣
[00:05:00.400 --> 00:05:02.400]  多瑪出場中
[00:05:02.400 --> 00:05:05.400]  通常都會有金句對白
[00:05:05.400 --> 00:05:07.400]  我其中舉一個
[00:05:07.400 --> 00:05:08.400]  我不舉太多
[00:05:08.400 --> 00:05:09.400]  因為他也不是太多
[00:05:09.400 --> 00:05:10.400]  他只有四個
[00:05:10.400 --> 00:05:12.400]  不過我舉兩個
[00:05:12.400 --> 00:05:14.400]  有一個你們一定記得
[00:05:14.400 --> 00:05:16.400]  就是在《讓向福音》十四章中
[00:05:16.400 --> 00:05:18.400]  其實耶穌說那群門徒
[00:05:18.400 --> 00:05:21.400]  我為了你們預備了一個地方
[00:05:21.400 --> 00:05:22.400]  我去的地方
[00:05:22.400 --> 00:05:25.400]  你們也會知道那條路
[00:05:25.400 --> 00:05:27.400]  多瑪問一句
[00:05:27.400 --> 00:05:29.400]  主啊,我不知道你說什麼
[00:05:29.400 --> 00:05:30.400]  去哪裡
[00:05:30.400 --> 00:05:33.400]  我怎麼知道那條路是什麼呢
[00:05:33.400 --> 00:05:38.400]  耶穌就這樣回答他
[00:05:38.400 --> 00:05:39.400]  你一定聽過的
[00:05:39.400 --> 00:05:40.400]  耶穌這樣回答他
[00:05:40.400 --> 00:05:43.400]  我就是道路,真理生命
[00:05:43.400 --> 00:05:46.400]  若不直著我,沒有人能到乎那裡去
[00:05:46.400 --> 00:05:48.400]  這個一定聽過
[00:05:48.400 --> 00:05:50.400]  這些就是經典的金句
[00:05:50.400 --> 00:05:52.400]  今天我想說的經文
[00:05:52.400 --> 00:05:57.400]  就是多瑪在《讓向福音》中出現的第三件事
[00:05:57.400 --> 00:05:59.400]  會在《讓向福音》二十章
[00:05:59.400 --> 00:06:01.400]  二十四至二十九節中
[00:06:01.400 --> 00:06:04.400]  我們一起讀一下今天要說的經文
[00:06:04.400 --> 00:06:06.400]  慈悲人愛天父感謝你
[00:06:06.400 --> 00:06:09.400]  感謝你招聚我們回到你的教會
[00:06:09.400 --> 00:06:11.400]  我們能夠一起去敬拜你
[00:06:11.400 --> 00:06:14.400]  求主你讓聖靈引導我們下來
[00:06:14.400 --> 00:06:16.400]  一間聽你的話
[00:06:16.400 --> 00:06:19.400]  求主你讓我們各人當中有所領受
[00:06:19.400 --> 00:06:22.400]  更加讓聖靈帶領孩子
[00:06:22.400 --> 00:06:25.400]  在當中宣講你的話語
[00:06:25.400 --> 00:06:27.400]  求主你讓聖靈引導我們
[00:06:27.400 --> 00:06:29.400]  感謝你,從主名求,阿們
[00:06:29.400 --> 00:06:34.400]  今天要看經文發生了什麼事
[00:06:34.400 --> 00:06:36.400]  其實發生了什麼事
[00:06:36.400 --> 00:06:39.400]  我們可以先看看前一點的經文
[00:06:39.400 --> 00:06:42.400]  就是在這一天,二十章之前
[00:06:42.400 --> 00:06:45.400]  其實就是耶穌基督被釘十字架的日子
[00:06:45.400 --> 00:06:50.400]  有一個約瑟蘭亞利馬太的約瑟
[00:06:50.400 --> 00:06:53.400]  他求當時釘耶穌的比拉多
[00:06:53.400 --> 00:06:56.400]  領取耶穌的遺體去安葬
[00:06:56.400 --> 00:06:59.400]  時隔一天,就去到二十章的第一節
[00:06:59.400 --> 00:07:02.400]  就是第七天的第一天
[00:07:02.400 --> 00:07:06.400]  就是說星期天
[00:07:06.400 --> 00:07:10.400]  瑪利亞就去耶穌安葬的墓穴
[00:07:10.400 --> 00:07:18.400]  看見門口的大石被人拿開了
[00:07:18.400 --> 00:07:22.400]  他還沒進去之前已經很害怕
[00:07:22.400 --> 00:07:25.400]  他就找了耶穌的門徒一起去看看
[00:07:25.400 --> 00:07:28.400]  在門口裝進去
[00:07:28.400 --> 00:07:31.400]  耶穌的遺體不見了
[00:07:31.400 --> 00:07:34.400]  只剩下包著耶穌的細麻布
[00:07:34.400 --> 00:07:36.400]  那耶穌去了哪裡呢
[00:07:36.400 --> 00:07:41.400]  當瑪利亞在墓穴門口哭泣的時候
[00:07:41.400 --> 00:07:44.400]  耶穌就向瑪利亞顯現
[00:07:44.400 --> 00:07:48.400]  當時跟他說,你告訴門徒
[00:07:48.400 --> 00:07:52.400]  你見到我,跟他說了一番話
[00:07:52.400 --> 00:07:54.400]  耶穌就離開了
[00:07:54.400 --> 00:07:57.400]  在同一天的晚上
[00:07:57.400 --> 00:08:01.400]  耶穌的門徒就像我們一樣聚集在一起
[00:08:01.400 --> 00:08:05.400]  因為當時耶穌剛被釘十字架
[00:08:05.400 --> 00:08:09.400]  他們那班門徒就很害怕那班猶太人領袖
[00:08:09.400 --> 00:08:11.400]  同時抓住他們
[00:08:11.400 --> 00:08:14.400]  就把大門鎖上去
[00:08:14.400 --> 00:08:18.400]  就在那時,耶穌就在他們中間顯現出來
[00:08:18.400 --> 00:08:22.400]  就是打個招呼,願你們平安
[00:08:22.400 --> 00:08:25.400]  當耶穌基督說了這句話之後
[00:08:25.400 --> 00:08:29.400]  耶穌就把自己釘十字架的手
[00:08:29.400 --> 00:08:33.400]  和他立旁的傷口給那班門徒去看
[00:08:33.400 --> 00:08:37.400]  那班門徒看了耶穌基督之後,非常開心
[00:08:37.400 --> 00:08:42.400]  最後,耶穌就賜下聖靈給那班門徒
[00:08:42.400 --> 00:08:44.400]  甚至乎差遣了他們
[00:08:44.400 --> 00:08:47.400]  耶穌同時也離開了當時的場景
[00:08:47.400 --> 00:08:52.400]  就是在經文你會看到,當時耶穌顯現的時候
[00:08:52.400 --> 00:08:56.400]  今天要說的多瑪沒有跟他們一起
[00:08:56.400 --> 00:08:58.400]  所以那班其他門徒將這件事
[00:08:58.400 --> 00:09:01.400]  耶穌顯現這件事,告訴多瑪的時候
[00:09:01.400 --> 00:09:05.400]  多瑪不相信,多瑪還跟他說什麼
[00:09:05.400 --> 00:09:08.400]  除非我親眼看到他手上的傷痕
[00:09:08.400 --> 00:09:12.400]  甚至乎我不是,我還要戳一下傷口
[00:09:12.400 --> 00:09:15.400]  然後還要戳一下受傷的肋骨
[00:09:15.400 --> 00:09:17.400]  如果不是,我不會相信
[00:09:17.400 --> 00:09:19.400]  我一定不會相信
[00:09:19.400 --> 00:09:23.400]  不過事實上,希臘原文裡面
[00:09:23.400 --> 00:09:26.400]  其實的確好像我們翻譯裡面
[00:09:26.400 --> 00:09:30.400]  他加了很多連接詞在中間
[00:09:30.400 --> 00:09:33.400]  除非我看到他手上的釘痕
[00:09:33.400 --> 00:09:38.400]  並且又要將指頭戳一下傷口,又要戳一下肋骨
[00:09:38.400 --> 00:09:41.400]  多瑪這個回應不單止
[00:09:41.400 --> 00:09:43.400]  就好像之前所說
[00:09:43.400 --> 00:09:48.400]  他不單止想看到耶穌就相信這麼簡單
[00:09:48.400 --> 00:09:52.400]  他還要加了很多自己的條件在當中
[00:09:52.400 --> 00:09:56.400]  要戳一下傷口,要摸一下肋骨
[00:09:56.400 --> 00:09:58.400]  不過最重要的那句話就是
[00:09:58.400 --> 00:10:00.400]  我絕不相信
[00:10:00.400 --> 00:10:03.400]  我不會相信這個說話在原文裡面
[00:10:03.400 --> 00:10:07.400]  是加匯了一個叫加倍否定的語氣在裡面
[00:10:07.400 --> 00:10:11.400]  表示了如果不是這些東西,我一定不會相信
[00:10:11.400 --> 00:10:14.400]  不過作者在經文裡面
[00:10:14.400 --> 00:10:17.400]  都沒有說到其實他不相信什麼
[00:10:17.400 --> 00:10:20.400]  不過可能就這麼說
[00:10:20.400 --> 00:10:23.400]  我們回到20章第九節
[00:10:23.400 --> 00:10:25.400]  裡面有一個很重要的旁述
[00:10:25.400 --> 00:10:27.400]  在說一件事
[00:10:27.400 --> 00:10:30.400]  因為他們,即是那些門徒
[00:10:30.400 --> 00:10:32.400]  以前還未明白聖經
[00:10:32.400 --> 00:10:36.400]  就是耶穌基督必要從死裡復活
[00:10:36.400 --> 00:10:38.400]  我們可以這樣去推論
[00:10:38.400 --> 00:10:41.400]  原來那些門徒就算跟從了耶穌這麼久
[00:10:41.400 --> 00:10:43.400]  原來他們都不明白
[00:10:43.400 --> 00:10:47.400]  耶穌基督死了之後復活的事
[00:10:47.400 --> 00:10:49.400]  我們這樣去看
[00:10:49.400 --> 00:10:53.400]  原來可能多瑪根本就不相信門徒所說
[00:10:53.400 --> 00:10:55.400]  耶穌復活的事是事實
[00:10:55.400 --> 00:10:58.400]  甚至乎那些門徒跟多瑪一樣
[00:10:58.400 --> 00:11:01.400]  根本他就聽不明白耶穌基督
[00:11:01.400 --> 00:11:05.400]  對他們一群人復活的應許
[00:11:05.400 --> 00:11:10.400]  所以多瑪在那些門徒裡面聽了耶穌基督復活這件事
[00:11:10.400 --> 00:11:12.400]  不單止他不相信
[00:11:12.400 --> 00:11:15.400]  還要堅持很多事情才會相信
[00:11:15.400 --> 00:11:18.400]  如是者來到今天的經文裡面
[00:11:18.400 --> 00:11:20.400]  最高峰的時間就是
[00:11:20.400 --> 00:11:23.400]  耶穌在一個星期後
[00:11:23.400 --> 00:11:26.400]  同樣發生在他們聚會裡面
[00:11:26.400 --> 00:11:28.400]  當那些門徒像我們一樣
[00:11:28.400 --> 00:11:30.400]  每一個星期的聚會
[00:11:30.400 --> 00:11:32.400]  又是關上門的時候
[00:11:32.400 --> 00:11:36.400]  耶穌基督同時間都在他們中間出現
[00:11:36.400 --> 00:11:39.400]  這次多瑪就在現場裡面
[00:11:39.400 --> 00:11:42.400]  這件事剛才好像發生過
[00:11:42.400 --> 00:11:43.400]  今天重覆了
[00:11:43.400 --> 00:11:44.400]  不過多了一件事
[00:11:44.400 --> 00:11:47.400]  就是耶穌基督跟多瑪說
[00:11:47.400 --> 00:11:50.400]  將你的指頭放在這裡
[00:11:50.400 --> 00:11:52.400]  你看看我的手
[00:11:52.400 --> 00:11:55.400]  再伸你的手去碰碰我的肋骨
[00:11:55.400 --> 00:11:57.400]  好像就是跟多瑪說
[00:11:57.400 --> 00:12:00.400]  這些事情你不是想知道嗎?
[00:12:00.400 --> 00:12:02.400]  你不是想了解嗎?
[00:12:02.400 --> 00:12:03.400]  這個顯示了
[00:12:03.400 --> 00:12:06.400]  其實耶穌基督完全明白到
[00:12:06.400 --> 00:12:10.400]  多瑪的內心究竟在掙扎什麼
[00:12:10.400 --> 00:12:14.400]  甚至他完全接納了多瑪那份疑問
[00:12:14.400 --> 00:12:16.400]  和親自去滿足了他
[00:12:16.400 --> 00:12:20.400]  其實我們跟從主
[00:12:20.400 --> 00:12:24.400]  不是不可以有疑問的
[00:12:24.400 --> 00:12:26.400]  甚至今時今日
[00:12:26.400 --> 00:12:28.400]  信了主幾十年的道師
[00:12:28.400 --> 00:12:31.400]  或者我都信了十幾二十年
[00:12:31.400 --> 00:12:34.400]  當中必然存在著很多疑問
[00:12:34.400 --> 00:12:36.400]  我們不是否定疑問這個事實
[00:12:36.400 --> 00:12:38.400]  但是有一樣東西
[00:12:38.400 --> 00:12:40.400]  我們不要將這些懷疑
[00:12:40.400 --> 00:12:41.400]  這些疑問
[00:12:41.400 --> 00:12:44.400]  去阻隔了我們去認識神的動力
[00:12:44.400 --> 00:12:46.400]  有個神學家會這樣說
[00:12:46.400 --> 00:12:49.400]  懷疑不是信仰的對立
[00:12:49.400 --> 00:12:53.400]  而是信仰必要的元要素
[00:12:53.400 --> 00:12:56.400]  所以我們同樣
[00:12:56.400 --> 00:12:58.400]  我們都可以帶著疑問
[00:12:58.400 --> 00:13:01.400]  可以主動去尋求神
[00:13:01.400 --> 00:13:03.400]  我們同樣去相信神
[00:13:03.400 --> 00:13:05.400]  去引導我們去認識祂更多
[00:13:05.400 --> 00:13:08.400]  馬太福音又這樣說
[00:13:08.400 --> 00:13:10.400]  你們祈求就給你們
[00:13:10.400 --> 00:13:12.400]  尋找就找到
[00:13:12.400 --> 00:13:15.400]  溝門就給你們開門
[00:13:15.400 --> 00:13:18.400]  耶穌對多瑪也是一樣
[00:13:18.400 --> 00:13:22.400]  耶穌給多瑪去觸摸到他的傷口
[00:13:22.400 --> 00:13:24.400]  但是不單止這樣
[00:13:24.400 --> 00:13:29.400]  甚至滿足了他心裏移民的渴望
[00:13:29.400 --> 00:13:32.400]  多瑪就立即回應耶穌
[00:13:32.400 --> 00:13:35.400]  我的主,我的上帝
[00:13:35.400 --> 00:13:38.400]  我們可以看到多瑪在這裡
[00:13:38.400 --> 00:13:40.400]  有一個很大的轉變
[00:13:40.400 --> 00:13:43.400]  甚至可以確實了原來之前
[00:13:43.400 --> 00:13:46.400]  其實他不相信門徒所說
[00:13:46.400 --> 00:13:48.400]  耶穌復活的事
[00:13:48.400 --> 00:13:50.400]  原來現在親自滿足到他
[00:13:50.400 --> 00:13:54.400]  甚至乎由當初帶著很多條件
[00:13:54.400 --> 00:13:57.400]  才會去相信多瑪
[00:13:57.400 --> 00:13:59.400]  現在變成了什麼
[00:13:59.400 --> 00:14:02.400]  原來變成了一個和上帝耶穌基督
[00:14:02.400 --> 00:14:06.400]  有親自接觸關係的一個機會
[00:14:06.400 --> 00:14:08.400]  他由當初帶著很多條件
[00:14:08.400 --> 00:14:10.400]  才去相信主
[00:14:10.400 --> 00:14:15.400]  變為現在在主和上帝的關係裏
[00:14:15.400 --> 00:14:16.400]  去跟從主
[00:14:16.400 --> 00:14:21.400]  他確定了和耶穌原來是有關係的相信
[00:14:21.400 --> 00:14:26.400]  在這裡很想讓我們去反思一下我們自己
[00:14:26.400 --> 00:14:28.400]  弟兄姊妹
[00:14:28.400 --> 00:14:32.400]  今天的你或者回來教會裏
[00:14:32.400 --> 00:14:36.400]  你們是否都帶著很多條件回來教會
[00:14:36.400 --> 00:14:38.400]  或者這樣說
[00:14:38.400 --> 00:14:42.400]  你是否帶著很多條件去跟從上帝
[00:14:42.400 --> 00:14:46.400]  甚至乎我們在條件裏面
[00:14:46.400 --> 00:14:49.400]  我們透過很多眼前看到的條件
[00:14:49.400 --> 00:14:50.400]  去對上帝
[00:14:50.400 --> 00:14:54.400]  我看到上帝真是真的
[00:14:54.400 --> 00:14:57.400]  我們看到很多東西才對上帝有信心
[00:14:57.400 --> 00:15:00.400]  可能這些和多瑪都一樣
[00:15:00.400 --> 00:15:04.400]  我們和多瑪都不太了解上帝的心意
[00:15:04.400 --> 00:15:07.400]  我們沒有察覺到神在我們生活裏
[00:15:07.400 --> 00:15:09.400]  究竟有什麼作為
[00:15:09.400 --> 00:15:11.400]  究竟想我們怎樣
[00:15:11.400 --> 00:15:17.400]  我們很希望神滿足我們內心不同的渴望
[00:15:17.400 --> 00:15:22.400]  我們祈禱只會祈求耶穌基督去滿足我們
[00:15:22.400 --> 00:15:26.400]  去完成我們心裏面的目標
[00:15:26.400 --> 00:15:32.400]  我想我們和耶穌的關係都好像多瑪一樣
[00:15:32.400 --> 00:15:36.400]  我們都帶著很多條件去跟從上帝
[00:15:36.400 --> 00:15:38.400]  這些條件這些關係裏面
[00:15:38.400 --> 00:15:42.400]  可能都滲入了一些交易式的關係
[00:15:42.400 --> 00:15:44.400]  耶穌基督滿足了我
[00:15:44.400 --> 00:15:45.400]  我就相信他
[00:15:45.400 --> 00:15:47.400]  我就繼續回教會
[00:15:47.400 --> 00:15:51.400]  我回來教會都很想去滿足我心裏面的東西
[00:15:51.400 --> 00:15:56.400]  我們祈禱裏面都帶著很多不同的條件
[00:15:56.400 --> 00:15:59.400]  和耶穌基督去交換
[00:15:59.400 --> 00:16:01.400]  這些祈禱裏面
[00:16:01.400 --> 00:16:05.400]  慢慢將我們的關係和耶穌基督的關係
[00:16:05.400 --> 00:16:08.400]  變成一個交易式的信仰
[00:16:08.400 --> 00:16:12.400]  我們會透過一些外在的條件
[00:16:12.400 --> 00:16:16.400]  很多的滿足
[00:16:16.400 --> 00:16:19.400]  去引證神去認識神
[00:16:19.400 --> 00:16:21.400]  不過這樣
[00:16:21.400 --> 00:16:26.400]  我們可能到時都會見到或者聽到傳道人
[00:16:26.400 --> 00:16:27.400]  或者道師都這樣說
[00:16:27.400 --> 00:16:29.400]  我們去引證神去認識神
[00:16:29.400 --> 00:16:32.400]  都是靠著這些條件或者祈禱
[00:16:32.400 --> 00:16:33.400]  不過這樣
[00:16:33.400 --> 00:16:38.400]  很想大家去坦承一下自己
[00:16:38.400 --> 00:16:42.400]  一般生活上的祈禱內容
[00:16:42.400 --> 00:16:45.400]  究竟你祈禱的內容
[00:16:45.400 --> 00:16:47.400]  是不是真的想認識上帝
[00:16:47.400 --> 00:16:54.400]  還是你想耶穌基督滿足自己的想望呢?
[00:16:54.400 --> 00:16:58.400]  我們可能都會否定了
[00:16:58.400 --> 00:17:02.400]  耶穌基督同在的那個英許和大能
[00:17:02.400 --> 00:17:04.400]  又或者我們往往否定了
[00:17:04.400 --> 00:17:08.400]  耶穌的大能在我們身上都會出現
[00:17:08.400 --> 00:17:10.400]  因為我們有時候都會認為
[00:17:10.400 --> 00:17:12.400]  我們都聽過很多見證
[00:17:12.400 --> 00:17:13.400]  很多弟兄姊妹
[00:17:13.400 --> 00:17:14.400]  道師的分享
[00:17:14.400 --> 00:17:16.400]  他們的見證
[00:17:16.400 --> 00:17:19.400]  神的工作在他們的生命裏面出現
[00:17:19.400 --> 00:17:20.400]  去改變了他們
[00:17:20.400 --> 00:17:22.400]  為什麼神在他們的生命裏面
[00:17:22.400 --> 00:17:24.400]  為什麼可以這麼豐富
[00:17:24.400 --> 00:17:28.400]  好像我們永遠都不得著這些機會
[00:17:28.400 --> 00:17:31.400]  這些機會會不會不是我們的呢?
[00:17:31.400 --> 00:17:34.400]  這些可能都會是我們不認識神
[00:17:34.400 --> 00:17:38.400]  不確認神的一種客觀的因素
[00:17:38.400 --> 00:17:42.400]  當我們認順著那一刻
[00:17:42.400 --> 00:17:47.400]  我們和耶穌基督都建立了一份親密的關係
[00:17:47.400 --> 00:17:49.400]  我們好像多瑪那樣
[00:17:49.400 --> 00:17:51.400]  我們認順祂是主
[00:17:51.400 --> 00:17:52.400]  祂是我們生命的主
[00:17:52.400 --> 00:17:56.400]  我們建立在我們的信心裏面
[00:17:56.400 --> 00:17:59.400]  我們不是建立在條件上
[00:17:59.400 --> 00:18:04.400]  我們是建立在我們和上帝的親密的關係
[00:18:04.400 --> 00:18:06.400]  和耶穌基督的關係上
[00:18:06.400 --> 00:18:08.400]  不要只建立在我們的信心
[00:18:08.400 --> 00:18:11.400]  不要只建立在我們眼前的條件
[00:18:11.400 --> 00:18:13.400]  甚至環境上
[00:18:13.400 --> 00:18:15.400]  我們要相信耶穌基督
[00:18:15.400 --> 00:18:17.400]  很清楚我們自己的內心
[00:18:17.400 --> 00:18:19.400]  祂對我們的愛
[00:18:19.400 --> 00:18:22.400]  甚至祂和我們的同在和應許
[00:18:22.400 --> 00:18:24.400]  都是一直在
[00:18:24.400 --> 00:18:26.400]  我們同樣
[00:18:26.400 --> 00:18:28.400]  我們需要提醒自己一件事
[00:18:28.400 --> 00:18:31.400]  每一個人都要憑著信心去生活
[00:18:31.400 --> 00:18:33.400]  這件事是真實的
[00:18:33.400 --> 00:18:35.400]  不過關鍵的一件事
[00:18:35.400 --> 00:18:37.400]  就是你的信心放在哪裏
[00:18:37.400 --> 00:18:40.400]  究竟你是放在主的關係裏面
[00:18:40.400 --> 00:18:44.400]  還是放在身邊的條件和環境上
[00:18:44.400 --> 00:18:48.400]  還是你一直放在自己的能力
[00:18:48.400 --> 00:18:50.400]  自己的學業
[00:18:50.400 --> 00:18:52.400]  自己的成績上
[00:18:52.400 --> 00:18:55.400]  另外一位一位學家都會這樣說
[00:18:55.400 --> 00:18:58.400]  基督徒要將信心
[00:18:58.400 --> 00:19:00.400]  放在神和他的說話上
[00:19:00.400 --> 00:19:05.400]  因為這是信徒必須要去記得的
[00:19:05.400 --> 00:19:06.400]  未得救的人
[00:19:06.400 --> 00:19:09.400]  就是把信心放在自己那裏
[00:19:09.400 --> 00:19:11.400]  多瑪最後
[00:19:11.400 --> 00:19:14.400]  由當初條件的關係
[00:19:14.400 --> 00:19:16.400]  變成了一個親密
[00:19:16.400 --> 00:19:20.400]  信主的關係
[00:19:20.400 --> 00:19:22.400]  在多瑪裏面
[00:19:22.400 --> 00:19:27.400]  的確親手或親眼去摸到耶穌基督的傷口
[00:19:27.400 --> 00:19:29.400]  甚至他的肋骨
[00:19:29.400 --> 00:19:32.400]  最後耶穌基督吩咐多瑪一句說話
[00:19:32.400 --> 00:19:35.400]  不要疑惑,只要信
[00:19:35.400 --> 00:19:39.400]  這句說話好像很熟悉
[00:19:39.400 --> 00:19:40.400]  經常都聽過
[00:19:40.400 --> 00:19:43.400]  不過如果我們用原文
[00:19:43.400 --> 00:19:46.400]  用希臘文去翻譯這句說話
[00:19:46.400 --> 00:19:49.400]  原來不是叫你不要疑惑
[00:19:49.400 --> 00:19:50.400]  不是不要疑惑
[00:19:50.400 --> 00:19:52.400]  不是只要信這麼簡單
[00:19:52.400 --> 00:19:55.400]  是不要成為不信的人
[00:19:55.400 --> 00:19:59.400]  而要成為一個信靠有堅定信心的人
[00:19:59.400 --> 00:20:01.400]  很特別
[00:20:01.400 --> 00:20:03.400]  我看這段經文的時候
[00:20:03.400 --> 00:20:06.400]  為什麼那段翻譯分別這麼大呢
[00:20:06.400 --> 00:20:09.400]  然後我就查一下這個信字
[00:20:09.400 --> 00:20:12.400]  原來這個信字在這個名詞裏面
[00:20:12.400 --> 00:20:14.400]  在整個約翰福音
[00:20:14.400 --> 00:20:16.400]  只出現了一次
[00:20:16.400 --> 00:20:19.400]  相信這個字出現了很多次
[00:20:19.400 --> 00:20:21.400]  但原來在名詞的出現
[00:20:21.400 --> 00:20:24.400]  只出現過這裡一次
[00:20:24.400 --> 00:20:26.400]  我就很好奇
[00:20:26.400 --> 00:20:29.400]  到底這個字有什麼特別呢
