
[00:00:00.000 --> 00:00:03.640]  今天想跟大家分享離家書
[00:04:33.000 --> 00:04:34.600]  一直延伸下去
[00:04:34.600 --> 00:04:38.200]  每一場戰爭都是用大炮或者用武力
[00:04:38.200 --> 00:04:40.000]  去多一份土地
[00:04:40.000 --> 00:04:43.000]  多一份土地就多一份安全感
[00:04:43.000 --> 00:04:45.800]  我們或者不要看國際形勢的土地霸凌
[00:04:45.800 --> 00:04:47.200]  我們看看自己香港
[00:04:47.200 --> 00:04:48.800]  我們至少在香港就聽到
[00:04:48.800 --> 00:04:51.400]  香港是地少人多
[00:04:51.400 --> 00:04:53.400]  寸金尺土
[00:04:53.400 --> 00:04:55.000]  我們甚至聽到一個字
[00:04:55.000 --> 00:04:57.600]  以前聽得比較多的叫地產霸權
[00:04:57.600 --> 00:04:59.600]  這是我們很熟悉的字
[00:04:59.600 --> 00:05:02.000]  土地的價值在於它買賣的價值
[00:05:02.000 --> 00:05:05.400]  每一次舊區重建都是增加地積比
[00:05:05.400 --> 00:05:06.800]  推高一些尺價
[00:05:06.800 --> 00:05:09.600]  所以很多人都成為了土地的奴隸
[00:05:09.600 --> 00:05:11.200]  我家人我讀神學
[00:05:11.200 --> 00:05:12.200]  到侍奉的日子
[00:05:12.200 --> 00:05:15.000]  那時候我們很相信我們要住在教會旁邊
[00:05:15.000 --> 00:05:16.200]  那時候我們住在美孚
[00:05:16.200 --> 00:05:19.400]  因為我頭十年是因福武堂侍奉的時候
[00:05:19.400 --> 00:05:22.000]  一個很好的業主出租一個地方給我們
[00:05:22.000 --> 00:05:23.000]  我住了十年
[00:05:23.000 --> 00:05:24.400]  由我的孩子四個
[00:05:24.400 --> 00:05:27.800]  我又生到第三個孩子五個人
[00:05:27.800 --> 00:05:30.600]  直至去馬鞍山侍奉我才離開那個地方
[00:05:30.600 --> 00:05:32.000]  那個業主已經很好了
[00:05:32.000 --> 00:05:34.200]  每次加租都是很溫和
[00:05:34.200 --> 00:05:36.600]  但是每次加租的收入
[00:05:36.600 --> 00:05:41.800]  我每次薪金的增幅都不會追得上加租的收入
[00:05:41.800 --> 00:05:43.400]  有時候很想改善自己的生活
[00:05:43.400 --> 00:05:45.600]  但是一切都好像給了房子
[00:05:45.600 --> 00:05:48.800]  這個可能是我們很多年輕人的寫照
[00:05:48.800 --> 00:05:50.800]  我們的居住佔了我們大部分的收入
[00:05:50.800 --> 00:05:52.600]  或者租金往往抵消了
[00:05:52.600 --> 00:05:55.000]  可以改善生活的開支
[00:05:55.000 --> 00:05:57.400]  其實土地的霸凌和職場的霸凌
[00:05:57.400 --> 00:05:59.600]  都有一定相似的地方
[00:05:59.600 --> 00:06:01.800]  可能下面會一一的說到
[00:06:01.800 --> 00:06:03.200]  在尼加書第一章
[00:06:03.200 --> 00:06:04.000]  這次是說第二章
[00:06:04.000 --> 00:06:07.000]  第一章其實是一個最大的土地霸凌
[00:06:07.000 --> 00:06:10.400]  在第一章我們看見當時興起了一個土地特別的國家
[00:06:10.400 --> 00:06:11.800]  叫亞述帝國
[00:06:11.800 --> 00:06:14.000]  亞述帝國和以前所有的國家都不同
[00:06:14.000 --> 00:06:18.000]  因為亞述開始在人類歷史上有常規的軍隊
[00:06:18.000 --> 00:06:20.200]  以前的戰爭都是我打完一個地方
[00:06:20.200 --> 00:06:21.600]  搶了東西我就會走
[00:06:21.600 --> 00:06:25.000]  但是亞述帝國是變成了另一個的存在
[00:06:25.000 --> 00:06:26.400]  因為它有常規的軍隊
[00:06:26.400 --> 00:06:27.400]  它打完一個地方
[00:06:27.400 --> 00:06:28.600]  它會霸佔了那個地方
[00:06:28.600 --> 00:06:30.400]  然後就在那裡殖民
[00:06:30.400 --> 00:06:32.800]  它這個霸凌是一個新興的霸凌
[00:06:32.800 --> 00:06:37.400]  以至整個中東地區都被它失控
[00:06:37.400 --> 00:06:39.400]  因為它霸佔了一個地方
[00:06:39.400 --> 00:06:41.000]  就會留在那個地方
[00:06:41.000 --> 00:06:42.800]  當時的皇帝叫希西加
[00:06:42.800 --> 00:06:44.600]  他和先知一起禱告
[00:06:44.600 --> 00:06:45.800]  上帝憐憫他
[00:06:45.800 --> 00:06:48.400]  以至亞述的軍隊去到耶路撒冷的門口
[00:06:48.400 --> 00:06:52.200]  整個軍隊整個軍團在那一天灰飛煙滅
[00:06:52.200 --> 00:06:53.800]  亞述人經歷了40年
[00:06:53.800 --> 00:06:55.600]  經營了40年的霸權
[00:06:55.600 --> 00:06:56.600]  突然在那一晚
[00:06:56.600 --> 00:06:58.000]  耶和華的使者出去
[00:06:58.000 --> 00:07:00.800]  殺死了18萬5千的亞述士兵
[00:07:00.800 --> 00:07:02.400]  以至希西加皇得救
[00:07:02.400 --> 00:07:04.200]  這是一個很奇妙的救恩
[00:07:04.200 --> 00:07:05.400]  這個奇妙的救恩
[00:07:05.400 --> 00:07:07.200]  也是今天這段經文的背景
[00:07:07.200 --> 00:07:08.800]  因為這個奇妙的救恩之後
[00:07:08.800 --> 00:07:12.800]  以色列人重新取回所有在中東上的土地
[00:07:12.800 --> 00:07:15.000]  不過取回這塊土地的時候
[00:07:15.000 --> 00:07:16.400]  在二章一至二節
[00:07:16.400 --> 00:07:18.200]  它是發生了一個這樣的情況
[00:07:18.200 --> 00:07:21.600]  「善自華和在那些在床上圖謀罪業
[00:07:21.600 --> 00:07:23.400]  籌劃惡事的人
[00:07:23.400 --> 00:07:26.800]  天一亮他們因手中有能力就去行惡
[00:07:26.800 --> 00:07:29.000]  他們看上田地就佔據
[00:07:29.000 --> 00:07:30.600]  貪圖房屋便奪取
[00:07:30.600 --> 00:07:32.600]  他們欺壓戶主和他的家庭
[00:07:32.600 --> 00:07:35.800]  霸佔人和他的產業」
[00:07:35.800 --> 00:07:37.000]  我們在這裡看到
[00:07:37.000 --> 00:07:39.400]  他們再一次能夠上帝拯救他們
[00:07:39.400 --> 00:07:40.600]  取回他們的地圖的時候
[00:07:40.600 --> 00:07:42.800]  發覺原來他們自己當中
[00:07:42.800 --> 00:07:44.400]  有一群很有能力的人
[00:07:44.400 --> 00:07:46.800]  這群人是日夜苦幹
[00:07:46.800 --> 00:07:48.800]  不過是霸凌人的惡人
[00:07:48.800 --> 00:07:50.800]  這裡首先有一個日與夜的對比
[00:07:50.800 --> 00:07:52.800]  他們在晚上不休息
[00:07:52.800 --> 00:07:54.800]  在晚上在想早上要做什麼
[00:07:54.800 --> 00:07:56.200]  籌劃惡事
[00:07:56.200 --> 00:07:58.000]  一到天亮他們出來行
[00:07:58.000 --> 00:08:00.000]  他們是精力充沛的人
[00:08:00.000 --> 00:08:02.400]  他們的罪惡是佔據了他們的生命
[00:08:02.400 --> 00:08:04.200]  一到天亮他們就行動
[00:08:04.200 --> 00:08:06.200]  他們的行動就是佔據田產
[00:08:06.200 --> 00:08:07.400]  奪取房屋
[00:08:07.400 --> 00:08:09.400]  不過才看到不是關於
[00:08:09.400 --> 00:08:11.800]  他們這些簡單的侵佔
[00:08:11.800 --> 00:08:14.000]  而是看到土地霸權
[00:08:14.000 --> 00:08:18.200]  佔據背後的社會意義和神學意義
[00:08:18.200 --> 00:08:21.000]  社會意義就是他們從戶主開始
[00:08:21.000 --> 00:08:22.000]  是一家之主
[00:08:22.000 --> 00:08:23.800]  取走一家之主的財產之後
[00:08:23.800 --> 00:08:26.800]  背後他的家庭、妻子、兒女
[00:08:26.800 --> 00:08:28.400]  全部都走上絕路
[00:08:28.400 --> 00:08:29.800]  這個就是一個人
[00:08:29.800 --> 00:08:31.800]  他不能夠有土地的時候
[00:08:31.800 --> 00:08:34.200]  整個家庭都陷入貧窮
[00:08:34.200 --> 00:08:36.200]  這個才看到社會意義
[00:08:36.200 --> 00:08:39.000]  不過更重要的才看到神學意義
[00:08:39.000 --> 00:08:42.200]  因為他們說他們霸佔了人的財產
[00:08:42.200 --> 00:08:43.600]  或者是產業
[00:08:43.600 --> 00:08:45.200]  產業這個字
[00:08:45.200 --> 00:08:46.600]  可能是一個商業用語
[00:08:46.600 --> 00:08:49.600]  但絕對在聖經裏面是一個神學用語
[00:08:49.600 --> 00:08:51.200]  因為產業這個字
[00:08:51.200 --> 00:08:54.400]  就代表著上帝對人的恩典
[00:08:54.400 --> 00:08:55.800]  產業是指土地
[00:08:55.800 --> 00:08:58.200]  土地在神的前面
[00:08:58.200 --> 00:09:01.000]  是聖在神對人的恩典
[00:09:01.000 --> 00:09:03.000]  大家可能這個字眼比較
[00:09:03.000 --> 00:09:04.600]  或者這個說法比較抽象
[00:09:04.600 --> 00:09:06.400]  大家想想一個地方你就會明白
[00:09:06.400 --> 00:09:08.000]  大家想想伊甸園
[00:09:08.000 --> 00:09:10.000]  伊甸園不是一個地產項目
[00:09:10.000 --> 00:09:12.600]  伊甸園是上帝跟人一個關係
[00:09:12.600 --> 00:09:14.200]  起始的高峰點
[00:09:14.200 --> 00:09:17.200]  伊甸園是上帝跟亞當納約的一個地方
[00:09:17.200 --> 00:09:18.600]  伊甸園跟亞當說
[00:09:18.600 --> 00:09:20.800]  只要你活在上帝的面前
[00:09:20.800 --> 00:09:23.000]  上帝會持續成為你的朋友
[00:09:23.000 --> 00:09:24.000]  跟你相交
[00:09:24.000 --> 00:09:26.000]  上帝一切的豐盛要給你
[00:09:26.000 --> 00:09:27.400]  甚至在伊甸園裏面
[00:09:27.400 --> 00:09:30.400]  一切的豐盛是留到世界上各個地方
[00:09:30.400 --> 00:09:32.600]  因為伊甸園有一道河流出來
[00:09:32.600 --> 00:09:33.800]  流到四個地方
[00:09:33.800 --> 00:09:35.400]  流到非洲和中亞
[00:09:35.400 --> 00:09:38.400]  造就了人類兩國的文明
[00:09:38.400 --> 00:09:41.600]  但是當亞當離棄上帝的吩咐的時候
[00:09:41.600 --> 00:09:44.400]  那塊土地不能夠再承載這個恩典
[00:09:44.400 --> 00:09:47.200]  那塊土地要將亞當趕出去
[00:09:47.200 --> 00:09:51.200]  土地是承載著神跟人的關係的納約載體
[00:09:51.200 --> 00:09:53.000]  它絕對不是一個地產項目
[00:09:53.000 --> 00:09:55.000]  但是當亞當離棄了神的時候
[00:09:55.000 --> 00:09:56.600]  這個關係不再存在
[00:09:56.600 --> 00:09:59.200]  他就要離開
[00:09:59.200 --> 00:10:01.000]  在亞當失敗之後
[00:10:01.000 --> 00:10:03.000]  上帝有2.0
[00:10:03.000 --> 00:10:05.200]  神仍然興起阿伯拉罕
[00:10:05.200 --> 00:10:07.000]  在對阿伯拉罕的認許裏面
[00:10:07.000 --> 00:10:10.200]  他包括一個祝福
[00:10:10.200 --> 00:10:11.800]  就是他要成為大國
[00:10:11.800 --> 00:10:15.200]  成為大國的意思就是他的後裔會得到2.0
[00:10:15.200 --> 00:10:18.200]  得到迦南成為他的土地
[00:10:18.200 --> 00:10:20.000]  而得到迦南的時候
[00:10:20.000 --> 00:10:22.200]  好像在伊甸園一樣
[00:10:22.200 --> 00:10:24.200]  神期望以色列人進入迦南
[00:10:24.200 --> 00:10:26.600]  就能夠萬國因為迦南而得福
[00:10:26.600 --> 00:10:28.600]  這個是伊甸園第二部分
[00:10:28.600 --> 00:10:30.600]  神再一次用土地
[00:10:30.600 --> 00:10:32.600]  認許之地承載他的恩若
[00:10:32.600 --> 00:10:34.200]  想人經歷他的豐盛
[00:10:34.200 --> 00:10:37.000]  不過這次更大的認許是巴勒斯坦地
[00:10:37.000 --> 00:10:39.000]  所以每一個以色列人
[00:10:39.000 --> 00:10:41.000]  他在這塊土地生存
[00:10:41.000 --> 00:10:42.000]  他的產業
[00:10:42.000 --> 00:10:44.600]  不是單單一個社會生存的方法
[00:10:44.600 --> 00:10:46.000]  而是承載著
[00:10:46.000 --> 00:10:48.400]  他說我在這塊地上有一塊土地
[00:10:48.400 --> 00:10:50.000]  有一個房屋 有一個田產
[00:10:50.000 --> 00:10:52.000]  是上帝跟我的關係
[00:10:52.000 --> 00:10:54.600]  這塊土地承載著上帝愛我
[00:10:54.600 --> 00:10:56.400]  上帝給豐盛給我
[00:10:56.400 --> 00:10:59.200]  所以這塊地也叫做安息之地
[00:10:59.200 --> 00:11:01.200]  因為在這塊地裡我得到上帝的眷顧
[00:11:01.200 --> 00:11:02.800]  我能夠安息
[00:11:02.800 --> 00:11:06.800]  但是今天在尼加書看到
[00:11:06.800 --> 00:11:10.200]  有一群人他們很有能力
[00:11:10.200 --> 00:11:12.600]  他們的能力跟他們的邪惡結合
[00:11:12.600 --> 00:11:15.800]  以至他將人趕出他的田地和房屋
[00:11:15.800 --> 00:11:18.000]  才看到不單是社會意義
[00:11:18.000 --> 00:11:20.400]  才看到有人將神的選民
[00:11:20.400 --> 00:11:23.000]  神的恩若完全斬斷
[00:11:23.000 --> 00:11:25.200]  因為有人不能夠再承載
[00:11:25.200 --> 00:11:26.800]  承載上帝的恩若
[00:11:26.800 --> 00:11:28.000]  有人將神的子民
[00:11:28.000 --> 00:11:30.400]  從神的意脈裡完全趕盡殺絕
[00:11:30.400 --> 00:11:33.600]  所以才看到這不是單單霸佔田土的問題
[00:11:33.600 --> 00:11:35.000]  而是有人在代替神
[00:11:35.000 --> 00:11:36.400]  將以色列人
[00:11:36.400 --> 00:11:40.000]  將神的子民趕盡殺絕
[00:11:40.000 --> 00:11:41.600]  我們在這裡總結一下
[00:11:41.600 --> 00:11:43.600]  土地神學的幾點
[00:11:43.600 --> 00:11:44.600]  可能頭影片有的
[00:11:44.600 --> 00:11:46.000]  如果追得到的話
[00:11:46.000 --> 00:11:48.400]  土地第一點是屬於神的
[00:11:48.400 --> 00:11:50.800]  這是先知在這裡說的
[00:11:50.800 --> 00:11:52.200]  從巴勒斯坦開始說
[00:11:52.200 --> 00:11:53.800]  土地是屬於神的
[00:11:53.800 --> 00:11:55.400]  我們在地上都是過客
[00:11:55.400 --> 00:11:57.200]  今天你買了房子
[00:11:57.200 --> 00:11:58.800]  你永遠擁有不到房子
[00:11:58.800 --> 00:12:00.400]  我們在地上都是過客
[00:12:00.400 --> 00:12:01.400]  第二點
[00:12:01.400 --> 00:12:04.400]  神是藉著土地去施行他的恩典
[00:12:04.400 --> 00:12:05.400]  包括在伊甸園
[00:12:05.400 --> 00:12:07.400]  包括在巴勒斯坦地
[00:12:07.400 --> 00:12:09.000]  在舊約裡面
[00:12:09.000 --> 00:12:11.000]  神藉著土地去施行他的恩典
[00:12:11.000 --> 00:12:12.400]  甚至在舊約裡面
[00:12:12.400 --> 00:12:13.800]  他有一個很特別的地方
[00:12:13.800 --> 00:12:15.400]  如果有人因為貧窮
[00:12:15.400 --> 00:12:17.200]  他賣了自己的土地
[00:12:17.200 --> 00:12:18.200]  沒有了他的土地
[00:12:18.200 --> 00:12:19.800]  他只能夠一世為奴
[00:12:19.800 --> 00:12:21.200]  他沒有翻身的機會
[00:12:21.200 --> 00:12:24.000]  所以神訂立了大概50年裡面
[00:12:24.000 --> 00:12:25.200]  有一個欺憐
[00:12:25.200 --> 00:12:26.400]  就是在你一生裡面
[00:12:26.400 --> 00:12:27.600]  你總有一個機會
[00:12:27.600 --> 00:12:28.600]  到了欺憐的時候
[00:12:28.600 --> 00:12:29.800]  你沒有了自己的土地
[00:12:29.800 --> 00:12:31.000]  有一天欺憐的時候
[00:12:31.000 --> 00:12:33.200]  無條件拿回自己的土地
[00:12:33.200 --> 00:12:34.200]  到欺憐的時候
[00:12:34.200 --> 00:12:36.800]  一定要把那塊土地歸回那個以色列人
[00:12:36.800 --> 00:12:38.600]  使他能夠重新開始
[00:12:38.600 --> 00:12:41.600]  因為上帝是用土地承載著恩約
[00:12:41.600 --> 00:12:42.400]  如果大家想看多一點
[00:12:42.400 --> 00:12:45.000]  有本布魯格曼寫的書叫《土地神學》
[00:12:45.000 --> 00:12:46.600]  大家有機會可以去看一看
[00:12:46.600 --> 00:12:49.000]  舊約裡面的土地
[00:12:49.000 --> 00:12:52.600]  是上帝和人納約的盛載
[00:12:52.600 --> 00:12:56.400]  也是人類可以生存的重要資產
[00:12:56.400 --> 00:12:58.000]  在那本《土地神學》這本書
[00:12:58.000 --> 00:12:58.800]  它說到
[00:12:58.800 --> 00:13:00.800]  其實或者我們今天
[00:13:00.800 --> 00:13:02.200]  我們明白多一點
[00:13:02.200 --> 00:13:04.200]  我們今天土地代表什麼呢?
[00:13:04.200 --> 00:13:07.400]  其實大家的工作才能就是大家的土地
[00:13:07.400 --> 00:13:09.200]  大家的工作才能就是大家的土地
[00:13:09.200 --> 00:13:11.000]  我覺得中國人的福字很特別
[00:13:11.000 --> 00:13:12.800]  福字有一個「士」字
[00:13:12.800 --> 00:13:14.200]  就是說你要敬拜
[00:13:14.200 --> 00:13:15.800]  然後說一口田
[00:13:15.800 --> 00:13:18.200]  你有一口田就是你的土地了
[00:13:18.200 --> 00:13:19.800]  但今天我們沒有一口田
[00:13:19.800 --> 00:13:22.400]  不過我們都有我們的工作能力
[00:13:22.400 --> 00:13:24.800]  工作的能力其實就是上帝施下的恩典
[00:13:24.800 --> 00:13:27.400]  讓我們和祂相交的地方
[00:13:27.400 --> 00:13:29.200]  所以如果土地屬於神
[00:13:29.200 --> 00:13:30.800]  我們反過來想多一點
[00:13:30.800 --> 00:13:33.000]  今天我們的工作能力也是屬於神的
[00:13:33.000 --> 00:13:34.800]  甚至是在工作能力上
[00:13:34.800 --> 00:13:36.800]  上帝想和我們相遇
[00:13:36.800 --> 00:13:39.000]  今天無論你的工作環境如何惡劣
[00:13:39.000 --> 00:13:40.800]  你如何擔心失去你的工作能力
[00:13:40.800 --> 00:13:42.800]  甚至你遇到霸凌
[00:13:42.800 --> 00:13:44.600]  同樣你要記得
[00:13:44.600 --> 00:13:46.600]  你的工作能力是屬於神的
[00:13:46.600 --> 00:13:50.000]  神也藉著你的工作想賜福給你
[00:13:50.000 --> 00:13:52.600]  今天我們看到很多年輕人出來
[00:13:52.600 --> 00:13:54.400]  面對很多工作的霸凌
[00:13:54.400 --> 00:13:57.000]  不合理的工作安排
[00:13:57.000 --> 00:13:59.400]  一個不停的批評
[00:13:59.400 --> 00:14:02.600]  甚至有女性遇到性騷擾
[00:14:02.600 --> 00:14:04.600]  或者甚至有肢體暴力
[00:14:04.600 --> 00:14:10.000]  我早前聽到麥當勞的經理吐口水在女生身上
[00:14:10.000 --> 00:14:12.400]  甚至可能更加嚴重的
[00:14:12.400 --> 00:14:15.200]  或者更加高手的
[00:14:15.200 --> 00:14:17.200]  孤立你、排擠你
[00:14:17.200 --> 00:14:19.000]  我們可能很多人經歷過
[00:14:19.000 --> 00:14:21.600]  或者一些不公平的待遇
[00:14:21.600 --> 00:14:25.600]  這些可能我們在職場上都是見慣的事情
[00:14:25.600 --> 00:14:29.400]  這就和舊約有邪惡的勢力
[00:14:29.400 --> 00:14:32.000]  他們能夠在土地上霸凌的人一樣
[00:14:32.000 --> 00:14:34.200]  不過上帝在三至五節
[00:14:34.200 --> 00:14:36.800]  祂說祂要對付這些霸凌的人
[00:14:36.800 --> 00:14:38.000]  在三至五節神這樣說
[00:14:38.000 --> 00:14:39.400]  所以耶華如此說
[00:14:39.400 --> 00:14:43.000]  看那我籌劃災禍降雨這家族
[00:14:43.000 --> 00:14:45.800]  這災禍在你們頸上無法解脫
[00:14:45.800 --> 00:14:48.000]  你們也不能昂首以行
[00:14:48.000 --> 00:14:50.200]  因為這是災禍的時候
[00:14:50.200 --> 00:14:53.000]  到那天必有人為你們唱詩歌
[00:14:53.000 --> 00:14:55.400]  用悲哀的哀歌哀號說
[00:14:55.400 --> 00:14:57.200]  我們全然敗落
[00:14:57.200 --> 00:14:59.400]  我百姓的產業亦主了
[00:14:59.400 --> 00:15:01.200]  耶華竟然使他離開我
[00:15:01.200 --> 00:15:04.800]  我們的田地為活躍的人所瓜分了
[00:15:04.800 --> 00:15:09.600]  因此你必無人能在耶華的會中抽籤拉繩
[00:15:09.600 --> 00:15:11.400]  這裡說到霸凌者
[00:15:11.400 --> 00:15:12.600]  上帝看著他
[00:15:12.600 --> 00:15:15.600]  亦給了他三個結局
[00:15:15.600 --> 00:15:16.400]  漢娜這個字
[00:15:16.400 --> 00:15:18.800]  因為上帝看見她的恩約被人斷絕的時候
[00:15:18.800 --> 00:15:21.000]  他親自在以色列地出手
[00:15:21.000 --> 00:15:22.000]  他們那群惡人
[00:15:22.000 --> 00:15:23.000]  夜晚籌劃
[00:15:23.000 --> 00:15:24.000]  上帝也用同一個字
[00:15:24.000 --> 00:15:26.000]  祂說我籌劃給你
[00:15:26.000 --> 00:15:28.200]  惡人在晚上籌劃怎樣侵吞土地
[00:15:28.200 --> 00:15:30.000]  上帝回應他也籌劃
[00:15:30.000 --> 00:15:32.600]  上帝的籌劃就是災禍會淋到這個家族
[00:15:32.600 --> 00:15:34.200]  是相應的報應
[00:15:34.200 --> 00:15:35.800]  他侵吞別人的家產
[00:15:35.800 --> 00:15:37.400]  新人一家不能夠生存
[00:15:37.400 --> 00:15:38.800]  上帝說我也籌劃
[00:15:38.800 --> 00:15:42.000]  令到你的家族也不能夠生存
[00:15:42.000 --> 00:15:43.800]  而上帝的報應有三部分
[00:15:43.800 --> 00:15:44.600]  第一
[00:15:44.600 --> 00:15:48.600]  就是這群人不能夠再爭奪他頸上的重額
[00:15:48.600 --> 00:15:53.200]  這災禍在你們頸上無法解脫
[00:15:53.200 --> 00:15:55.000]  你們也不能昂首以行
[00:15:55.000 --> 00:15:57.000]  因為這是災禍的時候
[00:15:57.000 --> 00:15:58.800]  基督說他的額是輕散
