
[00:00:00.000 --> 00:00:05.400]  我想問一下,我們今天的講題叫做「堅持從來不移」
[00:06:28.600 --> 00:06:30.000]  說明小的總結
[00:06:30.000 --> 00:06:33.000]  我們當然看看當中有什麼發生
[00:06:33.000 --> 00:06:35.200]  不是那麼爽,我們看了兩節經文
[00:06:35.200 --> 00:06:37.600]  我們差不多寫了十四章
[00:06:37.600 --> 00:06:39.600]  說明是總結
[00:06:39.600 --> 00:06:42.400]  我們會回到前面去看看
[00:06:42.400 --> 00:06:44.400]  究竟保羅經歷了什麼
[00:06:44.400 --> 00:06:47.000]  來有這兩句話的總結呢?
[00:06:47.000 --> 00:06:48.600]  剛才也說了
[00:06:48.600 --> 00:06:53.000]  這個宣教旅程其實是由第十三章開始的
[00:06:53.000 --> 00:06:56.200]  第十三章提到巴拿巴和保羅
[00:06:56.200 --> 00:06:58.600]  在敘利亞的安提拉教會裡面
[00:06:58.600 --> 00:07:01.400]  一起去敬拜、禁食、祈禱的時候
[00:07:01.400 --> 00:07:04.000]  聖靈跟他說了一句話
[00:07:04.000 --> 00:07:06.400]  就是我們一起讀,好嗎?
[00:07:06.400 --> 00:07:07.800]  就是highlight了的那句
[00:07:07.800 --> 00:07:09.200]  聖靈說
[00:07:09.200 --> 00:07:15.400]  (聖靈說)
[00:07:15.400 --> 00:07:20.400]  聖靈親自呼召巴拿巴和訴羅
[00:07:20.400 --> 00:07:22.800]  去擔任他們的工作
[00:07:22.800 --> 00:07:23.600]  什麼工作呢?
[00:07:23.600 --> 00:07:28.200]  就是在地上傳福音和宣講神的話語
[00:07:28.200 --> 00:07:31.600]  訴羅其實就是保羅的前名
[00:07:31.600 --> 00:07:35.800]  就是這樣巴拿巴和保羅的宣教旅程就正式開始了
[00:07:35.800 --> 00:07:37.400]  我們也看看
[00:07:37.400 --> 00:07:41.200]  這個就是第一次宣教旅程的地圖
[00:07:41.200 --> 00:07:45.200]  不過我想在這裡之前說一下巴拿巴究竟是誰
[00:07:45.200 --> 00:07:48.600]  巴拿巴的背景其實早就出現了
[00:07:48.600 --> 00:07:49.600]  在第四章
[00:07:49.600 --> 00:07:51.400]  使徒行傳第四章已經出現了
[00:07:51.400 --> 00:07:54.200]  他是叫做約瑟的猶太人
[00:07:54.200 --> 00:07:55.200]  他叫巴拿巴
[00:07:55.200 --> 00:07:57.400]  他在塞浦路斯
[00:07:57.400 --> 00:07:59.200]  就是現在的塞浦路斯出生的
[00:07:59.200 --> 00:08:01.000]  他是一個有錢人
[00:08:01.000 --> 00:08:01.600]  為什麼呢?
[00:08:01.600 --> 00:08:03.200]  他在第四章裡面
[00:08:03.200 --> 00:08:05.200]  就說他有一塊土地
[00:08:05.200 --> 00:08:06.600]  他賣了它
[00:08:06.600 --> 00:08:10.400]  親自把錢奉獻給當時的使徒
[00:08:10.400 --> 00:08:15.800]  那時的使徒就開始了傳道的工作
[00:08:15.800 --> 00:08:17.000]  建立教會的工作
[00:08:17.000 --> 00:08:19.600]  在使徒行傳第十一章二十四次裡面
[00:08:19.600 --> 00:08:21.400]  也這樣描述巴拿巴
[00:08:21.400 --> 00:08:22.600]  他這樣說
[00:08:22.600 --> 00:08:24.400]  巴拿巴是個好人
[00:08:24.400 --> 00:08:27.400]  被聖靈充滿有堅強的心
[00:08:27.400 --> 00:08:30.000]  甚至很奇妙的一件事
[00:08:30.000 --> 00:08:33.400]  他說到他的福音工作很有意象
[00:08:33.400 --> 00:08:36.000]  基本上同人傳福音
[00:08:36.000 --> 00:08:39.400]  很多人都會接受耶穌基督是他們的主
[00:08:39.400 --> 00:08:41.600]  是一個很好的弟兄
[00:08:41.600 --> 00:08:42.800]  為什麼這樣說呢?
[00:08:42.800 --> 00:08:43.800]  因為保羅
[00:08:43.800 --> 00:08:44.800]  大家都知道
[00:08:44.800 --> 00:08:47.400]  他當初未信耶穌基督之前
[00:08:47.400 --> 00:08:50.400]  他是法理賽人之中的法理賽人
[00:08:50.400 --> 00:08:52.800]  他專門逼迫基督徒
[00:08:52.800 --> 00:08:54.400]  在他出場的時候
[00:08:54.400 --> 00:08:58.000]  他已經用石頭打死了當時的試題犯
[00:08:58.000 --> 00:09:01.200]  保羅信了主之後
[00:09:01.200 --> 00:09:04.400]  其實身邊的基督教圈子裡面
[00:09:04.400 --> 00:09:06.400]  大家都害怕了他
[00:09:06.400 --> 00:09:09.200]  其實大家都怕了保羅
[00:09:09.200 --> 00:09:11.000]  究竟他是不是真的
[00:09:11.000 --> 00:09:13.000]  是不是真的信主
[00:09:13.000 --> 00:09:16.600]  不過這裡很講得出
[00:09:16.600 --> 00:09:18.400]  第九章裡面就說了
[00:09:18.400 --> 00:09:22.800]  巴拿巴親自介入去接受保羅
[00:09:22.800 --> 00:09:25.200]  他相信保羅是真心悔改
[00:09:25.200 --> 00:09:26.400]  他接納了弟兄
[00:09:26.400 --> 00:09:29.200]  甚至帶他回去安提拉裡面
[00:09:29.200 --> 00:09:31.400]  一起去傳福音
[00:09:31.400 --> 00:09:35.200]  然後巴拿巴和保羅的宗教旅程
[00:09:35.200 --> 00:09:40.200]  兩個人就一起去周圍傳福音
[00:09:40.200 --> 00:09:43.200]  今天要看的經文就是
[00:09:43.200 --> 00:09:45.600]  第十四章的二十一至二十二節
[00:09:45.600 --> 00:09:47.200]  不過這一段經文
[00:09:47.200 --> 00:09:48.200]  剛才也說了
[00:09:48.200 --> 00:09:53.000]  我們基本上是第一次宗教旅程的結尾
[00:09:53.000 --> 00:09:55.800]  我們會由第八章
[00:09:55.800 --> 00:10:00.000]  第十四章的第八節開始發生
[00:10:00.000 --> 00:10:01.600]  發生什麼事呢?
[00:10:01.600 --> 00:10:05.600]  其實這件事發生在路斯德城裡面
[00:10:05.600 --> 00:10:09.400]  當時巴拿巴和保羅去傳福音
[00:10:09.400 --> 00:10:12.200]  去到路斯德城一帶去傳福音
[00:10:12.200 --> 00:10:14.800]  相信已經存在好一段日子
[00:10:14.800 --> 00:10:15.800]  經文描述
[00:10:15.800 --> 00:10:17.600]  在一次宗教期間
[00:10:17.600 --> 00:10:19.600]  他見到有一個人
[00:10:19.600 --> 00:10:22.600]  出生已經跛了腳
[00:10:22.600 --> 00:10:24.400]  他從來都沒有走過
[00:10:24.400 --> 00:10:26.400]  保羅見到他
[00:10:26.400 --> 00:10:29.400]  聽到保羅講道
[00:10:29.400 --> 00:10:30.400]  聽到他講信息
[00:10:30.400 --> 00:10:32.400]  保羅見到他的眼神
[00:10:32.400 --> 00:10:33.400]  他很有信心
[00:10:33.400 --> 00:10:35.400]  就跟他說
[00:10:35.400 --> 00:10:37.400]  你可以起來了
[00:10:37.400 --> 00:10:40.400]  從此這個人就能夠走過
[00:10:40.400 --> 00:10:44.400]  保羅在當時的路斯德城
[00:10:44.400 --> 00:10:45.400]  發生了一次神蹟
[00:10:45.400 --> 00:10:49.400]  路斯德城是當時羅馬的一個殖民地
[00:10:49.400 --> 00:10:53.400]  當中夾雜了猶太人和外邦人
[00:10:53.400 --> 00:10:57.400]  在路加的記載裡面
[00:10:57.400 --> 00:11:03.400]  沒有提及猶太會堂的存在
[00:11:03.400 --> 00:11:06.400]  可能當中猶太人比較少數
[00:11:06.400 --> 00:11:09.400]  所以在當中去傳福音
[00:11:09.400 --> 00:11:11.400]  可能相對起來會比較容易
[00:11:11.400 --> 00:11:14.400]  但是在路斯德城的群眾
[00:11:14.400 --> 00:11:16.400]  見到保羅和巴拿巴
[00:11:16.400 --> 00:11:18.400]  行了一次神蹟之後
[00:11:18.400 --> 00:11:22.400]  當然就真的很開心
[00:11:22.400 --> 00:11:24.400]  連一個出生跛了的人
[00:11:24.400 --> 00:11:26.400]  都能夠治好
[00:11:26.400 --> 00:11:28.400]  馬上就大舉歡迎他
[00:11:28.400 --> 00:11:30.400]  他怎樣歡迎呢
[00:11:30.400 --> 00:11:32.400]  他用當地的語言
[00:11:32.400 --> 00:11:34.400]  鄉口話
[00:11:34.400 --> 00:11:36.400]  就稱巴拿巴為宙斯
[00:11:36.400 --> 00:11:40.400]  保羅就稱為希爾米
[00:11:40.400 --> 00:11:41.400]  希爾米這個名字
[00:11:41.400 --> 00:11:43.400]  我想女士應該都可以
[00:11:43.400 --> 00:11:46.400]  知不知道英文名是希爾米
[00:11:46.400 --> 00:11:48.400]  Hermes
[00:11:48.400 --> 00:11:51.400]  我相信女士應該都很記得
[00:11:51.400 --> 00:11:52.400]  什麼都不記得
[00:11:52.400 --> 00:11:54.400]  只記得這個
[00:11:54.400 --> 00:12:00.400]  其實這兩個神明
[00:12:00.400 --> 00:12:04.400]  是當地一個傳統的神明
[00:12:04.400 --> 00:12:11.400]  其實人在拜偶像沒有進步過
[00:12:11.400 --> 00:12:14.400]  這兩個神其實都是保佑風修
[00:12:14.400 --> 00:12:16.400]  雨水降臨
[00:12:16.400 --> 00:12:17.400]  天氣好
[00:12:17.400 --> 00:12:19.400]  好收成
[00:12:19.400 --> 00:12:21.400]  在當地的傳說裡面
[00:12:21.400 --> 00:12:23.400]  如果好好接待這兩個人
[00:12:23.400 --> 00:12:25.400]  就會帶來好處
[00:12:25.400 --> 00:12:27.400]  其實一般的義教都是這樣發生
[00:12:27.400 --> 00:12:31.400]  當地的群眾不單止自己去拜
[00:12:31.400 --> 00:12:35.400]  甚至他請了當地的廟祝
[00:12:35.400 --> 00:12:38.400]  就是宙斯廟的祭祀
[00:12:38.400 --> 00:12:40.400]  一起牽著牛
[00:12:40.400 --> 00:12:41.400]  很大舉歡迎
[00:12:41.400 --> 00:12:43.400]  一起去敬拜他
[00:12:43.400 --> 00:12:44.400]  其實保羅和巴拿巴
[00:12:44.400 --> 00:12:47.400]  當時可能都不知道發生什麼事
[00:12:47.400 --> 00:12:48.400]  經文有說
[00:12:48.400 --> 00:12:50.400]  他用當地的語言去慶祝
[00:12:50.400 --> 00:12:51.400]  去歡迎他
[00:12:51.400 --> 00:12:54.400]  其實保羅和巴拿巴就察覺了
[00:12:54.400 --> 00:12:57.400]  為什麼進了一個外邦義教的廟裡面
[00:12:57.400 --> 00:12:58.400]  就很生氣
[00:12:58.400 --> 00:13:01.400]  連衣服都扯爛
[00:13:01.400 --> 00:13:04.400]  去阻止他們去敬拜他自己
[00:13:04.400 --> 00:13:06.400]  當巴拿巴和保羅
[00:13:06.400 --> 00:13:08.400]  澄清了自己的身份之後
[00:13:08.400 --> 00:13:10.400]  就再一次跟他說
[00:13:10.400 --> 00:13:13.400]  神的大能的存在
[00:13:13.400 --> 00:13:16.400]  耶穌基督才是真正的上帝
[00:13:16.400 --> 00:13:18.400]  不過正在這個時候
[00:13:18.400 --> 00:13:20.400]  經文提到
[00:13:20.400 --> 00:13:23.400]  反對基督教的猶太人
[00:13:23.400 --> 00:13:30.400]  不單止在那裡反對他們
[00:13:30.400 --> 00:13:31.400]  他甚至乎
[00:13:31.400 --> 00:13:34.400]  由安提阿和以哥廉那些地方
[00:13:34.400 --> 00:13:35.400]  去趕過來
[00:13:35.400 --> 00:13:37.400]  一直跟著保羅和巴拿巴的傳道
[00:13:37.400 --> 00:13:40.400]  甚至乎在路斯德這個地方
[00:13:40.400 --> 00:13:42.400]  去唆擺當時的群眾
[00:13:42.400 --> 00:13:47.400]  一起去對付保羅和巴拿巴
[00:13:47.400 --> 00:13:48.400]  經文這樣說
[00:13:48.400 --> 00:13:50.400]  保羅和巴拿巴
[00:13:50.400 --> 00:13:53.400]  當時被石頭打得非常之猛烈
[00:13:53.400 --> 00:13:58.400]  甚至乎當地的群眾都以為他死了
[00:13:58.400 --> 00:14:00.400]  我以下一張看看
[00:14:00.400 --> 00:14:05.400]  都以為他死了
[00:14:05.400 --> 00:14:07.400]  保羅醒了之後
[00:14:07.400 --> 00:14:09.400]  他休息了一天
[00:14:09.400 --> 00:14:11.400]  第二天就去了其他城市
[00:14:11.400 --> 00:14:13.400]  繼續去傳福音
[00:14:13.400 --> 00:14:15.400]  這件事好像告一段落
[00:14:15.400 --> 00:14:18.400]  其實保羅在侍奉新娜裡面
[00:14:18.400 --> 00:14:22.400]  又怎止一次被人攻擊呢
[00:14:22.400 --> 00:14:25.400]  甚至乎這次都不是第一次
[00:14:25.400 --> 00:14:28.400]  他總共被人攻擊了很多
[00:14:28.400 --> 00:14:30.400]  甚至乎五六次
[00:14:30.400 --> 00:14:33.400]  但最諷刺的是
[00:14:33.400 --> 00:14:34.400]  剛才都說
[00:14:34.400 --> 00:14:39.400]  這次保羅被群眾用石頭打得半死
[00:14:39.400 --> 00:14:41.400]  其實保羅剛才都說
[00:14:41.400 --> 00:14:42.400]  第一次出場
[00:14:42.400 --> 00:14:48.400]  他同樣都是反對基督教的一個法理錯人
[00:14:48.400 --> 00:14:54.400]  他一出場就用石頭打死了當時傳福音的使徒
[00:14:54.400 --> 00:15:00.400]  今天保羅再一次遇上一群反對者
[00:15:00.400 --> 00:15:01.400]  用石頭去打
[00:15:01.400 --> 00:15:03.400]  打到半死的樣子
[00:15:03.400 --> 00:15:08.400]  但保羅沒有這樣放棄傳福音的使命
[00:15:10.400 --> 00:15:13.400]  我覺得這段經文讓我想起我自己
[00:15:13.400 --> 00:15:17.400]  我就是被迫的那個
[00:15:17.400 --> 00:15:20.400]  我想起我中學的時候的一個老師
[00:15:20.400 --> 00:15:22.400]  我那個老師很好
[00:15:22.400 --> 00:15:23.400]  他是基督徒
[00:15:23.400 --> 00:15:26.400]  他經常抓我們去回團契
[00:15:26.400 --> 00:15:29.400]  我們當然就不理他
[00:15:29.400 --> 00:15:31.400]  我不是中學信了
[00:15:31.400 --> 00:15:32.400]  我長大了才信
[00:15:32.400 --> 00:15:33.400]  認識我的都知道
[00:15:33.400 --> 00:15:35.400]  我中學也有些反叛
[00:15:35.400 --> 00:15:38.400]  經常去整他
[00:15:38.400 --> 00:15:40.400]  甚至乎激他
[00:15:40.400 --> 00:15:44.400]  當著他的面說髒話
[00:15:44.400 --> 00:15:46.400]  當著他的面做些不好的事
[00:15:46.400 --> 00:15:48.400]  當著他的面就笑他
[00:15:48.400 --> 00:15:52.400]  其實我也做過類似這樣的事
[00:15:52.400 --> 00:15:56.400]  但我現在若干年後再一次看回這段經文
[00:15:56.400 --> 00:15:58.400]  如果我是那個老師
[00:15:58.400 --> 00:16:00.400]  我現在在教會裡面服事
[00:16:00.400 --> 00:16:02.400]  我都對著年輕人
[00:16:02.400 --> 00:16:05.400]  即是年輕人準備好石頭了嗎
[00:16:05.400 --> 00:16:07.400]  準備好石頭了
[00:16:07.400 --> 00:16:09.400]  我相信你們不會的
[00:16:09.400 --> 00:16:13.400]  這些年輕人其實都像我以前那樣
[00:16:13.400 --> 00:16:17.400]  我以前都是反叛
[00:16:17.400 --> 00:16:19.400]  都是不知道
[00:16:19.400 --> 00:16:21.400]  我不說很自我
[00:16:21.400 --> 00:16:25.400]  總之對基督教的事情不是很聽得入耳
[00:16:25.400 --> 00:16:27.400]  當我在教導
[00:16:27.400 --> 00:16:29.400]  其實你是不是說那些東西
[00:16:29.400 --> 00:16:31.400]  都是那些事
[00:16:31.400 --> 00:16:35.400]  今天反觀保羅這段經文去提醒
[00:16:35.400 --> 00:16:40.400]  原來我也很感恩有這個老師在我生命裡面出現
[00:16:40.400 --> 00:16:43.400]  雖然我不是因為他去信主
[00:16:43.400 --> 00:16:47.400]  但我也很感謝這位老師在我生命裡面
[00:16:47.400 --> 00:16:49.400]  曾經播下基督的種子
[00:16:49.400 --> 00:16:53.400]  在二十一節裡面出現過
[00:16:53.400 --> 00:16:56.400]  我們回到我們今天看的經文裡面
[00:16:56.400 --> 00:16:59.400]  二十一節就去到那城
[00:16:59.400 --> 00:17:01.400]  那城其實剛才也說了
[00:17:01.400 --> 00:17:03.400]  就是去到特比這個城市
[00:17:03.400 --> 00:17:05.400]  特比呢
[00:17:05.400 --> 00:17:07.400]  我可不可以看一看地圖
[00:17:07.400 --> 00:17:12.400]  特比是怎樣呢
[00:17:12.400 --> 00:17:14.400]  特比其實在以哥廉旁邊
[00:17:14.400 --> 00:17:16.400]  在路斯德旁邊
[00:17:16.400 --> 00:17:18.400]  去到特比這個城市
[00:17:18.400 --> 00:17:21.400]  特比其實是當時很小的城市
[00:17:21.400 --> 00:17:23.400]  其實人口都沒有什麼
[00:17:23.400 --> 00:17:25.400]  在保羅和巴拿巴
[00:17:25.400 --> 00:17:27.400]  其實巴拿巴都很有恩賜
[00:17:27.400 --> 00:17:29.400]  去到那裡更加不用說
[00:17:29.400 --> 00:17:31.400]  福音就從此被傳開
[00:17:31.400 --> 00:17:37.400]  其實保羅他們在當中思考下一個站點
[00:17:37.400 --> 00:17:39.400]  可以有兩個選擇
[00:17:39.400 --> 00:17:41.400]  我們先看大地圖
[00:17:41.400 --> 00:17:43.400]  下一張應該
[00:17:43.400 --> 00:17:45.400]  下一張
[00:17:45.400 --> 00:17:47.400]  對了,這張
[00:17:47.400 --> 00:17:49.400]  特比就是九個點
[00:17:49.400 --> 00:17:53.400]  其實剛才我們說安提阿就是第一個點
[00:17:53.400 --> 00:17:55.400]  其實他們可以很順路地
[00:17:55.400 --> 00:17:57.400]  由特比
[00:17:57.400 --> 00:18:01.400]  很直接地去到安提阿的總部
[00:18:01.400 --> 00:18:04.400]  順便保羅也可以回家
[00:18:04.400 --> 00:18:06.400]  探望家人
[00:18:06.400 --> 00:18:08.400]  甚至乎在當地去傳福音
[00:18:08.400 --> 00:18:12.400]  傳給兄弟姐妹
[00:18:12.400 --> 00:18:14.400]  親朋戚友也好
[00:18:14.400 --> 00:18:16.400]  如果我的家族信主也不錯
[00:18:16.400 --> 00:18:18.400]  不過呢
[00:18:18.400 --> 00:18:20.400]  巴拿巴和保羅
[00:18:20.400 --> 00:18:22.400]  沒有這樣選擇一條
[00:18:22.400 --> 00:18:24.400]  順便容易的道路
[00:18:24.400 --> 00:18:26.400]  反過來
[00:18:26.400 --> 00:18:30.400]  回到路士德城
[00:18:30.400 --> 00:18:35.400]  回到剛才被人打
[00:18:35.400 --> 00:18:37.400]  被人迫不得已
[00:18:37.400 --> 00:18:39.400]  被人嫌棄的地方
[00:18:39.400 --> 00:18:42.400]  經文是這樣說
[00:18:42.400 --> 00:18:46.400]  他們專門返回教會
[00:18:46.400 --> 00:18:48.400]  去兼顧信徒的心
[00:18:48.400 --> 00:18:53.400]  並且要勸勉各教會的信徒
[00:18:53.400 --> 00:18:56.400]  弟兄姊妹
[00:18:56.400 --> 00:18:58.400]  我們生活裏面
[00:18:58.400 --> 00:19:00.400]  都有很多不同的困難
[00:19:00.400 --> 00:19:03.400]  可能我們工作裏面
[00:19:03.400 --> 00:19:06.400]  有些衝突著我們的信仰價值觀
[00:19:06.400 --> 00:19:08.400]  我們的朋友圈子裏面
[00:19:08.400 --> 00:19:15.400]  發生一些我們和我們信仰違背的立場
[00:19:15.400 --> 00:19:20.400]  甚至乎一些開放的思想
[00:19:20.400 --> 00:19:22.400]  在我們身邊裏面存在
[00:19:22.400 --> 00:19:25.400]  我們如何去選擇呢
[00:19:25.400 --> 00:19:30.400]  我們願不願意為了信仰的緣故
[00:19:30.400 --> 00:19:33.400]  和那些人去堅持呢
[00:19:33.400 --> 00:19:37.400]  我們會不會和那些人去選擇
[00:19:37.400 --> 00:19:40.400]  我們自己信仰的立場
