
[00:00:00.000 --> 00:00:04.900]  我們今天會繼續講約翰福音
[00:08:36.080 --> 00:08:38.080]  時機隨時都有
[00:08:38.080 --> 00:08:40.080]  因為你們是按著自己的心意去行事
[00:08:40.080 --> 00:08:42.080]  大家看到分別了
[00:08:42.080 --> 00:08:44.080]  一邊主耶穌是按著天父的心意去行
[00:08:44.080 --> 00:08:46.080]  另一邊相
[00:08:46.080 --> 00:08:48.080]  他的弟弟們他們就按著
[00:08:48.080 --> 00:08:50.080]  自己的心意去行
[00:08:50.080 --> 00:08:52.080]  以致到他們弟弟們
[00:08:52.080 --> 00:08:54.080]  看他們的心意是什麼
[00:08:54.080 --> 00:08:56.080]  就是要出名
[00:08:56.080 --> 00:08:58.080]  要威要多人跟
[00:08:58.080 --> 00:09:00.080]  但主耶穌其實就是希望
[00:09:00.080 --> 00:09:02.080]  得到天父的喜悅
[00:09:02.080 --> 00:09:04.080]  去活出
[00:09:04.080 --> 00:09:06.080]  天父的心意
[00:09:06.080 --> 00:09:08.080]  這才是主耶穌覺得最重要的
[00:09:08.080 --> 00:09:10.080]  但為什麼
[00:09:10.080 --> 00:09:12.080]  他的門徒
[00:09:12.080 --> 00:09:14.080]  做不到這件事
[00:09:14.080 --> 00:09:16.080]  為什麼他的門徒不會願意
[00:09:16.080 --> 00:09:18.080]  跟隨天父的心意去行
[00:09:18.080 --> 00:09:20.080]  以致到會說出這番說話
[00:09:20.080 --> 00:09:22.080]  其實當中
[00:09:22.080 --> 00:09:24.080]  就告訴我們一個
[00:09:24.080 --> 00:09:26.080]  teachable moment
[00:09:26.080 --> 00:09:28.080]  就是主耶穌告訴我們
[00:09:28.080 --> 00:09:30.080]  原來他們屬靈生命裡面有一個阻礙
[00:09:30.080 --> 00:09:32.080]  就是他們很重視表面的我
[00:09:32.080 --> 00:09:36.080]  表面的我
[00:09:36.080 --> 00:09:38.080]  當我們整個心思意念都放在表面的我
[00:09:38.080 --> 00:09:40.080]  的時候
[00:09:40.080 --> 00:09:42.080]  其實我們有時候會行差踏錯
[00:09:42.080 --> 00:09:44.080]  離開了天父的心意我們都不知道
[00:09:44.080 --> 00:09:46.080]  原來正正就是因為
[00:09:46.080 --> 00:09:48.080]  正正就是這件事
[00:09:48.080 --> 00:09:50.080]  讓我們的屬靈生命想成長
[00:09:50.080 --> 00:09:52.080]  有時候都成長不到
[00:09:52.080 --> 00:09:54.080]  我們太在意其他人怎麼看
[00:09:54.080 --> 00:09:56.080]  其他人怎麼想
[00:09:56.080 --> 00:09:58.080]  我們太在意別人看我會不會
[00:09:58.080 --> 00:10:00.080]  歡呼喝彩
[00:10:00.080 --> 00:10:02.080]  掌聲滿滿
[00:10:02.080 --> 00:10:04.080]  但我們是體會不到
[00:10:04.080 --> 00:10:06.080]  其實上帝的心意是怎樣
[00:10:06.080 --> 00:10:08.080]  有時候要堅持的
[00:10:08.080 --> 00:10:10.080]  做基督徒
[00:10:10.080 --> 00:10:12.080]  有時候可能你去到你的同事面前
[00:10:12.080 --> 00:10:14.080]  你做一些事
[00:10:14.080 --> 00:10:16.080]  吃飯前祈禱
[00:10:16.080 --> 00:10:18.080]  有人會笑你的
[00:10:18.080 --> 00:10:20.080]  那個表面的我可能會受攻擊
[00:10:20.080 --> 00:10:22.080]  但如果你是按著上帝的心意
[00:10:22.080 --> 00:10:24.080]  你會知道你應該要選擇哪一樣
[00:10:24.080 --> 00:10:26.080]  表面的我
[00:10:26.080 --> 00:10:28.080]  中心的時間
[00:10:28.080 --> 00:10:30.080]  有時候你會做一些天父不喜悅的事
[00:10:30.080 --> 00:10:32.080]  都會發生
[00:10:32.080 --> 00:10:34.080]  我們一起讀這段經文
[00:10:34.080 --> 00:10:36.080]  第十節起
[00:10:36.080 --> 00:10:40.080]  不要憑外表
[00:10:40.080 --> 00:10:42.080]  斷定是非
[00:10:42.080 --> 00:10:44.080]  總要按公平斷定是非
[00:10:44.080 --> 00:10:46.080]  G.S.O在這裏
[00:10:46.080 --> 00:10:48.080]  說了Teachable moment
[00:10:48.080 --> 00:10:50.080]  的精髓在哪裏
[00:10:50.080 --> 00:10:52.080]  就是這句
[00:10:52.080 --> 00:10:54.080]  不要憑外表斷定是非
[00:10:54.080 --> 00:10:56.080]  公平斷定是非
[00:10:56.080 --> 00:10:58.080]  公平這個字正正就是說
[00:10:58.080 --> 00:11:00.080]  你要尋求上帝的心意
[00:11:00.080 --> 00:11:02.080]  所以人可以選擇
[00:11:02.080 --> 00:11:04.080]  你可以選擇將你的焦點
[00:11:04.080 --> 00:11:06.080]  放在你的外表的自己
[00:11:06.080 --> 00:11:08.080]  還是你願意
[00:11:08.080 --> 00:11:10.080]  尋求上帝的心意
[00:11:10.080 --> 00:11:12.080]  這個正正就是人
[00:11:12.080 --> 00:11:14.080]  活在一個拉扯的裏面
[00:11:14.080 --> 00:11:16.080]  但如果當你的心意
[00:11:16.080 --> 00:11:18.080]  聚焦在外在的我
[00:11:18.080 --> 00:11:20.080]  自己
[00:11:20.080 --> 00:11:22.080]  表面的我的時間
[00:11:22.080 --> 00:11:24.080]  你就會行出不意
[00:11:24.080 --> 00:11:26.080]  相反你願意
[00:11:26.080 --> 00:11:28.080]  跟隨上帝的時間
[00:11:28.080 --> 00:11:30.080]  你的心裏就會沒有不意
[00:11:30.080 --> 00:11:32.080]  在裏面
[00:11:32.080 --> 00:11:34.080]  他在這裏就舉了一個例子
[00:11:34.080 --> 00:11:36.080]  這個例子正正就是說
[00:11:36.080 --> 00:11:38.080]  在這個安息日裏
[00:11:38.080 --> 00:11:40.080]  當時的猶太人
[00:11:40.080 --> 00:11:42.080]  就覺得我們行國禮是OK
[00:11:42.080 --> 00:11:44.080]  因為掌聲滿滿
[00:11:44.080 --> 00:11:46.080]  大家都覺得我們很好
[00:11:46.080 --> 00:11:48.080]  做一些很聖潔的事
[00:11:48.080 --> 00:11:50.080]  完全是猶太人民族的
[00:11:50.080 --> 00:11:52.080]  華尊榮
[00:11:52.080 --> 00:11:54.080]  所以他們覺得沒有問題
[00:11:54.080 --> 00:11:56.080]  但當主耶穌基督
[00:11:56.080 --> 00:11:58.080]  在那時候去醫病
[00:11:58.080 --> 00:12:00.080]  他們又覺得你違背摩西的律法
[00:12:00.080 --> 00:12:02.080]  很不對
[00:12:02.080 --> 00:12:04.080]  所以其實他們在
[00:12:04.080 --> 00:12:06.080]  看著表面的自己的時間
[00:12:06.080 --> 00:12:08.080]  他們卻忘記了
[00:12:08.080 --> 00:12:10.080]  其實上帝的心意是叫我們做什麼
[00:12:10.080 --> 00:12:12.080]  要愛人如己
[00:12:12.080 --> 00:12:14.080]  要愛上帝並且愛人如己
[00:12:14.080 --> 00:12:16.080]  這一切都放下了
[00:12:16.080 --> 00:12:18.080]  因為為的只是為了
[00:12:18.080 --> 00:12:20.080]  獲得別人的掌聲
[00:12:20.080 --> 00:12:22.080]  這個正正就是
[00:12:22.080 --> 00:12:24.080]  當時的猶太人
[00:12:24.080 --> 00:12:26.080]  面對一個很大的困難
[00:12:26.080 --> 00:12:28.080]  他們沒有辦法去體會
[00:12:28.080 --> 00:12:30.080]  他們的彌賽亞來到是一件多好的事
[00:12:30.080 --> 00:12:32.080]  因為他們仍然
[00:12:32.080 --> 00:12:34.080]  很擔心
[00:12:34.080 --> 00:12:36.080]  我自己的表面別人會怎樣看我
[00:12:36.080 --> 00:12:38.080]  以致他們
[00:12:38.080 --> 00:12:40.080]  不願意去接受主耶穌基督
[00:12:40.080 --> 00:12:42.080]  以致他們甚至
[00:12:42.080 --> 00:12:44.080]  將來會敵黨
[00:12:44.080 --> 00:12:46.080]  他們的彌賽亞
[00:12:46.080 --> 00:12:48.080]  到了我們的生命
[00:12:48.080 --> 00:12:50.080]  不知道我們的生命裏面
[00:12:50.080 --> 00:12:52.080]  有沒有一些表面的我
[00:12:52.080 --> 00:12:54.080]  你們都會很在意很聚焦
[00:12:54.080 --> 00:12:56.080]  以致有時候和上帝的心意
[00:12:56.080 --> 00:12:58.080]  會有拉扯
[00:12:58.080 --> 00:13:00.080]  我剛才說
[00:13:00.080 --> 00:13:02.080]  在工作的環境裏
[00:13:02.080 --> 00:13:04.080]  可能都會有拉扯
[00:13:04.080 --> 00:13:06.080]  當你的同事
[00:13:06.080 --> 00:13:08.080]  很多人都可能在做一些
[00:13:08.080 --> 00:13:10.080]  不應該的事
[00:13:10.080 --> 00:13:12.080]  可能他們在做數的時候
[00:13:12.080 --> 00:13:14.080]  做一些假的事
[00:13:14.080 --> 00:13:16.080]  方便一些
[00:13:16.080 --> 00:13:18.080]  有效率一些
[00:13:18.080 --> 00:13:20.080]  但你的心裏面
[00:13:20.080 --> 00:13:22.080]  你明知那件事不對的時候
[00:13:22.080 --> 00:13:24.080]  你會不會願意去和他們劃清界線
[00:13:24.080 --> 00:13:26.080]  還是當你劃清界線的時候
[00:13:26.080 --> 00:13:28.080]  你沒有朋友
[00:13:28.080 --> 00:13:30.080]  每個人排斥你的時候
[00:13:30.080 --> 00:13:32.080]  你會不會願意
[00:13:32.080 --> 00:13:34.080]  去面對那種群眾的壓力
[00:13:34.080 --> 00:13:36.080]  又或者可能
[00:13:36.080 --> 00:13:38.080]  我們的生命裏面
[00:13:38.080 --> 00:13:40.080]  都很在意那個表面的我
[00:13:40.080 --> 00:13:42.080]  我們很多時候很怕別人
[00:13:42.080 --> 00:13:44.080]  去挑剔批評我們的錯
[00:13:44.080 --> 00:13:46.080]  其實我們心裏面
[00:13:46.080 --> 00:13:48.080]  很多東西都不願意去改
[00:13:48.080 --> 00:13:50.080]  大家都開始
[00:13:50.080 --> 00:13:52.080]  慢慢長大
[00:13:52.080 --> 00:13:54.080]  我們當中很多有頭有臉的
[00:13:54.080 --> 00:13:56.080]  會計師 工程師
[00:13:56.080 --> 00:13:58.080]  很多什麼的
[00:13:58.080 --> 00:14:00.080]  我們生命裏面建構了很多東西
[00:14:00.080 --> 00:14:02.080]  讓我們很重視
[00:14:02.080 --> 00:14:04.080]  我們的尊嚴
[00:14:04.080 --> 00:14:06.080]  尊嚴
[00:14:06.080 --> 00:14:08.080]  但有時候放不下
[00:14:08.080 --> 00:14:10.080]  我們就沒有辦法去面對
[00:14:10.080 --> 00:14:12.080]  自己的罪惡
[00:14:12.080 --> 00:14:14.080]  作為牧者
[00:14:14.080 --> 00:14:16.080]  坦白告訴你們
[00:14:16.080 --> 00:14:18.080]  我都很大掙扎
[00:14:18.080 --> 00:14:20.080]  我都很喜歡別人喜歡我的
[00:14:20.080 --> 00:14:22.080]  所以有時候
[00:14:22.080 --> 00:14:24.080]  當我生命裏面
[00:14:24.080 --> 00:14:26.080]  要堅持信仰的原則
[00:14:26.080 --> 00:14:28.080]  我要和你們說
[00:14:28.080 --> 00:14:30.080]  這件事是神不喜悅的
[00:14:30.080 --> 00:14:32.080]  其實我要鼓起很大的勇氣
[00:14:32.080 --> 00:14:34.080]  我試過有一次
[00:14:34.080 --> 00:14:36.080]  要和一個勁敗隊隊員
[00:14:36.080 --> 00:14:38.080]  去學校談他們的問題
[00:14:38.080 --> 00:14:40.080]  我整個星期都睡不著
[00:14:40.080 --> 00:14:42.080]  因為當時我不知道怎麼說話
[00:14:42.080 --> 00:14:44.080]  所以我發覺
[00:14:44.080 --> 00:14:46.080]  原來當我們
[00:14:46.080 --> 00:14:48.080]  要放下表面的自己
[00:14:48.080 --> 00:14:50.080]  很多人的掌聲
[00:14:50.080 --> 00:14:52.080]  很多人擁戴的時間
[00:14:52.080 --> 00:14:56.080]  其實是有一定的難度在裏面
[00:14:56.080 --> 00:14:58.080]  但當我們
[00:14:58.080 --> 00:15:00.080]  不願意去跟隨
[00:15:00.080 --> 00:15:02.080]  上帝的心悅行
[00:15:02.080 --> 00:15:04.080]  為了捍衛自己表面的我
[00:15:04.080 --> 00:15:06.080]  我們帶來的結果可以有很大的影響
[00:15:06.080 --> 00:15:08.080]  我曾經認識一個目者
[00:15:08.080 --> 00:15:10.080]  其實在當中
[00:15:10.080 --> 00:15:12.080]  他都令我一個很大的提醒
[00:15:12.080 --> 00:15:14.080]  就是究竟原則這件事
[00:15:14.080 --> 00:15:16.080]  有多麼的重要
[00:15:16.080 --> 00:15:18.080]  我認識的目者
[00:15:18.080 --> 00:15:20.080]  他都真的有很多件事
[00:15:20.080 --> 00:15:22.080]  讓我看到他不太重視原則
[00:15:22.080 --> 00:15:24.080]  首先一開始
[00:15:24.080 --> 00:15:26.080]  跟我說其實看三級片
[00:15:26.080 --> 00:15:28.080]  是沒有問題的
[00:15:28.080 --> 00:15:30.080]  我心裏面都打了個突
[00:15:30.080 --> 00:15:32.080]  你擺明是在陷害我
[00:15:32.080 --> 00:15:34.080]  開始我對他已經好像
[00:15:34.080 --> 00:15:36.080]  很有保留很有懷疑
[00:15:36.080 --> 00:15:38.080]  甚至去到最嚴重的一件事
[00:15:38.080 --> 00:15:40.080]  就是當時我有一個朋友
[00:15:40.080 --> 00:15:42.080]  即是當時他們開了一間教會
[00:15:42.080 --> 00:15:44.080]  即是直堂
[00:15:44.080 --> 00:15:46.080]  我有一個朋友結婚
[00:15:46.080 --> 00:15:48.080]  跟他當時的執事的女兒
