
[00:00:00.000 --> 00:00:03.000]  頂主會主內平安
[00:02:23.400 --> 00:02:26.400]  當然很想將好的東西傳給下一代
[00:02:26.400 --> 00:02:29.400]  我們這一代這樣想
[00:02:29.400 --> 00:02:32.400]  而我們的上一代同樣會這樣想
[00:02:32.400 --> 00:02:36.400]  承傳好的資源特質或品格
[00:02:36.400 --> 00:02:39.400]  當然是一件美事
[00:02:39.400 --> 00:02:43.400]  但承傳也可能有另外一個層面
[00:02:43.400 --> 00:02:46.400]  所以今天都很想和大家一起去嘗試探討一下
[00:02:46.400 --> 00:02:49.400]  有些什麼上一代是傳給我們
[00:02:49.400 --> 00:02:53.400]  而我們又這樣傳給下一代呢?
[00:02:53.400 --> 00:02:56.400]  我相信很多人都會認同
[00:02:56.400 --> 00:02:59.400]  家庭對人是有很大的影響
[00:02:59.400 --> 00:03:03.400]  有正面的影響,亦都有負面的影響
[00:03:03.400 --> 00:03:06.400]  特別是在待人處事的方式
[00:03:06.400 --> 00:03:11.400]  其實很大機會都是受家庭影響而來
[00:03:11.400 --> 00:03:16.400]  舉個例子,如果一個人是很著重承諾的
[00:03:16.400 --> 00:03:20.400]  對講過的事情是一定要算數,一定要實現的
[00:03:20.400 --> 00:03:23.400]  這種著重承諾的美德
[00:03:23.400 --> 00:03:26.400]  可能是我們的父母
[00:03:26.400 --> 00:03:29.400]  身體力行地教導著我們
[00:03:29.400 --> 00:03:34.400]  所以培育出我們要有一個承諾的美德
[00:03:34.400 --> 00:03:37.400]  這是一個情況
[00:03:37.400 --> 00:03:41.400]  但不知道大家有沒有想過另一個情形呢?
[00:03:41.400 --> 00:03:45.400]  同樣,我是著重承諾美德的
[00:03:45.400 --> 00:03:49.400]  但養成這種美德的原因
[00:03:49.400 --> 00:03:53.400]  有可能是因為從小到大,自己的父母
[00:03:53.400 --> 00:03:57.400]  有很多對自己承諾了的事情
[00:03:57.400 --> 00:04:00.400]  最後都不能夠兌現
[00:04:00.400 --> 00:04:02.400]  希望完,失望
[00:04:02.400 --> 00:04:06.400]  失望過了,下一次又再存著希望
[00:04:06.400 --> 00:04:10.400]  一次又一次,一次又一次之後
[00:04:10.400 --> 00:04:14.400]  所以經過了這種模式,不斷重複的模式
[00:04:14.400 --> 00:04:18.400]  在自己的成長經歷裡,對自己說
[00:04:18.400 --> 00:04:22.400]  我一定要將我說過的事情做到
[00:04:22.400 --> 00:04:26.400]  所以一種品格,或者一種行為的特色
[00:04:26.400 --> 00:04:28.400]  可能是因為正面的影響而來
[00:04:28.400 --> 00:04:34.400]  但也有機會是從以往負面的經歷而來
[00:04:34.400 --> 00:04:36.400]  不知道大家同不同意呢?
[00:04:36.400 --> 00:04:41.400]  今天和大家去看一個聖經裡的初代家庭
[00:04:41.400 --> 00:04:45.400]  這個家庭的故事,有很多弟兄姊妹相信都有認識
[00:04:45.400 --> 00:04:49.400]  但我想從另一個角度去看這個家庭成員
[00:04:49.400 --> 00:04:54.400]  當中的發展和受家庭的影響是怎樣的
[00:04:54.400 --> 00:05:00.400]  我們一起去看聖經創世記第37章1至4節
[00:05:00.400 --> 00:05:03.400]  我們一起讀這四節經文
[00:05:03.400 --> 00:05:04.400]  準備起
[00:05:04.400 --> 00:05:33.400]  (聖經)
[00:05:33.400 --> 00:05:51.400]  (聖經)
[00:05:51.400 --> 00:05:53.400]  在這四節經文裡
[00:05:53.400 --> 00:05:57.400]  我們大約立刻知道約瑟的家庭情況是怎樣
[00:05:57.400 --> 00:05:59.400]  簡單一句形容就是
[00:05:59.400 --> 00:06:01.400]  拉仔,怎樣?
[00:06:01.400 --> 00:06:03.400]  大家都熟悉的
[00:06:03.400 --> 00:06:04.400]  拉仔拉心肝
[00:06:04.400 --> 00:06:06.400]  經文讓我們知道
[00:06:06.400 --> 00:06:10.400]  因為雅各年老再得子
[00:06:10.400 --> 00:06:12.400]  可能到了年老的時間
[00:06:12.400 --> 00:06:17.400]  雅各不用再為了樣樣東西操心勞碌
[00:06:17.400 --> 00:06:21.400]  所以就多了時間看著這個拉仔成長
[00:06:21.400 --> 00:06:24.400]  而這個拉仔又有一個很特別的任務
[00:06:24.400 --> 00:06:27.400]  大家看不看到是什麼?
[00:06:27.400 --> 00:06:31.400]  就是戳背脊
[00:06:31.400 --> 00:06:37.400]  不知道我們有沒有曾經被這類型的任務所影響過
[00:06:37.400 --> 00:06:43.400]  將哥哥所做的壞事報告給爸爸
[00:06:43.400 --> 00:06:45.400]  我們一起估計
[00:06:45.400 --> 00:06:47.400]  在這個情況下
[00:06:47.400 --> 00:06:49.400]  約瑟在報告的過程裡
[00:06:49.400 --> 00:06:51.400]  是如實報告
[00:06:51.400 --> 00:06:55.400]  還是會不會加了一些調味料呢?
[00:06:55.400 --> 00:06:57.400]  什麼調味料?
[00:06:57.400 --> 00:07:01.400]  又加鹽又加醋
[00:07:01.400 --> 00:07:04.400]  經文再告訴我們
[00:07:04.400 --> 00:07:07.400]  有別名以色列的雅各
[00:07:07.400 --> 00:07:10.400]  因為痛愛這個拉仔
[00:07:10.400 --> 00:07:13.400]  所以更加特別去呵護他
[00:07:13.400 --> 00:07:16.400]  為他做了一件才衣
[00:07:16.400 --> 00:07:19.400]  在和修本的譯法就是長衣
[00:07:19.400 --> 00:07:21.400]  或者有色的長衣
[00:07:21.400 --> 00:07:23.400]  大家可能會覺得
[00:07:23.400 --> 00:07:25.400]  一件衣服而已
[00:07:25.400 --> 00:07:27.400]  有什麼大不了呢?
[00:07:27.400 --> 00:07:30.400]  但是如果我們再細心仔細想一想
[00:07:30.400 --> 00:07:34.400]  在古代的漂染技術
[00:07:34.400 --> 00:07:36.400]  不會是很先進的
[00:07:36.400 --> 00:07:39.400]  染一種顏色已經不容易了
[00:07:39.400 --> 00:07:43.400]  還是要有錢人才可以穿有色彩的衣服
[00:07:43.400 --> 00:07:45.400]  而且重要的是
[00:07:45.400 --> 00:07:48.400]  還要將衣服染成彩色
[00:07:48.400 --> 00:07:49.400]  大家想一想
[00:07:49.400 --> 00:07:53.400]  花費的錢財精神就會更加大了
[00:07:53.400 --> 00:07:58.400]  當十一個兄弟都沒有這種特別的待遇
[00:07:58.400 --> 00:08:01.400]  而唯獨是弱室擁有的時候
[00:08:01.400 --> 00:08:04.400]  而弱室穿著這件彩衣
[00:08:04.400 --> 00:08:07.400]  在那裡也文也武
[00:08:07.400 --> 00:08:09.400]  耀武揚威
[00:08:09.400 --> 00:08:12.400]  大家想一想
[00:08:12.400 --> 00:08:16.400]  當時另外十一個兄弟的心情
[00:08:16.400 --> 00:08:18.400]  又會是怎樣呢?
[00:08:18.400 --> 00:08:20.400]  會怎樣呢?
[00:08:20.400 --> 00:08:23.400]  眼火爆了,會不會呢?
[00:08:23.400 --> 00:08:26.400]  所以在經文當中
[00:08:26.400 --> 00:08:29.400]  我們見到一個因果的情形
[00:08:29.400 --> 00:08:32.400]  因由就是
[00:08:32.400 --> 00:08:36.400]  年老的雅各再一次得到一個兒子
[00:08:36.400 --> 00:08:38.400]  而引致出來的表現
[00:08:38.400 --> 00:08:41.400]  就是特別去外弱室
[00:08:41.400 --> 00:08:44.400]  甚或幫他做一件彩衣
[00:08:44.400 --> 00:08:46.400]  結果是怎樣呢?
[00:08:46.400 --> 00:08:47.400]  雅各其他的兒子
[00:08:47.400 --> 00:08:49.400]  因為雅各的偏愛
[00:08:49.400 --> 00:08:53.400]  而引致他們恨上了自己最小的弟弟
[00:08:53.400 --> 00:08:55.400]  特別一提的是
[00:08:55.400 --> 00:08:57.400]  在第一節和第二節
[00:08:57.400 --> 00:09:00.400]  都以雅各來稱呼雅各自己
[00:09:00.400 --> 00:09:02.400]  但到了第三節
[00:09:02.400 --> 00:09:03.400]  我們會見到
[00:09:03.400 --> 00:09:06.400]  是用以色列來稱呼雅各
[00:09:06.400 --> 00:09:10.400]  強調了雅各不單止是一家之主
[00:09:10.400 --> 00:09:13.400]  更加是一族的族長
[00:09:13.400 --> 00:09:15.400]  作為有位份的那個
[00:09:15.400 --> 00:09:20.400]  當然有權利去偏愛某一個兒子
[00:09:20.400 --> 00:09:23.400]  但這種看得見的偏愛
[00:09:23.400 --> 00:09:26.400]  卻帶給家庭上的疏離
[00:09:26.400 --> 00:09:29.400]  甚至有時候影響了
[00:09:29.400 --> 00:09:31.400]  有機會影響了之後
[00:09:31.400 --> 00:09:36.400]  他家族每一個兒子的支派當中的關係
[00:09:43.400 --> 00:09:45.400]  另外在第四節當中
[00:09:45.400 --> 00:09:47.400]  我們見到「恨」這個字
[00:09:47.400 --> 00:09:50.400]  我們留意到「恨」這個字
[00:09:50.400 --> 00:09:51.400]  在《創世記》裏面
[00:09:51.400 --> 00:09:55.400]  有四次出現了「恨」字
[00:09:55.400 --> 00:09:57.400]  而在雅各的家庭裏面
[00:09:57.400 --> 00:09:58.400]  是出現了四次
[00:09:58.400 --> 00:10:00.400]  37章有兩次
[00:10:00.400 --> 00:10:02.400]  而之前在29章
[00:10:02.400 --> 00:10:04.400]  亦都出現了兩次
[00:10:04.400 --> 00:10:07.400]  請聽我讀接下來的經文
[00:10:07.400 --> 00:10:10.400]  耶和華見利亞失寵
[00:10:10.400 --> 00:10:12.400]  就使他生辱
[00:10:12.400 --> 00:10:15.400]  拉傑卻不生辱
[00:10:15.400 --> 00:10:17.400]  利亞懷孕生子
[00:10:17.400 --> 00:10:19.400]  給他起名叫呂便
[00:10:19.400 --> 00:10:21.400]  因為他說
[00:10:21.400 --> 00:10:23.400]  耶和華看見我的苦情
[00:10:23.400 --> 00:10:25.400]  如今我的丈夫必愛我
[00:10:25.400 --> 00:10:27.400]  他又懷孕生子
[00:10:27.400 --> 00:10:30.400]  給他起名叫西冕
[00:10:30.400 --> 00:10:33.400]  說耶和華因聽見我失寵
[00:10:33.400 --> 00:10:36.400]  所以又賜給我這個兒子
[00:10:36.400 --> 00:10:42.400]  在這裏第31節和32節當中的失寵
[00:10:42.400 --> 00:10:46.400]  其實和第37章4節裏面的「恨」
[00:10:46.400 --> 00:10:48.400]  原文來說是同一個字
[00:10:48.400 --> 00:10:52.400]  形容當時利亞得不到雅各的寵愛
[00:10:52.400 --> 00:10:56.400]  因為耶和華上帝賜給利亞這個兒子
[00:10:56.400 --> 00:10:58.400]  但是很奇妙的就是
[00:10:58.400 --> 00:11:00.400]  去到37章
[00:11:00.400 --> 00:11:02.400]  到利亞的兒子
[00:11:02.400 --> 00:11:06.400]  去恨雅各寵愛的兒子
[00:11:06.400 --> 00:11:08.400]  「恨」這個題目
[00:11:08.400 --> 00:11:13.400]  不單在雅各種兒子當中發生
[00:11:13.400 --> 00:11:15.400]  原來在上一代的父母裏
[00:11:15.400 --> 00:11:18.400]  確實已經存在了
[00:11:18.400 --> 00:11:23.400]  因為恨在當中作祟
[00:11:23.400 --> 00:11:25.400]  在雅各的家庭
[00:11:25.400 --> 00:11:27.400]  成為了一個很大很大的隱憂
[00:11:27.400 --> 00:11:29.400]  以致發生了
[00:11:29.400 --> 00:11:31.400]  接著28節裏面的形容
[00:11:31.400 --> 00:11:33.400]  有一班米甸的商人經過那裏
[00:11:33.400 --> 00:11:37.400]  約瑟的一班哥哥將他從井裏拉上來
[00:11:37.400 --> 00:11:41.400]  用20塊的銀子將約瑟賣給了
[00:11:41.400 --> 00:11:43.400]  賣給以實、瑪利的人
[00:11:43.400 --> 00:11:48.400]  而以實、瑪利的人就這樣將約瑟帶到埃及裏面
[00:11:48.400 --> 00:11:52.400]  約瑟被自己親生的哥哥賣走了
[00:11:52.400 --> 00:11:56.400]  接著就開始了他艱辛的生命
[00:11:56.400 --> 00:11:59.400]  有關約瑟的際遇
[00:11:59.400 --> 00:12:01.400]  我們先在這裏停一停
[00:12:01.400 --> 00:12:04.400]  看到這裏我們可以去想一想
[00:12:04.400 --> 00:12:08.400]  造成這個境地的原因可能有幾個
[00:12:08.400 --> 00:12:11.400]  相信大家都不會反對的就是
[00:12:11.400 --> 00:12:13.400]  其中一個很主要的原因
[00:12:13.400 --> 00:12:16.400]  就是作為爸爸的雅各身上
[00:12:16.400 --> 00:12:18.400]  因為他偏愛約瑟
[00:12:18.400 --> 00:12:23.400]  以至所做出來的行為成為了家庭裏面的一個隱憂
[00:12:23.400 --> 00:12:27.400]  造成了親人之間的恨意
[00:12:27.400 --> 00:12:33.400]  這樣是否要全怪在爸爸的雅各身上呢?
[00:12:33.400 --> 00:12:39.400]  一個人會偏心其實是人之常情
[00:12:39.400 --> 00:12:42.400]  因為實際上心真的偏了
[00:12:42.400 --> 00:12:45.400]  會不會是這樣呢?
[00:12:45.400 --> 00:12:50.400]  不過我們再一次嘗試一下
[00:12:50.400 --> 00:12:54.400]  去追溯雅各家庭的故事
[00:12:54.400 --> 00:12:56.400]  可能會帶給我們一些發現
[00:12:56.400 --> 00:13:00.400]  剛才我們讀過37章3節
[00:13:00.400 --> 00:13:04.400]  以色列愛約瑟過於愛其他兒子
[00:13:04.400 --> 00:13:07.400]  在這節裏面的愛
[00:13:07.400 --> 00:13:11.400]  其實在之前25章都出現過
[00:13:11.400 --> 00:13:16.400]  有趣的是仍然和雅各有關係
[00:13:16.400 --> 00:13:18.400]  我們一起看看
[00:13:18.400 --> 00:13:21.400]  我們一起讀25章這兩節的經文
[00:13:21.400 --> 00:13:22.400]  準備起
[00:13:22.400 --> 00:13:39.400]  (教育)
[00:13:39.400 --> 00:13:42.400]  我們就會明白了
[00:13:42.400 --> 00:13:45.400]  原來雅各的成長裏面
[00:13:45.400 --> 00:13:47.400]  作為雅各的父母
[00:13:47.400 --> 00:13:53.400]  以色和利伯加都同時個別愛錫自己喜歡的兒子
[00:13:53.400 --> 00:13:55.400]  就是因為這樣
[00:13:55.400 --> 00:13:59.400]  造成了雅各要逃避哥哥的追殺
[00:13:59.400 --> 00:14:00.400]  也是因為這樣
[00:14:00.400 --> 00:14:04.400]  雅各一生裏要用很多很多的計謀
[00:14:04.400 --> 00:14:07.400]  在哥哥身上壓長子的名份
[00:14:07.400 --> 00:14:11.400]  在爸爸以薩的身上壓祝福
[00:14:11.400 --> 00:14:16.400]  在舅父拉班的身上壓財富
[00:14:16.400 --> 00:14:18.400]  大家可以見到
[00:14:18.400 --> 00:14:23.400]  偏愛就是雅各家庭裏面成為了一個主題
[00:14:23.400 --> 00:14:26.400]  無論是他自己成長的過程
[00:14:26.400 --> 00:14:28.400]  又或者自己做父親
[00:14:28.400 --> 00:14:33.400]  在家庭裏面仍然是存留了這個主題
[00:14:33.400 --> 00:14:36.400]  而引致到家庭的分離
[00:14:36.400 --> 00:14:38.400]  前途的困難
[00:14:38.400 --> 00:14:41.400]  用了很多很多的計謀去爭取
[00:14:41.400 --> 00:14:44.400]  這個偏愛
[00:14:44.400 --> 00:14:45.400]  這個家庭的主題
[00:14:45.400 --> 00:14:49.400]  在聖經初代的家庭有這樣的影響
[00:14:49.400 --> 00:14:52.400]  所以今天宣講的第一點
[00:14:52.400 --> 00:14:53.400]  我改了一點
[00:14:53.400 --> 00:14:57.400]  就是察艷家傳雜毛
[00:14:57.400 --> 00:15:00.400]  就是特別我想帶出
[00:15:00.400 --> 00:15:03.400]  原來人在處境裏面
[00:15:03.400 --> 00:15:06.400]  很多時候會讓我們家庭裏面
[00:15:06.400 --> 00:15:08.400]  存在一些主題
[00:15:08.400 --> 00:15:09.400]  正面也好
[00:15:09.400 --> 00:15:11.400]  或者負向也好
[00:15:11.400 --> 00:15:12.400]  是影響
[00:15:12.400 --> 00:15:15.400]  影響怎樣待人處事
[00:15:15.400 --> 00:15:18.400]  甚至影響我們前面的一生
[00:15:18.400 --> 00:15:20.400]  聖經時代也是這樣
[00:15:20.400 --> 00:15:23.400]  今天又會是怎樣呢?
[00:15:23.400 --> 00:15:30.400]  不知道大家在前幾年有沒有看過一齣電影
[00:15:30.400 --> 00:15:32.400]  大家還有沒有看TVB?
[00:15:32.400 --> 00:15:39.400]  前幾年有一齣台慶劇叫做《跨世代》
[00:15:39.400 --> 00:15:42.400]  這套劇結尾真的挺誇張的
[00:15:42.400 --> 00:15:44.400]  講到世界末日
[00:15:44.400 --> 00:15:46.400]  但最初最初的劇情
[00:15:46.400 --> 00:15:50.400]  卻真的反映出一些現況的狀態
[00:15:50.400 --> 00:15:54.400]  裏面有一位稱為尚慶端的母親
[00:15:54.400 --> 00:15:56.400]  所主導的家庭
[00:15:56.400 --> 00:15:58.400]  在她小時候成長的階段的時候
[00:15:58.400 --> 00:16:03.400]  她為了爭取家族的銀行
[00:16:03.400 --> 00:16:06.400]  而踢走自己親生的姐姐
[00:16:06.400 --> 00:16:08.400]  到了自己的家庭
[00:16:08.400 --> 00:16:12.400]  她又很嚴厲地去管制自己的丈夫
[00:16:12.400 --> 00:16:15.400]  和七個兒女
[00:16:15.400 --> 00:16:17.400]  為何我要這樣七個呢?
[00:16:17.400 --> 00:16:22.400]  因為原來其中當中有一個
[00:16:22.400 --> 00:16:25.400]  事實上是她自己的孫子
[00:16:25.400 --> 00:16:27.400]  但她硬是因為一些原因
[00:16:27.400 --> 00:16:32.400]  硬是要將孫子成為自己第七個女兒
[00:16:32.400 --> 00:16:36.400]  不知道大家聽了這樣形容的話
[00:16:36.400 --> 00:16:41.400]  能否想到這個家庭的主題又是甚麼呢?
[00:16:41.400 --> 00:16:43.400]  給大家一個exercise想想
[00:16:43.400 --> 00:16:48.400]  有甚麼家庭主題可以形容這個家庭呢?
[00:16:48.400 --> 00:16:50.400]  都聽到一些聲音了
[00:16:50.400 --> 00:16:52.400]  雖然我聽不清楚
[00:16:52.400 --> 00:16:57.400]  我會形容這個家庭的主題當中
[00:16:57.400 --> 00:17:01.400]  這個主題叫做操控
[00:17:01.400 --> 00:17:03.400]  而操控就是成為了
[00:17:03.400 --> 00:17:07.400]  她丈夫和女兒一生的陰影
[00:17:07.400 --> 00:17:10.400]  令到當中的人割走極端
[00:17:10.400 --> 00:17:14.400]  如果更加現實一點
[00:17:14.400 --> 00:17:17.400]  我曾經聽過一個家庭事件
[00:17:17.400 --> 00:17:19.400]  有一對父母
[00:17:19.400 --> 00:17:21.400]  爸爸有婚外情
[00:17:21.400 --> 00:17:23.400]  因為子女的原因
[00:17:23.400 --> 00:17:25.400]  兩夫婦沒有選擇離婚
[00:17:25.400 --> 00:17:29.400]  一直養到一對子女長大
[00:17:29.400 --> 00:17:31.400]  但奇怪的事情就是
[00:17:31.400 --> 00:17:34.400]  當子女長大了
[00:17:34.400 --> 00:17:35.400]  他們的婚姻
[00:17:35.400 --> 00:17:39.400]  分別同樣都出現了婚外情的問題
[00:17:39.400 --> 00:17:41.400]  作為兒子的
[00:17:41.400 --> 00:17:44.400]  從小到大見到爸爸媽媽的相處
[00:17:44.400 --> 00:17:46.400]  見到爸爸媽媽
[00:17:46.400 --> 00:17:50.400]  爸爸和媽媽一吵架不開心就走出去
[00:17:50.400 --> 00:17:52.400]  後來才明白到
[00:17:52.400 --> 00:17:55.400]  爸爸原來去了另一個家
[00:17:55.400 --> 00:17:57.400]  所以做兒子的
[00:17:57.400 --> 00:17:58.400]  很容易
[00:17:58.400 --> 00:18:01.400]  因為從小到大見慣這樣的模式
[00:18:01.400 --> 00:18:03.400]  所以當長大了
[00:18:03.400 --> 00:18:06.400]  到他有自己的婚姻的時候
[00:18:06.400 --> 00:18:08.400]  到在婚姻裡不開心的時候
[00:18:08.400 --> 00:18:09.400]  他會怎樣?
[00:18:09.400 --> 00:18:14.400]  他會複製爸爸處理的方式
[00:18:14.400 --> 00:18:17.400]  去搞婚外情
[00:18:17.400 --> 00:18:20.400]  兒子有婚外情
[00:18:20.400 --> 00:18:22.400]  我們會容易理解一點
[00:18:22.400 --> 00:18:26.400]  為什麼女兒的婚姻又會有婚外情呢?
[00:18:26.400 --> 00:18:29.400]  是女兒做第三者?
[00:18:29.400 --> 00:18:30.400]  不是
[00:18:30.400 --> 00:18:33.400]  是因為當女兒日以繼夜地
[00:18:33.400 --> 00:18:36.400]  聽到媽媽怎樣去罵爸爸
[00:18:36.400 --> 00:18:38.400]  一直罵,每天都罵
[00:18:38.400 --> 00:18:40.400]  整個成長時期都罵的時候
[00:18:40.400 --> 00:18:43.400]  從小到大都聽到男人沒有一個好的
[00:18:43.400 --> 00:18:45.400]  這種思想的時候
[00:18:45.400 --> 00:18:48.400]  就不難理解女兒怎樣
[00:18:48.400 --> 00:18:51.400]  跟自己的丈夫相處
[00:18:51.400 --> 00:18:54.400]  同樣可能是操控
[00:18:54.400 --> 00:18:56.400]  操控著丈夫
[00:18:56.400 --> 00:18:59.400]  不要讓他有任何異樣
[00:18:59.400 --> 00:19:03.400]  所以女兒的婚姻也有問題
[00:19:03.400 --> 00:19:08.400]  另一半老公受不了這個操控
[00:19:08.400 --> 00:19:12.400]  而去發展到另一段他自己渴望的感情
[00:19:12.400 --> 00:19:16.400]  這個家庭的主題
[00:19:16.400 --> 00:19:19.400]  可以叫做逃避
[00:19:19.400 --> 00:19:23.400]  上一代的婚外情沒有處理好
[00:19:23.400 --> 00:19:28.400]  這個戰場就會成為跨世代的戰場
[00:19:28.400 --> 00:19:30.400]  影響更多的家庭
[00:19:30.400 --> 00:19:32.400]  影響小朋友的成長
[00:19:32.400 --> 00:19:34.400]  而裡面的成員
[00:19:34.400 --> 00:19:36.400]  無論是有意識或沒有意識
[00:19:36.400 --> 00:19:43.400]  都會很無奈地在這個戰場戰鬥
[00:19:43.400 --> 00:19:47.400]  所以我們首先要去測驗出
[00:19:47.400 --> 00:19:50.400]  有什麼家庭的主題
[00:19:50.400 --> 00:19:53.400]  在我們自己的家裡存在著
[00:19:53.400 --> 00:19:57.400]  好的當然要去承傳給我們下一代
[00:19:57.400 --> 00:20:01.400]  但如果有些主題是負面負向的
[00:20:01.400 --> 00:20:02.400]  我們知道了
[00:20:02.400 --> 00:20:04.400]  我們發覺到
[00:20:04.400 --> 00:20:08.400]  無論是由自己的上一代所流傳下來的影響
[00:20:08.400 --> 00:20:10.400]  又或者是我們自己這一代
[00:20:10.400 --> 00:20:15.400]  仍然在影響自己甚或我們的子女
[00:20:15.400 --> 00:20:20.400]  察覺家傳無雜
[00:20:20.400 --> 00:20:24.400]  就要去察覺到家庭的負面模式
[00:20:24.400 --> 00:20:26.400]  不要繼續一代一代重複
[00:20:26.400 --> 00:20:29.400]  讓這些主題繼續下去
[00:20:29.400 --> 00:20:37.400]  阻礙了我們很想很渴望一個健全家庭的發展
[00:20:37.400 --> 00:20:38.400]  好了
[00:20:38.400 --> 00:20:43.400]  接著我們去看藥室到埃及的幾段經歷
[00:20:43.400 --> 00:20:50.400]  藥室的生命會不會被這個家庭主題繼續綑綁下去呢?
[00:20:50.400 --> 00:20:55.400]  我們一起去讀39章的經文
[00:20:55.400 --> 00:20:57.400]  準備,1,2,3,起
[00:20:57.400 --> 00:21:11.400]  (念經)
[00:21:11.400 --> 00:21:40.400]  (念經)
[00:21:41.400 --> 00:21:43.400]  我們讀完22,23字
[00:21:43.400 --> 00:22:08.400]  (念經)
[00:22:09.400 --> 00:22:14.400]  藥室縱然走進了人生的低谷
[00:22:14.400 --> 00:22:18.400]  在埃及遇到很多困難
[00:22:18.400 --> 00:22:22.400]  在波提佛教中成為奴僕
[00:22:22.400 --> 00:22:25.400]  更加後來被陷害而坐牢
[00:22:25.400 --> 00:22:29.400]  但聖經卻提出了另一番景象
[00:22:29.400 --> 00:22:34.400]  從聖經對藥室在埃及的際遇中的記載
[00:22:34.400 --> 00:22:38.400]  我們可以嘗試總結有幾種現象
[00:22:38.400 --> 00:22:49.400]  第一,曾經的主人波提佛和監獄長都將一些事情交給藥室去做
[00:22:49.400 --> 00:22:53.400]  甚至我們知道以後連法老都是一樣
[00:22:53.400 --> 00:22:57.400]  藥室不向罪或引誘低頭
[00:22:57.400 --> 00:22:59.400]  就好像在波提佛的家中
[00:22:59.400 --> 00:23:02.400]  他妻子嘗試引誘他
[00:23:02.400 --> 00:23:06.400]  第三,縱然在外邦的地方
[00:23:06.400 --> 00:23:11.400]  上帝不單只應許,也與藥室同在
[00:23:11.400 --> 00:23:19.400]  並且連其他外邦人都可以看到上帝與藥室同在
[00:23:19.400 --> 00:23:23.400]  第四,因為上帝的同在
[00:23:23.400 --> 00:23:30.400]  而讓藥室手所做的,凡事順利
[00:23:30.400 --> 00:23:35.400]  藥室處事的原因
[00:23:35.400 --> 00:23:38.400]  所做的事情都可以凡事順利
[00:23:38.400 --> 00:23:40.400]  而且還有副產品
