
[00:00:00.000 --> 00:00:05.700]  早安大英姐妹 早安
[00:07:17.960 --> 00:07:19.960]  就跟這個人講
[00:07:19.960 --> 00:07:22.960]  就跟他講 你起來
[00:07:22.960 --> 00:07:24.960]  你能走得回來了
[00:07:24.960 --> 00:07:28.960]  那個人的確是一個神跡的展現
[00:07:28.960 --> 00:07:31.960]  那個人從此就能走得回來了
[00:07:31.960 --> 00:07:34.960]  當時路斯德城一帶的居民
[00:07:34.960 --> 00:07:37.960]  見到保羅走了這個神跡之後
[00:07:37.960 --> 00:07:38.960]  就很興奮了
[00:07:38.960 --> 00:07:39.960]  就高過去
[00:07:39.960 --> 00:07:42.960]  哇 這個真的是神人
[00:07:42.960 --> 00:07:46.960]  這兩個保羅和巴拿巴一定是神的化身
[00:07:46.960 --> 00:07:49.960]  他們就很熱烈的歡迎他
[00:07:49.960 --> 00:07:54.960]  當地有兩個很出名的傳統的神明在裡面
[00:07:54.960 --> 00:07:56.960]  一個叫宙斯
[00:07:56.960 --> 00:07:59.960]  一個叫希爾米
[00:07:59.960 --> 00:08:04.960]  他用這兩個傳統的神去封了保羅和巴拿巴
[00:08:04.960 --> 00:08:07.960]  一起很想去敬拜他 高過他們
[00:08:07.960 --> 00:08:09.960]  一起去拜祭他
[00:08:09.960 --> 00:08:11.960]  就好像我們今天這樣
[00:08:11.960 --> 00:08:13.960]  一起很熱烈的慶祝
[00:08:13.960 --> 00:08:16.960]  有兩個神人在我們當中
[00:08:16.960 --> 00:08:19.960]  甚至乎是怎樣
[00:08:19.960 --> 00:08:22.960]  他們拉著宙斯廟的祭司
[00:08:22.960 --> 00:08:24.960]  拉了牛 拿了花
[00:08:24.960 --> 00:08:26.960]  一起去敬拜他
[00:08:26.960 --> 00:08:29.960]  保羅和巴拿巴見到這個現象
[00:08:29.960 --> 00:08:31.960]  當然是很生氣
[00:08:31.960 --> 00:08:33.960]  因為他是宣講耶穌基督的福音
[00:08:33.960 --> 00:08:36.960]  他走去當中連衣服都撕破了
[00:08:36.960 --> 00:08:38.960]  你想一下你多生氣
[00:08:38.960 --> 00:08:39.960]  你現在能不能撕破衣服
[00:08:39.960 --> 00:08:40.960]  就這樣撕
[00:08:40.960 --> 00:08:41.960]  行不行
[00:08:41.960 --> 00:08:44.960]  你想一下那個憤怒有多大
[00:08:44.960 --> 00:08:49.960]  他在當中再一次跟那群群眾說
[00:08:49.960 --> 00:08:50.960]  我們不是神
[00:08:50.960 --> 00:08:52.960]  我們是講上帝的道
[00:08:52.960 --> 00:08:55.960]  我們敬拜的主只有一個
[00:08:55.960 --> 00:08:56.960]  就是耶穌基督
[00:08:56.960 --> 00:09:00.960]  他再一次在當中宣講神的話
[00:09:00.960 --> 00:09:02.960]  不過就是這個時間
[00:09:02.960 --> 00:09:06.960]  一群反對基督教的猶太人
[00:09:06.960 --> 00:09:09.960]  從遠處都追趕而來
[00:09:09.960 --> 00:09:12.960]  一起去攻擊保羅和巴拿巴
[00:09:12.960 --> 00:09:14.960]  他不單止自己去攻擊
[00:09:14.960 --> 00:09:17.960]  甚至乎教唆當地的人
[00:09:17.960 --> 00:09:21.960]  一起用石頭去打保羅和巴拿巴
[00:09:21.960 --> 00:09:24.960]  保羅和巴拿巴經民所描述
[00:09:24.960 --> 00:09:26.960]  基本上打到半死
[00:09:26.960 --> 00:09:29.960]  那群人都以為他死了
[00:09:29.960 --> 00:09:35.960]  就這樣把保羅和巴拿巴拉出去城外
[00:09:35.960 --> 00:09:37.960]  就這樣放下他就算了
[00:09:37.960 --> 00:09:41.960]  但是保羅和巴拿巴休息過後
[00:09:41.960 --> 00:09:47.960]  再一次去第二個城市宣講神的話
[00:09:47.960 --> 00:09:52.960]  保羅和巴拿巴其實這次都不是第一次被人攻擊
[00:09:52.960 --> 00:09:55.960]  被人嫌棄被人打
[00:09:55.960 --> 00:09:58.960]  不過保羅有一件事
[00:09:58.960 --> 00:10:00.960]  我們很值得學習
[00:10:00.960 --> 00:10:04.960]  就是他對上帝的說話的堅持
[00:10:04.960 --> 00:10:08.960]  當初巴拿巴和保羅是透過聖令
[00:10:08.960 --> 00:10:12.960]  去猜險他們一起去傳福音
[00:10:12.960 --> 00:10:16.960]  在亞細亞地方一帶去宣講神的話
[00:10:16.960 --> 00:10:21.960]  所以保羅和巴拿巴去到21節裡面
[00:10:21.960 --> 00:10:23.960]  就去說去到那城
[00:10:23.960 --> 00:10:25.960]  那城是什麼地方
[00:10:25.960 --> 00:10:27.960]  其實我們回到一節
[00:10:27.960 --> 00:10:30.960]  那城就是一個叫做特比的地方
[00:10:30.960 --> 00:10:34.960]  特比其實在當時是一個很小的城市
[00:10:34.960 --> 00:10:38.960]  去到當地福音就從此去傳開
[00:10:38.960 --> 00:10:41.960]  不過在一個很順利的時候
[00:10:41.960 --> 00:10:47.960]  保羅和巴拿巴決定做一個行程的更改
[00:10:47.960 --> 00:10:48.960]  根據歷史的研究
[00:10:48.960 --> 00:10:53.960]  其實保羅和巴拿巴那條路線宣教路線不是這樣走的
[00:10:53.960 --> 00:10:56.960]  其實他們可以繞一個圈回到原點
[00:10:56.960 --> 00:10:58.960]  即是出發點
[00:10:58.960 --> 00:11:01.960]  我們看看地圖就知道說什麼
[00:11:01.960 --> 00:11:06.960]  原本第一站123456790
[00:11:06.960 --> 00:11:12.960]  他本來就在安提阿第一站開始去傳道
[00:11:12.960 --> 00:11:17.960]  他其實計劃繞一個大圈就回到第一個起點安提阿
[00:11:17.960 --> 00:11:19.960]  大宋是一個什麼地方
[00:11:19.960 --> 00:11:21.960]  大宋其實是保羅的鄉下
[00:11:21.960 --> 00:11:24.960]  其實他這個路線很名正言順
[00:11:24.960 --> 00:11:28.960]  很順路的可以回去他的出生地
[00:11:28.960 --> 00:11:34.960]  第一來可以透過這個旅程去探望家人也好
[00:11:34.960 --> 00:11:37.960]  很順路去探望他們
[00:11:37.960 --> 00:11:40.960]  而且更加重要的是
[00:11:40.960 --> 00:11:45.960]  如果你是保羅你都很想回到你的家鄉去宣講神的說話
[00:11:45.960 --> 00:11:48.960]  這個很理所當然的一個計劃
[00:11:48.960 --> 00:11:50.960]  不過經文提到
[00:11:50.960 --> 00:11:56.960]  保羅和巴拿巴是很刻意的回頭
[00:11:56.960 --> 00:12:02.960]  回到剛才被人打的路斯德的一個地方
[00:12:02.960 --> 00:12:05.960]  保羅這個決定
[00:12:05.960 --> 00:12:11.960]  他不單止回到再一次去和當地的人去宣講福音
[00:12:11.960 --> 00:12:13.960]  但是弟兄姊妹你想一下
[00:12:13.960 --> 00:12:16.960]  剛才他在那個地方被人打
[00:12:16.960 --> 00:12:19.960]  那個地方不只是路斯德一個地方
[00:12:19.960 --> 00:12:22.960]  他甚至乎是以哥廉再加上安提拉
[00:12:22.960 --> 00:12:26.960]  那些地方的人都不喜歡他
[00:12:26.960 --> 00:12:32.960]  他會遇到當初嫌棄他追打他那幫人
[00:12:32.960 --> 00:12:35.960]  但是保羅和巴拿巴他沒有放棄
[00:12:35.960 --> 00:12:38.960]  他再一次回去那個地方
[00:12:38.960 --> 00:12:39.960]  做什麼
[00:12:39.960 --> 00:12:40.960]  我們經文會看到
[00:12:40.960 --> 00:12:43.960]  他回去那個地方去堅固信徒的心
[00:12:43.960 --> 00:12:47.960]  去勸勉他們去教導他們
[00:12:47.960 --> 00:12:49.960]  弟兄姊妹
[00:12:49.960 --> 00:12:53.960]  這裡我想提原來保羅和巴拿巴
[00:12:53.960 --> 00:12:57.960]  這個態度很值得我們去學習
[00:12:57.960 --> 00:12:59.960]  你想一下
[00:12:59.960 --> 00:13:01.960]  你在學校裏面
[00:13:01.960 --> 00:13:03.960]  你在朋友圈子裏面
[00:13:03.960 --> 00:13:04.960]  講一件事
[00:13:04.960 --> 00:13:07.960]  你夠不夠膽認自己是基督徒
[00:13:07.960 --> 00:13:11.960]  你夠不夠膽說我去信耶穌基督
[00:13:11.960 --> 00:13:15.960]  有些事我覺得不好這樣做
[00:13:15.960 --> 00:13:18.960]  有些事我們不應該這樣說
[00:13:18.960 --> 00:13:20.960]  我們要堅持回教會
[00:13:20.960 --> 00:13:23.960]  你夠不夠膽這樣做
[00:13:23.960 --> 00:13:25.960]  可能你朋友裏面
[00:13:25.960 --> 00:13:27.960]  我不知道你們有沒有遇到
[00:13:27.960 --> 00:13:31.960]  可能你朋友裏面都會被人嘲諷你
[00:13:31.960 --> 00:13:36.960]  你這個經常回教會
[00:13:36.960 --> 00:13:40.960]  一定是比較蠢
[00:13:40.960 --> 00:13:42.960]  比較單純
[00:13:42.960 --> 00:13:44.960]  經常被人笑
[00:13:44.960 --> 00:13:47.960]  可能我們都會遇到這些情況
[00:13:47.960 --> 00:13:50.960]  但是我們很值得學習
[00:13:50.960 --> 00:13:53.960]  我們怎樣繼續和那些人去相處
[00:13:53.960 --> 00:13:57.960]  我們不要放棄我們作為基督徒的身份
[00:13:57.960 --> 00:14:00.960]  上帝呼召你信耶穌基督
[00:14:00.960 --> 00:14:02.960]  都很想你持守他的道
[00:14:02.960 --> 00:14:05.960]  繼續在信仰上追求
[00:14:05.960 --> 00:14:07.960]  他不是想你放棄
[00:14:07.960 --> 00:14:09.960]  保羅和巴拿巴這個態度
[00:14:09.960 --> 00:14:11.960]  去縱然被人去嫌棄
[00:14:11.960 --> 00:14:13.960]  被人去追打
[00:14:13.960 --> 00:14:15.960]  被人去罵都好
[00:14:15.960 --> 00:14:18.960]  但是他仍然都在群眾當中
[00:14:18.960 --> 00:14:20.960]  繼續去堅持他的信仰
[00:14:20.960 --> 00:14:22.960]  去做他的福音的工作
[00:14:22.960 --> 00:14:26.960]  可能這件事對我們一班初中的弟兄姊妹
[00:14:26.960 --> 00:14:27.960]  未必這麼容易
[00:14:27.960 --> 00:14:30.960]  或者未必這麼容易去做到
[00:14:30.960 --> 00:14:32.960]  不過這樣去說
[00:14:32.960 --> 00:14:37.960]  可能我們是需要有一些方法去幫助我們
[00:14:37.960 --> 00:14:39.960]  剛才都說了
[00:14:39.960 --> 00:14:45.960]  在經文裏面提到一個勸勉給一班當初
[00:14:45.960 --> 00:14:48.960]  厭棄他們的地方的弟兄姊妹
[00:14:48.960 --> 00:14:49.960]  勸勉他們去什麼
[00:14:49.960 --> 00:14:53.960]  勸勉他們要堅持他們的心
[00:14:53.960 --> 00:14:56.960]  和勸勉他們持守他們的信仰
[00:14:56.960 --> 00:15:00.960]  直接的說就是持守他們的信仰
[00:15:00.960 --> 00:15:02.960]  就好像我剛才說的
[00:15:02.960 --> 00:15:06.960]  你要堅持你的所信的信仰
[00:15:06.960 --> 00:15:08.960]  基督教的信仰和價值
[00:15:08.960 --> 00:15:12.960]  不過這個說話是醒我們
[00:15:12.960 --> 00:15:14.960]  我們不堅持的話
[00:15:14.960 --> 00:15:18.960]  我們就很容易會被這個世界扭曲
[00:15:18.960 --> 00:15:20.960]  被人帶走
[00:15:20.960 --> 00:15:22.960]  離開我們這個信仰
[00:15:22.960 --> 00:15:26.960]  我們怎樣可以令到我們這個信仰
[00:15:26.960 --> 00:15:28.960]  不容易被變質
[00:15:28.960 --> 00:15:29.960]  被帶走呢
[00:15:29.960 --> 00:15:31.960]  持守這個意思
[00:15:31.960 --> 00:15:33.960]  在原文裏面
[00:15:33.960 --> 00:15:34.960]  並不是就這樣說
[00:15:34.960 --> 00:15:35.960]  你拿著吧
[00:15:35.960 --> 00:15:38.960]  你保持它就行了
[00:15:38.960 --> 00:15:40.960]  更加重要的是
[00:15:40.960 --> 00:15:44.960]  它帶出了一個你要持續
[00:15:44.960 --> 00:15:46.960]  甚至你要增加的意思
[00:15:46.960 --> 00:15:49.960]  我們在這個信仰裏面
[00:15:49.960 --> 00:15:51.960]  我們要做主動
[00:15:51.960 --> 00:15:53.960]  我們不單止要保持住
[00:15:53.960 --> 00:15:55.960]  甚至我們要努力
[00:15:55.960 --> 00:15:56.960]  我們怎樣可以增加呢
[00:15:56.960 --> 00:15:59.960]  我提出一些方法給大家
[00:15:59.960 --> 00:16:04.960]  第一個方法就是增加我們認識上帝
[00:16:04.960 --> 00:16:07.960]  我們增加我們和上帝建立好的關係
[00:16:07.960 --> 00:16:09.960]  我們怎樣可以認識上帝
[00:16:09.960 --> 00:16:10.960]  弟兄姊妹
[00:16:10.960 --> 00:16:12.960]  我們一起去看聖經
[00:16:12.960 --> 00:16:14.960]  怎樣建立關係
[00:16:14.960 --> 00:16:16.960]  你有沒有祈禱有沒有靈修
[00:16:16.960 --> 00:16:18.960]  真的
[00:16:18.960 --> 00:16:20.960]  聖經裏面都提醒我們
[00:16:20.960 --> 00:16:22.960]  我們在當中裏面
[00:16:22.960 --> 00:16:23.960]  我們要持守
[00:16:23.960 --> 00:16:26.960]  我們要增加和上帝的認識和關係
[00:16:26.960 --> 00:16:29.960]  我們在苦難裏面
[00:16:29.960 --> 00:16:31.960]  我們時刻人很特別
[00:16:31.960 --> 00:16:33.960]  人很簡單
[00:16:33.960 --> 00:16:34.960]  你在苦難裏面
[00:16:34.960 --> 00:16:35.960]  你在困難裏面
[00:16:35.960 --> 00:16:38.960]  你時刻都很想逃走
[00:16:38.960 --> 00:16:40.960]  這個是很人性
[00:16:40.960 --> 00:16:41.960]  好像很理所當然
[00:16:41.960 --> 00:16:43.960]  不過這樣
[00:16:43.960 --> 00:16:44.960]  我們預期
[00:16:44.960 --> 00:16:46.960]  時常都在想
[00:16:46.960 --> 00:16:47.960]  什麼時候不要回教會呢
[00:16:47.960 --> 00:16:49.960]  什麼時候放棄我的信仰呢
[00:16:49.960 --> 00:16:50.960]  不如這樣
[00:16:50.960 --> 00:16:51.960]  我們積極一點
[00:16:51.960 --> 00:16:53.960]  我們在我們信仰裏面
[00:16:53.960 --> 00:16:56.960]  增加和上帝更加深的關係
[00:16:56.960 --> 00:16:58.960]  這個是一個很好的方法
[00:16:58.960 --> 00:17:00.960]  第二
[00:17:00.960 --> 00:17:04.960]  增加我們屬靈同行的群體
[00:17:04.960 --> 00:17:06.960]  弟兄姊妹你看看你旁邊那個
[00:17:06.960 --> 00:17:08.960]  你和他朋友嗎
[00:17:08.960 --> 00:17:10.960]  和他朋友嗎
[00:17:10.960 --> 00:17:12.960]  認識他嗎
[00:17:12.960 --> 00:17:14.960]  會不會聯絡除了星期天之外
[00:17:14.960 --> 00:17:16.960]  會不會聯絡
[00:17:16.960 --> 00:17:17.960]  都會的
[00:17:17.960 --> 00:17:18.960]  這樣都很好
[00:17:18.960 --> 00:17:20.960]  真的
[00:17:20.960 --> 00:17:22.960]  聖經經常提醒我們
[00:17:22.960 --> 00:17:24.960]  信仰是需要同行者的
[00:17:24.960 --> 00:17:26.960]  耶穌基督當初
[00:17:26.960 --> 00:17:29.960]  很多差派門徒
[00:17:29.960 --> 00:17:32.960]  出去傳福音都兩個兩個出去
[00:17:32.960 --> 00:17:34.960]  保羅去宣教
[00:17:34.960 --> 00:17:36.960]  去傳講神的道
[00:17:36.960 --> 00:17:39.960]  都是兩三個幾個人一起出去
[00:17:39.960 --> 00:17:43.960]  同行者在信仰裏面是很重要
[00:17:43.960 --> 00:17:44.960]  什麼叫做屬靈同行
[00:17:44.960 --> 00:17:46.960]  屬靈同行者
[00:17:46.960 --> 00:17:50.960]  不是你那些出去打球的朋友那麼簡單
[00:17:50.960 --> 00:17:52.960]  玩是很重要
[00:17:52.960 --> 00:17:53.960]  最重要是
[00:17:53.960 --> 00:17:55.960]  他能夠幫助你
[00:17:55.960 --> 00:17:57.960]  幫助你和上帝的關係裏面
[00:17:57.960 --> 00:17:58.960]  是嗎
[00:17:58.960 --> 00:18:00.960]  我們很感恩
[00:18:00.960 --> 00:18:02.960]  我們有導師在我們當中
[00:18:02.960 --> 00:18:04.960]  導師會提醒你的
[00:18:04.960 --> 00:18:05.960]  是嗎
[00:18:05.960 --> 00:18:07.960]  最起碼一件事就是
[00:18:07.960 --> 00:18:09.960]  去教會看聖經
[00:18:09.960 --> 00:18:11.960]  這些都是很好的屬靈的提醒
[00:18:11.960 --> 00:18:12.960]  最重要的是
[00:18:12.960 --> 00:18:15.960]  我們在屬靈群體裏面
[00:18:15.960 --> 00:18:17.960]  我們能夠和
[00:18:17.960 --> 00:18:18.960]  一起哭
[00:18:18.960 --> 00:18:19.960]  一起笑
[00:18:19.960 --> 00:18:20.960]  一起分享
[00:18:20.960 --> 00:18:22.960]  最重要的是
[00:18:22.960 --> 00:18:24.960]  我們可以一起去認識上帝
[00:18:24.960 --> 00:18:25.960]  一起去祈禱
[00:18:25.960 --> 00:18:27.960]  一起去守望
[00:18:27.960 --> 00:18:30.960]  提醒和守望很重要
[00:18:30.960 --> 00:18:33.960]  因為我們在當中
[00:18:33.960 --> 00:18:35.960]  很需要去提醒
[00:18:35.960 --> 00:18:38.960]  這篇經文也是
[00:18:38.960 --> 00:18:40.960]  你想想保羅和巴拿巴
[00:18:40.960 --> 00:18:44.960]  他面對著那群群眾的歡迎
[00:18:44.960 --> 00:18:46.960]  當他神般拜
[00:18:46.960 --> 00:18:49.960]  他還聽不明白他們說話
[00:18:49.960 --> 00:18:51.960]  如果比賽是你
[00:18:51.960 --> 00:18:52.960]  都幾正
[00:18:52.960 --> 00:18:53.960]  我現在那麼受歡迎
[00:18:53.960 --> 00:18:56.960]  不如我當不知道他們說什麼
[00:18:56.960 --> 00:19:00.960]  在我們當中和一群人圍一圍
[00:19:00.960 --> 00:19:01.960]  開開心心就算了
[00:19:01.960 --> 00:19:03.960]  有人敬拜我
[00:19:03.960 --> 00:19:04.960]  有人歡迎我
[00:19:04.960 --> 00:19:06.960]  都幾好
[00:19:06.960 --> 00:19:07.960]  是嗎
[00:19:07.960 --> 00:19:08.960]  影子妹
[00:19:08.960 --> 00:19:11.960]  有沒有人在你迷失的時候
[00:19:11.960 --> 00:19:15.960]  或者當你想離開這個信仰的時候
[00:19:15.960 --> 00:19:16.960]  去提一提你
[00:19:16.960 --> 00:19:18.960]  你要回到上帝那裏
[00:19:18.960 --> 00:19:20.960]  有沒有人提醒你
[00:19:20.960 --> 00:19:22.960]  有沒有人提醒你
[00:19:22.960 --> 00:19:24.960]  暫時沒有
[00:19:24.960 --> 00:19:25.960]  如果有的話
[00:19:25.960 --> 00:19:27.960]  很值得為你感恩
[00:19:27.960 --> 00:19:31.960]  去增加屬靈同行是很重要
