
[00:00:00.000 --> 00:00:02.000]  我是阿盈
[00:02:04.000 --> 00:02:07.000]  聽到、看到很多人道問題
[00:02:07.000 --> 00:02:10.000]  又愛莫能助、很無奈
[00:02:10.000 --> 00:02:12.000]  可能就是因為這樣
[00:02:12.000 --> 00:02:14.000]  神就引導我在屬靈路上
[00:02:14.000 --> 00:02:18.000]  一直慢慢在猜拳的學習裏面
[00:02:18.000 --> 00:02:21.000]  打開我遲鈍的屬靈觸覺
[00:02:21.000 --> 00:02:24.000]  由今天起的一個星期
[00:02:24.000 --> 00:02:28.000]  就是教會一年一度的猜拳年會
[00:02:28.000 --> 00:02:29.000]  所以今天我很想透過
[00:02:29.000 --> 00:02:34.000]  《馬太福音》九章35至38節的經文
[00:02:34.000 --> 00:02:36.000]  和周邊的一些經文
[00:02:36.000 --> 00:02:37.000]  來跟大家分享
[00:02:37.000 --> 00:02:42.000]  神如何在這些經文裏面解答我的疑問
[00:02:42.000 --> 00:02:45.000]  我們先一齊和心禱告
[00:02:47.000 --> 00:02:51.000]  主耶穌多謝你成為第一位宣教士
[00:02:51.000 --> 00:02:56.000]  你由天上書磚降碑來到人世間
[00:02:56.000 --> 00:03:00.000]  跨越最大最大的文化差異
[00:03:00.000 --> 00:03:02.000]  來到我們當中
[00:03:02.000 --> 00:03:05.000]  為的就是要將福音傳給我們
[00:03:05.000 --> 00:03:11.000]  主耶穌可能我們還有很多軟弱、懼怕、迷惘
[00:03:11.000 --> 00:03:15.000]  但求聖靈今天晚上掌管我們的心
[00:03:15.000 --> 00:03:19.000]  賜給我們有清心去承載你的說話
[00:03:19.000 --> 00:03:24.000]  鼓勵我們能夠成為一個聽道而行道的信徒
[00:03:24.000 --> 00:03:26.000]  求你帶領以下的時間
[00:03:26.000 --> 00:03:29.000]  祈禱交託仰望是奉主耶穌名字而求
[00:03:29.000 --> 00:03:31.000]  阿門
[00:03:31.000 --> 00:03:34.000]  今天我們要看的幾節經文
[00:03:34.000 --> 00:03:39.000]  是以一個第三身的角度來表達
[00:03:39.000 --> 00:03:44.000]  可以說是作者對於主耶穌上文五章
[00:03:44.000 --> 00:03:48.000]  至九章裡的侍奉做了一個小結
[00:03:48.000 --> 00:03:53.000]  也是在表達主耶穌做這些事情背後的動機
[00:03:53.000 --> 00:04:00.000]  他的工作主要是向有需要的人宣告出路
[00:04:00.000 --> 00:04:03.000]  對於我發出的第一、二個問題
[00:04:03.000 --> 00:04:08.000]  似乎在主耶穌的年代都差無幾
[00:04:08.000 --> 00:04:14.000]  究竟主耶穌是以什麼方法來回應他所見到的問題呢?
[00:04:14.000 --> 00:04:18.000]  請讓姐妹一起讀出第35節的經文
[00:04:18.000 --> 00:04:19.000]  準備起
[00:04:19.000 --> 00:04:22.000]  耶穌走遍各城各鄉
[00:04:22.000 --> 00:04:26.000]  在當地各個會堂裡教導人
[00:04:26.000 --> 00:04:28.000]  到處宣講天國的福音
[00:04:28.000 --> 00:04:32.000]  治好各樣疾病、各樣病症
[00:04:32.000 --> 00:04:33.000]  謝謝
[00:04:33.000 --> 00:04:40.000]  首先我發現主耶穌不是被動式地坐著等待
[00:04:40.000 --> 00:04:47.000]  如果貼近聖經描述主耶穌的沿途行程
[00:04:47.000 --> 00:04:53.000]  我們可以看到主耶穌是在他侍奉的區域走來走去
[00:04:53.000 --> 00:04:57.000]  第35節裡「走遍」這個字
[00:04:57.000 --> 00:05:05.000]  在原文是由「走」和「周圍」或「環繞」這個字組成的複合字
[00:05:05.000 --> 00:05:09.000]  耶穌是為了拯救一個人的靈魂
[00:05:09.000 --> 00:05:12.000]  冒著風暴都會出海
[00:05:12.000 --> 00:05:19.000]  為了要去格拉森林的地方拯救一個被鬼附而被人遺棄的人
[00:05:19.000 --> 00:05:20.000]  完成任務之後
[00:05:20.000 --> 00:05:25.000]  他又會趕回到海的另一邊繼續他的行程
[00:05:25.000 --> 00:05:29.000]  即是說他會按著每個侍奉對象
[00:05:29.000 --> 00:05:32.000]  在各鄉村、城市中穿梭
[00:05:32.000 --> 00:05:35.000]  走來走去侍奉
[00:05:35.000 --> 00:05:42.000]  但我發現主耶穌有一個常常出現的侍奉模式
[00:05:42.000 --> 00:05:46.000]  就是他會先跟人談論天國的福音
[00:05:46.000 --> 00:05:50.000]  之後才去醫治人外在的問題
[00:05:50.000 --> 00:05:56.000]  這個模式我們在《馬太福音》4章23節都看到
[00:05:56.000 --> 00:06:00.000]  這個模式跟我們今天好像有點不同
[00:06:00.000 --> 00:06:06.000]  不知何時開始我們學會了以服務人先行
[00:06:06.000 --> 00:06:09.000]  一個有需要的人靠近我們面前
[00:06:09.000 --> 00:06:12.000]  我們會先處理他的外在問題
[00:06:12.000 --> 00:06:14.000]  處理了他的外在需要
[00:06:14.000 --> 00:06:17.000]  再慢慢跟他說福音
[00:06:17.000 --> 00:06:20.000]  這個策略也是好的
[00:06:20.000 --> 00:06:23.000]  讓人先接受我們的服侍
[00:06:23.000 --> 00:06:27.000]  再慢慢去討論福音的事情
[00:06:27.000 --> 00:06:29.000]  不過我在想
[00:06:29.000 --> 00:06:34.000]  如果我們的焦點集中在服侍人外在的需要之上
[00:06:34.000 --> 00:06:37.000]  我們會遇到什麼問題呢?
[00:06:37.000 --> 00:06:42.000]  馬上令我想到的就是自標不自本
[00:06:42.000 --> 00:06:47.000]  所以在《約翰福音》6章主耶穌談論生命的糧的時候
[00:06:47.000 --> 00:06:49.000]  祂點明了一點
[00:06:49.000 --> 00:06:54.000]  祂心裏知道沿途的群眾跟著祂的動機
[00:06:54.000 --> 00:06:59.000]  是因為主耶穌有食物能夠供應給他們
[00:06:59.000 --> 00:07:02.000]  但主耶穌提醒他們
[00:07:02.000 --> 00:07:06.000]  不要為那些會腐爛的食物奔波
[00:07:06.000 --> 00:07:10.000]  而是要為能夠傳到永生的食物
[00:07:10.000 --> 00:07:13.000]  即是真理來奴役
[00:07:13.000 --> 00:07:17.000]  另外可能會出現的一個現象是
[00:07:17.000 --> 00:07:19.000]  因著這個世代的人
[00:07:19.000 --> 00:07:23.000]  普遍對基督教信仰都有敵意
[00:07:23.000 --> 00:07:25.000]  因為那些敵意太強
[00:07:25.000 --> 00:07:27.000]  就會令我們退縮
[00:07:27.000 --> 00:07:31.000]  只選擇了一些討人喜悅的事情
[00:07:31.000 --> 00:07:33.000]  傳福音給那些未信的人
[00:07:33.000 --> 00:07:37.000]  對我們來說可能是很難入手
[00:07:37.000 --> 00:07:40.000]  心裏可能會出現很多疑惑
[00:07:40.000 --> 00:07:45.000]  就是那些對象可能不喜歡人說他有罪
[00:07:45.000 --> 00:07:47.000]  會不會冒犯到他呢?
[00:07:47.000 --> 00:07:49.000]  慢慢演變之下
[00:07:49.000 --> 00:07:51.000]  可能我們會有個錯覺
[00:07:51.000 --> 00:07:56.000]  就覺得服侍到那些人就等於幫到他們
[00:07:56.000 --> 00:08:00.000]  但我從聖經裏面思考到一個點
[00:08:00.000 --> 00:08:03.000]  就是不是服侍人不好
[00:08:03.000 --> 00:08:06.000]  而是要先認清核心問題
[00:08:06.000 --> 00:08:09.000]  才能夠對症下藥
[00:08:09.000 --> 00:08:12.000]  福音書裏面有很多片段都讓我們知道
[00:08:12.000 --> 00:08:16.000]  人的病患或者外在的問題
[00:08:16.000 --> 00:08:20.000]  很多時都是來自犯罪後的結果
[00:08:20.000 --> 00:08:22.000]  不是你們吃飯的那種犯罪
[00:08:22.000 --> 00:08:24.000]  是犯罪的那種犯罪
[00:08:24.000 --> 00:08:28.000]  我不是說你今天生病
[00:08:28.000 --> 00:08:31.000]  就等於你一定犯了罪
[00:08:31.000 --> 00:08:32.000]  不是這樣
[00:08:32.000 --> 00:08:35.000]  而是我嘗試從宏觀的角度去看
[00:08:35.000 --> 00:08:41.000]  我們全人類一起承擔罪帶來的結果
[00:08:41.000 --> 00:08:44.000]  我們從主耶穌的侍奉模式裏面
[00:08:44.000 --> 00:08:47.000]  會發現那些人來到耶穌面前
[00:08:47.000 --> 00:08:51.000]  來求耶穌處理他核心的外圍
[00:08:51.000 --> 00:08:56.000]  而主耶穌會直接處理他核心的內圍
[00:08:56.000 --> 00:08:59.000]  馬太福音九章就有兩個例子
[00:08:59.000 --> 00:09:03.000]  第一個例子就是馬太福音九章二節
[00:09:03.000 --> 00:09:04.000]  那裏寫著
[00:09:04.000 --> 00:09:08.000]  看!有些人把一個臥在床上的癱子
[00:09:08.000 --> 00:09:10.000]  抬到耶穌那裏
[00:09:10.000 --> 00:09:12.000]  耶穌看見他們的信心
[00:09:12.000 --> 00:09:14.000]  就對癱子說
[00:09:14.000 --> 00:09:17.000]  孩子,打起精神,你的罪赦免了
[00:09:17.000 --> 00:09:22.000]  明明是一個有腳患的人來到耶穌面前
[00:09:22.000 --> 00:09:25.000]  但是耶穌卻先回應赦免他的罪
[00:09:25.000 --> 00:09:28.000]  之後才叫他起來行走
[00:09:28.000 --> 00:09:33.000]  而第二個例子就在九章三十二到三十三節
[00:09:33.000 --> 00:09:37.000]  當中講述到耶穌醫治一個啞巴
[00:09:37.000 --> 00:09:41.000]  在這裏是第一次將屬靈上的問題
[00:09:41.000 --> 00:09:45.000]  和身體上的病患相提並論
[00:09:45.000 --> 00:09:48.000]  當耶穌趕出啞巴鬼
[00:09:48.000 --> 00:09:50.000]  處理了這個人的屬靈問題
[00:09:50.000 --> 00:09:53.000]  他就能夠開口說話了
[00:09:53.000 --> 00:09:56.000]  所以我們見到人的屬靈問題
[00:09:56.000 --> 00:10:01.000]  往往就是人面對肉身處境的核心
[00:10:01.000 --> 00:10:06.000]  所以馬太福音八章十七節就告訴我們一個真理
[00:10:06.000 --> 00:10:11.000]  就是耶穌的到來就是人類的好消息
[00:10:11.000 --> 00:10:13.000]  馬太福音八章十七節
[00:10:13.000 --> 00:10:17.000]  「這是要應賢爾塞亞先知所說的話
[00:10:17.000 --> 00:10:22.000]  他承擔了我們的軟弱,背負了我們的疾病」
[00:10:22.000 --> 00:10:25.000]  面對世界上這麼多的需要
[00:10:25.000 --> 00:10:29.000]  我們心裏一定要認定一件事
[00:10:29.000 --> 00:10:36.000]  就是耶穌或福音才是世上種種問題的出路
[00:10:36.000 --> 00:10:41.000]  在上年我在服務的果園團契裏
[00:10:41.000 --> 00:10:46.000]  玩了一個公平交易和猜拳的遊戲
[00:10:46.000 --> 00:10:48.000]  我們都玩得很開心
[00:10:48.000 --> 00:10:52.000]  在遊戲之後我們一起探討
[00:10:52.000 --> 00:10:56.000]  如何才能解決現時這麼多社會問題呢?
[00:10:56.000 --> 00:10:59.000]  我們去思考的時候
[00:10:59.000 --> 00:11:03.000]  我們發現其實很多剝削貧窮的問題
[00:11:03.000 --> 00:11:07.000]  都是來自人的罪性而引發的結果
[00:11:07.000 --> 00:11:10.000]  因為人要貪到盡
[00:11:10.000 --> 00:11:13.000]  以至那些資源未能夠公平分配
[00:11:13.000 --> 00:11:19.000]  所以世界各地才有這麼多極度貧窮和飢餓的事情發生
[00:11:19.000 --> 00:11:23.000]  在舊約裏我們經常見到神透過先知
[00:11:23.000 --> 00:11:27.000]  去罵那些斥責人貪心的例子
[00:11:27.000 --> 00:11:29.000]  在文素記裏都記載過
[00:11:29.000 --> 00:11:31.000]  在曠野期間
[00:11:31.000 --> 00:11:35.000]  神就用馬拿來供應人每日的糧食
[00:11:35.000 --> 00:11:40.000]  神就吩咐那些人要按著家中成員的人數
[00:11:40.000 --> 00:11:42.000]  來去拾取適當的份量
[00:11:42.000 --> 00:11:44.000]  不可以多收
[00:11:44.000 --> 00:11:46.000]  但是因為有些人貪心
[00:11:46.000 --> 00:11:48.000]  竟然收多了
[00:11:48.000 --> 00:11:52.000]  以至有些人手快有,手慢就沒有
[00:11:52.000 --> 00:11:55.000]  感恩的是神直接的介入
[00:11:55.000 --> 00:11:57.000]  那些拿多了的
[00:11:57.000 --> 00:11:59.000]  留不到第二天,發了窩
[00:11:59.000 --> 00:12:02.000]  而少收的也足夠有餘
[00:12:02.000 --> 00:12:06.000]  直至我們看到去到仕途行傳
[00:12:06.000 --> 00:12:09.000]  記載到聖靈降臨在人的心中
[00:12:09.000 --> 00:12:12.000]  那些信了主的人
[00:12:12.000 --> 00:12:16.000]  竟然能夠以繁脈公用的方式來生活
[00:12:16.000 --> 00:12:21.000]  大家就開始學懂看重別人的需要
[00:12:21.000 --> 00:12:23.000]  所以我明白到
[00:12:23.000 --> 00:12:26.000]  在認清問題方面
[00:12:26.000 --> 00:12:28.000]  主耶穌是非常清楚的
[00:12:28.000 --> 00:12:31.000]  如果不解決人的屬靈問題
[00:12:31.000 --> 00:12:33.000]  就算主耶穌會分身術
[00:12:33.000 --> 00:12:37.000]  不斷去滿足那些不被滿足的人的心
[00:12:37.000 --> 00:12:39.000]  其實都於事無補
[00:12:39.000 --> 00:12:41.000]  人的最性問題
[00:12:41.000 --> 00:12:44.000]  需要天國的福音和聖靈
[00:12:44.000 --> 00:12:46.000]  居住在人的心中工作
[00:12:46.000 --> 00:12:49.000]  才有真正的出路
[00:12:49.000 --> 00:12:51.000]  丁姊妹
[00:12:51.000 --> 00:12:55.000]  你心中是否已經完全認同
[00:12:55.000 --> 00:12:58.000]  只有福音才能幫助人呢?
[00:12:58.000 --> 00:13:01.000]  你自己是否已經學懂
[00:13:01.000 --> 00:13:05.000]  以福音去解決你面對的問題?
[00:13:05.000 --> 00:13:07.000]  我相信活出來的福音
[00:13:07.000 --> 00:13:11.000]  一定比說出來的福音威力更大
[00:13:11.000 --> 00:13:14.000]  你覺得未信的人
[00:13:14.000 --> 00:13:20.000]  看不看得出你對福音的確信度有多高呢?
[00:13:20.000 --> 00:13:23.000]  假若你還有懷疑的話
[00:13:23.000 --> 00:13:29.000]  那你又如何真誠地將福音傳給人呢?
[00:13:29.000 --> 00:13:33.000]  你首先的行動會否是先裝備自己
[00:13:33.000 --> 00:13:36.000]  或者操練自己的屬靈品格
[00:13:36.000 --> 00:13:42.000]  讓你能夠由心而發地傳福音呢?
[00:13:42.000 --> 00:13:46.000]  要回應第三個問題
[00:13:46.000 --> 00:13:50.000]  可能你會和我都有同樣的想法
[00:13:50.000 --> 00:13:52.000]  我常常出現的是
[00:13:52.000 --> 00:13:54.000]  當神在問
[00:13:54.000 --> 00:13:56.000]  看到了,看到這些問題
[00:13:56.000 --> 00:13:59.000]  那我可以猜顯誰呢?
[00:13:59.000 --> 00:14:02.000]  誰可以為我去呢?
[00:14:02.000 --> 00:14:06.000]  我猜大多數信徒都很清晰的答案是
[00:14:06.000 --> 00:14:11.000]  「神,我在這裏,不過請差遣祂」
[00:14:11.000 --> 00:14:15.000]  我又想從《馬太福音》9章36節中
[00:14:15.000 --> 00:14:21.000]  看看有誰有資格去承擔這些使命
[00:14:21.000 --> 00:14:24.000]  是否是街坊都可以做呢?
[00:14:24.000 --> 00:14:28.000]  我們先一起讀出第36節的經文
[00:14:28.000 --> 00:14:32.000]  「他看到一大群人困苦無助
[00:14:32.000 --> 00:14:37.000]  好像沒有牧人的羊就憐憫他們」
[00:14:37.000 --> 00:14:40.000]  這句讓我們從耶穌的視角
[00:14:40.000 --> 00:14:44.000]  去了解一下祂看到了甚麼
[00:14:44.000 --> 00:14:49.000]  如果我用現代較易理解的概念去想這句
[00:14:49.000 --> 00:14:54.000]  主耶穌看到一群在屬靈上沒有人理的街童
[00:14:54.000 --> 00:15:01.000]  到處撿垃圾、喝污水、困苦無依的狀況
[00:15:01.000 --> 00:15:04.000]  但我們一直看聖經都知道
[00:15:04.000 --> 00:15:06.000]  這句話並沒有對路
[00:15:06.000 --> 00:15:08.000]  因為當時有文士、祭司、法利賽人
[00:15:08.000 --> 00:15:10.000]  他們是神的代表
[00:15:10.000 --> 00:15:14.000]  他們是負責牧養神的羊
[00:15:14.000 --> 00:15:20.000]  這個牧人和羊的概念在文數記也出現過
[00:15:20.000 --> 00:15:23.000]  文數記27章15至17節中
[00:15:23.000 --> 00:15:25.000]  摩西對耶和華說
[00:15:25.000 --> 00:15:28.000]  「願耶和華萬人之靈的神
[00:15:28.000 --> 00:15:30.000]  立一個人治理會眾
[00:15:30.000 --> 00:15:32.000]  可以在他們面前出入
[00:15:32.000 --> 00:15:34.000]  也可以引導他們
[00:15:34.000 --> 00:15:36.000]  免得耶和華的會眾
[00:15:36.000 --> 00:15:39.000]  如同沒有牧人的羊群一般」
[00:15:39.000 --> 00:15:43.000]  當時其實是說到摩西臨終前
[00:15:43.000 --> 00:15:45.000]  求神興起一個牧人
[00:15:45.000 --> 00:15:47.000]  去引導一群神的羊
[00:15:47.000 --> 00:15:52.000]  所以神就揀選了約書亞成為這個「他」
[00:15:52.000 --> 00:15:56.000]  但到了以西傑先知的年代
[00:15:56.000 --> 00:16:00.000]  神又如何形容這群牧人呢?
[00:16:00.000 --> 00:16:03.000]  在以西傑書34章1至6節
[00:16:03.000 --> 00:16:07.000]  形容到這群以色列的牧人
[00:16:07.000 --> 00:16:09.000]  只知道牧養自己
[00:16:09.000 --> 00:16:12.000]  有病的他們不去醫治
[00:16:12.000 --> 00:16:15.000]  受傷的他們沒有去前果
[00:16:15.000 --> 00:16:18.000]  被俗的他們沒有領會
[00:16:18.000 --> 00:16:21.000]  失喪的他們沒有尋找
[00:16:21.000 --> 00:16:24.000]  因為沒有牧人羊就分散
[00:16:24.000 --> 00:16:29.000]  既然分散了就成為了野獸的食物
[00:16:29.000 --> 00:16:32.000]  以西傑書所說的光景
[00:16:32.000 --> 00:16:37.000]  簡直就是耶穌年代那群宗教領袖的寫照
[00:16:37.000 --> 00:16:41.000]  所以在馬太福音9章36節裏
[00:16:41.000 --> 00:16:47.000]  主耶穌形容他見到百姓好像沒有牧人的羊
[00:16:47.000 --> 00:16:51.000]  暗示著這群代表辦事不力
[00:16:51.000 --> 00:16:55.000]  甚至在馬太福音8章10至12節
[00:16:55.000 --> 00:16:58.000]  耶穌也說到將來會有很多人
[00:16:58.000 --> 00:17:02.000]  從世界各地來歸順主耶穌
[00:17:02.000 --> 00:17:05.000]  但這群國中的子民
[00:17:05.000 --> 00:17:09.000]  即是以色列人卻不能進天國
[00:17:09.000 --> 00:17:14.000]  原來這群本來被選召的選民
[00:17:14.000 --> 00:17:16.000]  被耶穌DQ了
[00:17:16.000 --> 00:17:21.000]  在福音書裏我們見到這群宗教領袖
[00:17:21.000 --> 00:17:23.000]  他們自以為是
[00:17:23.000 --> 00:17:25.000]  又看不到別人的需要
[00:17:25.000 --> 00:17:28.000]  而且不太知道自己的使命
[00:17:28.000 --> 00:17:31.000]  這群宗教領袖經常圍著耶穌
[00:17:31.000 --> 00:17:35.000]  不過他們主要的任務就是向耶穌挑機
[00:17:35.000 --> 00:17:37.000]  去找耶穌的華病
[00:17:37.000 --> 00:17:40.000]  想盡辦法要殺死耶穌
[00:17:40.000 --> 00:17:43.000]  他們熟讀聖經
[00:17:43.000 --> 00:17:46.000]  但對著這個世界的救主
[00:17:46.000 --> 00:17:50.000]  心裏充滿懷疑和不信
[00:17:50.000 --> 00:17:54.000]  更以行動表達他們的背叛
[00:17:54.000 --> 00:17:57.000]  所以馬太福音9章36節意味著
[00:17:57.000 --> 00:18:01.000]  在主耶穌這位大牧人來到之前
[00:18:01.000 --> 00:18:06.000]  百姓一直處於困苦無助的狀態之中
[00:18:06.000 --> 00:18:11.000]  有人被DQ即是有人會被Qualify
[00:18:11.000 --> 00:18:15.000]  讓我們看看哪些人夠資格
[00:18:15.000 --> 00:18:17.000]  主耶穌親自選人
[00:18:17.000 --> 00:18:20.000]  應該很有眼光吧
[00:18:20.000 --> 00:18:23.000]  我們嘗試看看馬太福音10章2至4節
[00:18:23.000 --> 00:18:28.000]  列出了這些合資格的人的名單
[00:18:28.000 --> 00:18:31.000]  作者馬太也很不給面子
[00:18:31.000 --> 00:18:36.000]  把這些被選擇名單的人的性格
[00:18:36.000 --> 00:18:40.000]  職業等等都記錄得清清楚楚
[00:18:40.000 --> 00:18:42.000]  我不會逐一介紹
[00:18:42.000 --> 00:18:45.000]  不過也會抽一兩個來講
[00:18:45.000 --> 00:18:50.000]  瑞利·馬太應該就是馬太福音的作者
[00:18:50.000 --> 00:18:52.000]  他是瑞利人
[00:18:52.000 --> 00:18:56.000]  他的職業是和羅馬政府合作
[00:18:56.000 --> 00:18:58.000]  剝削自己的友人
[00:18:58.000 --> 00:19:01.000]  所以以色列人視他們為
[00:19:01.000 --> 00:19:04.000]  罪人中的最低等
[00:19:04.000 --> 00:19:08.000]  另一個就是激進分子西門
[00:19:08.000 --> 00:19:11.000]  激進分子即是這個人
[00:19:11.000 --> 00:19:13.000]  他的心態上
[00:19:13.000 --> 00:19:16.000]  一心只想著如何革命起義
[00:19:16.000 --> 00:19:18.000]  來推翻羅馬政府
[00:19:18.000 --> 00:19:21.000]  他可能整個腦袋都在想
[00:19:21.000 --> 00:19:24.000]  今次以色列復國有望了
[00:19:24.000 --> 00:19:27.000]  最後一個也是最嚴重的
[00:19:27.000 --> 00:19:29.000]  就是出賣耶穌
[00:19:29.000 --> 00:19:32.000]  這群耶穌親自選的
[00:19:32.000 --> 00:19:35.000]  他也頗有眼光
[00:19:35.000 --> 00:19:38.000]  但這群人有一個特點
[00:19:38.000 --> 00:19:41.000]  因為馬太福音三章十四節
[00:19:41.000 --> 00:19:45.000]  同樣有記載過耶穌選擇門徒
[00:19:45.000 --> 00:19:48.000]  但馬太福音多了一點解說
[00:19:48.000 --> 00:19:51.000]  就是耶穌立這十二個人
[00:19:51.000 --> 00:19:53.000]  稱他們為仕徒
[00:19:53.000 --> 00:19:56.000]  好讓他們常在自己身邊
[00:19:56.000 --> 00:20:00.000]  好讓他可以差遣他去傳道
[00:20:00.000 --> 00:20:03.000]  即是說這群人有一個特點
[00:20:03.000 --> 00:20:06.000]  就是常與耶穌同在
[00:20:06.000 --> 00:20:08.000]  雖然他們本質一般
[00:20:08.000 --> 00:20:13.000]  但他們和當時被神選的約書亞一樣
[00:20:13.000 --> 00:20:16.000]  都是一心跟隨神
[00:20:16.000 --> 00:20:19.000]  一叫就聽命
[00:20:19.000 --> 00:20:22.000]  還有他們整群人
[00:20:22.000 --> 00:20:25.000]  經常和耶穌一起
[00:20:25.000 --> 00:20:28.000]  被主耶穌親自調教
[00:20:28.000 --> 00:20:30.000]  在此我得到一個啟發
[00:20:30.000 --> 00:20:34.000]  就是神會以宣教使命
[00:20:34.000 --> 00:20:38.000]  來塑造一群人的宣教生命
[00:20:38.000 --> 00:20:41.000]  耶穌不怕他們本質粗劣
[00:20:41.000 --> 00:20:43.000]  選擇了他們之後
[00:20:43.000 --> 00:20:48.000]  在三年多的日子裡來個生命大改造
[00:20:48.000 --> 00:20:50.000]  所以第三條問題
[00:20:50.000 --> 00:20:53.000]  聖經的回應似乎不是說
[00:20:53.000 --> 00:20:57.000]  在乎你出生 你背景
[00:20:57.000 --> 00:21:02.000]  神只要求我們願意花時間和他一起
[00:21:02.000 --> 00:21:04.000]  花時間去認識他的真理
[00:21:04.000 --> 00:21:08.000]  又對人的需要放在心頭
[00:21:08.000 --> 00:21:12.000]  願意在人中間活出主愛
[00:21:12.000 --> 00:21:15.000]  所以說到底不是資格的問題
[00:21:15.000 --> 00:21:19.000]  而是跟隨主 侍奉的決心
[00:21:19.000 --> 00:21:24.000]  和愛別人心態上調整的學習
[00:21:24.000 --> 00:21:27.000]  當我看到世界上的疾苦
[00:21:27.000 --> 00:21:32.000]  究竟我們是當這些新聞來談論
[00:21:32.000 --> 00:21:35.000]  茶餘飯後的話題
[00:21:35.000 --> 00:21:38.000]  還是一件令你會擇心的糾結
[00:21:38.000 --> 00:21:44.000]  繼而帶來尋找參與的可能性呢?
[00:21:44.000 --> 00:21:50.000]  宣教的熱誠絕對不是像你叫Foodpanda那樣
[00:21:50.000 --> 00:21:53.000]  只要你給出一百元的奉獻 下了命令
[00:21:53.000 --> 00:21:56.000]  神就會以最快的速度
[00:21:56.000 --> 00:22:02.000]  將一包熱誠30分鐘準時送到府上
[00:22:02.000 --> 00:22:06.000]  可能有時候是要透過洞察世情
[00:22:06.000 --> 00:22:11.000]  敏銳他人的需要而建立的同理心
[00:22:11.000 --> 00:22:14.000]  所以求神幫助我們看到別人的需要
[00:22:14.000 --> 00:22:17.000]  去慢慢培養這份熱誠
[00:22:17.000 --> 00:22:23.000]  丙姐妹 你願不願意讓神一步步引領你
[00:22:23.000 --> 00:22:27.000]  去看到別人的需要 去培養這份熱誠呢?
[00:22:27.000 --> 00:22:31.000]  你願不願意讓神以宣教使命
[00:22:31.000 --> 00:22:37.000]  來塑造你的宣教生命呢?
[00:22:37.000 --> 00:22:39.000]  回應最後一條問題
[00:22:39.000 --> 00:22:44.000]  我相信對很多信徒來說 都有一致的想法
[00:22:44.000 --> 00:22:47.000]  我預備這篇講章的時候
[00:22:47.000 --> 00:22:49.000]  看到電視上的一個節目
[00:22:49.000 --> 00:22:52.000]  《世界觀》的一段新聞
[00:22:52.000 --> 00:22:57.000]  它說到印度很快在人口增長方面打敗中國
[00:22:57.000 --> 00:23:00.000]  成為全球人口最多的國家
[00:23:00.000 --> 00:23:03.000]  14.3億的人口
[00:23:03.000 --> 00:23:06.000]  面對全球這麼多的人口
[00:23:06.000 --> 00:23:13.000]  他們又在不同的語言 宗教 文化 習慣的影響下
