
[00:00:00.000 --> 00:00:04.800]  在剛剛的星期四是感恩節
[00:04:53.800 --> 00:04:55.800]  神拯救我們
[00:04:55.800 --> 00:04:57.800]  我們被拯救的體驗
[00:04:57.800 --> 00:04:58.800]  這個一至五節
[00:04:58.800 --> 00:05:00.800]  正是詩人大衛
[00:05:00.800 --> 00:05:03.800]  他回想這個片段
[00:05:03.800 --> 00:05:05.800]  感恩包含了什麼呢?
[00:05:05.800 --> 00:05:06.800]  第一,很快的
[00:05:06.800 --> 00:05:08.800]  剛才詩歌也有唱到
[00:05:08.800 --> 00:05:11.800]  就是要有耐性
[00:05:11.800 --> 00:05:12.800]  耐性
[00:05:12.800 --> 00:05:15.800]  耐性不是一等再等
[00:05:15.800 --> 00:05:16.800]  在愚民的意思是
[00:05:16.800 --> 00:05:20.800]  等了很長很長很長很長很久
[00:05:20.800 --> 00:05:22.800]  只是等待一個對象
[00:05:22.800 --> 00:05:25.800]  等待神向他施恩
[00:05:25.800 --> 00:05:29.800]  我想在香港人也很明白
[00:05:29.800 --> 00:05:33.800]  要講耐性有時候是不容易的
[00:05:33.800 --> 00:05:35.800]  可能我們現在坐在這裡
[00:05:35.800 --> 00:05:36.800]  你們聽我說話
[00:05:36.800 --> 00:05:38.800]  可能已經在想其他事
[00:05:38.800 --> 00:05:40.800]  腦袋已經在想今晚計劃的事
[00:05:40.800 --> 00:05:42.800]  明天做的事
[00:05:42.800 --> 00:05:44.800]  我們香港人就很自然
[00:05:44.800 --> 00:05:47.800]  所以求神讓我們去學習
[00:05:47.800 --> 00:05:51.800]  如何去克服人性中不必要的心急
[00:05:51.800 --> 00:05:54.800]  不必要也要求神給我們智慧
[00:05:54.800 --> 00:05:55.800]  同時,這裡讓我們看到
[00:05:55.800 --> 00:05:59.800]  我們要相信是神會聽我們的祈禱
[00:05:59.800 --> 00:06:03.800]  而這個聽祈禱不是因為我們很迫切
[00:06:03.800 --> 00:06:05.800]  或者很有信心、很有決心
[00:06:05.800 --> 00:06:06.800]  不是這個意思
[00:06:06.800 --> 00:06:09.800]  而是基於神憐憫的心腸
[00:06:09.800 --> 00:06:11.800]  第三,這個小點
[00:06:11.800 --> 00:06:15.800]  就是要紀念神給我們的恩情
[00:06:15.800 --> 00:06:17.800]  這個恩情是
[00:06:17.800 --> 00:06:18.800]  這個字很漂亮
[00:06:18.800 --> 00:06:19.800]  我也想了
[00:06:19.800 --> 00:06:20.800]  聖經也有講
[00:06:20.800 --> 00:06:23.800]  出死入生
[00:06:23.800 --> 00:06:26.800]  在這裡也稍稍介紹一下
[00:06:26.800 --> 00:06:29.800]  原來讀詩篇也有一個很重要的特色
[00:06:29.800 --> 00:06:32.800]  就是詩人用的字很精練
[00:06:32.800 --> 00:06:33.800]  但是很精練
[00:06:33.800 --> 00:06:36.800]  它是盛載著很強烈的情感
[00:06:36.800 --> 00:06:41.800]  而當中也會用一些圖像語言
[00:06:41.800 --> 00:06:46.800]  第二節這個位置就講一幅很強烈的圖畫
[00:06:46.800 --> 00:06:47.800]  它在講什麼呢?
[00:06:47.800 --> 00:06:51.800]  本來我們好像躺平了
[00:06:51.800 --> 00:06:54.800]  甚至被淹沒了
[00:06:54.800 --> 00:06:55.800]  被什麼淹沒?
[00:06:55.800 --> 00:06:56.800]  剛才看到
[00:06:56.800 --> 00:06:59.800]  經文裡面被什麼淹沒?
[00:06:59.800 --> 00:07:01.800]  被泥土
[00:07:01.800 --> 00:07:02.800]  被泥濘
[00:07:02.800 --> 00:07:03.800]  被淤泥
[00:07:03.800 --> 00:07:06.800]  在坑裡面被淹沒了
[00:07:06.800 --> 00:07:07.800]  那你想到什麼呢?
[00:07:07.800 --> 00:07:08.800]  這幅圖
[00:07:08.800 --> 00:07:12.800]  其實大衛是想要告訴我們
[00:07:12.800 --> 00:07:14.800]  一個很實際
[00:07:14.800 --> 00:07:16.800]  我們在神面前
[00:07:16.800 --> 00:07:19.800]  那個一開始
[00:07:19.800 --> 00:07:22.800]  還沒有得到新生命的時候的模樣
[00:07:22.800 --> 00:07:24.800]  是帶著一個死亡的氣息
[00:07:24.800 --> 00:07:26.800]  我很快看看這幅圖
[00:07:26.800 --> 00:07:28.800]  好像這幅圖
[00:07:28.800 --> 00:07:31.800]  這就是一打詩篇第四十篇第二節
[00:07:31.800 --> 00:07:33.800]  就出了這個圖
[00:07:33.800 --> 00:07:35.800]  在泥裡面
[00:07:35.800 --> 00:07:38.800]  另一幅圖在坑裡面
[00:07:38.800 --> 00:07:41.800]  不是在說哈魯韋我們在玩遊戲
[00:07:41.800 --> 00:07:43.800]  而是大衛看得出
[00:07:43.800 --> 00:07:46.800]  原來這麼簡單的表達
[00:07:46.800 --> 00:07:50.800]  是說我們在神面前的屬靈模樣
[00:07:50.800 --> 00:07:53.800]  本來就是這樣
[00:07:53.800 --> 00:07:55.800]  所以他能夠感恩
[00:07:55.800 --> 00:07:58.800]  因為他本身就是這樣
[00:07:58.800 --> 00:08:00.800]  我們也反思我們
[00:08:00.800 --> 00:08:02.800]  去到我們所謂的新約信徒
[00:08:02.800 --> 00:08:05.800]  聖經在《保羅書信》裡也告訴我們
[00:08:05.800 --> 00:08:09.800]  我們都是死在罪惡過犯裡
[00:08:09.800 --> 00:08:11.800]  被罪所性
[00:08:11.800 --> 00:08:12.800]  被惡去得逞
[00:08:12.800 --> 00:08:16.800]  這也是我們很真實的寫照
[00:08:16.800 --> 00:08:20.800]  但是原來去到某年某月某日
[00:08:20.800 --> 00:08:22.800]  神用很奇妙的方式
[00:08:22.800 --> 00:08:24.800]  透過某些人帶你回教會
[00:08:24.800 --> 00:08:26.800]  或者他沒有帶你回教會也好
[00:08:26.800 --> 00:08:28.800]  帶你聽到聖經
[00:08:28.800 --> 00:08:30.800]  聽到神的說話
[00:08:30.800 --> 00:08:32.800]  聽到福音聽到好消息
[00:08:32.800 --> 00:08:34.800]  就在這個某年某月某日
[00:08:34.800 --> 00:08:36.800]  神就介入在你的生命裡
[00:08:36.800 --> 00:08:38.800]  你就開始認識
[00:08:38.800 --> 00:08:40.800]  什麼是恩典呢?
[00:08:40.800 --> 00:08:42.800]  什麼是恩情呢?
[00:08:42.800 --> 00:08:44.800]  這個也是一步一步
[00:08:44.800 --> 00:08:48.800]  每個人的得救故事都有點不同
[00:08:48.800 --> 00:08:49.800]  我們經常說
[00:08:49.800 --> 00:08:52.800]  有些人信得比較實
[00:08:52.800 --> 00:08:55.800]  他就出世比較重磅
[00:08:55.800 --> 00:08:57.800]  有些人可能只是
[00:08:57.800 --> 00:09:00.800]  假設他怕下地獄
[00:09:00.800 --> 00:09:03.800]  怕下地獄而信耶穌
[00:09:03.800 --> 00:09:07.800]  未必信得那麼被心裡的恩感
[00:09:07.800 --> 00:09:09.800]  原來神有這麼大的恩情
[00:09:09.800 --> 00:09:11.800]  不只是不下地獄
[00:09:11.800 --> 00:09:12.800]  而背後
[00:09:12.800 --> 00:09:15.800]  耶穌為我們付上的代價
[00:09:15.800 --> 00:09:17.800]  祂生命的代價
[00:09:17.800 --> 00:09:18.800]  如果我們能夠明白
[00:09:18.800 --> 00:09:20.800]  是這個我們的起點
[00:09:20.800 --> 00:09:22.800]  大衛也繼續告訴我們
[00:09:22.800 --> 00:09:24.800]  感恩就是我們的生命
[00:09:24.800 --> 00:09:26.800]  不是停在出死
[00:09:26.800 --> 00:09:27.800]  離開死亡
[00:09:27.800 --> 00:09:30.800]  離開罪惡的狀態
[00:09:30.800 --> 00:09:32.800]  而是能夠入身
[00:09:32.800 --> 00:09:34.800]  有立足之處的
[00:09:34.800 --> 00:09:35.800]  是祂洗我的腳
[00:09:35.800 --> 00:09:38.800]  神使我的腳立在盤石上
[00:09:38.800 --> 00:09:40.800]  讓我的腳步穩健
[00:09:40.800 --> 00:09:43.800]  盤石也是一個很強烈的圖畫
[00:09:43.800 --> 00:09:45.800]  比喻是很穩固
[00:09:45.800 --> 00:09:47.800]  而我們也知道
[00:09:47.800 --> 00:09:50.800]  只有主基督才是永久的盤石
[00:09:50.800 --> 00:09:51.800]  因著信祂
[00:09:51.800 --> 00:09:54.800]  我們是能夠很穩妥
[00:09:54.800 --> 00:09:56.800]  不單止穩妥
[00:09:56.800 --> 00:09:59.800]  是能夠讓我們的腳步很穩健
[00:09:59.800 --> 00:10:03.800]  在原文裡的腳步是重數
[00:10:03.800 --> 00:10:06.800]  就是說我們不是只走一步
[00:10:06.800 --> 00:10:08.800]  而是走很多步
[00:10:08.800 --> 00:10:10.800]  人生中的每一步路
[00:10:10.800 --> 00:10:12.800]  神也會引領我們
[00:10:12.800 --> 00:10:14.800]  問題是我們能否看到
[00:10:14.800 --> 00:10:16.800]  這一步是祂在引領我們
[00:10:16.800 --> 00:10:18.800]  在走呢?
[00:10:18.800 --> 00:10:22.800]  詩人就帶我們看到這幅圖畫
[00:10:22.800 --> 00:10:26.800]  是一個徹底整全的圖畫
[00:10:26.800 --> 00:10:27.800]  這個拯救
[00:10:27.800 --> 00:10:29.800]  是出死入身
[00:10:29.800 --> 00:10:32.800]  當整篇詩的背景
[00:10:32.800 --> 00:10:34.800]  其實是被人追殺
[00:10:34.800 --> 00:10:36.800]  稍後會再說
[00:10:36.800 --> 00:10:38.800]  被她的兒子追殺的時候
[00:10:38.800 --> 00:10:40.800]  她就想起了這一堆東西
[00:10:40.800 --> 00:10:43.800]  才直接帶出訴求
[00:10:43.800 --> 00:10:45.800]  去跟神說
[00:10:45.800 --> 00:10:47.800]  但原來這已經成為了
[00:10:47.800 --> 00:10:52.800]  她裡面很重要的基礎
[00:10:52.800 --> 00:10:53.800]  否則的話
[00:10:53.800 --> 00:10:56.800]  突然間又有苦難來到
[00:10:56.800 --> 00:10:57.800]  一般人
[00:10:57.800 --> 00:10:58.800]  你想想
[00:10:58.800 --> 00:10:59.800]  真實地
[00:10:59.800 --> 00:11:00.800]  有苦難來到
[00:11:00.800 --> 00:11:02.800]  我們通常是怎樣?
[00:11:03.800 --> 00:11:05.800]  問朋友
[00:11:05.800 --> 00:11:06.800]  找人
[00:11:06.800 --> 00:11:07.800]  可能很多事情
[00:11:07.800 --> 00:11:08.800]  什麼都是苦難的話
[00:11:08.800 --> 00:11:10.800]  未必馬上找神
[00:11:10.800 --> 00:11:11.800]  這是現實
[00:11:11.800 --> 00:11:13.800]  但大衛很多時候
[00:11:13.800 --> 00:11:15.800]  我們看到他一次次地找神
[00:11:15.800 --> 00:11:17.800]  他從來不會換神
[00:11:17.800 --> 00:11:20.800]  只能夠一心一意跟隨神
[00:11:20.800 --> 00:11:21.800]  神也很開心
[00:11:21.800 --> 00:11:23.800]  找到合他心意的王
[00:11:23.800 --> 00:11:25.800]  他也說了
[00:11:25.800 --> 00:11:26.800]  在感恩背後
[00:11:26.800 --> 00:11:28.800]  又會帶出一種讚美
[00:11:28.800 --> 00:11:31.800]  代表我們做敬拜者
[00:11:31.800 --> 00:11:34.800]  感恩和讚美
[00:11:34.800 --> 00:11:35.800]  就像孖公仔
[00:11:35.800 --> 00:11:37.800]  經常都會出現
[00:11:37.800 --> 00:11:38.800]  感恩、讚美
[00:11:38.800 --> 00:11:40.800]  通常都是感恩
[00:11:40.800 --> 00:11:42.800]  接著就是讚美
[00:11:42.800 --> 00:11:43.800]  並且這裡說
[00:11:43.800 --> 00:11:45.800]  是神使我的口唱新歌
[00:11:45.800 --> 00:11:47.800]  新歌是說什麼?
[00:11:47.800 --> 00:11:49.800]  為什麼說新歌?
[00:11:49.800 --> 00:11:51.800]  大家有沒有想過?
[00:11:51.800 --> 00:11:53.800]  聖經很多時候說這件事
[00:11:53.800 --> 00:11:56.800]  就是說我們對神有新的認識
[00:11:56.800 --> 00:11:57.800]  這個新的認識
[00:11:57.800 --> 00:11:59.800]  讓我們再一次感動
[00:11:59.800 --> 00:12:01.800]  去寫一些不是罐頭的詩歌
[00:12:01.800 --> 00:12:03.800]  而是寫一些新的歌
[00:12:03.800 --> 00:12:04.800]  新的歌
[00:12:04.800 --> 00:12:06.800]  就是我們很新鮮地領受到
[00:12:06.800 --> 00:12:08.800]  神給我們的恩情
[00:12:08.800 --> 00:12:10.800]  就像過去
[00:12:10.800 --> 00:12:12.800]  我們這幾次崇拜系列
[00:12:12.800 --> 00:12:13.800]  都會有一首新歌
[00:12:13.800 --> 00:12:15.800]  不過今晚
[00:12:15.800 --> 00:12:16.800]  因為有些緣故
[00:12:16.800 --> 00:12:18.800]  是沒有新歌
[00:12:18.800 --> 00:12:21.800]  但是有不同的體會
[00:12:21.800 --> 00:12:23.800]  有一首新歌
[00:12:23.800 --> 00:12:25.800]  讓我們體會神的恩情
[00:12:25.800 --> 00:12:27.800]  並且很有趣
[00:12:27.800 --> 00:12:29.800]  這個位置
[00:12:29.800 --> 00:12:31.800]  在大衛的人生中
[00:12:31.800 --> 00:12:34.800]  我們看到祈禱還沒有到那個點
[00:12:34.800 --> 00:12:37.800]  他在說關於神的事
[00:12:37.800 --> 00:12:42.800]  在說關於神的事
[00:12:42.800 --> 00:12:45.800]  在說關於神的事
[00:12:45.800 --> 00:12:48.800]  還沒有直接和神對話
[00:12:48.800 --> 00:12:50.800]  在說關於神的事
[00:12:50.800 --> 00:12:51.800]  這個位置
[00:12:51.800 --> 00:12:52.800]  我今天去吃飯
[00:12:52.800 --> 00:12:55.800]  才想到一個新的小小點子
[00:12:55.800 --> 00:12:57.800]  原來我們
[00:12:57.800 --> 00:12:58.800]  你想想你自己
[00:12:58.800 --> 00:12:59.800]  你的生活
[00:12:59.800 --> 00:13:01.800]  你的實際生活中
[00:13:01.800 --> 00:13:02.800]  你聽到的東西
[00:13:02.800 --> 00:13:05.800]  通常是說關於神的事
[00:13:05.800 --> 00:13:07.800]  還是關於人的事
[00:13:07.800 --> 00:13:09.800]  人嘛
[00:13:09.800 --> 00:13:11.800]  如果我們很多時候聽到關於人的事
[00:13:11.800 --> 00:13:13.800]  那些是什麼呢
[00:13:13.800 --> 00:13:16.800]  是非
[00:13:16.800 --> 00:13:19.800]  那些很多時候是是非人情
[00:13:19.800 --> 00:13:21.800]  但如果我們能夠說關於神的事
[00:13:21.800 --> 00:13:22.800]  那是什麼呢
[00:13:22.800 --> 00:13:24.800]  那是見證
[00:13:24.800 --> 00:13:26.800]  那是見證
[00:13:26.800 --> 00:13:27.800]  但你問問你自己
[00:13:27.800 --> 00:13:28.800]  我也問問我自己
[00:13:28.800 --> 00:13:30.800]  我真實中聽得見證多
[00:13:30.800 --> 00:13:32.800]  還是聽是非多呢
[00:13:32.800 --> 00:13:33.800]  是非
[00:13:33.800 --> 00:13:35.800]  我這邊很有反應
[00:13:35.800 --> 00:13:37.800]  我也覺得
[00:13:37.800 --> 00:13:39.800]  真實就是我們已經是信仰群體
[00:13:39.800 --> 00:13:42.800]  但為什麼我們好像聽得這麼多呢
[00:13:42.800 --> 00:13:43.800]  很明顯
[00:13:43.800 --> 00:13:44.800]  在這裡去看
[00:13:44.800 --> 00:13:46.800]  如果反過來我們會知道
[00:13:46.800 --> 00:13:47.800]  如果聽得多見證
[00:13:47.800 --> 00:13:48.800]  有個結果
[00:13:48.800 --> 00:13:51.800]  結果就是會讓人產生敬畏和倚靠
[00:13:51.800 --> 00:13:53.800]  剛才在大衛那裡有說
[00:13:53.800 --> 00:13:56.800]  並且那裡是說一個訊息
[00:13:56.800 --> 00:13:58.800]  訊息是告訴我們
[00:13:58.800 --> 00:13:59.800]  去讚美
[00:13:59.800 --> 00:14:00.800]  讚美有內容的
[00:14:00.800 --> 00:14:01.800]  讚美神的作為
[00:14:01.800 --> 00:14:02.800]  還有呢
[00:14:02.800 --> 00:14:03.800]  這裡很特別的就是
[00:14:03.800 --> 00:14:06.800]  祂對我們的設想
[00:14:06.800 --> 00:14:08.800]  對我們的設想
[00:14:08.800 --> 00:14:11.800]  這個設想也是眾數
[00:14:11.800 --> 00:14:15.800]  神好像天天夜夜都在想我們
[00:14:15.800 --> 00:14:18.800]  天天夜夜都在想我們
[00:14:18.800 --> 00:14:20.800]  並且私人去說
[00:14:20.800 --> 00:14:25.800]  讚美神的設想多得無可勝數
[00:14:25.800 --> 00:14:26.800]  我不知道
[00:14:26.800 --> 00:14:27.800]  如果大家要停一停
[00:14:27.800 --> 00:14:28.800]  想一想
[00:14:28.800 --> 00:14:29.800]  你又想一想
[00:14:29.800 --> 00:14:33.800]  如果有人是不斷天天夜夜為你設想
[00:14:33.800 --> 00:14:37.800]  你覺得背後想告訴你什麼訊息呢
[00:14:37.800 --> 00:14:39.800]  什麼呢
[00:14:39.800 --> 00:14:41.800]  聽不到
[00:14:41.800 --> 00:14:42.800]  很愛你
[00:14:42.800 --> 00:14:43.800]  是不是
[00:14:43.800 --> 00:14:44.800]  這個很健康
[00:14:44.800 --> 00:14:46.800]  這個想法非常之好
[00:14:46.800 --> 00:14:47.800]  但是你會想
[00:14:47.800 --> 00:14:50.800]  祂天天夜夜都在想我
[00:14:50.800 --> 00:14:51.800]  為我設想
[00:14:51.800 --> 00:14:52.800]  你可以想想你父母
[00:14:52.800 --> 00:14:55.800]  父母也會為我們天天夜夜設想
[00:14:55.800 --> 00:14:57.800]  祂在告訴你訊息
[00:14:57.800 --> 00:14:58.800]  祂很著緊你
[00:14:58.800 --> 00:14:59.800]  很欲緊你
[00:14:59.800 --> 00:15:01.800]  不想我們走差踏錯
[00:15:01.800 --> 00:15:02.800]  很想我們走在正途裡
[00:15:02.800 --> 00:15:03.800]  很緊張我們
[00:15:03.800 --> 00:15:05.800]  很愛我們
[00:15:05.800 --> 00:15:06.800]  只不過有時那份愛
[00:15:06.800 --> 00:15:08.800]  同時夾雜了一份擔心、焦慮
[00:15:08.800 --> 00:15:11.800]  同時吸收了
[00:15:11.800 --> 00:15:13.800]  但是我們放在神那裡
[00:15:13.800 --> 00:15:16.800]  這裡是說神對我們的設想
[00:15:16.800 --> 00:15:18.800]  神是慈父
[00:15:18.800 --> 00:15:19.800]  祂想我們成長
[00:15:19.800 --> 00:15:21.800]  祂想我們次主
[00:15:21.800 --> 00:15:24.800]  當我們一想到這一點
[00:15:24.800 --> 00:15:26.800]  其實在剛才的敬拜裡也是這樣
[00:15:26.800 --> 00:15:29.800]  我們能夠和神產生那種連線
[00:15:29.800 --> 00:15:31.800]  能夠帶出一種連結感
[00:15:31.800 --> 00:15:33.800]  當我們讚美、感恩的時候
[00:15:33.800 --> 00:15:35.800]  原來祂不斷想起我
[00:15:35.800 --> 00:15:36.800]  我也在想起祂
[00:15:36.800 --> 00:15:38.800]  我也在想起神
[00:15:38.800 --> 00:15:39.800]  祂也想起我
[00:15:39.800 --> 00:15:40.800]  那一刻是說什麼
[00:15:40.800 --> 00:15:41.800]  一個接觸
[00:15:41.800 --> 00:15:43.800]  相遇
[00:15:43.800 --> 00:15:45.800]  正正就是透過我們去敬拜
[00:15:45.800 --> 00:15:49.800]  和神的關係更加具體和親密
[00:15:49.800 --> 00:15:50.800]  不是抽象
[00:15:50.800 --> 00:15:51.800]  不是梳理
[00:15:51.800 --> 00:15:53.800]  就是我們一群認識神的人
[00:15:53.800 --> 00:15:56.800]  一起聚集一起去讚美神的作為
[00:15:56.800 --> 00:15:58.800]  讚美祂在我們生命中的作為
[00:15:58.800 --> 00:16:00.800]  去說關於祂的事
[00:16:00.800 --> 00:16:04.800]  不是說人的是非、人情的事
[00:16:04.800 --> 00:16:06.800]  我不知道你會不會覺得很厲害
[00:16:06.800 --> 00:16:07.800]  我覺得很厲害
[00:16:07.800 --> 00:16:12.800]  我們每個星期回來聚集
[00:16:12.800 --> 00:16:15.800]  就是一群蒙恩德教的罪人
[00:16:15.800 --> 00:16:20.800]  成為了敬拜神的、讚美神的民族
[00:16:20.800 --> 00:16:22.800]  一個身份的轉換
[00:16:22.800 --> 00:16:25.800]  我不知道你會不會覺得很厲害
[00:16:25.800 --> 00:16:27.800]  有很多人都是
[00:16:27.800 --> 00:16:29.800]  開始可能還沒有信、誤導
[00:16:29.800 --> 00:16:31.800]  他們回教會去聽詩歌
[00:16:31.800 --> 00:16:33.800]  有時候也不知道為什麼
[00:16:33.800 --> 00:16:34.800]  很感動
[00:16:34.800 --> 00:16:36.800]  很多眼淚、很多感受
