
[00:00:00.000 --> 00:00:03.880]  我們這個系列是講聖經人物
[00:04:47.240 --> 00:04:50.120]  我們一起讀讀第九章一至二十六節的經文
[00:04:50.120 --> 00:04:51.280]  我們一起讀
[00:04:51.280 --> 00:04:53.440]  我今天比較長一點
[00:04:53.440 --> 00:04:54.440]  有二十六節的經文
[00:04:54.440 --> 00:04:55.440]  不過我們一起讀
[00:04:55.440 --> 00:04:55.920]  好不好
[00:04:55.920 --> 00:04:56.920]  1、2、3
[00:04:56.920 --> 00:05:00.480]  我覺得很好
[00:05:00.480 --> 00:05:01.680]  我覺得閱讀完後
[00:05:01.680 --> 00:05:04.080]  後面很齊全和很大聲
[00:05:04.080 --> 00:05:06.160]  下次也選長一點的經文
[00:05:06.160 --> 00:05:08.080]  一起說
[00:05:08.080 --> 00:05:11.040]  我們也讀過經文
[00:05:11.040 --> 00:05:14.600]  其實第八章已經是一個完整的故事
[00:05:14.600 --> 00:05:16.360]  我們也交代一下
[00:05:16.360 --> 00:05:17.680]  他說什麼呢
[00:05:17.680 --> 00:05:27.280]  其實是說原來以色列人已經成功攻打戰勝了艾城的人
[00:05:27.280 --> 00:05:30.120]  他們已經佔據了整個艾城
[00:05:30.120 --> 00:05:33.960]  甚至乎他們在裡面捉了一座壇去敬拜
[00:05:33.960 --> 00:05:40.120]  最重要是約書亞帶領一群以色列人在一個殿面前
[00:05:40.120 --> 00:05:42.160]  重新抄寫法說
[00:05:42.160 --> 00:05:45.360]  更加大聲朗讀出來
[00:05:45.360 --> 00:05:50.240]  你想想這個畫面其實也很震撼
[00:05:50.240 --> 00:05:52.160]  一群人打勝了一仗
[00:05:52.160 --> 00:05:53.600]  建了壇
[00:05:53.600 --> 00:05:54.960]  一起去敬拜
[00:05:54.960 --> 00:05:58.400]  然後一起寫律法書
[00:05:58.400 --> 00:06:00.040]  一起朗讀律法書
[00:06:00.040 --> 00:06:04.200]  那個場面好像一個完美的結局
[00:06:04.200 --> 00:06:10.920]  對於約書亞來說更加是一個勝利的象徵
[00:06:10.920 --> 00:06:12.720]  不過到了第九節
[00:06:12.720 --> 00:06:17.120]  這個勝利的消息傳遍了約旦河西的一大產區
[00:06:17.120 --> 00:06:19.000]  約旦河西是什麼玩法呢
[00:06:19.000 --> 00:06:25.280]  約旦河西其實已經是迦南地的一個土地
[00:06:25.280 --> 00:06:30.120]  因為在約旦河西面基本上全部都是迦南地
[00:06:30.120 --> 00:06:34.520]  他們那一帶的人都聽到以色列人這件事
[00:06:34.520 --> 00:06:38.720]  去攻打耶利哥城和艾城的一個消息
[00:06:38.720 --> 00:06:42.560]  他們的王還聯合起來
[00:06:42.560 --> 00:06:45.240]  同心合意
[00:06:45.240 --> 00:06:49.800]  好像一起聯手對付約書亞和以色列人
[00:06:49.800 --> 00:06:52.800]  不過第三節會看到
[00:06:52.800 --> 00:06:57.840]  機編的居民聽到約書亞的消息之後
[00:06:57.840 --> 00:07:01.720]  他們就有另外一些想法出來
[00:07:01.720 --> 00:07:05.000]  他們相信其實我們怎樣聯手
[00:07:05.000 --> 00:07:09.000]  都改變不了以色列要攻打迦南地
[00:07:09.000 --> 00:07:11.520]  戰勝我們的事實
[00:07:11.520 --> 00:07:16.280]  其實你會想想還沒打已經輸了一半
[00:07:16.280 --> 00:07:18.280]  不過這樣
[00:07:18.280 --> 00:07:20.080]  他們也知道
[00:07:20.080 --> 00:07:24.800]  其實以色列人純粹都是想佔據迦南地
[00:07:24.800 --> 00:07:26.320]  迦南地以外的人
[00:07:26.320 --> 00:07:30.240]  其實他們是可以友善一點去對待
[00:07:30.240 --> 00:07:34.880]  所以他們就千方百計想和以色列人合
[00:07:34.880 --> 00:07:38.760]  去討好以色列人
[00:07:38.760 --> 00:07:40.520]  去找些東西去討好以色列人
[00:07:40.520 --> 00:07:43.600]  不過我想介紹一下希美人是什麼人
[00:07:43.600 --> 00:07:46.200]  希美人是什麼人
[00:07:46.200 --> 00:07:47.960]  其實應該這樣說
[00:07:47.960 --> 00:07:49.640]  機編的居民是什麼人
[00:07:49.640 --> 00:07:52.360]  機編的居民其實就是希美人
[00:07:52.360 --> 00:07:54.840]  其實在第一節已經看到
[00:07:54.840 --> 00:07:58.880]  希美人就是居住在迦南地的原居民
[00:07:58.880 --> 00:08:02.680]  他們分散在迦南地各大地方
[00:08:02.680 --> 00:08:04.680]  不過在《生命記》裡面
[00:08:04.680 --> 00:08:08.600]  其實耶和華已經作下了一個命令
[00:08:08.600 --> 00:08:15.360]  要以色列人驅趕希美人出迦南地
[00:08:15.360 --> 00:08:17.360]  甚至可以清除他們
[00:08:17.360 --> 00:08:19.000]  因為最主要的目的
[00:08:19.000 --> 00:08:22.840]  因為他們會引誘以色列人去拜其他偶像
[00:08:22.840 --> 00:08:25.800]  去離開耶和華上帝他們的神
[00:08:26.680 --> 00:08:31.280]  你會看到現代中文譯本
[00:08:31.280 --> 00:08:33.040]  會這樣譯
[00:08:33.040 --> 00:08:35.880]  住在機編地方的希美人
[00:08:35.880 --> 00:08:40.000]  他指出了原來機編的居民就是希美人
[00:08:40.000 --> 00:08:42.200]  機編城在哪裡呢
[00:08:42.200 --> 00:08:43.640]  下一張
[00:08:43.640 --> 00:08:46.680]  下一張
[00:08:46.680 --> 00:08:49.400]  機編城其實你會看到
[00:08:49.400 --> 00:08:52.560]  你會看到藍色那條河就是約旦河
[00:08:52.560 --> 00:08:54.960]  約旦河以西那一帶就是迦南地
[00:08:54.960 --> 00:08:58.760]  機編和艾城其實相隔不是很遠
[00:08:58.760 --> 00:09:00.760]  你看地圖也不是很遠
[00:09:00.760 --> 00:09:01.960]  我可以這麼說
[00:09:01.960 --> 00:09:06.960]  大約在欽福中心到觀塘APM
[00:09:06.960 --> 00:09:10.120]  我想乘車也是
[00:09:10.120 --> 00:09:13.320]  走很遠大概十多公里左右
[00:09:13.320 --> 00:09:14.120]  是不是
[00:09:14.120 --> 00:09:18.880]  論形勢各樣的條件來說
[00:09:19.840 --> 00:09:23.600]  機編很大機會就是以色列人
[00:09:23.600 --> 00:09:26.120]  以色列人是一個攻打的目標
[00:09:26.120 --> 00:09:28.480]  所以機編人不用說話
[00:09:28.480 --> 00:09:29.720]  第一件事
[00:09:29.720 --> 00:09:31.400]  就千方百計
[00:09:31.400 --> 00:09:32.600]  這樣去
[00:09:32.600 --> 00:09:33.840]  經民這麼說
[00:09:33.840 --> 00:09:34.680]  去欺騙
[00:09:34.680 --> 00:09:37.920]  設計去欺騙約書亞和以色列人
[00:09:37.920 --> 00:09:40.160]  他們如何欺騙
[00:09:40.160 --> 00:09:41.440]  他們很認真
[00:09:41.440 --> 00:09:42.840]  做了POP史
[00:09:42.840 --> 00:09:44.720]  編了故事
[00:09:44.720 --> 00:09:46.200]  想了很多東西
[00:09:46.200 --> 00:09:47.120]  他們帶了什麼
[00:09:47.120 --> 00:09:49.240]  發了毛的餅
[00:09:49.240 --> 00:09:50.920]  舊皮袋
[00:09:50.920 --> 00:09:53.440]  甚至補過鞋
[00:09:53.440 --> 00:09:54.520]  舊了衣服
[00:09:54.520 --> 00:09:57.640]  他們很想營造一件事出來
[00:09:57.640 --> 00:10:00.640]  他們好像千里迢迢
[00:10:00.640 --> 00:10:02.480]  連鞋也爛了
[00:10:02.480 --> 00:10:03.120]  是不是
[00:10:03.120 --> 00:10:08.000]  本身不會帶爛的皮袋裝水出街
[00:10:08.000 --> 00:10:08.960]  他也想
[00:10:08.960 --> 00:10:11.440]  其實如果我帶爛的皮袋出街
[00:10:11.440 --> 00:10:14.160]  他一定覺得我走了很遠的地方
[00:10:14.160 --> 00:10:14.680]  是不是
[00:10:14.680 --> 00:10:15.880]  我的鞋也爛了
[00:10:15.880 --> 00:10:16.680]  甚至什麼
[00:10:16.680 --> 00:10:19.480]  吃的餅也發霉了
[00:10:19.480 --> 00:10:24.160]  他們想了很多很精密的計算
[00:10:24.160 --> 00:10:27.080]  很想騙以色列人和約書亞
[00:10:27.080 --> 00:10:28.760]  因為
[00:10:28.760 --> 00:10:30.320]  其實經民也說到
[00:10:30.320 --> 00:10:32.880]  其實欺騙成的希美人
[00:10:32.880 --> 00:10:36.320]  其實對以色列人的事情很清楚
[00:10:36.320 --> 00:10:38.560]  他們由出埃及記開始
[00:10:38.560 --> 00:10:39.720]  出埃及記的時候
[00:10:39.720 --> 00:10:42.640]  就是由耶和華帶他們出埃及記的時候
[00:10:42.640 --> 00:10:47.120]  甚至殲滅了約旦河以東的兩個王
[00:10:47.120 --> 00:10:48.480]  他們也很清楚
[00:10:48.480 --> 00:10:50.120]  鳥語紙掌他們發生過
[00:10:50.120 --> 00:10:51.480]  他們的經歷是如何
[00:10:51.480 --> 00:10:52.920]  甚至不用說了
[00:10:52.920 --> 00:10:55.120]  剛剛發生的耶利哥城的戰役
[00:10:55.120 --> 00:10:56.840]  他們更加會知道
[00:10:56.840 --> 00:11:00.240]  神的確帶領著一群以色列人
[00:11:00.240 --> 00:11:03.080]  去攻佔的迦南地
[00:11:03.080 --> 00:11:04.080]  歷歷在目
[00:11:04.080 --> 00:11:09.840]  在欺騙成的希美人面前
[00:11:10.320 --> 00:11:12.640]  欺騙成的希美人面前
[00:11:12.640 --> 00:11:15.560]  不過這樣
[00:11:15.560 --> 00:11:17.680]  我們先說回以色列人
[00:11:17.680 --> 00:11:21.800]  耶和華多次警告了以色列人
[00:11:21.800 --> 00:11:25.560]  不可以和迦南地的人納約
[00:11:25.560 --> 00:11:27.400]  你們要滅盡他們
[00:11:27.400 --> 00:11:30.440]  因為他們會引誘你離開上帝
[00:11:30.440 --> 00:11:36.120]  所以希美人去到以色列人的首領面前
[00:11:36.120 --> 00:11:39.760]  拿出了他們的道具
[00:11:40.640 --> 00:11:43.320]  說一些很好聽的話
[00:11:43.320 --> 00:11:46.480]  很想引誘一群以色列人
[00:11:46.480 --> 00:11:51.560]  去相信他們從迦南地以外的地方來的事實
[00:11:51.560 --> 00:11:52.920]  好像一個事實
[00:11:52.920 --> 00:11:54.520]  不過這樣
[00:11:54.520 --> 00:11:57.400]  以色列人其實也有懷疑
[00:11:57.400 --> 00:11:58.520]  甚至會提出
[00:11:58.520 --> 00:12:01.440]  其實你們會不會住在我們附近
[00:12:01.440 --> 00:12:03.600]  如果這樣我如何和你們納約
[00:12:03.600 --> 00:12:04.840]  其實不是不知道
[00:12:04.840 --> 00:12:06.000]  這個表示了
[00:12:06.000 --> 00:12:08.080]  其實以色列人不是不知道
[00:12:08.080 --> 00:12:10.080]  不可以和迦南地的人納約
[00:12:10.080 --> 00:12:10.800]  是吧
[00:12:10.800 --> 00:12:11.760]  不過這樣
[00:12:11.760 --> 00:12:13.400]  第一件事
[00:12:13.400 --> 00:12:16.760]  希美人一聽到這句話
[00:12:16.760 --> 00:12:18.320]  第一件事是什麼
[00:12:18.320 --> 00:12:21.040]  他們認大佬
[00:12:21.040 --> 00:12:24.800]  我是你的僕人
[00:12:24.800 --> 00:12:27.440]  我們來服侍你
[00:12:27.440 --> 00:12:31.480]  還要說你們的神有多厲害
[00:12:31.480 --> 00:12:35.000]  你們的神原來已經給你這些地方
[00:12:35.000 --> 00:12:38.400]  其實我們已經認衰仔了
[00:12:38.400 --> 00:12:41.280]  而且你會看到
[00:12:41.280 --> 00:12:43.760]  他不只是那幾個人
[00:12:43.760 --> 00:12:46.440]  他們背後有一群長老
[00:12:46.440 --> 00:12:48.480]  以及當地所有居民
[00:12:48.480 --> 00:12:51.080]  他們都派他們做代表
[00:12:51.080 --> 00:12:52.200]  你想想
[00:12:52.200 --> 00:12:52.960]  是吧
[00:12:52.960 --> 00:12:53.680]  就是
[00:12:53.680 --> 00:12:55.680]  你想想你們幾個
[00:12:55.680 --> 00:12:56.200]  是吧
[00:12:56.200 --> 00:12:59.400]  有整組人跟你認你做大佬
[00:12:59.400 --> 00:13:00.960]  其實你的心會如何
[00:13:00.960 --> 00:13:01.720]  是吧
[00:13:02.520 --> 00:13:05.960]  更何況一直被欺壓的以色列人
[00:13:05.960 --> 00:13:08.760]  經歷了兩場大勝
[00:13:08.760 --> 00:13:10.120]  是吧
[00:13:10.120 --> 00:13:11.680]  突然之間
[00:13:11.680 --> 00:13:14.880]  有整個城的人
[00:13:14.880 --> 00:13:17.080]  走過來認他做大佬
[00:13:17.080 --> 00:13:19.720]  如果換了是你
[00:13:19.720 --> 00:13:21.320]  你會如何
[00:13:21.320 --> 00:13:23.600]  哇
[00:13:23.600 --> 00:13:24.400]  是吧
[00:13:24.400 --> 00:13:27.120]  你的心裡面都挺爽的
[00:13:27.120 --> 00:13:27.680]  是吧
[00:13:27.680 --> 00:13:29.640]  那群以色列人的領袖同樣
[00:13:29.640 --> 00:13:30.960]  都是很人性
[00:13:30.960 --> 00:13:32.320]  他想都沒有想
[00:13:32.320 --> 00:13:34.560]  就立刻接受了他們的要求
[00:13:34.560 --> 00:13:37.040]  立刻就跟他們納約
[00:13:37.040 --> 00:13:39.320]  在表面來看
[00:13:39.320 --> 00:13:41.280]  其實你好像覺得沒有問題
[00:13:41.280 --> 00:13:44.040]  因為是他們主動去欺騙他
[00:13:44.040 --> 00:13:45.240]  就是那群欺美人
[00:13:45.240 --> 00:13:48.320]  主動去欺騙那群以色列人
[00:13:48.320 --> 00:13:48.720]  是吧
[00:13:48.720 --> 00:13:50.480]  那群以色列人好像很無辜
[00:13:50.480 --> 00:13:51.600]  就是表面來看
[00:13:51.600 --> 00:13:54.800]  其實都很合情合理的
[00:13:54.800 --> 00:13:55.520]  是吧
[00:13:55.520 --> 00:13:56.400]  不過這樣
[00:13:56.400 --> 00:13:59.680]  經文特別去補充一個旁述
[00:13:59.680 --> 00:14:01.040]  就是說什麼
[00:14:02.040 --> 00:14:03.280]  就是說
[00:14:03.280 --> 00:14:06.480]  以色列人並沒有
[00:14:06.480 --> 00:14:08.040]  下一張
[00:14:08.040 --> 00:14:08.560]  麻煩你
[00:14:08.560 --> 00:14:14.600]  下一張
[00:14:14.600 --> 00:14:15.080]  麻煩你
[00:14:15.080 --> 00:14:17.760]  是吧
[00:14:17.760 --> 00:14:19.040]  你會看到第十四節
[00:14:19.040 --> 00:14:20.240]  特別有一句補充
[00:14:20.240 --> 00:14:23.840]  但是沒有求問耶和華的指示
[00:14:23.840 --> 00:14:24.560]  是吧
[00:14:24.560 --> 00:14:27.120]  其實那群以色列人
[00:14:27.120 --> 00:14:28.400]  約瑟雅和以色列人
[00:14:28.560 --> 00:14:30.440]  同樣面對著
[00:14:30.440 --> 00:14:32.320]  他們其實也有懷疑的
[00:14:32.320 --> 00:14:34.360]  但是他們沒有問耶和華
[00:14:34.360 --> 00:14:35.760]  就自己去決定了
[00:14:35.760 --> 00:14:37.680]  即時的跟欺美人去納約
[00:14:37.680 --> 00:14:38.200]  是吧
[00:14:38.200 --> 00:14:39.080]  還要怎樣
[00:14:39.080 --> 00:14:41.280]  那群首領還要發誓
[00:14:41.280 --> 00:14:42.720]  要遵守這個條約
[00:14:42.720 --> 00:14:43.280]  喂
[00:14:43.280 --> 00:14:44.720]  不用這麼嚴重吧
[00:14:44.720 --> 00:14:46.120]  就是納約
[00:14:46.120 --> 00:14:46.880]  是吧
[00:14:46.880 --> 00:14:47.920]  還要發誓
[00:14:47.920 --> 00:14:49.680]  那就是沒得回頭了
[00:14:49.680 --> 00:14:50.240]  是吧
[00:14:50.240 --> 00:14:50.880]  喂
[00:14:50.880 --> 00:14:54.320]  其實面對著一些好像很真實
[00:14:54.320 --> 00:14:56.040]  好像很對的事情
[00:14:56.560 --> 00:14:58.880]  其實我們在生活日常裡面
[00:14:58.880 --> 00:15:01.200]  很多時候都會面對得到
[00:15:01.200 --> 00:15:02.760]  我們生活裡面
[00:15:02.760 --> 00:15:05.440]  都充滿著很多似是而非
[00:15:05.440 --> 00:15:08.280]  好像很適合的道理和文化
[00:15:08.280 --> 00:15:08.880]  是吧
[00:15:08.880 --> 00:15:10.360]  我們同樣在生活裡面
[00:15:10.360 --> 00:15:14.240]  同樣都面對著很多好像很對的選擇
[00:15:14.240 --> 00:15:15.960]  小學生
[00:15:15.960 --> 00:15:16.680]  我們經常都問
[00:15:16.680 --> 00:15:17.280]  什麼
[00:15:17.280 --> 00:15:19.560]  基督徒說髒話為什麼不可以
[00:15:19.560 --> 00:15:20.160]  是吧
[00:15:20.160 --> 00:15:21.360]  是吧
[00:15:21.360 --> 00:15:23.200]  我想你們也問過了
[00:15:23.200 --> 00:15:25.760]  基督徒可不可以怎樣怎樣
[00:15:25.760 --> 00:15:26.280]  是吧
[00:15:26.280 --> 00:15:27.280]  大人的
[00:15:27.280 --> 00:15:28.280]  導師的會問
[00:15:28.280 --> 00:15:28.640]  是吧
[00:15:28.640 --> 00:15:29.480]  都有聽過
[00:15:29.480 --> 00:15:30.120]  喂
[00:15:30.120 --> 00:15:31.800]  我投資而已
[00:15:31.800 --> 00:15:32.880]  我都不是投機
[00:15:32.880 --> 00:15:33.400]  是吧
[00:15:33.400 --> 00:15:35.040]  玩的那些東西
[00:15:35.040 --> 00:15:37.000]  好像很對
[00:15:37.000 --> 00:15:37.520]  是吧
[00:15:37.520 --> 00:15:38.680]  看風水
[00:15:38.680 --> 00:15:39.560]  是吧
[00:15:39.560 --> 00:15:43.440]  究竟是心理學還是迷信還是環境學
[00:15:43.440 --> 00:15:44.200]  其實呢
[00:15:44.200 --> 00:15:45.480]  很坦白的說
[00:15:45.480 --> 00:15:47.120]  你無論每一個觀點
[00:15:47.120 --> 00:15:48.600]  都有一件事去支持
[00:15:48.600 --> 00:15:50.560]  好像今天的議題
[00:15:50.560 --> 00:15:51.720]  就是我們大組的議題
[00:15:51.720 --> 00:15:52.440]  講性
[00:15:52.440 --> 00:15:53.120]  是吧
[00:15:53.120 --> 00:15:55.600]  的確你們年輕人文化
[00:15:55.600 --> 00:15:56.760]  講性的議題
[00:15:56.760 --> 00:15:58.480]  都有很多討論
[00:15:58.480 --> 00:15:59.160]  是吧
[00:15:59.160 --> 00:16:00.160]  再嚴重一點
[00:16:00.160 --> 00:16:02.400]  好像上兩個星期我們講過
[00:16:02.400 --> 00:16:02.920]  是吧
[00:16:02.920 --> 00:16:04.600]  一些異端邪說
[00:16:04.600 --> 00:16:07.400]  他們說的話好像很對
[00:16:07.400 --> 00:16:08.200]  是吧
[00:16:08.200 --> 00:16:09.120]  好像又
[00:16:09.120 --> 00:16:10.760]  錯不了
[00:16:10.760 --> 00:16:14.800]  究竟是不是跟我們一樣
[00:16:14.800 --> 00:16:17.480]  甚至乎個人一點
[00:16:17.480 --> 00:16:19.280]  一些個人化的
[00:16:19.280 --> 00:16:20.880]  好像我前幾天
[00:16:20.880 --> 00:16:22.960]  就是跟阿當那些
[00:16:22.960 --> 00:16:25.200]  一起聊天
[00:16:25.200 --> 00:16:26.200]  也有講過
[00:16:26.200 --> 00:16:28.720]  原來離開教會
[00:16:28.720 --> 00:16:32.320]  其實也不是一些大是大非的問題
[00:16:32.320 --> 00:16:33.480]  讓人離開教會
[00:16:33.480 --> 00:16:36.080]  通常是一些很貼身的經歷
[00:16:36.080 --> 00:16:38.040]  讓你離開教會
[00:16:38.040 --> 00:16:38.480]  是吧
[00:16:38.480 --> 00:16:39.600]  你會這麼說
[00:16:39.600 --> 00:16:43.920]  為什麼我身邊的人這樣對我
[00:16:43.920 --> 00:16:46.000]  他們也是基督徒
[00:16:46.000 --> 00:16:48.920]  有沒有想過
[00:16:48.920 --> 00:16:50.640]  有沒有問過這句話
[00:16:50.640 --> 00:16:53.320]  如果天父愛我的話
[00:16:53.920 --> 00:16:56.520]  就不要讓我面對這些問題
[00:16:56.520 --> 00:16:58.200]  是吧
[00:16:58.200 --> 00:17:00.760]  我想你們也會同樣在心裡問過
[00:17:00.760 --> 00:17:01.800]  沒有問過出口
[00:17:01.800 --> 00:17:03.400]  在心裡也會問過
[00:17:03.400 --> 00:17:05.640]  很坦白地說
[00:17:05.640 --> 00:17:07.640]  其實這些問題的背後
[00:17:07.640 --> 00:17:09.440]  很想告訴大家
[00:17:09.440 --> 00:17:12.920]  其實你背後在問什麼問題呢
