
[00:00:00.000 --> 00:00:11.360]  感恩今天跟大家分享,按教會的安排,今天也是《釋經》的系列,已不所書的
[00:13:17.000 --> 00:13:21.000]  不過如果可以留意一下,這些都是我們鼎姊妹
[00:13:21.000 --> 00:13:26.000]  所以提醒我們保羅說,要竭力保守合一
[00:13:26.000 --> 00:13:31.000]  要合一,我們要反思我們生命的素質是怎樣
[00:13:31.000 --> 00:13:36.000]  然後我們看回合一的基礎是甚麼
[00:13:36.000 --> 00:13:40.000]  第三,就是學習合一的榜樣
[00:13:40.000 --> 00:13:43.000]  在第七到第十節,特別是第七節那句話
[00:13:43.000 --> 00:13:50.000]  我們各人蒙恩,都事照基督量給我們各人的恩賜
[00:13:50.000 --> 00:13:55.000]  他說上帝將恩典,將恩賜賜予給我們
[00:13:55.000 --> 00:13:57.000]  是從誰來的?
[00:13:57.000 --> 00:14:01.000]  是從基督那裡來,從神那裡來
[00:14:01.000 --> 00:14:08.000]  不過,這一份的恩賜並不是叫我們抬舉自己
[00:14:08.000 --> 00:14:13.000]  原來這份上帝給我們的恩賜,或是因為這份恩賜
[00:14:13.000 --> 00:14:17.000]  使我們有一種獨特,跟其他人不同
[00:14:17.000 --> 00:14:21.000]  但這個獨特不是叫我們去突出自己
[00:14:21.000 --> 00:14:26.000]  這個獨特是讓我們彼此去配搭
[00:14:26.000 --> 00:14:33.000]  所以第八到第十節,就說很重要的基督的榜樣
[00:14:33.000 --> 00:14:37.000]  他說是基督降卑的榜樣
[00:14:37.000 --> 00:14:41.000]  基督在他的德性之先,他先降卑
[00:14:41.000 --> 00:14:51.000]  而這一份甘於降卑的主,更是那個遠照諸天之上,充滿萬有的主
[00:14:51.000 --> 00:14:56.000]  連這一位這麼崇高的主,他都降卑下來
[00:14:56.000 --> 00:14:58.000]  何況你和我呢?
[00:14:58.000 --> 00:15:05.000]  不要因為我們得到一些恩賜,或是上帝給我們這份豐富
[00:15:05.000 --> 00:15:10.000]  使我們與人不同的時候,我們就覺得慢慢飄飄然
[00:15:10.000 --> 00:15:17.000]  教會過去好幾年,我們都一直說門訓
[00:15:17.000 --> 00:15:25.000]  特別我們請Edmond Chan,他來我們中間,分享了很多年的門訓課程和培靈會
[00:15:25.000 --> 00:15:31.000]  如果大家一路聽的時候,我相信自己有一個很重要的中心
[00:15:31.000 --> 00:15:38.000]  就是活得好,活出或是活好我們在基督裡面的生命
[00:15:38.000 --> 00:15:42.000]  活好耶穌基督這份榜樣
[00:15:42.000 --> 00:15:49.000]  最近有我以前的神學院的校友去探望我們的老師
[00:15:49.000 --> 00:15:55.000]  拍了一些照片出來,看了很多片段和回憶
[00:15:55.000 --> 00:16:03.000]  記得有一次,神學院的污水渠,外面的沙井塞住了
[00:16:03.000 --> 00:16:11.000]  我們的院長第一時間就跳下去,然後就在那裡清理
[00:16:11.000 --> 00:16:18.000]  這些一幕一幕的片段都提醒我們,生命的榜樣是很重要
[00:16:18.000 --> 00:16:26.000]  造成今天教會不能夠合一,或許就是人的自我太大
[00:16:26.000 --> 00:16:33.000]  意見太強,感受太重,但是靈明卻太弱
[00:16:33.000 --> 00:16:39.000]  第九第十節,第九節第十節說
[00:16:39.000 --> 00:16:52.000]  「既說聖上豈不是先降在地下嗎?那降下的就是遠超諸天之上,充滿萬有的。」
[00:16:52.000 --> 00:16:59.000]  其實這個說法正好與菲勒比書第二章的說法是一樣
[00:16:59.000 --> 00:17:06.000]  基督成為了信徒獻給生命的一份榜樣
[00:17:06.000 --> 00:17:09.000]  所以這是第一方面,說到教會的生活
[00:17:09.000 --> 00:17:13.000]  保羅提醒我們要竭力保守合一
[00:17:13.000 --> 00:17:20.000]  然後第二方面,提到我們如何善用恩賜來服侍
[00:17:20.000 --> 00:17:24.000]  在四章十一至十六節這段經文
[00:17:24.000 --> 00:17:30.000]  其實是說大家彼此互補的關係
[00:17:30.000 --> 00:17:34.000]  我不知道大家對我有多少認識
[00:17:34.000 --> 00:17:42.000]  很多人看著我,覺得正正常常的,應該是吧
[00:17:42.000 --> 00:17:45.000]  但你知不知道我的視力有問題嗎?
[00:17:45.000 --> 00:17:48.000]  真的不知道,其實我只有三四成視力
[00:17:48.000 --> 00:17:53.000]  兩者加起來平均,三四成
[00:17:53.000 --> 00:17:57.000]  所以如果我在下面,有很多時候看到大家走過
[00:17:57.000 --> 00:18:03.000]  我只看到有人走過,我未必能分辨到是誰打誰
[00:18:03.000 --> 00:18:10.000]  所以如果你看到星期天十時多,師母一定站在我旁邊
[00:18:10.000 --> 00:18:14.000]  知道她在做甚麼嗎?她已經在暗暗沉沉
[00:18:14.000 --> 00:18:18.000]  不斷在我耳邊告訴我,誰在走過來
[00:18:18.000 --> 00:18:23.000]  誰童宮站在那邊,有電影姐妹,快要來了
[00:18:23.000 --> 00:18:30.000]  你明白嗎?我很感謝師母,不然真的看不到
[00:18:30.000 --> 00:18:39.000]  我又感恩在服侍的裏面,我也有位很好的童宮Sophia
[00:18:39.000 --> 00:18:45.000]  她不單是我的眼睛,很多文件,真的太多了
[00:18:45.000 --> 00:18:50.000]  很多文件她幫我看了,然後告訴我
[00:18:50.000 --> 00:18:54.000]  「木斯,安心的,沒有特別的,簽吧」
[00:18:54.000 --> 00:19:01.000]  真的,每次回去就簽很多東西
[00:19:01.000 --> 00:19:06.000]  「簽吧」,轉會之類
[00:19:06.000 --> 00:19:16.000]  她就像我的雙手,幫我完成了很多責任
[00:19:16.000 --> 00:19:21.000]  我又感恩葉牧師,不知道大家知不知道
[00:19:21.000 --> 00:19:26.000]  他經常告訴大家,我們是好朋友,這也是公開的秘密
[00:19:26.000 --> 00:19:31.000]  他下午通常會下來接我去吃飯
[00:19:31.000 --> 00:19:37.000]  晚上下班的時候,他就會下來
[00:19:37.000 --> 00:19:43.000]  我的同事說,他接放學,接我放工
[00:19:43.000 --> 00:19:48.000]  然後帶我去車站,陪我去車站
[00:19:49.000 --> 00:19:55.000]  教會就是這樣,大英姐妹就是這樣
[00:19:55.000 --> 00:19:59.000]  有人軟弱,有人不行
[00:19:59.000 --> 00:20:05.000]  正正是表達一個需要,我們如何能夠彼此扶持
[00:20:05.000 --> 00:20:11.000]  教會的肢體就是彼此的配搭,發揮的功效
[00:20:11.000 --> 00:20:16.000]  讓基督的身體能夠健康地成長
[00:20:16.000 --> 00:20:23.000]  所以當提到我們要配搭的時候
[00:20:23.000 --> 00:20:27.000]  要彼此去服事,這裡是第十一至十二節
[00:20:27.000 --> 00:20:32.000]  先提醒我們要承傳聖徒,建立身體
[00:20:32.000 --> 00:20:36.000]  十一、十二節,我們一起讀
[00:20:36.000 --> 00:20:42.000]  他所賜的,有使徒,有先知,有傳福音的,有牧師和教師
[00:20:42.000 --> 00:20:48.000]  說要承傳聖徒,各盡其職,建立基督的身體
[00:20:48.000 --> 00:20:54.000]  聖經很清楚告訴我們,神將這些恩賜賜給的教會
[00:20:54.000 --> 00:21:03.000]  要如何呢?承傳聖徒,各盡其職,然後去建立基督的身體
[00:21:03.000 --> 00:21:08.000]  換句話說,每一個信徒在教會當中
[00:21:08.000 --> 00:21:17.000]  如果你不是去裝備別人,其實你應該是在接受裝備的人
[00:21:17.000 --> 00:21:26.000]  教會不應該充斥著大量這兩樣都不是的人
[00:21:26.000 --> 00:21:34.000]  今年九月,會員大會,家喬牧師在信息中提到
[00:21:34.000 --> 00:21:41.000]  一人一裝備,一人一侍工,一領一的服侍
[00:21:41.000 --> 00:21:46.000]  我想問我們在座當中,有沒有人在接受裝備的?
[00:21:46.000 --> 00:21:52.000]  無論是三福、栽培、GLT、AGLT
[00:21:52.000 --> 00:21:57.000]  有多少人在接受或在神學課程裝備的?
[00:21:57.000 --> 00:22:07.000]  一人一侍工,有多少人在服侍一個行常的崗位?
[00:22:07.000 --> 00:22:12.000]  行常可能是師事,你一直都是服侍的
[00:22:12.000 --> 00:22:20.000]  你是團契的組長,還有一領一服侍
[00:22:20.000 --> 00:22:22.000]  什麼叫一領一服侍?
[00:22:22.000 --> 00:22:29.000]  不單止你服侍,你還要帶多個人跟你一起服侍
[00:22:29.000 --> 00:22:37.000]  以致能夠讓你做的事情,你的生命,你所做的事,怎樣做法
[00:22:37.000 --> 00:22:41.000]  能夠去承傳給另一個人
[00:22:41.000 --> 00:22:49.000]  這裡提到有使徒、有先知、有傳呼音、牧師和教師
[00:22:49.000 --> 00:22:55.000]  這些恩賜或積分的目的是要建立信徒
[00:22:55.000 --> 00:22:59.000]  因此這裡也提醒同工們,當然也提醒我自己
[00:22:59.000 --> 00:23:06.000]  那個目的我們要記得,就是要放權
[00:23:06.000 --> 00:23:11.000]  讓其他的信徒都能夠起來一起侍奉
[00:23:11.000 --> 00:23:17.000]  學習來承傳,學習配搭
[00:23:17.000 --> 00:23:20.000]  否則我們就會失職
[00:23:20.000 --> 00:23:25.000]  所以弟兄姊妹,我們要接受裝備
[00:23:25.000 --> 00:23:29.000]  可以成為牧者一個得力的同工
[00:23:29.000 --> 00:23:33.000]  為神的家來分擔和分憂
[00:23:33.000 --> 00:23:40.000]  我借國民前牧師,他曾經說過這段經文時
[00:23:40.000 --> 00:23:42.000]  他有一段這樣的說話
[00:23:42.000 --> 00:23:47.000]  他說,我大膽問一句,弟兄姊妹
[00:23:47.000 --> 00:23:54.000]  你喜不喜歡你團契的牧者?敢不敢回答我?
[00:23:54.000 --> 00:23:58.000]  你喜不喜歡你團契的牧者?
[00:23:58.000 --> 00:24:01.000]  真的嗎?那就感謝主吧
[00:24:01.000 --> 00:24:03.000]  很喜歡,真是好
[00:24:03.000 --> 00:24:06.000]  給點掌聲
[00:24:07.000 --> 00:24:11.000]  不過他提醒我們,你不喜歡也沒辦法
[00:24:11.000 --> 00:24:17.000]  因為聖經這樣說,是神所賜的
[00:24:17.000 --> 00:24:23.000]  神所賜有使徒,有先知,牧師和教師
[00:24:23.000 --> 00:24:26.000]  就是擺在我們中間
[00:24:26.000 --> 00:24:29.000]  這是神給你的禮物
[00:24:29.000 --> 00:24:33.000]  那你有沒有為這份禮物感恩?
[00:24:33.000 --> 00:24:37.000]  你們真好,很正面
[00:24:37.000 --> 00:24:43.000]  還是你看到他,就很固執
[00:24:43.000 --> 00:24:51.000]  可能在你的標準,我們看這不太好,那不太妥
[00:24:51.000 --> 00:24:57.000]  其實這正正是要訓練你
[00:24:57.000 --> 00:25:05.000]  讓你能夠在牧者的不足中,能夠配搭他同心的伺候
[00:25:05.000 --> 00:25:13.000]  我很感恩,在劍碟團契,曾經只剩下我一個侍奉
[00:25:13.000 --> 00:25:19.000]  什麼人都沒有,有一個姊妹很好
[00:25:19.000 --> 00:25:22.000]  她前身是做記者的
[00:25:22.000 --> 00:25:25.000]  不過她覺得神一直在雕琢她的生命
[00:25:25.000 --> 00:25:29.000]  所以她一尋就尋了一段很長的時間
[00:25:29.000 --> 00:25:34.000]  但她正正看到鄭牧師在這個最艱難的時候
[00:25:34.000 --> 00:25:39.000]  她又不太行,所以她就覺得要幫鄭牧師
[00:25:39.000 --> 00:25:45.000]  結果她就做兼職的幹職
[00:25:45.000 --> 00:25:50.000]  她本身以前都做得不錯,但做兼職的幹職
[00:25:50.000 --> 00:25:56.000]  後來一直侍奉,她就幫我打綱章,做很多事情
[00:25:56.000 --> 00:25:59.000]  團契裡面很多行政的安排
[00:25:59.000 --> 00:26:03.000]  後來進修,然後做傳座
[00:26:03.000 --> 00:26:09.000]  你知不知道今天,她已經是某間教會的傳道人
[00:26:09.000 --> 00:26:15.000]  看到牧者的不足,她就說我要做僕人中的僕人
[00:26:15.000 --> 00:26:20.000]  幫幫忙,我覺得很感謝神
[00:26:20.000 --> 00:26:27.000]  聖經告訴我們,神賜下的恩賜,是要承傳聖徒,各盡其職
[00:26:27.000 --> 00:26:30.000]  每一個人都有他的職
[00:26:30.000 --> 00:26:37.000]  然後第二,在真道上長大成人,13至15節
[00:26:37.000 --> 00:26:44.000]  要長大成人,第一件事就是我們不要做屬靈的鷹鞋
[00:26:44.000 --> 00:26:53.000]  14節說,使我們不再作小孩子,中了人的詭計和欺騙的法術
[00:26:53.000 --> 00:27:01.000]  被一切異教之風來搖動,飄來飄去,就隨從各樣的異端
[00:27:01.000 --> 00:27:04.000]  什麼是屬靈的鷹鞋呢?
[00:27:04.000 --> 00:27:11.000]  參考這幾段經文,第一,只能吃奶,不能吃乾糧
[00:27:11.000 --> 00:27:19.000]  在真理上不能夠很實證,或者我們聽到,有些人聽到是怎樣呢?
[00:27:19.000 --> 00:27:26.000]  我們很喜歡聽故事,裡面可能有些比較實的訊息
[00:27:26.000 --> 00:27:32.000]  大經講到,有時我們覺得很困難,很難,不理解
[00:27:32.000 --> 00:27:37.000]  第一,只能吃奶,不能吃乾糧
[00:27:37.000 --> 00:27:44.000]  第二,只關心肉體的需要,不關心屬靈的事情
[00:27:44.000 --> 00:27:51.000]  第三,未能夠熟練神的道,不能夠分辨是非
[00:27:51.000 --> 00:27:59.000]  第四,信主的連日和屬靈的表現和服侍不能夠成為正比
[00:27:59.000 --> 00:28:06.000]  第五,充滿人性的幽暗,嫉妒、紛爭、嘔鬥
[00:28:06.000 --> 00:28:10.000]  而欠缺了屬靈的一種果子氣質
[00:28:10.000 --> 00:28:15.000]  人愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制等等
[00:28:15.000 --> 00:28:21.000]  所以這裡告訴我們,我們不要再作小孩子
[00:28:21.000 --> 00:28:26.000]  然後十五節,唯用愛心說誠實話
[00:28:26.000 --> 00:28:30.000]  凡事長進,聯於元首基督
[00:28:30.000 --> 00:28:33.000]  我們要成長,我們要長進
[00:28:33.000 --> 00:28:40.000]  所以我們要建立好自己屬靈的生命的支持系統
[00:28:40.000 --> 00:28:44.000]  包括我們和神之間的關係
[00:28:44.000 --> 00:28:49.000]  我們要建立一個良好個人的靈修生活
[00:28:49.000 --> 00:28:53.000]  敬拜的生活,奉獻和侍奉的生活
[00:28:53.000 --> 00:29:00.000]  對人,我們要樂於幫助關心我們身邊有需要的弟兄姊妹
[00:29:00.000 --> 00:29:03.000]  建立良好的人際關係
[00:29:03.000 --> 00:29:08.000]  與敬虔的人一起同心追求和服侍
[00:29:08.000 --> 00:29:14.000]  對己,我們關注自己全人的健康,身心靈的成長
[00:29:14.000 --> 00:29:23.000]  然後第三,很重要,聯絡合適彼此相助,第十六節
[00:29:23.000 --> 00:29:30.000]  最後提到教會生活,其實就沒有什麼所謂的單打獨鬥
[00:29:30.000 --> 00:29:33.000]  或者你死我亡
[00:29:33.000 --> 00:29:37.000]  這個你死就是你有你的事情
[00:29:37.000 --> 00:29:40.000]  我亡就是我有我的忙碌
[00:29:40.000 --> 00:29:43.000]  教會是基督的身體
[00:29:43.000 --> 00:29:47.000]  其實任何一部分出了問題
[00:29:47.000 --> 00:29:54.000]  整個身體都是承受著不適和痛楚
[00:29:54.000 --> 00:29:57.000]  因此聖經提醒我們十六節說
[00:29:57.000 --> 00:30:01.000]  全身都靠他聯絡得合適
[00:30:01.000 --> 00:30:04.000]  以至八節各按各職
[00:30:04.000 --> 00:30:10.000]  這裡說聯絡合適,各按各職,彼此相助
[00:30:10.000 --> 00:30:12.000]  這些都是在說什麼?
[00:30:12.000 --> 00:30:17.000]  關係,不是你個人的事情
[00:30:17.000 --> 00:30:20.000]  是一種關係,是一種聯繫
[00:30:20.000 --> 00:30:27.000]  教會每一位的同工,信徒
[00:30:27.000 --> 00:30:35.000]  我們都需要在愛中助人和自助,一起成長
[00:30:35.000 --> 00:30:38.000]  你再看看你周圍的弟兄姊妹
[00:30:38.000 --> 00:30:45.000]  這些就是你將來第四節,一起成長,一起服侍的弟兄姊妹
[00:30:45.000 --> 00:30:51.000]  給個眼神支持一下他們,鼓勵他們一起侍奉
[00:30:51.000 --> 00:30:57.000]  就是剩下我們了
[00:30:57.000 --> 00:31:04.000]  總結,弟兄姊妹,你今天的教會生活如何?
[00:31:04.000 --> 00:31:13.000]  除了我們出席崇拜,我們和弟兄姊妹彼此之間的真誠互動又如何?
[00:31:13.000 --> 00:31:17.000]  特別在保守教會的合一方面
[00:31:17.000 --> 00:31:25.000]  那五個合一的素質,謙虛、溫柔、忍耐、愛心和和平
[00:31:25.000 --> 00:31:29.000]  在人際特別出現張力的時候
[00:31:29.000 --> 00:31:34.000]  是不是正正有些地方需要我們生命在那裡成長?
[00:31:34.000 --> 00:31:38.000]  耶穌基督是遠超萬有的主
[00:31:38.000 --> 00:31:45.000]  祂都先降臂,然後才將上帝放在一個崗位裡面
[00:31:45.000 --> 00:31:50.000]  這個成為了我們生命真正謙卑的榜樣
[00:31:50.000 --> 00:31:54.000]  而主耶穌也努力了天上的仇敵
[00:31:54.000 --> 00:32:00.000]  將各樣的恩賜賜給你和我,賜給教會
[00:32:00.000 --> 00:32:06.000]  這裡是包括了每一個為我們靈魂守望的目者
