
[00:00:00.000 --> 00:00:04.000]  好,這樣就有機會跟大家分享神的話
[00:01:16.000 --> 00:01:18.000]  一說玩伏哩哩
[00:01:18.000 --> 00:01:20.000]  其實小朋友就很開心了
[00:01:20.000 --> 00:01:22.000]  為什麼?很興奮
[00:01:22.000 --> 00:01:24.000]  因為很好玩,是吧?
[00:01:24.000 --> 00:01:25.000]  一說躲起來
[00:01:25.000 --> 00:01:27.000]  大家就四散到處找個地方躲
[00:01:27.000 --> 00:01:29.000]  希望找到一個地方
[00:01:29.000 --> 00:01:31.000]  是沒有人會找到你的
[00:01:31.000 --> 00:01:33.000]  而且捉人那個也很開心
[00:01:33.000 --> 00:01:35.000]  因為到處可以找
[00:01:35.000 --> 00:01:39.000]  同一時間就可以發揮小宇宙
[00:01:39.000 --> 00:01:41.000]  去偵探小宇宙
[00:01:41.000 --> 00:01:43.000]  去看看哪裡有聲音
[00:01:43.000 --> 00:01:44.000]  有沒有什麼動靜
[00:01:44.000 --> 00:01:47.000]  一過去就撲過去捉
[00:01:47.000 --> 00:01:49.000]  但是尋找和找
[00:01:49.000 --> 00:01:52.000]  不單單是我們童年時候的遊戲
[00:01:52.000 --> 00:01:54.000]  其實在我們人生裡
[00:01:54.000 --> 00:01:57.000]  本來都是尋尋覓覓的人生
[00:01:57.000 --> 00:02:01.000]  動物去尋找食物和水源去生存
[00:02:01.000 --> 00:02:02.000]  作為人類
[00:02:02.000 --> 00:02:05.000]  我們都尋求食物和基本需求來生活
[00:02:05.000 --> 00:02:08.000]  你和我對找工作應該不會陌生,是吧?
[00:02:08.000 --> 00:02:10.000]  而我們當中的父母
[00:02:10.000 --> 00:02:11.000]  做過父母的
[00:02:11.000 --> 00:02:13.000]  也可能曾經試過為我們的子女
[00:02:13.000 --> 00:02:15.000]  或者正在尋找名校
[00:02:15.000 --> 00:02:16.000]  希望可以找一間好的學校
[00:02:16.000 --> 00:02:18.000]  甚至適合他的學校
[00:02:18.000 --> 00:02:20.000]  希望將來他在找工作
[00:02:20.000 --> 00:02:22.000]  找錢上也會有更多機會
[00:02:22.000 --> 00:02:24.000]  尋尋覓覓
[00:02:24.000 --> 00:02:26.000]  是很多人一生都在尋找
[00:02:26.000 --> 00:02:29.000]  去接納自己的友誼
[00:02:29.000 --> 00:02:33.000]  尋求可以和自己相愛的伴侶
[00:02:33.000 --> 00:02:35.000]  就算跌跌碰碰的時候
[00:02:35.000 --> 00:02:38.000]  仍不放棄去尋找建立家庭
[00:02:38.000 --> 00:02:41.000]  建立得到一個安居樂業的地圖
[00:02:41.000 --> 00:02:42.000]  而每一天
[00:02:42.000 --> 00:02:45.000]  有一樣東西你和我一定會尋找的
[00:02:45.000 --> 00:02:46.000]  現在現代人一定會做的
[00:02:46.000 --> 00:02:48.000]  就是找WIFI
[00:02:48.000 --> 00:02:50.000]  我們一定要有數據上網
[00:02:50.000 --> 00:02:52.000]  不過話說回來
[00:02:52.000 --> 00:02:53.000]  尋找食物
[00:02:53.000 --> 00:02:54.000]  找食物
[00:02:54.000 --> 00:02:56.000]  仍然是我們尋尋覓覓的人生
[00:02:56.000 --> 00:02:59.000]  一個基本的生活需求
[00:02:59.000 --> 00:03:00.000]  而路德記
[00:03:00.000 --> 00:03:03.000]  就是一個尋尋覓覓的故事
[00:03:03.000 --> 00:03:04.000]  七月的時候
[00:03:04.000 --> 00:03:06.000]  和大家看過路德記第一章
[00:03:06.000 --> 00:03:08.000]  我們讀到在以色列的士司時期
[00:03:08.000 --> 00:03:10.000]  有一家人他們住在伯利恆城
[00:03:10.000 --> 00:03:12.000]  是四口子的家庭
[00:03:12.000 --> 00:03:13.000]  丈夫伊利米勒
[00:03:13.000 --> 00:03:15.000]  太太拿奧米和兩個兒子
[00:03:15.000 --> 00:03:18.000]  他們在飢餓缺糧的情況下
[00:03:18.000 --> 00:03:21.000]  決定跨境去到外邦的摩亞地找食
[00:03:21.000 --> 00:03:23.000]  但短短的只是十年的時間
[00:03:23.000 --> 00:03:25.000]  拿奧米的丈夫
[00:03:25.000 --> 00:03:28.000]  和兩個兒子相繼死去
[00:03:28.000 --> 00:03:30.000]  四口子出去的家庭
[00:03:30.000 --> 00:03:32.000]  現在只剩下一個人
[00:03:32.000 --> 00:03:34.000]  從空空的米缸
[00:03:34.000 --> 00:03:35.000]  到空空的屋
[00:03:35.000 --> 00:03:37.000]  在路德記裏面的開頭
[00:03:37.000 --> 00:03:39.000]  我們見到這一章裏面
[00:03:39.000 --> 00:03:41.000]  見到拿奧米的胸和方糧
[00:03:41.000 --> 00:03:42.000]  沒有丈夫
[00:03:42.000 --> 00:03:43.000]  沒有兒子
[00:03:43.000 --> 00:03:47.000]  他親手在異地裏面埋葬了自己的丈夫
[00:03:47.000 --> 00:03:50.000]  亦都在異地裏面埋葬了自己每一個的兒子
[00:03:50.000 --> 00:03:53.000]  那份的悲傷和痛苦
[00:03:53.000 --> 00:03:55.000]  是多麼的絕望呢
[00:03:55.000 --> 00:03:56.000]  饑荒
[00:03:56.000 --> 00:03:57.000]  至親的死亡
[00:03:57.000 --> 00:03:59.000]  生活的困苦
[00:03:59.000 --> 00:04:01.000]  讓拿奧米不單止他的心
[00:04:01.000 --> 00:04:03.000]  被焦慮佔據
[00:04:03.000 --> 00:04:05.000]  他的眼都被苦毒遮住
[00:04:05.000 --> 00:04:07.000]  被黑暗遮住
[00:04:07.000 --> 00:04:09.000]  但有一天他聽到一個好消息
[00:04:09.000 --> 00:04:11.000]  就是耶和華眷顧自己的百姓
[00:04:11.000 --> 00:04:15.000]  來到百里行城的居民裏面有糧
[00:04:15.000 --> 00:04:17.000]  他聽到現在百里行城
[00:04:17.000 --> 00:04:19.000]  有很多的豐盛
[00:04:19.000 --> 00:04:22.000]  但他又見到自己生命裏面的空
[00:04:22.000 --> 00:04:24.000]  於是拿奧米就決定
[00:04:24.000 --> 00:04:26.000]  好像浪子比喻的浪子
[00:04:26.000 --> 00:04:28.000]  再一次踏上沉溺的路
[00:04:28.000 --> 00:04:30.000]  起身回轉回家
[00:04:30.000 --> 00:04:33.000]  而兩個摩亞的媳婦裏面的其中一個
[00:04:33.000 --> 00:04:34.000]  叫做路德
[00:04:34.000 --> 00:04:36.000]  堅決地和他一起回家
[00:04:36.000 --> 00:04:38.000]  相信我們很多人都聽過
[00:04:38.000 --> 00:04:42.000]  路德對婆婆不離不棄的宣言
[00:04:42.000 --> 00:04:44.000]  路德說
[00:04:44.000 --> 00:04:45.000]  「不要勸我離開你
[00:04:45.000 --> 00:04:47.000]  轉去不跟隨你
[00:04:47.000 --> 00:04:48.000]  你往那裏去
[00:04:48.000 --> 00:04:49.000]  我又往那裏去
[00:04:49.000 --> 00:04:50.000]  你在哪裏
[00:04:50.000 --> 00:04:51.000]  我就住在哪裏
[00:04:51.000 --> 00:04:53.000]  你的百姓就是我的百姓
[00:04:53.000 --> 00:04:54.000]  你的神就是我的神
[00:04:54.000 --> 00:04:55.000]  你死在哪裏
[00:04:55.000 --> 00:04:56.000]  我就死在哪裏
[00:04:56.000 --> 00:04:57.000]  葬在哪裏
[00:04:57.000 --> 00:05:00.000]  只有死能夠將你和我分離」
[00:05:00.000 --> 00:05:03.000]  不言怨耶和華重重懲罰我
[00:05:03.000 --> 00:05:05.000]  聽到路德的決心嗎
[00:05:05.000 --> 00:05:07.000]  從百里行城裏面
[00:05:07.000 --> 00:05:10.000]  拿奧米聽到一些婦女跟他說
[00:05:10.000 --> 00:05:11.000]  但他跟婦女說
[00:05:11.000 --> 00:05:13.000]  「不要叫我拿奧米
[00:05:13.000 --> 00:05:14.000]  甜的意思
[00:05:14.000 --> 00:05:15.000]  要叫我做馬拉
[00:05:15.000 --> 00:05:17.000]  即是苦的意思
[00:05:17.000 --> 00:05:20.000]  因為全能者使我受盡了苦
[00:05:20.000 --> 00:05:22.000]  充滿苦毒的拿奧米
[00:05:22.000 --> 00:05:24.000]  她的眼睛只是望見神擊打她的手
[00:05:24.000 --> 00:05:26.000]  她說我滿滿的出去
[00:05:26.000 --> 00:05:31.000]  耶和華使我空空的回來
[00:05:31.000 --> 00:05:32.000]  耶和華使我受苦
[00:05:32.000 --> 00:05:34.000]  全能者降臥於我」
[00:05:34.000 --> 00:05:36.000]  路德記在一章21節寫
[00:05:36.000 --> 00:05:37.000]  而且在第一章裏面
[00:05:37.000 --> 00:05:40.000]  我們見到他們整個開頭
[00:05:40.000 --> 00:05:42.000]  就是以利物勒從百里行城
[00:05:42.000 --> 00:05:45.000]  在饑荒無望的開始出發
[00:05:45.000 --> 00:05:47.000]  但我們說到一章尾的時候
[00:05:47.000 --> 00:05:49.000]  我們剛剛又看到另外一個景象
[00:05:49.000 --> 00:05:50.000]  最後一節他說什麼
[00:05:50.000 --> 00:05:52.000]  他們到了百里行
[00:05:52.000 --> 00:05:55.000]  正是開始收割大麥的時候
[00:05:55.000 --> 00:05:56.000]  原來滿土子婦拉
[00:05:56.000 --> 00:05:58.000]  馬拉的苦的拿奧米
[00:05:58.000 --> 00:05:59.000]  根本沒有為意
[00:05:59.000 --> 00:06:01.000]  自己已經回到收割大麥
[00:06:01.000 --> 00:06:03.000]  豐盛的期盼裏面
[00:06:03.000 --> 00:06:05.000]  就在這幅豐盛的圖畫裏面
[00:06:05.000 --> 00:06:08.000]  我們繼續到第二章的起手
[00:06:08.000 --> 00:06:12.000]  我會跟大家讀二章一至二十三節
[00:06:12.000 --> 00:06:14.000]  拿奧米有一個親戚
[00:06:14.000 --> 00:06:16.000]  是她丈夫以利物勒本族的人
[00:06:16.000 --> 00:06:17.000]  名叫波亞斯
[00:06:17.000 --> 00:06:19.000]  是個大財主
[00:06:19.000 --> 00:06:21.000]  波亞斯的父親對拿奧米說
[00:06:21.000 --> 00:06:23.000]  讓我到田裏去拾取麥穗
[00:06:23.000 --> 00:06:25.000]  我在誰的眼中蒙恩
[00:06:25.000 --> 00:06:27.000]  就跟在誰的身後
[00:06:27.000 --> 00:06:28.000]  拿奧米說
[00:06:28.000 --> 00:06:30.000]  女兒啊 你去吧
[00:06:30.000 --> 00:06:32.000]  父親就去了
[00:06:32.000 --> 00:06:33.000]  他來到田間
[00:06:33.000 --> 00:06:35.000]  在收割的人身後拾取麥穗
[00:06:35.000 --> 00:06:38.000]  他恰巧來到以利物勒本族的人
[00:06:38.000 --> 00:06:40.000]  波亞斯那塊田裏
[00:06:40.000 --> 00:06:42.000]  看啊
[00:06:42.000 --> 00:06:44.000]  下一章
[00:06:44.000 --> 00:06:45.000]  看啊
[00:06:45.000 --> 00:06:47.000]  波亞斯正從百里行城來到
[00:06:47.000 --> 00:06:48.000]  對收割的人說
[00:06:48.000 --> 00:06:50.000]  願耶和華與你們同在
[00:06:50.000 --> 00:06:51.000]  他們對他說
[00:06:51.000 --> 00:06:53.000]  願耶和華賜福給你
[00:06:53.000 --> 00:06:55.000]  波亞斯對監督收割的僕人說
[00:06:55.000 --> 00:06:57.000]  你是誰家的女子
[00:06:57.000 --> 00:06:59.000]  監督收割的僕人回答說
[00:06:59.000 --> 00:07:01.000]  她是摩亞女子
[00:07:01.000 --> 00:07:04.000]  跟隨拿奧米從摩亞地回來的
[00:07:04.000 --> 00:07:05.000]  他說
[00:07:05.000 --> 00:07:07.000]  請你用我拾取麥穗
[00:07:07.000 --> 00:07:09.000]  在收割的人身後
[00:07:09.000 --> 00:07:10.000]  撿禍竿
[00:07:10.000 --> 00:07:12.000]  直中掉落的麥穗
[00:07:12.000 --> 00:07:13.000]  他就來了
[00:07:13.000 --> 00:07:14.000]  從早晨直到如今
[00:07:14.000 --> 00:07:16.000]  除了在屋子裏還有會議
[00:07:16.000 --> 00:07:18.000]  他都留在這裏
[00:07:18.000 --> 00:07:21.000]  波亞斯對盧德說
[00:07:21.000 --> 00:07:22.000]  你現在聽我說
[00:07:22.000 --> 00:07:25.000]  不要到別人田裏去拾取麥穗
[00:07:25.000 --> 00:07:26.000]  也不要離開這裏
[00:07:26.000 --> 00:07:28.000]  要緊跟著我的女僕們
[00:07:28.000 --> 00:07:31.000]  你要看我的僕人正在那塊田收割
[00:07:31.000 --> 00:07:33.000]  就跟著女僕們去
[00:07:33.000 --> 00:07:35.000]  我已經吩咐僕人不可侵犯你
[00:07:35.000 --> 00:07:36.000]  你學了
[00:07:36.000 --> 00:07:38.000]  就可以到水缸裏
[00:07:38.000 --> 00:07:40.000]  那裏喝僕人打來的水
[00:07:40.000 --> 00:07:42.000]  盧德就面服於地
[00:07:42.000 --> 00:07:43.000]  叩拜地說
[00:07:43.000 --> 00:07:45.000]  我是愛邦女子
[00:07:45.000 --> 00:07:47.000]  怎會在你眼中蒙恩
[00:07:47.000 --> 00:07:49.000]  使你這樣照顧我呢?
[00:07:49.000 --> 00:07:51.000]  波亞斯回答她說
[00:07:51.000 --> 00:07:52.000]  自從你丈夫死後
[00:07:52.000 --> 00:07:54.000]  凡你向婆婆所行的
[00:07:54.000 --> 00:07:57.000]  以及你離開父母和你的出生地
[00:07:57.000 --> 00:07:59.000]  到數不相識的百姓中
[00:07:59.000 --> 00:08:01.000]  這些事人都告訴了我
[00:08:01.000 --> 00:08:04.000]  願耶和華照你所行的報償你
[00:08:04.000 --> 00:08:06.000]  你來投靠在耶和華
[00:08:06.000 --> 00:08:08.000]  以色列神的賜旁下
[00:08:08.000 --> 00:08:10.000]  願你滿得祂的報償
[00:08:10.000 --> 00:08:11.000]  盧德說
[00:08:11.000 --> 00:08:13.000]  我主啊 願我的在你眼前蒙恩
[00:08:13.000 --> 00:08:15.000]  我雖然不及你的一個婢女
[00:08:15.000 --> 00:08:17.000]  你還安慰我
[00:08:17.000 --> 00:08:19.000]  對你的婢女說關心的話
[00:08:19.000 --> 00:08:21.000]  吃飯的時候
[00:08:21.000 --> 00:08:22.000]  波亞斯對盧德說
[00:08:22.000 --> 00:08:24.000]  你到這裡來吃石餅
[00:08:24.000 --> 00:08:26.000]  把你的一塊斬在草裏
[00:08:26.000 --> 00:08:28.000]  盧德就在收割的人旁邊坐下
[00:08:28.000 --> 00:08:31.000]  波亞斯把控了的燧紙遞給她
[00:08:31.000 --> 00:08:32.000]  她吃飽了
[00:08:32.000 --> 00:08:33.000]  還有剩的
[00:08:33.000 --> 00:08:38.000]  她又起來拾取墨水
[00:08:38.000 --> 00:08:40.000]  波亞斯吩咐僕人說
[00:08:40.000 --> 00:08:42.000]  她即使在和菌中拾取墨水
[00:08:42.000 --> 00:08:44.000]  也不可羞辱她
[00:08:44.000 --> 00:08:46.000]  你們還是要從菌裡抽一些出來
[00:08:46.000 --> 00:08:48.000]  流給她拾取
[00:08:48.000 --> 00:08:49.000]  不可責備她
[00:08:49.000 --> 00:08:52.000]  這樣盧德在田間拾取墨水
[00:08:52.000 --> 00:08:53.000]  直到晚上
[00:08:53.000 --> 00:08:55.000]  她把所有拾取的墨水
[00:08:55.000 --> 00:08:57.000]  打了若有一衣發的大墨
[00:08:57.000 --> 00:08:59.000]  最後兩章我們一起讀
[00:08:59.000 --> 00:09:03.000]  盧德把所拾取的大盡成去
[00:09:03.000 --> 00:09:04.000]  給婆婆看
[00:09:04.000 --> 00:09:07.000]  又把她吃飽所剩的拿出來
[00:09:07.000 --> 00:09:08.000]  給了婆婆
[00:09:08.000 --> 00:09:10.000]  婆婆問她說
[00:09:10.000 --> 00:09:13.000]  你今天在哪裡拾取墨水
[00:09:13.000 --> 00:09:15.000]  在哪裡做工呢
[00:09:15.000 --> 00:09:17.000]  願那照顧你的德福
[00:09:17.000 --> 00:09:19.000]  盧德告訴婆婆
[00:09:19.000 --> 00:09:21.000]  她在誰裡做工
[00:09:21.000 --> 00:09:26.000]  說我今天在一個名叫波亞斯的人那裡做工
[00:09:26.000 --> 00:09:28.000]  那奧米對媳婦說
[00:09:28.000 --> 00:09:31.000]  願那人蒙耶華賜福
[00:09:31.000 --> 00:09:34.000]  因為她不斷地恩代活人死人
[00:09:34.000 --> 00:09:36.000]  那奧米又對她說
[00:09:36.000 --> 00:09:39.000]  那人是我們本族的人
[00:09:39.000 --> 00:09:42.000]  是一個可以屬我們產業的至親
[00:09:42.000 --> 00:09:45.000]  摩亞女子盧德說
[00:09:45.000 --> 00:09:47.000]  她還對我說
[00:09:47.000 --> 00:09:51.000]  你要緊跟著我的僕人拾取墨水
[00:09:51.000 --> 00:09:55.000]  直到他們把我所有的莊稼收割完畢
[00:09:55.000 --> 00:09:57.000]  那奧米對媳婦盧德說
[00:09:57.000 --> 00:09:58.000]  女兒啊
[00:09:58.000 --> 00:10:01.000]  你要跟著她的女僕出去
[00:10:01.000 --> 00:10:05.000]  免得你在別人的田間受人騷擾
[00:10:05.000 --> 00:10:10.000]  於是盧德緊跟著波亞斯的女僕拾取墨水
[00:10:10.000 --> 00:10:13.000]  直到大墨和小墨收割完畢
[00:10:13.000 --> 00:10:16.000]  盧德仍與婆婆同住
[00:10:16.000 --> 00:10:20.000]  從收割大墨的風聲
[00:10:20.000 --> 00:10:22.000]  事情繼續發展
[00:10:22.000 --> 00:10:24.000]  在這裡起手二章一節
[00:10:24.000 --> 00:10:25.000]  我們知道一件事
[00:10:25.000 --> 00:10:27.000]  原來那奧米有一個親戚
[00:10:27.000 --> 00:10:29.000]  是她丈夫伊利米勒本族的人
[00:10:29.000 --> 00:10:30.000]  他的名字叫波亞斯
[00:10:30.000 --> 00:10:32.000]  是個大財主
[00:10:32.000 --> 00:10:35.000]  大財主表示他很有錢
[00:10:35.000 --> 00:10:40.000]  而且同時他很有名望和地位
[00:10:40.000 --> 00:10:41.000]  大家看到嗎
[00:10:41.000 --> 00:10:45.000]  原來那奧米在鄉下有個有錢的親戚
[00:10:45.000 --> 00:10:46.000]  大家試想一下
[00:10:46.000 --> 00:10:49.000]  如果自己忽然發現
[00:10:49.000 --> 00:10:51.000]  你的親戚是李嘉誠
[00:10:51.000 --> 00:10:52.000]  你跟他有血緣關係
[00:10:52.000 --> 00:10:55.000]  那意味著什麼呢
[00:10:55.000 --> 00:10:57.000]  不過我們先不做夢了
[00:10:57.000 --> 00:10:58.000]  我們看回波亞斯
[00:10:58.000 --> 00:11:01.000]  我們注視的不單是他的財富
[00:11:01.000 --> 00:11:02.000]  我們同時要知道
[00:11:02.000 --> 00:11:03.000]  經文想讓我們知道
[00:11:03.000 --> 00:11:05.000]  原來這兩個窮寡婦
[00:11:05.000 --> 00:11:07.000]  不是完全孤苦伶仃
[00:11:07.000 --> 00:11:09.000]  他們還有親戚
[00:11:09.000 --> 00:11:10.000]  回到二章二節
[00:11:10.000 --> 00:11:12.000]  息父盧德主動向那奧米說
[00:11:12.000 --> 00:11:15.000]  讓我去田間拾取墨水
[00:11:15.000 --> 00:11:16.000]  我在誰的眼中蒙恩
[00:11:16.000 --> 00:11:19.000]  就跟在誰的身後
[00:11:19.000 --> 00:11:22.000]  而當時仍然是很沮喪的那奧米
[00:11:22.000 --> 00:11:23.000]  其實沒有什麼辦法
[00:11:23.000 --> 00:11:26.000]  他只是跟從了盧德的意見
[00:11:26.000 --> 00:11:27.000]  默許去
[00:11:27.000 --> 00:11:28.000]  那奧米說
[00:11:28.000 --> 00:11:30.000]  女兒你去吧
[00:11:30.000 --> 00:11:31.000]  跟盧米一樣
[00:11:31.000 --> 00:11:33.000]  盧德也看到家裡空空的櫃子裡
[00:11:33.000 --> 00:11:34.000]  沒有食物
[00:11:34.000 --> 00:11:36.000]  但不同的是
[00:11:36.000 --> 00:11:39.000]  他看到現在是收割的季節
[00:11:39.000 --> 00:11:41.000]  他可以趁著這個機會
[00:11:41.000 --> 00:11:43.000]  他在抓這個機會去拾取食物
[00:11:43.000 --> 00:11:47.000]  盧米和盧德已經回到神的子民裡居住
[00:11:47.000 --> 00:11:49.000]  按照耶和華的律法去管治
[00:11:49.000 --> 00:11:51.000]  而根據摩西的律法
[00:11:51.000 --> 00:11:53.000]  地主在收莊稼的時候
[00:11:53.000 --> 00:11:55.000]  必須把剩下來的墨水
[00:11:55.000 --> 00:11:58.000]  留給有需要的人去拾取
[00:11:58.000 --> 00:12:00.000]  在利美記十九章九至十節
[00:12:00.000 --> 00:12:01.000]  大家應該很熟悉
[00:12:01.000 --> 00:12:04.000]  因為上個月奉獻經文讀了四次
[00:12:04.000 --> 00:12:06.000]  還有生命記二十四章十九節
[00:12:06.000 --> 00:12:10.000]  這兩段經文提出有四種人可以拾取墨水
[00:12:10.000 --> 00:12:11.000]  哪四種呢
[00:12:11.000 --> 00:12:12.000]  窮人
[00:12:12.000 --> 00:12:13.000]  寄居
[00:12:13.000 --> 00:12:14.000]  孤兒
[00:12:14.000 --> 00:12:15.000]  和寡婦
[00:12:15.000 --> 00:12:18.000]  盧德中了多少個
[00:12:18.000 --> 00:12:20.000]  三個就冰沽了
[00:12:20.000 --> 00:12:23.000]  摩艾人盧德就是從外地回來寄居的
[00:12:23.000 --> 00:12:25.000]  貧窮的寡婦
[00:12:25.000 --> 00:12:26.000]  剛才說過
[00:12:26.000 --> 00:12:30.000]  找食物是我們尋尋覓覓人生的生活基本要求
[00:12:30.000 --> 00:12:33.000]  現在盧德準備到田裡找食物
[00:12:33.000 --> 00:12:35.000]  這段經文同時告訴我
[00:12:35.000 --> 00:12:36.000]  他不單想找食物
[00:12:36.000 --> 00:12:37.000]  他還想找什麼
[00:12:37.000 --> 00:12:38.000]  找一個人
[00:12:38.000 --> 00:12:39.000]  二章二節
[00:12:39.000 --> 00:12:41.000]  我在誰的眼中蒙恩
[00:12:41.000 --> 00:12:44.000]  就跟在誰的身後
[00:12:44.000 --> 00:12:45.000]  盧德很想找一個人
[00:12:45.000 --> 00:12:47.000]  他有恩慈的眼
[00:12:47.000 --> 00:12:49.000]  可以看到他的需要
[00:12:49.000 --> 00:12:52.000]  他就可以跟著他後面去找食物
[00:12:52.000 --> 00:12:53.000]  可能你會問
[00:12:53.000 --> 00:12:55.000]  剛剛摩西的律法不是說了嗎
[00:12:55.000 --> 00:12:57.000]  他已經寫下了有足夠的恩典
[00:12:57.000 --> 00:12:58.000]  給這些公認
[00:12:58.000 --> 00:13:00.000]  像盧德這種實墨水的人
[00:13:00.000 --> 00:13:01.000]  但你和我都知道
[00:13:01.000 --> 00:13:03.000]  律法是寫在哪裡的
[00:13:03.000 --> 00:13:04.000]  是寫在石頭上
[00:13:04.000 --> 00:13:06.000]  如果不是我們的心真的想去做
[00:13:06.000 --> 00:13:07.000]  其實很多時候
[00:13:07.000 --> 00:13:08.000]  可以好像做了
[00:13:08.000 --> 00:13:09.000]  但又沒有做
[00:13:09.000 --> 00:13:10.000]  是不是
[00:13:10.000 --> 00:13:13.000]  盧德作為一個年輕的外邦婦女
[00:13:13.000 --> 00:13:16.000]  要獨自去尋找食物
[00:13:16.000 --> 00:13:18.000]  其實他要承受不少風險
[00:13:18.000 --> 00:13:20.000]  二章九節我們剛才看過
[00:13:20.000 --> 00:13:21.000]  他說
[00:13:21.000 --> 00:13:22.000]  你在我僕人的田裡
[00:13:22.000 --> 00:13:24.000]  跟著我的女僕
[00:13:24.000 --> 00:13:27.000]  我已經吩咐僕人不可侵犯你
[00:13:27.000 --> 00:13:29.000]  從波亞斯吩咐僕人
[00:13:29.000 --> 00:13:31.000]  即使在和菌裡取墨水
[00:13:31.000 --> 00:13:33.000]  都不可以羞辱他
[00:13:33.000 --> 00:13:35.000]  你們要從和菌裡取一些出來
[00:13:35.000 --> 00:13:36.000]  留給他
[00:13:36.000 --> 00:13:37.000]  不可以責備他
[00:13:37.000 --> 00:13:38.000]  在收拾墨水的時候
[00:13:38.000 --> 00:13:41.000]  盧德可能會被欺負
[00:13:41.000 --> 00:13:42.000]  可能在身體上
[00:13:42.000 --> 00:13:44.000]  語言上都會欺凌
[00:13:44.000 --> 00:13:45.000]  大家記不記得
[00:13:45.000 --> 00:13:46.000]  我剛才說過
[00:13:46.000 --> 00:13:48.000]  盧德是什麼時代的人
[00:13:48.000 --> 00:13:50.000]  是士司的時候
[00:13:50.000 --> 00:13:51.000]  士司的時候
[00:13:51.000 --> 00:13:53.000]  是一個道德腐敗的
[00:13:53.000 --> 00:13:55.000]  很混亂的時候
[00:13:55.000 --> 00:13:57.000]  盧德其實一個人出去
[00:13:57.000 --> 00:13:59.000]  找食物是有危險的
[00:13:59.000 --> 00:14:01.000]  但因此盧德
[00:14:01.000 --> 00:14:04.000]  仍然堅持去照顧撈米
[00:14:04.000 --> 00:14:07.000]  所以他一個人就去墨食了
[00:14:07.000 --> 00:14:09.000]  得到撈米的許可之後
[00:14:09.000 --> 00:14:11.000]  盧德就開始出發去尋找
[00:14:11.000 --> 00:14:13.000]  我想大家再聽我讀一次
[00:14:13.000 --> 00:14:14.000]  三至五節
[00:14:14.000 --> 00:14:17.000]  留心那一天是怎樣開始的
[00:14:17.000 --> 00:14:18.000]  盧德就去了
[00:14:18.000 --> 00:14:19.000]  他來到田間
[00:14:19.000 --> 00:14:22.000]  在收割的人身後拾取墨水
[00:14:22.000 --> 00:14:23.000]  他恰巧
[00:14:23.000 --> 00:14:24.000]  大家留意這個字
[00:14:24.000 --> 00:14:25.000]  是非常重要的字
[00:14:25.000 --> 00:14:27.000]  來到伊利米納本族的人
[00:14:27.000 --> 00:14:28.000]  波亞斯的田
[00:14:28.000 --> 00:14:30.000]  看見波亞斯正從來
[00:14:30.000 --> 00:14:31.000]  這個很重要
[00:14:31.000 --> 00:14:32.000]  巴里行城來到
[00:14:32.000 --> 00:14:33.000]  對收割人說
