
[00:00:00.000 --> 00:00:07.000]  今天要講這篇日道和我要大敬拜是剛好
[00:02:23.000 --> 00:02:24.000]  我說真的
[00:02:24.000 --> 00:02:28.000]  你有沒有想過
[00:02:28.000 --> 00:02:29.000]  不會我的
[00:02:29.000 --> 00:02:31.000]  我這隻小火鍋
[00:02:31.000 --> 00:02:32.000]  我不會的
[00:02:32.000 --> 00:02:33.000]  很多藉口
[00:02:33.000 --> 00:02:34.000]  未到我的時候
[00:02:34.000 --> 00:02:37.000]  到他都未到我
[00:02:37.000 --> 00:02:39.000]  我不知道
[00:02:39.000 --> 00:02:41.000]  不過你想想
[00:02:41.000 --> 00:02:43.000]  剛才說我們在崇拜裡面
[00:02:43.000 --> 00:02:44.000]  有很多詩歌
[00:02:44.000 --> 00:02:45.000]  我們有祈禱
[00:02:45.000 --> 00:02:46.000]  我們有不同的信息
[00:02:46.000 --> 00:02:48.000]  神的聲音會不斷提醒
[00:02:48.000 --> 00:02:50.000]  催促
[00:02:50.000 --> 00:02:53.000]  或者責備我們
[00:02:53.000 --> 00:02:55.000]  我記得有一次
[00:02:55.000 --> 00:02:56.000]  大懸崇拜
[00:02:56.000 --> 00:02:58.000]  回去有人發了電郵給我
[00:02:58.000 --> 00:03:00.000]  是一個敬拜隊員
[00:03:00.000 --> 00:03:01.000]  他發給我
[00:03:01.000 --> 00:03:03.000]  你們今天要唱一首很舊的詩歌
[00:03:03.000 --> 00:03:06.000]  很久沒有唱了
[00:03:06.000 --> 00:03:08.000]  他以前經常都沒有唱
[00:03:08.000 --> 00:03:10.000]  就是因為那次大敬拜
[00:03:10.000 --> 00:03:12.000]  唱了這首很舊的詩歌
[00:03:12.000 --> 00:03:13.000]  他想通了
[00:03:13.000 --> 00:03:15.000]  他原來有些東西一直都想不通
[00:03:15.000 --> 00:03:17.000]  就是這首詩歌
[00:03:17.000 --> 00:03:20.000]  令他想起以前舞會發生過的事情
[00:03:20.000 --> 00:03:22.000]  他想通了
[00:03:22.000 --> 00:03:25.000]  他在神面前解決了問題
[00:03:25.000 --> 00:03:27.000]  我有一個敬拜隊員也是
[00:03:27.000 --> 00:03:28.000]  在崇拜
[00:03:28.000 --> 00:03:29.000]  他準備大敬拜
[00:03:29.000 --> 00:03:32.000]  和唱歌一起大敬拜的時候
[00:03:32.000 --> 00:03:35.000]  他回來WhatsApp我
[00:03:35.000 --> 00:03:39.000]  在整個彩排出隊的過程裡面
[00:03:39.000 --> 00:03:41.000]  詩歌不斷提醒他
[00:03:41.000 --> 00:03:44.000]  要他回去和家人復和
[00:03:44.000 --> 00:03:46.000]  詩歌給他訊息
[00:03:46.000 --> 00:03:48.000]  給他提醒
[00:03:48.000 --> 00:03:52.000]  他就回去和家人復和
[00:03:52.000 --> 00:03:53.000]  你有沒有想過
[00:03:53.000 --> 00:03:55.000]  今天這些感動
[00:03:55.000 --> 00:03:56.000]  這些責備
[00:03:56.000 --> 00:03:57.000]  這些提醒
[00:03:57.000 --> 00:04:01.000]  今天來到你這裡
[00:04:01.000 --> 00:04:04.000]  這個好像輕一點
[00:04:04.000 --> 00:04:06.000]  你又想想
[00:04:06.000 --> 00:04:09.000]  今天你進得來
[00:04:09.000 --> 00:04:11.000]  我說真的這句
[00:04:11.000 --> 00:04:13.000]  你進得來
[00:04:13.000 --> 00:04:17.000]  上帝一定有些東西要你聽
[00:04:17.000 --> 00:04:20.000]  你信不信
[00:04:20.000 --> 00:04:22.000]  如果你不想聽就走吧
[00:04:22.000 --> 00:04:24.000]  因為你一定會聽到
[00:04:24.000 --> 00:04:26.000]  我們今天就是要看傳道書
[00:04:26.000 --> 00:04:28.000]  傳道書直譯就是傳道者
[00:04:28.000 --> 00:04:31.000]  在聚會裡面說話的人
[00:04:31.000 --> 00:04:34.000]  所以作者就是在經歷人生的高低的時候
[00:04:34.000 --> 00:04:37.000]  他在聚會裡面分享他的得著
[00:04:37.000 --> 00:04:38.000]  不過傳道書大家知道
[00:04:38.000 --> 00:04:39.000]  他好像很灰
[00:04:39.000 --> 00:04:42.000]  整個傳道書都好像說到
[00:04:42.000 --> 00:04:45.000]  沒有神的生命就很虛空
[00:04:45.000 --> 00:04:47.000]  我們看看有幾個重點
[00:04:47.000 --> 00:04:50.000]  在傳道書經常出現
[00:04:50.000 --> 00:04:52.000]  他說沒有神的智慧
[00:04:52.000 --> 00:04:54.000]  就帶來憂傷
[00:04:54.000 --> 00:04:57.000]  因為那裡說增加知識
[00:04:57.000 --> 00:05:00.000]  就增加憂傷
[00:05:00.000 --> 00:05:02.000]  我們看看這個重點
[00:05:02.000 --> 00:05:05.000]  就是逐點列出來給我們看
[00:05:05.000 --> 00:05:10.000]  第一個就是沒有神的智慧
[00:05:10.000 --> 00:05:11.000]  再厲害都沒有用
[00:05:11.000 --> 00:05:13.000]  只會增加憂傷
[00:05:13.000 --> 00:05:15.000]  沒有神的享樂
[00:05:15.000 --> 00:05:18.000]  最終都是帶來失望
[00:05:18.000 --> 00:05:20.000]  你勞勞碌碌工作
[00:05:20.000 --> 00:05:23.000]  最後都是帶來絕望
[00:05:23.000 --> 00:05:24.000]  受欺壓的人流淚
[00:05:24.000 --> 00:05:25.000]  沒有人安慰
[00:05:25.000 --> 00:05:26.000]  有權勢的人
[00:05:26.000 --> 00:05:29.000]  一樣沒有人安慰
[00:05:29.000 --> 00:05:30.000]  沒有神的信仰
[00:05:30.000 --> 00:05:33.000]  只會帶來滅亡
[00:05:33.000 --> 00:05:35.000]  沒有神的富足
[00:05:35.000 --> 00:05:37.000]  是等於憂傷的窩環
[00:05:37.000 --> 00:05:39.000]  因為財主即賺財寶
[00:05:39.000 --> 00:05:42.000]  最後都是害自己
[00:05:42.000 --> 00:05:45.000]  這個傳道書不斷這樣說
[00:05:45.000 --> 00:05:48.000]  我們今天特別看第五章
[00:05:48.000 --> 00:05:52.000]  第一節至第七節那裡說
[00:05:52.000 --> 00:05:53.000]  沒有神的信仰
[00:05:53.000 --> 00:05:58.000]  只會帶來滅亡
[00:05:58.000 --> 00:05:59.000]  你想想
[00:05:59.000 --> 00:06:04.000]  原來我們今天敬拜都可以虛假
[00:06:04.000 --> 00:06:07.000]  不是真的
[00:06:07.000 --> 00:06:08.000]  這裡就告訴我們
[00:06:08.000 --> 00:06:10.000]  你今天坐在這裡一起去敬拜的時候
[00:06:10.000 --> 00:06:12.000]  傳道者告訴你
[00:06:12.000 --> 00:06:14.000]  你小心
[00:06:14.000 --> 00:06:16.000]  你今天去敬拜是不是假的
[00:06:16.000 --> 00:06:19.000]  是不是真的
[00:06:19.000 --> 00:06:22.000]  我們一起去看這七節經文
[00:06:22.000 --> 00:06:24.000]  讓我們被神的話去提醒
[00:06:24.000 --> 00:06:26.000]  你今天坐在這裡
[00:06:26.000 --> 00:06:29.000]  是不是真心去敬拜
[00:06:29.000 --> 00:06:31.000]  我們一起讀吧
[00:06:31.000 --> 00:06:32.000]  第一節是命令
[00:06:32.000 --> 00:06:33.000]  我們一起讀
[00:06:33.000 --> 00:06:37.000]  你到上帝的你的腳步
[00:06:37.000 --> 00:06:39.000]  跟前聽
[00:06:39.000 --> 00:06:41.000]  勝過愚昧人獻祭
[00:06:41.000 --> 00:06:45.000]  因為他們不知道自己在作惡
[00:06:45.000 --> 00:06:46.000]  第二節開始
[00:06:46.000 --> 00:06:50.000]  在上帝面前你不可務實開口
[00:06:50.000 --> 00:06:52.000]  也不可心急發言
[00:06:52.000 --> 00:06:54.000]  因為上帝在天上
[00:06:54.000 --> 00:06:56.000]  你在地上
[00:06:56.000 --> 00:06:58.000]  所以你的話語要少
[00:06:58.000 --> 00:07:00.000]  因為事務多
[00:07:00.000 --> 00:07:02.000]  令人做夢
[00:07:02.000 --> 00:07:03.000]  話語多
[00:07:03.000 --> 00:07:04.000]  演出愚昧
[00:07:04.000 --> 00:07:05.000]  第四節
[00:07:05.000 --> 00:07:07.000]  你要向上帝許願
[00:07:07.000 --> 00:07:09.000]  還願不可辭言
[00:07:09.000 --> 00:07:12.000]  因為他不喜歡愚昧人
[00:07:12.000 --> 00:07:14.000]  你許的願應當償還
[00:07:14.000 --> 00:07:16.000]  你許願不還
[00:07:16.000 --> 00:07:17.000]  不如不許
[00:07:17.000 --> 00:07:21.000]  不可放任你口舌肉體犯罪
[00:07:21.000 --> 00:07:24.000]  也不可在使者面前說
[00:07:24.000 --> 00:07:26.000]  是錯許了
[00:07:26.000 --> 00:07:29.000]  為何使上帝因你的聲音發怒
[00:07:29.000 --> 00:07:32.000]  敗壞你所做的呢
[00:07:32.000 --> 00:07:33.000]  第七節
[00:07:33.000 --> 00:07:35.000]  因為多夢多言
[00:07:35.000 --> 00:07:37.000]  其中多由虛空
[00:07:37.000 --> 00:07:41.000]  你只要敬畏上帝
[00:07:41.000 --> 00:07:43.000]  你可以在程序表裡
[00:07:43.000 --> 00:07:45.000]  或者在apps裡都有
[00:07:45.000 --> 00:07:48.000]  分類讓你去看清楚
[00:07:48.000 --> 00:07:50.000]  這裡明明
[00:07:50.000 --> 00:07:53.000]  傳道者是在說崇拜的場景
[00:07:53.000 --> 00:07:54.000]  第一
[00:07:54.000 --> 00:07:56.000]  這個姿勢是在神的面前
[00:07:56.000 --> 00:07:58.000]  第一節說到上帝的電
[00:07:58.000 --> 00:08:00.000]  第二節在上帝面前
[00:08:00.000 --> 00:08:02.000]  第四節說到你向上帝許願
[00:08:02.000 --> 00:08:04.000]  第六節是使者
[00:08:04.000 --> 00:08:05.000]  這是指神慈悲
[00:08:05.000 --> 00:08:06.000]  在使者面前
[00:08:06.000 --> 00:08:08.000]  都是說到我們回來崇拜
[00:08:08.000 --> 00:08:10.000]  你要聽的東西
[00:08:10.000 --> 00:08:12.000]  還有許願
[00:08:12.000 --> 00:08:14.000]  憲制是舊約
[00:08:14.000 --> 00:08:18.000]  聖殿敬拜指定的動作
[00:08:18.000 --> 00:08:20.000]  還有一個說話
[00:08:20.000 --> 00:08:21.000]  你留意到嗎
[00:08:21.000 --> 00:08:23.000]  我們看這個表
[00:08:23.000 --> 00:08:25.000]  第二節是開口
[00:08:25.000 --> 00:08:26.000]  發言
[00:08:26.000 --> 00:08:27.000]  你的華語
[00:08:27.000 --> 00:08:28.000]  第三節華語多
[00:08:28.000 --> 00:08:29.000]  第四節
[00:08:29.000 --> 00:08:31.000]  你向上帝許願
[00:08:31.000 --> 00:08:32.000]  你的口
[00:08:32.000 --> 00:08:34.000]  你的聲音
[00:08:34.000 --> 00:08:37.000]  全部都是崇拜裡
[00:08:37.000 --> 00:08:40.000]  你的禱告和你的立志
[00:08:40.000 --> 00:08:43.000]  就是說和你和我都有關
[00:08:43.000 --> 00:08:46.000]  在這七節裡
[00:08:46.000 --> 00:08:47.000]  有很多重複的字眼
[00:08:47.000 --> 00:08:49.000]  第一個就是愚昧人
[00:08:49.000 --> 00:08:51.000]  第一節有愚昧人
[00:08:51.000 --> 00:08:53.000]  第三節又有愚昧
[00:08:53.000 --> 00:08:55.000]  第四節又有愚昧
[00:08:55.000 --> 00:08:56.000]  很有趣
[00:08:56.000 --> 00:08:57.000]  愚昧人這個字
[00:08:57.000 --> 00:08:59.000]  只在三卷書裡出現
[00:08:59.000 --> 00:09:02.000]  只有詩篇、針研和傳道書
[00:09:02.000 --> 00:09:06.000]  傳道書出現了17次
[00:09:06.000 --> 00:09:08.000]  總共有70次
[00:09:08.000 --> 00:09:09.000]  但是很有趣
[00:09:09.000 --> 00:09:11.000]  在第五章我們說的這個愚昧人
[00:09:11.000 --> 00:09:14.000]  他沒有相對那個智慧人
[00:09:14.000 --> 00:09:16.000]  但是你知道其實他在說
[00:09:16.000 --> 00:09:18.000]  傳道者就告訴你
[00:09:18.000 --> 00:09:21.000]  你不要做個愚昧的敬拜者
[00:09:21.000 --> 00:09:24.000]  要做個智慧的敬拜者
[00:09:24.000 --> 00:09:25.000]  不如我給個名字
[00:09:25.000 --> 00:09:27.000]  你用點機
[00:09:27.000 --> 00:09:31.000]  傳道者說你不要做個「奪」的敬拜者
[00:09:31.000 --> 00:09:33.000]  要做個「丁」的敬拜者
[00:09:33.000 --> 00:09:35.000]  「丁」是什麼意思
[00:09:35.000 --> 00:09:37.000]  distinction
[00:09:37.000 --> 00:09:41.000]  所以你不要做個「奪」的敬拜者
[00:09:41.000 --> 00:09:43.000]  要做個「丁」的敬拜者
[00:09:43.000 --> 00:09:45.000]  這就是他在提的
[00:09:45.000 --> 00:09:46.000]  還有另外一個重複字眼
[00:09:46.000 --> 00:09:48.000]  就是不可不可不可
[00:09:48.000 --> 00:09:49.000]  第二節有兩個不可
[00:09:49.000 --> 00:09:51.000]  第四節不可
[00:09:51.000 --> 00:09:52.000]  你立志的時候
[00:09:52.000 --> 00:09:55.000]  第六節有兩個不可
[00:09:55.000 --> 00:09:58.000]  傳道者就用這些負面反過來
[00:09:58.000 --> 00:10:00.000]  告訴你
[00:10:00.000 --> 00:10:02.000]  怎樣才是一個「丁」的敬拜者
[00:10:02.000 --> 00:10:06.000]  怎樣才是神喜悅的敬拜的態度
[00:10:06.000 --> 00:10:07.000]  這裡有禱告
[00:10:07.000 --> 00:10:09.000]  有立志
[00:10:09.000 --> 00:10:10.000]  我們兩個去看看
[00:10:10.000 --> 00:10:12.000]  傳道者今天怎樣跟你說
[00:10:12.000 --> 00:10:13.000]  怎樣跟我說
[00:10:13.000 --> 00:10:14.000]  在禱告
[00:10:14.000 --> 00:10:15.000]  在崇拜的禱告
[00:10:15.000 --> 00:10:19.000]  在崇拜裡面的立志
[00:10:19.000 --> 00:10:21.000]  第二節有兩個不可
[00:10:21.000 --> 00:10:22.000]  不可無失害後
[00:10:22.000 --> 00:10:23.000]  不可心急發言
[00:10:23.000 --> 00:10:25.000]  意思就是說
[00:10:25.000 --> 00:10:28.000]  你的口不要草率的表達
[00:10:28.000 --> 00:10:31.000]  你的心不要倉促的決定
[00:10:31.000 --> 00:10:32.000]  你有沒有留意
[00:10:32.000 --> 00:10:34.000]  作者寫的時候很特別
[00:10:34.000 --> 00:10:35.000]  他告訴你
[00:10:35.000 --> 00:10:37.000]  你所有的東西都是從思想著手的
[00:10:37.000 --> 00:10:39.000]  為什麼
[00:10:39.000 --> 00:10:42.000]  因為你的心怎樣計劃
[00:10:42.000 --> 00:10:44.000]  你的口就怎樣表達
[00:10:44.000 --> 00:10:45.000]  所以傳道者提醒你
[00:10:45.000 --> 00:10:46.000]  你的心
[00:10:46.000 --> 00:10:48.000]  你的口
[00:10:48.000 --> 00:10:51.000]  每次來到聚會裡面
[00:10:51.000 --> 00:10:52.000]  禱告
[00:10:52.000 --> 00:10:56.000]  是不是重重複複都說那幾樣
[00:10:56.000 --> 00:10:58.000]  你不要舉手
[00:10:58.000 --> 00:10:59.000]  很尷尬
[00:10:59.000 --> 00:11:01.000]  有時候我叫你安靜禱告
[00:11:01.000 --> 00:11:03.000]  詩歌裡面一直有些音樂
[00:11:03.000 --> 00:11:05.000]  詩歌叫你安靜禱告
[00:11:05.000 --> 00:11:08.000]  你奇怪什麼
[00:11:08.000 --> 00:11:10.000]  其實都不奇怪什麼
[00:11:10.000 --> 00:11:11.000]  游暈了
[00:11:11.000 --> 00:11:17.000]  剛才吃的東西都一般般好吃
[00:11:17.000 --> 00:11:20.000]  有時候真的禱告不知道去了哪裡
[00:11:20.000 --> 00:11:23.000]  我講個例子很好笑
[00:11:23.000 --> 00:11:24.000]  我是客家人
[00:11:24.000 --> 00:11:25.000]  客家人
[00:11:25.000 --> 00:11:27.000]  這裡有多少個客家人
[00:11:27.000 --> 00:11:28.000]  這麼多
[00:11:28.000 --> 00:11:30.000]  我的客家話被你認得
[00:11:30.000 --> 00:11:32.000]  我小時候在馬來西亞長大的時候
[00:11:32.000 --> 00:11:34.000]  是講客家話的
[00:11:34.000 --> 00:11:38.000]  自小我們客家教會
[00:11:38.000 --> 00:11:42.000]  用一個客家話的土文來借飯
[00:11:42.000 --> 00:11:43.000]  有沒有人讀過
[00:11:43.000 --> 00:11:46.000]  剛才舉手的客家人有沒有用
[00:11:46.000 --> 00:11:47.000]  沒有
[00:11:47.000 --> 00:11:48.000]  這樣也好一點
[00:11:48.000 --> 00:11:50.000]  你不知道我說錯了
[00:11:50.000 --> 00:11:52.000]  我小時候一直背
[00:11:52.000 --> 00:11:53.000]  背得很熟
[00:11:53.000 --> 00:11:55.000]  我發覺我一直長大
[00:11:55.000 --> 00:11:57.000]  我還是背這個土文
[00:11:57.000 --> 00:12:00.000]  每次吃飯一低頭就背
[00:12:00.000 --> 00:12:02.000]  直到後來很大光
[00:12:02.000 --> 00:12:04.000]  其實我背什麼
[00:12:04.000 --> 00:12:05.000]  我問自己
[00:12:05.000 --> 00:12:08.000]  我去找找究竟我背什麼字
[00:12:08.000 --> 00:12:09.000]  後來我來了香港之後
[00:12:09.000 --> 00:12:10.000]  沒有怎麼用客家話
[00:12:10.000 --> 00:12:12.000]  客家話退化了
[00:12:12.000 --> 00:12:13.000]  所以我不太懂
[00:12:13.000 --> 00:12:15.000]  我去找找
[00:12:15.000 --> 00:12:17.000]  我們看看這個土文是這樣的
[00:12:17.000 --> 00:12:19.000]  我用客家話讀一次給你聽
[00:12:19.000 --> 00:12:21.000]  多謝主賜我食
[00:12:21.000 --> 00:12:22.000]  求祝福補我力
[00:12:22.000 --> 00:12:24.000]  我連餓也吐鱷
[00:12:24.000 --> 00:12:27.000]  求恩主養飽其
[00:12:27.000 --> 00:12:28.000]  對不對
[00:12:28.000 --> 00:12:30.000]  我的客家話
[00:12:30.000 --> 00:12:31.000]  都對吧
[00:12:31.000 --> 00:12:33.000]  這段土文很好
[00:12:33.000 --> 00:12:36.000]  求主賜我力
[00:12:36.000 --> 00:12:37.000]  給我食
[00:12:37.000 --> 00:12:39.000]  我的靈魂都需要食
[00:12:39.000 --> 00:12:42.000]  求你來養飽它
[00:12:42.000 --> 00:12:44.000]  但重點不是這段客家話
[00:12:44.000 --> 00:12:45.000]  重點是我
[00:12:45.000 --> 00:12:48.000]  我習慣了每次一低頭吃飯
[00:12:48.000 --> 00:12:50.000]  低頭祈禱
[00:12:50.000 --> 00:12:51.000]  我就會背
[00:12:51.000 --> 00:12:54.000]  但我不知道自己背什麼
[00:12:54.000 --> 00:12:55.000]  後來我反省了
[00:12:55.000 --> 00:12:59.000]  我不再背了
[00:12:59.000 --> 00:13:03.000]  但我們在崇拜裡面向神祈禱
[00:13:03.000 --> 00:13:04.000]  是不是都是這樣
[00:13:04.000 --> 00:13:07.000]  有沒有真實面對自己內心裡面的掙扎
[00:13:07.000 --> 00:13:09.000]  不想說不想提
[00:13:09.000 --> 00:13:11.000]  每次我們唱每首詩歌
[00:13:11.000 --> 00:13:12.000]  每一個字
[00:13:12.000 --> 00:13:13.000]  我渴慕你
[00:13:13.000 --> 00:13:15.000]  我等候你
[00:13:15.000 --> 00:13:17.000]  你是不是真的在等候
[00:13:17.000 --> 00:13:21.000]  是不是你真實心裡面那句
[00:13:21.000 --> 00:13:23.000]  習慣了唱就唱
[00:13:23.000 --> 00:13:25.000]  習慣了祈就祈
[00:13:25.000 --> 00:13:27.000]  但傳道者提醒我們
[00:13:27.000 --> 00:13:31.000]  不要這麼拐
[00:13:31.000 --> 00:13:33.000]  傳道者給了我們一個原因
[00:13:33.000 --> 00:13:35.000]  神在天上
[00:13:35.000 --> 00:13:36.000]  人在地上
[00:13:36.000 --> 00:13:38.000]  就是神的無限全知
[00:13:38.000 --> 00:13:42.000]  對比人的有限和無知
[00:13:42.000 --> 00:13:44.000]  這裡不是說神的能力比人大
[00:13:44.000 --> 00:13:45.000]  神的智慧比人高
[00:13:45.000 --> 00:13:46.000]  不是說這個
[00:13:46.000 --> 00:13:50.000]  是說神的主權
[00:13:50.000 --> 00:13:52.000]  因為神已經知道我們的需要
[00:13:52.000 --> 00:13:54.000]  祂明白我們的軟弱
[00:13:54.000 --> 00:13:58.000]  所以我們祈禱的時候不用裝模作樣
[00:13:58.000 --> 00:14:00.000]  再屬靈的言詞
[00:14:00.000 --> 00:14:01.000]  再屬靈的話
[00:14:01.000 --> 00:14:02.000]  都是沒有意思
[00:14:02.000 --> 00:14:06.000]  因為神根本就知道你心裡面在想什麼
[00:14:06.000 --> 00:14:07.000]  你有沒有發覺
[00:14:07.000 --> 00:14:11.000]  最初信主的人的禱告是很真實的
[00:14:11.000 --> 00:14:12.000]  有沒有留意
[00:14:12.000 --> 00:14:13.000]  主啊,我真的不懂祈禱
[00:14:13.000 --> 00:14:15.000]  不過我知道我要向祢祈禱
[00:14:15.000 --> 00:14:16.000]  不過我不知道在說什麼
[00:14:16.000 --> 00:14:17.000]  你聽我說吧
[00:14:17.000 --> 00:14:19.000]  最初信主的時候
[00:14:19.000 --> 00:14:21.000]  講的禱告真的很真實
[00:14:21.000 --> 00:14:22.000]  但我們現在開始
[00:14:22.000 --> 00:14:23.000]  謝謝主
[00:14:23.000 --> 00:14:25.000]  你是那位高高在上的主
[00:14:25.000 --> 00:14:26.000]  你是那位
[00:14:26.000 --> 00:14:29.000]  我們講得很漂亮
[00:14:29.000 --> 00:14:34.000]  但是不是你真是內心裡面的東西
[00:14:34.000 --> 00:14:35.000]  或者剛才我們唱的那些詩歌
[00:14:35.000 --> 00:14:37.000]  唱得很熟
[00:14:37.000 --> 00:14:40.000]  很high,很流淚
[00:14:40.000 --> 00:14:42.000]  但是不是你真是心裡面
[00:14:42.000 --> 00:14:48.000]  你要講的東西
[00:14:48.000 --> 00:14:51.000]  有時我們會停在這些公式化的東西
[00:14:51.000 --> 00:14:56.000]  其實耶穌在馬太福音也同樣提醒過那些法利賽人
[00:14:56.000 --> 00:14:59.000]  祂說不要學那些假冒為善的人
[00:14:59.000 --> 00:15:01.000]  他們喜歡站在會堂和十字路口祈禱
[00:15:01.000 --> 00:15:03.000]  故意被人看到
[00:15:03.000 --> 00:15:04.000]  耶穌繼續說
[00:15:04.000 --> 00:15:05.000]  不要像那些外邦人
[00:15:05.000 --> 00:15:07.000]  重複講一支空話
[00:15:07.000 --> 00:15:11.000]  你以為講得多就會目睡聽
[00:15:11.000 --> 00:15:12.000]  然後耶穌說了
[00:15:12.000 --> 00:15:13.000]  同樣的原因
[00:15:13.000 --> 00:15:15.000]  因為在你們祈求以前
[00:15:15.000 --> 00:15:16.000]  你們所需要的
[00:15:16.000 --> 00:15:19.000]  你們的父祖已經知道
[00:15:19.000 --> 00:15:20.000]  所以不用掩飾
[00:15:20.000 --> 00:15:21.000]  不用講那麼漂亮的東西
[00:15:21.000 --> 00:15:25.000]  真心的講你心裡面的禱告
[00:15:25.000 --> 00:15:27.000]  做一個丁的敬拜者
[00:15:27.000 --> 00:15:29.000]  第三節
[00:15:29.000 --> 00:15:31.000]  傳道者繼續強調
[00:15:31.000 --> 00:15:32.000]  不過這次很特別
[00:15:32.000 --> 00:15:35.000]  用了一個很特別的修辭法
[00:15:35.000 --> 00:15:37.000]  有時你看也不明白
[00:15:37.000 --> 00:15:38.000]  但原來是這樣看的
[00:15:38.000 --> 00:15:40.000]  這個修辭法就是這樣
[00:15:40.000 --> 00:15:42.000]  因為A引致B發生
[00:15:42.000 --> 00:15:43.000]  所以第二句就說
[00:15:43.000 --> 00:15:45.000]  所以C就引致D
[00:15:45.000 --> 00:15:46.000]  我舉個例子
[00:15:46.000 --> 00:15:49.000]  傳道書第十章第一節
[00:15:49.000 --> 00:15:54.000]  因為死蒼蠅在香的高遊發出臭氣
[00:15:54.000 --> 00:15:59.000]  同樣一些愚昧就能夠壓倒智慧和尊榮
[00:15:59.000 --> 00:16:03.000]  好了,回到我們今天第五章第三節
[00:16:03.000 --> 00:16:05.000]  因為事無多,令人做夢
[00:16:05.000 --> 00:16:08.000]  同樣,話語多,顯出愚昧
[00:16:08.000 --> 00:16:10.000]  這裡是想說什麼?
[00:16:10.000 --> 00:16:12.000]  你過度關注某件事
[00:16:12.000 --> 00:16:14.000]  你必然會在夢境裡面出現的
[00:16:14.000 --> 00:16:15.000]  是不是?
[00:16:15.000 --> 00:16:19.000]  同樣,你崇拜的祈禱過多的說話
[00:16:19.000 --> 00:16:23.000]  必然讓人感到聽到你是愚昧
[00:16:23.000 --> 00:16:26.000]  不需要漂亮的言詞
[00:16:26.000 --> 00:16:28.000]  不需要多的
