
[00:00:00.000 --> 00:00:07.000]  突然姐妹早晨,感謝敬拜隊帶領我們回到神裡面去敬拜
[00:11:50.000 --> 00:11:53.000]  他從來都沒有這樣去做過
[00:11:53.000 --> 00:11:56.000]  也從來沒有一個這樣的出發點
[00:11:56.000 --> 00:11:58.000]  他更加在之後的經文裏面
[00:11:58.000 --> 00:12:00.000]  你會看到他說什麼
[00:12:00.000 --> 00:12:03.000]  他說這是你們知道的
[00:12:03.000 --> 00:12:06.000]  就是說一班貼薩羅尼加的會眾
[00:12:06.000 --> 00:12:07.000]  可以成為他的見證人
[00:12:07.000 --> 00:12:09.000]  證明他沒有說過這些話
[00:12:09.000 --> 00:12:11.000]  甚至他更加說
[00:12:11.000 --> 00:12:13.000]  我的心是怎麼想的呢?
[00:12:13.000 --> 00:12:15.000]  是上帝可以測驗我的
[00:12:15.000 --> 00:12:18.000]  我沒有隱藏任何自私的動機在當中
[00:12:18.000 --> 00:12:22.000]  說我好像表面上做了一套
[00:12:22.000 --> 00:12:24.000]  但是心裏想的是另一套
[00:12:24.000 --> 00:12:26.000]  保羅說他沒有這樣的神
[00:12:26.000 --> 00:12:27.000]  可以測驗他的內心
[00:12:27.000 --> 00:12:29.000]  我想的是什麼呢?
[00:12:29.000 --> 00:12:32.000]  當我們看到保羅這樣說的時候
[00:12:32.000 --> 00:12:35.000]  保羅好像在澄清自己的聲明裏面
[00:12:35.000 --> 00:12:37.000]  或者我們可以看到保羅
[00:12:37.000 --> 00:12:40.000]  在傳道、牧養、這個職事上
[00:12:40.000 --> 00:12:43.000]  他生命的一個很大的特質
[00:12:43.000 --> 00:12:45.000]  他堅守著一個特質是什麼呢?
[00:12:45.000 --> 00:12:48.000]  就是integrity 就是誠信
[00:12:48.000 --> 00:12:51.000]  就是言行一致
[00:12:51.000 --> 00:12:54.000]  保羅說他不是為了討人的喜悅
[00:12:54.000 --> 00:12:57.000]  不是為了得到別人的名聲
[00:12:57.000 --> 00:13:01.000]  而是他很清楚知道
[00:13:01.000 --> 00:13:05.000]  這個傳道、牧養的使命是上帝給他的
[00:13:05.000 --> 00:13:09.000]  他更加知道的是他要以神為先
[00:13:09.000 --> 00:13:12.000]  他要神去測驗他的內心的時候
[00:13:12.000 --> 00:13:15.000]  他知道的是他做所有傳道、牧養的事
[00:13:15.000 --> 00:13:17.000]  都是向神去負責
[00:13:17.000 --> 00:13:19.000]  而他的生命只要展現一個特質
[00:13:19.000 --> 00:13:21.000]  就是他要言行一致
[00:13:21.000 --> 00:13:23.000]  他要有這個integrity 誠信
[00:13:23.000 --> 00:13:25.000]  我們會看到的是什麼呢?
[00:13:25.000 --> 00:13:28.000]  保羅這樣去展現他的生命
[00:13:28.000 --> 00:13:32.000]  而同樣去展現給一班弟兄姐妹看的時候
[00:13:32.000 --> 00:13:34.000]  我們會看到這個言行一致
[00:13:34.000 --> 00:13:39.000]  其實是因為他要向神負責去展現
[00:13:39.000 --> 00:13:44.000]  而同樣當這班貼薩羅尼加的弟兄姐妹看到的時候
[00:13:44.000 --> 00:13:46.000]  他更加知道的就是原來
[00:13:46.000 --> 00:13:48.000]  在他和保羅的關係裏面
[00:13:48.000 --> 00:13:51.000]  原來真誠這件事是非常重要的
[00:13:51.000 --> 00:13:53.000]  他看到領袖真誠的時候
[00:13:53.000 --> 00:13:56.000]  同樣看到的就是原來他們的關係裏面
[00:13:56.000 --> 00:13:58.000]  其實都有一種真誠的特質
[00:13:58.000 --> 00:14:01.000]  在裏面才能夠發生牧養的關係
[00:14:01.000 --> 00:14:02.000]  領子回
[00:14:02.000 --> 00:14:04.000]  我想我們要去做真誠
[00:14:04.000 --> 00:14:07.000]  或者要在牧養裏面去真誠
[00:14:07.000 --> 00:14:10.000]  有時可能都有很多範例
[00:14:10.000 --> 00:14:11.000]  是什麼呢?
[00:14:11.000 --> 00:14:14.000]  我分享一下自己一個例子
[00:14:14.000 --> 00:14:15.000]  我都和大家一樣
[00:14:15.000 --> 00:14:17.000]  從小上學到大
[00:14:17.000 --> 00:14:22.000]  以前很多人對我大概的印象
[00:14:22.000 --> 00:14:26.000]  其中一個特質就是形容我都挺乖的
[00:14:26.000 --> 00:14:28.000]  好像挺乖的
[00:14:28.000 --> 00:14:30.000]  但是你問我自問
[00:14:30.000 --> 00:14:32.000]  問心的是
[00:14:32.000 --> 00:14:37.000]  原來我心底裏有些東西是我學做乖的
[00:14:37.000 --> 00:14:39.000]  是什麼呢?
[00:14:39.000 --> 00:14:41.000]  可能我在教會的時候
[00:14:41.000 --> 00:14:47.000]  我很清楚我應該怎樣去學做一個乖的弟兄姊妹
[00:14:47.000 --> 00:14:51.000]  但是我心裏面有很多問題是未處理的
[00:14:51.000 --> 00:14:54.000]  其實我仍然會不停地說髒話
[00:14:54.000 --> 00:14:56.000]  不停地很憎恨別人
[00:14:56.000 --> 00:14:58.000]  甚至當我在中學的時候
[00:14:58.000 --> 00:15:02.000]  男生對一些性的東西可能都會很吸引
[00:15:02.000 --> 00:15:04.000]  很多這些心靈的問題在裏面
[00:15:04.000 --> 00:15:07.000]  但是因為我在教會裏面
[00:15:07.000 --> 00:15:09.000]  我知道我要做乖的緣故
[00:15:09.000 --> 00:15:12.000]  我仍然會在教會裏面展現一個模樣
[00:15:12.000 --> 00:15:16.000]  但是其實我心裏面有很多的恐懼
[00:15:16.000 --> 00:15:19.000]  我又會很害怕被我的導師知道
[00:15:19.000 --> 00:15:21.000]  又不想告訴他
[00:15:21.000 --> 00:15:23.000]  說一些不說一些
[00:15:23.000 --> 00:15:29.000]  變相這些都成為了導師去模樣我的一些阻礙
[00:15:29.000 --> 00:15:30.000]  一些的範例
[00:15:30.000 --> 00:15:32.000]  當我長大了
[00:15:32.000 --> 00:15:34.000]  我現在成為了一個牧者
[00:15:34.000 --> 00:15:38.000]  我發現現在都可能會有這樣的情況
[00:15:38.000 --> 00:15:41.000]  可能大家都見到我的時候
[00:15:41.000 --> 00:15:43.000]  做一個乖一點的樣子
[00:15:43.000 --> 00:15:45.000]  但是這個乖
[00:15:45.000 --> 00:15:49.000]  卻不等於你是一個真誠的人
[00:15:49.000 --> 00:15:50.000]  頂梓慧
[00:15:50.000 --> 00:15:53.000]  我們從小回教會回到大
[00:15:53.000 --> 00:15:56.000]  我們很懂得如何在教會
[00:15:56.000 --> 00:16:00.000]  我們很懂得一些生存法則如何在教會生存
[00:16:00.000 --> 00:16:02.000]  我們有時會覺得
[00:16:02.000 --> 00:16:06.000]  我做一個乖的基督徒就是最重要
[00:16:06.000 --> 00:16:07.000]  我們會想的是
[00:16:07.000 --> 00:16:10.000]  如果我們做不到童工
[00:16:10.000 --> 00:16:14.000]  或者做不到導師眼中的乖
[00:16:14.000 --> 00:16:17.000]  可能我們在這個群體就會被邊緣化
[00:16:17.000 --> 00:16:19.000]  就會被劈了
[00:16:19.000 --> 00:16:22.000]  頂梓慧當然不是叫你展現另一個樣子
[00:16:22.000 --> 00:16:23.000]  就是我打機了
[00:16:23.000 --> 00:16:25.000]  在教會說髒話
[00:16:25.000 --> 00:16:26.000]  不是這樣的
[00:16:26.000 --> 00:16:28.000]  但是我會問的是
[00:16:28.000 --> 00:16:31.000]  如果我們在過程裏面
[00:16:31.000 --> 00:16:35.000]  我們是要扮乖在教會的話
[00:16:35.000 --> 00:16:36.000]  我們有時會想的是
[00:16:36.000 --> 00:16:41.000]  究竟我是真正在信奉神
[00:16:41.000 --> 00:16:45.000]  還是其實我是在迎合教會的文化
[00:16:45.000 --> 00:16:48.000]  我覺得我們很怕什麼呢
[00:16:48.000 --> 00:16:51.000]  我們很怕做錯就會被人說
[00:16:51.000 --> 00:16:53.000]  又或者被人發現一些東西
[00:16:53.000 --> 00:16:55.000]  我們就會被人停侍奉
[00:16:55.000 --> 00:16:57.000]  又或者我們會這樣想
[00:16:57.000 --> 00:17:00.000]  可能我們避免了展現那些東西出來
[00:17:00.000 --> 00:17:03.000]  做得乖乖的就可以了
[00:17:03.000 --> 00:17:05.000]  不過我會問的是
[00:17:05.000 --> 00:17:09.000]  當如果在牧羊的關係裏面
[00:17:09.000 --> 00:17:12.000]  多了一個恐懼這個元素的話
[00:17:12.000 --> 00:17:16.000]  其實會成為了牧羊的過程裏面
[00:17:16.000 --> 00:17:19.000]  一些很多很多的阻礙
[00:17:19.000 --> 00:17:23.000]  又或者可能會令到牧羊和被牧羊的關係裏面
[00:17:23.000 --> 00:17:25.000]  出現了什麼呢
[00:17:25.000 --> 00:17:29.000]  出現了好像一種取悅和被取悅的關係
[00:17:29.000 --> 00:17:30.000]  可能我們會想的是
[00:17:30.000 --> 00:17:32.000]  我要做做做些什麼
[00:17:32.000 --> 00:17:35.000]  才能夠去回應導師和牧者的要求
[00:17:35.000 --> 00:17:37.000]  又或者可能做導師的
[00:17:37.000 --> 00:17:41.000]  可能你都會有一個想取悅組員的心態
[00:17:41.000 --> 00:17:44.000]  我們很怕牧羊不到組員的時候
[00:17:44.000 --> 00:17:47.000]  我們會做很多東西去取悅組員的心
[00:17:47.000 --> 00:17:48.000]  但是可能未必
[00:17:48.000 --> 00:17:51.000]  你最真誠的你未必是這樣想
[00:17:51.000 --> 00:17:53.000]  慢慢慢慢就會變成什麼呢
[00:17:53.000 --> 00:17:57.000]  教會就會成為一個充滿了很多範疇的地方
[00:17:57.000 --> 00:18:02.000]  甚至好像教會是為了迎合對方要求的地方
[00:18:02.000 --> 00:18:04.000]  好像只是做乖
[00:18:04.000 --> 00:18:07.000]  展現大家好的一面就可以了
[00:18:07.000 --> 00:18:11.000]  不過保羅的自白提醒我們什麼呢
[00:18:11.000 --> 00:18:16.000]  牧羊的核心如果好像保羅所說是討神喜悅
[00:18:16.000 --> 00:18:17.000]  不是討人喜悅的話
[00:18:17.000 --> 00:18:21.000]  我想我們能夠看見的是
[00:18:21.000 --> 00:18:23.000]  牧羊的關係裏面
[00:18:23.000 --> 00:18:26.000]  如果要拆了這些恐懼的範例的話
[00:18:26.000 --> 00:18:30.000]  其實我們要展現我們真誠的一面
[00:18:30.000 --> 00:18:31.000]  好像保羅所說
[00:18:31.000 --> 00:18:33.000]  我們展現我們言行一致的一面
[00:18:33.000 --> 00:18:37.000]  這樣展現我們的生命才是更加重要
[00:18:37.000 --> 00:18:41.000]  我想作為牧羊者的領袖們
[00:18:41.000 --> 00:18:44.000]  我們可以學習的是什麼呢
[00:18:44.000 --> 00:18:46.000]  可能是導師可能是我們同工
[00:18:46.000 --> 00:18:47.000]  我們可以學習的是
[00:18:47.000 --> 00:18:50.000]  我們的生命有沒有展現言行一致呢
[00:18:50.000 --> 00:18:52.000]  我們有沒有好像保羅所說的
[00:18:52.000 --> 00:18:57.000]  我們會不會有時帶著一些屬靈的面具去做牧羊呢
[00:18:57.000 --> 00:19:00.000]  可能我們怕牧羊不到組員
[00:19:00.000 --> 00:19:03.000]  我們做很多事情去取悅他的歡心
[00:19:03.000 --> 00:19:06.000]  我們的生命是不是這樣呢
[00:19:06.000 --> 00:19:09.000]  又或者其實我們可以展現一個怎樣的生命呢
[00:19:09.000 --> 00:19:12.000]  如果要講真誠的生命的話
[00:19:12.000 --> 00:19:15.000]  其實我們都能夠在組員面前去呈現
[00:19:15.000 --> 00:19:16.000]  有時我們自己都不行
[00:19:16.000 --> 00:19:19.000]  我們都跟頂尖智慧一起去學習
[00:19:19.000 --> 00:19:22.000]  我想教會這個地方
[00:19:22.000 --> 00:19:26.000]  不是需要一堆完美的人出現的地方
[00:19:26.000 --> 00:19:28.000]  而是需要的是什麼呢
[00:19:28.000 --> 00:19:30.000]  好像保羅這樣那麼坦誠
[00:19:30.000 --> 00:19:32.000]  那麼動機純潔
[00:19:32.000 --> 00:19:35.000]  那麼願意向神負責的領袖
[00:19:35.000 --> 00:19:37.000]  我想在牧羊的過程中
[00:19:37.000 --> 00:19:40.000]  我們要記得的是我們要取悅神
[00:19:40.000 --> 00:19:42.000]  不是要取悅人
[00:19:42.000 --> 00:19:44.000]  我們所牧羊的對象是怎樣呢
[00:19:44.000 --> 00:19:47.000]  確實神是會負責的
[00:19:47.000 --> 00:19:51.000]  我們的核心就是要帶他們回到神那裡
[00:19:51.000 --> 00:19:54.000]  但同樣作為被牧羊的頂尖智慧
[00:19:54.000 --> 00:19:56.000]  大家組員們
[00:19:56.000 --> 00:19:58.000]  我們的回應是什麼呢
[00:19:58.000 --> 00:20:00.000]  我們回來教會的時候
[00:20:00.000 --> 00:20:01.000]  我們回來團體的時候
[00:20:01.000 --> 00:20:05.000]  我們有沒有真誠地打開自己的心呢
[00:20:05.000 --> 00:20:06.000]  很老實講
[00:20:06.000 --> 00:20:09.000]  導師從來不是要去問責你的生命
[00:20:09.000 --> 00:20:13.000]  導師其實是很想將你帶回到神那裡
[00:20:13.000 --> 00:20:16.000]  告訴你其實神想你的生命是怎樣
[00:20:16.000 --> 00:20:18.000]  主要的是組員們
[00:20:18.000 --> 00:20:21.000]  我們能不能夠打開我們的生命呢
[00:20:21.000 --> 00:20:23.000]  可能是分享我們生命的軟弱
[00:20:23.000 --> 00:20:26.000]  可能是分享我們生命的嘴
[00:20:26.000 --> 00:20:27.000]  頂尖姐妹
[00:20:27.000 --> 00:20:29.000]  教會記住一樣東西
[00:20:29.000 --> 00:20:35.000]  教會不是一個只是想你去做乖的地方
