
[00:00:00.000 --> 00:00:04.320]  見到這麼多弟兄姊妹能夠回來教會當中聚會
[00:12:18.880 --> 00:12:22.880]  有一天跟姐妹聊天,其實是在說她的事
[00:12:22.880 --> 00:12:25.880]  但她最後突然說了兩句
[00:12:25.880 --> 00:12:29.880]  「Carol,你知不知道過去你的講道很能祝福我?」
[00:12:29.880 --> 00:12:32.880]  我也不以為意地掛斷電話
[00:12:32.880 --> 00:12:37.880]  誰知道第二天跟另外兩個姐妹聊電話的時候
[00:12:37.880 --> 00:12:40.880]  她們又突然說了類似的話
[00:12:40.880 --> 00:12:44.880]  那時候我發現,原來神與我同在
[00:12:44.880 --> 00:12:49.880]  祂要透過天使一次又一次地去兼顧我軟弱的心
[00:12:49.880 --> 00:12:51.880]  讓我重新得力
[00:12:51.880 --> 00:12:54.880]  神就是這樣用祂的方式
[00:12:54.880 --> 00:12:57.880]  幫助我們在艱難的中間
[00:12:57.880 --> 00:13:00.880]  經歷祂同在帶來的力量和安慰
[00:13:00.880 --> 00:13:04.880]  我們現在繼續看以西傑書
[00:13:04.880 --> 00:13:06.880]  第一章第四節至第二十八節
[00:13:06.880 --> 00:13:09.880]  記載以西傑看見神的意象
[00:13:09.880 --> 00:13:13.880]  這個意象包括窮倉以下看到的東西
[00:13:13.880 --> 00:13:16.880]  和窮倉以上,即天外有天
[00:13:16.880 --> 00:13:18.880]  以上看到的東西
[00:13:18.880 --> 00:13:21.880]  我們先看窮倉以下
[00:13:21.880 --> 00:13:24.880]  我們會連續讀兩段經文
[00:13:24.880 --> 00:13:26.880]  我先請弟兄跟我讀
[00:13:26.880 --> 00:13:31.880]  「我觀看狂風從北方刮來
[00:13:31.880 --> 00:13:34.880]  有一朵大雲閃爍著火
[00:13:34.880 --> 00:13:37.880]  周圍有火光輝
[00:13:37.880 --> 00:13:40.880]  其中的火好像閃耀的金屬
[00:13:40.880 --> 00:13:44.880]  又從其中顯出四個活物的形象
[00:13:44.880 --> 00:13:46.880]  它們的形象是這樣
[00:13:46.880 --> 00:13:49.880]  有人的形象各有四張臉
[00:13:49.880 --> 00:13:51.880]  四個翅膀
[00:13:51.880 --> 00:13:53.880]  至於臉的形象
[00:13:53.880 --> 00:13:55.880]  四個活物各有人的臉
[00:13:55.880 --> 00:13:57.880]  右面有獅子的臉
[00:13:57.880 --> 00:13:59.880]  左面有牛的臉
[00:13:59.880 --> 00:14:01.880]  右面有鷹的臉」
[00:14:01.880 --> 00:14:03.880]  跟著姐妹跟我一起讀
[00:14:03.880 --> 00:14:05.880]  「靈往哪裡去
[00:14:05.880 --> 00:14:07.880]  活物就往哪裡去
[00:14:07.880 --> 00:14:10.880]  靈子在活物旁邊上升
[00:14:10.880 --> 00:14:14.880]  因為活物的靈在鄰中
[00:14:14.880 --> 00:14:17.880]  活物行走,靈子也行走
[00:14:17.880 --> 00:14:20.880]  活物站住,靈子也站住
[00:14:20.880 --> 00:14:22.880]  活物離地上升
[00:14:22.880 --> 00:14:25.880]  靈子也在旁邊上升
[00:14:25.880 --> 00:14:28.880]  因為活物的靈在鄰中」
[00:14:28.880 --> 00:14:33.880]  正如昔日摩西在西乃山上見神的時候
[00:14:33.880 --> 00:14:36.880]  今日以西傑見到天上的神
[00:14:36.880 --> 00:14:39.880]  所面對的場景是一模一樣的
[00:14:39.880 --> 00:14:43.880]  就是「狂風大作,風雲變色,火焰榮光」
[00:14:43.880 --> 00:14:46.880]  這位神就是滿有榮光
[00:14:46.880 --> 00:14:48.880]  滿有權能的神
[00:14:48.880 --> 00:14:51.880]  因為祂是大自然的造物主
[00:14:51.880 --> 00:14:53.880]  祂能夠用雲彩為車
[00:14:53.880 --> 00:14:57.880]  以風為使者,以火焰為瀑翼
[00:14:57.880 --> 00:15:01.880]  這位神不單創造大自然
[00:15:01.880 --> 00:15:04.880]  祂也創造了四活物
[00:15:04.880 --> 00:15:09.880]  祂們的形象對我們來說很奇特
[00:15:09.880 --> 00:15:15.880]  四活物有四塊臉,有四個翅膀
[00:15:15.880 --> 00:15:19.880]  而且祂們能夠四方行走,不需要轉身
[00:15:19.880 --> 00:15:24.880]  「四」這個字在這裡重複出現
[00:15:24.880 --> 00:15:27.880]  很可能是象徵賦予祂們能力的神
[00:15:27.880 --> 00:15:32.880]  就是掌控世界,威震四方的神
[00:15:32.880 --> 00:15:37.880]  而四個臉的形象分別是人、獅子、牛和鷹
[00:15:37.880 --> 00:15:42.880]  代表了獸界裡的王者
[00:15:42.880 --> 00:15:47.880]  人是萬物之靈,在生物裡的地位最高
[00:15:47.880 --> 00:15:49.880]  獅子是萬獸之王
[00:15:49.880 --> 00:15:52.880]  牛是當時家畜裡最有力量的
[00:15:52.880 --> 00:15:56.880]  而鷹是稱霸天空
[00:15:56.880 --> 00:16:01.880]  四活物在以色列書第十章揭開謎底
[00:16:01.880 --> 00:16:02.880]  究竟是什麼來的?
[00:16:02.880 --> 00:16:05.880]  大家知不知道?
[00:16:05.880 --> 00:16:06.880]  就是基督伯
[00:16:06.880 --> 00:16:09.880]  基督伯又是什麼來的?
[00:16:09.880 --> 00:16:11.880]  是天使
[00:16:11.880 --> 00:16:15.880]  就是守護著約瑰的天使
[00:16:15.880 --> 00:16:20.880]  也是在上帝的寶座四周的守衛
[00:16:20.880 --> 00:16:23.880]  他們就是上帝的差役
[00:16:23.880 --> 00:16:26.880]  因為是上帝賦予他們的能力
[00:16:26.880 --> 00:16:31.880]  他們的上下四方行走
[00:16:31.880 --> 00:16:37.880]  完全是來自旁邊的輪子裡的靈
[00:16:37.880 --> 00:16:44.880]  他們完全信服和被神的靈驅使
[00:16:44.880 --> 00:16:46.880]  有牧師曾經說
[00:16:46.880 --> 00:16:49.880]  所有的受造之物都很聽神的話
[00:16:49.880 --> 00:16:51.880]  除了誰?
[00:16:51.880 --> 00:16:56.880]  除了人
[00:16:56.880 --> 00:16:59.880]  靈和風在原文裡是同一個字
[00:16:59.880 --> 00:17:01.880]  所以神的靈的能力
[00:17:01.880 --> 00:17:04.880]  是祂令大自然風起雲湧
[00:17:04.880 --> 00:17:10.880]  而神的靈也是驅使著天使來服侍神
[00:17:10.880 --> 00:17:12.880]  在第二第三章進入
[00:17:12.880 --> 00:17:15.880]  就會看到神的靈進入以西傑先知那裡
[00:17:15.880 --> 00:17:20.880]  叫他站起來接受神的召命
[00:17:20.880 --> 00:17:22.880]  神的靈的能力大到
[00:17:22.880 --> 00:17:26.880]  祂能夠指揮大自然和天使興起先知
[00:17:26.880 --> 00:17:28.880]  甚至到了第37章
[00:17:28.880 --> 00:17:31.880]  祂能夠令整個以色列的民族
[00:17:31.880 --> 00:17:33.880]  枯骨復生
[00:17:33.880 --> 00:17:35.880]  正如有時候我們聽到
[00:17:35.880 --> 00:17:37.880]  在國內或者不同的地域
[00:17:37.880 --> 00:17:39.880]  一個個鎮一個個村的人
[00:17:39.880 --> 00:17:42.880]  一起去信耶穌
[00:17:42.880 --> 00:17:43.880]  鼎師妹啊
[00:17:43.880 --> 00:17:46.880]  苦難可以令我們怨天尤人
[00:17:46.880 --> 00:17:47.880]  粉碎十足
[00:17:47.880 --> 00:17:50.880]  或者令我們變得冷漠無情
[00:17:50.880 --> 00:17:52.880]  苟且偷生
[00:17:52.880 --> 00:17:57.880]  更加可以令我們離開神
[00:17:57.880 --> 00:17:59.880]  因為人的能力很有限
[00:17:59.880 --> 00:18:04.880]  而我們的意志也很薄弱
[00:18:04.880 --> 00:18:07.880]  人本身就是這麼脆弱
[00:18:07.880 --> 00:18:10.880]  所以我們很難自己去突破
[00:18:10.880 --> 00:18:13.880]  環境的困厄和自身的軟弱
[00:18:13.880 --> 00:18:17.880]  但是神的靈與我們同在
[00:18:17.880 --> 00:18:19.880]  祂很願意扶持我們
[00:18:19.880 --> 00:18:21.880]  甚至在艱難的日子裡
[00:18:21.880 --> 00:18:25.880]  聖靈能夠透過苦難去兼顧
[00:18:25.880 --> 00:18:30.880]  淨化、煉淨我們的生命
[00:18:30.880 --> 00:18:31.880]  最近有一位姐妹
[00:18:31.880 --> 00:18:36.880]  找我幫她爸爸去預備一個喪禮
[00:18:36.880 --> 00:18:38.880]  她爸爸因為染疫而離開
[00:18:38.880 --> 00:18:40.880]  所以很難過
[00:18:40.880 --> 00:18:43.880]  很難過、很突然
[00:18:43.880 --> 00:18:46.880]  在我們傾談的過程裡
[00:18:46.880 --> 00:18:51.880]  姐妹慢慢留意到一些事情
[00:18:51.880 --> 00:18:55.880]  她發現在她爸爸離世之前
[00:18:55.880 --> 00:18:57.880]  她隔著視障
[00:18:57.880 --> 00:19:01.880]  突然之間很大聲地跟爸爸說
[00:19:01.880 --> 00:19:03.880]  那句話
[00:19:03.880 --> 00:19:06.880]  她以為自己一生都不會跟爸爸說
[00:19:06.880 --> 00:19:11.880]  就是「爸爸,我愛你」
[00:19:11.880 --> 00:19:12.880]  當她回想的時候
[00:19:12.880 --> 00:19:14.880]  她發現原來這句話
[00:19:14.880 --> 00:19:19.880]  令她放下了長久以來
[00:19:19.880 --> 00:19:23.880]  跟爸爸之間很多的隔膜
[00:19:23.880 --> 00:19:25.880]  她說她真的已經放下了
[00:19:25.880 --> 00:19:26.880]  很奇妙
[00:19:26.880 --> 00:19:28.880]  然後她又跟爸爸說了一句
[00:19:28.880 --> 00:19:33.880]  「爸爸,耶穌愛你」
[00:19:33.880 --> 00:19:34.880]  當她再回望的時候
[00:19:34.880 --> 00:19:37.880]  她體會這句話
[00:19:37.880 --> 00:19:40.880]  就好像神再一次告訴
[00:19:40.880 --> 00:19:43.880]  已缺乏志氣幾年的爸爸知道
[00:19:43.880 --> 00:19:47.880]  天父要將你接到天家當中
[00:19:47.880 --> 00:19:53.880]  帶你回到一個更美的地方
[00:19:53.880 --> 00:19:56.880]  原來神的靈可以讓我們重新
[00:19:56.880 --> 00:19:59.880]  有一個新的視野
[00:19:59.880 --> 00:20:01.880]  去看我們發生的艱難
[00:20:01.880 --> 00:20:03.880]  讓我們在神的裡面
[00:20:03.880 --> 00:20:06.880]  得到那份安慰和堅固
[00:20:06.880 --> 00:20:08.880]  現在我們又從窮倉之下
[00:20:08.880 --> 00:20:10.880]  轉到窮倉之上
[00:20:10.880 --> 00:20:14.880]  看看又看到異象裡面有什麼事
[00:20:14.880 --> 00:20:16.880]  請大家跟我一起讀
[00:20:16.880 --> 00:20:18.880]  26節至28節
[00:20:18.880 --> 00:20:21.880]  在他們頭上的窮倉之上
[00:20:21.880 --> 00:20:23.880]  有寶座的形象
[00:20:23.880 --> 00:20:26.880]  彷彿藍寶石的樣子
[00:20:26.880 --> 00:20:28.880]  寶座的形象上方
[00:20:28.880 --> 00:20:32.880]  有彷彿人的樣子的形象
[00:20:32.880 --> 00:20:34.880]  我見他的腰以上
[00:20:34.880 --> 00:20:37.880]  有彷彿閃耀的金屬
[00:20:37.880 --> 00:20:40.880]  周圍有彷彿火的形狀
[00:20:40.880 --> 00:20:42.880]  又見他的腰以下
[00:20:42.880 --> 00:20:45.880]  有彷彿火的形狀
[00:20:45.880 --> 00:20:47.880]  周圍也有光輝
[00:20:47.880 --> 00:20:49.880]  下雨的日子
[00:20:49.880 --> 00:20:52.880]  雲中彩虹的形狀怎樣
[00:20:52.880 --> 00:20:56.880]  周圍光輝的形狀也是怎樣
