
[00:00:00.000 --> 00:00:02.960]  12月是一個聖誕月
[00:01:58.240 --> 00:02:01.080]  我們有很多不切預期的事情發生
[00:02:01.080 --> 00:02:03.840]  如果臨到的時候
[00:02:03.840 --> 00:02:05.440]  你又會怎樣去面對呢?
[00:02:05.440 --> 00:02:08.320]  如果作為家長的你
[00:02:08.320 --> 00:02:10.320]  我想你可能也經歷過
[00:02:10.320 --> 00:02:11.520]  跟我一樣
[00:02:11.520 --> 00:02:14.480]  為小朋友選學校報名
[00:02:14.480 --> 00:02:17.320]  其實這些情況很緊張
[00:02:17.320 --> 00:02:20.080]  最近移民潮很嚴重
[00:02:20.080 --> 00:02:23.000]  很多學校收薪不足
[00:02:23.360 --> 00:02:25.160]  甚至很多要撒校
[00:02:25.160 --> 00:02:29.520]  所以最近我小朋友
[00:02:29.520 --> 00:02:31.240]  現在是K-3
[00:02:31.240 --> 00:02:32.720]  要選小學了
[00:02:32.720 --> 00:02:36.080]  他最近也去考一間直資小學
[00:02:36.080 --> 00:02:39.040]  原本我以為
[00:02:39.040 --> 00:02:41.600]  一心想著移民潮
[00:02:41.600 --> 00:02:43.520]  還有哥哥姐姐在讀
[00:02:43.520 --> 00:02:46.920]  應該也能選上吧
[00:02:46.920 --> 00:02:48.400]  作為家長你們也知道
[00:02:48.400 --> 00:02:50.320]  應該也能選上吧
[00:02:50.440 --> 00:02:55.920]  而且移民潮這麼高
[00:02:55.920 --> 00:02:57.320]  也沒有很多人讀
[00:02:57.320 --> 00:03:00.840]  我讀的機會應該是很高的
[00:03:00.840 --> 00:03:07.840]  接著差不多要知道結果的時候
[00:03:07.840 --> 00:03:09.840]  我收到學校的回覆
[00:03:09.840 --> 00:03:12.240]  他們告訴我我兒子考不上
[00:03:12.240 --> 00:03:15.640]  接著陸續而來
[00:03:15.640 --> 00:03:17.640]  政府大抽象放榜
[00:03:17.640 --> 00:03:20.200]  如果有年齡的家長知道
[00:03:20.200 --> 00:03:23.080]  就要第一志願第二志願
[00:03:23.080 --> 00:03:25.080]  連第一志願也進不了
[00:03:25.080 --> 00:03:29.240]  在這些不設預期的結果裡
[00:03:29.240 --> 00:03:31.240]  其實我內心也很沉
[00:03:31.240 --> 00:03:33.320]  我覺得挺難過的
[00:03:33.320 --> 00:03:37.160]  因為好像我原本很多計劃裡
[00:03:37.160 --> 00:03:39.240]  突然間打亂了
[00:03:39.240 --> 00:03:42.720]  我心想如果我兒子和女兒
[00:03:42.720 --> 00:03:44.360]  不同學校
[00:03:44.360 --> 00:03:46.040]  三個不同學校
[00:03:46.040 --> 00:03:48.440]  又不同甲日子也要很久
[00:03:48.440 --> 00:03:50.840]  我想起很多這些事情
[00:03:50.840 --> 00:03:52.440]  真的很混亂
[00:03:52.440 --> 00:03:54.440]  心裡覺得很不容易過
[00:03:54.440 --> 00:03:56.280]  今天是聖誕節
[00:03:56.280 --> 00:03:58.280]  我也很想和大家
[00:03:58.280 --> 00:04:01.280]  看一些有關聖誕節
[00:04:01.280 --> 00:04:05.760]  這個主角出生之前所發生的事情
[00:04:05.760 --> 00:04:09.960]  我想和大家透過《藥色的生命》
[00:04:09.960 --> 00:04:14.280]  如何面對人生很多不設預期的事情發生的時候
[00:04:14.280 --> 00:04:16.600]  如何面對這些艱難
[00:04:17.600 --> 00:04:20.480]  並且如何去面對和跨過
[00:04:20.480 --> 00:04:22.480]  在開始之前我們一起禱告
[00:04:22.480 --> 00:04:25.760]  天父我們來到你面前
[00:04:25.760 --> 00:04:27.760]  我們謝謝你
[00:04:27.760 --> 00:04:30.560]  謝謝你在二千多年前
[00:04:30.560 --> 00:04:34.400]  你自己賜下你的獨生愛子耶穌基督
[00:04:34.400 --> 00:04:36.400]  來到這個世界
[00:04:36.400 --> 00:04:42.000]  帶給我們可以有不一樣的盼望
[00:04:42.000 --> 00:04:44.000]  不一樣的生活
[00:04:44.640 --> 00:04:49.760]  天父我們很需要你對我們每一個人說話
[00:04:49.760 --> 00:04:54.000]  你流傳你的話語
[00:04:54.000 --> 00:04:56.000]  為著要作為我們提醒
[00:04:56.000 --> 00:05:00.560]  今天你要對我們每一個弟兄姊妹說些什麼
[00:05:00.560 --> 00:05:04.800]  求聖靈這一刻掌管我們眾人的心
[00:05:04.800 --> 00:05:07.200]  進入我們的裡面
[00:05:07.200 --> 00:05:09.840]  讓我們能夠有柔和謙卑的心
[00:05:09.840 --> 00:05:11.840]  去聽去預備
[00:05:11.840 --> 00:05:14.320]  也可以怎樣回應你的心意
[00:05:14.640 --> 00:05:16.320]  多謝你我們這樣禱告
[00:05:16.320 --> 00:05:17.280]  奉主的名求
[00:05:17.280 --> 00:05:19.280]  阿們
[00:05:19.280 --> 00:05:21.840]  今天會和大家看《馬太福音》
[00:05:21.840 --> 00:05:24.480]  不過《馬太福音》先講一些背景
[00:05:24.480 --> 00:05:27.280]  《馬太福音》在第一章一至十七節
[00:05:27.280 --> 00:05:30.000]  其實是在講耶穌基督的家譜
[00:05:30.000 --> 00:05:33.120]  二十八到二十五節
[00:05:33.120 --> 00:05:34.640]  就是今天我想講的
[00:05:34.640 --> 00:05:39.120]  是講到神如何藉著一個童女為人生子
[00:05:39.120 --> 00:05:41.920]  使耶穌進入人類的歷史
[00:05:41.920 --> 00:05:43.920]  成為我們的救主
[00:05:44.480 --> 00:05:46.880]  整個過程其實很曲折離奇
[00:05:46.880 --> 00:05:49.600]  也表明了
[00:05:49.600 --> 00:05:53.600]  以色列人一直所期盼的尼塞亞
[00:05:53.600 --> 00:05:55.520]  如何誕生
[00:05:55.520 --> 00:05:57.520]  和與世人的不同
[00:05:57.520 --> 00:06:01.520]  今天我會和大家看十八至十五節
[00:06:01.520 --> 00:06:02.960]  我會分成三部分
[00:06:02.960 --> 00:06:06.400]  在程序表的大綱我更新了一點
[00:06:06.400 --> 00:06:08.400]  所以大家可以留意
[00:06:08.400 --> 00:06:11.120]  就是《泡泡》的經文
[00:06:11.120 --> 00:06:12.880]  我想分成三個部分
[00:06:12.880 --> 00:06:14.320]  我想第一個部分
[00:06:14.320 --> 00:06:16.320]  請姐妹跟我一起讀
[00:06:16.320 --> 00:06:18.320]  就是一章十八到二十節
[00:06:18.320 --> 00:06:20.080]  看不看到好像很小
[00:06:20.080 --> 00:06:24.320]  看不到的話可以用聖經
[00:06:24.320 --> 00:06:25.520]  好 預備
[00:06:25.520 --> 00:06:26.800]  一二三
[00:06:26.800 --> 00:06:30.480]  耶穌基督降生的事記在下面
[00:06:30.480 --> 00:06:34.640]  他母親瑪利亞已經許配給約瑟
[00:06:34.640 --> 00:06:36.640]  還沒有認取
[00:06:36.640 --> 00:06:39.760]  聖靈懷了人
[00:06:39.760 --> 00:06:42.560]  她丈夫約瑟事過矣
[00:06:42.560 --> 00:06:45.120]  不願當眾羞辱他
[00:06:45.120 --> 00:06:48.160]  想要暗地裡把他幽了
[00:06:48.160 --> 00:06:50.640]  正考慮這事的時候
[00:06:50.640 --> 00:06:54.000]  忽然主的使者在約瑟夢中
[00:06:54.000 --> 00:06:56.000]  向他顯言說
[00:06:56.000 --> 00:06:58.400]  大衛的子孫約瑟
[00:06:58.400 --> 00:06:59.680]  不要怕
[00:06:59.680 --> 00:07:02.800]  把你的妻子瑪利亞娶過來
[00:07:02.800 --> 00:07:04.720]  因下所懷的孕
[00:07:04.720 --> 00:07:06.720]  是從聖靈來的
[00:07:06.720 --> 00:07:09.680]  在十八節一開始就介紹了
[00:07:09.680 --> 00:07:14.080]  這是有關耶穌基督降生的事情
[00:07:14.080 --> 00:07:19.040]  也從約瑟和瑪利亞的婚姻開始
[00:07:19.040 --> 00:07:24.080]  當約瑟和瑪利亞到了適婚年齡
[00:07:24.080 --> 00:07:29.600]  於是他們按照猶太律法訂下了婚約
[00:07:29.600 --> 00:07:33.200]  在經文裡說他們已經許配
[00:07:33.200 --> 00:07:35.520]  瑪利亞已經許配給約瑟
[00:07:35.520 --> 00:07:38.400]  許配的意思是訂婚
[00:07:38.400 --> 00:07:40.400]  下一章
[00:07:40.400 --> 00:07:43.120]  許配的意思是訂婚
[00:07:43.120 --> 00:07:46.960]  猶太人認為當你訂婚的時候
[00:07:46.960 --> 00:07:49.520]  就有了正式的婚姻關係
[00:07:49.520 --> 00:07:55.520]  但是女方這段時間仍然要住在爸爸的家
[00:07:55.520 --> 00:07:58.640]  在訂婚和結婚期間
[00:07:58.640 --> 00:08:01.680]  這個等候期大約有一年
[00:08:01.680 --> 00:08:06.720]  在這段期間他們不可以有婚外情的行為
[00:08:06.720 --> 00:08:11.200]  猶太人看婚姻關係看得很重
[00:08:11.200 --> 00:08:14.720]  在一個重男輕女的東方社會裡
[00:08:14.720 --> 00:08:19.360]  無論已婚或剛訂婚
[00:08:19.360 --> 00:08:24.400]  如果沒有跟自己的丈夫同床而有孕
[00:08:24.400 --> 00:08:27.280]  就是犯了通姦罪
[00:08:27.280 --> 00:08:28.800]  在訂婚之後
[00:08:28.800 --> 00:08:30.560]  無論是男還是女
[00:08:30.560 --> 00:08:32.160]  在《生命記》裡說
[00:08:32.160 --> 00:08:34.720]  如果有婚外情的行為
[00:08:34.720 --> 00:08:39.040]  他們就要作為犯姦人去處理
[00:08:39.040 --> 00:08:42.400]  他們就要被石頭打死
[00:08:42.400 --> 00:08:45.920]  在這個日期差不多到的時候
[00:08:45.920 --> 00:08:49.520]  約瑟準備迎娶瑪麗亞
[00:08:49.520 --> 00:08:53.760]  但是他知道瑪麗亞懷孕了
[00:08:53.760 --> 00:08:56.880]  《聖經》說瑪麗亞就從聖靈懷孕
[00:08:56.880 --> 00:08:59.520]  就的意思其實是一個被動
[00:08:59.520 --> 00:09:00.480]  一個被動詞
[00:09:00.480 --> 00:09:03.440]  在無意間或者偶然間
[00:09:03.440 --> 00:09:06.640]  作者沒有重點描述
[00:09:06.640 --> 00:09:10.480]  瑪麗亞當她知道自己懷孕的時候的反應
[00:09:10.480 --> 00:09:13.520]  但《路加福音》就有很詳細的描述
[00:09:13.520 --> 00:09:16.960]  不過今天在這裡我跟大家重點看的是約瑟
[00:09:16.960 --> 00:09:19.440]  作為一個男士的角色
[00:09:19.440 --> 00:09:21.920]  作為一個男士的心態
[00:09:21.920 --> 00:09:24.640]  甚至作者是怎樣去描述
[00:09:24.640 --> 00:09:27.520]  作者描述當約瑟知道
[00:09:27.520 --> 00:09:29.760]  瑪麗亞在未完婚的時候
[00:09:29.760 --> 00:09:32.240]  他們懷孕了
[00:09:32.240 --> 00:09:34.080]  他的反應是怎樣
[00:09:34.080 --> 00:09:36.800]  作為一個男士在未完婚
[00:09:36.800 --> 00:09:39.760]  而知道太太懷孕的時候
[00:09:39.760 --> 00:09:43.600]  你猜正常的反應是怎樣?
[00:09:43.600 --> 00:09:44.560]  是的
[00:09:44.560 --> 00:09:46.320]  男士真的很厲害
[00:09:46.320 --> 00:09:47.520]  生氣了
[00:09:47.520 --> 00:09:48.880]  很正常
[00:09:48.880 --> 00:09:52.320]  當然以為這個是不是不忠的女人
[00:09:52.320 --> 00:09:54.800]  還給自己綠帽子戴
[00:09:54.800 --> 00:09:57.760]  還沒過門就已經給我綠帽子戴
[00:09:57.760 --> 00:10:00.400]  其實反應應該是很大的
[00:10:00.400 --> 00:10:02.320]  而且正常是覺得
[00:10:02.320 --> 00:10:03.680]  為什麼生氣?
[00:10:03.680 --> 00:10:07.680]  很受傷害
[00:10:07.680 --> 00:10:10.160]  而且如果按照律法去處理
[00:10:10.160 --> 00:10:11.040]  我剛才說過
[00:10:11.040 --> 00:10:15.920]  他可以大條道理公開去攻殺瑪麗亞
[00:10:15.920 --> 00:10:17.840]  公眾去羞辱她
[00:10:17.840 --> 00:10:19.920]  和公開去休了她
[00:10:19.920 --> 00:10:22.000]  甚至用石頭打死她
[00:10:22.000 --> 00:10:24.080]  以洩她心頭之憤
[00:10:24.080 --> 00:10:28.960]  但是作者描述約瑟是一個怎樣的人?
[00:10:28.960 --> 00:10:30.560]  是一個異人
[00:10:30.560 --> 00:10:34.080]  這個異人是講到一個為人正直
[00:10:34.080 --> 00:10:36.080]  是遵守律法的人
[00:10:36.080 --> 00:10:38.480]  即是一個有原則的人
[00:10:38.480 --> 00:10:39.920]  是有界線
[00:10:39.920 --> 00:10:42.240]  講求黑白分明
[00:10:42.240 --> 00:10:45.360]  和在道德行為很正確的人
[00:10:45.360 --> 00:10:46.320]  他很謹守
[00:10:46.320 --> 00:10:47.920]  一個好人
[00:10:47.920 --> 00:10:49.920]  他很清楚律法的要求
[00:10:49.920 --> 00:10:53.600]  他也知道自己要遵守
[00:10:53.600 --> 00:10:56.800]  但是面對未過門的妻子懷孕
[00:10:56.800 --> 00:10:58.800]  他真的受不住
[00:10:58.800 --> 00:11:02.080]  他也很擔心瑪麗亞被石頭打死
[00:11:02.080 --> 00:11:04.080]  所以聖經說
[00:11:04.080 --> 00:11:09.600]  他很想暗地裡休了瑪麗亞
[00:11:09.600 --> 00:11:12.400]  暗地裡休了瑪麗亞的意思是甚麼?
[00:11:12.400 --> 00:11:14.080]  秘密地解除婚約
[00:11:14.080 --> 00:11:16.880]  不公開去審她
[00:11:16.880 --> 00:11:18.400]  當他解除婚約的時候
[00:11:18.400 --> 00:11:20.560]  瑪麗亞就可以得到自由
[00:11:20.560 --> 00:11:22.560]  這樣一個好處
[00:11:22.560 --> 00:11:25.040]  人們猜測他們的關係是怎樣
[00:11:25.040 --> 00:11:27.040]  也不公開去公審瑪麗亞
[00:11:27.040 --> 00:11:32.080]  其次就是他承擔了作為男人的責任
[00:11:32.080 --> 00:11:34.080]  他不要瑪麗亞
[00:11:34.080 --> 00:11:38.480]  他可能會面對被人指點
[00:11:38.480 --> 00:11:40.960]  但是他也選擇
[00:11:40.960 --> 00:11:44.240]  想暗地裡休了瑪麗亞
[00:11:44.240 --> 00:11:49.600]  所以我們看到約瑟是一個重情重義的人
[00:11:49.600 --> 00:11:52.880]  和一個很有憐憫心腸的人
[00:11:52.880 --> 00:11:56.480]  當約瑟在考慮的時候
[00:11:56.480 --> 00:11:58.080]  經文說考慮
[00:11:58.080 --> 00:12:00.880]  這是一個心思熟慮
[00:12:00.880 --> 00:12:03.040]  在想
[00:12:03.040 --> 00:12:06.400]  是否休瑪麗亞或是怎樣休瑪麗亞
[00:12:06.400 --> 00:12:08.640]  經文說忽然
[00:12:08.640 --> 00:12:11.120]  不是想著想著突然睡著了
[00:12:11.120 --> 00:12:14.080]  然後做夢不是這個意思
[00:12:14.080 --> 00:12:18.160]  其實在原文裡沒有忽然這個字
[00:12:18.160 --> 00:12:22.000]  在原文裡是說看
[00:12:22.000 --> 00:12:23.600]  其實凡是說看
[00:12:23.600 --> 00:12:25.600]  所要表達的是甚麼呢?
[00:12:25.600 --> 00:12:28.000]  要留意以下
[00:12:28.000 --> 00:12:30.880]  讓讀者知道所事情的發生
[00:12:30.880 --> 00:12:32.880]  所要宣告的事是甚麼
[00:12:32.880 --> 00:12:37.760]  主的使者要在夢中和約瑟說話
[00:12:37.760 --> 00:12:40.240]  在這時候神就透過夢境
[00:12:40.240 --> 00:12:42.640]  透過夢裡面和約瑟說話
[00:12:42.640 --> 00:12:44.640]  在舊約裡面
[00:12:44.640 --> 00:12:48.720]  神也經常透過夢境向人說話
[00:12:48.720 --> 00:12:51.680]  譬如大家熟悉的有亞哥的夢
[00:12:51.680 --> 00:12:53.120]  有巴比倫王
[00:12:53.120 --> 00:12:55.120]  就是尼泊爾的夢
[00:12:55.120 --> 00:12:59.680]  所以夢其實是神向人啟示的一種
[00:12:59.680 --> 00:13:04.080]  神就透過夢境向約瑟說話
[00:13:04.080 --> 00:13:06.080]  他透過夢境
[00:13:06.080 --> 00:13:09.680]  太太主的使者和約瑟說
[00:13:09.680 --> 00:13:11.680]  他見到約瑟的時候
[00:13:11.680 --> 00:13:16.080]  稱呼約瑟為大衛的子孫約瑟
[00:13:16.080 --> 00:13:18.080]  他說不要怕
[00:13:18.080 --> 00:13:20.080]  要將你的妻子瑪麗亞娶下來
[00:13:20.080 --> 00:13:23.040]  因為她所懷的孕是從聖靈來的
[00:13:23.040 --> 00:13:26.800]  這個使者稱呼約瑟為大衛的子孫
[00:13:26.800 --> 00:13:29.760]  如果我們看《馬太福音》第一章一節的時候
[00:13:29.760 --> 00:13:32.560]  一開始他也是這樣稱呼
[00:13:32.560 --> 00:13:35.360]  大衛的子孫耶穌基督
[00:13:35.360 --> 00:13:39.360]  原來是有相關連的
[00:13:39.360 --> 00:13:43.680]  表示這件事是和猶太人一直所期盼
[00:13:43.680 --> 00:13:47.120]  期盼拯救的訊息有關係
[00:13:47.120 --> 00:13:49.120]  表明了約瑟
[00:13:49.200 --> 00:13:53.280]  耶穌和大衛直到亞伯拉罕的時代
[00:13:53.280 --> 00:13:58.560]  他們彼此之間的關係是緊密結連在一起的
[00:13:58.560 --> 00:14:01.360]  而這個說法也會導出
[00:14:01.360 --> 00:14:03.360]  下面一會兒所要說的
[00:14:03.360 --> 00:14:06.960]  耶穌的出生如何應驗先知的預言
[00:14:06.960 --> 00:14:10.320]  《馬太福音》的作者在整本福音書裏面
[00:14:10.320 --> 00:14:13.120]  其實也多次提到大衛的子孫
[00:14:13.120 --> 00:14:14.720]  目的是要強化
[00:14:14.720 --> 00:14:18.560]  其實這個是神一個特殊的揀選
[00:14:18.560 --> 00:14:21.280]  和特殊的意義
[00:14:21.280 --> 00:14:25.200]  是神親自揀選他的子民
[00:14:25.200 --> 00:14:30.560]  神好像知道約瑟所面對
[00:14:30.560 --> 00:14:33.600]  所擔心的掙扎是甚麼
[00:14:33.600 --> 00:14:36.160]  他的恐懼、他的憂慮是甚麼
[00:14:36.160 --> 00:14:40.400]  所以你看到當主的使者
[00:14:40.400 --> 00:14:43.040]  稱呼大衛的子孫約瑟之後
[00:14:43.040 --> 00:14:45.040]  接著第二句說甚麼
[00:14:47.360 --> 00:14:48.960]  第二句說甚麼?我們看回經文
[00:14:48.960 --> 00:14:50.960]  可不可以上一章
[00:14:50.960 --> 00:14:52.960]  「是,不要怕」
[00:14:52.960 --> 00:14:54.960]  為甚麼他說「不要怕」呢?
[00:14:54.960 --> 00:14:56.960]  大家有沒有試過害怕?
[00:14:56.960 --> 00:15:04.000]  一開始他就跟約瑟說「不要怕」
[00:15:04.000 --> 00:15:10.400]  原來害怕是有恐懼和不安
[00:15:10.400 --> 00:15:12.400]  甚至可以讓人迷失的
[00:15:12.400 --> 00:15:13.840]  有沒有試過?
[00:15:13.840 --> 00:15:15.360]  害怕起來
[00:15:15.360 --> 00:15:19.840]  可以甚麼都看不到、聽不到、看不到
[00:15:19.840 --> 00:15:22.480]  甚至接收不到外界的事物
[00:15:22.480 --> 00:15:25.440]  我試過和我的子女去考試的時候
[00:15:25.440 --> 00:15:27.760]  很害怕的時候會怎樣呢?
[00:15:27.760 --> 00:15:30.240]  我也安慰他「不要怕」
[00:15:30.240 --> 00:15:31.600]  媽媽不看成績的
[00:15:31.600 --> 00:15:32.560]  最重要是過程
[00:15:32.560 --> 00:15:34.160]  努力就可以了
[00:15:34.160 --> 00:15:35.200]  盡力就可以了
[00:15:35.200 --> 00:15:36.960]  接著說要祈禱
[00:15:36.960 --> 00:15:38.800]  聽到這樣的時候
[00:15:38.800 --> 00:15:41.440]  他真的放心了
[00:15:41.440 --> 00:15:42.480]  那就盡力考
[00:15:42.480 --> 00:15:44.480]  他真的無論如何合格
[00:15:44.480 --> 00:15:46.080]  盡力就可以了
[00:15:46.080 --> 00:15:47.120]  他就盡力
[00:15:47.120 --> 00:15:48.320]  因為他害怕的時候
[00:15:48.320 --> 00:15:50.320]  考試的時候他一片空白
[00:15:50.320 --> 00:15:52.880]  甚麼都看不到、聽不到
[00:15:52.880 --> 00:15:57.120]  所以主的使者第一句就是跟約瑟說
[00:15:57.120 --> 00:16:00.320]  「不要怕」
[00:16:00.320 --> 00:16:03.120]  其實是指向約瑟的心情
[00:16:03.120 --> 00:16:05.120]  他的心,你不要害怕
[00:16:05.120 --> 00:16:11.120]  這間約瑟感到很平安
[00:16:11.120 --> 00:16:13.680]  約瑟平靜過後
[00:16:13.680 --> 00:16:18.240]  接著天使再跟他說一個任務
[00:16:18.240 --> 00:16:22.160]  就是你要把你的妻子瑪麗亞娶過來
[00:16:22.160 --> 00:16:25.840]  因為她所懷的孕是從聖靈來的
[00:16:25.840 --> 00:16:29.760]  剛才我說約瑟是一個很遵守律法的人
[00:16:29.760 --> 00:16:32.560]  他很有界線、很黑白分明
[00:16:32.560 --> 00:16:35.600]  現在他要娶一個懷有新孕的女子
[00:16:35.600 --> 00:16:37.920]  這是一個很大的挑戰
[00:16:37.920 --> 00:16:40.000]  也是一個很大的衝擊
[00:16:40.000 --> 00:16:43.760]  因為跟他平常所領受的很不一樣
[00:16:43.760 --> 00:16:46.000]  要約瑟接受一個任務
[00:16:46.000 --> 00:16:47.680]  要娶這個人
[00:16:47.680 --> 00:16:50.720]  其實是一個很大的任務
[00:16:50.720 --> 00:16:52.640]  主的使者就提醒他
[00:16:52.640 --> 00:16:56.960]  因為他所懷的是從聖靈而來的
[00:16:56.960 --> 00:17:00.160]  雖然似乎解開了約瑟的謎團
[00:17:00.160 --> 00:17:03.200]  原來他不是,是一個假裝
[00:17:03.200 --> 00:17:06.320]  他解釋了約瑟的疑團和鬱結
[00:17:06.320 --> 00:17:10.000]  但他另一個很難接受的就是
[00:17:10.000 --> 00:17:12.720]  瑪麗亞懷的人是從聖靈而來
[00:17:12.720 --> 00:17:14.880]  這是很不可思議的
[00:17:14.880 --> 00:17:17.280]  甚至很難接受的任務
[00:17:17.280 --> 00:17:19.600]  其實是很艱難的
[00:17:19.600 --> 00:17:23.120]  因為約瑟原本在這個等候的一年裡
[00:17:23.120 --> 00:17:25.920]  很歡喜地想著結婚了
[00:17:25.920 --> 00:17:27.680]  可以娶這個老婆回來了
[00:17:27.680 --> 00:17:32.640]  但是他發現這麼震撼的事情的時候
[00:17:32.640 --> 00:17:36.400]  甚至要去領受這個使命去迎娶瑪麗亞
[00:17:36.400 --> 00:17:38.480]  甚至要面對前面的路
[00:17:38.480 --> 00:17:39.760]  其實不知道
[00:17:39.760 --> 00:17:42.480]  不知道會發生什麼事
[00:17:42.480 --> 00:17:44.240]  人生有很多
[00:17:44.240 --> 00:17:48.880]  剛才說的,是我們不設預期的事情發生
[00:17:48.880 --> 00:17:51.200]  在我們計劃的裡面
[00:17:51.200 --> 00:17:53.040]  原本定好了
[00:17:53.040 --> 00:17:55.200]  但是發生了
[00:17:55.200 --> 00:17:58.480]  你有沒有預料到呢?
[00:17:58.480 --> 00:18:01.760]  當你面對不設預期的事情發生的時候
[00:18:01.760 --> 00:18:05.200]  你有沒有掙扎?
[00:18:05.200 --> 00:18:08.160]  你會不會仍然堅持自己的初心呢?
[00:18:08.160 --> 00:18:10.480]  或者很快就放棄呢?
[00:18:10.480 --> 00:18:14.880]  或者面對不同的困難的時候
[00:18:14.880 --> 00:18:18.720]  你仍然勇於面對去跨過呢?
[00:18:18.720 --> 00:18:20.800]  我記得我曾經
[00:18:20.800 --> 00:18:26.320]  剛剛踏上全職侍奉去回應神的時候
[00:18:26.320 --> 00:18:29.440]  我當時還在想去什麼地方服侍神
[00:18:29.440 --> 00:18:31.520]  在尋求的過程裡面
[00:18:31.520 --> 00:18:34.400]  神就感動我去了一家福音機構
[00:18:34.400 --> 00:18:38.080]  主要是在前線工作的
[00:18:38.080 --> 00:18:40.960]  當我進入這個福音機構的時候
[00:18:40.960 --> 00:18:42.000]  福音機構跟我說
[00:18:42.000 --> 00:18:44.560]  其實是沒有薪金的
[00:18:44.560 --> 00:18:46.160]  沒有薪金的
[00:18:46.160 --> 00:18:47.840]  哇,是不是很震撼呢?
[00:18:47.840 --> 00:18:49.200]  沒有薪金,不是吧?
[00:18:49.200 --> 00:18:50.800]  做事沒有薪金
[00:18:50.800 --> 00:18:52.160]  但是他說
[00:18:52.160 --> 00:18:53.680]  其實也有的
[00:18:53.680 --> 00:18:56.000]  你們每一個人有一個金額
[00:18:56.000 --> 00:18:58.000]  你們就可以去自籌生活費
[00:18:58.000 --> 00:19:03.520]  跟別人分享你侍奉的意象、方向
[00:19:03.520 --> 00:19:05.680]  然後讓別人去奉獻支持你
[00:19:05.680 --> 00:19:07.600]  就好像一個本地宣教士一樣
[00:19:07.600 --> 00:19:09.680]  現在很多宣教士都是這樣
[00:19:09.680 --> 00:19:11.680]  當時我心裡面在想
[00:19:11.680 --> 00:19:14.400]  我只是侍奉神而已
[00:19:14.400 --> 00:19:16.720]  為什麼我要籌款呢?
[00:19:16.720 --> 00:19:19.600]  不是工人得工的是應當的嗎?
[00:19:19.600 --> 00:19:22.160]  我覺得好像很刻薄
[00:19:22.160 --> 00:19:23.120]  我心想
[00:19:23.120 --> 00:19:25.680]  我不吃,我父母也要吃
[00:19:25.680 --> 00:19:27.600]  我也要供養父母的
[00:19:27.600 --> 00:19:31.440]  當時其實在我既有的框架裡面
