
[00:00:00.000 --> 00:00:04.260]  敬拜隊帶領我們剛才有一個敬拜時間
[00:02:17.700 --> 00:02:20.540]  都是我們可以學習的地方
[00:02:20.540 --> 00:02:23.020]  都是我們可以成長的地方
[00:02:23.020 --> 00:02:25.580]  每一件事情的發生在我們的生命當中
[00:02:25.580 --> 00:02:28.620]  都可以塑造我們對於這個世界的認識
[00:02:28.620 --> 00:02:31.260]  以及對於這個世界的理解
[00:02:31.260 --> 00:02:33.660]  因此我們看自己人生的方法
[00:02:33.660 --> 00:02:36.420]  不是透過時間去衡量
[00:02:36.420 --> 00:02:41.220]  而是透過所有的事情發生來理解
[00:02:41.220 --> 00:02:43.380]  譬如說你在Facebook上
[00:02:43.380 --> 00:02:44.940]  或者在Instagram上
[00:02:44.940 --> 00:02:48.460]  你不斷去記錄自己生命中發生的事情
[00:02:48.460 --> 00:02:53.740]  譬如你#你在教會裡面第一次分享生命的見證
[00:02:53.740 --> 00:02:58.180]  或者#自己在第一次大敬拜
[00:02:58.180 --> 00:03:03.220]  或者第一次在這間教會這個地方講道
[00:03:03.220 --> 00:03:07.980]  或者你可能昨晚#巴西輸了球
[00:03:07.980 --> 00:03:10.180]  有些人很不開心或者很開心
[00:03:10.180 --> 00:03:12.660]  #很多的事情
[00:03:12.660 --> 00:03:16.140]  每一個快樂的時刻都幫助我們可以明白到
[00:03:16.140 --> 00:03:19.060]  原來這個世界很好
[00:03:19.060 --> 00:03:19.900]  很好
[00:03:19.900 --> 00:03:21.500]  非常之好
[00:03:21.500 --> 00:03:24.500]  很多的#
[00:03:24.500 --> 00:03:27.140]  這些#幫助我們明白到
[00:03:27.140 --> 00:03:29.420]  世界真的很好
[00:03:29.420 --> 00:03:31.900]  還有我們在音福裡面
[00:03:31.900 --> 00:03:34.940]  無論如何都有很多的#
[00:03:34.940 --> 00:03:36.700]  我們可以一起去同行
[00:03:36.700 --> 00:03:37.980]  一起去成長
[00:03:37.980 --> 00:03:41.380]  一起去建立很多好的關係
[00:03:41.380 --> 00:03:43.700]  在這裡很感受到愛
[00:03:43.700 --> 00:03:45.540]  因為感受到很多的愛
[00:03:45.540 --> 00:03:49.820]  我們就可以對自己的未來有盼望
[00:03:49.820 --> 00:03:51.380]  因為感受到很多的愛
[00:03:51.380 --> 00:03:54.260]  我們可以繼續向前行
[00:03:54.260 --> 00:03:58.900]  繼續去努力與身邊的人同行
[00:03:58.900 --> 00:04:02.700]  生命是好的
[00:04:02.700 --> 00:04:05.780]  但其實我們做了這麼多年的人
[00:04:05.780 --> 00:04:07.220]  我們都可能會知道
[00:04:07.220 --> 00:04:09.180]  生命不一定是完美的
[00:04:09.180 --> 00:04:12.420]  或者說生命一定是不完美的
[00:04:12.420 --> 00:04:16.140]  生命一定是有需要面對現實的時候
[00:04:16.140 --> 00:04:18.100]  需要面對生活現實的層面
[00:04:18.100 --> 00:04:21.740]  比如說我們全家開始討論要不要移民
[00:04:21.740 --> 00:04:23.300]  要不要去別的地方
[00:04:23.300 --> 00:04:26.100]  下一代的教育生活要怎麼辦
[00:04:26.100 --> 00:04:27.580]  或者自己出了事的時候
[00:04:27.580 --> 00:04:28.660]  上了法庭的時候
[00:04:28.660 --> 00:04:32.460]  可不可以請自己相信的大律師出庭
[00:04:32.460 --> 00:04:35.380]  我們需要面對這些現實的問題
[00:04:35.380 --> 00:04:37.980]  當我們經歷到這些現實的問題的時候
[00:04:37.980 --> 00:04:39.300]  就會明白到
[00:04:39.300 --> 00:04:39.980]  哇
[00:04:39.980 --> 00:04:43.300]  自己的世界觀與以前的理解
[00:04:43.300 --> 00:04:45.260]  好像有一點點不同
[00:04:45.260 --> 00:04:49.300]  可能我需要重新一次去面對這個世界
[00:04:49.300 --> 00:04:52.340]  去重新明白到這個世界是怎樣運作的
[00:04:52.340 --> 00:04:55.340]  當我們身邊所處於的環境
[00:04:55.340 --> 00:04:56.980]  當中所發生的事情
[00:04:56.980 --> 00:05:00.820]  大於我們可以理解或者可以處理的時候
[00:05:00.820 --> 00:05:03.700]  我們自己心中最核心的那個信仰
[00:05:03.700 --> 00:05:07.020]  那個最相信的東西就要出來了
[00:05:07.020 --> 00:05:08.420]  我們開始問自己
[00:05:08.420 --> 00:05:10.380]  究竟是不是真的相信主
[00:05:10.380 --> 00:05:12.420]  當我們面對移民的時候
[00:05:12.420 --> 00:05:15.420]  當我們感受到這個將來的時候
[00:05:15.420 --> 00:05:16.740]  想離開的時候
[00:05:16.740 --> 00:05:18.260]  但當我們企圖發現到
[00:05:18.260 --> 00:05:20.660]  好像神沒有要我們離開
[00:05:20.660 --> 00:05:22.900]  如果神的指引引導
[00:05:22.900 --> 00:05:25.900]  與你心中所想要做的相反的時候
[00:05:25.900 --> 00:05:27.420]  你會不會開始想
[00:05:27.420 --> 00:05:29.180]  可能我先不要相信
[00:05:29.180 --> 00:05:31.220]  我不跟隨神了
[00:05:31.220 --> 00:05:33.540]  當你在面對現實的問題的時候
[00:05:33.540 --> 00:05:35.260]  你可能會開始想
[00:05:35.260 --> 00:05:35.940]  哎喲
[00:05:35.940 --> 00:05:40.700]  我可能只是相信我喜歡的那一部分基督徒的教導
[00:05:40.700 --> 00:05:43.620]  可能只是想去學或者認識
[00:05:43.620 --> 00:05:46.180]  那個我喜歡的、喜歡的教導
[00:05:46.180 --> 00:05:48.500]  比如說神無條件的愛
[00:05:48.500 --> 00:05:50.580]  比如神無盡的接納
[00:05:50.580 --> 00:05:57.220]  最充滿罪性的我們
[00:05:57.220 --> 00:05:59.700]  環境的變化
[00:05:59.700 --> 00:06:01.340]  有時候真的會逼到我們
[00:06:01.340 --> 00:06:02.820]  幫助我們
[00:06:02.820 --> 00:06:06.100]  去明白到原來反思是很重要的
[00:06:06.100 --> 00:06:09.900]  不斷地去思考是很重要的
[00:06:09.900 --> 00:06:12.900]  當我們心靈當中出現很多變化的時候
[00:06:12.900 --> 00:06:16.500]  開始有很多很快的轉變的時候
[00:06:16.500 --> 00:06:18.180]  我們所看重的
[00:06:18.180 --> 00:06:22.460]  重視的信仰層面都會開始轉變
[00:06:22.460 --> 00:06:25.860]  可能一開始你很重視與神的關係
[00:06:25.860 --> 00:06:27.780]  但你慢慢開始轉變
[00:06:27.780 --> 00:06:30.500]  去想神是否真的信神
[00:06:30.500 --> 00:06:33.140]  可能你一開始不斷地想認識的神
[00:06:33.140 --> 00:06:35.020]  是不斷地講聖的愛
[00:06:35.020 --> 00:06:36.900]  但可能事情發生
[00:06:36.900 --> 00:06:40.860]  現實進入到你的世界裡面的時候
[00:06:40.860 --> 00:06:42.180]  你就會開始想
[00:06:42.180 --> 00:06:44.420]  神是否公義的
[00:06:44.420 --> 00:06:46.260]  開始要想這些問題
[00:06:46.260 --> 00:06:49.300]  當所面對的問題沒有因為時間的拉長
[00:06:49.300 --> 00:06:51.060]  而得到解決的時候
[00:06:51.060 --> 00:06:54.380]  內心中對於信仰的動搖
[00:06:54.380 --> 00:06:55.660]  那種不信任
[00:06:55.660 --> 00:06:59.020]  就開始影響到我們自己的心
[00:06:59.020 --> 00:07:00.500]  甚至慢慢
[00:07:00.500 --> 00:07:05.780]  慢慢就會要我們停止對神敬拜
[00:07:06.780 --> 00:07:08.300]  我今天講到
[00:07:08.300 --> 00:07:13.780]  就是想回應我們心中那種感受疑惑
[00:07:13.780 --> 00:07:18.220]  那種想要停止敬拜神的感受
[00:07:18.220 --> 00:07:21.140]  當我們面對自己所處的世界
[00:07:21.140 --> 00:07:22.500]  轉變得很快
[00:07:22.500 --> 00:07:25.460]  快到自己都應付不了、認識不了的時候
[00:07:25.460 --> 00:07:27.500]  我們要如何堅持
[00:07:27.500 --> 00:07:29.980]  走在這條正路上
[00:07:29.980 --> 00:07:33.900]  繼續去敬拜主、跟隨神呢?
[00:07:33.900 --> 00:07:36.860]  奉旦的敬拜是我今天的講道題目
[00:07:36.860 --> 00:07:39.140]  以及我的目標
[00:07:39.140 --> 00:07:40.820]  想幫助大家
[00:07:40.820 --> 00:07:43.540]  去打穩我們自己信仰的根基
[00:07:43.540 --> 00:07:45.060]  幫助我們自己
[00:07:45.060 --> 00:07:46.660]  走在這條正路上
[00:07:46.660 --> 00:07:49.220]  可以堅持去侍奉主
[00:07:49.220 --> 00:07:52.500]  為主去堅持侍奉
[00:07:52.500 --> 00:07:54.420]  今天我們的經文是出自於
[00:07:54.420 --> 00:07:56.940]  《但理理書》的第三章
[00:07:56.940 --> 00:07:59.020]  第八節到二十五節
[00:07:59.020 --> 00:08:02.060]  請大家幫我一起讀這篇經文
[00:08:02.060 --> 00:08:04.060]  一二三,請
[00:08:04.060 --> 00:08:06.060]  (唸經)
[00:08:06.060 --> 00:08:08.060]  (唸經)
[00:08:08.060 --> 00:08:10.060]  (唸經)
[00:08:10.060 --> 00:08:12.060]  (唸經)
[00:08:12.060 --> 00:08:14.060]  (唸經)
[00:08:14.060 --> 00:08:16.060]  (唸經)
[00:08:16.220 --> 00:08:18.220]  (唸經)
[00:08:18.220 --> 00:08:20.220]  (唸經)
[00:08:20.220 --> 00:08:22.220]  (唸經)
[00:08:22.220 --> 00:08:24.220]  (唸經)
[00:08:24.220 --> 00:08:26.220]  (唸經)
[00:08:53.220 --> 00:08:55.220]  (唸經)
[00:08:55.220 --> 00:08:57.220]  (唸經)
[00:08:57.220 --> 00:08:59.220]  (唸經)
[00:08:59.220 --> 00:09:01.220]  雅伯尼哥帶過來
[00:09:01.220 --> 00:09:05.220]  他們就把這幾個人帶到我面前
[00:09:05.220 --> 00:09:08.220]  里布格尼莎問他們說
[00:09:08.220 --> 00:09:11.220]  莎德拉 米莎 雅伯尼哥
[00:09:11.220 --> 00:09:13.220]  你們不侍奉我的神明
[00:09:13.220 --> 00:09:15.220]  不拜我所立的金像
[00:09:15.220 --> 00:09:17.220]  是真的嗎
[00:09:17.220 --> 00:09:19.220]  現在你們要準備好
[00:09:19.220 --> 00:09:24.220]  一聽到三個琴鼓
[00:09:24.220 --> 00:09:26.220]  和各樣樂器的聲音
[00:09:26.220 --> 00:09:29.220]  就呼籲
[00:09:29.220 --> 00:09:34.220]  若不下拜烈火余燈
[00:09:34.220 --> 00:09:36.220]  有哪一個神明
[00:09:36.220 --> 00:09:40.220]  能夠救你們脫離我的手呢
[00:09:40.220 --> 00:09:43.220]  米莎 雅伯尼哥對王雪
[00:09:43.220 --> 00:09:45.220]  里布格尼莎
[00:09:45.220 --> 00:09:49.220]  這件事我們不必回答你
[00:09:49.220 --> 00:09:51.220]  我們所侍奉的上帝
[00:09:51.220 --> 00:09:55.220]  能將我們從烈火的余燈救出來
[00:09:55.220 --> 00:10:00.220]  王爺 他逼我脫離你的手
[00:10:00.220 --> 00:10:02.220]  王爺 你都知道
[00:10:02.220 --> 00:10:04.220]  我們絕不侍奉你的神明
[00:10:04.220 --> 00:10:16.220]  也不拜你所立的金像
[00:10:16.220 --> 00:10:20.220]  命令把瑤硝熱給平時
[00:10:20.220 --> 00:10:23.220]  又命令他軍中的幾個壯士
[00:10:23.220 --> 00:10:25.220]  把薩德拉 米莎
[00:10:25.220 --> 00:10:27.220]  雅伯尼哥 王雪 里布格尼莎
[00:10:27.220 --> 00:10:29.220]  這件事我們不必回答你
[00:10:29.220 --> 00:10:31.220]  我們所侍奉的上帝
[00:10:31.220 --> 00:10:35.220]  能將我們從烈火的余燈救出來
[00:10:35.220 --> 00:10:38.220]  王爺 他逼我脫離你的手
[00:10:38.220 --> 00:10:40.220]  王爺 你都知道
[00:10:40.220 --> 00:10:42.220]  我們絕不侍奉你的神明
[00:10:42.220 --> 00:10:45.220]  哪台薩德拉 米莎
[00:10:45.220 --> 00:10:48.220]  雅伯尼哥的人都被火焰燒死
[00:10:48.220 --> 00:10:50.220]  但這三個人
[00:10:50.220 --> 00:10:52.220]  薩德拉 米莎
[00:10:52.220 --> 00:10:54.220]  雅伯尼哥被捆綁住
[00:10:54.220 --> 00:10:56.220]  我們絕不侍奉你的神明
[00:10:56.220 --> 00:10:58.220]  哪台薩德拉 米莎
[00:10:58.220 --> 00:11:00.220]  雅伯尼哥的人都被火焰燒死
[00:11:00.220 --> 00:11:02.220]  但這三個人
[00:11:02.220 --> 00:11:04.220]  薩德拉 米莎
[00:11:04.220 --> 00:11:06.220]  雅伯尼哥的人都被火焰燒死
[00:11:06.220 --> 00:11:08.220]  但這三個人
[00:11:08.220 --> 00:11:10.220]  薩德拉 米莎
[00:11:10.220 --> 00:11:12.220]  雅伯尼哥的人都被火焰燒死
[00:11:12.220 --> 00:11:14.220]  但這三個人
[00:11:14.220 --> 00:11:16.220]  薩德拉 米莎
[00:11:16.220 --> 00:11:18.220]  雅伯尼哥的人都被火焰燒死
[00:11:18.220 --> 00:11:20.220]  但這三個人
[00:11:20.220 --> 00:11:22.220]  薩德拉 米莎
[00:11:22.220 --> 00:11:24.220]  雅伯尼哥的人都被火焰燒死
[00:11:24.220 --> 00:11:26.220]  但這三個人
[00:11:26.220 --> 00:11:28.220]  雅伯尼哥的人都被火焰燒死
[00:11:28.220 --> 00:11:30.220]  好,這是我們今天的經文
[00:11:30.220 --> 00:11:32.220]  這篇經文是大義理書里
[00:11:32.220 --> 00:11:34.220]  比較出名的經文
[00:11:34.220 --> 00:11:36.220]  通常都被人用來
[00:11:36.220 --> 00:11:38.220]  教導我們要活出
[00:11:38.220 --> 00:11:40.220]  自己信心的生活
[00:11:40.220 --> 00:11:42.220]  要對神有信心
[00:11:42.220 --> 00:11:44.220]  但當我們在讀經的時候
[00:11:44.220 --> 00:11:46.220]  有仔細去看上文和下文的時候
[00:11:46.220 --> 00:11:48.220]  我們就會發現
[00:11:48.220 --> 00:11:50.220]  經文裡面提到的巴比倫王
[00:11:50.220 --> 00:11:52.220]  他不斷地挑戰
[00:11:52.220 --> 00:11:54.220]  三個猶太年輕人
[00:11:54.220 --> 00:11:56.220]  去跪拜他們的神
[00:11:56.220 --> 00:11:58.220]  這篇經文
[00:11:58.220 --> 00:12:00.220]  所要討論的方向
[00:12:00.220 --> 00:12:02.220]  應該是
[00:12:02.220 --> 00:12:04.220]  三個猶太人
[00:12:04.220 --> 00:12:06.220]  為什麼要拒絕巴比倫王
[00:12:06.220 --> 00:12:08.220]  為什麼要拒絕
[00:12:08.220 --> 00:12:10.220]  是一個Y的問題
[00:12:10.220 --> 00:12:12.220]  是一個Y的問題
[00:12:12.220 --> 00:12:14.220]  又透過兩個步驟
[00:12:14.220 --> 00:12:16.220]  去回應這個大的方向
[00:12:16.220 --> 00:12:18.220]  大的問題
[00:12:18.220 --> 00:12:20.220]  又透過這個大的方向
[00:12:20.220 --> 00:12:22.220]  去幫助大家去明白
[00:12:22.220 --> 00:12:24.220]  第三篇就是我們今天的
[00:12:24.220 --> 00:12:26.220]  經文第三章
[00:12:26.220 --> 00:12:28.220]  整篇是要處理一個問題
[00:12:28.220 --> 00:12:30.220]  就是
[00:12:30.220 --> 00:12:32.220]  誰是神
[00:12:32.220 --> 00:12:34.220]  這個問題
[00:12:34.220 --> 00:12:36.220]  整篇都是處理這個神學的問題
[00:12:36.220 --> 00:12:38.220]  這是我們今天所有的目標
[00:12:38.220 --> 00:12:40.220]  在開始之前
[00:12:40.220 --> 00:12:42.220]  我們再有一個祈禱
[00:12:42.220 --> 00:12:44.220]  好嗎
[00:12:44.220 --> 00:12:46.220]  參與我們很感恩
[00:12:46.220 --> 00:12:48.220]  你能夠站在我們中間
[00:12:48.220 --> 00:12:50.220]  我們可以學到
[00:12:50.220 --> 00:12:52.220]  如何去敬拜你
[00:12:52.220 --> 00:12:54.220]  如何去侍奉你
[00:12:54.220 --> 00:12:56.220]  生活一定不容易
[00:12:56.220 --> 00:12:58.220]  但我們知道你會帶著我們去奉誕的敬拜
[00:12:58.220 --> 00:13:00.220]  幫助我們打開心
[00:13:00.220 --> 00:13:02.220]  去學習
[00:13:02.220 --> 00:13:04.220]  我們感謝你
[00:13:04.220 --> 00:13:06.220]  奉耶穌的德性給你
[00:13:06.220 --> 00:13:08.220]  在沙原前的506年
[00:13:08.220 --> 00:13:10.220]  巴比倫王帶著大軍
[00:13:10.220 --> 00:13:12.220]  去攻打耶路撒冷
[00:13:12.220 --> 00:13:14.220]  再經歷長達30個月的時間
[00:13:14.220 --> 00:13:16.220]  去打耶路撒冷
[00:13:16.220 --> 00:13:18.220]  終於這個城市被攻破了
[00:13:18.220 --> 00:13:20.220]  從此猶太人的生活
[00:13:20.220 --> 00:13:22.220]  開始流散
[00:13:22.220 --> 00:13:24.220]  去到外國生活
[00:13:24.220 --> 00:13:26.220]  被不同的人統治
[00:13:26.220 --> 00:13:28.220]  而東時後的巴比倫王
[00:13:28.220 --> 00:13:30.220]  他採用一個很特別的政策
[00:13:30.220 --> 00:13:32.220]  去管理
[00:13:32.220 --> 00:13:34.220]  去統治
[00:13:34.220 --> 00:13:36.220]  他的人民
[00:13:36.220 --> 00:13:38.220]  就是公有並債的政策
[00:13:38.220 --> 00:13:40.220]  每一個人
[00:13:40.220 --> 00:13:42.220]  在巴比倫的大國裡面
[00:13:42.220 --> 00:13:44.220]  都一定會經歷到這個
[00:13:44.220 --> 00:13:48.220]  大家都被政府高度的管制
[00:13:48.220 --> 00:13:51.220]  方方面面都需要學習他們的文化
[00:13:51.220 --> 00:13:53.220]  他們怎麼吃飯
[00:13:53.220 --> 00:13:54.220]  怎麼聊天
[00:13:54.220 --> 00:13:55.220]  什麼都要學
[00:13:55.220 --> 00:13:57.220]  每一件事都需要跟隨巴比倫政府的教導
[00:13:57.220 --> 00:13:59.220]  但同時
[00:13:59.220 --> 00:14:01.220]  巴比倫政府又對他們很好
[00:14:01.220 --> 00:14:04.220]  給他們管制下的精英
[00:14:04.220 --> 00:14:06.220]  或者他們覺得很好的人
[00:14:06.220 --> 00:14:08.220]  給他們吃好的
[00:14:08.220 --> 00:14:10.220]  住好的
[00:14:10.220 --> 00:14:12.220]  有好的享受
[00:14:12.220 --> 00:14:13.220]  為什麼呢
[00:14:13.220 --> 00:14:14.220]  因為他們相信
[00:14:14.220 --> 00:14:15.220]  如果我做到這些
[00:14:15.220 --> 00:14:16.220]  給他們吃好的
[00:14:16.220 --> 00:14:17.220]  住好的
[00:14:17.220 --> 00:14:18.220]  喝好的
[00:14:18.220 --> 00:14:21.220]  他們可能對政府不開心的情緒
[00:14:21.220 --> 00:14:23.220]  就慢慢開始被軟化
[00:14:23.220 --> 00:14:26.220]  可能就慢慢開始建立到信任
[00:14:26.220 --> 00:14:28.220]  可能建立到信任之後
[00:14:28.220 --> 00:14:30.220]  就可以開始幫助他們
[00:14:30.220 --> 00:14:32.220]  去管理他們的政府
[00:14:32.220 --> 00:14:34.220]  去管理他們的社會
[00:14:34.220 --> 00:14:36.220]  去維持整個社會的平安
[00:14:36.220 --> 00:14:38.220]  安穩
[00:14:38.220 --> 00:14:40.220]  這個就是公有並制
[00:14:40.220 --> 00:14:42.220]  他們所用的一個政策
[00:14:42.220 --> 00:14:45.220]  而今天我們經文裡面所講的三個猶太人
[00:14:45.220 --> 00:14:50.220]  就是在這種時空背景下去生存
[00:14:50.220 --> 00:14:53.220]  這三個人他們在精神上
[00:14:53.220 --> 00:14:55.220]  沒有了自由
[00:14:55.220 --> 00:14:58.220]  所有的事情都需要去聽政府的
[00:14:58.220 --> 00:15:02.220]  但是他們的物質生活上不是普通的好
[00:15:02.220 --> 00:15:05.220]  在經文裡面講到這三個人的生活很特別
[00:15:05.220 --> 00:15:10.220]  在第一章裡面講到這群人住在皇的宮殿裡面
[00:15:10.220 --> 00:15:12.220]  吃皇的食物
[00:15:12.220 --> 00:15:14.220]  生活過得很好
[00:15:14.220 --> 00:15:17.220]  就是在這樣的一手取你兩權
[00:15:17.220 --> 00:15:21.220]  另外一隻手給你很多錢的這樣的政策下
[00:15:21.220 --> 00:15:23.220]  三個人就繼續去生活
[00:15:23.220 --> 00:15:25.220]  過他們的生活
[00:15:25.220 --> 00:15:27.220]  就算他們不喜歡這個巴比倫的政府
[00:15:27.220 --> 00:15:29.220]  他們想逃離開
[00:15:29.220 --> 00:15:30.220]  想離開這個政府
[00:15:30.220 --> 00:15:32.220]  他們都需要想一下
[00:15:32.220 --> 00:15:34.220]  因為這個政府真的對他們很好
[00:15:34.220 --> 00:15:35.220]  給他們很多錢
[00:15:35.220 --> 00:15:37.220]  他們生活過得很好
[00:15:37.220 --> 00:15:39.220]  他們如果離開
[00:15:39.220 --> 00:15:41.220]  可能這些全部都沒有了
[00:15:41.220 --> 00:15:44.220]  物質的生活是非常厲害的
[00:15:44.220 --> 00:15:46.220]  是我們的眼睛可以見到
[00:15:46.220 --> 00:15:48.220]  身體可以享受到
[00:15:48.220 --> 00:15:51.220]  心靈都可以暫時滿足到
[00:15:51.220 --> 00:15:55.220]  這個物質的誘惑是非常厲害的
[00:15:55.220 --> 00:15:57.220]  但我只想問一下你
[00:15:57.220 --> 00:16:01.220]  你有沒有經歷過被物質誘惑過
[00:16:01.220 --> 00:16:03.220]  在剛剛過去的雙十一
[00:16:03.220 --> 00:16:05.220]  或者接下來的聖誕
[00:16:05.220 --> 00:16:07.220]  有沒有人想去購物
[00:16:07.220 --> 00:16:10.220]  或者有沒有人想買東西給我
[00:16:10.220 --> 00:16:12.220]  那算了
[00:16:12.220 --> 00:16:16.220]  所以物質的誘惑是非常恐怖的
[00:16:16.220 --> 00:16:19.220]  大家都會被這種誘惑誘惑到
[00:16:19.220 --> 00:16:23.220]  所以今天的第三章的經文
[00:16:23.220 --> 00:16:27.220]  就是在這種一手權一手錢的政策里
[00:16:27.220 --> 00:16:31.220]  整個將經文的政策去到高峰
[00:16:31.220 --> 00:16:36.220]  經文裡面
[00:16:36.220 --> 00:16:41.220]  孔道巴貝倫王建立了一個金像
[00:16:41.220 --> 00:16:43.220]  他頒布了一個命令
[00:16:43.220 --> 00:16:46.220]  當任何人見到這個金像
[00:16:46.220 --> 00:16:49.220]  聽到一些樂器的聲音的時候
[00:16:49.220 --> 00:16:50.220]  他們就要什麼
[00:16:50.220 --> 00:16:54.220]  就要敬拜這個金像
[00:16:54.220 --> 00:16:58.220]  這個命令對於當時的猶太人是非常不得了的
[00:16:58.220 --> 00:16:59.220]  為什麼呢
[00:16:59.220 --> 00:17:02.220]  因為他們猶太人的信仰裡面
[00:17:02.220 --> 00:17:07.220]  是說到他們不可以敬拜其他的神
[00:17:07.220 --> 00:17:09.220]  這個是很重要的
[00:17:09.220 --> 00:17:13.220]  第二個就是在《大義理說》第一章的第二節裡面
[00:17:13.220 --> 00:17:16.220]  說到當他們耶路撒冷的聖殿被破壞的時候
[00:17:16.220 --> 00:17:20.220]  巴貝倫的大軍就拿他們聖殿裡面的東西
[00:17:20.220 --> 00:17:26.220]  很重要的那些宗教神的東西
[00:17:26.220 --> 00:17:29.220]  搬到他們自己的殿裡面
[00:17:29.220 --> 00:17:30.220]  為什麼呢
[00:17:30.220 --> 00:17:33.220]  因為巴貝倫王就很想有一種表達
[00:17:33.220 --> 00:17:35.220]  我們打贏了這場仗
[00:17:35.220 --> 00:17:39.220]  你們的神也在侍奉我們的神
[00:17:39.220 --> 00:17:44.220]  所以當巴貝倫王建立一個金像的時候
[00:17:44.220 --> 00:17:49.220]  對於這群猶太人其實是一個很大的感受到羞恥
[00:17:49.220 --> 00:17:53.220]  他們不斷地糟蹋他們的信仰
[00:17:53.220 --> 00:17:57.220]  不斷地迫他們違反自己一神的信仰
[00:17:57.220 --> 00:17:59.220]  一神信仰的原則
[00:17:59.220 --> 00:18:05.220]  如果他們要遵守這個王的命令去拜這個金像
[00:18:05.220 --> 00:18:10.220]  就一定會背棄他們自己心中的矜持
[00:18:10.220 --> 00:18:13.220]  所以要他們去遵守政府的指引
[00:18:13.220 --> 00:18:16.220]  就代表他們要面對一個選擇
[00:18:16.220 --> 00:18:20.220]  他們要選擇屈服去面對政府的命令
[00:18:20.220 --> 00:18:26.220]  或者要堅持保留自己最後一絲絲的堅持
[00:18:26.220 --> 00:18:29.220]  沒有對耶和華以外的神敬拜
[00:18:29.220 --> 00:18:31.220]  他們要面對這樣的選擇
[00:18:31.220 --> 00:18:36.220]  他們心中的那種自由和物質上的公然
[00:18:36.220 --> 00:18:40.220]  這兩個困難不斷在他們心中的碰撞
[00:18:40.220 --> 00:18:43.220]  如果他們選擇敬拜巴貝倫王這個金像
[00:18:43.220 --> 00:18:45.220]  他們就會有好的日子過
