
[00:00:00.000 --> 00:00:04.820]  你們有沒有見過一個人這麼心急走到港台
[00:03:25.540 --> 00:03:29.540]  在那裏必定有人得到祝福
[00:03:29.540 --> 00:03:32.540]  我認識一個敬虔愛主的家庭
[00:03:32.540 --> 00:03:34.540]  相當忠信
[00:03:34.540 --> 00:03:36.540]  他們的女兒是做醫生
[00:03:36.540 --> 00:03:38.540]  本來在大半年前
[00:03:38.540 --> 00:03:42.540]  她應該去了外國來深造
[00:03:42.540 --> 00:03:44.540]  但因為疫情的緣故
[00:03:44.540 --> 00:03:46.540]  她留在香港
[00:03:46.540 --> 00:03:47.540]  正正在這個時候
[00:03:47.540 --> 00:03:52.540]  有一個病人患了一個病
[00:03:52.540 --> 00:03:55.540]  如果不是經過一個很複雜的手術
[00:03:55.540 --> 00:03:57.540]  是沒有可能存活的
[00:03:57.540 --> 00:04:02.540]  而這個手術只是在美國有成功的案例
[00:04:02.540 --> 00:04:04.540]  這個醫生他很有感動
[00:04:04.540 --> 00:04:06.540]  他真的很想救這個病人
[00:04:06.540 --> 00:04:07.540]  他自己禱告
[00:04:07.540 --> 00:04:11.540]  也請媽媽為他的病人禱告
[00:04:11.540 --> 00:04:13.540]  他媽媽一直在背後
[00:04:13.540 --> 00:04:17.540]  為他所有不同的病人等著他禱告
[00:04:17.540 --> 00:04:19.540]  為他們祈禱
[00:04:19.540 --> 00:04:20.540]  就是這樣
[00:04:20.540 --> 00:04:24.540]  這個手術成功地進行
[00:04:24.540 --> 00:04:26.540]  他救了一個小生命
[00:04:26.540 --> 00:04:31.540]  在本來可以預料的死亡當中
[00:04:31.540 --> 00:04:33.540]  他是因為一個忠信的家庭
[00:04:33.540 --> 00:04:37.540]  病人得到不能預期的祝福
[00:04:37.540 --> 00:04:38.540]  弟兄姊妹
[00:04:38.540 --> 00:04:43.540]  其實基督徒應該是一個悲觀的樂觀者
[00:04:43.540 --> 00:04:44.540]  記住
[00:04:44.540 --> 00:04:47.540]  悲觀的樂觀者
[00:04:47.540 --> 00:04:51.540]  悲觀是因為這個世界已經判定了是怎樣
[00:04:51.540 --> 00:04:52.540]  絕望的真相
[00:04:52.540 --> 00:04:56.540]  樂觀是因為我們有榮耀的盼望
[00:04:56.540 --> 00:04:59.540]  但基督徒在這個世上走的路
[00:04:59.540 --> 00:05:01.540]  仍然是難走的
[00:05:01.540 --> 00:05:03.540]  是一條窄路
[00:05:03.540 --> 00:05:06.540]  因為我們要承受著這個世界
[00:05:06.540 --> 00:05:08.540]  生命各樣的危險
[00:05:08.540 --> 00:05:10.540]  當我們要持守真道
[00:05:10.540 --> 00:05:12.540]  過驚險的日子的時候
[00:05:12.540 --> 00:05:14.540]  我們更加會因為這樣
[00:05:14.540 --> 00:05:17.540]  可能遭受到人的迫害
[00:05:17.540 --> 00:05:18.540]  排斥
[00:05:18.540 --> 00:05:20.540]  閒言閒語
[00:05:20.540 --> 00:05:23.540]  主耶穌說
[00:05:23.540 --> 00:05:25.540]  我們要走窄路
[00:05:25.540 --> 00:05:27.540]  就算多艱難都要走窄路
[00:05:27.540 --> 00:05:30.540]  因為通向死亡的路是闊的
[00:05:30.540 --> 00:05:32.540]  因為人出世都是在這條路
[00:05:32.540 --> 00:05:36.540]  但通向永生的路卻是窄路
[00:05:36.540 --> 00:05:39.540]  我們今天會從哥羅西書
[00:05:39.540 --> 00:05:41.540]  一章一到十四節
[00:05:41.540 --> 00:05:44.540]  就是保羅寫信給
[00:05:44.540 --> 00:05:50.540]  在今天土耳其的一班基督徒
[00:05:50.540 --> 00:05:52.540]  土耳其西南部的一班基督徒
[00:05:52.540 --> 00:05:54.540]  他在當中有問候
[00:05:54.540 --> 00:05:56.540]  有為他們感恩
[00:05:56.540 --> 00:05:58.540]  也都為他們祈禱
[00:05:58.540 --> 00:06:00.540]  從中我們可以諒解
[00:06:00.540 --> 00:06:02.540]  我們如何可以走在
[00:06:02.540 --> 00:06:06.540]  一個穩陣在窄路上
[00:06:06.540 --> 00:06:09.540]  我們如何可以得到那個秘訣
[00:06:09.540 --> 00:06:14.540]  其實保羅為何要寫這封信呢
[00:06:14.540 --> 00:06:17.540]  我們從哥羅西書的第二章就知道
[00:06:17.540 --> 00:06:19.540]  因為當時他們正是受著
[00:06:19.540 --> 00:06:22.540]  一些假教導
[00:06:22.540 --> 00:06:25.540]  假學說來影響
[00:06:25.540 --> 00:06:27.540]  而這些假教導
[00:06:27.540 --> 00:06:31.540]  是以猶太教為主
[00:06:31.540 --> 00:06:33.540]  的一些混合主義
[00:06:33.540 --> 00:06:34.540]  混合了很多東西
[00:06:34.540 --> 00:06:36.540]  當中有兩個元素
[00:06:36.540 --> 00:06:38.540]  第一就是苦行主義
[00:06:38.540 --> 00:06:41.540]  和這個規條主義
[00:06:41.540 --> 00:06:44.540]  第二是神秘主義
[00:06:44.540 --> 00:06:46.540]  而這些假教導
[00:06:46.540 --> 00:06:47.540]  有什麼影響呢
[00:06:47.540 --> 00:06:49.540]  有什麼大不了呢
[00:06:49.540 --> 00:06:51.540]  第二章我們講得很清楚
[00:06:51.540 --> 00:06:53.540]  它會令到我們的生命成長不了
[00:06:53.540 --> 00:06:55.540]  就好像Andy
[00:06:55.540 --> 00:06:57.540]  他沒有成長
[00:06:57.540 --> 00:06:58.540]  其實Andy都提醒我
[00:06:58.540 --> 00:07:00.540]  真的要記住兒子的生日
[00:07:00.540 --> 00:07:01.540]  因為我都
[00:07:01.540 --> 00:07:04.540]  大兒子小兒子都試過混亂了
[00:07:04.540 --> 00:07:06.540]  第二就是
[00:07:06.540 --> 00:07:09.540]  不能夠經歷基督裡面的豐盛
[00:07:09.540 --> 00:07:11.540]  更慘的就是
[00:07:11.540 --> 00:07:14.540]  它令到我們的眼睛只看到地上的事
[00:07:14.540 --> 00:07:16.540]  放縱欲看
[00:07:16.540 --> 00:07:19.540]  所以保羅就要寫這封信
[00:07:19.540 --> 00:07:20.540]  我們現在一齊
[00:07:20.540 --> 00:07:23.540]  先看第一到第二節
[00:07:23.540 --> 00:07:26.540]  我會慢慢和大家分解經文
[00:07:26.540 --> 00:07:28.540]  請一起讀出
[00:07:28.540 --> 00:07:30.540]  奉神旨意
[00:07:30.540 --> 00:07:34.540]  作基督耶穌使徒的保羅
[00:07:34.540 --> 00:07:37.540]  和提摩太弟兄
[00:07:37.540 --> 00:07:41.540]  寫信給在哥羅西的聖徒
[00:07:41.540 --> 00:07:45.540]  和在基督裡忠心的弟兄
[00:07:45.540 --> 00:07:47.540]  願因為平安
[00:07:47.540 --> 00:07:51.540]  從我們的父神臨到你們
[00:07:51.540 --> 00:07:55.540]  保羅以基督使徒的身份
[00:07:55.540 --> 00:07:57.540]  來自稱
[00:07:57.540 --> 00:08:00.540]  他說他這個職事
[00:08:00.540 --> 00:08:02.540]  使徒這個職事
[00:08:02.540 --> 00:08:05.540]  是憑著神的旨意
[00:08:05.540 --> 00:08:08.540]  同樣我們今天在不同的地方
[00:08:08.540 --> 00:08:10.540]  我們如果作事是跟隨神
[00:08:10.540 --> 00:08:13.540]  我們都是憑神的旨意
[00:08:13.540 --> 00:08:17.540]  他和這班修信人是素未謀面
[00:08:17.540 --> 00:08:22.540]  但他卻可以稱他們為弟兄姊妹
[00:08:22.540 --> 00:08:23.540]  原因是
[00:08:23.540 --> 00:08:26.540]  大家都是基督裡的一家人
[00:08:26.540 --> 00:08:28.540]  保羅形容修信人
[00:08:28.540 --> 00:08:32.540]  是在基督裡的聖徒
[00:08:32.540 --> 00:08:36.540]  和忠心的弟兄
[00:08:36.540 --> 00:08:39.540]  我們首先要看看什麼叫聖徒
[00:08:39.540 --> 00:08:43.540]  聖徒原文是一個形容詞
[00:08:43.540 --> 00:08:44.540]  是聖潔的
[00:08:44.540 --> 00:08:46.540]  為什麼我們會變成聖潔的
[00:08:46.540 --> 00:08:49.540]  是說我們在位置上
[00:08:49.540 --> 00:08:51.540]  已經脫離那一隻船
[00:08:51.540 --> 00:08:52.540]  那隻沉船
[00:08:52.540 --> 00:08:53.540]  我們脫離了
[00:08:53.540 --> 00:08:55.540]  當我們一信耶穌基督
[00:08:55.540 --> 00:08:58.540]  所有罪都去了耶穌那裡
[00:08:58.540 --> 00:09:00.540]  祂的公義聖潔
[00:09:00.540 --> 00:09:02.540]  好像一件白袍
[00:09:02.540 --> 00:09:04.540]  披在我們的身上
[00:09:04.540 --> 00:09:06.540]  聖靈將我們從這個
[00:09:06.540 --> 00:09:08.540]  逐世一切的罪人分別出來
[00:09:08.540 --> 00:09:12.540]  所以我們在位置上是聖潔的
[00:09:12.540 --> 00:09:13.540]  接著
[00:09:13.540 --> 00:09:17.540]  保羅也稱修信人是忠心的弟兄
[00:09:17.540 --> 00:09:18.540]  大家可能會想
[00:09:18.540 --> 00:09:20.540]  保羅真的很客氣
[00:09:20.540 --> 00:09:22.540]  當然要稱讚一下人
[00:09:22.540 --> 00:09:23.540]  不是的
[00:09:23.540 --> 00:09:24.540]  究竟這群人
[00:09:24.540 --> 00:09:27.540]  是不是他們經常都很努力工作呢
[00:09:27.540 --> 00:09:29.540]  任勞任怨所以叫忠心呢
[00:09:29.540 --> 00:09:30.540]  也不是
[00:09:30.540 --> 00:09:33.540]  我們從聖經清楚去理解
[00:09:33.540 --> 00:09:35.540]  忠心是什麼意思
[00:09:35.540 --> 00:09:37.540]  其實忠心這個詞
[00:09:37.540 --> 00:09:39.540]  Pistos這個形容詞
[00:09:39.540 --> 00:09:40.540]  是來自Pistis
[00:09:40.540 --> 00:09:43.540]  希臘文的名詞
[00:09:43.540 --> 00:09:44.540]  是Faith
[00:09:44.540 --> 00:09:45.540]  是信
[00:09:45.540 --> 00:09:46.540]  好了
[00:09:46.540 --> 00:09:50.540]  這個忠心的這個詞
[00:09:50.540 --> 00:09:52.540]  我們經常都稱讚人忠心
[00:09:52.540 --> 00:09:53.540]  我們自己是否忠心呢
[00:09:53.540 --> 00:09:56.540]  我們就看看這個詞的本意是怎樣
[00:09:56.540 --> 00:09:57.540]  第一
[00:09:57.540 --> 00:09:59.540]  它的主動的意味就是
[00:09:59.540 --> 00:10:00.540]  是相信的
[00:10:00.540 --> 00:10:04.540]  是對信靠的對象充滿信心
[00:10:04.540 --> 00:10:06.540]  就算遇到困難
[00:10:06.540 --> 00:10:08.540]  都不走路
[00:10:08.540 --> 00:10:10.540]  仍然持守信仰到底
[00:10:10.540 --> 00:10:12.540]  不懷疑神
[00:10:12.540 --> 00:10:14.540]  這個就是忠心
[00:10:14.540 --> 00:10:16.540]  被動的意思就是
[00:10:16.540 --> 00:10:19.540]  值得別人相信和信任
[00:10:19.540 --> 00:10:20.540]  可以譯作忠心
[00:10:20.540 --> 00:10:22.540]  忠信或者可靠的
[00:10:22.540 --> 00:10:24.540]  其實我們想一想
[00:10:24.540 --> 00:10:26.540]  一體兩面
[00:10:26.540 --> 00:10:29.540]  一個不能夠信靠主的人
[00:10:29.540 --> 00:10:31.540]  一遇事就走路
[00:10:31.540 --> 00:10:33.540]  利器神的抱怨神的
[00:10:33.540 --> 00:10:37.540]  怎可以成為一個可信靠
[00:10:37.540 --> 00:10:40.540]  而不會稱為忠信的信徒呢
[00:10:40.540 --> 00:10:43.540]  雖然哥羅西的信徒
[00:10:43.540 --> 00:10:46.540]  他們真的是拜慣偶像的
[00:10:46.540 --> 00:10:47.540]  未信主之前
[00:10:47.540 --> 00:10:49.540]  在當中大部分是愛邦人
[00:10:49.540 --> 00:10:51.540]  有少數是猶太人
[00:10:51.540 --> 00:10:53.540]  他們其實腦裏面
[00:10:53.540 --> 00:10:56.540]  都還受著異教的影響
[00:10:56.540 --> 00:10:59.540]  當時也有這些混合主義去紛擾
[00:10:59.540 --> 00:11:01.540]  但是保羅仍然說
[00:11:01.540 --> 00:11:04.540]  你們這群仍然是忠心
[00:11:04.540 --> 00:11:06.540]  在這樣困難的第一代信徒
[00:11:06.540 --> 00:11:08.540]  在第一世紀
[00:11:08.540 --> 00:11:11.540]  他們都會遭受到人排斥和迫害
[00:11:11.540 --> 00:11:13.540]  但是他們仍然沒有離開神
[00:11:13.540 --> 00:11:15.540]  所以他們是忠心
[00:11:15.540 --> 00:11:17.540]  我們接下來一起去看看
[00:11:17.540 --> 00:11:21.540]  保羅為他們感謝神的是甚麼
[00:11:21.540 --> 00:11:23.540]  我們一起讀
[00:11:23.540 --> 00:11:25.540]  三至五節
[00:11:25.540 --> 00:11:28.540]  我們為你們祈禱的時候
[00:11:28.540 --> 00:11:30.540]  常常感謝神
[00:11:30.540 --> 00:11:33.540]  我們主耶穌基督的父
[00:11:33.540 --> 00:11:38.540]  因為聽見你們在基督耶穌裡的信心
[00:11:38.540 --> 00:11:41.540]  和對眾信徒的愛心
[00:11:41.540 --> 00:11:43.540]  這都是由於
[00:11:43.540 --> 00:11:47.540]  那給你們存在天上的盼望
[00:11:47.540 --> 00:11:50.540]  這盼望是你們從前
[00:11:50.540 --> 00:11:54.540]  在福音真理的道上聽過的
[00:11:54.540 --> 00:11:58.540]  保羅的感恩有兩個原因
[00:11:58.540 --> 00:12:01.540]  我們有時坐巴士都感恩
[00:12:01.540 --> 00:12:02.540]  我們真的要凡事謝恩
[00:12:02.540 --> 00:12:04.540]  但是我們更加要知道
[00:12:04.540 --> 00:12:06.540]  甚麼才是最重要的
[00:12:06.540 --> 00:12:10.540]  第一是他們在基督裡的信心
[00:12:10.540 --> 00:12:12.540]  第二是甚麼
[00:12:12.540 --> 00:12:14.540]  愛心
[00:12:14.540 --> 00:12:16.540]  對眾信徒的愛心
[00:12:16.540 --> 00:12:17.540]  我們先來處理
[00:12:17.540 --> 00:12:19.540]  甚麼是在基督裡的信心
[00:12:19.540 --> 00:12:21.540]  是甚麼意思呢
[00:12:21.540 --> 00:12:23.540]  信心這個字我們常常說
[00:12:23.540 --> 00:12:26.540]  坊間都有一些課程是教人要有信心
[00:12:26.540 --> 00:12:29.540]  其實就算連信徒
[00:12:29.540 --> 00:12:32.540]  就算連我都曾經
[00:12:32.540 --> 00:12:34.540]  我的信心相當混雜
[00:12:34.540 --> 00:12:36.540]  很多雜質
[00:12:36.540 --> 00:12:38.540]  而這些雜質就引致到
[00:12:38.540 --> 00:12:41.540]  有很多很奇怪的想法
[00:12:41.540 --> 00:12:44.540]  第一可能就是只要多信心
[00:12:44.540 --> 00:12:46.540]  禱告會成真
[00:12:46.540 --> 00:12:48.540]  所以不只自己禱告
[00:12:48.540 --> 00:12:50.540]  一定要集氣禱告
[00:12:50.540 --> 00:12:52.540]  最好找蘇牧師 黎牧師
[00:12:52.540 --> 00:12:54.540]  Erica牧師禱告
[00:12:54.540 --> 00:12:57.540]  我們搞錯了
[00:12:57.540 --> 00:13:02.540]  第二就是相信禱告
[00:13:02.540 --> 00:13:06.540]  信心的對象是放在禱告這個行動上
[00:13:06.540 --> 00:13:09.540]  這樣我們就很容易注重禱告的形式
[00:13:09.540 --> 00:13:11.540]  和禱告的次數
[00:13:11.540 --> 00:13:13.540]  我們站在這裡 跪在這裡
[00:13:13.540 --> 00:13:15.540]  要不要禁食 禱告多少次
[00:13:15.540 --> 00:13:17.540]  要不要重重覆覆
[00:13:17.540 --> 00:13:20.540]  第三就是信信心
[00:13:20.540 --> 00:13:23.540]  聽過這個詞嗎 信信心
[00:13:23.540 --> 00:13:25.540]  就是說我只要有信心
[00:13:25.540 --> 00:13:27.540]  我正向思想
[00:13:27.540 --> 00:13:30.540]  我認為可以的 我一定可以的
[00:13:30.540 --> 00:13:33.540]  這一種是很空泛的信信心
[00:13:33.540 --> 00:13:36.540]  就好像在歲月神偷那部電影
[00:13:36.540 --> 00:13:39.540]  記不記得吳君如
[00:13:39.540 --> 00:13:42.540]  不好意思提到她的名字
[00:13:42.540 --> 00:13:45.540]  她經常都會在那部電影裡說
[00:13:45.540 --> 00:13:47.540]  我信 我信
[00:13:47.540 --> 00:13:49.540]  到那部電影的結束
[00:13:49.540 --> 00:13:51.540]  她的丈夫和兒子都去世了
[00:13:51.540 --> 00:13:53.540]  然後她一直牽著她的小孩走路
[00:13:53.540 --> 00:13:55.540]  她一直說我信
[00:13:55.540 --> 00:13:57.540]  我一直看整部電影
[00:13:57.540 --> 00:13:59.540]  她信的是什麼呢
[00:13:59.540 --> 00:14:01.540]  就是信信心
[00:14:01.540 --> 00:14:03.540]  有很多時候
[00:14:03.540 --> 00:14:06.540]  如果我們這樣去信的時候
[00:14:06.540 --> 00:14:09.540]  坦白說 得罪說一次
[00:14:09.540 --> 00:14:11.540]  都要說給大家聽
[00:14:11.540 --> 00:14:15.540]  正如鮑維君博士所說的
[00:14:15.540 --> 00:14:18.540]  我們是帶著拜偶像的心態
[00:14:18.540 --> 00:14:20.540]  我們想操控神
[00:14:20.540 --> 00:14:22.540]  其實最終是什麼
[00:14:22.540 --> 00:14:24.540]  都是以自我為中心
[00:14:24.540 --> 00:14:26.540]  相反聖經所說的信心
[00:14:26.540 --> 00:14:28.540]  卻是強調
[00:14:28.540 --> 00:14:30.540]  我們的信靠對象只有一個
[00:14:30.540 --> 00:14:32.540]  是誰呢
[00:14:32.540 --> 00:14:34.540]  是神自己
[00:14:34.540 --> 00:14:36.540]  是三一的真神
[00:14:36.540 --> 00:14:39.540]  我試試從舊約來到新約
[00:14:39.540 --> 00:14:42.540]  來看看信心是什麼呢
[00:14:42.540 --> 00:14:45.540]  原來信心是一種關係
[00:14:45.540 --> 00:14:49.540]  是說整個人和神的關係
[00:14:49.540 --> 00:14:53.540]  就是敬拜尊崇獨一的神
[00:14:53.540 --> 00:14:56.540]  對神和祂的話語敬畏
[00:14:56.540 --> 00:14:58.540]  降服
[00:14:58.540 --> 00:15:00.540]  信任
[00:15:00.540 --> 00:15:03.540]  和祂所說的我就信
[00:15:03.540 --> 00:15:05.540]  祂所說的我就信
[00:15:05.540 --> 00:15:08.540]  祂的話就成為我的盼望
[00:15:08.540 --> 00:15:11.540]  絕對不是憑眼見
[00:15:11.540 --> 00:15:14.540]  在基督耶穌裡的信心又是什麼呢
[00:15:14.540 --> 00:15:16.540]  就是以基督
[00:15:16.540 --> 00:15:19.540]  我們的救主為我們信心的對象
[00:15:19.540 --> 00:15:21.540]  對祂忠誠
[00:15:21.540 --> 00:15:23.540]  信靠敬畏
[00:15:23.540 --> 00:15:25.540]  和信服祂
[00:15:25.540 --> 00:15:28.540]  祂所應許的成為我們生命的盼望
[00:15:28.540 --> 00:15:31.540]  請問有多少人
[00:15:31.540 --> 00:15:35.540]  可以覺得自己是有信心的
[00:15:35.540 --> 00:15:37.540]  是忠心的
[00:15:37.540 --> 00:15:39.540]  真是不好意思
[00:15:39.540 --> 00:15:41.540]  弄得大家這麼不開心
[00:15:41.540 --> 00:15:44.540]  但這的確我們真的要去反省
[00:15:44.540 --> 00:15:47.540]  而保羅就是為了他們有這種信心
[00:15:47.540 --> 00:15:50.540]  聖經說的信心而感謝神
[00:15:50.540 --> 00:15:54.540]  當哥林多的信徒如此信
[00:15:54.540 --> 00:15:57.540]  他們必定愛神所愛
[00:15:57.540 --> 00:16:01.540]  愛所有在基督裡的眾聖徒
[00:16:01.540 --> 00:16:03.540]  弟兄姊妹
[00:16:03.540 --> 00:16:07.540]  你的信心和愛心是怎樣的
[00:16:07.540 --> 00:16:09.540]  是不是都很多雜質呢
[00:16:09.540 --> 00:16:11.540]  你會不會都感到
[00:16:11.540 --> 00:16:14.540]  有的,不過要持守就難一點
[00:16:14.540 --> 00:16:16.540]  有限公私
[00:16:16.540 --> 00:16:18.540]  有時是真的
[00:16:18.540 --> 00:16:20.540]  特別是在這個危險的世界
[00:16:20.540 --> 00:16:22.540]  有時我們要生活都不容易
[00:16:22.540 --> 00:16:24.540]  再加上我們有病
[00:16:24.540 --> 00:16:26.540]  又有疫情,又有災病
[00:16:26.540 --> 00:16:28.540]  各樣東西,還有戰爭
[00:16:28.540 --> 00:16:30.540]  剛才美玲姐妹
[00:16:30.540 --> 00:16:32.540]  在這裡一開始跟我們說
[00:16:32.540 --> 00:16:33.540]  我不重複
[00:16:33.540 --> 00:16:35.540]  但是我們知道我們的生命
[00:16:35.540 --> 00:16:38.540]  總會有一天是屋漏
[00:16:38.540 --> 00:16:40.540]  兼逢連夜雨
[00:16:40.540 --> 00:16:42.540]  怎樣持守信心呢
[00:16:42.540 --> 00:16:44.540]  第二,說到愛心
[00:16:44.540 --> 00:16:46.540]  有些人真的不是很可愛
[00:16:46.540 --> 00:16:48.540]  愛一會兒就行
[00:16:48.540 --> 00:16:50.540]  愛心行動一次就行
[00:16:50.540 --> 00:16:52.540]  你叫我長久,很難
[00:16:52.540 --> 00:16:54.540]  猶盡登呼的時候
[00:16:54.540 --> 00:16:56.540]  怎樣可以繼續愛呢
[00:16:56.540 --> 00:16:58.540]  經文告訴我們
[00:16:58.540 --> 00:17:04.540]  保羅說他們能夠有信心和有愛心
[00:17:04.540 --> 00:17:06.540]  是基於
[00:17:06.540 --> 00:17:08.540]  第五節
[00:17:08.540 --> 00:17:13.540]  是基於那給你們存在天上的什麼
[00:17:13.540 --> 00:17:15.540]  盼望
[00:17:15.540 --> 00:17:20.540]  原來盼望是可以令到一個疲乏的人
[00:17:20.540 --> 00:17:22.540]  可以為主走多一里路
[00:17:22.540 --> 00:17:24.540]  我看到這個盼望
[00:17:24.540 --> 00:17:29.540]  假如望梅能夠止渴
[00:17:29.540 --> 00:17:31.540]  那麼主所應許的
[00:17:31.540 --> 00:17:33.540]  是不是更加令我們可以
[00:17:33.540 --> 00:17:35.540]  頂得順
[00:17:35.540 --> 00:17:37.540]  可以繼續下去
[00:17:37.540 --> 00:17:39.540]  大家有沒有試過
[00:17:39.540 --> 00:17:41.540]  請了大假
[00:17:41.540 --> 00:17:45.540]  打算去溫哥華兩個星期度假
[00:17:45.540 --> 00:17:47.540]  開不開心
[00:17:47.540 --> 00:17:49.540]  但是你放假之前要怎樣
[00:17:49.540 --> 00:17:51.540]  加班,很多事要做
[00:17:51.540 --> 00:17:53.540]  不過你會不會怨
[00:17:53.540 --> 00:17:56.540]  吃得鹹魚就抵得渴
[00:17:56.540 --> 00:17:58.540]  既然要去度假
[00:17:58.540 --> 00:18:00.540]  你就會很努力地做
[00:18:00.540 --> 00:18:02.540]  因為你一邊做一邊想著
[00:18:02.540 --> 00:18:04.540]  放假這個盼望
[00:18:04.540 --> 00:18:06.540]  我記得2018年
[00:18:06.540 --> 00:18:08.540]  平安夜我在這裡說
[00:18:08.540 --> 00:18:10.540]  報道的訊息
[00:18:10.540 --> 00:18:13.540]  預先預備的功夫當然很多
[00:18:13.540 --> 00:18:15.540]  心理的壓力都很大
[00:18:15.540 --> 00:18:17.540]  但是當我一想起
[00:18:17.540 --> 00:18:20.540]  哎呀,10月25日我就發達了
[00:18:20.540 --> 00:18:24.540]  因為我是可以和家人去旅行
[00:18:24.540 --> 00:18:26.540]  其實是去三日兩夜
[00:18:26.540 --> 00:18:28.540]  我都已經開心到
[00:18:28.540 --> 00:18:31.540]  令我可以一直闖下去
[00:18:31.540 --> 00:18:34.540]  何況是神給我們
[00:18:34.540 --> 00:18:37.540]  榮耀的盼望呢
[00:18:37.540 --> 00:18:40.540]  弟兄姊妹,真正的持久力
[00:18:40.540 --> 00:18:43.540]  能夠持續信,能夠持續愛
[00:18:43.540 --> 00:18:45.540]  是來自那給我們
[00:18:45.540 --> 00:18:48.540]  保存在天上的盼望
[00:18:48.540 --> 00:18:49.540]  這是甚麼呢
[00:18:49.540 --> 00:18:52.540]  原來在一章27節有說
