
[00:00:00.000 --> 00:00:02.000]  我們感謝三一的神
[00:01:28.000 --> 00:01:30.000]  同心難嗎
[00:01:30.000 --> 00:01:32.000]  容易嗎
[00:01:32.000 --> 00:01:34.000]  過去社會事件的撕裂
[00:01:34.000 --> 00:01:36.000]  反映了我們
[00:01:36.000 --> 00:01:38.000]  發現原來同心一點也不容易
[00:01:38.000 --> 00:01:40.000]  認識了幾十年的朋友
[00:01:40.000 --> 00:01:42.000]  都會退過
[00:01:42.000 --> 00:01:44.000]  不單止微信的群組是這樣
[00:01:44.000 --> 00:01:46.000]  連信徒的群體
[00:01:46.000 --> 00:01:48.000]  甚至教務
[00:01:48.000 --> 00:01:50.000]  都會有關係上的張力
[00:01:50.000 --> 00:01:52.000]  有時人際關係
[00:01:52.000 --> 00:01:54.000]  衰弱到一個地步
[00:01:54.000 --> 00:01:56.000]  連一個眼神
[00:01:56.000 --> 00:01:58.000]  一句說話都會帶來極大的傷害
[00:01:58.000 --> 00:02:00.000]  那怎麼辦
[00:02:00.000 --> 00:02:02.000]  就讓我們今天
[00:02:02.000 --> 00:02:04.000]  來看中唐講道的系列
[00:02:04.000 --> 00:02:06.000]  肥立比書
[00:02:06.000 --> 00:02:08.000]  看看神今天透過保羅
[00:02:08.000 --> 00:02:10.000]  教導我們
[00:02:10.000 --> 00:02:12.000]  如何實踐同心合一的教導
[00:02:12.000 --> 00:02:14.000]  聖經從來都沒有說
[00:02:14.000 --> 00:02:16.000]  同心是一件很容易的事
[00:02:16.000 --> 00:02:18.000]  也沒有遮掩信徒之間
[00:02:18.000 --> 00:02:20.000]  一些不同心的記載
[00:02:20.000 --> 00:02:22.000]  不去記載這些事
[00:02:22.000 --> 00:02:24.000]  沒有
[00:02:24.000 --> 00:02:26.000]  就連寫肥立比書的保羅
[00:02:26.000 --> 00:02:28.000]  他一樣試過
[00:02:28.000 --> 00:02:30.000]  跟他的拍檔巴洛巴
[00:02:30.000 --> 00:02:32.000]  因為帶不帶馬可去宣教
[00:02:32.000 --> 00:02:34.000]  有不同的意見
[00:02:34.000 --> 00:02:36.000]  但後期
[00:02:36.000 --> 00:02:38.000]  保羅對於這件事
[00:02:38.000 --> 00:02:40.000]  改觀了
[00:02:40.000 --> 00:02:42.000]  對馬可也改觀了
[00:02:42.000 --> 00:02:44.000]  他們也和好了
[00:02:44.000 --> 00:02:46.000]  正正因為保羅
[00:02:46.000 --> 00:02:48.000]  他也經歷過
[00:02:48.000 --> 00:02:50.000]  不同意見產生的張力
[00:02:50.000 --> 00:02:52.000]  所以他更加明白
[00:02:52.000 --> 00:02:54.000]  我們今天的困難
[00:02:54.000 --> 00:02:56.000]  他的信息更加道地
[00:02:56.000 --> 00:02:58.000]  首先由第一章開始
[00:02:58.000 --> 00:03:00.000]  保羅已經表達了
[00:03:00.000 --> 00:03:02.000]  同心的重要
[00:03:02.000 --> 00:03:04.000]  在肥立比書第一章開始
[00:03:04.000 --> 00:03:06.000]  他為肥立比教會同心
[00:03:06.000 --> 00:03:08.000]  合二地
[00:03:08.000 --> 00:03:10.000]  興旺福音來感恩
[00:03:10.000 --> 00:03:12.000]  是嗎
[00:03:12.000 --> 00:03:14.000]  而成卷的
[00:03:14.000 --> 00:03:16.000]  肥立比書我們看到
[00:03:16.000 --> 00:03:18.000]  一同相同
[00:03:18.000 --> 00:03:20.000]  一樣這些字眼和觀念
[00:03:20.000 --> 00:03:22.000]  是超過了
[00:03:22.000 --> 00:03:24.000]  也有超過
[00:03:24.000 --> 00:03:26.000]  十五次那麼多
[00:03:26.000 --> 00:03:28.000]  是充分表達了
[00:03:28.000 --> 00:03:30.000]  保羅的信仰觀
[00:03:30.000 --> 00:03:32.000]  不是他一個人的
[00:03:32.000 --> 00:03:34.000]  雖然他坐牢在羅馬
[00:03:34.000 --> 00:03:36.000]  但不是他一個
[00:03:36.000 --> 00:03:38.000]  而是他心裏不斷想起
[00:03:38.000 --> 00:03:40.000]  肥立比的教會
[00:03:40.000 --> 00:03:42.000]  他的信仰觀是一同
[00:03:42.000 --> 00:03:44.000]  一同
[00:03:44.000 --> 00:03:46.000]  第二章
[00:03:46.000 --> 00:03:48.000]  保羅集中講
[00:03:48.000 --> 00:03:50.000]  同心合一的信息
[00:03:50.000 --> 00:03:52.000]  我們連接一章
[00:03:52.000 --> 00:03:54.000]  三十節來看
[00:03:54.000 --> 00:03:56.000]  我們就會知道
[00:03:56.000 --> 00:03:58.000]  保羅是要告訴我們
[00:03:58.000 --> 00:04:00.000]  同心
[00:04:00.000 --> 00:04:02.000]  是可以使我們面對
[00:04:02.000 --> 00:04:04.000]  爭戰的
[00:04:04.000 --> 00:04:06.000]  即是種種的苦難
[00:04:06.000 --> 00:04:08.000]  上一次James傳道
[00:04:08.000 --> 00:04:10.000]  已經講了
[00:04:10.000 --> 00:04:12.000]  同心的方法就是以耶穌基督的心
[00:04:12.000 --> 00:04:14.000]  為心
[00:04:14.000 --> 00:04:16.000]  今天這段經文
[00:04:16.000 --> 00:04:18.000]  保羅很實際地引用了
[00:04:18.000 --> 00:04:20.000]  三個人物的榜樣
[00:04:20.000 --> 00:04:22.000]  講出怎樣
[00:04:22.000 --> 00:04:24.000]  來同心
[00:04:24.000 --> 00:04:26.000]  我們一起來先看
[00:04:26.000 --> 00:04:28.000]  第一個的榜樣
[00:04:28.000 --> 00:04:30.000]  這個就是保羅他自己
[00:04:30.000 --> 00:04:32.000]  我們一起讀二章十七至十八節
[00:04:32.000 --> 00:04:34.000]  即使把我
[00:04:34.000 --> 00:04:36.000]  囂墊在你們信心的
[00:04:36.000 --> 00:04:38.000]  祭物和供奉上
[00:04:38.000 --> 00:04:40.000]  我也喜樂
[00:04:40.000 --> 00:04:42.000]  並且和你們
[00:04:42.000 --> 00:04:44.000]  大家一同喜樂
[00:04:44.000 --> 00:04:46.000]  照樣你們也要喜樂
[00:04:46.000 --> 00:04:48.000]  並且要和我
[00:04:48.000 --> 00:04:50.000]  一同喜樂
[00:04:50.000 --> 00:04:52.000]  大家看不看到
[00:04:52.000 --> 00:04:54.000]  很多的重複字眼
[00:04:54.000 --> 00:04:56.000]  是什麼字
[00:04:56.000 --> 00:04:58.000]  大家很聰明
[00:04:58.000 --> 00:05:00.000]  出現了多少次
[00:05:00.000 --> 00:05:02.000]  一同喜樂
[00:05:02.000 --> 00:05:04.000]  出現了多少次
[00:05:04.000 --> 00:05:06.000]  兩次
[00:05:06.000 --> 00:05:08.000]  為什麼我們要一同喜樂
[00:05:08.000 --> 00:05:10.000]  保羅當時
[00:05:10.000 --> 00:05:12.000]  是在坐牢的
[00:05:12.000 --> 00:05:14.000]  你想想
[00:05:14.000 --> 00:05:16.000]  我們試試代入
[00:05:16.000 --> 00:05:18.000]  如果你是今天創堂的蘇牧師
[00:05:18.000 --> 00:05:20.000]  他因為傳福音被人抓去坐牢
[00:05:20.000 --> 00:05:22.000]  你作為恩福堂的會友
[00:05:22.000 --> 00:05:24.000]  你會不會
[00:05:24.000 --> 00:05:26.000]  也感受到剛才一章三十節
[00:05:26.000 --> 00:05:28.000]  或者一首詩歌
[00:05:28.000 --> 00:05:30.000]  說戰爭已經來到了
[00:05:30.000 --> 00:05:32.000]  那種威脅
[00:05:32.000 --> 00:05:34.000]  為什麼保羅這裡
[00:05:34.000 --> 00:05:36.000]  叫我們要一同喜樂
[00:05:36.000 --> 00:05:38.000]  我們看看這段經文
[00:05:38.000 --> 00:05:40.000]  囂電這個字
[00:05:40.000 --> 00:05:42.000]  在提摩泰後書
[00:05:42.000 --> 00:05:44.000]  四章六節那裡
[00:05:44.000 --> 00:05:46.000]  保羅說我現在被囂電
[00:05:46.000 --> 00:05:48.000]  我離世的時候到了
[00:05:48.000 --> 00:05:50.000]  意思就是
[00:05:50.000 --> 00:05:52.000]  囂電這個意思就是說
[00:05:52.000 --> 00:05:54.000]  只要他見到
[00:05:54.000 --> 00:05:56.000]  菲律賓的信徒獻上
[00:05:56.000 --> 00:05:58.000]  信心的祭物和供奉的話
[00:05:58.000 --> 00:06:00.000]  即使要他的生命
[00:06:00.000 --> 00:06:02.000]  傾倒
[00:06:02.000 --> 00:06:04.000]  和他們一同獻上給神
[00:06:04.000 --> 00:06:06.000]  即使死了
[00:06:06.000 --> 00:06:08.000]  保羅說即使他要死亡
[00:06:08.000 --> 00:06:10.000]  他也喜樂
[00:06:10.000 --> 00:06:12.000]  究竟什麼是
[00:06:12.000 --> 00:06:14.000]  信心的祭物和供奉
[00:06:14.000 --> 00:06:16.000]  這麼重要
[00:06:16.000 --> 00:06:18.000]  叫保羅死也喜樂
[00:06:18.000 --> 00:06:20.000]  我們看回第十七節
[00:06:20.000 --> 00:06:22.000]  即使這個字
[00:06:22.000 --> 00:06:24.000]  即使這個字
[00:06:24.000 --> 00:06:26.000]  就叫我們必須要看回上文
[00:06:26.000 --> 00:06:28.000]  上文二章十四節
[00:06:28.000 --> 00:06:30.000]  那裡是這麼說的
[00:06:30.000 --> 00:06:32.000]  他說
[00:06:32.000 --> 00:06:34.000]  凡所行的
[00:06:34.000 --> 00:06:36.000]  都不要發怨言喜憎論
[00:06:36.000 --> 00:06:38.000]  其實這個上文的經文
[00:06:38.000 --> 00:06:40.000]  引用了
[00:06:40.000 --> 00:06:42.000]  生命記三十二章五節
[00:06:42.000 --> 00:06:44.000]  和出埃及記的十六章十六節
[00:06:44.000 --> 00:06:46.000]  那個舊約的情景
[00:06:46.000 --> 00:06:48.000]  所指的就是
[00:06:48.000 --> 00:06:50.000]  以色列人當時出埃及記
[00:06:50.000 --> 00:06:52.000]  記不記得他們向摩西和亞倫尼
[00:06:52.000 --> 00:06:54.000]  發怨言
[00:06:54.000 --> 00:06:56.000]  他們因為沒有東西喝沒有東西吃
[00:06:56.000 --> 00:06:58.000]  就不停地抱怨
[00:06:58.000 --> 00:07:00.000]  他們怎麼抱怨的呢
[00:07:00.000 --> 00:07:02.000]  我們一起讀
[00:07:02.000 --> 00:07:04.000]  巴不得
[00:07:04.000 --> 00:07:06.000]  我們早死在埃及地
[00:07:06.000 --> 00:07:08.000]  耶和華的手下
[00:07:08.000 --> 00:07:10.000]  那時我們坐在
[00:07:10.000 --> 00:07:12.000]  浴窩旁邊吃得飽足
[00:07:12.000 --> 00:07:14.000]  你們將我們領出來
[00:07:14.000 --> 00:07:16.000]  到這曠野
[00:07:16.000 --> 00:07:18.000]  是要叫這全會眾都餓死呀
[00:07:18.000 --> 00:07:22.000]  現代版這句說話可能是這樣的
[00:07:22.000 --> 00:07:24.000]  哇
[00:07:24.000 --> 00:07:26.000]  陰宿堂的冷氣這麼冷
[00:07:26.000 --> 00:07:28.000]  是不是叫我們全會眾都死了
[00:07:28.000 --> 00:07:30.000]  要凍死我們
[00:07:30.000 --> 00:07:32.000]  這個目者講到這麼悶
[00:07:32.000 --> 00:07:34.000]  是不是要悶死我們全會眾的人
[00:07:34.000 --> 00:07:38.000]  原來這種
[00:07:38.000 --> 00:07:40.000]  受害者的心態
[00:07:40.000 --> 00:07:42.000]  這種指責的怨言
[00:07:42.000 --> 00:07:44.000]  是破壞
[00:07:44.000 --> 00:07:46.000]  教會合一的致命傷
[00:07:46.000 --> 00:07:48.000]  其實也是
[00:07:48.000 --> 00:07:50.000]  對神沒有信心的表現
[00:07:50.000 --> 00:07:52.000]  因為出埃及記十六章
[00:07:52.000 --> 00:07:54.000]  八節摩西怎麼說
[00:07:54.000 --> 00:07:56.000]  他說你們的怨言不是向我們發的
[00:07:56.000 --> 00:07:58.000]  而是向
[00:07:58.000 --> 00:08:00.000]  向誰發的
[00:08:00.000 --> 00:08:02.000]  是向耶和華發的
[00:08:02.000 --> 00:08:04.000]  原來當我們發怨言的時候
[00:08:04.000 --> 00:08:06.000]  總是看到自己很慘
[00:08:06.000 --> 00:08:08.000]  什麼都沒有
[00:08:08.000 --> 00:08:10.000]  也覺得別人是靠害的
[00:08:10.000 --> 00:08:12.000]  冷氣這麼冷
[00:08:12.000 --> 00:08:14.000]  當然是靠害的
[00:08:14.000 --> 00:08:16.000]  我們
[00:08:16.000 --> 00:08:18.000]  在埃及的裡面我們看不到
[00:08:18.000 --> 00:08:20.000]  我們有神
[00:08:20.000 --> 00:08:22.000]  我們已經忘記了感恩
[00:08:24.000 --> 00:08:26.000]  在聖律牧師解這段經文的時候
[00:08:26.000 --> 00:08:28.000]  他提到
[00:08:28.000 --> 00:08:32.000]  基督徒的態度不能夠受制於別人對我們的態度
[00:08:32.000 --> 00:08:36.000]  他舉了個例子
[00:08:36.000 --> 00:08:38.000]  你叫人早晨
[00:08:38.000 --> 00:08:40.000]  人家不抽不採
[00:08:40.000 --> 00:08:42.000]  你對人友善
[00:08:42.000 --> 00:08:44.000]  人家又不領情
[00:08:44.000 --> 00:08:46.000]  甚至恩將仇報
[00:08:46.000 --> 00:08:48.000]  難免都會大受傷害
[00:08:48.000 --> 00:08:50.000]  有沒有試過
[00:08:50.000 --> 00:08:52.000]  有點頭暈
[00:08:52.000 --> 00:08:54.000]  但是我們不可以以牙還牙
[00:08:54.000 --> 00:08:58.000]  我們現在是新約耶穌基督已經
[00:08:58.000 --> 00:09:00.000]  為我們成就了救恩
[00:09:00.000 --> 00:09:02.000]  展示了一個榜樣
[00:09:02.000 --> 00:09:06.000]  告訴我們我們必須要以善成惡
[00:09:06.000 --> 00:09:08.000]  否則我們和外邦沒有神的人
[00:09:08.000 --> 00:09:10.000]  又有什麼分別呢
[00:09:10.000 --> 00:09:12.000]  保羅在上文
[00:09:12.000 --> 00:09:14.000]  就是叫我們要同心
[00:09:14.000 --> 00:09:16.000]  同心就必定要
[00:09:16.000 --> 00:09:18.000]  以基督耶穌的心為心
[00:09:18.000 --> 00:09:20.000]  基督在缺乏
[00:09:20.000 --> 00:09:22.000]  在被害的時候
[00:09:22.000 --> 00:09:24.000]  他仍然全心信服
[00:09:24.000 --> 00:09:26.000]  以至於死
[00:09:26.000 --> 00:09:28.000]  且死在十字架上
[00:09:28.000 --> 00:09:30.000]  基督有沒有發過半句的怨言
[00:09:30.000 --> 00:09:32.000]  他在受害的時候
[00:09:32.000 --> 00:09:34.000]  他真的在受害的時候
[00:09:34.000 --> 00:09:36.000]  他仍然相信
[00:09:36.000 --> 00:09:38.000]  耶穌
[00:09:38.000 --> 00:09:40.000]  他仍然相信神是掌管一切
[00:09:40.000 --> 00:09:44.000]  他仍然看到在害他的人背後
[00:09:44.000 --> 00:09:46.000]  他看到的是有神的美意
[00:09:48.000 --> 00:09:50.000]  是神邀他來到這個世界上
[00:09:50.000 --> 00:09:54.000]  就是這一份對神
[00:09:54.000 --> 00:09:56.000]  傳言的降服
[00:09:56.000 --> 00:09:58.000]  他就獻上了他信心的祭
[00:09:58.000 --> 00:10:02.000]  在上文我們看到有不斷的說到
[00:10:02.000 --> 00:10:04.000]  信服這個訊息
[00:10:04.000 --> 00:10:08.000]  最近我和孩子一起
[00:10:08.000 --> 00:10:10.000]  有機會看了一套
[00:10:10.000 --> 00:10:12.000]  《彭阿拉Covid-10》的見證
[00:10:12.000 --> 00:10:16.000]  這位姊妹
[00:10:16.000 --> 00:10:18.000]  她在二次世界大戰的時候
[00:10:18.000 --> 00:10:20.000]  納粹黑暗的勢力之下
[00:10:20.000 --> 00:10:22.000]  她為了救猶太人
[00:10:22.000 --> 00:10:24.000]  受迫殺的猶太人
[00:10:24.000 --> 00:10:26.000]  她在家裡
[00:10:26.000 --> 00:10:28.000]  開了一條密室
[00:10:28.000 --> 00:10:30.000]  大家有沒有聽過
[00:10:30.000 --> 00:10:32.000]  開闢了一間密室
[00:10:32.000 --> 00:10:34.000]  她就去藏了這些猶太人
[00:10:34.000 --> 00:10:38.000]  結果雖然他們不是猶太人
[00:10:38.000 --> 00:10:40.000]  但都被牽連
[00:10:40.000 --> 00:10:42.000]  被抓了去
[00:10:42.000 --> 00:10:44.000]  慘無人道的
[00:10:44.000 --> 00:10:46.000]  集中營裡面
[00:10:46.000 --> 00:10:48.000]  彭阿拉後來神奇地生還
[00:10:48.000 --> 00:10:52.000]  她的家人都死了在集中營
[00:10:52.000 --> 00:10:54.000]  她講述了
[00:10:54.000 --> 00:10:56.000]  她在集中營裡面的經歷
[00:10:56.000 --> 00:11:00.000]  她說她在集中營裡面
[00:11:00.000 --> 00:11:02.000]  實在是很惡劣的環境
[00:11:02.000 --> 00:11:04.000]  很臭
[00:11:04.000 --> 00:11:06.000]  很迫激
[00:11:06.000 --> 00:11:08.000]  人踏人地睡覺
[00:11:08.000 --> 00:11:10.000]  當她看到有一張床
[00:11:10.000 --> 00:11:12.000]  她想著真是好了
[00:11:12.000 --> 00:11:14.000]  終於有張床
[00:11:14.000 --> 00:11:16.000]  但那張床充滿了跳蚤
[00:11:16.000 --> 00:11:18.000]  她睡了才知道
[00:11:18.000 --> 00:11:20.000]  整個身體不停地癢
[00:11:20.000 --> 00:11:22.000]  但她姐姐當時
[00:11:22.000 --> 00:11:24.000]  就跟她說
[00:11:24.000 --> 00:11:26.000]  我們要凡事謝恩
[00:11:26.000 --> 00:11:28.000]  我們要感恩
[00:11:28.000 --> 00:11:30.000]  我們要為跳蚤去感恩
[00:11:30.000 --> 00:11:34.000]  她當時真的覺得匪夷所思
[00:11:34.000 --> 00:11:36.000]  還有很荒謬
[00:11:36.000 --> 00:11:38.000]  她真的覺得
[00:11:38.000 --> 00:11:40.000]  為什麼要為這些跳蚤去感恩
[00:11:40.000 --> 00:11:42.000]  後來
[00:11:42.000 --> 00:11:44.000]  她們在集中營裡面
[00:11:44.000 --> 00:11:46.000]  堅持每天讀聖經
[00:11:46.000 --> 00:11:48.000]  還有向囚友
[00:11:48.000 --> 00:11:50.000]  傳福音
[00:11:50.000 --> 00:11:52.000]  她們發現了一件很奇怪的事
[00:11:52.000 --> 00:11:54.000]  不知道為什麼
[00:11:54.000 --> 00:11:56.000]  守衛不進來阻止她們
[00:11:56.000 --> 00:11:58.000]  後來她們才知道
[00:11:58.000 --> 00:12:00.000]  原來那些守衛
[00:12:00.000 --> 00:12:02.000]  都怕了這間囚室
[00:12:02.000 --> 00:12:04.000]  因為實在太多跳蚤了
[00:12:04.000 --> 00:12:06.000]  神真的很奇妙
[00:12:06.000 --> 00:12:08.000]  就是這樣用了這些跳蚤
[00:12:08.000 --> 00:12:10.000]  讓很多囚友
[00:12:10.000 --> 00:12:12.000]  很多猶太人
[00:12:12.000 --> 00:12:14.000]  當時信了主
[00:12:14.000 --> 00:12:16.000]  弟兄姊妹
[00:12:16.000 --> 00:12:18.000]  即使我們身邊有些弟兄姊妹
[00:12:18.000 --> 00:12:20.000]  或者你覺得好像跳蚤一樣
[00:12:20.000 --> 00:12:22.000]  勒著你
[00:12:22.000 --> 00:12:24.000]  很煩很癢
[00:12:24.000 --> 00:12:26.000]  你仍然相信神有他的美意嗎?
[00:12:26.000 --> 00:12:28.000]  你願不願意獻上
[00:12:28.000 --> 00:12:30.000]  信心的感恩?
[00:12:30.000 --> 00:12:32.000]  其實保羅在
[00:12:32.000 --> 00:12:34.000]  一章十七節裡也有說
[00:12:34.000 --> 00:12:36.000]  他傳福音的時候
[00:12:36.000 --> 00:12:38.000]  他發現有些人
[00:12:38.000 --> 00:12:40.000]  是出於自私的
[00:12:40.000 --> 00:12:42.000]  目的是要加害他
[00:12:42.000 --> 00:12:44.000]  但他仍然去歡喜
[00:12:44.000 --> 00:12:46.000]  因為他感恩基督
[00:12:46.000 --> 00:12:48.000]  都被傳開
[00:12:48.000 --> 00:12:50.000]  保羅他受害
[00:12:50.000 --> 00:12:52.000]  但他沒有受傷
[00:12:52.000 --> 00:12:54.000]  因為他相信
[00:12:54.000 --> 00:12:56.000]  他相信神掌管一切
[00:12:56.000 --> 00:12:58.000]  菲律賓教會
[00:12:58.000 --> 00:13:00.000]  就是因為覺得自己有神
[00:13:00.000 --> 00:13:02.000]  他們有神
[00:13:02.000 --> 00:13:04.000]  所以他們能夠獻上
[00:13:04.000 --> 00:13:06.000]  信心的祭物和供奉
[00:13:06.000 --> 00:13:08.000]  所指的其實
[00:13:08.000 --> 00:13:10.000]  一方面是指到
[00:13:10.000 --> 00:13:12.000]  吾興二法院燃起僧論的
[00:13:12.000 --> 00:13:14.000]  這一份信心
[00:13:14.000 --> 00:13:16.000]  也是四章十八節告訴我們
[00:13:16.000 --> 00:13:18.000]  是一個葵送
[00:13:18.000 --> 00:13:20.000]  這是神所喜悅的祭物
[00:13:20.000 --> 00:13:22.000]  是對保羅一個葵送
[00:13:22.000 --> 00:13:26.000]  這就是信心的貢獻
[00:13:26.000 --> 00:13:28.000]  保羅在
[00:13:28.000 --> 00:13:30.000]  說到
[00:13:30.000 --> 00:13:32.000]  他說這一份是
[00:13:32.000 --> 00:13:34.000]  逆境時候的信服
[00:13:34.000 --> 00:13:36.000]  這一份凡事感恩的信心
[00:13:36.000 --> 00:13:38.000]  就能夠建立
[00:13:38.000 --> 00:13:40.000]  就能夠建立
[00:13:40.000 --> 00:13:42.000]  教會的合一
[00:13:42.000 --> 00:13:44.000]  因為我們當中就不會充滿著
[00:13:44.000 --> 00:13:46.000]  埋怨、僧論的聲音
[00:13:46.000 --> 00:13:48.000]  我們當中就能夠充滿著
[00:13:48.000 --> 00:13:50.000]  感恩的聲音
[00:13:50.000 --> 00:13:52.000]  和互相服侍的葵送
[00:13:52.000 --> 00:13:54.000]  感恩的人是不是很喜樂
[00:13:54.000 --> 00:13:56.000]  懂得感恩的人
[00:13:56.000 --> 00:13:58.000]  是很幸福
[00:13:58.000 --> 00:14:00.000]  因為他
[00:14:00.000 --> 00:14:02.000]  看到自己有的
[00:14:02.000 --> 00:14:04.000]  不是看到自己沒有的
[00:14:04.000 --> 00:14:06.000]  他很喜樂
[00:14:06.000 --> 00:14:08.000]  保羅就是為了這一份喜樂
[00:14:08.000 --> 00:14:10.000]  和他們一起喜樂
[00:14:10.000 --> 00:14:12.000]  而且他說他死都喜樂
[00:14:12.000 --> 00:14:14.000]  也叫他們和保羅一起
[00:14:14.000 --> 00:14:16.000]  彼此分享這一份喜樂
[00:14:16.000 --> 00:14:18.000]  其實保羅在這裡
[00:14:18.000 --> 00:14:20.000]  所表達的是
[00:14:20.000 --> 00:14:22.000]  他的人生目標
[00:14:22.000 --> 00:14:24.000]  他以別人對神的信心
[00:14:24.000 --> 00:14:26.000]  來成為他人生的喜樂和目標
[00:14:26.000 --> 00:14:28.000]  他以別人對神的信心
[00:14:28.000 --> 00:14:30.000]  來成為他人生的喜樂和目標
[00:14:30.000 --> 00:14:32.000]  他在上一節
[00:14:32.000 --> 00:14:34.000]  剛剛的上一節就用了跑步
[00:14:34.000 --> 00:14:36.000]  來比喻
[00:14:36.000 --> 00:14:38.000]  他說如果大英師妹有這一份對神的信心
[00:14:38.000 --> 00:14:40.000]  我就很誇我沒有空跑
[00:14:40.000 --> 00:14:42.000]  也沒有逃路
[00:14:42.000 --> 00:14:44.000]  今天你以什麼
[00:14:44.000 --> 00:14:46.000]  為你的喜樂
[00:14:46.000 --> 00:14:48.000]  其實就正正反映了
[00:14:48.000 --> 00:14:50.000]  你的人生目標
[00:14:50.000 --> 00:14:52.000]  如果你以減肥成功為喜樂
[00:14:52.000 --> 00:14:54.000]  那你就會不停地去
[00:14:54.000 --> 00:14:56.000]  做一些目標給自己
[00:14:56.000 --> 00:14:58.000]  去達到
[00:14:58.000 --> 00:15:00.000]  去減肥成功
[00:15:00.000 --> 00:15:02.000]  如果你以孩子入名校
[00:15:02.000 --> 00:15:04.000]  為你的喜樂
[00:15:04.000 --> 00:15:06.000]  那你就會不停地催谷你的孩子讀書
[00:15:06.000 --> 00:15:08.000]  保羅在這裡
[00:15:08.000 --> 00:15:10.000]  就用命令的語氣
[00:15:10.000 --> 00:15:12.000]  要求我們照樣
[00:15:12.000 --> 00:15:14.000]  照樣
[00:15:14.000 --> 00:15:16.000]  就是要和他一樣
[00:15:16.000 --> 00:15:18.000]  以別人對神的信心
[00:15:18.000 --> 00:15:20.000]  為我們的喜樂
[00:15:20.000 --> 00:15:22.000]  特別是在群體裏面
[00:15:22.000 --> 00:15:24.000]  不埋怨
[00:15:24.000 --> 00:15:26.000]  不爭論
[00:15:26.000 --> 00:15:28.000]  凡事感恩的這一份信心
[00:15:28.000 --> 00:15:30.000]  為我們人生的喜樂
[00:15:30.000 --> 00:15:32.000]  那我們的人生就會好像
[00:15:32.000 --> 00:15:34.000]  剛剛兩三個星期前
[00:15:34.000 --> 00:15:36.000]  辦完的馬拉松
[00:15:36.000 --> 00:15:38.000]  我先生也參加了
[00:15:38.000 --> 00:15:40.000]  我們一家人
[00:15:40.000 --> 00:15:42.000]  都很喜樂
[00:15:42.000 --> 00:15:44.000]  其實跑馬拉松辛苦嗎
[00:15:44.000 --> 00:15:46.000]  很辛苦
[00:15:46.000 --> 00:15:48.000]  但是大家都是
[00:15:48.000 --> 00:15:50.000]  為著跑完那一刻
[00:15:50.000 --> 00:15:52.000]  來期待
[00:15:52.000 --> 00:15:54.000]  那一份的喜樂
[00:15:54.000 --> 00:15:56.000]  這份的喜樂就能夠讓我們
[00:15:56.000 --> 00:15:58.000]  戰勝這些辛苦
[00:15:58.000 --> 00:16:00.000]  甚至保羅說可以戰勝
