
[00:00:00.000 --> 00:00:03.400]  《馬太福音》二章記載著主耶穌的出生
[00:03:53.320 --> 00:03:54.800]  會被希律殺死
[00:03:54.800 --> 00:03:57.400]  這三個星象學家就去了
[00:03:57.400 --> 00:03:57.960]  第九節
[00:03:57.960 --> 00:03:59.240]  他們聽命去了
[00:03:59.240 --> 00:04:01.240]  他們在東方看見火星
[00:04:01.240 --> 00:04:02.680]  忽然在我們前頭
[00:04:02.680 --> 00:04:05.600]  令我們到那小孩所在的地方
[00:04:05.600 --> 00:04:07.440]  就在上頭停住了
[00:04:07.440 --> 00:04:09.200]  其實現在你發現
[00:04:09.200 --> 00:04:10.880]  他的星是怪怪的
[00:04:10.880 --> 00:04:13.840]  因為本來看天象的星是很遠的
[00:04:13.840 --> 00:04:17.520]  他們大概知道那顆星是在猶太的地方
[00:04:17.520 --> 00:04:19.120]  後來就知道
[00:04:19.120 --> 00:04:22.920]  原來那些經學家就說在伯利恆
[00:04:22.920 --> 00:04:26.000]  但是那顆星就變成了無人機
[00:04:26.000 --> 00:04:28.520]  在他前面降低了
[00:04:28.520 --> 00:04:30.240]  就好像帶著無人機
[00:04:30.240 --> 00:04:31.680]  跟著無人機走著走著
[00:04:31.680 --> 00:04:32.680]  就找到耶穌了
[00:04:32.680 --> 00:04:33.600]  很神奇
[00:04:33.600 --> 00:04:34.560]  你要想一下
[00:04:34.560 --> 00:04:35.840]  其實這些星象學家
[00:04:35.840 --> 00:04:38.600]  本身應該不是相信獨一的真神
[00:04:38.600 --> 00:04:40.320]  他們是拜不同的偶像
[00:04:40.320 --> 00:04:41.280]  看相
[00:04:41.280 --> 00:04:42.680]  看天的
[00:04:42.680 --> 00:04:47.360]  但是他們特殊地得到神的眷顧或顯現
[00:04:47.360 --> 00:04:51.040]  告訴他們猶太人的王在哪裡
[00:04:51.040 --> 00:04:52.480]  還有你會想一下
[00:04:52.480 --> 00:04:54.120]  為什麼他們這麼遠來到
[00:04:54.120 --> 00:04:55.800]  這個猶太人的王
[00:04:55.800 --> 00:04:58.520]  其實是一個老遠國家的皇帝
[00:04:58.520 --> 00:04:59.520]  關他們什麼事
[00:04:59.520 --> 00:05:00.760]  他們這麼遠過來
[00:05:00.760 --> 00:05:01.880]  有些人研究
[00:05:01.880 --> 00:05:05.480]  就相信他們多麼深信猶太人的王
[00:05:05.480 --> 00:05:07.560]  是影響這個世界很多
[00:05:07.560 --> 00:05:10.480]  所以他們要千里迢迢來到朝見
[00:05:10.480 --> 00:05:13.160]  可以說他們知道的雖然不多
[00:05:13.160 --> 00:05:15.160]  但是他們知道這個王是厲害的
[00:05:15.160 --> 00:05:17.640]  他們知道這個王的星在哪裡
[00:05:17.640 --> 00:05:18.760]  他們就來了
[00:05:18.760 --> 00:05:20.960]  所以他們的反應是很大的
[00:05:20.960 --> 00:05:21.560]  第十節
[00:05:21.560 --> 00:05:23.200]  他們看見那顆火星
[00:05:23.200 --> 00:05:24.760]  就歡喜極了
[00:05:24.760 --> 00:05:26.080]  真的很開心
[00:05:26.080 --> 00:05:27.720]  我不知道他們有沒有開心到哭
[00:05:27.720 --> 00:05:29.080]  好像你看到明星
[00:05:29.080 --> 00:05:29.920]  哎呀姜濤
[00:05:29.920 --> 00:05:30.880]  開心到哭
[00:05:30.880 --> 00:05:32.040]  不知道會不會
[00:05:32.040 --> 00:05:33.240]  可能會也不一定
[00:05:33.240 --> 00:05:34.240]  他們真的是這樣的
[00:05:34.240 --> 00:05:35.440]  開心到哭
[00:05:35.440 --> 00:05:37.160]  但是當然希律那些
[00:05:37.160 --> 00:05:39.320]  就真的不想耶穌出現
[00:05:39.320 --> 00:05:40.360]  最好殺了他
[00:05:40.360 --> 00:05:41.680]  另外那些經學家
[00:05:41.680 --> 00:05:43.560]  其實好像很平淡
[00:05:43.560 --> 00:05:45.840]  解釋了那個人在哪裡出現
[00:05:45.840 --> 00:05:46.960]  就沒有什麼反應
[00:05:46.960 --> 00:05:48.800]  就是他們各有反應不同
[00:05:48.800 --> 00:05:51.520]  最後他真的十一節就進了房子
[00:05:51.520 --> 00:05:53.680]  看見小孩和母親瑪利亞
[00:05:53.680 --> 00:05:55.280]  就俯伏在拜祭他
[00:05:55.280 --> 00:05:56.600]  打開這個寶盒
[00:05:56.600 --> 00:05:59.600]  有黃金、乳香、活藥、鑿、禮物
[00:05:59.600 --> 00:06:00.480]  獻給他
[00:06:00.480 --> 00:06:01.840]  他們有準備的
[00:06:01.840 --> 00:06:03.640]  但是他最貴重的寶盒
[00:06:03.640 --> 00:06:05.120]  黃金真的是好東西
[00:06:05.120 --> 00:06:06.320]  現在金價升得很高
[00:06:06.320 --> 00:06:06.840]  你知道嗎?
[00:06:06.840 --> 00:06:08.360]  五六萬後來跌了
[00:06:08.360 --> 00:06:09.280]  很厲害
[00:06:09.280 --> 00:06:10.200]  乳香
[00:06:10.200 --> 00:06:12.520]  其實那些香料是最好的香料
[00:06:12.520 --> 00:06:14.280]  在那個時候的地方來說
[00:06:14.280 --> 00:06:14.920]  活藥
[00:06:14.920 --> 00:06:16.320]  也是一些香料
[00:06:16.320 --> 00:06:17.160]  一些特別的藥
[00:06:17.160 --> 00:06:19.480]  有些人就說活藥可以用來塗
[00:06:19.480 --> 00:06:22.840]  可以幫死人防腐
[00:06:22.840 --> 00:06:24.560]  有些經學家就說
[00:06:24.560 --> 00:06:25.960]  簡直是在預表耶穌
[00:06:25.960 --> 00:06:28.760]  將來死而復活的時候用的活藥
[00:06:28.760 --> 00:06:31.480]  相信其實也是一些貴重的物品
[00:06:31.480 --> 00:06:32.840]  就獻給他
[00:06:32.840 --> 00:06:34.840]  這個小孩其實在伯利行
[00:06:34.840 --> 00:06:36.440]  一個很小的地方
[00:06:36.440 --> 00:06:37.440]  甚至其他經文
[00:06:37.440 --> 00:06:39.440]  是繼續在馬槽的地方出生
[00:06:39.440 --> 00:06:42.120]  但是他就受到尊貴的對待
[00:06:42.120 --> 00:06:45.320]  還有這三個星象家是很開心的
[00:06:45.320 --> 00:06:46.280]  十二節
[00:06:46.280 --> 00:06:47.800]  他們在夢中得知
[00:06:47.800 --> 00:06:51.720]  原來神指使這三個星象學家
[00:06:51.720 --> 00:06:53.160]  不要回到希律那裡
[00:06:53.160 --> 00:06:54.080]  不然就沒命了
[00:06:54.080 --> 00:06:56.120]  然後他就暈路走了
[00:06:56.120 --> 00:06:57.880]  回到自己的鄉下
[00:06:57.880 --> 00:07:00.000]  在這裡我們看到很多人物
[00:07:00.000 --> 00:07:02.760]  但是他們不同人對耶穌降生
[00:07:02.760 --> 00:07:04.240]  是有不同的反應的
[00:07:04.240 --> 00:07:05.840]  有些很努力去尋求
[00:07:05.840 --> 00:07:07.200]  有些就有些陰謀
[00:07:07.200 --> 00:07:08.920]  有些就不太理會
[00:07:08.920 --> 00:07:10.320]  所以我們對神
[00:07:10.320 --> 00:07:12.080]  對耶穌應該用什麼態度呢?
[00:07:12.080 --> 00:07:14.760]  其實我們要真誠的態度去尋求
[00:07:14.760 --> 00:07:17.080]  不能夠作旁觀者很重要
[00:07:17.080 --> 00:07:18.880]  誓師長和經學家
[00:07:18.880 --> 00:07:20.880]  其實他有一點冷眼旁觀
[00:07:20.880 --> 00:07:21.680]  為什麼呢?
[00:07:21.680 --> 00:07:24.280]  因為他們等了很久了
[00:07:24.280 --> 00:07:26.760]  耶穌出生的時候
[00:07:26.760 --> 00:07:29.400]  其實那些舊約聖經就預言了很清楚
[00:07:29.400 --> 00:07:31.600]  但是由於他們等了幾百年
[00:07:31.600 --> 00:07:33.800]  都見不到耶穌出生
[00:07:33.800 --> 00:07:35.120]  所以等了這麼久
[00:07:35.120 --> 00:07:36.880]  其實他們回答一下就算了
[00:07:36.880 --> 00:07:40.080]  他們不會覺得東方來的人很認真
[00:07:40.080 --> 00:07:42.560]  或者希律問道很認真的對答
[00:07:42.560 --> 00:07:44.040]  或者他自己要去尋找
[00:07:44.040 --> 00:07:45.280]  他們不會知道的
[00:07:45.280 --> 00:07:47.520]  但是他們懂得聖經是挺準的
[00:07:47.520 --> 00:07:49.720]  他們回答到在白利恆
[00:07:49.720 --> 00:07:50.960]  他知道在白利恆
[00:07:50.960 --> 00:07:52.320]  他又不跟著去看
[00:07:52.320 --> 00:07:53.400]  他真的回答到
[00:07:53.400 --> 00:07:55.160]  但是他又不下手下腳去看
[00:07:55.160 --> 00:07:58.000]  東方博士知道的很少
[00:07:58.000 --> 00:08:00.880]  但是他真正地很有誠意去求的
[00:08:00.880 --> 00:08:02.000]  去親近的
[00:08:02.000 --> 00:08:03.200]  甚至他喜極
[00:08:03.200 --> 00:08:04.400]  不知道會不會哭
[00:08:04.560 --> 00:08:06.920]  他繼續下手下腳去尋找
[00:08:06.920 --> 00:08:08.440]  就像我們看聖經
[00:08:08.440 --> 00:08:11.120]  其實我們也要下手下腳去看
[00:08:11.120 --> 00:08:12.760]  下手下腳去讀
[00:08:12.760 --> 00:08:14.360]  還有我們要走出來
[00:08:14.360 --> 00:08:15.960]  不可以聽別人說話
[00:08:15.960 --> 00:08:19.200]  但是經學家給我們一個想法就是
[00:08:19.200 --> 00:08:20.800]  如果我們看了聖經
[00:08:20.800 --> 00:08:22.200]  我們聽了聖經
[00:08:22.200 --> 00:08:23.600]  如果我們等了很久
[00:08:23.600 --> 00:08:26.480]  我們人生都好像不太安穩的時候
[00:08:26.480 --> 00:08:29.360]  其實我們有時候會離開了
[00:08:29.360 --> 00:08:31.120]  或者我們不會去做
[00:08:31.120 --> 00:08:33.600]  如何才確定我們自己會去做呢?
[00:08:33.600 --> 00:08:36.160]  就是我們知道多少的時候
[00:08:36.160 --> 00:08:37.640]  我們就開始去做
[00:08:37.640 --> 00:08:39.680]  做著做著的時候又期待
[00:08:39.680 --> 00:08:41.040]  期待之後又知道多少
[00:08:41.040 --> 00:08:41.800]  又做多少
[00:08:41.800 --> 00:08:43.440]  這樣接著去就算了
[00:08:43.440 --> 00:08:44.480]  就很重要了
[00:08:44.480 --> 00:08:46.360]  好像以前剛剛回教會
[00:08:46.360 --> 00:08:47.680]  有一件事也是很感恩的
[00:08:47.680 --> 00:08:49.200]  就是到了一家教會
[00:08:49.200 --> 00:08:50.160]  弟兄跟我說
[00:08:50.160 --> 00:08:51.880]  你最重要就是看聖經
[00:08:51.880 --> 00:08:53.720]  最重要看完要做
[00:08:53.720 --> 00:08:55.800]  做完之後你要反省一下自己
[00:08:55.800 --> 00:08:57.240]  然後你繼續做
[00:08:57.240 --> 00:08:59.040]  然後我說人生就很繁忙
[00:08:59.040 --> 00:08:59.440]  是不是?
[00:08:59.440 --> 00:09:00.840]  不停地在這個循環裡面
[00:09:00.840 --> 00:09:02.080]  他說就是這樣了
[00:09:02.080 --> 00:09:03.560]  你不要旁觀坐在這裡
[00:09:03.560 --> 00:09:04.400]  坐在這裡聽
[00:09:04.400 --> 00:09:05.160]  也有用的
[00:09:05.160 --> 00:09:06.480]  不過聽完也要做的
[00:09:06.480 --> 00:09:08.080]  在他的指引之下
[00:09:08.080 --> 00:09:09.200]  聽完聖經
[00:09:09.200 --> 00:09:10.720]  不如我又回到學校
[00:09:10.720 --> 00:09:12.160]  試試傳
[00:09:12.160 --> 00:09:15.160]  傳福音突然間有些人又信主
[00:09:15.160 --> 00:09:18.480]  然後在學校可不可以開一個查經小組呢?
[00:09:18.480 --> 00:09:20.160]  膽粗粗又祈禱一下
[00:09:20.160 --> 00:09:21.840]  然後又碰到基督徒
[00:09:21.840 --> 00:09:23.440]  又真的可以祈禱一下
[00:09:23.440 --> 00:09:25.240]  又可以看看聖經
[00:09:25.240 --> 00:09:26.200]  然後又想想
[00:09:26.200 --> 00:09:28.320]  我又看著看著又不太懂得聖經
[00:09:28.320 --> 00:09:30.640]  經常翻主的學問也不是辦法
[00:09:30.640 --> 00:09:33.360]  有沒有人可以教我看看聖經詳細一點呢?
[00:09:33.360 --> 00:09:34.800]  又祈禱一下之後
[00:09:34.800 --> 00:09:37.280]  突然間又遇到一些人教我看聖經
[00:09:37.280 --> 00:09:38.480]  又可以帶我傳福音
[00:09:38.480 --> 00:09:40.200]  又自己學多了東西
[00:09:40.200 --> 00:09:42.440]  但是如果你不停地在聽
[00:09:42.440 --> 00:09:44.720]  一點都不動的時候
[00:09:44.720 --> 00:09:47.640]  其實你發現神好像等了很久
[00:09:47.640 --> 00:09:49.480]  簡單來說也沒有了
[00:09:49.480 --> 00:09:51.080]  然後你聽了一下就覺得
[00:09:51.080 --> 00:09:52.160]  唉,還是不要聽了
[00:09:52.160 --> 00:09:52.920]  很悶的
[00:09:52.920 --> 00:09:56.000]  那時世代不是又這麼混亂嗎?
[00:09:56.000 --> 00:09:58.440]  安全帶扣了又拆不開
[00:09:58.440 --> 00:09:59.920]  事情都沒有變
[00:09:59.920 --> 00:10:02.400]  每樣事情都很安全
[00:10:02.400 --> 00:10:03.800]  又好像不安全一樣
[00:10:03.800 --> 00:10:04.920]  差不多
[00:10:04.920 --> 00:10:06.720]  等到你這個人很麻木
[00:10:06.720 --> 00:10:08.200]  或者你祈禱了
[00:10:08.200 --> 00:10:11.120]  可能我想身邊的子女信主
[00:10:11.120 --> 00:10:12.720]  很久都不信了
[00:10:12.720 --> 00:10:14.120]  我想父母信傳
[00:10:14.120 --> 00:10:15.120]  很久都不信了
[00:10:15.120 --> 00:10:16.520]  也不傳了
[00:10:16.520 --> 00:10:17.320]  不聽了
[00:10:17.320 --> 00:10:18.360]  不說了
[00:10:18.360 --> 00:10:20.120]  但是這種放棄
[00:10:20.120 --> 00:10:23.520]  正正就是那些祭司長和經學家
[00:10:23.520 --> 00:10:25.000]  他們就是這樣放棄
[00:10:25.000 --> 00:10:28.040]  但是好像那些星象學家就不是
[00:10:28.040 --> 00:10:29.240]  他們很熱切的
[00:10:29.240 --> 00:10:30.440]  知一點點而已
[00:10:30.440 --> 00:10:31.960]  我就跟著那顆星去做
[00:10:31.960 --> 00:10:33.640]  跑去跑去
[00:10:33.640 --> 00:10:34.520]  膽子粗粗
[00:10:34.520 --> 00:10:35.040]  都不知道
[00:10:35.040 --> 00:10:36.240]  傻傻的對著那個希律
[00:10:36.240 --> 00:10:36.960]  差點死掉
[00:10:36.960 --> 00:10:38.280]  照樣去的
[00:10:38.280 --> 00:10:39.960]  但是神就保守他們
[00:10:39.960 --> 00:10:42.080]  越穩就越多
[00:10:42.080 --> 00:10:43.880]  越多就越認識得多
[00:10:43.880 --> 00:10:45.280]  越有興趣去認識
[00:10:45.280 --> 00:10:46.760]  然後他就越去走
[00:10:46.760 --> 00:10:49.480]  這個循環不是停留在我們頭腦裡面的
[00:10:49.480 --> 00:10:51.920]  特別我們人生都需要去反省
[00:10:51.920 --> 00:10:53.360]  反省我們人生裡面
[00:10:53.360 --> 00:10:54.120]  有些什麼
[00:10:54.120 --> 00:10:55.280]  究竟在神的懷裡
[00:10:55.280 --> 00:10:56.400]  再要深入一點
[00:10:56.400 --> 00:10:57.800]  一邊做一邊認識
[00:10:57.800 --> 00:10:59.120]  一邊深入一點
[00:10:59.160 --> 00:11:02.880]  好像最近有機會去一個夫婦營裡面說到
[00:11:02.880 --> 00:11:03.880]  其實我也在想
[00:11:03.880 --> 00:11:07.480]  究竟我老婆在我生命中是什麼關係呢?
[00:11:07.480 --> 00:11:09.240]  然後我就想到幾段經文
[00:11:09.240 --> 00:11:10.880]  對我們男性很有利
[00:11:10.880 --> 00:11:11.760]  大家都知道的
[00:11:11.760 --> 00:11:14.760]  做妻子的要純服丈夫
[00:11:14.760 --> 00:11:17.120]  當丈夫是頭
[00:11:17.120 --> 00:11:18.120]  然後我心想
[00:11:18.120 --> 00:11:20.720]  這些經文簡直就是
[00:11:20.720 --> 00:11:22.640]  男尊女卑的最佳
[00:11:22.640 --> 00:11:25.200]  我那時候很慶幸自己是一個丈夫
[00:11:25.200 --> 00:11:27.160]  但是他也有一些吩咐的
[00:11:27.160 --> 00:11:28.880]  好像你要愛妻子
[00:11:28.880 --> 00:11:30.280]  有基督愛教會
[00:11:30.280 --> 00:11:31.560]  為教會捨己
[00:11:31.560 --> 00:11:33.160]  這段經文
[00:11:33.160 --> 00:11:35.080]  我覺得真的有些難度
[00:11:35.080 --> 00:11:37.000]  因為教會捨己
[00:11:37.000 --> 00:11:38.680]  就是沒一條命的
[00:11:38.680 --> 00:11:40.720]  我敢不敢為老婆沒一條命呢?
[00:11:40.720 --> 00:11:42.360]  但是有很多經文
[00:11:42.360 --> 00:11:43.360]  我聽的時候
[00:11:43.360 --> 00:11:44.720]  就會聽到
[00:11:44.720 --> 00:11:46.920]  太太要幫助丈夫
[00:11:46.920 --> 00:11:49.160]  她侍奉也很應該
[00:11:49.160 --> 00:11:50.920]  但是當我反省的時候
[00:11:50.920 --> 00:11:51.600]  我就發現
[00:11:51.600 --> 00:11:53.080]  其實我那時候
[00:11:53.080 --> 00:11:54.440]  覺得太太
[00:11:54.440 --> 00:11:57.560]  是不是要幫我完成一些侍奉呢?
[00:11:57.560 --> 00:11:59.200]  她是不是有一些道具
[00:11:59.200 --> 00:12:01.080]  就是要幫我達成一些目標
[00:12:01.080 --> 00:12:03.240]  例如幫我侍奉呢?
[00:12:03.240 --> 00:12:05.080]  我有時候聽大家的分享
[00:12:05.080 --> 00:12:06.040]  就是丈夫分享
[00:12:06.040 --> 00:12:07.600]  太太又會煮飯
[00:12:07.600 --> 00:12:08.640]  很開心
[00:12:08.640 --> 00:12:10.360]  除了太太會煮飯
[00:12:10.360 --> 00:12:12.640]  那就是太太是一個廚師
[00:12:12.640 --> 00:12:14.720]  就是我不用特別愛她
[00:12:14.720 --> 00:12:15.680]  我是愛一個廚師
[00:12:15.680 --> 00:12:16.960]  因為她會煮飯
[00:12:16.960 --> 00:12:18.120]  那我有一天煮不到飯
[00:12:18.120 --> 00:12:18.680]  她不煮飯
[00:12:18.680 --> 00:12:20.280]  我愛不愛她呢?
[00:12:20.280 --> 00:12:22.320]  這些問題我都會想
[00:12:22.320 --> 00:12:23.520]  想的時候我就發現
[00:12:23.520 --> 00:12:25.160]  其實有一個核心問題
[00:12:25.160 --> 00:12:27.480]  真的去認真想神的話語
[00:12:27.480 --> 00:12:28.760]  有時候我覺得太太
[00:12:28.760 --> 00:12:31.240]  好像真的是一個侍奉的道具
[00:12:31.240 --> 00:12:33.640]  但是我應該要愛太太
[00:12:33.640 --> 00:12:35.120]  問問她喜歡什麼
[00:12:35.120 --> 00:12:37.720]  她自己在神裡面有什麼抱負
[00:12:37.720 --> 00:12:39.600]  她現在在幼稚園教書
[00:12:39.600 --> 00:12:41.240]  她是不是真的可以發揮到
[00:12:41.240 --> 00:12:42.400]  可不可以盡量支持她
[00:12:42.400 --> 00:12:43.640]  幫助她呢?
[00:12:43.640 --> 00:12:44.960]  這些我都發現到
[00:12:44.960 --> 00:12:47.440]  真的不是聽完就算
[00:12:47.440 --> 00:12:49.880]  不是說要等一個結果馬上出現
[00:12:49.880 --> 00:12:52.400]  而是我覺得是我自己有關係
[00:12:52.400 --> 00:12:54.000]  我要不停去反省
[00:12:54.000 --> 00:12:55.320]  落手落腳去做
[00:12:55.320 --> 00:12:56.080]  去反省
[00:12:56.080 --> 00:12:57.440]  才能夠找到你
[00:12:57.440 --> 00:12:59.760]  所以今天我不知道你是屬於
[00:12:59.760 --> 00:13:00.960]  星象學家
[00:13:00.960 --> 00:13:01.680]  經學家
[00:13:01.680 --> 00:13:03.040]  還是一些文士
[00:13:03.040 --> 00:13:05.320]  總之就是落手落腳
[00:13:05.320 --> 00:13:07.480]  再不停想想就有好處了
[00:13:07.480 --> 00:13:09.560]  繼續看經文第十三節
[00:13:09.560 --> 00:13:12.800]  他們這些星象學家走了之後
[00:13:12.800 --> 00:13:14.440]  就造成一個問題了
[00:13:14.440 --> 00:13:17.320]  主的使者就在夢中向約瑟顯現
[00:13:17.320 --> 00:13:18.160]  說
[00:13:18.160 --> 00:13:21.400]  "起來,帶著孩子和他的母親逃到埃及去"
[00:13:21.400 --> 00:13:24.400]  "留在那裡,直到我再指示你"
[00:13:24.400 --> 00:13:28.160]  "因為希律要尋找孩子,把他殺掉了"
[00:13:28.160 --> 00:13:31.240]  這裡就象徵著約瑟
[00:13:31.240 --> 00:13:34.240]  約瑟當時名義上是耶穌的爸爸
[00:13:34.240 --> 00:13:36.400]  但是因為瑪利亞
[00:13:36.400 --> 00:13:37.960]  她因為性靈感應
[00:13:37.960 --> 00:13:39.480]  生了耶穌出來
[00:13:39.480 --> 00:13:41.760]  所以約瑟也是一個代理人
[00:13:41.760 --> 00:13:43.280]  我們俗一點說
[00:13:43.280 --> 00:13:44.680]  他就是一個"哎呀,老豆"
[00:13:44.680 --> 00:13:46.080]  就是看著兒子
[00:13:46.080 --> 00:13:48.320]  但是又要確保著他安全
[00:13:48.320 --> 00:13:50.480]  而神就有一些特別的顯示
[00:13:50.480 --> 00:13:51.680]  就叫他命令他
[00:13:51.680 --> 00:13:53.680]  "起來,快點走,逃跑吧"
[00:13:53.680 --> 00:13:54.760]  "我們逃跑去埃及吧"
[00:13:54.760 --> 00:13:56.360]  "因為希律要殺他了"
[00:13:56.360 --> 00:13:58.920]  想不到當耶穌的代理爸爸
[00:13:58.920 --> 00:13:59.760]  是沒有什麼好處的
