
[00:00:00.000 --> 00:00:01.520]  親愛的兄姊妹
[00:02:48.520 --> 00:02:52.400]  我們就求神祢充滿滿的
[00:02:52.400 --> 00:02:55.840]  臨在我們當中對我們說話
[00:02:55.840 --> 00:02:58.160]  恭敬的將以下的時間交給祢
[00:02:58.160 --> 00:02:59.480]  求祢使用
[00:02:59.480 --> 00:03:02.440]  禱告奉主耶穌基督得勝的名祈求
[00:03:02.440 --> 00:03:03.440]  阿們
[00:03:03.440 --> 00:03:08.360]  我們今天繼續會是教會的
[00:03:08.360 --> 00:03:11.040]  約書亞記的講道系列
[00:03:11.040 --> 00:03:14.680]  上文就講到第六章
[00:03:14.680 --> 00:03:17.960]  那裡大家記得上次詹牧師跟我們講的
[00:03:17.960 --> 00:03:22.400]  就講到耶和華做以色列軍隊的元帥
[00:03:22.400 --> 00:03:26.640]  以色列人攻打耶利哥城這場硬仗裡面
[00:03:26.640 --> 00:03:28.360]  竟然神跡那樣
[00:03:28.360 --> 00:03:30.600]  他們按住耶和華的指示
[00:03:30.600 --> 00:03:35.560]  好像巡邏巡城那樣繞城七天
[00:03:35.560 --> 00:03:39.640]  然後耶利哥城又堅固又高聳的城牆
[00:03:39.640 --> 00:03:42.760]  就是被以色列人齊聲一喊
[00:03:42.760 --> 00:03:44.720]  就喊塌了
[00:03:44.720 --> 00:03:48.880]  以色列的軍隊好像不用傷一兵一卒
[00:03:48.880 --> 00:03:52.680]  就能夠將耶利哥城攻取
[00:03:52.680 --> 00:03:55.000]  所以在第六章結束的時候
[00:03:55.000 --> 00:03:56.080]  經文這樣說
[00:03:56.080 --> 00:03:58.520]  耶和華與約書亞同在
[00:03:58.520 --> 00:04:03.320]  約書亞的名聲全遍全地
[00:04:03.320 --> 00:04:08.680]  當時約書亞和那些以色列人都信心爆棚的時候
[00:04:08.680 --> 00:04:12.520]  突然間劇情來到今天的第七章
[00:04:12.520 --> 00:04:15.000]  好像很峰迴路轉那樣
[00:04:15.000 --> 00:04:17.600]  攻打一個小小的艾城
[00:04:17.600 --> 00:04:21.120]  竟然兵敗如山倒
[00:04:21.120 --> 00:04:23.600]  今天我們的講題就是
[00:04:23.600 --> 00:04:26.000]  不要學阿干
[00:04:26.000 --> 00:04:28.360]  阿干是誰大家知不知道
[00:04:28.360 --> 00:04:29.320]  不知道不要緊
[00:04:29.320 --> 00:04:30.680]  稍後就知道了
[00:04:30.680 --> 00:04:33.000]  其實這個經文就是記載在
[00:04:33.000 --> 00:04:36.400]  以色列人入迦南地第一宗的罪
[00:04:36.400 --> 00:04:39.800]  這個主角就是阿干
[00:04:39.800 --> 00:04:41.360]  從阿干這個事件
[00:04:41.360 --> 00:04:43.160]  這個反面教材
[00:04:43.160 --> 00:04:45.360]  我們一樣可以學習到的
[00:04:45.360 --> 00:04:48.320]  就是我們要敏銳罪
[00:04:48.320 --> 00:04:51.440]  切記不要掉以輕心
[00:04:51.440 --> 00:04:57.120]  在短短的四節的經文裏面
[00:04:57.120 --> 00:04:59.720]  就在七章二到五節
[00:04:59.720 --> 00:05:02.160]  交代了艾城一役
[00:05:02.160 --> 00:05:05.120]  這個慘敗的來龍去脈
[00:05:05.120 --> 00:05:08.680]  這次就好像上次攻耶利哥城那樣
[00:05:08.680 --> 00:05:13.880]  約書亞就派了探子來窺探艾城
[00:05:13.880 --> 00:05:16.440]  探子回來就報告
[00:05:16.440 --> 00:05:20.160]  他說眾百姓都不必上去
[00:05:20.160 --> 00:05:22.920]  只要二三千人上去
[00:05:22.920 --> 00:05:24.920]  就能夠攻取到艾城
[00:05:24.920 --> 00:05:28.640]  不必勞動眾百姓都上去
[00:05:28.640 --> 00:05:32.160]  因為他們人少
[00:05:32.160 --> 00:05:36.320]  對比上一次攻耶利哥城的時候
[00:05:36.320 --> 00:05:38.280]  探子都有報告的
[00:05:38.280 --> 00:05:39.960]  探子怎樣報告
[00:05:39.960 --> 00:05:43.920]  他說耶和華果然將那個地交給我們了
[00:05:43.920 --> 00:05:49.520]  那裏的人全部都在我們面前融化了
[00:05:49.520 --> 00:05:54.560]  你們留意到兩個探子報告有什麼分別嗎
[00:05:54.560 --> 00:05:57.120]  就是這次這個報告
[00:05:57.120 --> 00:06:00.960]  完全沒有耶和華介入在當中
[00:06:00.960 --> 00:06:03.680]  他們只著重數字
[00:06:03.680 --> 00:06:08.800]  對方人少
[00:06:08.800 --> 00:06:12.640]  我們不用全部人都上去
[00:06:12.640 --> 00:06:14.560]  不用勞師動眾
[00:06:14.560 --> 00:06:19.800]  就算以色列當時有多少萬大軍
[00:06:19.800 --> 00:06:21.440]  根據民訴記
[00:06:21.440 --> 00:06:25.800]  二十歲以上可以打仗的有六十萬人
[00:06:25.800 --> 00:06:26.960]  六十萬人
[00:06:26.960 --> 00:06:30.000]  我們派二三千人上去就可以了
[00:06:30.000 --> 00:06:31.560]  結果是怎樣
[00:06:31.560 --> 00:06:38.960]  結果他們三千人就在艾城的人面前逃跑
[00:06:38.960 --> 00:06:41.800]  還要被擊殺三十六人
[00:06:41.800 --> 00:06:43.560]  膽戰心驚
[00:06:43.560 --> 00:06:45.960]  融化如水
[00:06:45.960 --> 00:06:47.840]  是不是很諷刺
[00:06:47.840 --> 00:06:49.560]  幾十萬人去打
[00:06:49.560 --> 00:06:51.240]  但是沒有派三千人
[00:06:51.240 --> 00:06:53.120]  結果是這樣的下場
[00:06:53.120 --> 00:06:56.880]  最諷刺的是膽戰心驚融化如水
[00:06:56.880 --> 00:07:00.040]  之前是形容加南人
[00:07:00.040 --> 00:07:02.800]  阿摩利人他們當時聽到
[00:07:02.800 --> 00:07:05.600]  耶和華在以色列人這麼大的作為
[00:07:05.600 --> 00:07:08.120]  他們很害怕
[00:07:08.120 --> 00:07:11.840]  雖然以色列軍隊他們去的有三千人
[00:07:11.840 --> 00:07:14.640]  只是死了三十六人
[00:07:14.640 --> 00:07:18.040]  計算一下其實是不夠一個百分比
[00:07:18.040 --> 00:07:20.280]  算不算是全軍覆沒
[00:07:20.280 --> 00:07:22.000]  不算的
[00:07:22.000 --> 00:07:26.440]  但是看回約書亞和長老的反應
[00:07:26.440 --> 00:07:28.240]  他們都很悲傷
[00:07:28.240 --> 00:07:29.240]  他們怎樣做
[00:07:29.240 --> 00:07:30.600]  撕裂衣服
[00:07:30.600 --> 00:07:31.440]  當時都很流行
[00:07:31.440 --> 00:07:33.560]  悲傷會撕爛衣服
[00:07:33.560 --> 00:07:35.800]  又在耶和華的約會前
[00:07:35.800 --> 00:07:38.720]  臉伏於地直到晚上
[00:07:38.720 --> 00:07:42.800]  還把灰灑在頭上
[00:07:42.800 --> 00:07:45.560]  其實為什麼他們這麼悲傷
[00:07:45.560 --> 00:07:47.320]  因為其實這個戰果
[00:07:47.320 --> 00:07:50.760]  是完全絕對超乎他們的想像
[00:07:50.760 --> 00:07:52.360]  他們打算贏定的
[00:07:52.360 --> 00:07:54.320]  但是竟然輸
[00:07:54.320 --> 00:07:57.280]  所以在經文七到九節
[00:07:57.280 --> 00:08:00.600]  約書亞就好像連珠炮彈一樣
[00:08:00.600 --> 00:08:03.640]  問了神三個為什麼
[00:08:03.640 --> 00:08:05.440]  我在這裡都很想邀請弟兄姊妹
[00:08:05.440 --> 00:08:09.440]  跟我讀出約書亞記七章七到九節
[00:08:09.440 --> 00:08:11.160]  一二三
[00:08:11.160 --> 00:08:12.600]  約書亞說
[00:08:12.600 --> 00:08:15.120]  哎 主耶和華
[00:08:15.120 --> 00:08:18.920]  你為什麼領這百姓過約旦河
[00:08:18.920 --> 00:08:22.560]  把我們交在阿摩利人手中
[00:08:22.560 --> 00:08:24.720]  使我們滅亡呢
[00:08:24.720 --> 00:08:28.560]  我們不如住在約旦河的那邊
[00:08:28.560 --> 00:08:30.520]  主耶和華求求你
[00:08:30.520 --> 00:08:35.080]  以色列人既在仇敵面前轉身逃跑
[00:08:35.080 --> 00:08:38.080]  我還有什麼可說的呢
[00:08:38.080 --> 00:08:41.320]  迦南人和這地所有的居民
[00:08:41.320 --> 00:08:44.560]  聽見了就失圍困我們
[00:08:44.560 --> 00:08:48.280]  把我們的命從地上除去
[00:08:48.280 --> 00:08:53.760]  那時你為你自大的命要怎樣做呢
[00:08:53.760 --> 00:08:55.880]  首先在第七節
[00:08:55.880 --> 00:08:58.880]  約書亞的第一個為什麼就是
[00:08:58.880 --> 00:09:00.240]  哎呀 神啊
[00:09:00.240 --> 00:09:02.920]  你為什麼帶我們過約旦河
[00:09:02.920 --> 00:09:05.560]  把我們交在阿摩利人手中
[00:09:05.560 --> 00:09:07.840]  使我們滅亡呢
[00:09:07.840 --> 00:09:11.000]  我們寧願留在約旦河東
[00:09:11.000 --> 00:09:12.960]  更加滿足
[00:09:12.960 --> 00:09:16.080]  這句話是不是很似曾相識
[00:09:16.080 --> 00:09:17.040]  是的
[00:09:17.040 --> 00:09:18.280]  就是昔日
[00:09:18.280 --> 00:09:21.560]  當時以色列人在抗野的時候
[00:09:21.560 --> 00:09:27.520]  當時摩西派十二個探子去窺探
[00:09:27.520 --> 00:09:30.640]  當有十個探子報惡訊的時候
[00:09:30.640 --> 00:09:32.400]  那些以色列人
[00:09:32.400 --> 00:09:35.280]  怎樣和摩西和亞倫埋怨呢
[00:09:35.280 --> 00:09:39.240]  就在文素記十四章二到四節
[00:09:39.240 --> 00:09:40.400]  那裡這樣說
[00:09:40.400 --> 00:09:41.920]  他們發怨言說
[00:09:41.920 --> 00:09:44.680]  我們寧願死在埃及
[00:09:44.680 --> 00:09:47.080]  我們寧願死在抗野
[00:09:47.080 --> 00:09:50.560]  我們死都不入迦南地
[00:09:50.560 --> 00:09:55.680]  竟然現在約書亞說了這麼類似的話
[00:09:55.680 --> 00:09:57.760]  接著在第八節
[00:09:57.760 --> 00:10:00.640]  約書亞就問第二個為什麼
[00:10:00.640 --> 00:10:02.360]  他就說我們以色列人
[00:10:02.360 --> 00:10:05.160]  竟然在那些仇敵面前
[00:10:05.160 --> 00:10:06.800]  轉身逃跑
[00:10:06.800 --> 00:10:09.280]  我還有什麼說
[00:10:09.280 --> 00:10:11.520]  原來轉身逃跑
[00:10:11.520 --> 00:10:14.120]  這個字原文挺特別的
[00:10:14.120 --> 00:10:17.320]  他就說扭轉後頸項
[00:10:17.320 --> 00:10:19.640]  是聖經中唯一一次
[00:10:19.640 --> 00:10:21.720]  這樣來形容逃跑
[00:10:21.720 --> 00:10:23.280]  就是想表達出什麼
[00:10:23.280 --> 00:10:25.920]  因為被敵人嚇到太害怕
[00:10:25.920 --> 00:10:28.040]  馬上轉身逃走
[00:10:28.040 --> 00:10:29.320]  但身體還沒轉得及
[00:10:29.320 --> 00:10:30.800]  頸項轉了
[00:10:30.800 --> 00:10:32.440]  那種這樣的走
[00:10:32.440 --> 00:10:36.720]  就是扭轉轉身逃跑的意思
[00:10:36.720 --> 00:10:38.880]  所以約書亞說
[00:10:38.880 --> 00:10:41.320]  我們輸得這麼難看
[00:10:41.320 --> 00:10:44.280]  我還有什麼可以說
[00:10:44.280 --> 00:10:45.960]  好了到第九節
[00:10:45.960 --> 00:10:48.480]  他就說第三個為什麼
[00:10:48.480 --> 00:10:50.000]  他就說以色列人
[00:10:50.000 --> 00:10:53.120]  竟然連一個小小的艾城都打不贏
[00:10:53.120 --> 00:10:54.120]  死定了
[00:10:54.120 --> 00:10:56.680]  迦南人還不圍著我們來打
[00:10:56.680 --> 00:10:59.800]  我們以色列的名肯定被除
[00:10:59.800 --> 00:11:00.840]  神啊
[00:11:00.840 --> 00:11:03.240]  你都為你的名做點事
[00:11:03.240 --> 00:11:07.240]  你會不會做什麼呢
[00:11:07.240 --> 00:11:09.120]  大家能不能夠想像
[00:11:09.120 --> 00:11:12.560]  昔日同另一位探子迦納
[00:11:12.560 --> 00:11:14.120]  很有信心的
[00:11:14.120 --> 00:11:16.560]  拍了胸口在曠野那裡說
[00:11:16.560 --> 00:11:19.320]  我們要信得過耶和華的應許
[00:11:19.320 --> 00:11:20.440]  我寫包單
[00:11:20.440 --> 00:11:22.560]  我們不用怕這些迦南人
[00:11:22.560 --> 00:11:25.040]  因為神同在
[00:11:25.040 --> 00:11:26.480]  所以那些迦南人
[00:11:26.480 --> 00:11:29.840]  只會是我們的食物
[00:11:29.840 --> 00:11:31.400]  但這一刻
[00:11:31.400 --> 00:11:33.920]  竟然約書亞說一些
[00:11:33.920 --> 00:11:37.640]  好像昔日以色列人的埋怨
[00:11:37.640 --> 00:11:42.080]  約書亞好像對剛剛在耶利哥城的神跡大聖
[00:11:42.080 --> 00:11:44.280]  好像選擇性失憶
[00:11:44.280 --> 00:11:45.920]  剛剛而已
[00:11:45.920 --> 00:11:49.560]  但他的心很記掛著在約旦河東
[00:11:49.560 --> 00:11:51.160]  贏了兩場仗
[00:11:51.160 --> 00:11:52.520]  就是西弘和鄂
[00:11:52.520 --> 00:11:54.200]  那時候多好
[00:11:54.200 --> 00:11:56.440]  在那邊多安樂
[00:11:56.440 --> 00:11:57.840]  我寧願不過來
[00:11:57.840 --> 00:11:59.640]  在那邊就夠了
[00:11:59.640 --> 00:12:06.200]  這就是約書亞面對慘敗的時候的心情
[00:12:06.200 --> 00:12:07.560]  但最重要的就是
[00:12:07.560 --> 00:12:10.040]  約書亞這三個為什麼
[00:12:10.040 --> 00:12:13.000]  竟然完全沒有敏銳到
[00:12:13.000 --> 00:12:16.840]  打輸仗是和罪的關係
[00:12:16.840 --> 00:12:18.360]  他完全沒有敏銳到
[00:12:18.360 --> 00:12:22.520]  罪可能在他們以色列人當中的可能性
[00:12:22.520 --> 00:12:26.000]  其實神藉著摩西和以色列人納約的時候
[00:12:26.000 --> 00:12:27.880]  就清清楚楚講明
[00:12:27.880 --> 00:12:29.960]  如果以色列人不聽話
[00:12:29.960 --> 00:12:32.640]  不謹守神的誡命律例的時候
[00:12:32.640 --> 00:12:37.440]  上帝必定會使他們在仇敵面前潰敗
[00:12:37.440 --> 00:12:39.360]  他們一條路去打敵人
[00:12:39.360 --> 00:12:40.200]  結果怎樣
[00:12:40.200 --> 00:12:42.120]  七條路走回頭
[00:12:42.120 --> 00:12:43.600]  你說輸得慘不慘
[00:12:43.600 --> 00:12:46.280]  是這樣講過的
[00:12:46.280 --> 00:12:51.760]  最近我聽到一位做生意的弟兄的分享
[00:12:51.760 --> 00:12:55.360]  弟兄就給他生意上的拍檔
[00:12:55.360 --> 00:12:56.760]  出了一封律師信
[00:12:56.760 --> 00:12:59.520]  控告他穿櫃捅底
[00:12:59.520 --> 00:13:01.600]  其實這個誣蔑的背後
[00:13:01.600 --> 00:13:06.000]  那個拍檔是經過精心經年的部署
[00:13:06.000 --> 00:13:07.800]  目的當然是想怎樣
[00:13:07.800 --> 00:13:10.160]  吃掉弟兄那份
[00:13:10.160 --> 00:13:14.120]  當弟兄邀請身邊小組的弟兄姐妹
[00:13:14.120 --> 00:13:17.000]  為他這個苦景來祈禱的時候
[00:13:17.000 --> 00:13:19.320]  小組裏面有一位姐妹
[00:13:19.320 --> 00:13:21.120]  她真的很有勇氣
[00:13:21.120 --> 00:13:23.840]  也用愛心說誠實話
[00:13:23.840 --> 00:13:25.760]  但當然她們當中
[00:13:25.760 --> 00:13:29.080]  已經建立了多年的信任
[00:13:29.080 --> 00:13:32.000]  和很深厚的關係
[00:13:32.000 --> 00:13:33.840]  姐妹就鼓勵弟兄
[00:13:33.840 --> 00:13:37.240]  你會不會在神面前安靜一下自己
[00:13:37.240 --> 00:13:41.440]  檢視一下自己在做生意和行為上
[00:13:41.440 --> 00:13:44.960]  有沒有得罪神的地方呢?
[00:13:44.960 --> 00:13:48.040]  弟兄起初也不以為意
[00:13:48.040 --> 00:13:50.680]  但自己聽姐妹說
[00:13:50.680 --> 00:13:53.040]  安靜在神面前的時候
[00:13:53.040 --> 00:13:55.760]  神就光照他
[00:13:55.760 --> 00:13:59.760]  讓他發現其實一開始就應該謹守
[00:13:59.760 --> 00:14:03.240]  信與不信不能同乎一額
[00:14:03.240 --> 00:14:07.680]  他不應該和微信主加上搭檔的性格
[00:14:07.680 --> 00:14:12.160]  都是比較取巧的人合作做生意
[00:14:12.160 --> 00:14:15.400]  特別是對方才是大股東
[00:14:15.400 --> 00:14:20.520]  當這個搭檔他要求放一個偶像在公司的時候
[00:14:20.520 --> 00:14:23.560]  弟兄他不能說不
[00:14:23.560 --> 00:14:25.720]  但又因為價值觀的不同
[00:14:25.720 --> 00:14:29.560]  當那個搭檔認為為了賺多點錢
[00:14:29.560 --> 00:14:33.480]  結果就對客人呃呃騙騙
[00:14:33.480 --> 00:14:36.720]  弟兄也不能說不
[00:14:36.720 --> 00:14:41.440]  就是這樣被魔鬼一步一步留了底部
[00:14:41.440 --> 00:14:46.760]  最後弟兄發現被搭檔騙得最厲害的就是自己
[00:14:46.760 --> 00:14:49.440]  弟兄他為了自己在生意上
[00:14:49.440 --> 00:14:51.440]  未為真理企硬
[00:14:51.440 --> 00:14:54.200]  而他向神去認罪
[00:14:54.200 --> 00:14:56.520]  求神赦免他
[00:14:56.520 --> 00:15:00.840]  現在弟兄他雖然蒙受金錢的損失
[00:15:00.840 --> 00:15:05.760]  但他的內心反而是為了可以及早同罪斬濫
[00:15:05.760 --> 00:15:10.760]  不再有什麼瓜葛來感恩
[00:15:10.760 --> 00:15:12.800]  親愛的弟兄姊妹
[00:15:12.800 --> 00:15:15.760]  多年來忠心信服神的約書
[00:15:15.760 --> 00:15:18.640]  他都會因為不似預期的困難
[00:15:18.640 --> 00:15:22.080]  來忽略對罪的敏銳性
[00:15:22.080 --> 00:15:25.000]  甚至信心盡失
[00:15:25.000 --> 00:15:28.040]  埋怨神置他在今天的死局裡面
[00:15:28.040 --> 00:15:30.760]  何況是我們呢
[00:15:30.760 --> 00:15:34.240]  不知道當你遇上生命裡面
[00:15:34.240 --> 00:15:36.720]  從來沒有預計的
[00:15:36.720 --> 00:15:39.960]  突然間來到的逆境的時候
[00:15:39.960 --> 00:15:43.400]  你又會不會很容易選擇性失憶
[00:15:43.400 --> 00:15:45.440]  忘記神在過去
[00:15:45.440 --> 00:15:50.560]  在你大小的艱難裡面對你的保守呢
[00:15:50.560 --> 00:15:55.600]  的而且確生命裡面有時那個長期的烏雲密佈
[00:15:55.600 --> 00:16:02.000]  有時會讓我們開始去忘記神的應許
[00:16:02.000 --> 00:16:04.880]  我們對神產生一些扭曲的想法
[00:16:04.880 --> 00:16:08.000]  會懷疑神是否還是愛我
[00:16:08.000 --> 00:16:11.040]  是否還是幫助我那個神呢
[00:16:11.040 --> 00:16:16.440]  還是置我們在這個困難裡面而不理的神呢
[00:16:16.440 --> 00:16:20.600]  其實我自己都經歷過這個屬靈的低潮期
[00:16:20.600 --> 00:16:23.120]  當時還是信徒的我
[00:16:23.120 --> 00:16:26.880]  生命裡面真的遇到非常多的艱難
[00:16:26.880 --> 00:16:29.840]  也都真的長期烏雲密佈
[00:16:29.840 --> 00:16:31.600]  真的沒有力氣再走
[00:16:31.600 --> 00:16:34.400]  也都開始埋怨神
[00:16:34.400 --> 00:16:37.640]  甚至我試過不回教會
[00:16:37.640 --> 00:16:38.960]  不回團契
[00:16:38.960 --> 00:16:40.360]  好像生氣了一樣
[00:16:40.360 --> 00:16:42.120]  我也有這個時候
[00:16:42.120 --> 00:16:43.520]  但是感謝神
[00:16:43.520 --> 00:16:45.400]  在當中他挽回
[00:16:45.400 --> 00:16:47.880]  他提醒藉著弟兄姊妹
[00:16:47.880 --> 00:16:51.080]  不離不棄的關心和接納
[00:16:51.080 --> 00:16:55.240]  再次讓我回到神的身邊
[00:16:55.240 --> 00:16:56.360]  以致到今天
[00:16:56.360 --> 00:17:00.680]  都依然可以去被神使用
[00:17:00.680 --> 00:17:01.880]  所以弟兄姊妹
[00:17:01.880 --> 00:17:03.960]  無論多麼困難都好
[00:17:03.960 --> 00:17:07.360]  我們都要記住神向我們所懷的意念
[00:17:07.360 --> 00:17:09.080]  是一個平安的意念
[00:17:09.080 --> 00:17:11.840]  不是一個降災禍的意念
[00:17:11.840 --> 00:17:13.320]  我都很鼓勵你
[00:17:13.320 --> 00:17:14.920]  求主幫助我們
[00:17:14.920 --> 00:17:16.360]  去敏銳罪
[00:17:16.360 --> 00:17:19.080]  切忌掉以輕心
[00:17:19.080 --> 00:17:20.120]  我鼓勵你
[00:17:20.120 --> 00:17:21.400]  每天臨睡前
[00:17:21.400 --> 00:17:25.760]  讓神掃描一下你自己的一言一行
[00:17:25.760 --> 00:17:27.640]  有沒有得罪神的地方
[00:17:27.640 --> 00:17:29.920]  有沒有說錯一些不應該說的事情
[00:17:29.920 --> 00:17:32.280]  做一些不應該做的事情
[00:17:32.280 --> 00:17:35.800]  或者包括隱言未言的罪
[00:17:35.800 --> 00:17:37.920]  都求主去赦免
[00:17:37.920 --> 00:17:39.800]  竭力我們做到怎樣
[00:17:39.800 --> 00:17:41.080]  當日的罪
[00:17:41.080 --> 00:17:42.240]  當日的清
[00:17:42.240 --> 00:17:43.640]  不要積著
[00:17:43.640 --> 00:17:45.920]  第二點不要學阿竿的
[00:17:45.920 --> 00:17:47.720]  就是我們要認知罪
[00:17:47.720 --> 00:17:51.040]  我們要加倍的留心
[00:17:51.040 --> 00:17:52.720]  當約書亞一年
[00:17:52.720 --> 00:17:56.480]  問了神三個為什麼之後
[00:17:56.480 --> 00:17:59.840]  接著上帝就先用第一個為什麼
[00:17:59.840 --> 00:18:01.720]  來回應他
[00:18:01.720 --> 00:18:04.360]  首先就命令他起身
[00:18:04.360 --> 00:18:06.240]  然後就問他
[00:18:06.240 --> 00:18:10.720]  你的臉做什麼還伏伏在地呢?
[00:18:10.720 --> 00:18:13.440]  意思就是要問約書亞
[00:18:13.440 --> 00:18:15.960]  你的哀悼是否合理
[00:18:15.960 --> 00:18:20.360]  現在究竟是否哀悼的時候
[00:18:20.360 --> 00:18:25.800]  我也想讀出十一到十五節的經文給大家聽
[00:18:25.800 --> 00:18:29.040]  請大家留心聽
[00:18:29.040 --> 00:18:31.040]  以色列犯了罪
[00:18:31.040 --> 00:18:34.120]  又違背了我所吩咐他們的約
[00:18:34.120 --> 00:18:36.200]  又取了當滅之物
[00:18:36.200 --> 00:18:38.680]  他們又偷竊又行詭詐
[00:18:38.680 --> 00:18:43.080]  又把那當滅的物與自己的器皿放在一起
[00:18:43.080 --> 00:18:47.280]  因此以色列人在受敵面前站立不住
[00:18:47.280 --> 00:18:50.600]  他們在受敵面前轉身逃跑
[00:18:50.600 --> 00:18:53.720]  因為他們成了當滅的物
[00:18:53.720 --> 00:18:57.640]  你們若不把當滅的物從你們中間除掉
[00:18:57.640 --> 00:19:01.520]  我就不再與你們同在了
[00:19:01.520 --> 00:19:05.600]  你起來去叫百姓分別為姓說
[00:19:05.600 --> 00:19:09.800]  你們要為了明天使自己分別為姓
[00:19:09.800 --> 00:19:13.360]  因為耶和華以色列的上帝這樣說
[00:19:13.360 --> 00:19:17.160]  以色列在你們中間有當滅的物
[00:19:17.160 --> 00:19:22.080]  你們若不把你們中間當滅之物除掉
[00:19:22.080 --> 00:19:26.280]  你們在受敵面前必站立不住
[00:19:26.280 --> 00:19:27.800]  到了早晨
[00:19:27.800 --> 00:19:30.720]  你們要按著支派近前來
[00:19:30.720 --> 00:19:34.960]  耶和華所選的支派要按著宗族近前來
[00:19:34.960 --> 00:19:39.680]  耶和華所選的宗族要按著家族近前來
[00:19:39.680 --> 00:19:46.840]  耶和華所選的家族要按著南丁一個一個近前來
[00:19:46.840 --> 00:19:51.200]  被選的人有當滅之物在他那裡
[00:19:51.200 --> 00:19:55.760]  他和他的所有必備火焚燒
[00:19:55.760 --> 00:19:59.760]  因為他違背了耶和華的約
[00:19:59.760 --> 00:20:05.920]  又因他在以色列中做了愚妄的事
[00:20:05.920 --> 00:20:07.040]  弟兄姊妹
[00:20:07.040 --> 00:20:09.480]  我很想你幫我數一數
[00:20:09.480 --> 00:20:12.120]  在剛才我讀的這段經文裡面
