
[00:00:00.000 --> 00:00:04.000]  我們先看看今天的講題
[00:12:53.000 --> 00:12:54.000]  他怎麼說呢
[00:12:54.000 --> 00:12:55.000]  第七節
[00:12:55.000 --> 00:12:58.000]  他說:神啊!你看見我的困苦
[00:12:58.000 --> 00:13:01.000]  知道我心中的痛苦
[00:13:01.000 --> 00:13:04.000]  我的生命因愁苦耗盡
[00:13:04.000 --> 00:13:07.000]  我的歲月在嘆息中消逝
[00:13:07.000 --> 00:13:11.000]  我的力量因罪孽衰退
[00:13:11.000 --> 00:13:13.000]  我的骨頭也枯乾
[00:13:13.000 --> 00:13:15.000]  你看到這些綠色的壞果子
[00:13:15.000 --> 00:13:17.000]  全部都是很苦
[00:13:17.000 --> 00:13:21.000]  然後靈命枯乾的一些感受
[00:13:21.000 --> 00:13:22.000]  二十二節
[00:13:22.000 --> 00:13:25.000]  至於我,我曾在驚恐中說
[00:13:25.000 --> 00:13:28.000]  我從你眼前被隔絕
[00:13:28.000 --> 00:13:30.000]  這個驚的情緒
[00:13:30.000 --> 00:13:32.000]  為什麼這麼驚恐呢
[00:13:32.000 --> 00:13:36.000]  因為他感受到神離他很遠
[00:13:36.000 --> 00:13:39.000]  因為那個罪令到他和神隔絕了
[00:13:39.000 --> 00:13:41.000]  英文是I'm cut off from your sight
[00:13:41.000 --> 00:13:43.000]  即是神你看不到我
[00:13:43.000 --> 00:13:44.000]  我也看不到你
[00:13:44.000 --> 00:13:45.000]  你不知道去了哪裡
[00:13:45.000 --> 00:13:46.000]  很遠很遠
[00:13:46.000 --> 00:13:48.000]  一個遠離神的狀態
[00:13:48.000 --> 00:13:50.000]  所以我們知道
[00:13:50.000 --> 00:13:52.000]  如果我們遠離了神
[00:13:52.000 --> 00:13:53.000]  可能其中一個原因
[00:13:53.000 --> 00:13:58.000]  就是因為我們的罪
[00:13:58.000 --> 00:14:00.000]  想問問可不可以把燈光調大一點
[00:14:00.000 --> 00:14:01.000]  可能大家看程序表
[00:14:01.000 --> 00:14:04.000]  很多字可以看得清楚一點
[00:14:04.000 --> 00:14:06.000]  如果燈光光一點
[00:14:06.000 --> 00:14:07.000]  我們不用這麼浪漫
[00:14:07.000 --> 00:14:09.000]  浪漫雖然是一種情緒
[00:14:09.000 --> 00:14:11.000]  是另一種情緒
[00:14:11.000 --> 00:14:13.000]  可以精神一點,有力量一點
[00:14:13.000 --> 00:14:17.000]  接著看詩篇四十二篇
[00:14:17.000 --> 00:14:20.000]  就看到可拉的子孫
[00:14:20.000 --> 00:14:23.000]  他們都是靈明富剛的狀態
[00:14:23.000 --> 00:14:24.000]  為什麼呢
[00:14:24.000 --> 00:14:27.000]  因為他們被擄到了巴比倫
[00:14:27.000 --> 00:14:30.000]  在異地很渴望朝見神
[00:14:30.000 --> 00:14:33.000]  因為被擄有這些不幸的事發生
[00:14:33.000 --> 00:14:36.000]  所以就結了一些壞果子
[00:14:36.000 --> 00:14:37.000]  我們又留意一下
[00:14:37.000 --> 00:14:39.000]  綠色的字有什麼壞果子
[00:14:39.000 --> 00:14:42.000]  四十二篇的第三節
[00:14:42.000 --> 00:14:44.000]  他說當人整天對我說
[00:14:44.000 --> 00:14:46.000]  你的神在哪裡
[00:14:46.000 --> 00:14:49.000]  我就晝夜以眼淚當食物
[00:14:49.000 --> 00:14:51.000]  所以在巴比倫
[00:14:51.000 --> 00:14:53.000]  其實很多人會挑戰他
[00:14:53.000 --> 00:14:55.000]  你都被擄了
[00:14:55.000 --> 00:14:56.000]  你的神在哪裡
[00:14:56.000 --> 00:14:58.000]  我都不保護你
[00:14:58.000 --> 00:15:00.000]  他就很傷心流眼淚
[00:15:00.000 --> 00:15:01.000]  他說什麼情緒呢
[00:15:01.000 --> 00:15:03.000]  我的心就很悲傷
[00:15:03.000 --> 00:15:04.000]  我的心啊
[00:15:04.000 --> 00:15:06.000]  你為什麼沮喪
[00:15:06.000 --> 00:15:08.000]  你為什麼在我裡面煩躁
[00:15:08.000 --> 00:15:11.000]  我的心在我裡面沮喪
[00:15:11.000 --> 00:15:15.000]  不停提到很沮喪煩躁悲傷
[00:15:15.000 --> 00:15:16.000]  第九節
[00:15:16.000 --> 00:15:20.000]  我要對神我的癌山說
[00:15:20.000 --> 00:15:22.000]  你為什麼忘記我
[00:15:22.000 --> 00:15:24.000]  人家都說神啊
[00:15:24.000 --> 00:15:25.000]  你都不知道去了哪裡
[00:15:25.000 --> 00:15:27.000]  他都相信
[00:15:27.000 --> 00:15:30.000]  神啊你為什麼忘記我們猶太人
[00:15:30.000 --> 00:15:33.000]  我為什麼要因為仇敵的欺壓
[00:15:33.000 --> 00:15:35.000]  而悲哀徘徊
[00:15:35.000 --> 00:15:38.000]  雖然去到巴比倫
[00:15:38.000 --> 00:15:41.000]  仇敵繼續欺負他們
[00:15:41.000 --> 00:15:44.000]  他就在那裡
[00:15:44.000 --> 00:15:46.000]  跟神哭訴
[00:15:46.000 --> 00:15:48.000]  他們辱罵我
[00:15:48.000 --> 00:15:51.000]  好像打碎我的骨頭
[00:15:51.000 --> 00:15:53.000]  我的心啊你為什麼沮喪
[00:15:53.000 --> 00:15:55.000]  為什麼在我裡面煩躁
[00:15:55.000 --> 00:15:59.000]  所以看到其中一個原因
[00:15:59.000 --> 00:16:01.000]  我們為什麼會有負面情緒
[00:16:01.000 --> 00:16:03.000]  就是一些很不開心的事
[00:16:03.000 --> 00:16:05.000]  被人欺壓被人欺負
[00:16:05.000 --> 00:16:07.000]  人家說什麼很負面的事
[00:16:07.000 --> 00:16:10.000]  影響了你的心情
[00:16:10.000 --> 00:16:13.000]  但是否一定不幸遭遇
[00:16:13.000 --> 00:16:16.000]  就是有負面情緒呢
[00:16:16.000 --> 00:16:18.000]  剛才我們看了三個聖經人物
[00:16:18.000 --> 00:16:20.000]  他們全部在逆境裡
[00:16:20.000 --> 00:16:22.000]  他們都有正面的情緒
[00:16:22.000 --> 00:16:27.000]  所以其實他們有負面的感受
[00:16:27.000 --> 00:16:29.000]  不是因為不幸遭遇這麼簡單
[00:16:29.000 --> 00:16:31.000]  而是因為他們的心遠離了神
