
[00:00:00.000 --> 00:00:04.220]  很開心今天有這麼多新朋友在我們當中
[00:01:45.020 --> 00:01:47.120]  是頗有地位的人物
[00:01:47.120 --> 00:01:49.720]  雖然他有權有勢
[00:01:49.720 --> 00:01:53.820]  但是他也很需要有真正的信仰
[00:01:53.820 --> 00:01:56.620]  才能得到心靈的滿足
[00:01:56.620 --> 00:02:01.220]  而且他也因為耶穌所行的神蹟
[00:02:01.220 --> 00:02:02.920]  感到很驚奇
[00:02:02.920 --> 00:02:05.520]  由於他的地位很特殊
[00:02:05.520 --> 00:02:08.020]  他很怕被人非議
[00:02:08.020 --> 00:02:11.720]  所以他在晚上就去找耶穌
[00:02:11.720 --> 00:02:15.320]  讓我們一起去看看他的事蹟
[00:02:15.320 --> 00:02:19.520]  我們先讀出今天的經文
[00:02:19.520 --> 00:02:23.620]  《約翰福音》三章一至三節
[00:02:23.720 --> 00:02:25.520]  我已經打了螢光幕了
[00:02:25.520 --> 00:02:27.020]  請大家一起中讀
[00:02:27.020 --> 00:02:28.220]  預備起
[00:02:28.220 --> 00:02:30.720]  有一個法利塞人
[00:02:30.720 --> 00:02:32.920]  名叫尼戈德姆
[00:02:32.920 --> 00:02:35.120]  是猶太人的官
[00:02:35.120 --> 00:02:38.120]  這人夜來來見耶穌
[00:02:38.120 --> 00:02:39.420]  對他說
[00:02:39.420 --> 00:02:40.520]  拉比
[00:02:40.520 --> 00:02:45.120]  我們知道你是由神那裡來作老師的
[00:02:45.120 --> 00:02:47.720]  因為你所行的神蹟
[00:02:47.720 --> 00:02:49.920]  若沒有神同在
[00:02:49.920 --> 00:02:51.320]  無人能行
[00:02:51.320 --> 00:02:53.420]  耶穌回答他說
[00:02:53.620 --> 00:02:56.420]  我實實在在地告訴你
[00:02:56.420 --> 00:02:58.220]  人若不從生
[00:02:58.220 --> 00:03:00.720]  就不能見神的國
[00:03:00.720 --> 00:03:04.320]  這位法利塞人
[00:03:04.320 --> 00:03:05.820]  名叫尼戈德姆
[00:03:05.820 --> 00:03:09.220]  尼戈德姆夜晚去見耶穌
[00:03:09.220 --> 00:03:11.720]  他專稱耶穌為拉比
[00:03:11.720 --> 00:03:14.320]  拉比就是老師
[00:03:14.320 --> 00:03:19.020]  尼戈德姆知道耶穌不是一位普通的老師
[00:03:19.020 --> 00:03:21.920]  也知道他行了很多神蹟
[00:03:22.120 --> 00:03:23.920]  醫病趕鬼
[00:03:23.920 --> 00:03:27.320]  他似乎是一位充滿愛的神
[00:03:27.320 --> 00:03:30.420]  否則就不會行那麼多神蹟
[00:03:30.420 --> 00:03:35.120]  尼戈德姆選擇夜晚去見耶穌
[00:03:35.120 --> 00:03:38.320]  一方面可能是礙於他的身份
[00:03:38.320 --> 00:03:40.720]  不方便在白天去求見
[00:03:40.720 --> 00:03:42.120]  另一方面
[00:03:42.120 --> 00:03:47.620]  可能他認為夜晚可以較為安靜地跟耶穌聊天
[00:03:47.620 --> 00:03:51.820]  耶穌知道尼戈德姆的來意
[00:03:52.220 --> 00:03:54.920]  他沒有回應他的恭維說話
[00:03:54.920 --> 00:03:57.020]  他卻是這樣回答
[00:03:57.020 --> 00:04:00.920]  耶穌回答他說
[00:04:00.920 --> 00:04:03.220]  我實實在在地告訴你
[00:04:03.220 --> 00:04:04.820]  人若不從生
[00:04:04.820 --> 00:04:06.820]  就不能見神的國
[00:04:06.820 --> 00:04:11.620]  尼戈德姆一心去追尋真信仰
[00:04:11.620 --> 00:04:14.620]  要清楚耶穌是不是尼塞亞
[00:04:14.620 --> 00:04:16.420]  耶穌這句話
[00:04:16.420 --> 00:04:19.220]  令他有點不明所以
[00:04:20.020 --> 00:04:23.020]  今天跟我們分享見證的嘉賓
[00:04:23.020 --> 00:04:24.220]  Helen姊妹
[00:04:24.220 --> 00:04:26.620]  她跟尼戈德姆的情況
[00:04:26.620 --> 00:04:28.220]  都有些相似
[00:04:28.220 --> 00:04:32.520]  讓我們聽一下她在信仰上的追尋經歷
[00:04:32.520 --> 00:04:34.120]  有請Helen姊妹
[00:04:34.120 --> 00:04:42.220]  大家好
[00:04:42.220 --> 00:04:45.820]  感謝神讓我今晚跟大家分享
[00:04:45.820 --> 00:04:48.320]  我信主的心路歷程
[00:04:48.820 --> 00:04:53.020]  我成長在一個普通的小康家庭
[00:04:53.020 --> 00:04:56.620]  我父母是無神論者
[00:04:56.620 --> 00:04:59.420]  他們的信念是
[00:04:59.420 --> 00:05:02.820]  人要靠自己的雙手去打拼
[00:05:02.820 --> 00:05:05.520]  不需要依靠其他東西
[00:05:05.520 --> 00:05:09.620]  所以我們在家裡沒有拜神
[00:05:09.620 --> 00:05:11.320]  沒有拜祖先
[00:05:11.320 --> 00:05:16.120]  我妹妹在讀理工大學的時候
[00:05:16.120 --> 00:05:17.420]  信了主
[00:05:17.420 --> 00:05:18.620]  加入教會
[00:05:19.120 --> 00:05:22.620]  她很積極投入教會的生活
[00:05:22.620 --> 00:05:25.520]  我父母沒有反對她
[00:05:25.520 --> 00:05:29.820]  他們覺得純粹是我妹妹個人的選擇
[00:05:29.820 --> 00:05:34.220]  我媽媽是一個在職的婦女
[00:05:34.220 --> 00:05:37.820]  她下班後還要煮飯
[00:05:37.820 --> 00:05:39.520]  打理家務
[00:05:39.520 --> 00:05:42.520]  她沒有吸煙
[00:05:42.520 --> 00:05:43.820]  也沒有喝酒
[00:05:43.820 --> 00:05:46.320]  也沒有其他壞習慣
[00:05:46.320 --> 00:05:48.320]  很少外出吃東西
[00:05:49.020 --> 00:05:51.920]  她只是患有高血壓
[00:05:51.920 --> 00:05:54.420]  間中有胃痛
[00:05:54.420 --> 00:05:57.520]  有一天她在街上
[00:05:57.520 --> 00:06:01.020]  看到一輛流動的照肺車
[00:06:01.020 --> 00:06:04.220]  不知為何她心血來潮
[00:06:04.220 --> 00:06:07.720]  就上了一輛車照肺
[00:06:07.720 --> 00:06:11.920]  很快醫院打電話來
[00:06:11.920 --> 00:06:14.420]  叫她立即進院檢查
[00:06:15.220 --> 00:06:19.620]  發現她身體內有大量積水
[00:06:19.620 --> 00:06:26.920]  最後診斷她患上胃癌第三期
[00:06:26.920 --> 00:06:30.220]  已經擴散了
[00:06:30.220 --> 00:06:33.920]  因為這件事實在太突然
[00:06:33.920 --> 00:06:36.420]  家人也很震驚
[00:06:36.420 --> 00:06:39.520]  我們一時也接受不了
[00:06:40.320 --> 00:06:47.420]  醫生建議她不適合做健療或化療
[00:06:47.420 --> 00:06:52.720]  因為做了成功治好的機會很微
[00:06:52.720 --> 00:06:56.220]  家人無奈之下
[00:06:56.220 --> 00:07:00.820]  也接受了媽媽不用做任何治療
[00:07:00.820 --> 00:07:07.320]  很快我媽媽轉送了療養院
[00:07:07.320 --> 00:07:09.120]  做舒緩的治療
[00:07:10.020 --> 00:07:13.420]  我每次去探望她
[00:07:13.420 --> 00:07:15.820]  其實我都強顏歡笑
[00:07:15.820 --> 00:07:22.320]  盡量跟她說一些以往開心的往事
[00:07:22.320 --> 00:07:27.320]  因為我真的很怕那次是最後一次探望她
[00:07:27.320 --> 00:07:30.920]  我妹妹因為信了主
[00:07:30.920 --> 00:07:35.220]  在家裡一向也有向家人傳福音
[00:07:35.220 --> 00:07:38.520]  她媽媽患病的時候
[00:07:38.720 --> 00:07:41.320]  我妹妹要再向她傳福音
[00:07:41.320 --> 00:07:44.720]  媽媽這次願意信主
[00:07:44.720 --> 00:07:48.820]  她在醫院接受了水禮
[00:07:48.820 --> 00:07:52.320]  媽媽在水禮當天
[00:07:52.320 --> 00:07:57.320]  有很多弟兄姊妹來探望她、恭賀她
[00:07:57.320 --> 00:08:01.020]  送了鮮花和禮物給她
[00:08:01.020 --> 00:08:03.520]  我是很感動的
[00:08:03.520 --> 00:08:07.720]  但我不明白為何他們要恭賀媽媽
[00:08:07.720 --> 00:08:09.920]  又為何這麼開心呢?
[00:08:09.920 --> 00:08:18.820]  媽媽最後在半年之內去世了
[00:08:18.820 --> 00:08:23.520]  我辦理完她的身後事之後
[00:08:23.520 --> 00:08:27.820]  我開始靜下來去反思
[00:08:27.820 --> 00:08:35.020]  我在想其實人的一生到底有甚麼意義呢?
[00:08:35.920 --> 00:08:39.720]  我媽媽去世的時候是五十歲
[00:08:39.720 --> 00:08:43.920]  她沒有機會去安享晚年
[00:08:43.920 --> 00:08:49.520]  也看不到她的子女結婚生兒育女
[00:08:49.520 --> 00:08:52.220]  這樣就過了一生
[00:08:52.220 --> 00:08:57.520]  人到底還有甚麼其他的意義呢?
[00:08:57.520 --> 00:09:00.220]  還有沒有其他的價值呢?
[00:09:01.220 --> 00:09:06.020]  我開始去找信仰去尋找答案
[00:09:06.020 --> 00:09:08.020]  去解答我的問題
[00:09:08.020 --> 00:09:16.320]  剛好在我公司附近有一間秦道慧理的教會
[00:09:16.320 --> 00:09:21.420]  他們在午膳的時候有一個福音講座
[00:09:21.420 --> 00:09:26.020]  我花了大概兩年多的時間
[00:09:26.020 --> 00:09:29.620]  我持續不斷地去聽講座
[00:09:30.120 --> 00:09:38.420]  然後參加了他們舉辦的陪靈會、報道會、退休營的活動
[00:09:38.420 --> 00:09:44.220]  我開始接受了基督教的價值觀
[00:09:44.220 --> 00:09:47.820]  也認同了信仰的內容
[00:09:47.820 --> 00:09:50.920]  有一點點障礙
[00:09:50.920 --> 00:09:55.820]  我就覺得基督教很霸道、很專制
[00:09:56.220 --> 00:10:01.120]  因為信了基督教是不可以信奉其他宗教
[00:10:01.120 --> 00:10:04.420]  就是不可以再拜其他神
[00:10:04.420 --> 00:10:10.120]  我經常和妹妹爭論這個問題
[00:10:10.120 --> 00:10:13.320]  她雖然無法說服我
[00:10:13.320 --> 00:10:15.120]  但也不介意
[00:10:15.120 --> 00:10:19.020]  因為她說如果繼續追求和認識
[00:10:19.020 --> 00:10:21.520]  你遲早也會明白的
[00:10:22.520 --> 00:10:23.520]  到你了
[00:10:23.520 --> 00:10:29.220]  聽了Helen姐妹分享
[00:10:29.220 --> 00:10:31.720]  她因為媽媽安息主懷
[00:10:31.720 --> 00:10:35.020]  激起她去追尋信仰的心
[00:10:35.020 --> 00:10:37.520]  想去更多認識神
[00:10:37.520 --> 00:10:40.820]  我們回看尼哥德姆
[00:10:40.820 --> 00:10:44.620]  他對耶穌有某程度的認識
[00:10:44.620 --> 00:10:47.720]  於是他決定去尋訪耶穌
[00:10:47.720 --> 00:10:50.320]  去探究信仰的真義
[00:10:50.620 --> 00:10:52.920]  但是他聽見耶穌說
[00:10:52.920 --> 00:10:54.720]  人要重生
[00:10:54.720 --> 00:10:57.620]  他不明白其中的意思
[00:10:57.620 --> 00:11:00.220]  我們看看他有什麼反應
[00:11:00.220 --> 00:11:06.320]  我們一起讀出約翰福音三章四到八節
[00:11:06.320 --> 00:11:07.620]  預備起
[00:11:07.620 --> 00:11:10.820]  對不起
[00:11:10.820 --> 00:11:12.620]  是這裡
[00:11:12.620 --> 00:11:14.020]  預備起
[00:11:14.020 --> 00:11:16.220]  尼哥德姆對
[00:11:19.620 --> 00:11:21.120]  人已經老了
[00:11:21.120 --> 00:11:22.920]  如何能重生呢?
[00:11:22.920 --> 00:11:26.120]  豈能再盡母福生出來嗎?
[00:11:26.120 --> 00:11:27.720]  耶穌回答
[00:11:27.720 --> 00:11:30.320]  我實實在在地告訴你
[00:11:30.320 --> 00:11:33.720]  人若不是從水和聖靈生的
[00:11:33.720 --> 00:11:36.020]  就不能進神的國
[00:11:36.020 --> 00:11:38.920]  從肉身生的就是肉身
[00:11:38.920 --> 00:11:41.320]  從靈生的就是靈
[00:11:41.320 --> 00:11:42.320]  我說
[00:11:42.320 --> 00:11:44.420]  你們必須重生
[00:11:44.420 --> 00:11:46.320]  你不要驚訝
[00:11:46.320 --> 00:11:49.520]  風隨著意思吹
[00:11:49.520 --> 00:11:52.020]  你聽見風的聲音
[00:11:52.020 --> 00:11:56.220]  卻不知道是從哪裡來往哪裡去
[00:11:56.220 --> 00:11:59.920]  凡從聖靈生的也是如此
[00:11:59.920 --> 00:12:04.720]  尼哥德姆不明白耶穌的話
[00:12:04.720 --> 00:12:06.620]  人若不重生
[00:12:06.620 --> 00:12:08.920]  就不能見到神的國
[00:12:08.920 --> 00:12:10.620]  就是說
[00:12:10.620 --> 00:12:13.520]  尼哥德姆回答耶穌
[00:12:13.520 --> 00:12:14.320]  他說
[00:12:14.320 --> 00:12:16.620]  我已經一把年紀了
[00:12:16.620 --> 00:12:18.920]  難道進去母親的肚子裡
[00:12:18.920 --> 00:12:21.120]  讓母親再生我出來一次嗎?
[00:12:21.120 --> 00:12:22.720]  不可能的
[00:12:22.720 --> 00:12:26.720]  讓我解釋一下第三節的意思
[00:12:26.720 --> 00:12:29.120]  耶穌回答他
[00:12:29.120 --> 00:12:30.720]  耶穌說
[00:12:30.720 --> 00:12:33.120]  我實實在在地告訴你
[00:12:33.120 --> 00:12:34.720]  人若不重生
[00:12:34.720 --> 00:12:37.120]  就不能見到神的國
[00:12:37.120 --> 00:12:39.020]  其實在世界上
[00:12:39.020 --> 00:12:40.220]  每一個人
[00:12:40.220 --> 00:12:42.720]  都是被母親懷胎十月
[00:12:42.720 --> 00:12:44.920]  然後生出來
[00:12:44.920 --> 00:12:46.420]  這個過程
[00:12:46.420 --> 00:12:49.620]  是一個很奇妙的生理現象
[00:12:49.620 --> 00:12:52.520]  耶穌藉著這個道理
[00:12:52.520 --> 00:12:55.820]  和尼哥德姆去談論重生
[00:12:55.820 --> 00:12:59.020]  重生有三個不同的意義
[00:12:59.020 --> 00:13:01.020]  我們一起去看一看
[00:13:01.020 --> 00:13:02.420]  第一個就是
[00:13:02.420 --> 00:13:05.620]  從頭開始完全的改變
[00:13:05.620 --> 00:13:07.220]  第二個意思
[00:13:07.220 --> 00:13:09.720]  就是第二次的意思
[00:13:09.720 --> 00:13:13.020]  第三就是從上頭而生的意思
[00:13:13.520 --> 00:13:18.320]  重生就是經歷一次生命被更新改變
[00:13:18.320 --> 00:13:20.920]  因著神的恩典和能力
[00:13:20.920 --> 00:13:24.920]  使人在靈性上有極大的轉變
[00:13:24.920 --> 00:13:28.520]  這個過程不是人能夠做到的
[00:13:28.520 --> 00:13:31.320]  唯有滿有慈愛的神
[00:13:31.320 --> 00:13:34.720]  在人心裡做更新的工作
[00:13:34.720 --> 00:13:36.420]  所以耶穌說
[00:13:36.420 --> 00:13:38.420]  人若不重生
[00:13:38.420 --> 00:13:40.920]  就不能見到神的國
[00:13:41.320 --> 00:13:44.820]  人不能見到神的國是什麼意思呢?
[00:13:44.820 --> 00:13:47.920]  就是說經歷不到神的意思
[00:13:47.920 --> 00:13:51.220]  既然尼哥德姆不明白
[00:13:51.220 --> 00:13:56.120]  耶穌就帶著愛心和耐性向他解釋
[00:13:56.120 --> 00:14:00.120]  耶穌很鄭重地補充
[00:14:00.120 --> 00:14:05.120]  他說人若不是從聖水和聖靈生的
[00:14:05.120 --> 00:14:08.520]  就不能進入神的國
[00:14:08.520 --> 00:14:11.120]  在第五節說到
[00:14:11.120 --> 00:14:14.120]  從水和聖靈而生
[00:14:14.120 --> 00:14:17.120]  水是有潔淨的功效
[00:14:17.120 --> 00:14:20.120]  新生命的一個特質
[00:14:20.120 --> 00:14:23.120]  就是說藉著神的道
[00:14:23.120 --> 00:14:25.120]  就像水一樣
[00:14:25.120 --> 00:14:29.320]  將污穢罪惡的生命清洗潔淨
[00:14:29.320 --> 00:14:32.320]  這個過程包括悔罪
[00:14:32.320 --> 00:14:35.720]  洗心革面和轉向神
[00:14:35.720 --> 00:14:39.120]  聖經有用風去代表聖靈
[00:14:39.120 --> 00:14:41.520]  人不能看到風
[00:14:41.520 --> 00:14:43.920]  只能感覺到風
[00:14:43.920 --> 00:14:48.520]  因為這樣就能察覺到風的存在
[00:14:48.520 --> 00:14:51.120]  聖靈的工作也是一樣
[00:14:51.120 --> 00:14:53.520]  我們不能看到聖靈
[00:14:53.520 --> 00:14:57.520]  但是聖靈在我們的生命裡去工作
[00:14:57.520 --> 00:14:58.920]  改造我們
[00:14:58.920 --> 00:15:01.520]  使我們能夠成為聖徒
[00:15:01.520 --> 00:15:04.520]  以至進入到神的國
[00:15:04.520 --> 00:15:06.520]  進入神的國
[00:15:06.520 --> 00:15:08.920]  就是經歷到神
[00:15:08.920 --> 00:15:11.920]  和體會到神的愛
[00:15:11.920 --> 00:15:14.920]  可能尼哥德姆
[00:15:14.920 --> 00:15:18.520]  被很多世事纏繞著他
[00:15:18.520 --> 00:15:22.320]  他對耶穌的說話仍然未想通
[00:15:22.320 --> 00:15:26.520]  我們看看他和耶穌進一步的對話
[00:15:26.520 --> 00:15:35.320]  我們一起讀9至21節
[00:15:35.320 --> 00:15:36.920]  預備起
[00:15:36.920 --> 00:15:38.920]  尼哥德姆問他
[00:15:38.920 --> 00:15:41.320]  怎麼能有這些事呢?
[00:15:41.320 --> 00:15:43.720]  耶穌回答對他說
[00:15:43.720 --> 00:15:46.520]  你是以色列人的長子
[00:15:46.520 --> 00:15:48.920]  還不明白這些事嗎?
[00:15:48.920 --> 00:15:51.520]  我實實在在地告訴你
[00:15:51.520 --> 00:15:54.720]  我們所說的是我們知道的
[00:15:54.720 --> 00:15:58.320]  我們所見證的是我們見過的
[00:15:58.320 --> 00:16:01.320]  你們卻不領受我的見證
[00:16:01.320 --> 00:16:04.120]  我對你們說地上的事
[00:16:04.120 --> 00:16:06.320]  你們尚且不信
[00:16:06.320 --> 00:16:09.120]  若對你們說天上的事
[00:16:09.120 --> 00:16:11.120]  如何能信呢?
[00:16:11.120 --> 00:16:15.520]  尼哥德姆他知道耶穌
[00:16:15.520 --> 00:16:17.720]  行了很多的神蹟
[00:16:17.720 --> 00:16:21.520]  耶穌也有令人很深刻的見證
[00:16:21.520 --> 00:16:22.720]  還有
[00:16:22.720 --> 00:16:27.120]  尼哥德姆他是法利塞人
[00:16:27.120 --> 00:16:30.320]  其實也是猶太人的老師
[00:16:30.320 --> 00:16:33.520]  他應該熟讀舊約的預言
[00:16:33.520 --> 00:16:35.920]  也很明白舊約預言
[00:16:35.920 --> 00:16:38.520]  尼塞亞會來臨
[00:16:38.520 --> 00:16:40.520]  但是他卻不明白
[00:16:40.520 --> 00:16:43.520]  耶穌在這裡所說的話
[00:16:43.520 --> 00:16:48.120]  對信耶穌仍然存在很多疑惑
[00:16:48.120 --> 00:16:49.520]  今時今日
[00:16:49.520 --> 00:16:52.520]  不少人同樣聽了很多
[00:16:52.520 --> 00:16:54.720]  關於耶穌的事蹟
[00:16:54.720 --> 00:16:57.720]  或者參加了教會的聚會
[00:16:57.720 --> 00:17:00.520]  也去過很多次的報道會
[00:17:00.520 --> 00:17:03.920]  卻仍然未願意相信耶穌
[00:17:03.920 --> 00:17:06.520]  究竟原因何在呢?
[00:17:06.520 --> 00:17:10.320]  Helen姐妹當年也有差不多的想法
[00:17:10.320 --> 00:17:13.320]  不如我們聽一下她的分享吧
[00:17:13.320 --> 00:17:21.320]  大家都聽到我剛才說
[00:17:21.320 --> 00:17:23.320]  我聽說了參加活動
[00:17:23.320 --> 00:17:26.120]  差不多兩年至三年的時間
[00:17:26.120 --> 00:17:29.120]  在尋尋覓覓的過程當中
[00:17:29.120 --> 00:17:31.520]  我其實當中有想過
[00:17:31.520 --> 00:17:33.520]  缺志信耶穌
[00:17:33.520 --> 00:17:36.520]  但是每一次想到這個問題
[00:17:36.520 --> 00:17:37.520]  我又想了一下
[00:17:37.520 --> 00:17:42.520]  又好像沒有什麼迫切的需要
[00:17:42.520 --> 00:17:44.920]  又再想了一下
[00:17:44.920 --> 00:17:47.920]  每個星期又要去崇拜
[00:17:47.920 --> 00:17:49.920]  又要去團契
[00:17:49.920 --> 00:17:51.920]  又要守規條
[00:17:51.920 --> 00:17:53.920]  覺得很束縛
[00:17:53.920 --> 00:17:55.920]  時間又不自由
[00:17:55.920 --> 00:17:59.320]  身為一個單身的姐妹
[00:17:59.320 --> 00:18:01.920]  我又想到一個很現實的問題
[00:18:01.920 --> 00:18:03.920]  如果我相信了主
[00:18:03.920 --> 00:18:08.320]  我也想我另一半有相同的信仰
[00:18:08.320 --> 00:18:10.320]  大家都知道
[00:18:10.320 --> 00:18:13.920]  香港本身已經是女多男少
[00:18:13.920 --> 00:18:18.320]  教會姐妹是比弟兄多很多
[00:18:18.320 --> 00:18:21.520]  所以如果我在教會去找伴侶
[00:18:21.520 --> 00:18:23.320]  要找弟兄的話
[00:18:23.320 --> 00:18:25.920]  我的選擇真的少了很多
[00:18:25.920 --> 00:18:29.320]  所以這也是一個很大的障礙
[00:18:29.320 --> 00:18:31.520]  我還是想著先不要相信
[00:18:31.520 --> 00:18:34.520]  令自己的選擇少了很多
[00:18:34.520 --> 00:18:37.920]  但是我又經常有這個掙扎
[00:18:37.920 --> 00:18:40.920]  最後我想到一個辦法
[00:18:40.920 --> 00:18:44.520]  我想到一個令自己不用立刻
[00:18:44.520 --> 00:18:48.520]  迫自己去缺志的辦法
[00:18:48.520 --> 00:18:51.720]  我跟神說了一個條件
[00:18:51.720 --> 00:18:54.920]  我說我不知道我會不會信主
[00:18:54.920 --> 00:18:56.520]  但是如果有一天
[00:18:56.520 --> 00:18:59.320]  我真的會信耶穌的話
[00:18:59.320 --> 00:19:04.920]  我是不想在任何的公眾場合去信主的
[00:19:04.920 --> 00:19:10.520]  所以報道會、崇拜、培靈會
[00:19:10.520 --> 00:19:13.720]  所有這些公開場合的聚會
[00:19:13.720 --> 00:19:15.320]  我是不用考慮的
[00:19:15.320 --> 00:19:19.320]  因為這是我跟神說的條件
[00:19:19.320 --> 00:19:23.920]  其實我也知道這是自欺欺人
[00:19:23.920 --> 00:19:26.720]  只不過是拖延信主的時間
[00:19:26.720 --> 00:19:29.320]  我只是在找藉口
[00:19:29.320 --> 00:19:33.920]  在有一次退休營裏面
[00:19:33.920 --> 00:19:36.320]  那天晚上有一個見證
[00:19:36.320 --> 00:19:38.720]  我是聽了很感動的
[00:19:38.720 --> 00:19:42.920]  那天晚上我完全睡不著覺
[00:19:42.920 --> 00:19:48.320]  到第二天在營裏面有主日崇拜
[00:19:48.320 --> 00:19:52.120]  我站在教堂裏面
[00:19:52.120 --> 00:19:53.920]  莫名其妙
[00:19:53.920 --> 00:19:57.720]  我的眼淚就流下來
[00:19:57.720 --> 00:20:02.120]  身邊的人全部看著我
[00:20:02.120 --> 00:20:05.520]  但我其實不知道發生什麼事
[00:20:05.520 --> 00:20:09.920]  而且我是完全唱不到詩歌
[00:20:09.920 --> 00:20:14.320]  因為我全程都一直流眼淚
[00:20:14.320 --> 00:20:17.120]  牧師說完道
[00:20:17.120 --> 00:20:21.320]  呼召有沒有人信主
[00:20:21.320 --> 00:20:25.720]  我身後的弟兄姊妹看到我這樣的情形
[00:20:25.720 --> 00:20:30.120]  當然是極力慫恿我走出去
[00:20:30.120 --> 00:20:34.120]  其實我當時的內心是很大的掙扎
[00:20:34.120 --> 00:20:36.120]  因為我是流著眼淚
[00:20:36.120 --> 00:20:37.920]  很慌亂
[00:20:37.920 --> 00:20:41.720]  後面的人是不停地推我出去
[00:20:41.720 --> 00:20:44.320]  我是很大壓力的
[00:20:44.320 --> 00:20:49.320]  到最後我是有沒有走出去呢
[00:20:49.320 --> 00:20:52.720]  我在這裏先賣個關子
[00:20:52.720 --> 00:20:54.920]  大家可以先猜一下
[00:20:54.920 --> 00:20:56.720]  我是有沒有走出去
[00:20:56.720 --> 00:21:00.920]  一會兒我會告訴大家答案
[00:21:00.920 --> 00:21:03.720]  但是弟兄姊妹有跟我說
[00:21:03.720 --> 00:21:05.720]  你這樣流眼淚
[00:21:05.720 --> 00:21:07.720]  是聖靈感動你
[00:21:07.720 --> 00:21:10.720]  才會這樣不停地流眼淚
[00:21:10.720 --> 00:21:13.120]  但是我完全不明白
[00:21:13.120 --> 00:21:15.920]  什麼叫聖靈感動
[00:21:15.920 --> 00:21:18.320]  所以他告訴我
[00:21:18.320 --> 00:21:20.320]  我也不知道是什麼意思
[00:21:20.320 --> 00:21:24.920]  相信Helen姐妹
[00:21:24.920 --> 00:21:27.920]  說出了很多人的心聲
[00:21:27.920 --> 00:21:33.320]  很多朋友在追求信仰上
[00:21:33.320 --> 00:21:35.720]  他都可能有同樣的經歷
[00:21:35.720 --> 00:21:38.520]  明明知道信耶穌是這麼好
[00:21:38.520 --> 00:21:41.720]  但是心理上有很多障礙
[00:21:41.720 --> 00:21:42.920]  猶豫不決
[00:21:42.920 --> 00:21:44.920]  不願意去決定
[00:21:44.920 --> 00:21:47.520]  不知道在座當中
[00:21:47.520 --> 00:21:49.520]  會不會也有同感
[00:21:49.520 --> 00:21:51.520]  我舉一些例子
[00:21:51.520 --> 00:21:53.520]  例如有些人
[00:21:53.520 --> 00:21:57.520]  對今生的事情有很多眷戀
[00:21:57.520 --> 00:22:00.520]  認為信耶穌很多事情都不能做
[00:22:00.520 --> 00:22:05.120]  可能姐妹就像Helen姐妹那樣擔心
[00:22:05.120 --> 00:22:08.120]  很少弟兄找不到對象
[00:22:08.120 --> 00:22:13.520]  又或者有些朋友很喜歡賭馬
[00:22:13.520 --> 00:22:15.520]  玩兩手
[00:22:15.520 --> 00:22:18.520]  相信了耶穌就不可以去賭錢
[00:22:18.520 --> 00:22:20.520]  這樣是不行的
[00:22:20.520 --> 00:22:22.520]  又或者有些人
