
[00:00:00.000 --> 00:00:09.000]  我昨天去完Tammy的安息禮,是一個很感人的聚會,
[00:04:02.000 --> 00:04:04.000]  我們來讀一二三,
[00:04:04.000 --> 00:04:10.000]  以上說,祭物和禮物,以及凡祭和贖罪祭,
[00:04:10.000 --> 00:04:14.000]  不是你所要的,也不是你喜歡的,
[00:04:14.000 --> 00:04:21.000]  這都是按著律法獻的。他接著說:安那我來了,
[00:04:21.000 --> 00:04:29.000]  為要照你的旨意行,可見他除去在先的,為要立定在後的。
[00:04:29.000 --> 00:04:33.000]  我們憑著這旨意,直著耶穌基督,
[00:04:33.000 --> 00:04:39.000]  僅止一次獻上他的身體,就得以成聖。
[00:04:39.000 --> 00:04:44.000]  所有的祭司天天站著侍奉神,
[00:04:44.000 --> 00:04:47.000]  屢次獻上一樣的祭物,
[00:04:47.000 --> 00:04:50.000]  這祭物永不能除罪,
[00:04:50.000 --> 00:04:55.000]  但基督獻了一次永遠有效的贖罪祭,
[00:04:55.000 --> 00:04:58.000]  就坐在神的右邊,
[00:04:58.000 --> 00:05:02.000]  從此等候他的仇敵成為他的腳凳。
[00:05:02.000 --> 00:05:06.000]  因為他僅止一次獻祭,
[00:05:06.000 --> 00:05:11.000]  就使那些得以成聖的人永遠完全,
[00:05:11.000 --> 00:05:14.000]  聖靈也對我們作證。
[00:05:14.000 --> 00:05:19.000]  因為他說過:主說:那些日子以後,
[00:05:19.000 --> 00:05:23.000]  我與他們所立的約是這樣的,
[00:05:23.000 --> 00:05:28.000]  我要將我的律法放在他們的心上,
[00:05:28.000 --> 00:05:31.000]  又要寫在他們的心思裡,
[00:05:31.000 --> 00:05:36.000]  並說:他們的罪惡和他們的過犯,
[00:05:36.000 --> 00:05:38.000]  我絕不再記得,
[00:05:38.000 --> 00:05:41.000]  這些罪過既已蒙赦免,
[00:05:41.000 --> 00:05:46.000]  就不用再為罪獻祭了。
[00:05:46.000 --> 00:05:51.000]  敬拜這個字在創世記首先出現,
[00:05:51.000 --> 00:05:54.000]  是來自一個動詞「俯伏」這個字,
[00:05:54.000 --> 00:05:59.000]  俯伏是當時近東文化對神和人尊敬的一個表達,
[00:05:59.000 --> 00:06:01.000]  表示一個完全尊重的動作,
[00:06:01.000 --> 00:06:03.000]  好像我們今天會鞠躬,
[00:06:03.000 --> 00:06:05.000]  好像我們今天會握手,
[00:06:05.000 --> 00:06:09.000]  但當時的人是俯伏在別人面前。
[00:06:09.000 --> 00:06:13.000]  但第一次的敬拜這個字已經是一個對神的敬拜,
[00:06:13.000 --> 00:06:19.000]  或許當時俯伏的人不是很清楚他面前的是一個什麼群體,
[00:06:19.000 --> 00:06:21.000]  不過最後他敬拜了神,
[00:06:21.000 --> 00:06:23.000]  這是俯伏第一次在聖經出現,
[00:06:23.000 --> 00:06:26.000]  是在創世記十八章第二節,
[00:06:26.000 --> 00:06:29.000]  當時阿伯蘭舉目觀看,
[00:06:29.000 --> 00:06:32.000]  看見有三個人站在他附近,
[00:06:32.000 --> 00:06:38.000]  他一看見就從帳篷門口跑去迎接他們,
[00:06:38.000 --> 00:06:40.000]  俯伏在地。
[00:06:40.000 --> 00:06:44.000]  阿伯蘭看見他俯伏在這三個人面前,
[00:06:44.000 --> 00:06:48.000]  阿伯蘭看見他俯伏在這三個人面前,
[00:06:48.000 --> 00:06:50.000]  當他的太太離世後,
[00:06:50.000 --> 00:06:55.000]  他買了一個墳地是迦南人買給他的,
[00:06:55.000 --> 00:06:59.000]  當時是聖經第一個的俯伏,
[00:06:59.000 --> 00:07:04.000]  當時是第二個俯伏,是到二十四章,
[00:07:04.000 --> 00:07:08.000]  當時他俯伏在那些黑人面前,
[00:07:08.000 --> 00:07:11.000]  多謝他們給了這塊地給他。
[00:07:11.000 --> 00:07:14.000]  但在聖經第一次出現這個俯伏在十八章裡面,
[00:07:14.000 --> 00:07:19.000]  當時是阿伯蘭看見神以人的形象顯現,
[00:07:19.000 --> 00:07:21.000]  阿伯蘭俯伏在地,
[00:07:21.000 --> 00:07:25.000]  他未必很清楚,但這是第一個俯伏。
[00:07:25.000 --> 00:07:28.000]  但到了第二次俯伏的時候,
[00:07:28.000 --> 00:07:33.000]  我們看到更加豐富上帝啟示的心意。
[00:07:33.000 --> 00:07:34.000]  在第二次俯伏的時候,
[00:07:34.000 --> 00:07:36.000]  當時是阿伯蘭看見一個老僕人,
[00:07:36.000 --> 00:07:40.000]  是聖經一個最有智慧的人的其中一位,
[00:07:40.000 --> 00:07:46.000]  當時他去為阿伯蘭看見一個兒媳婦,
[00:07:46.000 --> 00:07:48.000]  當事情順利的時候,
[00:07:48.000 --> 00:07:52.000]  聖經描述到他的敬拜是二十四章二十六到二十七節,
[00:07:52.000 --> 00:07:55.000]  那人就低頭向耶和華敬拜,
[00:07:55.000 --> 00:07:57.000]  其實這個就是俯伏的字。
[00:07:57.000 --> 00:07:59.000]  耶和華說:我主僕人,
[00:07:59.000 --> 00:08:04.000]  (咦,有沒有?那個經文可能跳到別處了)
[00:08:04.000 --> 00:08:06.000]  (接著大家聽我讀)
[00:08:06.000 --> 00:08:08.000]  那人就低頭向耶和華敬拜,
[00:08:08.000 --> 00:08:10.000]  俯伏說:耶和華說:
[00:08:10.000 --> 00:08:13.000]  我主人阿伯蘭看的神是應當稱動的,
[00:08:13.000 --> 00:08:16.000]  因他不斷以慈愛信實待我主人,
[00:08:16.000 --> 00:08:19.000]  至於我,耶和華一路引導我,
[00:08:19.000 --> 00:08:23.000]  一直引領我,直到我主人的兄弟家裡。
[00:08:23.000 --> 00:08:25.000]  當時阿伯蘭看見一個老僕人,
[00:08:25.000 --> 00:08:29.000]  是為了他的主人的兒子找到一個妻子黎伯嘉。
[00:08:29.000 --> 00:08:33.000]  在這件事上,這個熟悉神心意的老僕人,
[00:08:33.000 --> 00:08:36.000]  當事情順利成就的時候,
[00:08:36.000 --> 00:08:38.000]  他俯伏敬拜神,
[00:08:38.000 --> 00:08:42.000]  他俯伏敬拜神不是因為單單取得這個媳婦,
[00:08:42.000 --> 00:08:45.000]  是因為看見神的兩件事,
[00:08:45.000 --> 00:08:48.000]  他看見神的信實和慈愛。
[00:08:48.000 --> 00:08:52.000]  這位老僕人深信他很認識上帝的計劃,
[00:08:52.000 --> 00:08:54.000]  他知道上帝應許過阿伯拉罕,
[00:08:54.000 --> 00:08:56.000]  從他的後裔中興起,
[00:08:56.000 --> 00:08:59.000]  使到萬族萬民得福的福氣。
[00:08:59.000 --> 00:09:01.000]  所以他知道阿伯拉罕這個家族的興起,
[00:09:01.000 --> 00:09:03.000]  是上帝要拯救萬民的心意,
[00:09:03.000 --> 00:09:08.000]  再一次回轉巴別塔帶來的那種人的混亂和咒咒。
[00:09:08.000 --> 00:09:10.000]  他心裡很明白這件事,
[00:09:10.000 --> 00:09:14.000]  當他那一天帶領到黎伯嘉回去加俾,
[00:09:14.000 --> 00:09:18.000]  他看見上帝計劃的第一步成就,
[00:09:18.000 --> 00:09:21.000]  所以他俯伏在上帝面前,
[00:09:21.000 --> 00:09:24.000]  還讚神的慈愛和信實。
[00:09:24.000 --> 00:09:26.000]  兩個字在《聖經》經常連在一起,
[00:09:26.000 --> 00:09:28.000]  神因為愛我們,
[00:09:28.000 --> 00:09:30.000]  所以守祂的諾言,
[00:09:30.000 --> 00:09:33.000]  所以祂的慈愛和信實連繫在一起。
[00:09:33.000 --> 00:09:37.000]  當日老僕人就看見慈愛和信實同樣的出現,
[00:09:37.000 --> 00:09:39.000]  所以他俯伏敬拜神,
[00:09:39.000 --> 00:09:41.000]  不單他看見慈愛和信實,
[00:09:41.000 --> 00:09:45.000]  他亦看見上帝一路引領他成就這件事,
[00:09:45.000 --> 00:09:48.000]  他看見上帝在他人生上個人的引領,
[00:09:48.000 --> 00:09:53.000]  他看見上帝整體的計劃,
[00:09:53.000 --> 00:09:55.000]  也看見上帝對他個人的引領,
[00:09:55.000 --> 00:09:58.000]  所以他俯伏敬拜神。
[00:09:58.000 --> 00:10:00.000]  所以每一次在《聖經》裡面,
[00:10:00.000 --> 00:10:04.000]  人的敬拜不是人自發自動那麼簡單,
[00:10:04.000 --> 00:10:06.000]  但是上帝彰顯了他的計劃,
[00:10:06.000 --> 00:10:07.000]  彰顯了他的話語,
[00:10:07.000 --> 00:10:08.000]  彰顯了他的心意,
[00:10:08.000 --> 00:10:09.000]  人領受到的時候,
[00:10:09.000 --> 00:10:11.000]  人就俯伏敬拜。
[00:10:11.000 --> 00:10:13.000]  所以第一個敬拜的真義就是,
[00:10:13.000 --> 00:10:15.000]  當上帝啟示他自己,
[00:10:15.000 --> 00:10:17.000]  我們認真去領受這個啟示的時候,
[00:10:17.000 --> 00:10:19.000]  我們經歷,我們就俯伏敬拜。
[00:10:19.000 --> 00:10:24.000]  甚至我們見過有未經歷就俯伏敬拜。
[00:10:24.000 --> 00:10:27.000]  去到《出埃及記》第四章三十一節,
[00:10:27.000 --> 00:10:30.000]  當時摩西去到以色列的百姓當中,
[00:10:30.000 --> 00:10:37.000]  向他們展現了上帝要拯救遺老的以色列人出埃及的救恩的時候,
[00:10:37.000 --> 00:10:39.000]  當時在《出埃及記》第四章三十一節,
[00:10:39.000 --> 00:10:42.000]  百姓聽見摩西的話就信了,
[00:10:42.000 --> 00:10:46.000]  他們聽見耶和華眷顧以色列人監察他們的困苦,
[00:10:46.000 --> 00:10:48.000]  就低頭敬拜。
[00:10:48.000 --> 00:10:52.000]  在當日他們未經歷過出埃及的興旺的時候,
[00:10:52.000 --> 00:10:54.000]  但他們聽見就信了,
[00:10:54.000 --> 00:10:56.000]  所以就俯伏敬拜,
[00:10:56.000 --> 00:10:59.000]  甚至未經歷就已經敬拜。
[00:10:59.000 --> 00:11:01.000]  律法書裡面幾次是敬拜,
[00:11:01.000 --> 00:11:05.000]  我們看見不是人主動自發地認識敬拜神,
[00:11:05.000 --> 00:11:07.000]  而是神主動啟示引領和救贖,
[00:11:07.000 --> 00:11:09.000]  人就回應祂。
[00:11:09.000 --> 00:11:12.000]  今日同樣,我們若果能夠有力敬拜,
[00:11:12.000 --> 00:11:14.000]  我們實在要熟悉神的心意,
[00:11:14.000 --> 00:11:16.000]  明白祂的救恩,
[00:11:16.000 --> 00:11:19.000]  亦都數算祂在我們生命上每一個點滴,
[00:11:19.000 --> 00:11:21.000]  數算上帝在我們生命上的足跡,
[00:11:21.000 --> 00:11:24.000]  我們回到來的敬拜才有力。
[00:11:24.000 --> 00:11:27.000]  或有時我們回來,可能我們的敬拜都很無力,
[00:11:27.000 --> 00:11:31.000]  可能我們回來的時候,我們自己都有很多困苦,很多重壓,
[00:11:31.000 --> 00:11:34.000]  但當我們數算上帝的足跡的時候,
[00:11:34.000 --> 00:11:36.000]  我們的敬拜就有力。
[00:11:36.000 --> 00:11:44.000]  甚至保羅說,我們用詩篇重詞靈歌的敬拜,
[00:11:44.000 --> 00:11:47.000]  我覺得這三個音樂的敬拜,
[00:11:47.000 --> 00:11:50.000]  為何能夠深深入到人的心呢?
[00:11:50.000 --> 00:11:52.000]  他是在說三個不同的層面,
[00:11:52.000 --> 00:11:55.000]  詩篇是記載舊約的詩,
[00:11:55.000 --> 00:11:58.000]  然後重詞,原來的文字是hymn,
[00:11:58.000 --> 00:12:02.000]  是上一代所流下來的古舊的詩歌。
[00:12:02.000 --> 00:12:03.000]  然後靈歌是甚麼呢?
[00:12:03.000 --> 00:12:06.000]  我心靈裡面自己親自經歷過的神,
[00:12:06.000 --> 00:12:09.000]  我再一次回應祂所作出的新歌。
[00:12:09.000 --> 00:12:12.000]  我們無論是在聖經上看見的啟示,
[00:12:12.000 --> 00:12:13.000]  上一代走過的經歷,
[00:12:13.000 --> 00:12:17.000]  我們自己經歷都可以令我們成為音樂去敬拜神。
[00:12:17.000 --> 00:12:21.000]  我們在恩福堂有一個七八九元音創作,
[00:12:21.000 --> 00:12:22.000]  不知道大家知不知道,
[00:12:22.000 --> 00:12:24.000]  我們創作了一系列的詩歌,
[00:12:24.000 --> 00:12:27.000]  在我們敬拜部的一個channel裏面,
[00:12:27.000 --> 00:12:28.000]  大家可以去聽一聽。
[00:12:28.000 --> 00:12:30.000]  我們有很多自己的敬拜,
[00:12:30.000 --> 00:12:33.000]  都是很想能夠去到神面前。
[00:12:33.000 --> 00:12:38.000]  我們這一代,我們自己都能夠敬拜神。
[00:12:38.000 --> 00:12:42.000]  我記得在上年的會友大會裏面,
[00:12:42.000 --> 00:12:45.000]  我們的執事會主席Eric林國華大兄,
[00:12:45.000 --> 00:12:47.000]  他分享到在很大的困難裏面,
[00:12:47.000 --> 00:12:51.000]  我們居然在上一年有些少的財政盈餘。
[00:12:51.000 --> 00:12:55.000]  我記得當時我們的會眾都不期然地拍手,
[00:12:55.000 --> 00:12:57.000]  這就是我們一個自發的敬拜,
[00:12:57.000 --> 00:13:01.000]  看見上帝恩典實在能力的臨到的敬拜。
[00:13:01.000 --> 00:13:04.000]  當我們的生命越體會數算恩典的時候,
[00:13:04.000 --> 00:13:07.000]  我們的敬拜就會越來越有能力。
[00:13:07.000 --> 00:13:14.000]  同樣,律法書教導我們敬拜是有動作的,
[00:13:14.000 --> 00:13:16.000]  阿伯拉罕的敬拜是俯伏。
[00:13:16.000 --> 00:13:18.000]  今日我們未必俯伏,
[00:13:18.000 --> 00:13:21.000]  或者我們都不夠地方讓大家俯伏,
[00:13:21.000 --> 00:13:27.000]  但大家其實可以在音樂裏面舉手、拍掌、搖動,
[00:13:27.000 --> 00:13:30.000]  其實這些都是我們敬拜可以加入的元素。
[00:13:30.000 --> 00:13:32.000]  我們看見上帝有很豐富的恩典,
[00:13:32.000 --> 00:13:35.000]  在上一年給我們有些少的盈餘,
[00:13:35.000 --> 00:13:36.000]  在今年我們展望,
[00:13:36.000 --> 00:13:38.000]  我們相信我們今年的盈餘也是豐富的。
[00:13:38.000 --> 00:13:40.000]  我們很想將十八樓,
[00:13:40.000 --> 00:13:43.000]  我們看見年青人說十八樓我們的台很高,
[00:13:43.000 --> 00:13:45.000]  會不會將它有少許的更新,
[00:13:45.000 --> 00:13:47.000]  將台延伸少許,低少許,
[00:13:47.000 --> 00:13:50.000]  以致年青人的敬拜更加有力,
[00:13:50.000 --> 00:13:55.000]  以致他們更加能夠在一些更好的音效裏面,
[00:13:55.000 --> 00:13:57.000]  燈光裏面可以敬拜。
[00:13:57.000 --> 00:14:01.000]  昨天我除了去了Tammy的安息禮,
[00:14:01.000 --> 00:14:06.000]  我們是一天的財政預算籌備會議,
[00:14:06.000 --> 00:14:08.000]  在裏面聽見這些年青人的分享的時候,
[00:14:08.000 --> 00:14:09.000]  我們心裏面都很感動,
[00:14:09.000 --> 00:14:15.000]  覺得年青人他們如何能夠更加完全地將整個身體獻上,
[00:14:15.000 --> 00:14:18.000]  在敬拜的時候能夠擺上給自己。
[00:14:18.000 --> 00:14:22.000]  隨著上帝豐富的恩典的供應,
[00:14:22.000 --> 00:14:25.000]  敬拜變得越來越多元化。
[00:14:25.000 --> 00:14:27.000]  在新命紀26章第10節,
[00:14:27.000 --> 00:14:29.000]  當以色列人進入迦南地時,
[00:14:29.000 --> 00:14:32.000]  摩西就向以色列人宣講,
[00:14:32.000 --> 00:14:39.000]  「阿罕,現在我把你所賜我地上初熟的土產獻上,
[00:14:39.000 --> 00:14:41.000]  教導他們要將初熟的土產,
[00:14:41.000 --> 00:14:44.000]  既然上帝的豐盈除了亞伯拉罕的供應,
[00:14:44.000 --> 00:14:46.000]  更加他們進入了應許之地的時候,
[00:14:46.000 --> 00:14:51.000]  另一個片段,他們就將初熟的土產獻給上帝。」
[00:14:51.000 --> 00:14:54.000]  隨後摩西就吩咐,
[00:14:54.000 --> 00:14:56.000]  「你要把匡子供在耶華利神面前,
[00:14:56.000 --> 00:14:59.000]  向耶華利的神下拜。」
[00:14:59.000 --> 00:15:02.000]  這裡的下拜伴隨著在享受到豐盛的時候,
[00:15:02.000 --> 00:15:04.000]  人將初熟的土產獻上,
[00:15:04.000 --> 00:15:07.000]  以致基層的人士,有需要的人士,
[00:15:07.000 --> 00:15:10.000]  同樣享受耶華的豐盛。
[00:15:10.000 --> 00:15:11.000]  再另一個片段,
[00:15:11.000 --> 00:15:13.000]  到了大衛的王國的時候,
[00:15:13.000 --> 00:15:15.000]  以色列人經歷了王國的豐富,
[00:15:15.000 --> 00:15:16.000]  他們不單有土產,
[00:15:16.000 --> 00:15:18.000]  更有整個的屬靈制度,
[00:15:18.000 --> 00:15:20.000]  和整個的政治制度,
[00:15:20.000 --> 00:15:22.000]  令他們安居在應許之地上,
[00:15:22.000 --> 00:15:24.000]  他們的敬拜更加豐富。
[00:15:24.000 --> 00:15:27.000]  歷代之上29章20-22節,
[00:15:27.000 --> 00:15:29.000]  大衛對全會眾說,
[00:15:29.000 --> 00:15:32.000]  「你們應當稱頌耶華你們的神。」
[00:15:32.000 --> 00:15:36.000]  於是全會眾稱頌耶華他們列祖的神,
[00:15:36.000 --> 00:15:42.000]  低頭向耶華和王下拜,
[00:15:42.000 --> 00:15:43.000]  作一次的俯伏,
[00:15:43.000 --> 00:15:45.000]  然後我們一起讀他們的俯伏,
[00:15:45.000 --> 00:15:46.000]  去擺上什麼,
[00:15:46.000 --> 00:15:47.000]  我們一起來讀,
[00:15:47.000 --> 00:15:48.000]  1,2,3,
[00:15:48.000 --> 00:15:53.000]  此日他們向耶華華獻平安祭和梵祭,
[00:15:53.000 --> 00:15:55.000]  獻一千頭公牛,
[00:15:55.000 --> 00:15:57.000]  一千隻公綿羊,
[00:15:57.000 --> 00:15:58.000]  一千隻羔羊,
[00:15:58.000 --> 00:16:01.000]  以及銅獻的燒酒祭,
[00:16:01.000 --> 00:16:05.000]  並為以色列眾人獻許多的祭,
[00:16:05.000 --> 00:16:10.000]  那日他們在耶華華面前吃喝,
[00:16:10.000 --> 00:16:12.000]  大大歡樂。
[00:16:12.000 --> 00:16:13.000]  可能每樣都一千,
[00:16:13.000 --> 00:16:14.000]  可能我們覺得很大,
[00:16:14.000 --> 00:16:15.000]  但如果我們真的在恩福堂,
[00:16:15.000 --> 00:16:17.000]  這個景況就未必很大,
[00:16:17.000 --> 00:16:19.000]  大家拿一隻回來就行了,
[00:16:19.000 --> 00:16:21.000]  他們獻上了這麼多,
[00:16:21.000 --> 00:16:22.000]  是為了什麼呢?
[00:16:22.000 --> 00:16:25.000]  他們能夠在耶華華面前大大吃喝,
[00:16:25.000 --> 00:16:27.000]  大大的歡樂。
[00:16:27.000 --> 00:16:30.000]  原來到了一個較為穩定的環境,
[00:16:30.000 --> 00:16:32.000]  他們的敬拜包括了稱頌,
[00:16:32.000 --> 00:16:34.000]  包括了獻祭和吃喝歡樂,
[00:16:34.000 --> 00:16:36.000]  剛剛在新年的早套會,
[00:16:36.000 --> 00:16:37.000]  有同工提議,
[00:16:37.000 --> 00:16:41.000]  下次早套會可不可以我們一起預備早餐,
[00:16:41.000 --> 00:16:43.000]  早套會之後一起吃喝歡樂,
[00:16:43.000 --> 00:16:46.000]  原來吃喝歡樂都是在神面前敬拜,
[00:16:46.000 --> 00:16:48.000]  原來在神面前呼召我們敬拜,
[00:16:48.000 --> 00:16:50.000]  是一個慶典,
[00:16:50.000 --> 00:16:51.000]  是一個很期望開心的,
[00:16:51.000 --> 00:16:53.000]  其實我小時候回崇拜,
[00:16:53.000 --> 00:16:54.000]  很想念一件事,
[00:16:54.000 --> 00:16:58.000]  就是崇拜完之後去哪裡吃午餐呢?
[00:16:58.000 --> 00:17:01.000]  我想大家都可能關心這件事,
[00:17:01.000 --> 00:17:04.000]  原來崇拜完之後一起吃一頓飯,
[00:17:04.000 --> 00:17:06.000]  都是一個敬拜,
[00:17:06.000 --> 00:17:07.000]  只要你吃的時候,
[00:17:07.000 --> 00:17:09.000]  你可以分享一下今天我聽到什麼,
[00:17:09.000 --> 00:17:12.000]  今天對敬拜的教導對我有什麼提醒,
[00:17:12.000 --> 00:17:15.000]  其實這個都是我們的一個慶典,
[00:17:15.000 --> 00:17:17.000]  約你的親戚朋友,
[00:17:17.000 --> 00:17:19.000]  約你的小組組員一起完,
[00:17:19.000 --> 00:17:20.000]  走開的時候,
[00:17:20.000 --> 00:17:24.000]  我們的敬拜不是在這一兩個小時完結的,
[00:17:24.000 --> 00:17:27.000]  這個是我們看到大衛的時候,
[00:17:27.000 --> 00:17:29.000]  敬拜的豐富,
[00:17:29.000 --> 00:17:33.000]  但同樣我們在舊約也看到人對敬拜的侵蝕,
[00:17:33.000 --> 00:17:36.000]  但往往在這個片段裡面,
[00:17:36.000 --> 00:17:37.000]  人對敬拜的侵蝕的時候,
[00:17:37.000 --> 00:17:40.000]  我們更加明白上帝要一個什麼樣的敬拜,
[00:17:40.000 --> 00:17:43.000]  我和大家分享另一個片段,
[00:17:43.000 --> 00:17:45.000]  就是人對敬拜的侵蝕,
[00:17:45.000 --> 00:17:49.000]  當時是素羅將會作王,
[00:17:49.000 --> 00:17:53.000]  當時神要他滅絕亞馬力人,
[00:17:53.000 --> 00:17:55.000]  素羅自己很惋惜,
[00:17:55.000 --> 00:17:58.000]  惋惜亞馬力王和他的牛羊,
[00:17:58.000 --> 00:17:59.000]  神要他滅絕亞馬力人的時候,
[00:17:59.000 --> 00:18:04.000]  他就惋惜亞馬力王不要滅絕他們,
[00:18:04.000 --> 00:18:09.000]  並且拿了他們的牛羊獻給耶華作為一個遮掩,
[00:18:09.000 --> 00:18:12.000]  當時他違反了耶華的命令,
[00:18:12.000 --> 00:18:14.000]  要將所有的牛羊都滅絕的時候,
[00:18:14.000 --> 00:18:15.000]  他留下,
[00:18:15.000 --> 00:18:17.000]  他將其中一部分用來獻祭,
[00:18:17.000 --> 00:18:21.000]  人可以藉著敬拜去逃避神,
[00:18:21.000 --> 00:18:23.000]  這是最可怕的事,
[00:18:23.000 --> 00:18:27.000]  這也是法利賽人做得很出色的一件事情,
[00:18:27.000 --> 00:18:29.000]  人藉著敬拜去逃避神,
[00:18:29.000 --> 00:18:32.000]  但正是在這個可怕的景象裡面,
[00:18:32.000 --> 00:18:35.000]  上帝講出他對敬拜最大的要求,
[00:18:35.000 --> 00:18:37.000]  當時才知道薩姆爾這樣對素羅說,
[00:18:37.000 --> 00:18:39.000]  耶華喜愛凡祭和祭物,
[00:18:39.000 --> 00:18:42.000]  豈如喜愛人聽從他的話,
[00:18:42.000 --> 00:18:44.000]  看那聽命勝於憲制,
[00:18:44.000 --> 00:18:48.000]  信從勝於羔羊的脂肪。
[00:18:48.000 --> 00:18:53.000]  原來最大的敬拜就是人聽從上帝的話,
[00:18:53.000 --> 00:18:55.000]  我們讚美,
[00:18:55.000 --> 00:18:56.000]  我們將上帝的話在心裡,
[00:18:56.000 --> 00:18:58.000]  但我們讀經,
[00:18:58.000 --> 00:19:00.000]  也同時將上帝的話在心裡,
[00:19:00.000 --> 00:19:01.000]  我們行道,
