
[00:00:00.000 --> 00:00:04.800]  好 各位電影姊妹 早安
[00:09:44.320 --> 00:09:48.640]  每個人都會有不一致或者不同的看法
[00:09:48.640 --> 00:09:50.560]  不過保羅也提醒我們
[00:09:50.560 --> 00:09:52.040]  我們教會要合一
[00:09:52.040 --> 00:09:55.080]  特別我們青少部
[00:09:55.080 --> 00:09:56.920]  你們年輕人
[00:09:56.920 --> 00:09:59.320]  將來你們能夠承擔起
[00:09:59.320 --> 00:10:02.320]  教會有很多的服事
[00:10:02.320 --> 00:10:03.240]  教會要合一
[00:10:03.240 --> 00:10:04.240]  我們要同心
[00:10:04.240 --> 00:10:07.600]  一起彼此去服事神
[00:10:07.600 --> 00:10:09.760]  更加的不單止只有「講」字
[00:10:09.760 --> 00:10:11.320]  有一個生命
[00:10:11.320 --> 00:10:12.880]  不單止要合一
[00:10:12.880 --> 00:10:16.960]  更加是我們屬靈生命能夠去實踐
[00:10:16.960 --> 00:10:18.480]  做到出來的
[00:10:18.480 --> 00:10:20.880]  是一個生命的見證
[00:10:20.880 --> 00:10:24.080]  所以以弗所思到第五章的時候
[00:10:24.080 --> 00:10:25.480]  他更加提醒我們
[00:10:25.480 --> 00:10:27.600]  我們要從黑暗裏面
[00:10:27.600 --> 00:10:29.280]  轉為光明
[00:10:29.280 --> 00:10:31.600]  要從黑暗裏面轉為光明
[00:10:31.600 --> 00:10:32.280]  在第五章
[00:10:32.280 --> 00:10:33.200]  以弗所思有六章
[00:10:33.200 --> 00:10:34.440]  在第五章裏面
[00:10:34.440 --> 00:10:36.040]  說到很強調
[00:10:36.040 --> 00:10:37.960]  我們要在黑暗裏面
[00:10:37.960 --> 00:10:39.360]  轉為光明
[00:10:39.360 --> 00:10:41.960]  強調我們是能夠改變的
[00:10:41.960 --> 00:10:43.480]  我們是可以轉變的
[00:10:43.480 --> 00:10:45.280]  原因是我們在基督裏面
[00:10:45.280 --> 00:10:46.560]  我們在教會裏面
[00:10:46.560 --> 00:10:47.560]  我們有同工
[00:10:47.560 --> 00:10:49.360]  有導師
[00:10:49.360 --> 00:10:50.160]  有沒有組長
[00:10:50.160 --> 00:10:51.480]  高中有組長
[00:10:51.480 --> 00:10:53.880]  一起和你們一起去同行
[00:10:53.880 --> 00:10:57.520]  去經歷神給我們很豐盛的過程
[00:10:57.520 --> 00:10:59.120]  更加的我們每一個
[00:10:59.120 --> 00:11:00.960]  都能夠可以為主發光
[00:11:00.960 --> 00:11:02.200]  剛才我有說
[00:11:02.200 --> 00:11:05.720]  李怡、哲森、Joe等等
[00:11:05.720 --> 00:11:07.240]  我還看到
[00:11:07.240 --> 00:11:08.560]  你也是
[00:11:08.560 --> 00:11:09.640]  你更加是
[00:11:09.640 --> 00:11:10.560]  我還看到
[00:11:10.560 --> 00:11:11.760]  我現在在網絡
[00:11:11.760 --> 00:11:13.560]  我看到有很多熟悉的臉孔
[00:11:13.560 --> 00:11:14.760]  我不重一提
[00:11:14.760 --> 00:11:17.840]  這些是我在兒童部裏面認識的
[00:11:17.840 --> 00:11:19.680]  小時候已經見到他們
[00:11:19.680 --> 00:11:22.240]  現在今天已經在初中
[00:11:22.240 --> 00:11:22.840]  他很好
[00:11:22.840 --> 00:11:24.120]  不過我給他掌聲好嗎
[00:11:24.120 --> 00:11:25.400]  我不喜歡叫甚麼名字
[00:11:25.400 --> 00:11:26.120]  是
[00:11:26.120 --> 00:11:28.720]  我看到他很
[00:11:28.720 --> 00:11:29.720]  諾謙嗎
[00:11:29.720 --> 00:11:30.280]  是,諾謙
[00:11:30.280 --> 00:11:31.520]  好,多謝你
[00:11:31.520 --> 00:11:33.080]  他肯回應
[00:11:33.080 --> 00:11:37.440]  我覺得是一個很正面的年輕人
[00:11:37.440 --> 00:11:39.160]  剛才我說到哪裏
[00:11:39.160 --> 00:11:41.040]  說到以弗所思第五章
[00:11:41.040 --> 00:11:45.720]  我們每一個都能夠在黑暗轉為光明
[00:11:45.720 --> 00:11:47.720]  所以今天有兩個重點給大家
[00:11:47.720 --> 00:11:50.280]  第一個,生命是可以改變的
[00:11:50.280 --> 00:11:53.400]  第二,我們是能夠結出果子的
[00:11:53.400 --> 00:11:56.240]  我們的生命是可以改變的
[00:11:56.240 --> 00:11:57.120]  你不要想著
[00:11:57.120 --> 00:11:59.040]  我是這樣的
[00:11:59.040 --> 00:12:00.680]  我是這麼多的
[00:12:00.680 --> 00:12:03.280]  我回來不搬聖經了
[00:12:03.280 --> 00:12:06.920]  在這裏還有人搬聖經嗎
[00:12:06.920 --> 00:12:08.280]  也有些人吧
[00:12:08.280 --> 00:12:11.640]  你們現在還要打開聖經嗎
[00:12:11.640 --> 00:12:12.760]  真的有嗎
[00:12:12.760 --> 00:12:15.240]  繼續堅持,知道嗎
[00:12:15.240 --> 00:12:18.440]  因為我覺得這些是我們以前的傳統
[00:12:18.440 --> 00:12:19.040]  現在沒有了
[00:12:19.040 --> 00:12:22.120]  現在很多人在手機裏一起打開聖經
[00:12:22.120 --> 00:12:23.360]  在手機裏看
[00:12:23.360 --> 00:12:24.440]  都是很好的
[00:12:24.440 --> 00:12:29.000]  不過我覺得少了很多實體的聖經
[00:12:29.000 --> 00:12:30.960]  打開,馬賀福音
[00:12:30.960 --> 00:12:32.720]  在哪裏來的呢
[00:12:32.720 --> 00:12:33.920]  整本聖經
[00:12:33.920 --> 00:12:37.800]  所以繼續在主裏慢慢學習
[00:12:37.800 --> 00:12:41.520]  第一,重點是生命是能夠改變的
[00:12:41.520 --> 00:12:42.320]  它說甚麼
[00:12:42.320 --> 00:12:45.280]  從前你們是暗會
[00:12:45.280 --> 00:12:46.240]  從前你們
[00:12:46.240 --> 00:12:48.640]  即是保羅向眾聖徒說
[00:12:48.640 --> 00:12:49.760]  你們是暗會
[00:12:49.760 --> 00:12:50.880]  暗會是甚麼意思呢
[00:12:50.880 --> 00:12:54.160]  不單是環境
[00:12:54.160 --> 00:12:56.280]  是光還是暗
[00:12:56.280 --> 00:12:59.440]  而是他在說我們的生命的狀態
[00:12:59.440 --> 00:13:01.200]  是我們不認識神
[00:13:01.200 --> 00:13:03.440]  活在罪裏面
[00:13:03.440 --> 00:13:04.440]  弟兄姊妹
[00:13:04.440 --> 00:13:09.400]  記不記得你不認識神的時候是怎樣的
[00:13:09.400 --> 00:13:12.080]  沒有神的時候是怎樣的
[00:13:12.080 --> 00:13:15.200]  又或者你們未返回教會時是怎樣的
[00:13:15.200 --> 00:13:16.560]  一會兒我會給大家一幅相片
[00:13:16.560 --> 00:13:19.120]  我就給我自己,給大家看一下
[00:13:19.120 --> 00:13:21.560]  原來當我們不認識神的時候
[00:13:21.560 --> 00:13:23.680]  我們不在主裏面的時候
[00:13:23.680 --> 00:13:27.080]  我們沒有方向
[00:13:27.080 --> 00:13:28.960]  讀書是為了甚麼呢
[00:13:28.960 --> 00:13:30.880]  讀書
[00:13:30.880 --> 00:13:32.200]  上學
[00:13:32.200 --> 00:13:33.520]  放學
[00:13:33.520 --> 00:13:34.760]  回家
[00:13:34.760 --> 00:13:36.000]  做功課
[00:13:36.000 --> 00:13:37.600]  這個都令我很沮喪
[00:13:37.600 --> 00:13:39.600]  現在我有兩個小朋友
[00:13:39.600 --> 00:13:42.600]  我要照顧子女
[00:13:42.600 --> 00:13:44.320]  我下班回去
[00:13:44.320 --> 00:13:46.120]  我很迷茫
[00:13:46.120 --> 00:13:47.200]  我在主裏面
[00:13:47.200 --> 00:13:48.960]  不過我很迷茫是甚麼呢
[00:13:48.960 --> 00:13:50.480]  他們放學回來
[00:13:50.480 --> 00:13:52.720]  做功課
[00:13:52.720 --> 00:13:54.120]  溫書
[00:13:54.120 --> 00:13:55.280]  吃飯
[00:13:55.280 --> 00:13:56.600]  睡覺
[00:13:56.600 --> 00:13:57.520]  翌日怎樣
[00:13:57.520 --> 00:13:58.720]  上學
[00:13:58.720 --> 00:13:59.920]  翌日回來又怎樣
[00:13:59.920 --> 00:14:01.000]  溫書
[00:14:01.000 --> 00:14:01.800]  做功課
[00:14:01.800 --> 00:14:02.440]  去補習
[00:14:02.440 --> 00:14:03.640]  我想問一下
[00:14:03.640 --> 00:14:06.960]  誰是這樣的
[00:14:06.960 --> 00:14:08.400]  不用舉手了
[00:14:08.400 --> 00:14:10.160]  九成都是這樣的
[00:14:10.160 --> 00:14:12.600]  九成都是讀書、溫書、做功課
[00:14:12.600 --> 00:14:15.680]  不過是做甚麼的呢
[00:14:15.680 --> 00:14:17.240]  為了甚麼呢
[00:14:17.240 --> 00:14:19.760]  不過神給我們很好的地方
[00:14:19.760 --> 00:14:23.120]  原來祂給我們人生是有意義
[00:14:23.120 --> 00:14:24.080]  有價值
[00:14:24.080 --> 00:14:25.680]  而我們可以求祂
[00:14:25.680 --> 00:14:26.680]  尋問祂
[00:14:26.680 --> 00:14:28.240]  讓祂在當中裏面
[00:14:28.240 --> 00:14:32.480]  讓我們可以繼續為祂發光
[00:14:32.480 --> 00:14:33.480]  第二是甚麼呢
[00:14:33.480 --> 00:14:35.840]  但如今你們在主裏面
[00:14:35.840 --> 00:14:37.360]  已經是光明了
[00:14:37.360 --> 00:14:38.600]  下一條powerpoint
[00:14:38.600 --> 00:14:41.480]  如今
[00:14:41.480 --> 00:14:43.160]  但如今
[00:14:43.160 --> 00:14:45.440]  在主裏面是光明
[00:14:45.440 --> 00:14:47.120]  今天我們信了主的人
[00:14:47.120 --> 00:14:48.600]  在光明裏面
[00:14:48.600 --> 00:14:50.040]  有聖靈提醒我們
[00:14:50.040 --> 00:14:51.480]  讓我們在主裏面
[00:14:51.480 --> 00:14:53.960]  能夠活出不一樣的生命
[00:14:53.960 --> 00:14:54.880]  他說光明
[00:14:54.880 --> 00:14:58.120]  信主不單單只是行為改變
[00:14:58.120 --> 00:15:01.560]  而是我們的生命的本質也被改變
[00:15:01.560 --> 00:15:03.040]  我們未信主的人
[00:15:03.040 --> 00:15:06.080]  沒有方向、沒有意義
[00:15:06.080 --> 00:15:07.520]  不知道自己在做甚麼
[00:15:07.520 --> 00:15:10.360]  好像每天都行屍走肉
[00:15:10.360 --> 00:15:11.560]  上學放學
[00:15:11.560 --> 00:15:12.280]  但不是的
[00:15:12.280 --> 00:15:14.520]  原來主的提醒
[00:15:14.520 --> 00:15:16.240]  主的聖靈在我們當中
[00:15:16.240 --> 00:15:17.840]  主在我們裏面
[00:15:17.840 --> 00:15:19.840]  葡萄樹與枝子
[00:15:19.840 --> 00:15:21.520]  不能夠分開
[00:15:21.520 --> 00:15:22.440]  我們在主裏面
[00:15:22.440 --> 00:15:24.240]  我們和主有份的關係
[00:15:24.240 --> 00:15:27.040]  我們可以將我們一切的所需
[00:15:27.040 --> 00:15:28.600]  告訴神
[00:15:28.600 --> 00:15:29.760]  我們可以祈禱
[00:15:29.760 --> 00:15:30.680]  可以讀經
[00:15:30.680 --> 00:15:31.680]  可以靈修
[00:15:31.680 --> 00:15:32.760]  可以跟別人分享
[00:15:32.760 --> 00:15:34.840]  甚至我們有同工、有導師
[00:15:34.840 --> 00:15:35.840]  我們在靈裏面
[00:15:35.840 --> 00:15:37.320]  可以彼此相交
[00:15:37.320 --> 00:15:38.920]  這個在光明裏面
[00:15:38.920 --> 00:15:41.240]  讓我們行為不再一樣
[00:15:41.240 --> 00:15:45.680]  可以再一次在主裏面發光發現
[00:15:45.680 --> 00:15:46.960]  所以他說行屍為人
[00:15:46.960 --> 00:15:48.600]  就好像光明的子女
[00:15:48.600 --> 00:15:49.480]  第八節裏面
[00:15:49.480 --> 00:15:52.680]  我們的行屍為人有改變
[00:15:52.680 --> 00:15:53.520]  改變了
[00:15:53.520 --> 00:15:58.040]  讓我們能夠做到神給我們的樣式
[00:15:58.040 --> 00:16:01.640]  給大家看一張照片
[00:16:01.640 --> 00:16:03.400]  下一張
[00:16:03.400 --> 00:16:04.920]  你看看這張照片
[00:16:04.920 --> 00:16:07.600]  這張照片是我從前的我
[00:16:07.600 --> 00:16:10.000]  未信主的時候
[00:16:10.000 --> 00:16:10.920]  你看看
[00:16:10.920 --> 00:16:14.760]  這張照片大概我的年紀是18歲
[00:16:14.760 --> 00:16:15.840]  18歲左右
[00:16:15.840 --> 00:16:17.480]  這張照片對於我來說
[00:16:17.480 --> 00:16:19.160]  應該是你的左手邊
[00:16:19.160 --> 00:16:21.320]  對於我來說很珍貴
[00:16:21.320 --> 00:16:22.040]  為甚麼這麼珍貴
[00:16:22.040 --> 00:16:24.400]  今天我們有手機
[00:16:24.400 --> 00:16:26.040]  然後會拍很多照片
[00:16:26.040 --> 00:16:27.880]  保留了很多記憶
[00:16:27.880 --> 00:16:30.440]  但當年我沒有手機
[00:16:30.440 --> 00:16:32.200]  應該用相機
[00:16:32.200 --> 00:16:34.840]  不知為何當時有人幫我拍了一張
[00:16:34.840 --> 00:16:37.480]  這麼珍貴的照片
[00:16:37.480 --> 00:16:40.360]  不過那時候我未信耶穌
[00:16:40.360 --> 00:16:42.160]  未認識主
[00:16:42.160 --> 00:16:43.960]  沒有回教會
[00:16:43.960 --> 00:16:48.160]  所以我每天與車胎為伴
[00:16:48.160 --> 00:16:50.240]  那些黑色的是甚麼
[00:16:50.240 --> 00:16:51.200]  是車胎
[00:16:51.200 --> 00:16:53.520]  以前我讀完書出來
[00:16:53.520 --> 00:16:56.920]  做行業就去做車胎
[00:16:56.920 --> 00:16:58.840]  我都不知道
[00:16:58.840 --> 00:17:01.800]  總之是哥哥去做車胎
[00:17:01.800 --> 00:17:03.520]  接著就帶我入行
[00:17:03.520 --> 00:17:05.280]  就做了車胎
[00:17:05.280 --> 00:17:06.720]  做了很長日子
[00:17:06.720 --> 00:17:09.480]  11年的日子在當中
[00:17:09.480 --> 00:17:11.480]  每天我就在車底
[00:17:11.480 --> 00:17:13.120]  換胎
[00:17:13.120 --> 00:17:18.320]  沒有信仰
[00:17:18.320 --> 00:17:19.680]  沒有教會
[00:17:19.680 --> 00:17:21.120]  沒有弟兄姊妹
[00:17:21.120 --> 00:17:22.320]  沒有導師
[00:17:22.320 --> 00:17:24.920]  因為我完全未認識這個信仰
[00:17:24.920 --> 00:17:27.600]  每天就與車胎為伴
[00:17:27.600 --> 00:17:30.840]  人生只知道賺錢
[00:17:30.840 --> 00:17:31.800]  做事
[00:17:31.800 --> 00:17:35.280]  這就是我的人生
[00:17:35.280 --> 00:17:37.120]  這是我自己
[00:17:37.120 --> 00:17:39.960]  右手邊那張我年紀大了一點
[00:17:39.960 --> 00:17:43.320]  應該三十歲左右
[00:17:43.320 --> 00:17:45.920]  另外一張就十八歲左右
[00:17:45.920 --> 00:17:48.040]  其實樣子差不多
[00:17:48.040 --> 00:17:51.400]  到今天都是
[00:17:51.400 --> 00:17:53.040]  這就是從前的我
[00:17:53.040 --> 00:17:54.760]  不在主的裏面
[00:17:54.760 --> 00:17:55.760]  未認識神
[00:17:55.760 --> 00:17:56.720]  沒有教會
[00:17:56.720 --> 00:17:58.120]  沒有弟兄姊妹
