
[00:00:00.000 --> 00:00:02.000]  各位頂尖姐妹
[00:14:55.000 --> 00:14:57.000]  這個夢
[00:14:57.000 --> 00:14:59.000]  我們一起讀
[00:14:59.000 --> 00:15:01.000]  約瑟做了一個夢
[00:15:01.000 --> 00:15:03.000]  告訴他的哥哥們
[00:15:03.000 --> 00:15:05.000]  他們就更加恨他
[00:15:05.000 --> 00:15:07.000]  約瑟對他們說
[00:15:07.000 --> 00:15:09.000]  請聽我做的這個夢
[00:15:09.000 --> 00:15:11.000]  我們在田野菌和格
[00:15:11.000 --> 00:15:13.000]  看啊!我的菌起來站著
[00:15:13.000 --> 00:15:17.000]  看啊!你們的菌圍著我的菌下拜
[00:15:17.000 --> 00:15:21.000]  這是第一個夢
[00:15:21.000 --> 00:15:23.000]  他的哥哥們
[00:15:23.000 --> 00:15:25.000]  10個哥哥
[00:15:25.000 --> 00:15:27.000]  一個個都很生氣
[00:15:27.000 --> 00:15:29.000]  然後第二個夢
[00:15:29.000 --> 00:15:31.000]  為什麼他們很生氣呢?
[00:15:31.000 --> 00:15:33.000]  就是第8節
[00:15:33.000 --> 00:15:37.000]  他們說難道你真的要做我的王嗎?
[00:15:37.000 --> 00:15:39.000]  難道你真的要統治我們嗎?
[00:15:39.000 --> 00:15:41.000]  他們就因為約瑟這個夢
[00:15:41.000 --> 00:15:45.000]  就更加恨他
[00:15:45.000 --> 00:15:47.000]  然後第9節開始
[00:15:47.000 --> 00:15:49.000]  第二個夢
[00:15:49.000 --> 00:15:51.000]  更上一層樓
[00:15:51.000 --> 00:15:53.000]  你們看怎樣更上一層樓
[00:15:53.000 --> 00:15:55.000]  我們一起讀
[00:15:55.000 --> 00:15:57.000]  後來他又做了另一個夢
[00:15:57.000 --> 00:15:59.000]  告訴他的哥哥們說
[00:15:59.000 --> 00:16:01.000]  看啊!我又做了一個夢
[00:16:01.000 --> 00:16:05.000]  看啊!太陽、月亮和十一顆星都向我下拜
[00:16:05.000 --> 00:16:07.000]  約瑟告訴他父親和哥哥們
[00:16:07.000 --> 00:16:09.000]  他的父親就責備他說
[00:16:09.000 --> 00:16:13.000]  你做的這個是什麼夢?
[00:16:13.000 --> 00:16:15.000]  難道我和你的母親
[00:16:15.000 --> 00:16:17.000]  你的兄弟
[00:16:17.000 --> 00:16:21.000]  真的要俯伏在地來向你下拜嗎?
[00:16:21.000 --> 00:16:23.000]  他們的哥哥們都責備他
[00:16:23.000 --> 00:16:27.000]  他的父親卻把這事存在心裡
[00:16:27.000 --> 00:16:29.000]  各位,當時的背景
[00:16:29.000 --> 00:16:31.000]  就是因為他爸爸
[00:16:31.000 --> 00:16:33.000]  是一個很偏心的爸爸
[00:16:33.000 --> 00:16:35.000]  這個偏心的爸爸
[00:16:35.000 --> 00:16:39.000]  他就是對兩個他的妻子
[00:16:39.000 --> 00:16:41.000]  對兩個他的妾子
[00:16:41.000 --> 00:16:43.000]  都是偏心的
[00:16:43.000 --> 00:16:45.000]  他只偏愛一個
[00:16:45.000 --> 00:16:47.000]  就是拉潔
[00:16:47.000 --> 00:16:51.000]  但是
[00:16:51.000 --> 00:16:53.000]  我們看到
[00:16:53.000 --> 00:16:57.000]  他不只是對妻子和妾子有偏心
[00:16:57.000 --> 00:17:01.000]  甚至對妻子和妾子生出來的子女
[00:17:01.000 --> 00:17:03.000]  同樣都偏心
[00:17:03.000 --> 00:17:05.000]  拉潔生的
[00:17:05.000 --> 00:17:07.000]  是掌上明珠
[00:17:07.000 --> 00:17:09.000]  是最小的兩個
[00:17:09.000 --> 00:17:11.000]  是最小的兩個
[00:17:11.000 --> 00:17:13.000]  兩個拉潔
[00:17:13.000 --> 00:17:15.000]  但是最大的八個
[00:17:15.000 --> 00:17:17.000]  全部不受寵
[00:17:17.000 --> 00:17:18.000]  是因為這樣而成
[00:17:18.000 --> 00:17:20.000]  這種偏心
[00:17:20.000 --> 00:17:22.000]  其實是惹那十個哥哥
[00:17:22.000 --> 00:17:26.000]  已經非常不開心
[00:17:26.000 --> 00:17:28.000]  現在來到約瑟的時候
[00:17:28.000 --> 00:17:30.000]  他火上加油
[00:17:30.000 --> 00:17:32.000]  第一個夢
[00:17:32.000 --> 00:17:34.000]  他還說你們的菌
[00:17:34.000 --> 00:17:36.000]  圍著我的菌來拜
[00:17:36.000 --> 00:17:38.000]  是和菌而已
[00:17:38.000 --> 00:17:44.000]  然後太陽、月亮和十一火星
[00:17:44.000 --> 00:17:46.000]  向誰下拜?
[00:17:46.000 --> 00:17:48.000]  向誰下拜?
[00:17:48.000 --> 00:17:52.000]  向我下拜
[00:17:52.000 --> 00:17:55.000]  我曾經有一段聖經
[00:17:55.000 --> 00:17:57.000]  我和一些人查經
[00:17:57.000 --> 00:17:58.000]  我就問他們
[00:17:58.000 --> 00:18:00.000]  如果是你有這樣的夢
[00:18:00.000 --> 00:18:03.000]  你會不會跟別人說?
[00:18:03.000 --> 00:18:05.000]  會不會?
[00:18:05.000 --> 00:18:07.000]  舉手,有多少人說不會?
[00:18:07.000 --> 00:18:09.000]  全部都說不會
[00:18:09.000 --> 00:18:11.000]  為什麼不會?
[00:18:11.000 --> 00:18:15.000]  你們太棒了
[00:18:15.000 --> 00:18:17.000]  如果你們跟別人說
[00:18:17.000 --> 00:18:19.000]  你會跟誰說?
[00:18:19.000 --> 00:18:22.000]  一定是跟你沒有利益衝突的人
[00:18:22.000 --> 00:18:24.000]  同意嗎?
[00:18:24.000 --> 00:18:25.000]  有多少人贊成?
[00:18:25.000 --> 00:18:27.000]  舉手
[00:18:27.000 --> 00:18:29.000]  嘩!
[00:18:29.000 --> 00:18:32.000]  縱使跟你有利益衝突
[00:18:32.000 --> 00:18:35.000]  你也不要有這麼多人在
[00:18:35.000 --> 00:18:38.000]  你一次過跟他們說
[00:18:38.000 --> 00:18:40.000]  你只跟爸爸
[00:18:40.000 --> 00:18:41.000]  爸爸疼你
[00:18:41.000 --> 00:18:43.000]  就只跟爸爸和媽媽說
[00:18:43.000 --> 00:18:45.000]  同意嗎?
[00:18:45.000 --> 00:18:46.000]  我們查經的時候
[00:18:46.000 --> 00:18:48.000]  一次,百分之一百
[00:18:48.000 --> 00:18:49.000]  每個人都說
[00:18:49.000 --> 00:18:50.000]  如果我有這樣的夢
[00:18:50.000 --> 00:18:54.000]  我就只跟爸爸和媽媽分享
[00:18:54.000 --> 00:18:56.000]  如果我真的有不好
[00:18:56.000 --> 00:18:58.000]  爸爸疼我的
[00:18:58.000 --> 00:18:59.000]  他都說
[00:18:59.000 --> 00:19:01.000]  兒子,你千萬不要跟別人說
[00:19:01.000 --> 00:19:03.000]  好了,我告訴你
[00:19:03.000 --> 00:19:05.000]  這是和夢
[00:19:05.000 --> 00:19:07.000]  這是惡夢
[00:19:07.000 --> 00:19:09.000]  不要以為輝煌騰達
[00:19:09.000 --> 00:19:11.000]  你帶來的結果
[00:19:11.000 --> 00:19:13.000]  隨時殺身之禍
[00:19:13.000 --> 00:19:15.000]  你要警告他
[00:19:15.000 --> 00:19:18.000]  但我們看到弱失
[00:19:18.000 --> 00:19:20.000]  太天真了
[00:19:20.000 --> 00:19:23.000]  但這個夢的本身
[00:19:23.000 --> 00:19:25.000]  我自己相信
[00:19:25.000 --> 00:19:27.000]  是神秘的
[00:19:27.000 --> 00:19:29.000]  而這個夢的本身
[00:19:29.000 --> 00:19:32.000]  是完全應驗的
[00:19:32.000 --> 00:19:33.000]  但在這個夢裡面
[00:19:33.000 --> 00:19:34.000]  我就問
[00:19:34.000 --> 00:19:37.000]  神為什麼會讓他
[00:19:37.000 --> 00:19:41.000]  將這樣的夢說出來呢?
[00:19:41.000 --> 00:19:43.000]  很簡單
[00:19:43.000 --> 00:19:46.000]  如果他不說出來
[00:19:46.000 --> 00:19:50.000]  這個夢不會出現在聖經當中
