
[00:00:00.000 --> 00:00:04.280]  感謝天父帶領我們一起去敬拜祂
[00:02:25.000 --> 00:02:27.000]  他漸漸長大
[00:02:27.000 --> 00:02:29.000]  很多人都問他
[00:02:29.000 --> 00:02:32.000]  做宋牧師的兒子有沒有壓力?
[00:02:32.000 --> 00:02:35.000]  他說沒有壓力是假的
[00:02:35.000 --> 00:02:37.000]  是很大壓力的
[00:02:37.000 --> 00:02:40.000]  但是如果讓我有選擇
[00:02:40.000 --> 00:02:41.000]  再選擇一次
[00:02:41.000 --> 00:02:43.000]  我也會選擇
[00:02:43.000 --> 00:02:46.000]  當時我看到他眼泛淚光
[00:02:46.000 --> 00:02:48.000]  很感動地說
[00:02:48.000 --> 00:02:51.000]  我也會選擇當我爸爸的兒子
[00:02:51.000 --> 00:02:55.000]  因為當爸爸的兒子很幸福
[00:02:55.000 --> 00:02:59.000]  因為我至少可以認識天父
[00:02:59.000 --> 00:03:03.000]  還可以看到天父很多的作為
[00:03:03.000 --> 00:03:07.000]  因為看到天父很多的作為
[00:03:07.000 --> 00:03:11.000]  所以他又看到爸爸的好榜樣
[00:03:11.000 --> 00:03:13.000]  他很有負擔
[00:03:13.000 --> 00:03:16.000]  牧養香港的年輕人
[00:03:16.000 --> 00:03:17.000]  所以大家知不知道
[00:03:17.000 --> 00:03:22.000]  Waltzman其實是在外國讀神學的
[00:03:22.000 --> 00:03:24.000]  他神學畢業之後
[00:03:24.000 --> 00:03:26.000]  很願意回來香港
[00:03:26.000 --> 00:03:28.000]  去服侍年輕人
[00:03:28.000 --> 00:03:31.000]  在教會裡去牧養年輕人
[00:03:31.000 --> 00:03:35.000]  他的分享令我真的很感動
[00:03:35.000 --> 00:03:40.000]  當時我看到一幅很美的圖畫
[00:03:40.000 --> 00:03:42.000]  充滿愛的父子情
[00:03:42.000 --> 00:03:44.000]  這一份的父子情
[00:03:44.000 --> 00:03:48.000]  讓我看到有神的愛在裡面
[00:03:48.000 --> 00:03:51.000]  以致能夠父子的代代相傳
[00:03:51.000 --> 00:03:55.000]  很樂意侍奉神的好榜樣
[00:03:55.000 --> 00:03:58.000]  我深信宋牧師父子
[00:03:58.000 --> 00:04:00.000]  他們一定是掌握了
[00:04:00.000 --> 00:04:02.000]  活出主愛的秘訣
[00:04:02.000 --> 00:04:05.000]  不知道他們兩位
[00:04:05.000 --> 00:04:07.000]  是否也從以下的經文
[00:04:07.000 --> 00:04:10.000]  去發掘到秘訣呢?
[00:04:10.000 --> 00:04:13.000]  讓我們也讀出今天的經文
[00:04:13.000 --> 00:04:14.000]  一起去發掘
[00:04:14.000 --> 00:04:17.000]  活出主愛的秘訣
[00:04:17.000 --> 00:04:19.000]  今天講到的經文是
[00:04:19.000 --> 00:04:22.000]  《約翰福音》十五章九至十七節
[00:04:22.000 --> 00:04:24.000]  讓我們同聲眾讀吧
[00:04:24.000 --> 00:04:26.000]  我已經打在PowerPoint上了
[00:04:26.000 --> 00:04:27.000]  預備起
[00:04:27.000 --> 00:04:29.000]  我愛你們
[00:04:29.000 --> 00:04:31.000]  正如父愛我一樣
[00:04:31.000 --> 00:04:35.000]  你們要常在我的愛裡
[00:04:35.000 --> 00:04:38.000]  你們若遵守我的命令
[00:04:38.000 --> 00:04:41.000]  就會常在我的愛裡
[00:04:41.000 --> 00:04:44.000]  正如我遵守了我父的命令
[00:04:44.000 --> 00:04:47.000]  常在他的愛裡
[00:04:47.000 --> 00:04:50.000]  我已對你們說了這些事
[00:04:50.000 --> 00:04:52.000]  是要讓我的喜樂
[00:04:52.000 --> 00:04:54.000]  存在你們心裡
[00:04:54.000 --> 00:04:58.000]  並讓你們的喜樂可以滿足
[00:04:58.000 --> 00:05:01.000]  你們要彼此相愛
[00:05:01.000 --> 00:05:03.000]  像我愛你們一樣
[00:05:03.000 --> 00:05:05.000]  這是我的命令
[00:05:05.000 --> 00:05:07.000]  人為朋友捨命
[00:05:07.000 --> 00:05:11.000]  人的愛心沒有比這個更大的了
[00:05:11.000 --> 00:05:14.000]  你們若遵行我所命令的
[00:05:14.000 --> 00:05:16.000]  就是我的朋友
[00:05:16.000 --> 00:05:20.000]  以後我不再稱你們為僕人
[00:05:20.000 --> 00:05:24.000]  因為僕人不知道主人所做的事
[00:05:24.000 --> 00:05:27.000]  但我稱你們為朋友
[00:05:27.000 --> 00:05:31.000]  因為我從我父所聽見的一切
[00:05:31.000 --> 00:05:34.000]  都已經讓你們知道了
[00:05:34.000 --> 00:05:37.000]  不是你們揀選了我
[00:05:37.000 --> 00:05:40.000]  而是我揀選了你們
[00:05:40.000 --> 00:05:43.000]  你們去結果子
[00:05:43.000 --> 00:05:46.000]  讓你們的果子得以長存
[00:05:46.000 --> 00:05:49.000]  好使你們奉我的名
[00:05:49.000 --> 00:05:51.000]  無論向父求什麼
[00:05:51.000 --> 00:05:54.000]  他會賜給你們
[00:05:54.000 --> 00:05:56.000]  我這樣命令你們
[00:05:56.000 --> 00:06:00.000]  是要你們彼此相愛
[00:06:00.000 --> 00:06:02.000]  讓我們先看經文
[00:06:02.000 --> 00:06:04.000]  看一看一些背景
[00:06:04.000 --> 00:06:07.000]  《約翰福音》第十四至十六章
[00:06:07.000 --> 00:06:11.000]  是耶穌給門徒的安慰和勸勉
[00:06:11.000 --> 00:06:13.000]  今天說到的經文的上文
[00:06:13.000 --> 00:06:16.000]  就是十五章一至八節
[00:06:16.000 --> 00:06:20.000]  說到耶穌命令我們要住在祂裡面
[00:06:20.000 --> 00:06:22.000]  才能夠多結果子
[00:06:22.000 --> 00:06:25.000]  所結的果子就是愛
[00:06:25.000 --> 00:06:28.000]  來到十五章九至十七節
[00:06:28.000 --> 00:06:31.000]  「愛」這個字常常出現
[00:06:31.000 --> 00:06:33.000]  剛才大家讀經文的時候
[00:06:33.000 --> 00:06:35.000]  都讀到很多次
[00:06:35.000 --> 00:06:38.000]  「愛」字以動詞形式出現
[00:06:38.000 --> 00:06:40.000]  是出現了五次
[00:06:40.000 --> 00:06:43.000]  而以名詞形式出現
[00:06:43.000 --> 00:06:44.000]  就出現了四次
[00:06:44.000 --> 00:06:48.000]  可見這段經文的重點就是說到愛
[00:06:48.000 --> 00:06:53.000]  經文也出現了很多次「我」和「你們」
[00:06:53.000 --> 00:06:56.000]  很明顯是描述耶穌基督
[00:06:56.000 --> 00:06:59.000]  祂和信徒之間孕育出來的愛
[00:06:59.000 --> 00:07:01.000]  今天說到的題目是
[00:07:01.000 --> 00:07:04.000]  活出主愛的秘訣
[00:07:04.000 --> 00:07:07.000]  第一個秘訣就是在主裡面
[00:07:07.000 --> 00:07:10.000]  遵命而行
[00:07:10.000 --> 00:07:12.000]  經文這樣說
[00:07:12.000 --> 00:07:16.000]  「我愛你們正如父愛我一樣
[00:07:16.000 --> 00:07:18.000]  你們要常在我的愛裡
[00:07:18.000 --> 00:07:21.000]  你們若遵守我的命令
[00:07:21.000 --> 00:07:24.000]  就會常在我的愛裡
[00:07:24.000 --> 00:07:27.000]  正如我遵守了我父的命令
[00:07:27.000 --> 00:07:29.000]  常在他的愛裡
[00:07:29.000 --> 00:07:32.000]  我已對你們說了這些事
[00:07:32.000 --> 00:07:37.000]  是要讓我的喜樂存在你們心裡
[00:07:37.000 --> 00:07:41.000]  並讓你們的喜樂得以滿足」
[00:07:41.000 --> 00:07:44.000]  耶穌已經在上文提醒我們
[00:07:44.000 --> 00:07:46.000]  祂和我們的關係
[00:07:46.000 --> 00:07:51.000]  要像葡萄樹和枝子一樣緊密地連繫
[00:07:51.000 --> 00:07:54.000]  我們要常常地住在祂的裡面
[00:07:54.000 --> 00:07:56.000]  才能夠結出愛的果子
[00:07:56.000 --> 00:07:59.000]  來到第九至十節
[00:07:59.000 --> 00:08:02.000]  我們以祂和天父的密切關係
[00:08:02.000 --> 00:08:04.000]  作為我們的榜樣
[00:08:04.000 --> 00:08:07.000]  教導我們怎樣去愛
[00:08:07.000 --> 00:08:09.000]  相信大家都會留意到
[00:08:09.000 --> 00:08:12.000]  我剛才再讀九至十一節
[00:08:12.000 --> 00:08:16.000]  你會發現裡面有一組詞
[00:08:16.000 --> 00:08:18.000]  是經常出現的
[00:08:18.000 --> 00:08:21.000]  就是「常在愛裡」
[00:08:21.000 --> 00:08:23.000]  在裡面第九至十節
[00:08:23.000 --> 00:08:25.000]  提及了三次這麼多
[00:08:25.000 --> 00:08:28.000]  大家可以想像是多麼重要
[00:08:28.000 --> 00:08:34.000]  「常在」的原文是mino
[00:08:34.000 --> 00:08:36.000]  在約翰福音裡
[00:08:36.000 --> 00:08:39.000]  是一個神學的重要理念
[00:08:39.000 --> 00:08:42.000]  這個字在四卷的福音書裡
[00:08:42.000 --> 00:08:45.000]  出現了四十次
[00:08:45.000 --> 00:08:49.000]  單單在約翰福音就出現了二十七次這麼多
[00:08:49.000 --> 00:08:51.000]  而在第十五章
[00:08:51.000 --> 00:08:53.000]  約翰福音的十五章
[00:08:53.000 --> 00:08:56.000]  就出現了十一次這麼多
[00:08:56.000 --> 00:08:59.000]  這個詞在《聖經》裡
[00:08:59.000 --> 00:09:01.000]  就譯為「留在」
[00:09:01.000 --> 00:09:05.000]  而呂鎮忠譯本就譯為「住在」
[00:09:05.000 --> 00:09:08.000]  我比較喜歡呂鎮忠的譯本
[00:09:08.000 --> 00:09:11.000]  住在耶穌的愛裡面
[00:09:11.000 --> 00:09:13.000]  第九節和第十節
[00:09:13.000 --> 00:09:14.000]  耶穌宣稱
[00:09:14.000 --> 00:09:18.000]  祂是效法天父對祂的愛來愛我們
[00:09:18.000 --> 00:09:20.000]  又因為耶穌愛我們
[00:09:20.000 --> 00:09:25.000]  我們就能夠時時住在耶穌的愛裡享受其中
[00:09:25.000 --> 00:09:27.000]  耶穌很強調
[00:09:27.000 --> 00:09:30.000]  住在祂的愛裡非常重要
[00:09:30.000 --> 00:09:34.000]  否則祂也不會重複地說三次這麼多
[00:09:34.000 --> 00:09:38.000]  究竟怎樣才是住在耶穌的愛裡呢?
[00:09:38.000 --> 00:09:42.000]  關鍵就是遵守耶穌的命令
[00:09:42.000 --> 00:09:46.000]  好像耶穌遵守天父的命令一樣
[00:09:46.000 --> 00:09:48.000]  遵守這個字
[00:09:48.000 --> 00:09:51.000]  可以解釋為「持續地信服」
[00:09:51.000 --> 00:09:53.000]  履行的意思
[00:09:53.000 --> 00:09:56.000]  經文很清楚地告訴我們
[00:09:56.000 --> 00:10:00.000]  要遵守,即是信服神的命令
[00:10:00.000 --> 00:10:03.000]  神頒布的命令,連耶穌也信服
[00:10:03.000 --> 00:10:04.000]  何況我們呢?
[00:10:04.000 --> 00:10:07.000]  怎麼可以不信服呢?
[00:10:07.000 --> 00:10:10.000]  原來愛不是抽象的
[00:10:10.000 --> 00:10:12.000]  只要配合行動
[00:10:12.000 --> 00:10:14.000]  就讓人經歷得到
[00:10:14.000 --> 00:10:16.000]  天父和耶穌之間的愛
[00:10:16.000 --> 00:10:18.000]  就是我們的好榜樣
[00:10:18.000 --> 00:10:20.000]  讓我們看看肥立比書
[00:10:20.000 --> 00:10:21.000]  二章六至八節
[00:10:21.000 --> 00:10:24.000]  請大家一起重讀這段經文
[00:10:24.000 --> 00:10:25.000]  預備起
[00:10:25.000 --> 00:10:28.000]  耶穌順服天父的旨意
[00:10:28.000 --> 00:10:30.000]  從至高的神
[00:10:30.000 --> 00:10:33.000]  本來和天父是同等地位的
[00:10:33.000 --> 00:10:35.000]  但是祂降卑為人
[00:10:35.000 --> 00:10:39.000]  因此就成就了神所計劃的救恩
[00:10:39.000 --> 00:10:42.000]  使我們經歷了祂的大愛
[00:10:42.000 --> 00:10:43.000]  得到永生
[00:10:43.000 --> 00:10:45.000]  耶穌也被賦神寵愛
[00:10:45.000 --> 00:10:48.000]  被升為至高
[00:10:48.000 --> 00:10:51.000]  耶穌基督祂順服天父
[00:10:51.000 --> 00:10:54.000]  祂彰顯出無私的大愛
[00:10:54.000 --> 00:10:56.000]  為我們這一班罪人
[00:10:56.000 --> 00:10:57.000]  無辜受死
[00:10:57.000 --> 00:10:59.000]  也在所不計
[00:10:59.000 --> 00:11:02.000]  除了留下美好的榜樣給我們之外
[00:11:02.000 --> 00:11:04.000]  祂也藉著聖經
[00:11:04.000 --> 00:11:07.000]  設下了命令給門徒和我們
[00:11:07.000 --> 00:11:10.000]  祂提醒我們要去愛
[00:11:10.000 --> 00:11:16.000]  耶穌在《馬可福音》十二章三十至三十一節提醒我們
[00:11:16.000 --> 00:11:17.000]  經文說
[00:11:17.000 --> 00:11:22.000]  「你要盡心盡性盡義盡力愛主你的神
[00:11:22.000 --> 00:11:25.000]  其次就是說要愛人如己
[00:11:25.000 --> 00:11:30.000]  再沒有比這兩條誡命更大的了」
[00:11:30.000 --> 00:11:31.000]  弟子們
[00:11:31.000 --> 00:11:35.000]  我們既然受了耶穌這麼大的恩典
[00:11:35.000 --> 00:11:38.000]  我們就要信服祂的教導
[00:11:38.000 --> 00:11:41.000]  學習去愛神、愛人
[00:11:41.000 --> 00:11:44.000]  我們才不會辜負了耶穌的大愛
[00:11:44.000 --> 00:11:48.000]  也能夠時時住在耶穌的愛裡面
[00:11:48.000 --> 00:11:51.000]  怎樣才算是愛神呢?
[00:11:51.000 --> 00:11:52.000]  我們看看
[00:11:52.000 --> 00:11:54.000]  《約翰一書》四章二十一節
[00:11:54.000 --> 00:11:56.000]  有請大家讀出這段經文
[00:11:56.000 --> 00:11:57.000]  預備起
[00:11:57.000 --> 00:12:04.000]  「我愛主耶穌,大可愛祢,謝主我會用神所守祢的」
[00:12:04.000 --> 00:12:05.000]  沒錯
[00:12:05.000 --> 00:12:07.000]  經文提醒我們
[00:12:07.000 --> 00:12:10.000]  我們說愛神也應該愛弟兄姊妹
[00:12:10.000 --> 00:12:13.000]  原來兩者是息息相關的
[00:12:13.000 --> 00:12:15.000]  疫情放緩之後
[00:12:15.000 --> 00:12:19.000]  不知道大家在團契的生活是怎樣的呢?
[00:12:19.000 --> 00:12:25.000]  教會已經重啟實體聚會一段時間
[00:12:25.000 --> 00:12:30.000]  不知道大家有沒有珍惜在團契裡的相聚時間
[00:12:30.000 --> 00:12:33.000]  有沒有積極的參與、查經
[00:12:33.000 --> 00:12:35.000]  一起實踐神的話
[00:12:35.000 --> 00:12:40.000]  一起去實踐彼此相愛同心是逢呢?
[00:12:40.000 --> 00:12:43.000]  當我們這樣去實踐的話
[00:12:43.000 --> 00:12:46.000]  有什麼事會發生呢?
[00:12:46.000 --> 00:12:50.000]  在十五章十一節就告訴我們
[00:12:50.000 --> 00:12:51.000]  經文說
[00:12:51.000 --> 00:12:54.000]  「我已對你們說了這些事
[00:12:54.000 --> 00:12:58.000]  是要讓我的喜樂存在你們心裡
[00:12:58.000 --> 00:13:01.000]  並讓你們的喜樂得以滿足」
[00:13:01.000 --> 00:13:04.000]  耶穌在這節經文說
[00:13:04.000 --> 00:13:09.000]  祂已經將這些事告訴我們
[00:13:09.000 --> 00:13:12.000]  這些事指的是什麼呢?
[00:13:12.000 --> 00:13:16.000]  相信不單止是九至十節所說到的愛
[00:13:16.000 --> 00:13:19.000]  也是耶穌之前對門徒所說過的
[00:13:19.000 --> 00:13:22.000]  一些激勵和安慰的話
[00:13:22.000 --> 00:13:26.000]  這些話就是帶來喜樂的根源
[00:13:26.000 --> 00:13:28.000]  讓我們去看一看
[00:13:28.000 --> 00:13:32.000]  在《約翰福音》十三章三十四至三十五節
[00:13:32.000 --> 00:13:36.000]  耶穌鼓勵門徒要彼此相愛
[00:13:36.000 --> 00:13:39.000]  就讓人認出他們是耶穌的門徒
[00:13:39.000 --> 00:13:42.000]  可以為主去作見證
[00:13:42.000 --> 00:13:44.000]  去到第十四章
[00:13:44.000 --> 00:13:45.000]  在二至六節
[00:13:45.000 --> 00:13:49.000]  耶穌應許植諸於他得以進入到
[00:13:49.000 --> 00:13:51.000]  天父所賜的永恆的家
[00:13:51.000 --> 00:13:53.000]  非常美好的地方
[00:13:53.000 --> 00:13:56.000]  使得我們門遊盤忘
[00:13:56.000 --> 00:13:58.000]  去到十六至十七節
[00:13:58.000 --> 00:14:00.000]  耶穌應許
[00:14:00.000 --> 00:14:02.000]  施下聖靈這一位的保衛師
[00:14:02.000 --> 00:14:04.000]  永遠與我們同在
[00:14:04.000 --> 00:14:06.000]  堅固我們的心
[00:14:06.000 --> 00:14:09.000]  同一章的聖經二十七節
[00:14:09.000 --> 00:14:13.000]  耶穌應許賜給我們有平安
[00:14:13.000 --> 00:14:14.000]  這個平安
[00:14:14.000 --> 00:14:18.000]  是世上沒有人能夠給到我們的
[00:14:18.000 --> 00:14:20.000]  總括來說
[00:14:20.000 --> 00:14:22.000]  我們得著耶穌的應許
[00:14:22.000 --> 00:14:25.000]  祂賜給我們永生的盼望
[00:14:25.000 --> 00:14:27.000]  賜給我們世間上
[00:14:27.000 --> 00:14:29.000]  沒有人能夠給我們的平安
[00:14:29.000 --> 00:14:33.000]  又賜下了保衛師住在我們的心裡
[00:14:33.000 --> 00:14:37.000]  叫我們有足夠的力量去愛神愛人
[00:14:37.000 --> 00:14:40.000]  當我們好像實地去實踐
[00:14:40.000 --> 00:14:44.000]  信徒之間享受這種甜蜜的相交
[00:14:44.000 --> 00:14:48.000]  心裡就必定會充滿滿足的喜樂
[00:14:48.000 --> 00:14:52.000]  這也是基督徒的特質
[00:14:52.000 --> 00:14:56.000]  有一次我聽到一位牧者分享
[00:14:56.000 --> 00:14:58.000]  他很喜歡行山
[00:14:58.000 --> 00:15:00.000]  有一次他一個人去行山
[00:15:00.000 --> 00:15:03.000]  都走了一段很長的時間
[00:15:03.000 --> 00:15:05.000]  走到又口渴又熱
[00:15:05.000 --> 00:15:09.000]  他看到路邊竟然有一部汽水機
[00:15:09.000 --> 00:15:12.000]  他心裡有些疑惑
[00:15:12.000 --> 00:15:15.000]  就在想買不買汽水好呢
[00:15:15.000 --> 00:15:18.000]  是否在這部機裡按汽水出來好呢
[00:15:18.000 --> 00:15:19.000]  心想
[00:15:19.000 --> 00:15:23.000]  這部汽水機在路邊一直曬著
[00:15:23.000 --> 00:15:27.000]  會不會出一罐熱的汽水出來呢
[00:15:27.000 --> 00:15:30.000]  如果出一罐熱的汽水出來
[00:15:30.000 --> 00:15:32.000]  喝也沒用
[00:15:32.000 --> 00:15:34.000]  而且也不好喝
[00:15:34.000 --> 00:15:38.000]  他抱著姑且一試的心態
[00:15:38.000 --> 00:15:40.000]  用八達通
[00:15:40.000 --> 00:15:44.000]  就買了一罐汽水
[00:15:44.000 --> 00:15:47.000]  他拿起一罐汽水的時候
[00:15:47.000 --> 00:15:49.000]  原來很冰涼
[00:15:49.000 --> 00:15:50.000]  他喝一口
[00:15:50.000 --> 00:15:51.000]  真的透心涼
[00:15:51.000 --> 00:15:53.000]  很開心
[00:15:53.000 --> 00:15:54.000]  這部汽水機
[00:15:54.000 --> 00:15:57.000]  雖然在很熱的天氣之下
[00:15:57.000 --> 00:15:59.000]  在很熱的環境
[00:15:59.000 --> 00:16:03.000]  但是他竟然都能夠保持他的功能
[00:16:03.000 --> 00:16:05.000]  所出的汽水都是很冰涼的
[00:16:05.000 --> 00:16:08.000]  使人喝了都很暢快
[00:16:08.000 --> 00:16:11.000]  這個經歷讓這位牧者
[00:16:11.000 --> 00:16:13.000]  他有反思
[00:16:13.000 --> 00:16:17.000]  他想到自己作為基督徒
[00:16:17.000 --> 00:16:21.000]  是不是也像這部汽水機一樣呢
[00:16:21.000 --> 00:16:22.000]  無論在什麼環境
[00:16:22.000 --> 00:16:25.000]  都成為稱職的基督徒
[00:16:25.000 --> 00:16:28.000]  很有效地去發揮他的功能
[00:16:28.000 --> 00:16:32.000]  他的分享又鼓勵了我
[00:16:32.000 --> 00:16:36.000]  他令我想起這部汽水機的功能
[00:16:36.000 --> 00:16:38.000]  就算在曝曬之下
[00:16:38.000 --> 00:16:41.000]  仍然輸出冰涼的汽水
[00:16:41.000 --> 00:16:44.000]  而我們作為主的門徒
[00:16:44.000 --> 00:16:46.000]  無論面對什麼的環境
[00:16:46.000 --> 00:16:49.000]  我們持守耶穌的吩咐
[00:16:49.000 --> 00:16:52.000]  切實地去愛神愛人的話
[00:16:52.000 --> 00:16:55.000]  我們必定能夠享受到主的愛
[00:16:55.000 --> 00:16:58.000]  所帶來的甘甜和暢快
[00:16:58.000 --> 00:17:01.000]  更加可以彼此激勵
[00:17:01.000 --> 00:17:02.000]  是的
[00:17:02.000 --> 00:17:06.000]  我們能夠愛神和愛弟兄姊妹
[00:17:06.000 --> 00:17:09.000]  實實在在地去活出主的愛
[00:17:09.000 --> 00:17:14.000]  是令人享受到那份甘甜和暢快
[00:17:14.000 --> 00:17:19.000]  但是耶穌的期望不是停留在這裡
[00:17:19.000 --> 00:17:22.000]  不是只是在這個層次
[00:17:22.000 --> 00:17:23.000]  在下文
[00:17:23.000 --> 00:17:24.000]  祂教導我們
[00:17:24.000 --> 00:17:26.000]  彰顯出昇華的愛
[00:17:26.000 --> 00:17:30.000]  也是活出主愛的第二個秘訣
[00:17:30.000 --> 00:17:32.000]  讓我們一起讀出
[00:17:32.000 --> 00:17:35.000]  15章12至15節
[00:17:35.000 --> 00:17:37.000]  預備起
[00:17:37.000 --> 00:17:38.000]  沒錯
[00:17:38.000 --> 00:17:41.000]  耶穌教導我們一個昇華的愛
[00:17:41.000 --> 00:17:45.000]  就是要去操練神級的大愛
[00:17:45.000 --> 00:17:46.000]  耶穌在第十二節
[00:17:46.000 --> 00:17:49.000]  吩咐我們要彼此相愛
[00:17:49.000 --> 00:17:52.000]  還說明了這是祂的命令
[00:17:52.000 --> 00:17:56.000]  祂在這裡呼應著前面的吩咐
[00:17:56.000 --> 00:17:58.000]  信徒遵守祂的命令
[00:17:58.000 --> 00:17:59.000]  就是愛祂
[00:17:59.000 --> 00:18:02.000]  祂在這裡重新信服神
[00:18:02.000 --> 00:18:04.000]  非常重要
[00:18:04.000 --> 00:18:06.000]  在第十三十四節
[00:18:06.000 --> 00:18:09.000]  祂提及更大的愛
[00:18:09.000 --> 00:18:11.000]  我們有理由去相信
[00:18:11.000 --> 00:18:14.000]  耶穌當時正在想
[00:18:14.000 --> 00:18:17.000]  祂將要面對的苦難
[00:18:17.000 --> 00:18:20.000]  祂很快就要為朋友去寫命
[00:18:20.000 --> 00:18:21.000]  祂向朋友
[00:18:21.000 --> 00:18:23.000]  祂向門徒去暗示
[00:18:23.000 --> 00:18:26.000]  將會為世人去犧牲
[00:18:26.000 --> 00:18:30.000]  但是門徒卻未能領會
[00:18:30.000 --> 00:18:31.000]  也很難怪
[00:18:31.000 --> 00:18:32.000]  在那個時候
[00:18:32.000 --> 00:18:35.000]  門徒根本就不明白
[00:18:35.000 --> 00:18:38.000]  祂提及關係上的轉變
[00:18:38.000 --> 00:18:41.000]  是從僕人到朋友
[00:18:41.000 --> 00:18:43.000]  這個關係上的轉變
[00:18:43.000 --> 00:18:46.000]  意義非常重大
[00:18:46.000 --> 00:18:48.000]  他們的差別
[00:18:48.000 --> 00:18:51.000]  不是在於態度的轉變
[00:18:51.000 --> 00:18:54.000]  而是在溝通上的轉變
[00:18:54.000 --> 00:18:57.000]  因為在第十四和十五節
[00:18:57.000 --> 00:19:01.000]  說明了兩者都必須要信服和遵從
[00:19:01.000 --> 00:19:04.000]  僕人只是盲目地去服從
[00:19:04.000 --> 00:19:09.000]  而朋友就是推心置腹地相交
[00:19:09.000 --> 00:19:11.000]  雖然第十五節下半節
[00:19:11.000 --> 00:19:15.000]  說「因為我從我父所聽見的一切
[00:19:15.000 --> 00:19:18.000]  都已經讓你們知道了」
[00:19:18.000 --> 00:19:23.000]  似乎這件事是已經完成的事情
[00:19:23.000 --> 00:19:25.000]  但事實上
[00:19:25.000 --> 00:19:28.000]  是要等到耶穌從死裡復活
[00:19:28.000 --> 00:19:33.000]  門徒才完全明白這個啟示
[00:19:33.000 --> 00:19:36.000]  聖經上福音十六章十二節
[00:19:36.000 --> 00:19:40.000]  也提及聖靈是會令他們明白
[00:19:40.000 --> 00:19:44.000]  雖然當時門徒未明白耶穌說話的深意
[00:19:44.000 --> 00:19:49.000]  但是今天聖經已經很清楚寫明給我們看
[00:19:49.000 --> 00:19:52.000]  向我們去顯明耶穌的深意
[00:19:52.000 --> 00:19:55.000]  耶穌期望我們去愛
[00:19:55.000 --> 00:19:58.000]  祂更加以自己為榜樣
