
[00:00:00.000 --> 00:00:09.740]  各位大兄姊妹平安,我先介紹一下自己,我是Rex牧師,今天很開心跟大家分享神話語
[00:08:26.100 --> 00:08:37.100]  其實他有行為的,他都有回應他的,不過亞覺在期望的行為是什麼呢?
[00:08:37.100 --> 00:08:42.100]  是一個實質的幫助,他有一個實質的需要的時候,其實你的回應應該是怎樣呢?
[00:08:42.100 --> 00:08:44.100]  是一個實質的幫助
[00:08:45.100 --> 00:08:52.100]  然後亞覺就提出一樣事情,他就去總結這個情況是什麼呢?
[00:08:52.100 --> 00:08:56.100]  這樣,信心若沒有行為,就是死定
[00:08:56.100 --> 00:09:06.100]  他形容,你明知道有這個需要的時候,你沒有行動,這個能不能夠去反映你的信呢?
[00:09:06.100 --> 00:09:16.100]  這個其實就是一個講得很好聽,很懂得回應,講話的人
[00:09:16.100 --> 00:09:24.100]  但他也很能夠透過講好的說話來迴避自己應該要做的行動
[00:09:24.100 --> 00:09:28.100]  但我仍然是按不到的,麻煩下一張
[00:09:28.100 --> 00:09:36.100]  我會這樣去形容,信仰其實不只是去講的,信仰不只是talk
[00:09:36.100 --> 00:09:42.100]  我會形容如果只是講不做的人,他是一個怎樣的人呢?
[00:09:42.100 --> 00:09:44.100]  就是港大同學會,我會形容他
[00:09:44.100 --> 00:09:46.100]  什麼叫港大同學會呢?
[00:09:46.100 --> 00:09:56.100]  我們知道讀港大就是香港大學,我會形容這個港大了,就是說講得很好聽
[00:09:56.100 --> 00:10:08.100]  講得很厲害,如果你讀現在的中學,到你畢業的時候,你會去同學會,或者是舊生會
[00:10:08.100 --> 00:10:12.100]  有些就是會長,有些會幫忙做不同的事情
[00:10:12.100 --> 00:10:20.100]  我會形容不同的港大同學會的人,有他的title,有普通會員,只是同學會
[00:10:20.100 --> 00:10:24.100]  有些是永遠榮譽會員,有些是會長
[00:10:24.100 --> 00:10:32.100]  什麼意思呢?就是有些講得很厲害,講得很好聽,但是卻沒有行為
[00:10:32.100 --> 00:10:37.100]  我再提這件事情,麻煩下一張
[00:10:37.100 --> 00:10:47.100]  他繼續去講,他繼續講一樣事情
[00:10:47.100 --> 00:10:56.100]  他講一個信心和行為,他就叫這個沒有行為的人,指他的信心給他看
[00:10:56.100 --> 00:11:05.100]  他這樣去講,你將沒有行為的信心指給我看,我便藉著我的行為將我的信心指給你看
[00:11:05.100 --> 00:11:08.100]  其實我初時去看這段經文的時候,其實他想講什麼呢?
[00:11:08.100 --> 00:11:16.100]  然後我看了一下,我發覺其實亞覺他講這個說話的時候,或者他表達這個意思的時候,都很直接
[00:11:16.100 --> 00:11:22.100]  或者粗一點去講,其實他都很囂張
[00:11:22.100 --> 00:11:30.100]  為什麼我會這樣去講呢?其實信心怎麼給人看的?
[00:11:30.100 --> 00:11:39.100]  你想一下,如果你說你臨比賽之前,我的信心怎麼給人看的?
[00:11:39.100 --> 00:11:47.100]  又或者是,你又去到我原初,我告訴別人我是基督徒,我信神
[00:11:47.100 --> 00:11:50.100]  你怎麼告訴別人你是信神的?
[00:11:50.100 --> 00:11:56.100]  這裡其實就是這樣講的,他和一些沒有行為的人去問他這個問題
[00:11:56.100 --> 00:12:04.100]  沒有行為,你指給我看,你信耶穌嗎?你給我看一下你的信心是怎樣的?
[00:12:04.100 --> 00:12:13.100]  然後亞覺就去講,我就將我的行為指給你看,將我的信心指給你看
[00:12:13.100 --> 00:12:23.100]  其實他要將兩樣東西緊扣在一起,就是信心和行為你不要分開它
[00:12:23.100 --> 00:12:35.100]  在這裡,亞覺一直提醒我們一樣事情,就是信心和行為不要分開
[00:12:35.100 --> 00:12:40.100]  對我們來說有什麼意思?其實我們怎麼將信心和行為分開?
[00:12:40.100 --> 00:12:46.100]  就是我們平時上學和上教會是不同的,是不是?
[00:12:46.100 --> 00:12:58.100]  可能是上學的時候的行為,或者是我們的生活和我們在教會裡面所講的又會很不同
[00:12:58.100 --> 00:13:05.100]  在這裡他會這樣去形容,在二十節的時候他會這樣去講
[00:13:05.100 --> 00:13:11.100]  虛浮的人,你願意知道沒有行為的信心是死嗎?
[00:13:11.100 --> 00:13:20.100]  他這樣去講,應該是前面一章,二十節這裡
[00:13:20.100 --> 00:13:27.100]  他會形容,其實講自己信,但沒有行為,他形容是虛浮的人
[00:13:27.100 --> 00:13:32.100]  他這裡舉了一個例子,就是魔鬼,你可以說
[00:13:32.100 --> 00:13:39.100]  大家從小到大在教會都有聽過魔鬼,是不是?
[00:13:39.100 --> 00:13:48.100]  魔鬼是怎樣的?魔鬼其實他也認識神,他也知道有神,但他的行動是怎樣的?
[00:13:48.100 --> 00:13:57.100]  他的行動就是反對神,他的行動就是希望人不要去跟從神
[00:13:57.100 --> 00:14:07.100]  他就說,他也知道,他也信有神,如果說這個信和你的信可不可以說是一樣?
[00:14:07.100 --> 00:14:11.100]  又不可以說是一樣,但他真的知道
[00:14:11.100 --> 00:14:19.100]  所以他就舉這個例子,鬼魔也相信,但是他是賤的,他是害怕的
[00:14:19.100 --> 00:14:26.100]  他其實談不上信,嚴格來說,如果用亞國的標準
[00:14:26.100 --> 00:14:30.100]  因為他的行動不能夠反映他的信心
[00:14:30.100 --> 00:14:37.100]  我們回到信心和行為,是不可以脫勾
[00:14:37.100 --> 00:14:41.100]  所以當我們在生活的時候,或者我們
[00:14:41.100 --> 00:14:47.100]  你不可以說我現在是學生,我現在這個時候是基督徒
[00:14:47.100 --> 00:14:51.100]  我現在回到家,我是父母的子女
[00:14:51.100 --> 00:14:55.100]  不是的,不可以脫勾的
[00:14:55.100 --> 00:15:08.100]  就是說,你在說信的時候,你的行為也是跟隨著你是一個怎樣的基督徒
[00:15:08.100 --> 00:15:13.100]  我們繼續看下半部分
[00:15:13.100 --> 00:15:18.100]  我們一起去讀,21至26節一起去讀
[00:15:18.100 --> 00:15:27.100]  我們的祖宗阿伯拉罕把他兒子以撒獻在壇上,豈不是因為稱義嗎?
[00:15:27.100 --> 00:15:34.100]  可見信心使他的行為並行,而且信心因著行為得以成全
[00:15:34.100 --> 00:15:44.100]  就應驗經上所說,阿伯拉罕信神,這就算為他的義,他又得稱為神的朋友
[00:15:44.100 --> 00:15:46.100]  下一章
[00:15:46.100 --> 00:15:52.100]  這樣看來,人稱為是因著行為,則是單因著信
[00:15:52.100 --> 00:15:58.100]  既屢拉合接待使者,又放他們從別的路上出去
[00:15:58.100 --> 00:16:07.100]  不也是讓因行為稱義嗎?身體沒有靈魂是死的,信心沒有行為也是死的
[00:16:07.100 --> 00:16:16.100]  其實亞各舉了兩個人物的例子,一個是阿伯拉罕,一個是拉合
[00:16:16.100 --> 00:16:24.100]  阿伯拉罕因為他的行為獻而撒,把他兒子願意獻上
[00:16:24.100 --> 00:16:34.100]  而拉合就是接待約書亞差來的使者,冒險來幫助他們
[00:16:34.100 --> 00:16:44.100]  如果我們集中去看阿伯拉罕的時候,我們都會知道他願意按神的吩咐將而撒獻上
[00:16:44.100 --> 00:16:50.100]  我們當然知道他的結果是怎樣,神安排了另一個祭身
[00:16:50.100 --> 00:16:54.100]  但他在未知的時候也願意去做
[00:16:54.100 --> 00:17:00.100]  但要留意一樣事情,阿伯拉罕在他願意獻而撒之前
[00:17:00.100 --> 00:17:09.100]  其實阿伯拉罕也有沒有信心的時候,阿伯拉罕也有失腳做得不好的時候
[00:17:09.100 --> 00:17:18.100]  記不記得阿伯拉罕舉家去埃及的時候,他把他的妻子認作自己的什麼
[00:17:18.100 --> 00:17:23.100]  當自己的老婆是自己的妹妹
[00:17:23.100 --> 00:17:33.100]  還有就是他和他的婢女,突然想不起這個名字
[00:17:33.100 --> 00:17:40.100]  夏甲,夏甲來結婚生子
[00:17:40.100 --> 00:17:45.100]  其實神應許,阿伯拉罕有後裔
[00:17:45.100 --> 00:17:54.100]  但他應該是和他的老婆,但他卻和他的婢女,生了20萬
[00:17:54.100 --> 00:17:59.100]  在這裡阿伯拉罕我們知道他是一個信心的偉人
[00:17:59.100 --> 00:18:06.100]  但其實他也是經過成長,經過他有失腳或者他沒有信心的時候
[00:18:06.100 --> 00:18:11.100]  對我們而言,其實我們也一樣
[00:18:11.100 --> 00:18:17.100]  其實我們的行為是不是一開始就能做得很好呢?
[00:18:17.100 --> 00:18:23.100]  我相信不是,我自己在我去教會信主的經歷裡
[00:18:23.100 --> 00:18:28.100]  我由中一的時候,我是跟我的宗教科老師去教會
[00:18:28.100 --> 00:18:36.100]  當時他就用暑假沒什麼事做
[00:18:36.100 --> 00:18:43.100]  就說不如去教會,教會有東西玩,我就去了
[00:18:43.100 --> 00:18:51.100]  我一心期望去教會,就是玩,或者有很多東西玩,你說的嘛
[00:18:51.100 --> 00:18:59.100]  但是,沒錯,有玩的時候,但大部分的時候是怎樣呢?
[00:18:59.100 --> 00:19:07.100]  大部分的時候就是聽聖經,他講的聖經,分享
[00:19:07.100 --> 00:19:12.100]  在我初中一的時候,分享什麼?要講什麼?
[00:19:12.100 --> 00:19:15.100]  其實我也不知道在搞什麼
[00:19:15.100 --> 00:19:22.100]  你問我對經文有什麼看法,有什麼看法?我沒有看法
[00:19:22.100 --> 00:19:31.100]  但是我每次都好像在等這個時間過,等它過完之後,就有東西玩
[00:19:31.100 --> 00:19:39.100]  如是者就很高興,但是這個日子並不會長,為什麼?
[00:19:39.100 --> 00:19:49.100]  其實當你不知道在搞什麼的時候,那些玩意填補不了你不知道在做什麼的時候的狀態
[00:19:49.100 --> 00:19:52.100]  我就離開了這間教會
[00:19:52.100 --> 00:19:59.100]  之後很快,又不知道為什麼去了另一間教會,同學邀請
[00:19:59.100 --> 00:20:07.100]  去到這間教會的時候,我又開始很投入在這個群體裡面
[00:20:07.100 --> 00:20:12.100]  我相信在青少的時候,我也很想有人跟我一起去玩
[00:20:12.100 --> 00:20:18.100]  但我仍然是未改變我玩的,期望可以玩的本性
[00:20:18.100 --> 00:20:23.100]  但是我就轉化了,將玩放在侍奉的裡面
[00:20:23.100 --> 00:20:26.100]  我記得有一年,也是暑假
[00:20:26.100 --> 00:20:32.100]  幾個弟兄姊妹,那時候教會很小,沒多少人
[00:20:32.100 --> 00:20:39.100]  我想學生組是這裡,1,2,3,4,5個
[00:20:39.100 --> 00:20:45.100]  教會的中學生組只有5個人
[00:20:45.100 --> 00:20:49.100]  那麼少人,不如我們搞個
[00:20:49.100 --> 00:20:53.100]  其實我當時也不知道那個叫做報道會,現在想起來就叫報道會
[00:20:53.100 --> 00:20:59.100]  不如我們搞個活動,可以邀請同學來玩
[00:20:59.100 --> 00:21:03.100]  但是我們有什麼技能?
[00:21:03.100 --> 00:21:07.100]  有一個就說,我都會唱歌
[00:21:07.100 --> 00:21:11.100]  自認,他也唱得挺好聽的
[00:21:11.100 --> 00:21:17.100]  不如搞個詩歌分享的聚會吧
[00:21:17.100 --> 00:21:23.100]  然後就真的邀請了同學來
[00:21:23.100 --> 00:21:29.100]  我相信我現在回望,去搞這個所謂的報道會
[00:21:29.100 --> 00:21:32.100]  我相信我們真的不是為了報道的
[00:21:32.100 --> 00:21:36.100]  為什麼?因為我們覺得太少人了
[00:21:36.100 --> 00:21:39.100]  找多些人,找些人氣
[00:21:39.100 --> 00:21:44.100]  但是經過這個所謂的報道會的時候
[00:21:44.100 --> 00:21:47.100]  其實我又學習到一樣的事情
[00:21:47.100 --> 00:21:53.100]  在這個嘗試去服事,嘗試去做的過程
[00:21:53.100 --> 00:21:58.100]  又真的學習到一個憑信心去做,去預備
[00:21:58.100 --> 00:22:02.100]  我們又不是坐著不動,有人來了
[00:22:02.100 --> 00:22:04.100]  我們真的有預備
[00:22:04.100 --> 00:22:07.100]  教會沒有那些大一點的桌椅
[00:22:07.100 --> 00:22:14.100]  我們又不知道為什麼,找到一些幼稚園的桌椅
[00:22:14.100 --> 00:22:21.100]  裝成一間餐廳,然後就進行詩歌分享報道會
[00:22:21.100 --> 00:22:24.100]  又說說為什麼要去教會之類的
[00:22:24.100 --> 00:22:29.100]  剛才說了,真的邀請了同學來
[00:22:29.100 --> 00:22:32.100]  同學就很真實的
[00:22:32.100 --> 00:22:35.100]  你來到,都不知道你搞什麼,他就會走了
[00:22:35.100 --> 00:22:38.100]  他又真的坐足全程,一群人在那裡
[00:22:38.100 --> 00:22:46.100]  我們很開心,完成了一個很獨特的報道會
[00:22:46.100 --> 00:22:48.100]  不是教會叫我們去做
[00:22:48.100 --> 00:22:52.100]  是我們幾個說不如我們搞這個報道會
[00:22:52.100 --> 00:23:00.100]  其實有時候所謂的信心和行為不要脫勾
[00:23:00.100 --> 00:23:03.100]  剛才就說不要只說要做
[00:23:03.100 --> 00:23:08.100]  但有時候我們做的時候,都未必明白為什麼要這樣去做
[00:23:08.100 --> 00:23:10.100]  你會不會覺得?
[00:23:10.100 --> 00:23:16.100]  有時候可能一路上,大部分人每個星期都會回來
[00:23:16.100 --> 00:23:20.100]  一路上開始,其實會不會有些迷失
[00:23:20.100 --> 00:23:26.100]  但我又發覺,有時候你做的時候未必明白
[00:23:26.100 --> 00:23:29.100]  但做著做著,你又會明白
[00:23:29.100 --> 00:23:34.100]  這個信心和行為,兩者之間不要脫勾
[00:23:34.100 --> 00:23:41.100]  其實有時候我們反而是通過我們在行為裡面去學習
[00:23:41.100 --> 00:23:47.100]  我覺得我自己很大部分在信仰上的學習認識神
[00:23:47.100 --> 00:23:53.100]  很多都是在行動裡面去發生的
[00:23:53.100 --> 00:24:03.100]  我有一個經歷就是,以前我們團契小組
[00:24:03.100 --> 00:24:07.100]  每次小組之前都類似的,就是會有敬拜
[00:24:07.100 --> 00:24:13.100]  我就自己在小組裡面,所有人自己輪流去大敬拜
[00:24:13.100 --> 00:24:15.100]  我們叫大師哥
[00:24:15.100 --> 00:24:21.100]  我記得我回到小組一段日子之後
[00:24:21.100 --> 00:24:28.100]  組長就叫我,不如你試試大師,唱詩
[00:24:28.100 --> 00:24:35.100]  接著我說,我不會唱歌,我很怕唱歌
[00:24:35.100 --> 00:24:39.100]  我真的不是隨便亂說的
[00:24:39.100 --> 00:24:42.100]  因為我記得,我印象很深刻,到現在都是
[00:24:42.100 --> 00:24:44.100]  其實我都很害怕唱歌,到現在都
[00:24:44.100 --> 00:24:50.100]  就是,我記得我從小到大,我姐姐都說,你唱歌真的很難聽
[00:24:50.100 --> 00:24:53.100]  從小到大都聽到這句話
[00:24:53.100 --> 00:24:57.100]  接著就令到我自己都很害怕去唱歌
[00:24:57.100 --> 00:25:03.100]  接著組長就跟我說,不如你試試大師歌
[00:25:03.100 --> 00:25:08.100]  我真的不會唱歌,其實心裡面對自己是很有信心
[00:25:08.100 --> 00:25:13.100]  因為我很害怕唱歌,而且已經印在我腦海裡
[00:25:13.100 --> 00:25:17.100]  我唱歌很難聽,我唱歌這麼難聽,怎麼可以大呢
[00:25:17.100 --> 00:25:22.100]  但如是者,這個組長經過幾次不停去邀請的時候
[00:25:22.100 --> 00:25:26.100]  我又勉為其難,好吧,大吧
[00:25:26.100 --> 00:25:29.100]  我只帶一首,你別以為我帶幾首
[00:25:29.100 --> 00:25:35.100]  我帶一首,他說,行行行,你唱大師歌,一首就一首
[00:25:35.100 --> 00:25:38.100]  OK,接著就大了
[00:25:38.100 --> 00:25:42.100]  其實心裡面都不是很情願
[00:25:42.100 --> 00:25:50.100]  但經過那次之後,我又發覺,其實有些事不是我想得這麼恐怖
[00:25:50.100 --> 00:25:54.100]  雖然那句說話我現在都記得,我姐姐說,你唱歌很難聽
[00:25:54.100 --> 00:25:58.100]  但就算我現在去唱歌,雖然我都會記得這句說話
[00:25:58.100 --> 00:26:02.100]  但就算我唱詩去敬拜的時候
[00:26:02.100 --> 00:26:06.100]  但我知道神是願立我的,唱詩
[00:26:06.100 --> 00:26:10.100]  而且其實不是我想得這麼恐怖
[00:26:10.100 --> 00:26:16.100]  在這些不同的參與或者行動裡面
[00:26:16.100 --> 00:26:22.100]  其實都是讓我自己在這個過程裡面去學習
[00:26:22.100 --> 00:26:26.100]  今天要去講信心和行為
[00:26:26.100 --> 00:26:31.100]  其實我們有時候不會做一些事情
[00:26:31.100 --> 00:26:38.100]  可能因為像我這樣,成長的時候,對自己沒有信心
[00:26:38.100 --> 00:26:42.100]  所以未必有這個行為,不願意去做
[00:26:42.100 --> 00:26:48.100]  又或者是另外一端的,其實我一直這樣來去回教會
[00:26:48.100 --> 00:26:51.100]  其實我都不明白這個過程的意思
[00:26:51.100 --> 00:26:55.100]  就正如當初我的組長叫我帶詩歌
[00:26:55.100 --> 00:26:57.100]  其實為什麼要我帶呢?
[00:26:57.100 --> 00:27:01.100]  因為其實這麼多人,雖然我的組不是很多人
[00:27:01.100 --> 00:27:04.100]  因為他們打得很好,為什麼要找我呢?
[00:27:04.100 --> 00:27:10.100]  不想去做,或者是我也不明白為什麼去做
[00:27:10.100 --> 00:27:16.100]  但到最後,原來透過這些的服侍,這些的行動
[00:27:16.100 --> 00:27:23.100]  就是將我對神的認識又再改變了
[00:27:23.100 --> 00:27:28.100]  我想今天給我們的挑戰,其實阿葛很強調
[00:27:28.100 --> 00:27:31.100]  他講了三次的一句話是什麼呢?
[00:27:31.100 --> 00:27:35.100]  就是信心沒有行為是死的
[00:27:35.100 --> 00:27:40.100]  這裡說的信心,不是純粹你說有沒有做一些事情
[00:27:40.100 --> 00:27:46.100]  而是你做的事情,究竟能不能反映你是在信神呢?
[00:27:46.100 --> 00:27:50.100]  又或者其實我們在這個行為裡面的時候
[00:27:50.100 --> 00:27:54.100]  其實記住不是純粹我們在做
[00:27:54.100 --> 00:27:59.100]  而是我們在做的過程裡面去認識我們的神
[00:27:59.100 --> 00:28:05.100]  信心和行為不要脫勾,其實就是這個意思
[00:28:05.100 --> 00:28:07.100]  可能是沒有那個行為
[00:28:07.100 --> 00:28:10.100]  可能有那個行為,其實你沒有那個信心
[00:28:10.100 --> 00:28:14.100]  在這裡我們要去留意我們自己
[00:28:14.100 --> 00:28:20.100]  其實我們現在這個行動,我們有沒有這個行動呢?
[00:28:20.100 --> 00:28:26.100]  又或者是這樣說,我們很多時候都會說為什麼去祈禱
[00:28:26.100 --> 00:28:33.100]  其實你有沒有自己去為你所重視的事情去祈禱?
[00:28:33.100 --> 00:28:36.100]  有沒有為你自己重視的事情去祈禱?
[00:28:36.100 --> 00:28:43.100]  有沒有將這個我們在教會常常都提及會做的事情
[00:28:43.100 --> 00:28:46.100]  放回在你自己的生活裡面
[00:28:46.100 --> 00:28:50.100]  你所重視的,可能是為你的朋友去祈禱
[00:28:50.100 --> 00:28:54.100]  可能是為你的爸爸媽媽去祈禱
[00:28:54.100 --> 00:28:58.100]  可能是為你,可能你很緊張你的學業
[00:28:58.100 --> 00:29:01.100]  你為你的學業去祈禱
[00:29:01.100 --> 00:29:07.100]  我們怎樣去嘗試將我們這裡所謂的信心
[00:29:07.100 --> 00:29:15.100]  信上帝信神,來將這個行動放到我們的生活
[00:29:15.100 --> 00:29:20.100]  真是從信心產生這個行動
[00:29:20.100 --> 00:29:28.100]  我相信我們在我們當中有很多的導師帶領著我們
[00:29:28.100 --> 00:29:33.100]  他們都是一些很好的榜樣,讓你去向他學習
[00:29:33.100 --> 00:29:40.100]  其實是怎樣去將他這個信仰的信心放在他的生活裡面
[00:29:40.100 --> 00:29:45.100]  而我想說一個最大的榜樣,在聖經裡面最大的榜樣
[00:29:45.100 --> 00:29:51.100]  你覺得是哪一個是讓這個信心更加去展現出來的
[00:29:51.100 --> 00:29:53.100]  就是耶穌基督
[00:29:53.100 --> 00:30:00.100]  將這個信,剛才說怎樣將你的信展示給人看
[00:30:00.100 --> 00:30:03.100]  我們常常都會說神愛我們的時候
[00:30:03.100 --> 00:30:07.100]  其實神怎樣去展現他的愛給我們看
[00:30:07.100 --> 00:30:10.100]  就是耶穌基督
[00:30:10.100 --> 00:30:12.100]  記不記得有句經文
[00:30:12.100 --> 00:30:17.100]  神愛世人,甚至將他的獨生子賜給他們
[00:30:17.100 --> 00:30:21.100]  叫一切信他的人,不致滅亡,凡得永生
[00:30:21.100 --> 00:30:27.100]  當我們說神愛我們,其實神是一個很有行動的神
[00:30:27.100 --> 00:30:31.100]  神是一個不是單說的神
[00:30:31.100 --> 00:30:36.100]  他講愛我們的時候,他是伴隨著行動的
[00:30:36.100 --> 00:30:39.100]  他怎樣去展現對我們的愛
[00:30:39.100 --> 00:30:43.100]  就是透過耶穌基督來到世界上面
[00:30:43.100 --> 00:30:50.100]  讓我們真真實實將這個愛能夠看得見
[00:30:50.100 --> 00:30:53.100]  所以為什麼雅各在這裡
[00:30:53.100 --> 00:30:57.100]  舉這個例子就是赤身露體的人
[00:30:57.100 --> 00:30:59.100]  你要給這個幫助
[00:30:59.100 --> 00:31:03.100]  他在說這個信心和你實際的行動
[00:31:03.100 --> 00:31:07.100]  是要連成一線
[00:31:07.100 --> 00:31:14.100]  麻煩警衛隊我們在這個時候預備
[00:31:14.100 --> 00:31:18.100]  我們回想一下,其實我們現在的生命
[00:31:18.100 --> 00:31:23.100]  我們自己,我們說我們信耶穌的
[00:31:23.100 --> 00:31:25.100]  又或者我們是回教會的
