
[00:00:00.000 --> 00:00:04.920]  好,謝謝勁拜隊帶給我們勁拜的時候
[00:06:52.720 --> 00:06:55.320]  他們來到再繼續向前走
[00:06:55.320 --> 00:06:56.920]  去到馬拉這個地方
[00:06:56.920 --> 00:06:58.120]  他們找到水源
[00:06:58.120 --> 00:07:01.720]  但發現馬拉的水是苦的
[00:07:01.720 --> 00:07:02.920]  本身在原文
[00:07:02.920 --> 00:07:05.520]  馬拉這個字其實是代表苦的意思
[00:07:05.520 --> 00:07:06.720]  即是那裡出了名
[00:07:06.720 --> 00:07:09.120]  水是苦的
[00:07:09.120 --> 00:07:10.920]  很特別
[00:07:10.920 --> 00:07:12.120]  不是很特別
[00:07:12.120 --> 00:07:14.720]  百姓當他們面對著沒有水
[00:07:14.720 --> 00:07:15.920]  甚至看到有水
[00:07:15.920 --> 00:07:17.320]  但不能喝的時候
[00:07:17.320 --> 00:07:19.920]  他們就向摩西發怨言
[00:07:19.920 --> 00:07:23.520]  其實這裡說百姓向摩西發怨言
[00:07:23.520 --> 00:07:25.320]  其實看起來是向摩西發怨言
[00:07:25.320 --> 00:07:26.320]  但還記得嗎?
[00:07:26.320 --> 00:07:28.320]  其實摩西是上帝所選擇
[00:07:28.320 --> 00:07:31.520]  其實這群百姓是埋怨上帝
[00:07:31.520 --> 00:07:36.520]  你選擇領袖叫我們走出去曠野
[00:07:36.520 --> 00:07:41.920]  其實上帝是否特意帶我們來無水之地?
[00:07:41.920 --> 00:07:43.720]  因為還記得嗎?
[00:07:43.720 --> 00:07:46.320]  如果你們有機會去記得這些故事
[00:07:46.320 --> 00:07:47.720]  《出拉及記》的時候
[00:07:47.720 --> 00:07:51.320]  以色列人怎樣知道前面要怎樣走?
[00:07:51.320 --> 00:07:53.320]  不知道大家有沒有印象
[00:07:53.320 --> 00:07:57.720]  其實那時候上帝給了他們雲柱、火柱
[00:07:57.720 --> 00:08:00.520]  在日夜指引著他們前面的路
[00:08:00.520 --> 00:08:02.120]  所以他們有些不滿
[00:08:02.120 --> 00:08:03.320]  覺得埋怨的時候
[00:08:03.320 --> 00:08:06.720]  覺得為甚麼上帝要帶我們來到這個地方
[00:08:06.720 --> 00:08:10.120]  沒有水喝,我們怎麼辦?
[00:08:10.120 --> 00:08:13.120]  我想在曠野遇到缺水的情況
[00:08:13.120 --> 00:08:15.120]  會令人很徬徨、很恐懼
[00:08:15.120 --> 00:08:16.920]  這是明白的
[00:08:16.920 --> 00:08:18.720]  但如果我們再看看
[00:08:18.720 --> 00:08:22.520]  22節提到他們從紅海起程到曠野
[00:08:22.520 --> 00:08:24.320]  是過了三天的時間
[00:08:24.320 --> 00:08:26.920]  但我們再看回他們三天前
[00:08:26.920 --> 00:08:30.120]  他們對於上帝的反應或態度
[00:08:30.120 --> 00:08:32.720]  其實是180度的劇變
[00:08:32.720 --> 00:08:33.720]  為甚麼這樣說呢?
[00:08:33.720 --> 00:08:34.520]  我剛剛說過
[00:08:34.520 --> 00:08:38.120]  15張頭是他們剛出完紅海發生的事
[00:08:38.120 --> 00:08:39.920]  正正是三天前
[00:08:39.920 --> 00:08:41.720]  三天前他們怎樣做呢?
[00:08:41.720 --> 00:08:43.720]  他們在15章1至18節
[00:08:43.720 --> 00:08:46.720]  摩西和以色列人向耶和華歌唱
[00:08:46.720 --> 00:08:49.120]  他們說:我們要向耶和華歌唱
[00:08:49.120 --> 00:08:50.720]  耶和華是我的力量
[00:08:50.720 --> 00:08:52.320]  是我的師哥、我的拯救
[00:08:52.320 --> 00:08:55.120]  我要讚美他、我要尊崇他
[00:08:55.120 --> 00:08:56.720]  但當三天
[00:08:56.720 --> 00:08:57.720]  只是三天
[00:08:57.720 --> 00:08:59.520]  他們因為找不到水
[00:08:59.520 --> 00:09:01.320]  有些困難出現
[00:09:01.320 --> 00:09:02.720]  這個突如其來的困境
[00:09:02.720 --> 00:09:06.320]  令他們對上帝的信心降到谷底
[00:09:06.320 --> 00:09:08.720]  我會形容他們是那種
[00:09:08.720 --> 00:09:10.720]  由讚美上帝、屬靈的高峰
[00:09:10.720 --> 00:09:13.120]  覺得上帝很厲害、很好、很偉大
[00:09:13.120 --> 00:09:14.920]  當中突然間三天
[00:09:14.920 --> 00:09:17.320]  就降到去埋怨上帝
[00:09:17.320 --> 00:09:19.320]  覺得上帝不理會他們
[00:09:19.320 --> 00:09:22.120]  不相信上帝這個情況
[00:09:22.120 --> 00:09:22.720]  其實沒有啦
[00:09:22.720 --> 00:09:23.720]  之前剛剛說過
[00:09:23.720 --> 00:09:25.520]  他們才見完上帝分開紅海
[00:09:25.520 --> 00:09:29.320]  這個這麼奇妙、這麼偉大的神蹟
[00:09:29.320 --> 00:09:32.320]  這一刻他們不相信上帝能夠將水
[00:09:32.320 --> 00:09:34.920]  有水供應給他們喝
[00:09:34.920 --> 00:09:37.120]  如果作為醫生的你
[00:09:37.120 --> 00:09:38.920]  如果要給他們一個病名
[00:09:38.920 --> 00:09:40.720]  這群以色列人患了什麼病呢?
[00:09:40.720 --> 00:09:42.720]  你猜猜
[00:09:42.720 --> 00:09:44.720]  我聽到說是精神病
[00:09:44.720 --> 00:09:46.320]  對啦,我開玩笑的
[00:09:46.320 --> 00:09:50.120]  可能我會說他們患了屬靈的失憶症
[00:09:50.120 --> 00:09:51.520]  好像失憶一樣
[00:09:51.520 --> 00:09:54.120]  之前十災、雲柱、火柱
[00:09:54.120 --> 00:09:57.920]  或者他們經歷上帝帶他們出紅海的經歷
[00:09:57.920 --> 00:09:59.320]  他們都忘記了
[00:09:59.320 --> 00:10:01.320]  他們好像忘記了
[00:10:01.320 --> 00:10:04.720]  神過去所做的大能的神蹟
[00:10:04.720 --> 00:10:06.520]  恩惠、恩典給他們
[00:10:06.520 --> 00:10:08.720]  相反是馬上埋怨上帝
[00:10:08.720 --> 00:10:11.120]  覺得不信上帝的帶領
[00:10:11.120 --> 00:10:12.720]  我們再看看
[00:10:12.720 --> 00:10:16.120]  摩西有什麼回應對上帝
[00:10:16.120 --> 00:10:17.520]  大家要代入摩西
[00:10:17.520 --> 00:10:20.120]  當時他同樣沒有水飲
[00:10:20.120 --> 00:10:21.120]  很口乾
[00:10:21.120 --> 00:10:25.320]  他還要面對150萬至200萬人的怨氣
[00:10:25.320 --> 00:10:27.520]  其實他的壓力真的超級大
[00:10:27.520 --> 00:10:30.520]  但摩西對於困難的回應是什麼呢?
[00:10:30.520 --> 00:10:32.520]  25節很清楚地跟我們說到
[00:10:32.520 --> 00:10:35.520]  摩西馬上去呼求神
[00:10:35.520 --> 00:10:38.520]  呼求其實是向神禱告
[00:10:38.520 --> 00:10:40.520]  他去尋求上帝的幫助
[00:10:40.520 --> 00:10:44.920]  你會問為何摩西選擇馬上
[00:10:44.920 --> 00:10:47.120]  不是像以色列一樣發怨言
[00:10:47.120 --> 00:10:49.120]  而是馬上去找上帝
[00:10:49.120 --> 00:10:50.920]  這裡考驗
[00:10:50.920 --> 00:10:53.520]  讓大家記憶一下你們小時候聽的
[00:10:53.520 --> 00:10:55.120]  《出埃及記》的故事
[00:10:55.120 --> 00:11:00.120]  其實在馬拉遇到苦水的情況之前
[00:11:00.120 --> 00:11:02.520]  耶和華上帝在早一點
[00:11:02.520 --> 00:11:04.920]  《出埃及記》的早一點篇幅之前
[00:11:04.920 --> 00:11:08.520]  有提及到一些水質轉變的神蹟
[00:11:08.520 --> 00:11:10.320]  大家有沒有印象
[00:11:10.320 --> 00:11:12.320]  當時摩西和以色列人
[00:11:12.320 --> 00:11:15.720]  都一起見證、經歷、目睹
[00:11:15.720 --> 00:11:17.720]  大家有沒有記得是什麼事呢?
[00:11:17.720 --> 00:11:21.720]  好,大家害羞了
[00:11:21.720 --> 00:11:25.120]  就是十災中的第一災
[00:11:25.120 --> 00:11:27.120]  不知道大家有沒有印象是什麼
[00:11:27.120 --> 00:11:28.720]  十災中的第一災
[00:11:28.720 --> 00:11:32.720]  其實當時是說上帝因為要懲罰埃及人
[00:11:32.720 --> 00:11:37.120]  將尼羅河的水由活水變成血水
[00:11:37.120 --> 00:11:40.120]  簡單來說就是將喝得的水
[00:11:40.120 --> 00:11:42.120]  尼羅河本身是埃及人很重要
[00:11:42.120 --> 00:11:44.520]  是冠蓋、飲用的水源
[00:11:44.520 --> 00:11:48.520]  變成不能喝的有血的水
[00:11:48.520 --> 00:11:52.120]  其實我相信在摩西的心裡
[00:11:52.120 --> 00:11:54.320]  他們這一刻出埃及
[00:11:54.320 --> 00:11:55.720]  遇到第一個難關
[00:11:55.720 --> 00:11:58.320]  是關於水源的問題的時候
[00:11:58.320 --> 00:12:00.920]  摩西我相信馬上想起
[00:12:00.920 --> 00:12:03.920]  以色列人如何經歷上帝大能的作為
[00:12:03.920 --> 00:12:08.520]  或者如何看見上帝能使水質轉變的情況
[00:12:08.520 --> 00:12:10.720]  直到馬上想起
[00:12:10.720 --> 00:12:12.920]  緊急聯絡人是誰呢?
[00:12:12.920 --> 00:12:14.120]  就是上帝了
[00:12:14.120 --> 00:12:15.520]  特別是在水源的時候
[00:12:15.520 --> 00:12:16.920]  他記起
[00:12:16.920 --> 00:12:19.920]  所以我們見到摩西夫球耶和華
[00:12:19.920 --> 00:12:21.920]  耶和華指示他一棵樹
[00:12:21.920 --> 00:12:22.920]  解決辦法
[00:12:22.920 --> 00:12:25.120]  他將樹雕在水裡
[00:12:25.120 --> 00:12:26.320]  水就變甜
[00:12:26.320 --> 00:12:27.920]  好像他要求在十災的時候
[00:12:27.920 --> 00:12:29.920]  上帝說你將橡皮擦
[00:12:29.920 --> 00:12:31.320]  摩西有橡皮擦
[00:12:31.320 --> 00:12:33.120]  放在水裡就會轉變
[00:12:33.120 --> 00:12:36.120]  他同樣是跟從上帝的吩咐
[00:12:36.120 --> 00:12:39.720]  他再一次經歷上帝能夠轉化
[00:12:39.720 --> 00:12:42.720]  一些東西的神蹟
[00:12:42.720 --> 00:12:44.920]  其實當我們細心看
[00:12:44.920 --> 00:12:46.320]  一直看出埃及記
[00:12:46.320 --> 00:12:47.920]  或者過去看十災
[00:12:47.920 --> 00:12:49.520]  或者他們如何過紅海
[00:12:49.520 --> 00:12:53.320]  摩西和以色列人是一起經歷的
[00:12:53.320 --> 00:12:54.320]  經歷十災
[00:12:54.320 --> 00:12:56.920]  看見雲柱、火柱如何日夜陪伴
[00:12:56.920 --> 00:12:58.720]  分開紅海等等
[00:12:58.720 --> 00:13:00.920]  但你見到摩西和百姓
[00:13:00.920 --> 00:13:03.920]  在遇見馬拉虎水這個難題上
[00:13:03.920 --> 00:13:05.920]  有很不一樣的反應
[00:13:05.920 --> 00:13:08.720]  我想一邊的原因是
[00:13:08.720 --> 00:13:09.920]  同樣經歷了上帝
[00:13:09.920 --> 00:13:12.320]  但百姓選擇的是失憶
[00:13:12.320 --> 00:13:13.120]  忘記
[00:13:13.120 --> 00:13:15.720]  以至埋怨上帝
[00:13:15.720 --> 00:13:17.320]  反而摩西很記得
[00:13:17.320 --> 00:13:19.920]  他過去生命中如何經歷上帝
[00:13:19.920 --> 00:13:21.720]  他對他的恩典
[00:13:21.720 --> 00:13:23.520]  恩惠和能力
[00:13:23.520 --> 00:13:26.120]  所以他在危急或困難的時候
[00:13:26.120 --> 00:13:29.720]  他選擇去倚靠上帝
[00:13:29.720 --> 00:13:30.920]  我想頂姐妹
[00:13:30.920 --> 00:13:35.120]  不知道你覺得記憶或回憶很特別嗎
[00:13:35.120 --> 00:13:36.120]  為何這樣說
[00:13:36.120 --> 00:13:38.120]  說明是記憶和回憶
[00:13:38.120 --> 00:13:40.520]  其實是說一些過去的事
[00:13:40.520 --> 00:13:42.120]  但原來這些過去的事
[00:13:42.120 --> 00:13:44.920]  當你在腦海中重播的時候
[00:13:44.920 --> 00:13:48.720]  其實影響你當刻的一些情緒感受
[00:13:48.720 --> 00:13:51.320]  和一些決定
[00:13:51.320 --> 00:13:52.320]  為何這樣說
[00:13:52.320 --> 00:13:54.920]  我相信大家也有玩IG
[00:13:54.920 --> 00:13:56.720]  IG有些帖文
[00:13:56.720 --> 00:13:59.120]  不知道你會否偶爾重溫
[00:13:59.120 --> 00:14:00.720]  我知道有些人
[00:14:00.720 --> 00:14:02.320]  可能跟朋友去完迪士尼
[00:14:02.320 --> 00:14:03.920]  或者跟家人去完旅行
[00:14:03.920 --> 00:14:06.120]  你也會儲存一個帖文
[00:14:06.120 --> 00:14:07.920]  我想你儲存了之後
[00:14:07.920 --> 00:14:09.920]  過去可能是一年前
[00:14:09.920 --> 00:14:11.920]  可能是半年前的一個經歷
[00:14:11.920 --> 00:14:14.320]  但當你重溫看那些相片
[00:14:14.320 --> 00:14:16.320]  或者那些影片的時候
[00:14:16.320 --> 00:14:17.720]  那一刻昔日
[00:14:17.720 --> 00:14:19.520]  過去那些美好
[00:14:19.520 --> 00:14:22.120]  感動、開心、興奮
[00:14:22.120 --> 00:14:23.920]  我想也會影響你那一刻
[00:14:23.920 --> 00:14:24.920]  你看那一刻
[00:14:24.920 --> 00:14:27.920]  很想再回到那一刻的感覺
[00:14:27.920 --> 00:14:29.920]  很想再去海邊
[00:14:29.920 --> 00:14:31.920]  再去迪士尼等等
[00:14:31.920 --> 00:14:33.920]  又或者我不知道在座的你們
[00:14:33.920 --> 00:14:35.720]  去旅行喜歡去哪裏
[00:14:35.720 --> 00:14:38.320]  我知道有很多人很喜歡去日本
[00:14:38.320 --> 00:14:42.320]  可能當你看到那個三文魚
[00:14:42.320 --> 00:14:43.320]  很好吃的時候
[00:14:43.320 --> 00:14:44.320]  你回到那裏的時候
[00:14:44.320 --> 00:14:47.720]  那一刻就立刻很想去壽司郎再買來吃
[00:14:47.720 --> 00:14:50.320]  雖然去不了日本
[00:14:50.320 --> 00:14:52.520]  甚至有些記憶和回憶
[00:14:52.520 --> 00:14:54.120]  當你回想起來的時候
[00:14:54.120 --> 00:14:57.320]  會影響你當刻的一些決定和選擇
[00:14:57.320 --> 00:14:59.520]  例如你想想為甚麼香港人
[00:14:59.520 --> 00:15:02.920]  會去完日本一次又一次又一次
[00:15:02.920 --> 00:15:04.520]  都繼續會去日本呢?
[00:15:04.520 --> 00:15:06.720]  為甚麼會有這個選擇或者決定呢?
[00:15:06.720 --> 00:15:08.920]  可能是因為他過去在日本
[00:15:08.920 --> 00:15:11.120]  旅行的經驗很美好
[00:15:11.120 --> 00:15:13.120]  可能是那裏的人很友善
[00:15:13.120 --> 00:15:14.720]  食物很好吃
[00:15:14.720 --> 00:15:16.320]  風景很美
[00:15:16.320 --> 00:15:18.920]  又有你喜歡的動漫人物
[00:15:18.920 --> 00:15:21.720]  又或者是最近日圓跌得很低
[00:15:21.720 --> 00:15:25.720]  可以買東西可以鬆手一點
[00:15:25.720 --> 00:15:31.320]  甚至有些人因為過去在日本旅行的經歷太美好了
[00:15:31.320 --> 00:15:36.320]  他決定移居去日本
[00:15:36.320 --> 00:15:41.120]  原來這些回憶都會影響你當刻的一些決定
[00:15:41.120 --> 00:15:42.720]  我想問問你
[00:15:42.720 --> 00:15:45.320]  如果要你做一個帖文
[00:15:45.320 --> 00:15:47.320]  關於你和上帝的回憶
[00:15:47.320 --> 00:15:50.320]  會包括些甚麼呢?
[00:15:50.320 --> 00:15:54.120]  我想像如果要做這個行動的時候
[00:15:54.120 --> 00:15:59.720]  每個人的副廠的紀錄都很不一樣
[00:15:59.720 --> 00:16:03.120]  不知道當中中三的你們會不會是
[00:16:03.120 --> 00:16:06.520]  過去去了三星四Camp的一些經歷
[00:16:06.520 --> 00:16:09.520]  可能是你和組員的分享
[00:16:09.520 --> 00:16:12.120]  導師幫你洗腳的一個情況
[00:16:12.120 --> 00:16:17.720]  或者在過程中上帝讓你體會神的愛更多
[00:16:17.720 --> 00:16:18.920]  中一二的你可能
[00:16:18.920 --> 00:16:21.120]  我不知道導你過去有些是小六星
[00:16:21.120 --> 00:16:24.720]  在兒童部一些和上帝的經歷和導師的經歷
[00:16:24.720 --> 00:16:26.720]  中二的你或者中三的你
[00:16:26.720 --> 00:16:28.320]  暑假我們又去Camp
[00:16:28.320 --> 00:16:30.720]  會不會在Camp的一些體會
[00:16:30.720 --> 00:16:32.720]  重新在上帝的立志
[00:16:32.720 --> 00:16:34.520]  或者上帝給你的那份愛
[00:16:34.520 --> 00:16:37.520]  其實是很大的觸動
[00:16:37.520 --> 00:16:38.920]  不知道你記不記得
[00:16:38.920 --> 00:16:40.720]  還是我這一刻問你的時候
[00:16:40.720 --> 00:16:42.320]  你才想一想
[00:16:42.320 --> 00:16:45.520]  是喎 好像是喎
[00:16:45.520 --> 00:16:49.520]  不知道你經歷了上帝在你生命裏的幫助和保守的時候
[00:16:49.520 --> 00:16:51.920]  你有沒有好好記錄下來
[00:16:51.920 --> 00:16:54.320]  我想暑假又來了
[00:16:54.320 --> 00:16:58.120]  我想我們童工很多時候都很期待這個暑假
[00:16:58.120 --> 00:17:00.320]  每一個暑假和你們去經歷神
[00:17:00.320 --> 00:17:02.520]  因為知道你們平時很忙
[00:17:02.520 --> 00:17:04.320]  你們被學業充斥著
