
[00:00:00.000 --> 00:00:05.000]  想問大家最近半年有沒有試過因為怕失去一些東西
[00:02:41.400 --> 00:02:43.400]  就好像很多人都舉了手
[00:02:43.400 --> 00:02:46.400]  就是抓住、抓住這樣的意思
[00:02:46.400 --> 00:02:49.400]  在《創世記25章26節》
[00:02:49.400 --> 00:02:51.400]  講到啞角出世的時候這樣說
[00:02:51.400 --> 00:02:53.400]  隨後有生了耳掃的兄弟
[00:02:53.400 --> 00:02:55.400]  手抓住耳掃的腳跟
[00:02:55.400 --> 00:02:59.400]  因此他他起名叫啞角
[00:02:59.400 --> 00:03:02.400]  就是抓住的意思
[00:03:02.400 --> 00:03:06.400]  所以鬼咋是一個手段
[00:03:06.400 --> 00:03:09.400]  是啞角那種深沉要抓住的動機
[00:03:09.400 --> 00:03:12.400]  衍生出來的行為
[00:03:12.400 --> 00:03:13.400]  啞角一出世的時候
[00:03:13.400 --> 00:03:16.400]  已經表現出他那種要抓住的性格
[00:03:16.400 --> 00:03:18.400]  他抓住耳掃的腳跟
[00:03:18.400 --> 00:03:19.400]  是要爭取做什麼?
[00:03:19.400 --> 00:03:22.400]  是要爭取早點出世做長子
[00:03:22.400 --> 00:03:24.400]  結果沒有成功
[00:03:24.400 --> 00:03:25.400]  沒有成功長大之後
[00:03:25.400 --> 00:03:28.400]  繼續要爭取長子的祝福
[00:03:28.400 --> 00:03:32.400]  包括他趁著耳掃在田野回來的時候
[00:03:32.400 --> 00:03:33.400]  累到死的時候
[00:03:33.400 --> 00:03:36.400]  就用一碗紅豆沙或者紅豆冰
[00:03:36.400 --> 00:03:40.400]  換取了耳掃長子的名分
[00:03:40.400 --> 00:03:43.400]  到父親耳殺年老的時候
[00:03:43.400 --> 00:03:48.400]  啞角又假冒耳掃去騙取了耳殺的祝福
[00:03:48.400 --> 00:03:52.400]  所以啞角真是一個很為自己而戰
[00:03:52.400 --> 00:03:55.400]  很抓住的人
[00:03:55.400 --> 00:03:57.400]  被騙取了哥哥耳掃
[00:03:57.400 --> 00:04:00.400]  當然是很不高興
[00:04:00.400 --> 00:04:05.400]  他打算父親一離世就要殺了這個弟弟
[00:04:05.400 --> 00:04:06.400]  媽媽黎伯家
[00:04:06.400 --> 00:04:09.400]  於是安排啞角逃亡到哈蘭
[00:04:09.400 --> 00:04:12.400]  去到黎伯家的哥哥拉班那裡
[00:04:12.400 --> 00:04:15.400]  啞角在舅父拉班那裡打了工二十年
[00:04:15.400 --> 00:04:17.400]  中間發生了很多事
[00:04:17.400 --> 00:04:20.400]  包括被他舅父鬼炸
[00:04:20.400 --> 00:04:22.400]  他也被鬼炸了他的舅父
[00:04:22.400 --> 00:04:24.400]  所以世界真的很複雜
[00:04:24.400 --> 00:04:26.400]  來到三十二章
[00:04:26.400 --> 00:04:28.400]  啞角剛剛脫離了拉班
[00:04:28.400 --> 00:04:31.400]  離開哈蘭在回家鄉的途中
[00:04:31.400 --> 00:04:36.400]  也就是他將會再次和哥哥耳掃再次碰面
[00:04:36.400 --> 00:04:37.400]  在一至二十一節
[00:04:37.400 --> 00:04:39.400]  這一段的三十二章
[00:04:39.400 --> 00:04:41.400]  一至二十一節的經文挺有趣的
[00:04:41.400 --> 00:04:44.400]  我讀的時候都忍不住笑了
[00:04:44.400 --> 00:04:46.400]  因為實在是很寫實
[00:04:46.400 --> 00:04:48.400]  簡直就是很多人
[00:04:48.400 --> 00:04:52.400]  包括我自己曾經的一些影子在那裡
[00:04:52.400 --> 00:04:54.400]  讀一至二十一節
[00:04:54.400 --> 00:04:55.400]  我們不得不說
[00:04:55.400 --> 00:04:57.400]  啞角真的很聰明
[00:04:57.400 --> 00:04:58.400]  很有策略
[00:04:58.400 --> 00:05:00.400]  簡直是一個心理專家
[00:05:00.400 --> 00:05:03.400]  首先啞角是很有語言的藝術
[00:05:03.400 --> 00:05:05.400]  在三至五節
[00:05:05.400 --> 00:05:08.400]  他吩咐前面的使者要對耳掃說
[00:05:08.400 --> 00:05:13.400]  要叫啞角做你的僕人啞角
[00:05:13.400 --> 00:05:17.400]  也要代啞角稱耳掃做我主
[00:05:17.400 --> 00:05:19.400]  其實整個一至二十一節裡
[00:05:19.400 --> 00:05:22.400]  都重複了三次的地方
[00:05:22.400 --> 00:05:25.400]  是啞角教使者要這樣說的
[00:05:25.400 --> 00:05:30.400]  並且他要派人來見耳掃的動機
[00:05:30.400 --> 00:05:34.400]  說要在你面前蒙恩
[00:05:34.400 --> 00:05:36.400]  是形勢低威的
[00:05:36.400 --> 00:05:38.400]  他也刻意說自己有很多東西
[00:05:38.400 --> 00:05:41.400]  有牛、驢、羊群、奴僕、婢女
[00:05:41.400 --> 00:05:45.400]  可能是想暗示我不是來搶你的東西
[00:05:45.400 --> 00:05:46.400]  第二件事
[00:05:46.400 --> 00:05:48.400]  他是有計劃B的
[00:05:48.400 --> 00:05:49.400]  在七至八節裡
[00:05:49.400 --> 00:05:53.400]  看到啞角將他同行的人和生畜分成兩隊
[00:05:53.400 --> 00:05:56.400]  想著如果是耳掃擊殺其中一隊
[00:05:56.400 --> 00:05:58.400]  剩下的一隊都可以逃脫
[00:05:58.400 --> 00:06:02.400]  第三招是送禮物
[00:06:02.400 --> 00:06:05.400]  正所謂雞腿打人牙較軟
[00:06:05.400 --> 00:06:08.400]  所以啞角就要禮物先行
[00:06:08.400 --> 00:06:10.400]  不過牙齒印實在太深了
[00:06:10.400 --> 00:06:13.400]  所以不知道要送多少隻雞腿才行
[00:06:13.400 --> 00:06:15.400]  所以我們看到在十六節到二十節
[00:06:15.400 --> 00:06:20.400]  啞角一直給了耳掃好幾次的禮物驚喜
[00:06:20.400 --> 00:06:23.400]  希望得到耳掃的原諒
[00:06:23.400 --> 00:06:25.400]  是不是真的很有策略
[00:06:25.400 --> 00:06:27.400]  第二章六節說到
[00:06:27.400 --> 00:06:30.400]  其實耳掃是帶著四百人過來的
[00:06:30.400 --> 00:06:31.400]  動機未知
[00:06:31.400 --> 00:06:33.400]  善意還是敵意
[00:06:33.400 --> 00:06:34.400]  未知
[00:06:34.400 --> 00:06:36.400]  只知道如果是打架的話
[00:06:36.400 --> 00:06:37.400]  啞角應該沒得打
[00:06:37.400 --> 00:06:39.400]  會變成耳掃的獵物
[00:06:39.400 --> 00:06:41.400]  在這樣的環境
[00:06:41.400 --> 00:06:43.400]  多聰明
[00:06:43.400 --> 00:06:44.400]  多有謀略
[00:06:44.400 --> 00:06:46.400]  又如何呢
[00:06:46.400 --> 00:06:49.400]  啞角這一刻的心情是怎樣呢
[00:06:49.400 --> 00:06:50.400]  第七節說到
[00:06:50.400 --> 00:06:52.400]  啞角就很懼怕
[00:06:52.400 --> 00:06:54.400]  而且受煩
[00:06:54.400 --> 00:06:56.400]  明顯是膽怯了
[00:06:56.400 --> 00:06:58.400]  阿比你怕不怕
[00:06:58.400 --> 00:07:00.400]  當然怕了
[00:07:00.400 --> 00:07:01.400]  啞角這一刻
[00:07:01.400 --> 00:07:03.400]  真的可以一鋪清袋
[00:07:03.400 --> 00:07:05.400]  而且他現在不單只顧自己
[00:07:05.400 --> 00:07:07.400]  還要顧著一家的大勢
[00:07:07.400 --> 00:07:09.400]  怎會不怕呢
[00:07:09.400 --> 00:07:12.400]  但我們又要問多一個問題
[00:07:12.400 --> 00:07:14.400]  在九至十二節
[00:07:14.400 --> 00:07:17.400]  其實我們見到他是奇行土
[00:07:17.400 --> 00:07:21.400]  不過我們又何嘗不是呢
[00:07:21.400 --> 00:07:22.400]  我們一邊禱告
[00:07:22.400 --> 00:07:24.400]  一邊繼續很擔憂
[00:07:24.400 --> 00:07:25.400]  很heavy
[00:07:25.400 --> 00:07:26.400]  很不自由
[00:07:26.400 --> 00:07:28.400]  沒有真正的交托
[00:07:28.400 --> 00:07:31.400]  其實在啞角的禱文裡
[00:07:31.400 --> 00:07:32.400]  他都只是神叫他
[00:07:32.400 --> 00:07:34.400]  命令他回去本屬
[00:07:34.400 --> 00:07:37.400]  回去這個回旨是神的命令
[00:07:37.400 --> 00:07:38.400]  是命令式
[00:07:38.400 --> 00:07:41.400]  並且神說了會厚待他
[00:07:41.400 --> 00:07:43.400]  其實三十二章開頭
[00:07:43.400 --> 00:07:47.400]  啞角也在路上已經見到神的軍兵
[00:07:47.400 --> 00:07:49.400]  會保護他
[00:07:49.400 --> 00:07:50.400]  神說了
[00:07:50.400 --> 00:07:51.400]  應許了
[00:07:51.400 --> 00:07:54.400]  啞角也自己禱告了
[00:07:54.400 --> 00:07:57.400]  但並沒有減輕他的焦慮程度
[00:07:57.400 --> 00:07:59.400]  他沒有辦法平安
[00:07:59.400 --> 00:08:02.400]  繼續很多的計算
[00:08:02.400 --> 00:08:05.400]  很想自己多做一些事
[00:08:05.400 --> 00:08:06.400]  我不是想說
[00:08:06.400 --> 00:08:08.400]  我們應該只禱告
[00:08:08.400 --> 00:08:10.400]  不做事才對
[00:08:10.400 --> 00:08:13.400]  而是啞角的擔憂程度
[00:08:13.400 --> 00:08:15.400]  被焦慮捆綁的程度
[00:08:15.400 --> 00:08:17.400]  反映了他信的程度
[00:08:17.400 --> 00:08:20.400]  也反映了他和神的關係是怎樣
[00:08:20.400 --> 00:08:24.400]  神在他心裡的位置是怎樣呢
[00:08:24.400 --> 00:08:26.400]  不過我們又要問
[00:08:26.400 --> 00:08:28.400]  啞角和他二十年前
[00:08:28.400 --> 00:08:30.400]  有沒有什麼分別呢
[00:08:30.400 --> 00:08:33.400]  我們試試看啞角禱告的內容
[00:08:33.400 --> 00:08:36.400]  和比較一下他和以前禱告有什麼不同
[00:08:36.400 --> 00:08:38.400]  《創世記》記載啞角的禱告
[00:08:38.400 --> 00:08:40.400]  這次只是第二次
[00:08:40.400 --> 00:08:43.400]  所以我們很容易可以比較得到
[00:08:43.400 --> 00:08:44.400]  第一次的禱告
[00:08:44.400 --> 00:08:45.400]  是在二十年前
[00:08:45.400 --> 00:08:47.400]  《創世記》二十八章
[00:08:47.400 --> 00:08:48.400]  剛才也有讀到
[00:08:48.400 --> 00:08:51.400]  就是啞角逃亡去到哈蘭途中
[00:08:51.400 --> 00:08:53.400]  在伯特利夢見天梯的時候
[00:08:53.400 --> 00:08:54.400]  神對他說話
[00:08:54.400 --> 00:08:57.400]  和給他應許的時候
[00:08:57.400 --> 00:08:59.400]  當時啞角就許願了
[00:08:59.400 --> 00:09:01.400]  神若與我同在
[00:09:01.400 --> 00:09:03.400]  在我所行的路上保佑我
[00:09:03.400 --> 00:09:06.400]  給我食物、吃、衣服、穿
[00:09:06.400 --> 00:09:08.400]  使我平平安安回到我父親的家
[00:09:08.400 --> 00:09:10.400]  我就必以耶和華為我的神
[00:09:10.400 --> 00:09:14.400]  我所立為處子的這塊石頭必作神的殿
[00:09:14.400 --> 00:09:15.400]  凡你所賜給我的
[00:09:15.400 --> 00:09:18.400]  我必將十分之一獻給你
[00:09:18.400 --> 00:09:21.400]  不知道大家對於啞角第一次禱告
[00:09:21.400 --> 00:09:22.400]  有什麼感覺呢
[00:09:22.400 --> 00:09:25.400]  有沒有熟悉的感覺呢
[00:09:25.400 --> 00:09:28.400]  這種條件式、功能性的禱告
[00:09:28.400 --> 00:09:31.400]  和許願在我們某個階段
[00:09:31.400 --> 00:09:32.400]  甚至這個階段
[00:09:32.400 --> 00:09:34.400]  可能也會有
[00:09:34.400 --> 00:09:36.400]  就算口不是這樣站
[00:09:36.400 --> 00:09:39.400]  心裡會不會也這樣想呢
[00:09:39.400 --> 00:09:43.400]  但神容許我們有這個光景
[00:09:43.400 --> 00:09:48.400]  因為這是神和人建立關係的一個階段和過程
[00:09:48.400 --> 00:09:51.400]  我們又看啞角的第二個禱告
[00:09:51.400 --> 00:09:55.400]  大家有沒有看到它有什麼轉變呢
[00:09:55.400 --> 00:09:56.400]  第十節
[00:09:56.400 --> 00:09:59.400]  你向僕人所施的一切慈愛和誠實
[00:09:59.400 --> 00:10:01.400]  我一點也不配得
[00:10:01.400 --> 00:10:04.400]  我先前只拿著我的像過者約但何
[00:10:04.400 --> 00:10:07.400]  如今我卻成了兩對了
[00:10:07.400 --> 00:10:10.400]  啞角是進步了
[00:10:10.400 --> 00:10:13.400]  他知道自己擁有的是神所賜的
[00:10:13.400 --> 00:10:15.400]  他一個人一根像過去
[00:10:15.400 --> 00:10:18.400]  現在是兩對滿滿地回來
[00:10:18.400 --> 00:10:24.400]  他也知道自己一點也不配得擁有那麼多
[00:10:24.400 --> 00:10:25.400]  十一節
[00:10:25.400 --> 00:10:28.400]  求你救我脫離我哥哥的手
[00:10:28.400 --> 00:10:29.400]  脫離耳掃的手
[00:10:29.400 --> 00:10:31.400]  因為我怕他來殺我
[00:10:31.400 --> 00:10:35.400]  連母親和兒女都不放過
[00:10:35.400 --> 00:10:36.400]  求你救我
[00:10:36.400 --> 00:10:39.400]  是一個欺騙式
[00:10:39.400 --> 00:10:43.400]  他很懇切地向神祈求
[00:10:43.400 --> 00:10:45.400]  他也坦承自己的軟弱
[00:10:45.400 --> 00:10:48.400]  因為我怕
[00:10:48.400 --> 00:10:51.400]  所以經過二十年的時間
[00:10:51.400 --> 00:10:53.400]  啞角是進步了
[00:10:53.400 --> 00:10:56.400]  不過在他第二個禱告中
[00:10:56.400 --> 00:10:59.400]  其實也可以看到一個元素
[00:10:59.400 --> 00:11:02.400]  是和第一個禱告時還是一樣的
[00:11:02.400 --> 00:11:07.400]  不知道大家有沒有看到甚麼呢
[00:11:07.400 --> 00:11:11.400]  就是啞角未當神是自己的神
[00:11:11.400 --> 00:11:13.400]  在《沙爾章九節》
[00:11:13.400 --> 00:11:14.400]  啞角仍然稱神為
[00:11:14.400 --> 00:11:16.400]  我祖父亞伯拉罕的神
[00:11:16.400 --> 00:11:18.400]  我父親以撒的神
[00:11:18.400 --> 00:11:19.400]  雖然也是
[00:11:19.400 --> 00:11:23.400]  但他未稱耶和華神為我的神
[00:11:23.400 --> 00:11:26.400]  啞角信了多少代
[00:11:26.400 --> 00:11:27.400]  信了三代
[00:11:27.400 --> 00:11:29.400]  雖然他也曾經遇見神
[00:11:29.400 --> 00:11:32.400]  但他仍然未與神建立一個穩固的
[00:11:32.400 --> 00:11:35.400]  很個人的關係
[00:11:35.400 --> 00:11:39.400]  啞角到何時才稱耶和華神為我的神呢
[00:11:39.400 --> 00:11:42.400]  一會兒告訴大家
[00:11:42.400 --> 00:11:43.400]  其實弟兄姊妹
[00:11:43.400 --> 00:11:47.400]  我們都是一隻一隻的啞角仔和啞角女
[00:11:47.400 --> 00:11:52.400]  走在一條朝更美家鄉走回去的路上
[00:11:52.400 --> 00:11:54.400]  我也曾經很啞角
[00:11:54.400 --> 00:11:56.400]  不是指鬼咋那邊
[00:11:56.400 --> 00:12:00.400]  是指那些很抓住的特質
[00:12:00.400 --> 00:12:04.400]  除了開始入職前那一晚睡不著
[00:12:04.400 --> 00:12:08.400]  我還想起自己有不少很經典的啞角行徑
[00:12:08.400 --> 00:12:09.400]  要抓住很多東西
[00:12:09.400 --> 00:12:11.400]  特別是微信主之前
[00:12:11.400 --> 00:12:14.400]  我也分享幾個抓住的例子
[00:12:14.400 --> 00:12:15.400]  剛才詩歌迷唱到
[00:12:15.400 --> 00:12:17.400]  股票期權有沒有
[00:12:17.400 --> 00:12:18.400]  是不是你所愛的
[00:12:18.400 --> 00:12:19.400]  有沒有核制你的
[00:12:19.400 --> 00:12:23.400]  當年我試過看著股市
[00:12:23.400 --> 00:12:25.400]  看到胃痛
[00:12:25.400 --> 00:12:29.400]  因為很想去抓住最好的時機
[00:12:29.400 --> 00:12:31.400]  所以就看到胃痛
[00:12:31.400 --> 00:12:33.400]  入職到投資銀行之後
[00:12:33.400 --> 00:12:36.400]  半年後上司想認識我
[00:12:36.400 --> 00:12:40.400]  就由合約轉做兼職
[00:12:40.400 --> 00:12:42.400]  不過老闆說要減薪
[00:12:42.400 --> 00:12:44.400]  因為合約沒有員工福利
[00:12:44.400 --> 00:12:45.400]  所以會高一點
[00:12:45.400 --> 00:12:47.400]  現在轉做兼職員工
[00:12:47.400 --> 00:12:49.400]  應該要減一點
[00:12:49.400 --> 00:12:52.400]  我看到好像減了不少
[00:12:52.400 --> 00:12:54.400]  我就不太想
[00:12:54.400 --> 00:12:55.400]  有點猶豫
[00:12:55.400 --> 00:13:00.400]  老闆說年頭評價時再加給你
[00:13:00.400 --> 00:13:01.400]  當時是九月
[00:13:01.400 --> 00:13:03.400]  我就說年頭差不多
[00:13:03.400 --> 00:13:05.400]  我就說好吧
[00:13:05.400 --> 00:13:06.400]  到了年頭
[00:13:06.400 --> 00:13:09.400]  我就看到好像靜悄悄
[00:13:09.400 --> 00:13:12.400]  我就去老闆房問他
[00:13:12.400 --> 00:13:15.400]  老闆你不是說年頭加我薪水嗎
[00:13:15.400 --> 00:13:17.400]  給你你會不會這樣做
[00:13:17.400 --> 00:13:19.400]  都傻傻的
[00:13:19.400 --> 00:13:22.400]  但老闆真的加我薪水
[00:13:22.400 --> 00:13:24.400]  後來我申請去廣州
[00:13:24.400 --> 00:13:28.400]  帶團隊去做歐洲項目的時候
[00:13:28.400 --> 00:13:30.400]  我又跟我的上司要求
[00:13:30.400 --> 00:13:32.400]  我不要跟那個經理
[00:13:32.400 --> 00:13:34.400]  我要自己做領導
[00:13:34.400 --> 00:13:35.400]  都挺囂張的
[00:13:35.400 --> 00:13:38.400]  老闆又答應了
[00:13:38.400 --> 00:13:40.400]  我還記得當我升做
[00:13:40.400 --> 00:13:42.400]  Associate Director的時候
[00:13:42.400 --> 00:13:43.400]  那年年底
[00:13:43.400 --> 00:13:44.400]  我又跟老闆說
[00:13:44.400 --> 00:13:47.400]  我何時可以升做Director
[00:13:47.400 --> 00:13:49.400]  又是傻傻的
[00:13:49.400 --> 00:13:53.400]  但我看到那種沒辦法滿足的東西
[00:13:53.400 --> 00:13:56.400]  那種不滿足
[00:13:56.400 --> 00:13:57.400]  當我得到一樣東西
[00:13:57.400 --> 00:14:00.400]  我又很想快點有另一樣東西
[00:14:00.400 --> 00:14:02.400]  是填滿心腸
[00:14:02.400 --> 00:14:03.400]  所以以前的我
[00:14:03.400 --> 00:14:06.400]  是有接近八成的啞角
[00:14:06.400 --> 00:14:09.400]  不知道有沒有人看過一套美劇
[00:14:09.400 --> 00:14:11.400]  叫做The Good Doctor
[00:14:11.400 --> 00:14:13.400]  其中有一集
[00:14:13.400 --> 00:14:14.400]  有人看過
[00:14:14.400 --> 00:14:15.400]  其中有一集
[00:14:15.400 --> 00:14:17.400]  是講有四個Junior醫生
[00:14:17.400 --> 00:14:19.400]  跟著兩個資深醫生
[00:14:19.400 --> 00:14:21.400]  分成兩隊人
[00:14:21.400 --> 00:14:23.400]  每一隊負責治療一個病人
[00:14:23.400 --> 00:14:25.400]  如果治療得好
[00:14:25.400 --> 00:14:26.400]  表現得好
[00:14:26.400 --> 00:14:28.400]  就有晉升的機會
[00:14:28.400 --> 00:14:30.400]  其中一隊的女醫生
[00:14:30.400 --> 00:14:32.400]  她是很有策略的
[00:14:32.400 --> 00:14:36.400]  她看同隊的另一位女醫生
[00:14:36.400 --> 00:14:38.400]  既是隊友
[00:14:38.400 --> 00:14:41.400]  也是競爭對手
[00:14:41.400 --> 00:14:43.400]  因為只要晉升一個
[00:14:43.400 --> 00:14:45.400]  她的目標很清晰
[00:14:45.400 --> 00:14:48.400]  所以會在資深醫生面前
[00:14:48.400 --> 00:14:49.400]  展示自己
[00:14:49.400 --> 00:14:51.400]  去表現自己
[00:14:51.400 --> 00:14:52.400]  想到好的辦法
[00:14:52.400 --> 00:14:55.400]  她又不分享給同隊的隊友
[00:14:55.400 --> 00:14:56.400]  要自己拿獎金
[00:14:56.400 --> 00:14:57.400]  拿功勞
[00:14:57.400 --> 00:14:59.400]  但當她的隊友
[00:14:59.400 --> 00:15:01.400]  發現更好的方法的時候
[00:15:01.400 --> 00:15:02.400]  她就跳出來
[00:15:02.400 --> 00:15:04.400]  突然變成很好的
[00:15:04.400 --> 00:15:05.400]  很支持的
[00:15:05.400 --> 00:15:07.400]  很好的隊員
[00:15:07.400 --> 00:15:09.400]  因為她想可以一同
[00:15:09.400 --> 00:15:13.400]  在這個好的發言中有份
[00:15:13.400 --> 00:15:15.400]  這個人簡直就是一個
[00:15:15.400 --> 00:15:16.400]  十成的雅閣
[00:15:16.400 --> 00:15:19.400]  一隻雅閣全體
[00:15:19.400 --> 00:15:22.400]  這個世界其實有不少
[00:15:22.400 --> 00:15:24.400]  那麼有策略性
[00:15:24.400 --> 00:15:26.400]  為自己好處計算的人
[00:15:26.400 --> 00:15:29.400]  不知道你是否其中一個
[00:15:29.400 --> 00:15:31.400]  你有多雅閣
[00:15:31.400 --> 00:15:35.400]  這句句子聽起來語氣好像粗口
[00:15:35.400 --> 00:15:36.400]  但其實不是
[00:15:36.400 --> 00:15:37.400]  我是很有誠意
[00:15:37.400 --> 00:15:40.400]  很禮貌的一句問句
[00:15:40.400 --> 00:15:42.400]  請你量度一下
[00:15:42.400 --> 00:15:44.400]  你的雅閣指數有多高
[00:15:44.400 --> 00:15:46.400]  即是你要抓住
[00:15:46.400 --> 00:15:48.400]  要努力為自己謀福利
[00:15:48.400 --> 00:15:50.400]  那種程度指數有多高
[00:15:50.400 --> 00:15:52.400]  還有你處理不到的事
[00:15:52.400 --> 00:15:54.400]  禱告交托
[00:15:54.400 --> 00:15:56.400]  有沒有減輕你的憂慮
[00:15:56.400 --> 00:15:58.400]  有沒有令你輕散一點
[00:15:58.400 --> 00:15:59.400]  自由一點
[00:15:59.400 --> 00:16:01.400]  禱告只是一種形式
[00:16:01.400 --> 00:16:05.400]  還是你真的以神為神
[00:16:05.400 --> 00:16:08.400]  神可以成為你的倚靠有多高
[00:16:08.400 --> 00:16:13.400]  這方面你和沒有上帝的人的分別有多大
[00:16:13.400 --> 00:16:15.400]  你有多雅閣
[00:16:15.400 --> 00:16:16.400]  大家試一下
[00:16:16.400 --> 00:16:20.400]  用自己的雅閣指數為自己這一刻起一個名
[00:16:20.400 --> 00:16:21.400]  怎樣起
[00:16:21.400 --> 00:16:27.400]  大家知不知道北海道3.6牛乳和8.0牛乳是甚麼意思
[00:16:27.400 --> 00:16:29.400]  很多人都知道
[00:16:29.400 --> 00:16:30.400]  識字
[00:16:30.400 --> 00:16:33.400]  那個數目代表一個脂肪乳脂的含量
[00:16:33.400 --> 00:16:38.400]  3.6代表有3.6%的乳脂含量
[00:16:38.400 --> 00:16:41.400]  8.0就有8.0%的乳脂含量
[00:16:41.400 --> 00:16:42.400]  即是數字越高
[00:16:42.400 --> 00:16:44.400]  乳脂含量就越高
[00:16:44.400 --> 00:16:46.400]  牛奶味亦越重
[00:16:46.400 --> 00:16:48.400]  你有多雅閣
[00:16:48.400 --> 00:16:50.400]  你的雅閣味有多濃
[00:16:50.400 --> 00:16:53.400]  如果你有60%的雅閣
[00:16:53.400 --> 00:16:55.400]  你就叫自己做HK
[00:16:55.400 --> 00:16:56.400]  HK代表香港
[00:16:56.400 --> 00:16:57.400]  HK六成雅閣
[00:16:57.400 --> 00:17:01.400]  如果你是80%就叫HK八成雅閣
[00:17:01.400 --> 00:17:04.400]  如果是100%十成雅閣
[00:17:04.400 --> 00:17:08.400]  你就叫HK雅閣全體或Well Done雅閣
[00:17:08.400 --> 00:17:11.400]  好,大家和你旁邊那個說
[00:17:11.400 --> 00:17:15.400]  我是叫HK甚麼甚麼雅閣
[00:17:15.400 --> 00:17:17.400]  給大家一點時間
[00:17:18.400 --> 00:17:31.400]  (大家的笑聲)
[00:17:31.400 --> 00:17:37.400]  大家特別是C班是很開心很興奮
