
[00:00:00.000 --> 00:00:02.520]  好,謝謝剛剛敬拜隊
[00:02:33.280 --> 00:02:35.840]  因為強烈自卑感的人
[00:02:35.840 --> 00:02:37.440]  或者在亞德拉的看法
[00:02:37.440 --> 00:02:39.240]  有自卑情結的人
[00:02:39.240 --> 00:02:41.800]  他的「我」的聲音是非常強大的
[00:02:41.800 --> 00:02:44.360]  他會不斷說「我是不值得」
[00:02:44.360 --> 00:02:48.680]  「我是不能夠轉變」
[00:02:48.680 --> 00:02:52.360]  其實原來自卑的情況
[00:02:52.360 --> 00:02:54.480]  正在影響的就是我們剛剛說的
[00:02:54.480 --> 00:02:56.840]  上帝要給我們那份新的生命
[00:02:56.840 --> 00:03:01.240]  他會阻礙我們去體會上帝所賜的那份自由
[00:03:01.240 --> 00:03:03.560]  平安和喜樂的生命
[00:03:03.560 --> 00:03:08.160]  今天我們會繼續看摩西的故事
[00:03:08.160 --> 00:03:09.760]  藉著摩西的生命
[00:03:09.760 --> 00:03:12.080]  去看看如何面對自卑感
[00:03:12.080 --> 00:03:14.640]  或者在當中如何學習勇敢
[00:03:14.640 --> 00:03:17.360]  去面對從上帝而來的挑戰
[00:03:17.360 --> 00:03:22.560]  今天的經文會在《出埃及記》4章10至17節
[00:03:22.560 --> 00:03:25.320]  我們一起讀一下經文
[00:03:25.320 --> 00:03:27.320]  準備,3、2、1,起
[00:03:27.320 --> 00:03:29.880]  摩西對耶和華說
[00:03:29.880 --> 00:03:31.880]  「主啊,求求你」
[00:03:31.880 --> 00:03:35.160]  「我並不是一個能言善道的人」
[00:03:35.160 --> 00:03:36.680]  「以前這樣」
[00:03:36.680 --> 00:03:40.800]  「就是你對僕人說話以後也是這樣」
[00:03:40.800 --> 00:03:43.720]  「因為我是絕口不洩的」
[00:03:43.720 --> 00:03:45.720]  耶和華對他說
[00:03:45.720 --> 00:03:47.720]  「誰造人的口呢?」
[00:03:47.720 --> 00:03:52.160]  「誰使人口啞、耳聾、目明、眼黑呢?」
[00:03:52.160 --> 00:03:54.640]  「豈不是我耶和華嗎?」
[00:03:54.640 --> 00:03:56.320]  「現在去吧」
[00:03:56.320 --> 00:03:58.320]  「我必似你口才」
[00:03:58.320 --> 00:04:00.560]  「只教你應當說的」
[00:04:00.560 --> 00:04:01.760]  摩西說
[00:04:01.760 --> 00:04:03.520]  「主啊,求求你」
[00:04:03.520 --> 00:04:07.600]  「你要藉著誰的手就差派誰去吧」
[00:04:07.600 --> 00:04:11.040]  耶和華的怒氣向摩西發作
[00:04:11.040 --> 00:04:15.680]  說「你不是有一個哥哥利美人阿倫嗎?」
[00:04:15.680 --> 00:04:19.200]  「我知道他是個能言善道的人」
[00:04:19.200 --> 00:04:22.320]  「看啊,他正出來迎接你」
[00:04:22.320 --> 00:04:25.600]  「他一見到你,心裡就歡喜」
[00:04:25.600 --> 00:04:27.600]  「你要跟他說話」
[00:04:27.600 --> 00:04:30.320]  「把口放在他的口裡」
[00:04:30.320 --> 00:04:32.480]  「我要似你口才」
[00:04:32.480 --> 00:04:34.480]  「也要似他口才」
[00:04:34.480 --> 00:04:37.840]  「又要教你們做當做的事」
[00:04:37.840 --> 00:04:41.040]  「他要替你向百姓說話」
[00:04:41.040 --> 00:04:43.040]  「他要當你的口」
[00:04:43.040 --> 00:04:45.040]  「你要當他的神」
[00:04:45.040 --> 00:04:47.440]  「你手裡要拿這張」
[00:04:47.440 --> 00:04:49.440]  「用他來行神蹟」
[00:04:49.440 --> 00:04:51.440]  我們先有個禱告
[00:04:51.440 --> 00:04:57.360]  主啊,願你跟我們同在
[00:04:57.360 --> 00:04:59.120]  求主藉著今天
[00:04:59.120 --> 00:05:01.600]  你自己的說話對我們每一個生命
[00:05:01.600 --> 00:05:03.600]  說話去說
[00:05:03.600 --> 00:05:07.920]  以致我們的生命能夠脫離過去的一些綑綁
[00:05:07.920 --> 00:05:11.680]  讓我們的生命真真正正體會一個自由
[00:05:11.680 --> 00:05:12.720]  一個喜樂
[00:05:12.720 --> 00:05:14.080]  一個平安
[00:05:14.240 --> 00:05:17.520]  一個充滿你自己愛的生命
[00:05:17.520 --> 00:05:19.520]  願主你幫助,求聖靈
[00:05:19.520 --> 00:05:23.120]  願我們同在,願我們能夠明白你的道
[00:05:23.120 --> 00:05:24.480]  你這個生命的道
[00:05:24.480 --> 00:05:29.120]  以致成為我們生命隨時的幫助和激勵、安慰
[00:05:29.120 --> 00:05:32.880]  聽我們禱告,頌主耶穌基督的聖名
[00:05:32.880 --> 00:05:34.320]  Amen
[00:05:34.320 --> 00:05:38.320]  一直都在說摩西的故事
[00:05:38.320 --> 00:05:39.280]  摩西的生命
[00:05:39.280 --> 00:05:41.280]  我們先有些前文提要
[00:05:41.600 --> 00:05:43.600]  過去也跟大家分享過
[00:05:43.600 --> 00:05:45.600]  摩西在40歲的時候
[00:05:45.600 --> 00:05:48.320]  因為殺了一個埃及人
[00:05:48.320 --> 00:05:49.840]  因為想幫他的同胞
[00:05:49.840 --> 00:05:51.840]  以致他被法老追殺
[00:05:51.840 --> 00:05:53.840]  他就要逃亡到米甸
[00:05:53.840 --> 00:05:57.360]  他在米甸生活了大概40年
[00:05:57.360 --> 00:06:00.880]  在40年當中在米甸除妻
[00:06:00.880 --> 00:06:02.480]  生了兒子
[00:06:02.480 --> 00:06:04.480]  成為了一個牧羊人
[00:06:04.480 --> 00:06:07.520]  剛剛在上一次講到的時候
[00:06:07.520 --> 00:06:12.160]  摩西轉眼間已經在米甸寄居了40年
[00:06:12.160 --> 00:06:13.600]  在80歲的時候
[00:06:13.600 --> 00:06:16.880]  他就在荊棘的火影中遇見上帝
[00:06:16.880 --> 00:06:18.560]  上帝呼召摩西
[00:06:18.560 --> 00:06:20.320]  說你要回到埃及地
[00:06:20.320 --> 00:06:22.320]  去拯救以色列人
[00:06:22.320 --> 00:06:25.360]  當時神呼召摩西
[00:06:25.360 --> 00:06:27.920]  很清楚地告訴摩西你要做些什麼
[00:06:27.920 --> 00:06:28.960]  剛剛這裡說
[00:06:28.960 --> 00:06:33.440]  《出埃及記》三章九至十一節就提到
[00:06:33.440 --> 00:06:35.040]  上帝要摩西說
[00:06:35.040 --> 00:06:38.800]  我要打發你回到埃及見法老
[00:06:38.800 --> 00:06:41.280]  以致你可以將我的百姓
[00:06:41.280 --> 00:06:44.240]  一群以色列人從埃及領出來
[00:06:44.240 --> 00:06:46.240]  摩西就對上帝說
[00:06:46.240 --> 00:06:49.520]  我是誰?我怎麼可以去見法老呢?
[00:06:49.520 --> 00:06:52.480]  如果大家熟悉《出埃及記》的時候
[00:06:52.480 --> 00:06:54.080]  整個《出埃及記》三章
[00:06:54.080 --> 00:06:55.760]  這裡打後其實都是
[00:06:55.760 --> 00:06:59.520]  摩西和上帝對話的一個片段
[00:06:59.520 --> 00:07:01.120]  在當中摩西不斷說
[00:07:01.120 --> 00:07:02.240]  我不行的
[00:07:02.240 --> 00:07:04.000]  他有很多推搪等等
[00:07:04.000 --> 00:07:06.480]  直至我們今天要看的四章
[00:07:06.480 --> 00:07:08.080]  十至十七節
[00:07:08.080 --> 00:07:10.880]  是摩西最後去到和上帝對話
[00:07:10.880 --> 00:07:14.240]  推搪的情節的最後一部分
[00:07:14.240 --> 00:07:17.200]  我們一起進入當中的經文
[00:07:17.200 --> 00:07:18.960]  第十節
[00:07:18.960 --> 00:07:22.160]  摩西在這一節的時候不斷強調
[00:07:22.160 --> 00:07:23.360]  主啊求求你
[00:07:23.360 --> 00:07:25.920]  我不是一個能言善道的人
[00:07:25.920 --> 00:07:30.720]  他說自己是一個口才不好的人
[00:07:30.720 --> 00:07:31.920]  剛剛說
[00:07:31.920 --> 00:07:35.840]  神話要摩西回去和法老辯論
[00:07:35.840 --> 00:07:38.880]  因為他要得到法老的批准
[00:07:38.880 --> 00:07:41.280]  才可以帶一群以色列人出埃及
[00:07:41.280 --> 00:07:44.320]  因為當時以色列民是很重要的奴隸
[00:07:44.320 --> 00:07:46.480]  幫他們建磚
[00:07:46.480 --> 00:07:48.960]  做廉價的工人
[00:07:48.960 --> 00:07:50.960]  所以摩西就說我不行的
[00:07:50.960 --> 00:07:53.040]  我要去法老面前辯論
[00:07:53.040 --> 00:07:54.480]  去和他談
[00:07:54.480 --> 00:07:56.240]  談妥一定不可能
[00:07:56.240 --> 00:07:59.040]  摩西在這一節就說
[00:07:59.040 --> 00:08:02.320]  我是一個不能言善道的人
[00:08:02.320 --> 00:08:03.840]  他說以前是這樣
[00:08:03.840 --> 00:08:08.480]  就算現在上帝呼召我和我談話的時候
[00:08:08.480 --> 00:08:10.320]  我都是絕口不說的
[00:08:10.320 --> 00:08:13.840]  他說因為我就是絕口不說的
[00:08:13.840 --> 00:08:16.000]  這裡其實在說什麼呢
[00:08:16.000 --> 00:08:18.880]  原來摩西這一句話是在說
[00:08:18.880 --> 00:08:21.760]  他說我最認識我自己
[00:08:21.760 --> 00:08:24.960]  我就是那個沒有口才的摩西
[00:08:24.960 --> 00:08:26.800]  因為這個深信
[00:08:26.800 --> 00:08:28.880]  他這個自我的認知
[00:08:28.880 --> 00:08:32.160]  以致摩西自己標籤自己是一個
[00:08:32.160 --> 00:08:33.760]  我能力不足
[00:08:33.760 --> 00:08:38.000]  我條件不足夠去完成上帝給我的使命
[00:08:38.000 --> 00:08:40.320]  其實這種強烈的自卑感
[00:08:40.320 --> 00:08:43.200]  是牢牢地綁著摩西
[00:08:43.200 --> 00:08:46.240]  摩西的自卑感其實是源自於什麼呢
[00:08:46.240 --> 00:08:48.560]  剛剛我們過去都有看過一下
[00:08:48.560 --> 00:08:51.680]  摩西過去40歲到80歲的
[00:08:51.680 --> 00:08:53.360]  短短的一個生平
[00:08:53.360 --> 00:08:55.840]  我想他的自卑感可能就是源於過去
[00:08:55.840 --> 00:08:58.320]  他本身是一個埃及王子
[00:08:58.320 --> 00:09:00.720]  但是他想著出手
[00:09:00.720 --> 00:09:03.760]  出聲去幫他的那群以色列盟在埃及的時候
[00:09:03.760 --> 00:09:05.520]  他反而被人拒絕
[00:09:05.520 --> 00:09:08.000]  最後因為殺了埃及人
[00:09:08.000 --> 00:09:09.520]  被法老追殺
[00:09:09.520 --> 00:09:10.960]  被法老通緝
[00:09:10.960 --> 00:09:13.840]  他的人一瞬間沒有了很多
[00:09:13.840 --> 00:09:15.600]  他王子的身份
[00:09:15.600 --> 00:09:19.840]  他可能很多的所謂人生裡面的一些成功
[00:09:19.840 --> 00:09:21.520]  這些都沒有了
[00:09:21.520 --> 00:09:23.920]  以致他有那種很大的挫敗感
[00:09:23.920 --> 00:09:26.320]  他甚至成為一個流亡者
[00:09:26.320 --> 00:09:28.640]  在米甸這個地方寄居40年
[00:09:28.640 --> 00:09:29.840]  做什麼呢
[00:09:29.840 --> 00:09:32.240]  就是做一個很普通的牧羊人
[00:09:32.240 --> 00:09:35.040]  可能那40年在曠野牧羊
[00:09:35.040 --> 00:09:36.640]  摩西對著羊
[00:09:36.640 --> 00:09:38.000]  比那些人還要多
[00:09:38.000 --> 00:09:39.360]  可能他會覺得
[00:09:39.360 --> 00:09:40.800]  我已經不會說話了
[00:09:40.800 --> 00:09:42.240]  我對著羊而已
[00:09:42.240 --> 00:09:45.040]  其實我什麼都沒有了
[00:09:45.040 --> 00:09:48.080]  摩西他跟上帝說
[00:09:48.080 --> 00:09:50.640]  我真的不能夠
[00:09:50.640 --> 00:09:52.880]  我是這樣的
[00:09:52.880 --> 00:09:55.120]  我就是這樣
[00:09:55.120 --> 00:09:56.400]  不可以改變
[00:09:56.400 --> 00:09:57.440]  我一出生
[00:09:57.440 --> 00:10:00.720]  我天生就是絕口笨舌的了
[00:10:00.720 --> 00:10:03.120]  其實摩西這種自卑的感
[00:10:03.120 --> 00:10:04.160]  這種自卑感
[00:10:04.160 --> 00:10:07.280]  令到他變得很自我中心
[00:10:07.280 --> 00:10:09.760]  甚或我們再看經文的時候
[00:10:09.760 --> 00:10:12.000]  見到摩西他稱呼上帝為
[00:10:12.000 --> 00:10:13.360]  主啊 主啊
[00:10:13.360 --> 00:10:14.800]  甚或他也說
[00:10:14.800 --> 00:10:16.560]  我是僕人來的
[00:10:16.560 --> 00:10:19.040]  但是其實實質我們再看清楚
[00:10:19.040 --> 00:10:23.440]  摩西其實是不願意去聽上帝的吩咐的
[00:10:23.440 --> 00:10:25.520]  在13節摩西說
[00:10:25.520 --> 00:10:26.800]  主啊 求求你
[00:10:26.800 --> 00:10:28.560]  你藉著誰的手
[00:10:28.560 --> 00:10:30.560]  就差派誰去吧
[00:10:30.560 --> 00:10:33.040]  其實這一節是在說什麼呢
[00:10:33.040 --> 00:10:34.320]  其實馬弟
[00:10:34.320 --> 00:10:35.680]  摩西是跟上帝說
[00:10:35.680 --> 00:10:37.360]  婉轉一點說
[00:10:37.360 --> 00:10:41.360]  主啊 我就不會受你差遣了
[00:10:41.360 --> 00:10:43.920]  你就隨便打發其他人去吧
[00:10:43.920 --> 00:10:45.520]  你要差遣誰都無所謂
[00:10:45.520 --> 00:10:47.520]  只要不是我就可以了
[00:10:47.520 --> 00:10:50.320]  我們可以看到原來摩西
[00:10:50.320 --> 00:10:52.480]  他有這份很強烈的自卑感
[00:10:52.480 --> 00:10:54.480]  和他印象中的一些過去的挫敗
[00:10:54.480 --> 00:10:55.760]  一些的難處
[00:10:55.760 --> 00:10:57.760]  令摩西他很相信
[00:10:57.760 --> 00:10:59.520]  我是這樣的了
[00:10:59.520 --> 00:11:01.680]  這個想法 這個認知
[00:11:01.680 --> 00:11:05.440]  比他相信上帝的吩咐
[00:11:05.440 --> 00:11:07.440]  那個差派更大
[00:11:07.440 --> 00:11:09.200]  其實摩西這個自卑的我
[00:11:09.200 --> 00:11:11.040]  那個聲音很大
[00:11:11.040 --> 00:11:13.840]  即使上帝親自臨到他面前
[00:11:13.840 --> 00:11:15.040]  去呼召他
[00:11:15.040 --> 00:11:17.520]  他也不願意去信服
[00:11:17.520 --> 00:11:20.320]  去到這裡很特別
[00:11:20.320 --> 00:11:23.360]  上帝又再用兩個的我
[00:11:23.360 --> 00:11:24.640]  去回應摩西
[00:11:24.640 --> 00:11:26.640]  摩西說我不是能言善辯的
[00:11:26.640 --> 00:11:29.120]  我是絕口不洩
[00:11:29.120 --> 00:11:33.600]  上帝就用兩個我去回應摩西
[00:11:33.600 --> 00:11:36.800]  上帝就跟摩西說
[00:11:36.800 --> 00:11:38.800]  誰做人的口
[00:11:38.800 --> 00:11:40.800]  誰使人口啞
[00:11:40.800 --> 00:11:41.600]  耳聾
[00:11:41.600 --> 00:11:42.560]  目明
[00:11:42.560 --> 00:11:43.520]  眼黑的
[00:11:43.520 --> 00:11:45.040]  他說豈不是我
[00:11:45.040 --> 00:11:46.000]  耶和華嗎
[00:11:46.000 --> 00:11:47.840]  他說現在你就去吧
[00:11:47.840 --> 00:11:48.640]  你出發吧
[00:11:48.640 --> 00:11:51.200]  我會鞭賜你口才
[00:11:51.200 --> 00:11:53.200]  指教你應當說的話
[00:11:53.200 --> 00:11:56.960]  這裡其實上帝很想讓摩西去看見
[00:11:56.960 --> 00:12:00.800]  他不要再注意你摩西這個我了
[00:12:00.800 --> 00:12:02.320]  你看看我是誰
[00:12:02.320 --> 00:12:04.720]  我耶和華是創造的主
[00:12:04.720 --> 00:12:07.760]  他能夠使人有能力
[00:12:07.760 --> 00:12:10.640]  亦使人能夠收取他的能力
[00:12:10.640 --> 00:12:13.280]  讓人失去一些能力
[00:12:13.280 --> 00:12:17.280]  神要讓摩西知道你不需要擔心
[00:12:17.280 --> 00:12:19.600]  你擔心你的口才不能行嗎
[00:12:19.600 --> 00:12:24.000]  但是我這個創造主能夠使人改變
[00:12:24.000 --> 00:12:26.000]  讓人有力量
[00:12:26.000 --> 00:12:28.480]  所以神就跟摩西說
[00:12:28.480 --> 00:12:30.480]  我會鞭賜你口才
[00:12:30.480 --> 00:12:32.000]  其實這個意思是在說
[00:12:32.000 --> 00:12:35.520]  上帝說我會跟你的口同在
[00:12:35.520 --> 00:12:37.520]  即是在說甚麼呢
[00:12:37.520 --> 00:12:39.760]  就是從今以後
[00:12:39.760 --> 00:12:42.640]  摩西你的口就是神
[00:12:42.640 --> 00:12:43.760]  我自己的口
[00:12:43.760 --> 00:12:45.600]  你所出的每一個說話
[00:12:45.600 --> 00:12:47.600]  都是我會告訴你的
[00:12:47.600 --> 00:12:49.120]  你所出的就是
[00:12:49.120 --> 00:12:51.120]  上帝所要說的說話
[00:12:51.120 --> 00:12:54.320]  其實這裡
[00:12:54.320 --> 00:12:56.000]  摩西的兩個我
[00:12:56.000 --> 00:12:58.000]  和耶和華的兩個我
[00:12:58.000 --> 00:12:59.040]  這裡的對話
[00:12:59.040 --> 00:13:00.800]  摩西和耶和華的對話
[00:13:00.800 --> 00:13:03.040]  是要讓摩西分辨清楚
[00:13:03.040 --> 00:13:04.240]  摩西你看清楚
[00:13:04.240 --> 00:13:05.920]  其實哪一個我
[00:13:05.920 --> 00:13:08.400]  才是焦點所在
[00:13:08.400 --> 00:13:11.680]  上帝要跟摩西說
[00:13:11.680 --> 00:13:12.720]  摩西
[00:13:12.720 --> 00:13:15.280]  其實你是被造的
[00:13:15.280 --> 00:13:18.880]  但是我是那位的創造主
[00:13:18.880 --> 00:13:19.680]  創造你
[00:13:19.680 --> 00:13:21.680]  很認識你的那位
[00:13:21.680 --> 00:13:23.680]  同時他也跟摩西說
[00:13:23.680 --> 00:13:25.680]  你覺得你自己不可能嗎
[00:13:25.680 --> 00:13:26.720]  但是他說
[00:13:26.720 --> 00:13:27.520]  我
[00:13:27.520 --> 00:13:29.840]  上帝凡事都能
[00:13:29.840 --> 00:13:31.440]  我會賜能力
[00:13:31.440 --> 00:13:34.640]  讓你去面對當中的挑戰
[00:13:34.640 --> 00:13:36.640]  剛剛也說到
[00:13:36.640 --> 00:13:38.640]  摩西因著過去的一些挫敗
[00:13:38.640 --> 00:13:40.640]  或者人生的際遇
[00:13:40.640 --> 00:13:43.280]  令他被過去捆綁住
[00:13:43.280 --> 00:13:45.280]  而令他覺得他這個我
[00:13:45.280 --> 00:13:46.400]  摩西這個我
[00:13:46.400 --> 00:13:47.360]  是不可能
[00:13:47.360 --> 00:13:51.200]  不能夠承認上帝給他的任務和使命
[00:13:51.200 --> 00:13:52.640]  但是上帝要告訴他
[00:13:52.640 --> 00:13:54.400]  你不要再看自己了
[00:13:54.400 --> 00:13:57.360]  你看我這個上帝吧
[00:13:57.360 --> 00:13:59.680]  我是那位創造主認識你
[00:13:59.680 --> 00:14:00.800]  會給你能力
[00:14:00.800 --> 00:14:02.640]  讓你去承認
[00:14:02.640 --> 00:14:04.800]  你去面對法老
[00:14:04.800 --> 00:14:08.240]  去帶領以色列人出埃及的時服
[00:14:08.240 --> 00:14:10.400]  丁姊妹
[00:14:10.400 --> 00:14:11.440]  不知道
[00:14:11.440 --> 00:14:13.440]  摩西的自卑感
[00:14:13.440 --> 00:14:16.400]  會不會都是你一些寫照
[00:14:16.400 --> 00:14:19.920]  你會不會在生命中也遇到一些事情
[00:14:19.920 --> 00:14:21.760]  甚至你覺得有些性格
[00:14:21.760 --> 00:14:24.240]  你覺得不可能突破
[00:14:24.240 --> 00:14:27.040]  覺得自己改變不了
[00:14:27.040 --> 00:14:28.560]  以下所說的
[00:14:28.560 --> 00:14:30.320]  實屬巧合
[00:14:30.320 --> 00:14:31.920]  如果如有雷同的話
[00:14:31.920 --> 00:14:32.960]  有時可能
[00:14:32.960 --> 00:14:34.240]  不知道會不會有說過
[00:14:34.240 --> 00:14:34.800]  你呢
[00:14:34.800 --> 00:14:36.400]  我性格真的很被動
[00:14:36.400 --> 00:14:39.120]  我真的不太會跟別人說話
[00:14:39.120 --> 00:14:41.360]  嘩 要在人面前
[00:14:41.360 --> 00:14:42.080]  在台上
[00:14:42.080 --> 00:14:45.200]  或者在朋友面前去見證上帝
[00:14:45.200 --> 00:14:46.640]  嘩 我沒有自信
[00:14:46.640 --> 00:14:47.840]  我很怕的
[00:14:47.840 --> 00:14:48.960]  我真的不行了
[00:14:48.960 --> 00:14:51.440]  我很接受 很尷尬
[00:14:51.440 --> 00:14:54.000]  會不會這些我不行
[00:14:54.000 --> 00:14:55.600]  我沒有能力
[00:14:55.600 --> 00:14:57.680]  我沒有這方面的恩賜
[00:14:57.680 --> 00:14:59.360]  這些內心的聲音
[00:14:59.360 --> 00:15:03.280]  會不會其實是在阻礙你去勇敢
[00:15:03.280 --> 00:15:04.240]  去突破自己
[00:15:04.240 --> 00:15:08.160]  或者去勇敢為主侍奉
[00:15:08.160 --> 00:15:10.720]  今天很想鼓勵在座的你
[00:15:10.720 --> 00:15:13.200]  不要再自己去限制自己
[00:15:13.200 --> 00:15:14.960]  或者去框著你自己
[00:15:14.960 --> 00:15:16.400]  在上帝的手中
[00:15:16.400 --> 00:15:19.440]  沒有難成或者不可能的事
[00:15:19.440 --> 00:15:23.120]  而且上帝是同樣呼召我們在座每一個人
[00:15:23.120 --> 00:15:25.360]  去侍奉祂 去服侍祂
[00:15:25.360 --> 00:15:29.360]  我們是上帝去拯救的一群子民
[00:15:29.360 --> 00:15:32.000]  我們如此侍奉是理所當然
[00:15:32.000 --> 00:15:34.560]  侍奉並不是給某一撮的基督徒
[00:15:34.560 --> 00:15:36.000]  而是我們每一個
[00:15:36.000 --> 00:15:38.000]  都有這個使命
[00:15:38.000 --> 00:15:39.760]  或者要去站起來侍奉
[00:15:39.760 --> 00:15:41.840]  即是我們有不同的崗位
[00:15:41.840 --> 00:15:43.120]  但是我們的心
[00:15:43.120 --> 00:15:44.880]  或者我們的生命
[00:15:44.880 --> 00:15:48.160]  就是要去敬拜侍奉上帝
[00:15:48.160 --> 00:15:51.280]  神的能力是能夠超越人的不足
[00:15:51.280 --> 00:15:53.360]  經驗和才幹
[00:15:53.360 --> 00:15:56.640]  這樣的情況就好像什麼呢
[00:15:56.640 --> 00:16:00.560]  就好像我們本身覺得自己是一輛很廢的車
[00:16:00.560 --> 00:16:02.640]  好像很殘舊 很老
[00:16:02.640 --> 00:16:04.520]  很普通的一輛車
[00:16:04.520 --> 00:16:06.520]  覺得自己也很差
[00:16:06.520 --> 00:16:11.120]  但是原來當你願意將自己放在創造主的手中
[00:16:11.120 --> 00:16:14.520]  你會驚訝自己會變得很不一樣
[00:16:14.520 --> 00:16:17.000]  你會發現自己
[00:16:17.000 --> 00:16:21.160]  原來我們每一個都可以變成Transformers
[00:16:21.160 --> 00:16:24.040]  我們今年的年度主題叫
[00:16:24.040 --> 00:16:27.520]  Transform Our Lives, Glowing for Christ
[00:16:27.520 --> 00:16:32.520]  如果當你願意將自己的生命交到上帝的手中
[00:16:32.520 --> 00:16:34.200]  你以為自己很廢嗎?
[00:16:34.200 --> 00:16:35.720]  好像一塊鐵一樣嗎?
[00:16:35.720 --> 00:16:39.520]  其實你也可以成為Transformers
[00:16:39.520 --> 00:16:42.880]  盼望我們能夠在當中
[00:16:42.880 --> 00:16:47.280]  靠著上帝去承擔侍奉和挑戰
[00:16:47.280 --> 00:16:51.520]  在這裡我也想分享自己的故事
[00:16:51.520 --> 00:16:53.520]  其實說起自卑感
[00:16:53.520 --> 00:16:56.200]  我曾經也有一個很重的自卑感
[00:16:56.200 --> 00:16:58.000]  過去大家有聽我
[00:16:58.000 --> 00:17:01.280]  可能在講道或者分享自己生命故事的時候
[00:17:01.280 --> 00:17:03.520]  都知道因為家庭的緣故
[00:17:03.520 --> 00:17:08.120]  我會有自卑或覺得比別人差
[00:17:08.120 --> 00:17:11.120]  因為我在單親家中成長
[00:17:11.120 --> 00:17:15.120]  我媽媽在我中學時中風入了老人院
[00:17:15.120 --> 00:17:18.320]  我們家中是用綜援去生活
[00:17:18.320 --> 00:17:22.720]  有時也不敢在朋友或同學面前說
[00:17:22.720 --> 00:17:25.520]  甚至之前也有分享過我有一個弟弟
[00:17:25.520 --> 00:17:27.520]  但他有特別的需要
