
[00:00:00.000 --> 00:00:04.400]  我們繼續看亞各書講道系列
[00:07:01.080 --> 00:07:04.680]  而是一個很實際的情況
[00:07:04.680 --> 00:07:10.480]  人的生命或者人所擁有的一切
[00:07:10.480 --> 00:07:12.680]  好像很實在
[00:07:12.680 --> 00:07:16.480]  但其實這些事情都是很短暫
[00:07:16.480 --> 00:07:18.880]  出現一會就不見了
[00:07:18.880 --> 00:07:22.880]  什麼時候怎麼消失都不能夠預測
[00:07:22.880 --> 00:07:27.680]  所以我們知道人的能力都是非常有限
[00:07:27.680 --> 00:07:33.080]  人如何去看待自己所計劃的
[00:07:33.080 --> 00:07:35.680]  或者所擁有的一些東西呢?
[00:07:35.680 --> 00:07:38.480]  在經文第十五節說:
[00:07:38.480 --> 00:07:43.680]  你們倒當說:主若願意,我們就能活著
[00:07:43.680 --> 00:07:47.680]  也可以做這事或那事
[00:07:47.680 --> 00:07:53.080]  阿葛將焦點由生命的短暫和不確定性
[00:07:53.080 --> 00:07:57.080]  轉向神的主權身上
[00:07:57.080 --> 00:08:02.080]  在這裡阿葛要指出一個正確的人生的態度
[00:08:02.080 --> 00:08:07.080]  就是人不是不去計劃事情
[00:08:07.080 --> 00:08:11.080]  而是要將一切計劃的事情上
[00:08:11.080 --> 00:08:13.080]  要認定、要承認
[00:08:13.080 --> 00:08:16.480]  神有絕對的主權和安排
[00:08:16.480 --> 00:08:22.080]  神在人的生命當中有絕對的主權和帶領
[00:08:22.080 --> 00:08:26.880]  而在經文中說:主若願意或者主若許可
[00:08:26.880 --> 00:08:31.480]  這並不是空泛的宗教用語
[00:08:31.480 --> 00:08:35.880]  我們很多時候都說主若許可或者主若願意去做一些事情
[00:08:35.880 --> 00:08:38.080]  這其實是一個宣告
[00:08:38.080 --> 00:08:39.880]  是一個內心的宣告
[00:08:39.880 --> 00:08:45.280]  對神是一個主權、一個信服和一個信求
[00:08:45.280 --> 00:08:47.480]  其實我們都知道
[00:08:47.480 --> 00:08:49.880]  連生存這件事情
[00:08:49.880 --> 00:08:52.880]  其實本身都不是理所當然的
[00:08:52.880 --> 00:08:55.280]  是出於神的允許
[00:08:55.280 --> 00:08:58.880]  無論我們去做什麼事情
[00:08:58.880 --> 00:09:04.080]  這都是神的旨意、主權在當中
[00:09:04.080 --> 00:09:08.080]  因此阿葛在這裡指出那些商人
[00:09:08.080 --> 00:09:11.680]  他們的錯誤的想法
[00:09:11.680 --> 00:09:13.880]  而在第十六節繼續說
[00:09:13.880 --> 00:09:15.880]  那些商人的問題是什麼呢?
[00:09:15.880 --> 00:09:18.680]  就是狂傲自誇
[00:09:18.680 --> 00:09:24.280]  狂傲自誇這個字的原文的意思就是
[00:09:24.280 --> 00:09:28.480]  以自己的虛榮來誇口
[00:09:28.480 --> 00:09:33.080]  表達自高自大的心態
[00:09:33.080 --> 00:09:37.080]  他們以驕傲、自信的誇口
[00:09:37.080 --> 00:09:42.080]  以為自己的計劃、自己的能力、自己的成就
[00:09:42.080 --> 00:09:47.480]  就能夠為自己創造更多的財富
[00:09:47.480 --> 00:09:51.480]  讓將來有更好的生活
[00:09:51.480 --> 00:09:53.280]  阿葛在這裡指出
[00:09:53.280 --> 00:09:56.280]  這種自誇的態度是什麼呢?
[00:09:56.280 --> 00:09:57.880]  是邪惡的
[00:09:57.880 --> 00:10:02.680]  意思就是表示他們自以為是、自我中心
[00:10:02.680 --> 00:10:05.880]  甚至沒有將神放在他們生命當中
[00:10:05.880 --> 00:10:10.480]  這種態度是神所討厭的
[00:10:10.480 --> 00:10:14.880]  我們很多時候都以為
[00:10:14.880 --> 00:10:20.680]  只是一些思想上或者行為上的錯誤
[00:10:20.680 --> 00:10:28.080]  可能是一些說謊、發怒、貪心、妒忌
[00:10:28.080 --> 00:10:30.080]  而第十七節這裡
[00:10:30.080 --> 00:10:32.880]  阿葛給我們一個新的定義
[00:10:32.880 --> 00:10:34.080]  那個定義就是
[00:10:34.080 --> 00:10:36.880]  人明知要去走的
[00:10:36.880 --> 00:10:38.480]  應該要去做的
[00:10:38.480 --> 00:10:40.880]  如果不去做的時候
[00:10:40.880 --> 00:10:44.480]  這個其實就是人的罪
[00:10:44.480 --> 00:10:46.080]  我們又去想一想
[00:10:46.080 --> 00:10:47.880]  如果我們都知道
[00:10:47.880 --> 00:10:50.280]  我們需要去依靠神
[00:10:50.280 --> 00:10:53.480]  但我們卻很多時候都自我中心
[00:10:53.480 --> 00:10:55.880]  有很多自己的想法
[00:10:55.880 --> 00:10:58.880]  或者我們知道自己要謙卑
[00:10:58.880 --> 00:11:03.080]  但往往偏偏來認識、誇口
[00:11:03.080 --> 00:11:05.680]  或者我們都知道要行善
[00:11:05.680 --> 00:11:07.880]  要活出見證的時候
[00:11:07.880 --> 00:11:10.080]  但卻沒有愛心
[00:11:10.080 --> 00:11:14.080]  甚至對人有那種怨恨
[00:11:14.080 --> 00:11:16.080]  甚至是苦毒
[00:11:16.080 --> 00:11:19.680]  這些阿葛所說的都不是小事
[00:11:19.680 --> 00:11:22.480]  阿葛說的都是一些罪
[00:11:22.480 --> 00:11:25.680]  是神所不起的
[00:11:25.680 --> 00:11:29.280]  而當我們很自信地去計劃人生
[00:11:29.280 --> 00:11:32.080]  去掌控一些事情的時候
[00:11:32.080 --> 00:11:34.480]  阿葛在這裡提醒我們
[00:11:34.480 --> 00:11:37.280]  人的生命就像雲霧一樣
[00:11:37.280 --> 00:11:39.680]  這麼短暫、脆弱
[00:11:39.680 --> 00:11:41.280]  其實明天是怎樣
[00:11:41.280 --> 00:11:44.680]  我們都不能夠掌握在當中
[00:11:44.680 --> 00:11:48.080]  而真正的智慧其實就是要知道
[00:11:48.080 --> 00:11:52.080]  一切都在神的主權的掌管之下
[00:11:52.080 --> 00:11:54.480]  而當然我們的生命都是一樣
[00:11:54.480 --> 00:11:58.880]  因此我們要謙卑、行事
[00:11:58.880 --> 00:12:02.880]  並且承認神在我們身上的主權
[00:12:02.880 --> 00:12:04.880]  我們要以一個敬畏
[00:12:04.880 --> 00:12:08.680]  以及信靠神的心來生活
[00:12:08.680 --> 00:12:13.080]  接下來我們繼續看經文第五章一至六節
[00:12:13.080 --> 00:12:15.080]  見到我們一起讀
[00:12:15.880 --> 00:12:18.880]  主義,你們這些富足人
[00:12:18.880 --> 00:12:24.480]  要為將要臨到你們身上的災難哭泣號舌
[00:12:24.480 --> 00:12:26.880]  你們的財物腐爛了
[00:12:26.880 --> 00:12:29.880]  你們的衣服被蟲子蛀了
[00:12:29.880 --> 00:12:32.480]  你們的金銀都生鏽了
[00:12:32.480 --> 00:12:35.480]  這鏽要證明你們的不是
[00:12:35.480 --> 00:12:39.280]  又要像火一樣吞吃你們的肉
[00:12:39.280 --> 00:12:43.880]  你們在這末世只知道積蓄錢財
[00:12:43.880 --> 00:12:46.880]  工人給你們收割莊稼
[00:12:46.880 --> 00:12:49.680]  你們乞求他們的工錢
[00:12:49.680 --> 00:12:52.080]  這工錢在喊冤
[00:12:52.080 --> 00:12:54.680]  而且收割工人的怨聲
[00:12:54.680 --> 00:12:58.680]  已經進入萬軍之柱的耳朵了
[00:12:58.680 --> 00:13:02.080]  你們在地上響奢華燕落
[00:13:02.080 --> 00:13:04.280]  把自己養肥了
[00:13:04.280 --> 00:13:06.680]  等候宰殺的日子
[00:13:06.680 --> 00:13:10.680]  你們定了二人的罪把他殺害
[00:13:10.680 --> 00:13:13.480]  他沒有抵抗你們
[00:13:13.480 --> 00:13:16.880]  法國繼續教導聽眾
[00:13:16.880 --> 00:13:20.480]  如何作一個明智的管教
[00:13:20.480 --> 00:13:21.880]  在第一節
[00:13:21.880 --> 00:13:24.080]  「注意」這個詞又再出現了
[00:13:24.080 --> 00:13:27.880]  其實和上文13節的注意一樣
[00:13:27.880 --> 00:13:29.480]  都是帶有命令的語氣
[00:13:29.480 --> 00:13:33.680]  意思就是聽眾要留心聽
[00:13:33.680 --> 00:13:36.080]  經文說到那些富足人
[00:13:36.080 --> 00:13:39.680]  有色影學者指出這些富足人
[00:13:39.680 --> 00:13:41.480]  有些是美信的
[00:13:41.480 --> 00:13:44.680]  當中也有一些信徒
[00:13:44.680 --> 00:13:47.880]  亞國在這裡要警告那些
[00:13:47.880 --> 00:13:50.280]  只是倚靠財富
[00:13:50.280 --> 00:13:53.480]  以財富為人生終極目標的人
[00:13:53.480 --> 00:13:54.680]  他們要怎樣做呢
[00:13:54.680 --> 00:13:56.880]  他們要哭泣
[00:13:56.880 --> 00:14:00.480]  哭泣的原文是帶有命令的語氣
[00:14:00.480 --> 00:14:04.080]  意思就是說他們要為著自己
[00:14:04.080 --> 00:14:06.280]  現在的現況
[00:14:06.280 --> 00:14:09.080]  要悲哀痛悔
[00:14:09.080 --> 00:14:10.680]  因為他們會怎樣呢
[00:14:10.680 --> 00:14:14.880]  他們將會受到更加嚴厲的指責
[00:14:14.880 --> 00:14:17.080]  亞國認為富足人
[00:14:17.080 --> 00:14:20.480]  擁有錢財並不是罪
[00:14:20.480 --> 00:14:23.680]  而這些富足人的問題在哪裡呢
[00:14:23.680 --> 00:14:24.880]  他們的問題就是
[00:14:24.880 --> 00:14:29.280]  他們不義地來管理錢財
[00:14:29.280 --> 00:14:34.680]  究竟他們所擁有的錢財和財物的情況是怎樣呢
[00:14:34.680 --> 00:14:37.680]  在第二節和第三節說到
[00:14:37.680 --> 00:14:40.480]  財物就是指那些糧食
[00:14:40.480 --> 00:14:45.880]  他們所擁有的包括新宿、土地、金錢、資產等等
[00:14:45.880 --> 00:14:50.680]  這也象徵了他們很豐厚的身家
[00:14:50.680 --> 00:14:55.280]  也象徵他們有很顯赫的身份和地位
[00:14:55.280 --> 00:14:59.680]  而衣服就是指一些很貴重的衣服和食物
[00:14:59.680 --> 00:15:02.880]  也有一個財主的象徵
[00:15:02.880 --> 00:15:05.480]  而金銀當然不用說了
[00:15:05.480 --> 00:15:08.080]  就是一些很貴重的東西
[00:15:08.080 --> 00:15:13.680]  大家都知道今天一兩金有多少錢呢
[00:15:13.680 --> 00:15:16.280]  大家都應該知道的
[00:15:16.280 --> 00:15:20.880]  亞國指出無論是財物、衣服還是金銀
[00:15:20.880 --> 00:15:24.680]  這些東西其實都會被扭壞
[00:15:24.680 --> 00:15:29.680]  扭爛或者生鏽、圓滿其實是一個完成的事態
[00:15:29.680 --> 00:15:34.080]  其實是表示這些東西已經壞了
[00:15:34.080 --> 00:15:38.480]  也表示在神的眼光當中
[00:15:38.480 --> 00:15:41.480]  這些財富是被扭壞的
[00:15:41.480 --> 00:15:45.480]  其實是沒有它本身的價值
[00:15:45.480 --> 00:15:48.480]  亞國為什麼要這樣說呢
[00:15:48.480 --> 00:15:52.080]  就是因為他們在現在這個末世當中
[00:15:52.080 --> 00:15:55.480]  他們只知道把他們的眼目
[00:15:55.480 --> 00:15:59.280]  認為他們覺得最重要的一些事情
[00:15:59.280 --> 00:16:00.880]  或者一些物質的東西
[00:16:00.880 --> 00:16:03.880]  全部放在地上
[00:16:03.880 --> 00:16:06.880]  他們以為自己所擁有的
[00:16:06.880 --> 00:16:10.880]  就能滿足到他們自己的心
[00:16:10.880 --> 00:16:11.880]  你知不知道
[00:16:11.880 --> 00:16:15.880]  你有沒有經歷過、試過
[00:16:15.880 --> 00:16:17.880]  買了一些食物
[00:16:17.880 --> 00:16:20.280]  然後放在雪櫃裡
[00:16:20.280 --> 00:16:25.280]  然後心想會吃的
[00:16:25.280 --> 00:16:28.680]  但結果因著種種不同的原因
[00:16:28.680 --> 00:16:31.880]  可能忘記了或者很忙碌
[00:16:31.880 --> 00:16:34.880]  那樣東西吃了
[00:16:34.880 --> 00:16:36.880]  可能放了幾天
[00:16:36.880 --> 00:16:39.880]  甚至放了幾個星期
[00:16:39.880 --> 00:16:43.880]  當再一次打開雪櫃的時候
[00:16:43.880 --> 00:16:47.480]  你就會發覺那些食物過期了
[00:16:47.480 --> 00:16:48.880]  或者壞了
[00:16:48.880 --> 00:16:51.880]  或者發霉、臭
[00:16:51.880 --> 00:16:54.880]  不能夠再食用
[00:16:54.880 --> 00:16:58.880]  原本你想著享用的美食
[00:16:58.880 --> 00:17:01.880]  因為過期、發霉
[00:17:01.880 --> 00:17:04.880]  就要扔掉
[00:17:04.880 --> 00:17:07.880]  其實亞覺在這裡提醒我們
[00:17:07.880 --> 00:17:12.880]  世上的財富就像我們剛才的現象
[00:17:12.880 --> 00:17:14.880]  金銀會生鏽
[00:17:14.880 --> 00:17:17.880]  衣服也會被蟲蛀
[00:17:17.880 --> 00:17:21.880]  食物也會腐爛、發臭
[00:17:21.880 --> 00:17:24.880]  就算你賺到多少錢也好
[00:17:24.880 --> 00:17:27.880]  重點是這些錢
[00:17:27.880 --> 00:17:30.880]  都不能夠帶進永恆
[00:17:30.880 --> 00:17:32.880]  因為凡屬於世界的
[00:17:32.880 --> 00:17:35.880]  其實這些都不能夠長久的
[00:17:35.880 --> 00:17:39.880]  而如果人只是忙於在地上
[00:17:39.880 --> 00:17:43.880]  積蓄一些財寶、財物的時候
[00:17:43.880 --> 00:17:46.880]  卻不積蓄在天上的時候
[00:17:46.880 --> 00:17:48.880]  我們知道我們最終所得到的
[00:17:48.880 --> 00:17:51.880]  只不過是一些很短暫
[00:17:51.880 --> 00:17:55.880]  或者會敗壞的東西
[00:17:55.880 --> 00:17:57.880]  亞覺繼續在這裡指出
[00:17:57.880 --> 00:17:59.880]  那些富足的人
[00:17:59.880 --> 00:18:06.880]  不單只是著重在地上的財富問題之外
[00:18:06.880 --> 00:18:09.880]  他們還有什麼問題呢?
[00:18:09.880 --> 00:18:11.880]  在經文第四節那裡
[00:18:11.880 --> 00:18:13.880]  那些富有人做什麼呢?
[00:18:13.880 --> 00:18:16.880]  就是乞求工人的工錢
[00:18:16.880 --> 00:18:21.880]  這不單只是對社會的不公平現象
[00:18:21.880 --> 00:18:26.880]  也是一個道德和屬靈上的敗壞
[00:18:26.880 --> 00:18:31.880]  而當時的社會以農務事務為主
[00:18:31.880 --> 00:18:34.880]  而那些修改工人的工資
[00:18:34.880 --> 00:18:38.880]  通常都是以日薪來做計算
[00:18:38.880 --> 00:18:41.880]  所以工人他們做完一天工作之後
[00:18:41.880 --> 00:18:44.880]  就可以收到工錢了
[00:18:44.880 --> 00:18:47.880]  但是這班僱主他們怎樣呢?
[00:18:47.880 --> 00:18:50.880]  經文所說他們乞求工錢
[00:18:50.880 --> 00:18:53.880]  令到那些工人非常淒慘
[00:18:53.880 --> 00:18:54.880]  怨性在度
[00:18:54.880 --> 00:18:59.880]  甚至這些哀聲都去到神的面前
[00:18:59.880 --> 00:19:04.880]  如果你再看根據摩西律法
[00:19:04.880 --> 00:19:07.880]  你看利美記或者生命記當中都有提及
[00:19:07.880 --> 00:19:12.880]  乞求工資其實是一個很嚴重的罪行
[00:19:12.880 --> 00:19:14.880]  因此在這裡所說
[00:19:14.880 --> 00:19:17.880]  主不會坐視不理的
[00:19:17.880 --> 00:19:21.880]  為那些工人討回公道
[00:19:21.880 --> 00:19:26.880]  這班財主除了乞求工資之外
[00:19:26.880 --> 00:19:28.880]  他們自己還做些什麼呢?
[00:19:28.880 --> 00:19:30.880]  在第五節說
[00:19:30.880 --> 00:19:32.880]  另一邊廂他們做什麼呢?
[00:19:32.880 --> 00:19:34.880]  他們奢華燕樂
[00:19:34.880 --> 00:19:41.880]  意思是他們不理會幫助他們打工的工人死活
[00:19:41.880 --> 00:19:49.880]  只知道他們活在世上享盡榮華富貴
[00:19:49.880 --> 00:19:53.880]  視金錢為自我滿足的一個工具
[00:19:53.880 --> 00:19:59.880]  活在燕樂當中而忽略了一些工人的需要
[00:19:59.880 --> 00:20:02.880]  他們沒有想過他們的生活
[00:20:02.880 --> 00:20:03.880]  就好像新畜
[00:20:03.880 --> 00:20:04.880]  就像經文所說
[00:20:04.880 --> 00:20:07.880]  就像新畜養肥後
[00:20:07.880 --> 00:20:12.880]  最終會受到神的審判
[00:20:12.880 --> 00:20:15.880]  因此作為有智慧的人
[00:20:15.880 --> 00:20:17.880]  合乎神心意的管家
[00:20:17.880 --> 00:20:19.880]  首要的是什麼呢?
[00:20:19.880 --> 00:20:20.880]  就是要正確的
[00:20:20.880 --> 00:20:23.880]  有正確的財富觀
[00:20:23.880 --> 00:20:28.880]  不要依靠金錢作為人生終極目標
[00:20:28.880 --> 00:20:31.880]  因為財富在神的眼中
[00:20:31.880 --> 00:20:33.880]  都是暫時性的
[00:20:33.880 --> 00:20:36.880]  都是沒有永恆的價值
[00:20:36.880 --> 00:20:38.880]  而今天在我們生活當中
[00:20:38.880 --> 00:20:44.880]  當然我們未必會乞求別人的工資
[00:20:44.880 --> 00:20:47.880]  但是我們可以在我們生活當中
[00:20:47.880 --> 00:20:49.880]  以敬畏神的心
[00:20:49.880 --> 00:20:52.880]  怎樣善用我們的資源
[00:20:52.880 --> 00:20:54.880]  實踐一些信仰
[00:20:54.880 --> 00:20:57.880]  去活出愛和公平
[00:20:57.880 --> 00:20:59.880]  在生活當中我們要學習
[00:20:59.880 --> 00:21:00.880]  有節制
[00:21:00.880 --> 00:21:03.880]  不要沉迷於一些享樂當中
[00:21:03.880 --> 00:21:07.880]  並且明白到人生我們要為主而活
[00:21:07.880 --> 00:21:12.880]  將我們所擁有的都與人分享
[00:21:12.880 --> 00:21:15.880]  並且將我們的資源
[00:21:15.880 --> 00:21:19.880]  用在合乎神的心意當中
[00:21:19.880 --> 00:21:23.880]  我還記得我當時讀神學的時候
[00:21:23.880 --> 00:21:28.880]  有些出來工作的傳道人
[00:21:28.880 --> 00:21:30.880]  他們關心我
[00:21:30.880 --> 00:21:31.880]  約我聊天
[00:21:31.880 --> 00:21:33.880]  並且約我吃飯
[00:21:33.880 --> 00:21:35.880]  亦有些弟兄姊妹
[00:21:35.880 --> 00:21:40.880]  他們都知道我全職讀書時有困難
[00:21:40.880 --> 00:21:44.880]  在經濟上亦支持我
[00:21:44.880 --> 00:21:49.880]  我回想起弟兄姊妹所作的
[00:21:49.880 --> 00:21:51.880]  正正是將他們所擁有的
[00:21:51.880 --> 00:21:54.880]  與人分享
[00:21:54.880 --> 00:21:57.880]  用在神的事情身上
[00:21:57.880 --> 00:21:58.880]  他們這樣做
[00:21:58.880 --> 00:22:02.880]  都成為了我的學習和榜樣
[00:22:02.880 --> 00:22:06.880]  我又可以怎樣跟別人分享
[00:22:06.880 --> 00:22:10.880]  讓別人得到那份益處
[00:22:10.880 --> 00:22:15.880]  我們作為智慧和明智的管家
[00:22:15.880 --> 00:22:17.880]  我們應該怎樣做呢?
[00:22:17.880 --> 00:22:22.880]  我們要學習善用手中的一些資源
[00:22:22.880 --> 00:22:25.880]  成為祝福人的器皿
[00:22:25.880 --> 00:22:29.880]  使我們生命中所擁有的
[00:22:29.880 --> 00:22:31.880]  與別人分享的時候
[00:22:31.880 --> 00:22:35.880]  我們就能夠投資在永恆的國度
[00:22:35.880 --> 00:22:38.880]  接下來我們繼續看經文第五章
[00:22:38.880 --> 00:22:40.880]  七至十一節
[00:22:40.880 --> 00:22:43.880]  我們一起讀
[00:22:43.880 --> 00:22:47.880]  所以弟兄們,你們要忍耐直到主來
[00:22:47.880 --> 00:22:52.880]  看!農夫等候著地裡寶貴的出產
[00:22:52.880 --> 00:22:56.880]  耐心地等到他得福
[00:22:56.880 --> 00:23:00.880]  你們也要忍耐,堅固你們的心
[00:23:00.880 --> 00:23:02.880]  因為主來的日子近了
[00:23:02.880 --> 00:23:06.880]  弟兄們,你們不要彼此埋怨
[00:23:06.880 --> 00:23:08.880]  免得受審判
[00:23:08.880 --> 00:23:11.880]  看!審判的主站在門口了
[00:23:11.880 --> 00:23:17.880]  弟兄們,你們要把那先前奉主名說話的眾仙之作
[00:23:17.880 --> 00:23:21.880]  能受苦,能忍耐的榜樣
[00:23:21.880 --> 00:23:23.880]  看!那些忍耐的人
[00:23:23.880 --> 00:23:26.880]  我們稱他們是有福的
[00:23:26.880 --> 00:23:29.880]  你們聽見過若白的忍耐
[00:23:29.880 --> 00:23:32.880]  也看見主給他的潔穀
[00:23:32.880 --> 00:23:36.880]  知道主是充滿憐憫和慈悲的
[00:23:36.880 --> 00:23:40.880]  阿葛現在就將說話的對象
