
[00:00:00.000 --> 00:00:04.000]  等子妹主內平安
[00:05:39.000 --> 00:05:42.000]  confess your sins to each other
[00:05:42.000 --> 00:05:47.000]  向對方去承認自己的罪
[00:05:47.000 --> 00:05:50.000]  是否指你有些事情得罪了對方呢
[00:05:50.000 --> 00:05:52.000]  可以是
[00:05:52.000 --> 00:05:55.000]  但亦都可能可以是你得罪了另一個人
[00:05:55.000 --> 00:05:58.000]  或者你做了一些沒有其他人知道
[00:05:58.000 --> 00:06:00.000]  但得罪神的事情
[00:06:00.000 --> 00:06:03.000]  但你選擇向屬靈群體
[00:06:03.000 --> 00:06:04.000]  可能是公開的
[00:06:04.000 --> 00:06:06.000]  可能是團契小組
[00:06:06.000 --> 00:06:08.000]  或者是一兩位你信任的肢體
[00:06:08.000 --> 00:06:11.000]  去承認自己有的罪
[00:06:11.000 --> 00:06:12.000]  等姐妹
[00:06:12.000 --> 00:06:15.000]  有沒有人曾經在你面前
[00:06:15.000 --> 00:06:18.000]  去承認自己的罪呢
[00:06:18.000 --> 00:06:20.000]  有沒有
[00:06:20.000 --> 00:06:22.000]  而當有主內的肢體
[00:06:22.000 --> 00:06:24.000]  向你承認自己的罪的時候
[00:06:24.000 --> 00:06:26.000]  我們應該怎樣去回應呢
[00:06:26.000 --> 00:06:31.000]  經文是命令我們要互相代求
[00:06:31.000 --> 00:06:34.000]  互相這個字同時是彼此的同一個字
[00:06:34.000 --> 00:06:36.000]  互相代求即是雙向
[00:06:36.000 --> 00:06:40.000]  彼此為大家承認的罪去禱告
[00:06:40.000 --> 00:06:42.000]  pray for each other
[00:06:42.000 --> 00:06:45.000]  互相代求表達了一種怎樣的態度呢
[00:06:45.000 --> 00:06:47.000]  就是一種彼此的接納
[00:06:47.000 --> 00:06:50.000]  彼此的紀念和同行
[00:06:50.000 --> 00:06:53.000]  當然我們知道接納不是接受
[00:06:53.000 --> 00:06:57.000]  我們最終的目的都是想對方的靈性得到醫治
[00:06:57.000 --> 00:07:00.000]  在第六節
[00:07:00.000 --> 00:07:02.000]  十六節下面
[00:07:02.000 --> 00:07:06.000]  二人祈禱所發的力量是大有功效的
[00:07:06.000 --> 00:07:08.000]  講完這句宣告
[00:07:08.000 --> 00:07:12.000]  雅各就以伊利亞作為例子去講禱告的力量
[00:07:12.000 --> 00:07:16.000]  伊利亞是一個先知
[00:07:16.000 --> 00:07:19.000]  在前面十四至十五節去講禱告醫治的時候
[00:07:19.000 --> 00:07:23.000]  都講到另一種的職份就是長老
[00:07:23.000 --> 00:07:26.000]  但是雅各在這裡正正就是
[00:07:26.000 --> 00:07:30.000]  不是想講禱告是某種特別即時的人的專利
[00:07:30.000 --> 00:07:34.000]  而是想講每一個屬神的人的屬靈
[00:07:34.000 --> 00:07:36.000]  權柄和資源
[00:07:36.000 --> 00:07:38.000]  所以經文是強調
[00:07:38.000 --> 00:07:42.000]  伊利亞是和我們一樣性情的人
[00:07:42.000 --> 00:07:46.000]  伊利亞可以很有能力很有信心
[00:07:46.000 --> 00:07:49.000]  可以一個人抽450個巴力先知
[00:07:49.000 --> 00:07:51.000]  但是他都會灰心
[00:07:51.000 --> 00:07:54.000]  會好盡甚至乎是求死的
[00:07:54.000 --> 00:07:57.000]  伊利亞和我們是同樣性情的人
[00:07:57.000 --> 00:07:59.000]  雅各是想指出
[00:07:59.000 --> 00:08:04.000]  平凡人卻因為禱告可以有非凡的結果
[00:08:04.000 --> 00:08:09.000]  當然雅各特別提到一個條件就是二人
[00:08:09.000 --> 00:08:12.000]  二人不是指完美的人
[00:08:12.000 --> 00:08:14.000]  而是指合神心意的人
[00:08:14.000 --> 00:08:16.000]  和和神關係正確的人
[00:08:16.000 --> 00:08:20.000]  經文命令我們要過一個彼此認罪
[00:08:20.000 --> 00:08:24.000]  互相代求的屬靈群體的生活和同行關係
[00:08:24.000 --> 00:08:27.000]  這兩個命令難不難
[00:08:27.000 --> 00:08:30.000]  其實很難
[00:08:30.000 --> 00:08:33.000]  認罪真的很不容易
[00:08:33.000 --> 00:08:36.000]  如果這是你和人的關係的問題
[00:08:36.000 --> 00:08:38.000]  要認罪有時就會調戲不順
[00:08:38.000 --> 00:08:40.000]  為什麼要我先認罪
[00:08:40.000 --> 00:08:42.000]  大家都覺得為什麼要我先認罪
[00:08:42.000 --> 00:08:45.000]  就算向人坦承自己的罪
[00:08:45.000 --> 00:08:50.000]  但要揭開自己一些隱藏的不光彩的東西
[00:08:50.000 --> 00:08:54.000]  都會擔心難看 被人看低
[00:08:54.000 --> 00:08:57.000]  或者失去一些關係或尊重
[00:08:57.000 --> 00:08:59.000]  甚至擔心被懲罰
[00:08:59.000 --> 00:09:01.000]  會不會呀 弟兄姊妹
[00:09:01.000 --> 00:09:06.000]  但是神學家潘博華在《團契生活》
[00:09:06.000 --> 00:09:08.000]  《Live Together》這本書裏
[00:09:08.000 --> 00:09:10.000]  他看到你們要彼此認罪
[00:09:10.000 --> 00:09:12.000]  提到這句經文的時候
[00:09:12.000 --> 00:09:13.000]  他說得很正
[00:09:13.000 --> 00:09:17.000]  一個人若要和自己所犯的罪獨處
[00:09:17.000 --> 00:09:19.000]  那真是孤單透頂了
[00:09:19.000 --> 00:09:24.000]  也許信徒儘管有共同的靈修 共同的禱告
[00:09:24.000 --> 00:09:26.000]  在服事中有交通
[00:09:26.000 --> 00:09:28.000]  但仍然是處於孤單裏面
[00:09:28.000 --> 00:09:30.000]  他們未能夠最後突破
[00:09:30.000 --> 00:09:32.000]  而享有真正的團契
[00:09:32.000 --> 00:09:35.000]  是因為他們雖然彼此有團契
[00:09:35.000 --> 00:09:39.000]  但就以信徒和敬虔者的身份去參加
[00:09:39.000 --> 00:09:42.000]  而不是以不信者 罪人的身份
[00:09:42.000 --> 00:09:44.000]  我們一旦認罪
[00:09:44.000 --> 00:09:49.000]  福音的光就會射進內心的陰暗和封閉的地方
[00:09:49.000 --> 00:09:52.000]  罪必須暴露在光明之中
[00:09:52.000 --> 00:09:54.000]  潘博華鼓勵我們
[00:09:54.000 --> 00:09:56.000]  要透過彼此的認罪
[00:09:56.000 --> 00:09:58.000]  去得著福音的光照
[00:09:58.000 --> 00:10:01.000]  並且去享受真正的團契
[00:10:01.000 --> 00:10:03.000]  還有一段也很正
[00:10:03.000 --> 00:10:07.000]  他說現在弟兄的罪已經由整個團契所承擔
[00:10:07.000 --> 00:10:09.000]  他無需再與罪獨處
[00:10:09.000 --> 00:10:12.000]  因為在認罪中他已經將罪放下
[00:10:12.000 --> 00:10:14.000]  交給上帝
[00:10:14.000 --> 00:10:17.000]  現在他站在罪人的團契中
[00:10:17.000 --> 00:10:19.000]  在耶穌基督的十字架中
[00:10:19.000 --> 00:10:21.000]  靠賴上帝的恩過活
[00:10:21.000 --> 00:10:23.000]  他可以承認自己的罪
[00:10:23.000 --> 00:10:25.000]  並且正是因為這個緣故
[00:10:25.000 --> 00:10:28.000]  他才第一次找到真正的團契
[00:10:28.000 --> 00:10:31.000]  真正的團契
[00:10:31.000 --> 00:10:33.000]  是面對肢體的罪的時候
[00:10:33.000 --> 00:10:36.000]  一同承擔和同行
[00:10:36.000 --> 00:10:38.000]  弟兄姊妹或有些罪
[00:10:38.000 --> 00:10:42.000]  是不方便向整個團契公開承認
[00:10:42.000 --> 00:10:44.000]  鼓勵你在團契中
[00:10:44.000 --> 00:10:48.000]  找到彼此信任或認罪的同行
[00:10:48.000 --> 00:10:51.000]  有一個例子我曾經分享過
[00:10:51.000 --> 00:10:52.000]  但實在很適合這個課題
[00:10:52.000 --> 00:10:54.000]  所以我又分享一下
[00:10:54.000 --> 00:10:56.000]  我認識幾位弟兄
[00:10:56.000 --> 00:10:59.000]  年青人血氣方剛
[00:10:59.000 --> 00:11:02.000]  網上的色情資訊很氾濫
[00:11:02.000 --> 00:11:05.000]  所以很容易被引誘
[00:11:05.000 --> 00:11:07.000]  但很感恩的是
[00:11:07.000 --> 00:11:11.000]  這幾位弟兄知道這不是神所喜悅的
[00:11:11.000 --> 00:11:14.000]  所以他們開了一個WhatsApp群組
[00:11:14.000 --> 00:11:16.000]  叫做抗戰群組
[00:11:16.000 --> 00:11:19.000]  當其中一位弟兄感受到
[00:11:19.000 --> 00:11:22.000]  有危險去碰一些色情資訊的時候
[00:11:22.000 --> 00:11:24.000]  他就在群組裡求救
[00:11:24.000 --> 00:11:26.000]  請大家為他禱告
[00:11:26.000 --> 00:11:30.000]  這就是屬靈同伴的彼此守望和同行
[00:11:30.000 --> 00:11:34.000]  幾年前標稱的港壇的「攞命」系列
[00:11:34.000 --> 00:11:38.000]  其實都是鼓勵弟兄姊妹赤露躺開
[00:11:38.000 --> 00:11:40.000]  分享自己的生命
[00:11:40.000 --> 00:11:42.000]  我預備這篇道具的過程中
[00:11:42.000 --> 00:11:48.000]  有一個感動是想向狄存道道歉
[00:11:48.000 --> 00:11:51.000]  我初初來到教會服事的時候
[00:11:51.000 --> 00:11:54.000]  我加入了以樂團契
[00:11:54.000 --> 00:11:56.000]  跟狄哥拍檔
[00:11:56.000 --> 00:11:59.000]  當時雖然我已經不是年少
[00:11:59.000 --> 00:12:01.000]  但仍然很氣盛
[00:12:01.000 --> 00:12:04.000]  加上心裡很火熱
[00:12:04.000 --> 00:12:06.000]  有一種屬靈的不滿足
[00:12:06.000 --> 00:12:09.000]  很想去拓展一些事工
[00:12:09.000 --> 00:12:12.000]  但有時我沒有跟我的拍檔好好溝通
[00:12:12.000 --> 00:12:17.000]  沒有照顧狄的感受去推動
[00:12:17.000 --> 00:12:19.000]  雖然我不是壞心腸
[00:12:19.000 --> 00:12:20.000]  甚至是熱心
[00:12:20.000 --> 00:12:25.000]  但過程中可能會令到狄不舒服不開心
[00:12:25.000 --> 00:12:27.000]  所以我很想跟狄哥說
[00:12:27.000 --> 00:12:29.000]  對不起 狄哥
[00:12:29.000 --> 00:12:34.000]  要彼此認罪是不容易的
[00:12:34.000 --> 00:12:37.000]  要互相代求難不難呢
[00:12:37.000 --> 00:12:39.000]  也是不容易的
[00:12:39.000 --> 00:12:41.000]  第一個難處是
[00:12:41.000 --> 00:12:44.000]  無論認罪的人是否得罪你
[00:12:44.000 --> 00:12:46.000]  還是得罪神 得罪其他人
[00:12:46.000 --> 00:12:48.000]  你聽了他的認罪
[00:12:48.000 --> 00:12:50.000]  在願意為他代求之前
[00:12:50.000 --> 00:12:52.000]  可能才要經過你願意寬恕他
[00:12:52.000 --> 00:12:54.000]  和接納他這一關
[00:12:54.000 --> 00:12:57.000]  學者J.A.Motter說得很好
[00:12:57.000 --> 00:13:00.000]  一方面驕傲抗拒不肯認錯
[00:13:00.000 --> 00:13:07.000]  另一方面驕傲同樣橫抗簡單伸出寬恕的手
[00:13:07.000 --> 00:13:12.000]  寬恕 接納都是願意放下自己的表現
[00:13:12.000 --> 00:13:16.000]  有了寬恕還要為有罪的人代求
[00:13:16.000 --> 00:13:20.000]  求神幫助肢體不受罪的核制得著釋放
[00:13:20.000 --> 00:13:24.000]  裡面是彼此互相
[00:13:24.000 --> 00:13:30.000]  每一個成員都要經歷自己也要認罪
[00:13:30.000 --> 00:13:33.000]  和被人寬恕和接納
[00:13:33.000 --> 00:13:36.000]  第二個代求的難處是
[00:13:36.000 --> 00:13:38.000]  其他人認罪的時候
[00:13:38.000 --> 00:13:41.000]  我們可能會覺得不關我們的事
[00:13:41.000 --> 00:13:44.000]  但弟兄姊妹屬靈的群體
[00:13:44.000 --> 00:13:48.000]  應該是同歡樂 同哀傷 同承擔
[00:13:48.000 --> 00:13:52.000]  我幾年前和以來的Adrian聊天的時候
[00:13:52.000 --> 00:13:57.000]  在教會裡面有人會受傷害這個話題
[00:13:57.000 --> 00:13:59.000]  我就說了一句話
[00:13:59.000 --> 00:14:01.000]  教會也讓我受到一些傷害
[00:14:01.000 --> 00:14:04.000]  Adrian他即時的反應是
[00:14:04.000 --> 00:14:07.000]  我都要向你道歉
[00:14:07.000 --> 00:14:10.000]  因為我也是教會的一份子
[00:14:10.000 --> 00:14:12.000]  弟兄姊妹
[00:14:12.000 --> 00:14:18.000]  我們能不能如同一人去看我們的團契和教會群體呢
[00:14:18.000 --> 00:14:21.000]  互相代求的第三個難處
[00:14:21.000 --> 00:14:24.000]  就是禱告很容易不被重視
[00:14:24.000 --> 00:14:26.000]  我講一下其中兩個原因
[00:14:26.000 --> 00:14:28.000]  第一就是我們大家都知道
[00:14:28.000 --> 00:14:34.000]  我們很想事情在我們期待的方式和時間發生
[00:14:34.000 --> 00:14:37.000]  但結果主權又不在我們手上
[00:14:37.000 --> 00:14:38.000]  Not in control
[00:14:38.000 --> 00:14:41.000]  所以就容易有期望的落差
[00:14:41.000 --> 00:14:45.000]  很多時候是要結果是我們期望的時候
[00:14:45.000 --> 00:14:47.000]  我們才會覺得神回應了
[00:14:47.000 --> 00:14:52.000]  但弟兄姊妹都知道神的回應超乎我們的想像
[00:14:52.000 --> 00:14:53.000]  超乎我們的禱告
[00:14:53.000 --> 00:15:00.000]  剛才17和18節說到神完全是以利亞所禱告的回應
[00:15:00.000 --> 00:15:02.000]  但其實在另一個地方
[00:15:02.000 --> 00:15:05.000]  在獵王紀上的19章
[00:15:05.000 --> 00:15:07.000]  以利亞燒盡耗盡的時候
[00:15:07.000 --> 00:15:10.000]  他向神禱告求死的時候
[00:15:10.000 --> 00:15:12.000]  神對他禱告的回應是什麼
[00:15:12.000 --> 00:15:14.000]  是叫他起身
[00:15:14.000 --> 00:15:15.000]  你起來吃吧
[00:15:15.000 --> 00:15:19.000]  而且告訴他前面還有很長的路要走
[00:15:19.000 --> 00:15:21.000]  而以利亞最後的結局
[00:15:21.000 --> 00:15:25.000]  是他永遠都沒有死
[00:15:25.000 --> 00:15:29.000]  因為以利亞最後乘著前風升天
[00:15:29.000 --> 00:15:35.000]  禱告會容易不被重視
[00:15:35.000 --> 00:15:36.000]  第二個原因
[00:15:36.000 --> 00:15:39.000]  就算禱告有一些合乎你預期的回應
[00:15:39.000 --> 00:15:42.000]  我們都很容易當是巧合
[00:15:42.000 --> 00:15:44.000]  誤入神數
[00:15:44.000 --> 00:15:47.000]  所以禱告往往會被忽略
[00:15:47.000 --> 00:15:54.000]  鼓勵大家學習認真持久地操練禱告
[00:15:54.000 --> 00:15:56.000]  並且求聖靈賜我們謙卑的心
[00:15:56.000 --> 00:15:58.000]  敏銳的靈
[00:15:58.000 --> 00:16:00.000]  去分辨上帝的回應
[00:16:00.000 --> 00:16:04.000]  亦鼓勵大家操練彼此認罪
[00:16:04.000 --> 00:16:09.000]  並且為所認罪互相代求
[00:16:09.000 --> 00:16:11.000]  我很喜歡Message
[00:16:11.000 --> 00:16:13.000]  本對於五章十六節的翻譯
[00:16:13.000 --> 00:16:17.000]  Make this your common practice
[00:16:17.000 --> 00:16:19.000]  Confess your sins to each other
[00:16:19.000 --> 00:16:21.000]  and pray for each other
[00:16:21.000 --> 00:16:25.000]  so that you can live together whole and healed
[00:16:25.000 --> 00:16:28.000]  請記住這兩個命令
[00:16:28.000 --> 00:16:30.000]  並且在團契裏
[00:16:30.000 --> 00:16:34.000]  Make this your common practice
[00:16:34.000 --> 00:16:35.000]  讓彼此認罪
[00:16:35.000 --> 00:16:38.000]  互相代求成為團契的常態
[00:16:38.000 --> 00:16:41.000]  成為屬靈群體的習慣
[00:16:41.000 --> 00:16:46.000]  建立我們靈性上互相守望的同行
[00:16:46.000 --> 00:16:51.000]  一開始我們說到這五節經文裏有三個命令
[00:16:51.000 --> 00:16:52.000]  現在說了兩個
[00:16:52.000 --> 00:16:54.000]  第三個命令又是什麼呢
[00:16:54.000 --> 00:16:56.000]  跟團契生活有沒有關係呢
[00:16:56.000 --> 00:16:59.000]  我們一起來讀19-20節
[00:16:59.000 --> 00:17:00.000]  123
[00:17:00.000 --> 00:17:02.000]  我的弟兄們
[00:17:02.000 --> 00:17:05.000]  你們中間若有人迷失了真理
[00:17:05.000 --> 00:17:07.000]  而有人視他迴轉
[00:17:07.000 --> 00:17:12.000]  這人該知道是一個罪人從迷途中迴轉
[00:17:12.000 --> 00:17:15.000]  會從死亡中把他的靈魂救回來
[00:17:15.000 --> 00:17:18.000]  而且遮蓋許多的罪
[00:17:18.000 --> 00:17:19.000]  剛才說過
[00:17:19.000 --> 00:17:22.000]  雅各的目標讀者是屬靈群體
[00:17:22.000 --> 00:17:27.000]  這裏我們看到他直接用弟兄們這個稱呼
[00:17:27.000 --> 00:17:31.000]  這個稱呼在整卷的雅各書裏面
[00:17:31.000 --> 00:17:33.000]  都出現了十四次
[00:17:33.000 --> 00:17:37.000]  而在這段結束段落五章七至二十節裏面
[00:17:37.000 --> 00:17:39.000]  就出現了五次
[00:17:39.000 --> 00:17:41.000]  是雅各在這個結語的時候
[00:17:41.000 --> 00:17:46.000]  對於屬靈群體的切切的教導
[00:17:46.000 --> 00:17:49.000]  當中還有我們中間
[00:17:49.000 --> 00:17:51.000]  在十三十四十九節亦都出現過
[00:17:51.000 --> 00:17:54.000]  都是強調一個群體性
[00:17:54.000 --> 00:17:59.000]  十九節裏面說的問題是有人迷失了真理
[00:17:59.000 --> 00:18:01.000]  真理當然是指神的心意
[00:18:01.000 --> 00:18:02.000]  神的道
[00:18:02.000 --> 00:18:07.000]  迷失了真理就是走向和神的心意不同的方向
[00:18:07.000 --> 00:18:12.000]  迷失的原文是一個被動的詞態
[00:18:12.000 --> 00:18:16.000]  即是被迷失被引入去祈禱
[00:18:16.000 --> 00:18:21.000]  相信雅各是指向一個撒旦的屬靈征戰
[00:18:21.000 --> 00:18:23.000]  和撒旦的屬靈征戰
[00:18:23.000 --> 00:18:24.000]  是一個邪惡的力量
[00:18:24.000 --> 00:18:25.000]  是來自撒旦
[00:18:25.000 --> 00:18:27.000]  是要把人拔走
[00:18:27.000 --> 00:18:29.000]  要去帶來真道
[00:18:29.000 --> 00:18:30.000]  正如在雅各書裏面
[00:18:30.000 --> 00:18:33.000]  在三章十五節都這樣說過
[00:18:33.000 --> 00:18:36.000]  這樣的智慧不是從上頭下來的
[00:18:36.000 --> 00:18:37.000]  而是屬地上的
[00:18:37.000 --> 00:18:38.000]  屬情慾的
[00:18:38.000 --> 00:18:39.000]  屬鬼魔的
[00:18:39.000 --> 00:18:41.000]  在四章七節亦都說
[00:18:41.000 --> 00:18:42.000]  所以要信服神
[00:18:42.000 --> 00:18:43.000]  要抵擋魔鬼
[00:18:43.000 --> 00:18:46.000]  魔鬼就必逃避你們
[00:18:46.000 --> 00:18:49.000]  作為主內的肢體
[00:18:49.000 --> 00:18:51.000]  有人被迷失
[00:18:51.000 --> 00:18:53.000]  被引入祈禱
[00:18:53.000 --> 00:18:54.000]  離開了神的心意
[00:18:54.000 --> 00:18:56.000]  那我們應該做些什麼呢
[00:18:57.000 --> 00:19:00.000]  第三個命令就在二十節出現了
[00:19:00.000 --> 00:19:02.000]  就是該知道
[00:19:02.000 --> 00:19:03.000]  這裏強調的是
[00:19:03.000 --> 00:19:07.000]  當肢體在真理上迷失的時候
[00:19:07.000 --> 00:19:08.000]  作為屬靈的同伴
[00:19:08.000 --> 00:19:12.000]  我們的心和態度應該是怎樣的
[00:19:12.000 --> 00:19:14.000]  雅各命令我們
[00:19:14.000 --> 00:19:18.000]  要知道肢體在真理上迷逃
[00:19:18.000 --> 00:19:20.000]  那種嚴重性
[00:19:20.000 --> 00:19:23.000]  是走向靈性死亡的方向
[00:19:23.000 --> 00:19:26.000]  但心知道之後
[00:19:26.000 --> 00:19:27.000]  都要有行動
[00:19:27.000 --> 00:19:28.000]  要使人回轉
[00:19:28.000 --> 00:19:31.000]  回轉就是轉向悔改的意思
[00:19:31.000 --> 00:19:33.000]  原本走一個錯的方向
[00:19:33.000 --> 00:19:34.000]  現在是要撥亂反正
[00:19:34.000 --> 00:19:36.000]  去把他拔回頭
[00:19:36.000 --> 00:19:38.000]  這樣才能夠將人
[00:19:38.000 --> 00:19:42.000]  從原本走向死亡的生命救回來
[00:19:42.000 --> 00:19:45.000]  而且是遮蓋很多的罪
