
[00:00:00.000 --> 00:00:05.000]  (主持人:喂,弟兄姊妹早晨,早晨早晨)
[00:03:31.000 --> 00:03:37.000]  (主持人:這兩個月清小步講到的閱題叫尋求神的心意)
[00:03:37.000 --> 00:03:40.000]  (主持人:我想今天跟大家一起回到神的話語裡面)
[00:03:40.000 --> 00:03:45.000]  (主持人:看看其實神教導我們怎樣面對那些試煉)
[00:03:45.000 --> 00:03:49.000]  (主持人:今天跟大家分享的經文是《雅各書》的一章二道八節)
[00:03:49.000 --> 00:03:52.000]  (主持人:先講一點關於《雅各書》的背景)
[00:03:52.000 --> 00:03:57.000]  (主持人:《雅各書》是雅各寫給一班流亡在外地的猶太基督徒)
[00:03:57.000 --> 00:04:00.000]  (主持人:其實他們同樣面對很多生命裡面的試煉)
[00:04:00.000 --> 00:04:07.000]  (主持人:譬如他們面對碧巴,面對當時很多流亡到外地有很多文化的衝突)
[00:04:07.000 --> 00:04:11.000]  (主持人:教會裡面有很多不同的紛爭,他們面對這些試煉的時候)
[00:04:11.000 --> 00:04:15.000]  (主持人:雅各很想寫一封信告訴他們面對這些挑戰)
[00:04:15.000 --> 00:04:18.000]  (主持人:其實我們作為基督徒可以怎樣去面對呢?)
[00:04:18.000 --> 00:04:22.000]  (主持人:我想邀請大家先讀一次這幾節的經文)
[00:04:22.000 --> 00:04:26.000]  (主持人:我們一起讀《雅各書》的一章二道八節,準備起)
[00:04:26.000 --> 00:04:33.000]  (主持人:「我的弟兄們,你們遭受各樣的事,都要認為是大喜樂)
[00:04:33.000 --> 00:04:38.000]  (主持人:因為知道你們的信心經過考驗,就身忍耐)
[00:04:38.000 --> 00:04:46.000]  (主持人:但要讓忍耐發揮完全的功用,使你們能又完全又完整,一無所缺)
[00:04:46.000 --> 00:04:53.000]  (主持人:你們中間若有缺少智慧的,該求那厚賜予眾人,又不斥責人的神)
[00:04:53.000 --> 00:04:59.000]  (主持人:神必賜給他,只要憑著信心求,一點也不疑惑)
[00:04:59.000 --> 00:05:05.000]  (主持人:因為那疑惑的人,就像海中的波浪被吹動翻騰)
[00:05:05.000 --> 00:05:09.000]  (主持人:不惜許諒的人,不要想從主那裡得到什麼)
[00:05:09.000 --> 00:05:15.000]  (主持人:心心良意的人,在他一切所行的路上,都要拜不定)
[00:05:15.000 --> 00:05:17.000]  我們一起先有個祈禱,我們一起禱告
[00:05:17.000 --> 00:05:21.000]  主願你的話語去指引我們,願你的話語去提醒我們
[00:05:21.000 --> 00:05:27.000]  願在你的話語裏面帶給我們亮光,以致我們能夠知道如何去回應
[00:05:27.000 --> 00:05:30.000]  我們生命裏面不同的困難和挑戰
[00:05:30.000 --> 00:05:33.000]  主願你帶領我們,祈禱交托,奉主名求,阿們)
[00:05:33.000 --> 00:05:36.000]  當大家剛才看經文裏面的時候
[00:05:36.000 --> 00:05:43.000]  你會看到頭幾個字,亞各說:弟兄們,你們遭受各樣的試煉時,都要用來帶喜樂
[00:05:43.000 --> 00:05:50.000]  這段經文在原文裏面,在這句句子之前是有一個當字
[00:05:50.000 --> 00:05:53.000]  其實亞各正在想帶出什麼呢?
[00:05:53.000 --> 00:06:00.000]  原來在日常生活裏面,我們經常都會面對很多不同的試煉和挑戰
[00:06:00.000 --> 00:06:07.000]  他想勉勵信徒們,我們要隨時準備好去面對這些挑戰和試煉
[00:06:07.000 --> 00:06:10.000]  亞各形容這些試煉是怎樣的呢?
[00:06:10.000 --> 00:06:17.000]  就是各種的試煉,即是我們生命裏面會面對不同類型的挑戰和試煉
[00:06:17.000 --> 00:06:22.000]  很特別的,當我們見到試煉這個字,好像是一開始的主題
[00:06:22.000 --> 00:06:26.000]  而試煉這個字在原文裏面原來有兩種用法
[00:06:26.000 --> 00:06:30.000]  有些是說試煉,有些是說試探
[00:06:30.000 --> 00:06:33.000]  同樣地,這個字在第一章是不停地出現的
[00:06:33.000 --> 00:06:38.000]  比較多是用在試探上,唯獨是在這裏的時候
[00:06:38.000 --> 00:06:41.000]  不知為何有些譯本會譯作試煉
[00:06:41.000 --> 00:06:45.000]  原因是什麼呢?我們就要看「遭遇」這個字
[00:06:45.000 --> 00:06:49.000]  「遭遇」這個字在原文裏面是由兩個字組合在一起
[00:06:49.000 --> 00:06:54.000]  是由「還要」和「跌倒」組合成同一個字
[00:06:54.000 --> 00:07:01.000]  其實很想帶出的是,人在一個無法脫身的困境裏面
[00:07:01.000 --> 00:07:04.000]  面對著很多不同的危險和困難
[00:07:04.000 --> 00:07:09.000]  而這個字在新約裏面有兩個地方都有出現過
[00:07:09.000 --> 00:07:15.000]  在路卡福音,如果大家記得有一個很撒馬利人的比喻
[00:07:15.000 --> 00:07:21.000]  正正那個人落在強盜手中的時候,其實都是有用到這個字的
[00:07:21.000 --> 00:07:24.000]  而第二個用法在哪裏呢?
[00:07:24.000 --> 00:07:30.000]  在《史道行傳》的時候,保羅說他陷入一個由環境帶來的困難當中
[00:07:30.000 --> 00:07:35.000]  所以為什麼在這裏有不同的譯本譯作試煉呢?
[00:07:35.000 --> 00:07:41.000]  正正很想帶出的是,原來這個困難是由環境帶來的挑戰
[00:07:41.000 --> 00:07:45.000]  阿葛很想在這裏先回應那些信徒
[00:07:45.000 --> 00:07:49.000]  在他生活裏面,其實他面對著很多不同的困難
[00:07:49.000 --> 00:07:52.000]  面對著同族人迫使他說他們是基督徒
[00:07:52.000 --> 00:07:55.000]  又面對著他去到外地的時候
[00:07:55.000 --> 00:07:59.000]  有很多不同的外邦人,有很多不同文化的挑戰
[00:07:59.000 --> 00:08:01.000]  這樣去攻擊他們的信仰
[00:08:01.000 --> 00:08:08.000]  阿葛一開始說試煉這件事
[00:08:08.000 --> 00:08:13.000]  情況好像在我們人生裏面被推到一個困局裏面
[00:08:13.000 --> 00:08:16.000]  我都會問的,我們面對的試煉是甚麼呢?
[00:08:16.000 --> 00:08:20.000]  可能對於大家來說,學業是大家其中一件事
[00:08:20.000 --> 00:08:23.000]  家人和家人的關係又可能是其中一件事
[00:08:23.000 --> 00:08:27.000]  又或者可能和朋友的關係都可能是其中一件事
[00:08:27.000 --> 00:08:30.000]  當你在這些不同類型的試煉和挑戰的時候
[00:08:30.000 --> 00:08:33.000]  可能都會無路可逃
[00:08:33.000 --> 00:08:36.000]  不過我們看到經文,看到一樣很重要的東西
[00:08:36.000 --> 00:08:38.000]  阿葛說甚麼呢?
[00:08:38.000 --> 00:08:43.000]  面對這些試煉和挑戰的時候,我們會要大喜樂
[00:08:43.000 --> 00:08:46.000]  當我看到這段經文的時候,我第一個反應是甚麼呢?
[00:08:46.000 --> 00:08:49.000]  阿葛你是不是變態?
[00:08:49.000 --> 00:08:51.000]  我面對困難和挑戰的時候
[00:08:51.000 --> 00:08:55.000]  明明很困難,我還要和自己說很開心,很OK
[00:08:55.000 --> 00:08:58.000]  我會問他是不是傻的?
[00:08:58.000 --> 00:09:01.000]  其實阿葛為甚麼要這樣說呢?
[00:09:01.000 --> 00:09:05.000]  我估計阿葛很想展示一樣東西
[00:09:05.000 --> 00:09:07.000]  因為當我們看之後的經文的時候
[00:09:07.000 --> 00:09:09.000]  其實他在說一樣很重要的東西就是
[00:09:09.000 --> 00:09:14.000]  原來試煉是我們操練信心的機會
[00:09:14.000 --> 00:09:16.000]  當我們看之後的經文的時候
[00:09:16.000 --> 00:09:18.000]  我們會看到一樣東西
[00:09:18.000 --> 00:09:24.000]  這裡說信心要操練,然後要忍耐,然後要完整
[00:09:24.000 --> 00:09:27.000]  這裡說的信心是甚麼呢?
[00:09:27.000 --> 00:09:31.000]  不是說我們對一些人和一些事很有信心
[00:09:31.000 --> 00:09:34.000]  其實是說我們對神的信靠
[00:09:34.000 --> 00:09:36.000]  當我們面對困難的時候
[00:09:36.000 --> 00:09:39.000]  我們有沒有把手放在上帝的手上
[00:09:39.000 --> 00:09:42.000]  讓上帝帶我們去面對那些挑戰和困難呢?
[00:09:42.000 --> 00:09:47.000]  同樣地,我們和神的關係是怎樣呢?
[00:09:47.000 --> 00:09:49.000]  當我們在困難中
[00:09:49.000 --> 00:09:52.000]  我們經常會覺得神好像不在
[00:09:52.000 --> 00:09:54.000]  但我們仍然繼續相信
[00:09:54.000 --> 00:09:56.000]  無論結果是怎樣也好
[00:09:56.000 --> 00:09:58.000]  神仍然不會變
[00:09:58.000 --> 00:10:01.000]  神仍然會按祂的時間去做事
[00:10:01.000 --> 00:10:03.000]  在當中也會有祂的意思
[00:10:04.000 --> 00:10:05.000]  我會想的是
[00:10:05.000 --> 00:10:07.000]  對於大家來說
[00:10:07.000 --> 00:10:12.000]  怎樣去和大家親近一點的場景去試煉呢?
[00:10:12.000 --> 00:10:15.000]  我猜就好像打遊戲機一樣
[00:10:15.000 --> 00:10:19.000]  當你去過一個關的時候
[00:10:19.000 --> 00:10:21.000]  打敗一個大佬的時候
[00:10:21.000 --> 00:10:23.000]  你的角色的技能就會升級
[00:10:23.000 --> 00:10:26.000]  你信心的經驗值就會增加
[00:10:26.000 --> 00:10:29.000]  當你信心的經驗值增加的時候
[00:10:29.000 --> 00:10:34.000]  你就會有很多不同的素材去合成一個忍耐這個特質
[00:10:34.000 --> 00:10:36.000]  同樣地,很特別的
[00:10:36.000 --> 00:10:41.000]  忍耐這個字在原文中也是一種持之以恆的信心的意思
[00:10:41.000 --> 00:10:43.000]  所以這裡我想說的是
[00:10:43.000 --> 00:10:48.000]  當我們信心不斷被訓練、被試煉、考驗過之後
[00:10:48.000 --> 00:10:52.000]  我們就能夠得到持之以恆這個信心的名銜
[00:10:52.000 --> 00:10:54.000]  可以幫我們做些什麼呢?
[00:10:54.000 --> 00:10:56.000]  幫我們面對困難、壓力的時候
[00:10:56.000 --> 00:10:59.000]  我們也不會那麼容易放棄
[00:10:59.000 --> 00:11:05.000]  額外更加說,當我們這個信心不斷被操練、升級的時候
[00:11:05.000 --> 00:11:09.000]  原來我們會達到一個Level Max的狀態
[00:11:09.000 --> 00:11:10.000]  什麼意思呢?
[00:11:10.000 --> 00:11:14.000]  原來之後他說我們會又完全、又完整
[00:11:14.000 --> 00:11:17.000]  完全是在說一個成熟的狀態
[00:11:17.000 --> 00:11:21.000]  完整是在說一個無瑕疵和健康的狀態
[00:11:21.000 --> 00:11:22.000]  額外很想帶出的就是
[00:11:22.000 --> 00:11:25.000]  我們信心不斷提升的時候
[00:11:25.000 --> 00:11:28.000]  讓我們的人能夠成熟和健康
[00:11:28.000 --> 00:11:31.000]  健康不是說我們的身體會健康一點
[00:11:31.000 --> 00:11:36.000]  而是說我們能夠對神的信心更加堅固
[00:11:36.000 --> 00:11:37.000]  以致我們能夠更加堅固
[00:11:37.000 --> 00:11:40.000]  可以面對生命中任何不同的挑戰
[00:11:40.000 --> 00:11:43.000]  額外,在這裡我很想帶出的是
[00:11:43.000 --> 00:11:47.000]  不是說我們人生的試煉和挑戰就會完全沒有了
[00:11:47.000 --> 00:11:50.000]  我們就不用讀書,OK,沒問題
[00:11:50.000 --> 00:11:53.000]  而是說我們在這個過程中
[00:11:53.000 --> 00:11:57.000]  我們對神的信靠會被操練得更加堅固
[00:11:57.000 --> 00:11:59.000]  我們對神的信服
[00:11:59.000 --> 00:12:02.000]  我們不會再被其他東西攻擊我們
[00:12:02.000 --> 00:12:04.000]  以致我們的生命被動搖
[00:12:04.000 --> 00:12:10.000]  等於我們面對生命中很多不同的困難和挑戰的時候
[00:12:10.000 --> 00:12:12.000]  我們第一個反應會是怎麼樣呢?
[00:12:12.000 --> 00:12:13.000]  我們第一個反應就會覺得
[00:12:13.000 --> 00:12:15.000]  嘩,好辛苦啊
[00:12:15.000 --> 00:12:17.000]  神啊,我不太OK啊
[00:12:17.000 --> 00:12:20.000]  不如這個這麼困難的過程還要操練
[00:12:20.000 --> 00:12:21.000]  嘩,好辛苦啊
[00:12:21.000 --> 00:12:24.000]  我想快點離開這個挑戰和試煉
[00:12:24.000 --> 00:12:29.000]  我想挑戰和試煉帶給我們一個很大的感覺
[00:12:29.000 --> 00:12:32.000]  我們覺得不安全
[00:12:32.000 --> 00:12:36.000]  我們可能會很想快點KO掉那個困難
[00:12:36.000 --> 00:12:39.000]  又或者我們很想快點逃離那個困難
[00:12:39.000 --> 00:12:41.000]  以致我們很想去躺平
[00:12:41.000 --> 00:12:43.000]  甚至在牙角這裡說
[00:12:43.000 --> 00:12:45.000]  要去操練信心
[00:12:45.000 --> 00:12:47.000]  要去信靠神
[00:12:47.000 --> 00:12:50.000]  要去等神的工作
[00:12:50.000 --> 00:12:52.000]  可能對於我們來說
[00:12:52.000 --> 00:12:53.000]  我們會覺得
[00:12:53.000 --> 00:12:55.000]  哎呀神啊,我等不及你了
[00:12:55.000 --> 00:12:57.000]  情況好像是怎麼樣呢?
[00:12:57.000 --> 00:13:02.000]  總之我們很多時候都等不及
[00:13:02.000 --> 00:13:04.000]  我們在試煉和挑戰的時候
[00:13:04.000 --> 00:13:05.000]  我們很焦急
[00:13:05.000 --> 00:13:07.000]  我都會問的是
[00:13:07.000 --> 00:13:10.000]  在我生命裡面有沒有一些狀況
[00:13:10.000 --> 00:13:13.000]  其實都是有這樣的情況呢?
[00:13:13.000 --> 00:13:15.000]  我想起兩個情景
[00:13:15.000 --> 00:13:16.000]  第一個是什麼呢?
[00:13:16.000 --> 00:13:20.000]  第一個是我還是大家這麼大年紀的時候
[00:13:20.000 --> 00:13:23.000]  我從小回教會回到大
[00:13:23.000 --> 00:13:26.000]  我那時候回教會有些事情發生
[00:13:26.000 --> 00:13:27.000]  就是發生什麼事呢?
[00:13:27.000 --> 00:13:29.000]  就是一組人
[00:13:29.000 --> 00:13:32.000]  大家A那邊就不妥B那邊
[00:13:32.000 --> 00:13:35.000]  之後就吵架
[00:13:35.000 --> 00:13:36.000]  然後就不爭氣
[00:13:36.000 --> 00:13:38.000]  有些人就不想回教會
[00:13:38.000 --> 00:13:40.000]  我是什麼呢?
[00:13:40.000 --> 00:13:43.000]  我是比較兩邊都OK的
[00:13:43.000 --> 00:13:45.000]  面對這些這麼困難的情景
[00:13:45.000 --> 00:13:47.000]  我通常會做什麼呢?
[00:13:47.000 --> 00:13:48.000]  我就會去做和事佬
[00:13:48.000 --> 00:13:49.000]  我跟A那邊說
[00:13:49.000 --> 00:13:51.000]  B其實不是這樣的
[00:13:51.000 --> 00:13:52.000]  我跟B那邊說
[00:13:52.000 --> 00:13:54.000]  A那邊不是這樣的
[00:13:54.000 --> 00:13:57.000]  但通常這些情況是怎麼樣呢?
[00:13:57.000 --> 00:13:59.000]  大家都會覺得
[00:13:59.000 --> 00:14:01.000]  都是這樣的
[00:14:01.000 --> 00:14:02.000]  你幫著隔壁的
[00:14:02.000 --> 00:14:03.000]  一起吵架
[00:14:03.000 --> 00:14:06.000]  當我面對這個狀況的時候
[00:14:06.000 --> 00:14:10.000]  我在過程中不停用自己的方法去做很多
[00:14:10.000 --> 00:14:13.000]  想著覺得這些都OK的動作和過程
[00:14:14.000 --> 00:14:16.000]  不過當在過程中
[00:14:16.000 --> 00:14:18.000]  看到大家都不肯讓一步的時候
[00:14:18.000 --> 00:14:19.000]  我就會覺得
[00:14:19.000 --> 00:14:21.000]  嘩!好煩躁啊!
[00:14:21.000 --> 00:14:23.000]  為什麼會這樣呢?
[00:14:23.000 --> 00:14:25.000]  又說教會主內弟兄姊妹
[00:14:25.000 --> 00:14:27.000]  但你又做這些事呢?
[00:14:27.000 --> 00:14:29.000]  然後到了過程就是
[00:14:29.000 --> 00:14:31.000]  我覺得搞不定的時候
[00:14:31.000 --> 00:14:32.000]  我就選擇
[00:14:32.000 --> 00:14:34.000]  既然這樣
[00:14:34.000 --> 00:14:35.000]  不如不要回教會了
[00:14:35.000 --> 00:14:37.000]  小組都這樣了
[00:14:37.000 --> 00:14:40.000]  在過程中
[00:14:40.000 --> 00:14:42.000]  我選擇去躺平
[00:14:42.000 --> 00:14:44.000]  我選擇什麼都不做
[00:14:44.000 --> 00:14:46.000]  第二個情境是什麼呢?
[00:14:46.000 --> 00:14:48.000]  第二個情境是我和家人的關係
[00:14:48.000 --> 00:14:52.000]  咦!有什麼在搞?
[00:14:52.000 --> 00:14:56.000]  第二個情境是我和家人的關係
[00:14:56.000 --> 00:14:57.000]  曾經有一段時間
[00:14:57.000 --> 00:15:00.000]  我和家人的關係都很不好
[00:15:00.000 --> 00:15:02.000]  在過程中
[00:15:02.000 --> 00:15:03.000]  我會覺得
[00:15:03.000 --> 00:15:05.000]  我對家人有很多抱怨
[00:15:05.000 --> 00:15:08.000]  甚至我覺得家人很多不明白
[00:15:08.000 --> 00:15:09.000]  不諒解
[00:15:09.000 --> 00:15:11.000]  到了一個點
[00:15:11.000 --> 00:15:12.000]  我經常都會覺得
[00:15:12.000 --> 00:15:15.000]  為什麼家人不肯體諒我多一點
[00:15:15.000 --> 00:15:16.000]  明白我多一點
[00:15:16.000 --> 00:15:18.000]  甚至到了一個階段
[00:15:18.000 --> 00:15:19.000]  我會覺得
[00:15:19.000 --> 00:15:20.000]  會不會
[00:15:20.000 --> 00:15:22.000]  其實我都算了
[00:15:22.000 --> 00:15:24.000]  我都放棄這個家和家人的關係
[00:15:24.000 --> 00:15:26.000]  但弟兄姊妹
[00:15:26.000 --> 00:15:29.000]  當我現在回望的時候
[00:15:29.000 --> 00:15:31.000]  原來我發現在這個過程中
[00:15:31.000 --> 00:15:33.000]  原來過去所發生的事
[00:15:33.000 --> 00:15:34.000]  原來
[00:15:34.000 --> 00:15:36.000]  這些都是上帝給我的試煉
[00:15:36.000 --> 00:15:39.000]  操練我對神的信靠和信心
[00:15:39.000 --> 00:15:40.000]  弟兄姊妹
[00:15:40.000 --> 00:15:42.000]  哥哥很想提醒我們的是什麼呢?
[00:15:42.000 --> 00:15:44.000]  原來試煉
[00:15:44.000 --> 00:15:47.000]  是我們人生必經的階段
[00:15:47.000 --> 00:15:48.000]  不過
[00:15:48.000 --> 00:15:50.000]  我們有時候可能不太明白
[00:15:50.000 --> 00:15:52.000]  為什麼會發生這些事
[00:15:52.000 --> 00:15:54.000]  但我們可以做什麼呢?
[00:15:54.000 --> 00:15:56.000]  我們可以轉變我們的角度
[00:15:56.000 --> 00:15:57.000]  去看眼前的試煉
[00:15:57.000 --> 00:15:59.000]  當你能夠看見這些試煉
[00:15:59.000 --> 00:16:02.000]  是上帝操練我們信心的機會的時候
[00:16:02.000 --> 00:16:03.000]  我們能夠看見
[00:16:03.000 --> 00:16:05.000]  原來有另一個角度
[00:16:05.000 --> 00:16:07.000]  我們可以面對眼前的這些事
[00:16:07.000 --> 00:16:08.000]  原來這些試煉
[00:16:08.000 --> 00:16:11.000]  是我們操練對上帝信心的過程
[00:16:11.000 --> 00:16:12.000]  原來我們在這個過程中
[00:16:12.000 --> 00:16:14.000]  繼續學習去信靠的時候
[00:16:14.000 --> 00:16:15.000]  原來我們的信心
[00:16:15.000 --> 00:16:19.000]  慢慢操練對上帝更加堅固
[00:16:19.000 --> 00:16:21.000]  即使我們都會面對那些事
[00:16:21.000 --> 00:16:24.000]  但我們可以學習去倚靠神
[00:16:24.000 --> 00:16:26.000]  去面對眼前的這些事
[00:16:26.000 --> 00:16:28.000]  弟兄姊妹
[00:16:28.000 --> 00:16:30.000]  當我們看完第一個點的時候
[00:16:30.000 --> 00:16:32.000]  可能我們都會覺得一件事
[00:16:32.000 --> 00:16:34.000]  就像剛才敬拜的主席說
[00:16:34.000 --> 00:16:36.000]  我們知道的
[00:16:36.000 --> 00:16:37.000]  我們感覺到的
[00:16:37.000 --> 00:16:39.000]  我們感覺到我們要去倚靠神
[00:16:39.000 --> 00:16:43.000]  但我們實質應該怎樣去做呢
[00:16:43.000 --> 00:16:45.000]  亞哥在第五到第八節
[00:16:45.000 --> 00:16:47.000]  正正帶出這件事
[00:16:47.000 --> 00:16:49.000]  當我們在第五到第八節的時候
[00:16:49.000 --> 00:16:51.000]  亞哥其實一早都覺得
[00:16:51.000 --> 00:16:52.000]  我們每一個人
[00:16:52.000 --> 00:16:55.000]  都很容易有信心不足的時候
[00:16:55.000 --> 00:16:56.000]  我們都會覺得很無助
[00:16:56.000 --> 00:16:58.000]  不過亞哥提醒我們要做什麼呢
[00:16:58.000 --> 00:17:00.000]  我們要去求智慧
[00:17:00.000 --> 00:17:03.000]  可不可以邀請大家一起讀這一節經文
[00:17:03.000 --> 00:17:14.000]  (文字)
[00:17:14.000 --> 00:17:16.000]  這個智慧是在說什麼呢
[00:17:16.000 --> 00:17:19.000]  這個智慧不是在說我們人生有多少經驗
[00:17:19.000 --> 00:17:21.000]  世界有多少知識
[00:17:21.000 --> 00:17:23.000]  甚至我們有多懂得去找不同的後路
[00:17:23.000 --> 00:17:25.000]  這個智慧是在說
[00:17:25.000 --> 00:17:28.000]  我們跟神親近的時候
[00:17:28.000 --> 00:17:30.000]  在神裡面去領受到的那些智慧
[00:17:30.000 --> 00:17:32.000]  這個智慧是在說
[00:17:32.000 --> 00:17:34.000]  我們能夠明白神心意的能力
[00:17:34.000 --> 00:17:36.000]  這個智慧是在說
[00:17:36.000 --> 00:17:39.000]  原來神在他的話語裡面
[00:17:39.000 --> 00:17:41.000]  怎樣去教我們走在他的心意裡面
[00:17:41.000 --> 00:17:43.000]  這個智慧是在說什麼呢
[00:17:43.000 --> 00:17:44.000]  舉個例子
[00:17:44.000 --> 00:17:46.000]  就好像當你跟朋友
[00:17:46.000 --> 00:17:47.000]  他們有吵架的時候
[00:17:47.000 --> 00:17:49.000]  世界的智慧會教你什麼
[00:17:49.000 --> 00:17:51.000]  不要理他
[00:17:51.000 --> 00:17:52.000]  KO他
[00:17:52.000 --> 00:17:54.000]  不要跟他玩
[00:17:54.000 --> 00:17:56.000]  但神的智慧教我們的是什麼
[00:17:56.000 --> 00:17:58.000]  我們要學習去原諒
[00:17:58.000 --> 00:18:00.000]  我們要學習去接納
[00:18:00.000 --> 00:18:02.000]  世界的智慧教我們的是什麼呢
[00:18:02.000 --> 00:18:05.000]  我很想搞定他
[00:18:05.000 --> 00:18:07.000]  我用我的方法去KO他
[00:18:07.000 --> 00:18:09.000]  讀書上的東西
[00:18:09.000 --> 00:18:11.000]  我想自靠自己
[00:18:11.000 --> 00:18:13.000]  在關係上的東西
[00:18:13.000 --> 00:18:15.000]  我很想靠自己
[00:18:15.000 --> 00:18:16.000]  在工作上的東西
[00:18:16.000 --> 00:18:18.000]  我們很想靠自己
[00:18:18.000 --> 00:18:20.000]  用自己的智慧和經驗去KO他
[00:18:20.000 --> 00:18:23.000]  但是神的智慧是什麼呢
[00:18:23.000 --> 00:18:26.000]  你要交給他
[00:18:26.000 --> 00:18:28.000]  你要跟著他
[00:18:28.000 --> 00:18:30.000]  原來這種智慧
[00:18:30.000 --> 00:18:32.000]  是幫助我們
[00:18:32.000 --> 00:18:34.000]  在讓神的位置帶領我們
[00:18:34.000 --> 00:18:37.000]  去認清眼前的試煉是什麼
[00:18:37.000 --> 00:18:39.000]  原來這個智慧
[00:18:39.000 --> 00:18:44.000]  不會幫你即時脫離眼前的困難
