
[00:00:00.000 --> 00:00:03.000]  可否給點掌聲今天的侍奉團隊
[00:05:00.000 --> 00:05:07.000]  利米亞在耶路撒冷留了12年
[00:05:07.000 --> 00:05:09.000]  在耶路撒冷做了省長
[00:05:09.000 --> 00:05:11.000]  這12年在做什麼呢
[00:05:11.000 --> 00:05:13.000]  利米亞在耶路撒冷的城牆
[00:05:13.000 --> 00:05:16.000]  帶領以色列再次謹守神的律例
[00:05:16.000 --> 00:05:18.000]  重新憲制
[00:05:18.000 --> 00:05:20.000]  敬拜的系統也恢復了
[00:05:20.000 --> 00:05:25.000]  帶領以色列在宗教上信仰上的復興
[00:05:25.000 --> 00:05:27.000]  不單回歸應許地
[00:05:27.000 --> 00:05:32.000]  更重要的是以色列人能夠回歸在上帝的心意裡
[00:05:32.000 --> 00:05:35.000]  在亞達薩西王的32年
[00:05:35.000 --> 00:05:37.000]  剛才說20年
[00:05:37.000 --> 00:05:39.000]  過了12年之後的32年
[00:05:39.000 --> 00:05:42.000]  利米亞被波斯王召回波斯王
[00:05:42.000 --> 00:05:45.000]  之後耶路撒冷就出現了一些狀況
[00:05:45.000 --> 00:05:47.000]  以色列人對上帝的心
[00:05:47.000 --> 00:05:52.000]  甚至對律法開示鬆懈
[00:05:52.000 --> 00:05:55.000]  在今天的經文裡所說的
[00:05:55.000 --> 00:05:58.000]  利米亞回到波斯王後
[00:05:58.000 --> 00:06:01.000]  就聽到這個消息
[00:06:01.000 --> 00:06:03.000]  關於耶路撒冷裡面
[00:06:03.000 --> 00:06:06.000]  管理聖殿倉庫的以利亞實祭司
[00:06:06.000 --> 00:06:08.000]  當然他未必是大祭司
[00:06:08.000 --> 00:06:11.000]  是一個管理倉庫的祭司
[00:06:11.000 --> 00:06:17.000]  以利亞實竟然把擺放憲制物品的房間
[00:06:17.000 --> 00:06:20.000]  讓了出來
[00:06:20.000 --> 00:06:23.000]  讓了給多比亞
[00:06:23.000 --> 00:06:25.000]  多比亞是誰呢
[00:06:25.000 --> 00:06:28.000]  多比亞原來是亞曼人
[00:06:28.000 --> 00:06:30.000]  有什麼問題呢
[00:06:30.000 --> 00:06:33.000]  原來在13章開始的時候
[00:06:33.000 --> 00:06:38.000]  聖經提到亞曼人和摩訶人是永不可入神的會
[00:06:38.000 --> 00:06:40.000]  因為他們做過壞事
[00:06:40.000 --> 00:06:44.000]  但是一個祭司一個神職人員明明知道你的吩咐
[00:06:44.000 --> 00:06:48.000]  卻被亞曼人在聖殿裡的其中一間房間
[00:06:48.000 --> 00:06:51.000]  讓了給他來做私人的事
[00:06:51.000 --> 00:06:53.000]  他一直是知法犯法
[00:06:53.000 --> 00:06:55.000]  公器私用
[00:06:55.000 --> 00:06:58.000]  就好像12樓的樂隊房間
[00:06:58.000 --> 00:07:00.000]  是敬拜隊練過的
[00:07:00.000 --> 00:07:01.000]  如果有一天
[00:07:01.000 --> 00:07:03.000]  阿君今天不在,我去講一下
[00:07:03.000 --> 00:07:05.000]  如果有一天阿君就說
[00:07:05.000 --> 00:07:09.000]  「靈風,我清了這間樂隊房間給你」
[00:07:09.000 --> 00:07:11.000]  把樂器都丟了出來
[00:07:11.000 --> 00:07:13.000]  「我清了這間房間給你」
[00:07:13.000 --> 00:07:17.000]  「給你女兒、奶奶用包、放了玩具」
[00:07:17.000 --> 00:07:20.000]  「如果被Washman看到會怎樣」
[00:07:20.000 --> 00:07:23.000]  Washman會很生氣
[00:07:23.000 --> 00:07:27.000]  「為什麼可以讓靈風的女兒放玩具」
[00:07:27.000 --> 00:07:30.000]  「不可以讓我的女兒Edma放玩具」
[00:07:30.000 --> 00:07:32.000]  應該不是這樣的
[00:07:32.000 --> 00:07:34.000]  想大家去理解一下
[00:07:34.000 --> 00:07:35.000]  就是這樣
[00:07:35.000 --> 00:07:37.000]  那個是樂隊房間
[00:07:37.000 --> 00:07:38.000]  練過的
[00:07:38.000 --> 00:07:39.000]  不是讓人放私人的東西
[00:07:39.000 --> 00:07:40.000]  就是類似這樣
[00:07:40.000 --> 00:07:42.000]  黎希敏也很生氣
[00:07:42.000 --> 00:07:45.000]  為什麼這個以利亞神的祭司
[00:07:45.000 --> 00:07:47.000]  他知法犯法
[00:07:47.000 --> 00:07:49.000]  公器私用
[00:07:49.000 --> 00:07:51.000]  我相信更重要的是
[00:07:51.000 --> 00:07:53.000]  其實這間房間很重要
[00:07:53.000 --> 00:07:55.000]  是擺放獻祭的物品
[00:07:55.000 --> 00:07:59.000]  即是說這個地方是屬神的地方
[00:07:59.000 --> 00:08:03.000]  屬神的地方現在不是用來擺放屬神的東西
[00:08:03.000 --> 00:08:05.000]  而是擺放私人的東西
[00:08:05.000 --> 00:08:08.000]  所以黎希敏形容這是一件惡事
[00:08:08.000 --> 00:08:10.000]  很Evil
[00:08:10.000 --> 00:08:12.000]  本來是屬神的地方
[00:08:12.000 --> 00:08:14.000]  現在不屬於上帝
[00:08:14.000 --> 00:08:15.000]  是一件很Evil的事
[00:08:15.000 --> 00:08:17.000]  所以黎希敏毫不留情
[00:08:17.000 --> 00:08:20.000]  也不讓步即時處理
[00:08:20.000 --> 00:08:21.000]  聖經說到
[00:08:21.000 --> 00:08:23.000]  我非常憤怒
[00:08:23.000 --> 00:08:25.000]  就把多比亞的一切家具
[00:08:25.000 --> 00:08:27.000]  從屋子裡拋出去
[00:08:27.000 --> 00:08:29.000]  我又吩咐人潔淨這屋子
[00:08:29.000 --> 00:08:31.000]  然後將神殿的器皿
[00:08:31.000 --> 00:08:34.000]  掃祭和瑜香搬回那裡
[00:08:34.000 --> 00:08:37.000]  這兩節經文其實很有畫面
[00:08:37.000 --> 00:08:38.000]  多比亞的東西是怎樣
[00:08:38.000 --> 00:08:39.000]  是丟出去的
[00:08:39.000 --> 00:08:41.000]  藏起牙馬子
[00:08:41.000 --> 00:08:45.000]  但聖殿裡的物品搬進去
[00:08:45.000 --> 00:08:47.000]  是Handle with care
[00:08:47.000 --> 00:08:49.000]  兩者的態度很不一樣
[00:08:49.000 --> 00:08:52.000]  原來搬這個字也有意思
[00:08:52.000 --> 00:08:56.000]  原文是說復興
[00:08:56.000 --> 00:08:59.000]  有Return和Restore的意思
[00:08:59.000 --> 00:09:02.000]  黎希敏的八章裡提到
[00:09:02.000 --> 00:09:04.000]  當以色列人被擄回歸以色列地
[00:09:04.000 --> 00:09:07.000]  這個回歸也是同一個字
[00:09:07.000 --> 00:09:11.000]  黎希敏要Return
[00:09:11.000 --> 00:09:13.000]  Restore聖殿這間房的用途
[00:09:13.000 --> 00:09:17.000]  回歸它原有的用處
[00:09:17.000 --> 00:09:20.000]  黎希敏讓聖殿的倉庫
[00:09:20.000 --> 00:09:23.000]  再次擺放供奉神的物品
[00:09:23.000 --> 00:09:24.000]  敬拜的物品
[00:09:24.000 --> 00:09:27.000]  認清楚這是敬拜神的地方
[00:09:27.000 --> 00:09:28.000]  是屬神的地方
[00:09:28.000 --> 00:09:29.000]  是歸給神的地方
[00:09:29.000 --> 00:09:31.000]  應該要做神的事情
[00:09:31.000 --> 00:09:33.000]  不是拿來做自己的事
[00:09:33.000 --> 00:09:35.000]  做人要有很清晰的立場
[00:09:35.000 --> 00:09:38.000]  不可以因這件事去讓步
[00:09:38.000 --> 00:09:40.000]  但為什麼
[00:09:40.000 --> 00:09:42.000]  以利亞實畢竟是一個祭司
[00:09:42.000 --> 00:09:43.000]  利美人
[00:09:43.000 --> 00:09:45.000]  他明明知道的
[00:09:45.000 --> 00:09:47.000]  為什麼他又不是這樣做呢
[00:09:47.000 --> 00:09:51.000]  經文前一段時間提到
[00:09:51.000 --> 00:09:54.000]  多比亞和以利亞實結親
[00:09:54.000 --> 00:09:57.000]  結親是什麼意思呢
[00:09:57.000 --> 00:09:59.000]  可以按一下
[00:09:59.000 --> 00:10:02.000]  結親是什麼意思呢
[00:10:02.000 --> 00:10:04.000]  其實如果學茶經
[00:10:04.000 --> 00:10:06.000]  看經文
[00:10:06.000 --> 00:10:07.000]  如果你不明白
[00:10:07.000 --> 00:10:08.000]  很簡單
[00:10:08.000 --> 00:10:09.000]  看多個譯本
[00:10:09.000 --> 00:10:10.000]  就會明白很多
[00:10:10.000 --> 00:10:12.000]  如果看新譯本
[00:10:12.000 --> 00:10:13.000]  就會明白很多
[00:10:13.000 --> 00:10:15.000]  新譯本的翻譯是
[00:10:15.000 --> 00:10:17.000]  關係密切
[00:10:17.000 --> 00:10:20.000]  原來結親不是結婚
[00:10:20.000 --> 00:10:21.000]  我誤會了
[00:10:21.000 --> 00:10:24.000]  原來兩個人關係很密切
[00:10:24.000 --> 00:10:25.000]  結親這個字
[00:10:25.000 --> 00:10:28.000]  原文有意思是指親戚
[00:10:28.000 --> 00:10:30.000]  或者是鄰舍
[00:10:30.000 --> 00:10:31.000]  簡單來說
[00:10:31.000 --> 00:10:32.000]  是一個很親密的關係
[00:10:32.000 --> 00:10:33.000]  很友好
[00:10:33.000 --> 00:10:37.000]  原來以利亞實不是不知規矩
[00:10:37.000 --> 00:10:40.000]  不過他和多比亞是朋友
[00:10:40.000 --> 00:10:42.000]  朋友怎麼推呢
[00:10:42.000 --> 00:10:44.000]  怎麼比下面這個朋友呢
[00:10:44.000 --> 00:10:47.000]  但利希美的立場非常清晰
[00:10:47.000 --> 00:10:50.000]  神的電就是用來做神的事情
[00:10:50.000 --> 00:10:51.000]  不會給人面子
[00:10:51.000 --> 00:10:55.000]  不會因為人的緣故而得罪上帝
[00:10:55.000 --> 00:11:01.000]  原來有時我們會失去信仰的熱情
[00:11:01.000 --> 00:11:02.000]  很大機會
[00:11:02.000 --> 00:11:05.000]  我們首先失去了什麼
[00:11:05.000 --> 00:11:07.000]  失去了信仰的立場
[00:11:07.000 --> 00:11:10.000]  以致影響我們的信仰
[00:11:10.000 --> 00:11:14.000]  甚至當我們失去信仰的立場時
[00:11:14.000 --> 00:11:15.000]  我們原來在做一些事情
[00:11:15.000 --> 00:11:16.000]  得罪神
[00:11:16.000 --> 00:11:18.000]  甚至遠離上帝
[00:11:18.000 --> 00:11:20.000]  我們都不知道
[00:11:20.000 --> 00:11:22.000]  如果是這樣的話
[00:11:22.000 --> 00:11:23.000]  弟兄姊妹
[00:11:23.000 --> 00:11:27.000]  如果我們要重拾信仰的信心熱情
[00:11:27.000 --> 00:11:29.000]  找回熱心的時候
[00:11:29.000 --> 00:11:33.000]  可能首先我們要有真理的立場和原則
[00:11:33.000 --> 00:11:36.000]  我們要學習的是在真理上不能夠讓步
[00:11:36.000 --> 00:11:38.000]  不要因為怕得罪人
[00:11:38.000 --> 00:11:42.000]  而令我們得罪了上帝都不知道
[00:11:42.000 --> 00:11:44.000]  我又會問
[00:11:44.000 --> 00:11:47.000]  為什麼利希米可以立場這麼堅定
[00:11:47.000 --> 00:11:48.000]  這麼堅定呢
[00:11:48.000 --> 00:11:51.000]  而以利亞實又不行呢
[00:11:51.000 --> 00:11:53.000]  如果有機會再看早一點
[00:11:53.000 --> 00:11:54.000]  第九第十章的時候
[00:11:54.000 --> 00:11:55.000]  我們就知道
[00:11:55.000 --> 00:11:59.000]  原來當利希米在耶路撒冷建城牆之後
[00:11:59.000 --> 00:12:03.000]  他召集了一群百姓一起讀律法書
[00:12:03.000 --> 00:12:05.000]  簡單來說是一起讀聖經
[00:12:05.000 --> 00:12:07.000]  讓百姓知道
[00:12:07.000 --> 00:12:08.000]  讓以色列人知道
[00:12:08.000 --> 00:12:09.000]  神的要求
[00:12:09.000 --> 00:12:11.000]  一個屬神的子民要怎樣生活
[00:12:11.000 --> 00:12:14.000]  另外利希米不是只讀一次
[00:12:14.000 --> 00:12:16.000]  在經文裡說
[00:12:16.000 --> 00:12:20.000]  很多時候都要提醒百姓上上去讀律法書
[00:12:20.000 --> 00:12:25.000]  可以想像利希米對神的話的認真
[00:12:25.000 --> 00:12:27.000]  真理立場的嚴謹
[00:12:27.000 --> 00:12:31.000]  而當時百姓聽到這些律法書上的要求
[00:12:31.000 --> 00:12:33.000]  都很願意去守
[00:12:33.000 --> 00:12:34.000]  不過很可惜
[00:12:34.000 --> 00:12:36.000]  當利希米離開的時候
[00:12:36.000 --> 00:12:37.000]  回到波斯的時候
[00:12:37.000 --> 00:12:39.000]  百姓又鬆懈了
[00:12:39.000 --> 00:12:43.000]  可能有機會又少讀聖經
[00:12:43.000 --> 00:12:45.000]  所以突然之間讀經很重要
[00:12:45.000 --> 00:12:47.000]  鼓勵大家認真讀聖經
[00:12:47.000 --> 00:12:48.000]  除了認真讀聖經
[00:12:48.000 --> 00:12:50.000]  我相信百姓
[00:12:50.000 --> 00:12:51.000]  即是以色列人
[00:12:51.000 --> 00:12:54.000]  很大機會被當時的文化衝擊了
[00:12:54.000 --> 00:12:55.000]  因為剛才說
[00:12:55.000 --> 00:12:59.000]  以色列是被擄走去波斯
[00:12:59.000 --> 00:13:02.000]  原本屬於以色列的巴勒斯坦地
[00:13:02.000 --> 00:13:04.000]  住了很多外邦人
[00:13:04.000 --> 00:13:07.000]  現在這群以色列人又回到
[00:13:07.000 --> 00:13:10.000]  其實他們是新移民
[00:13:10.000 --> 00:13:12.000]  其實他們是很少數
[00:13:12.000 --> 00:13:13.000]  其他未信的人
[00:13:13.000 --> 00:13:15.000]  外邦的人佔更多數
[00:13:15.000 --> 00:13:17.000]  可能在這個大環境下
[00:13:17.000 --> 00:13:18.000]  都被這群未信的人
[00:13:18.000 --> 00:13:20.000]  外邦的人影響了他們
[00:13:20.000 --> 00:13:23.000]  沒有再認真去守信仰
[00:13:23.000 --> 00:13:25.000]  失去了信仰的立場
[00:13:25.000 --> 00:13:27.000]  可能見到身邊的人怎樣做
[00:13:27.000 --> 00:13:29.000]  他們又跟著去做
[00:13:29.000 --> 00:13:32.000]  就好像我們有時都是這樣
[00:13:32.000 --> 00:13:35.000]  有些事在教會是不會做的
[00:13:35.000 --> 00:13:36.000]  不過不知為何
[00:13:36.000 --> 00:13:38.000]  回到學校或面對朋友
[00:13:38.000 --> 00:13:40.000]  你又會做
[00:13:40.000 --> 00:13:43.000]  被周圍的環境影響
[00:13:43.000 --> 00:13:45.000]  不過我想更加嚴重的是
[00:13:45.000 --> 00:13:50.000]  可能以色列人只是視這個為宗教
[00:13:50.000 --> 00:13:52.000]  而不是一個信仰
[00:13:52.000 --> 00:13:55.000]  宗教只是需要去滿足
[00:13:55.000 --> 00:13:58.000]  或履行宗教的禮儀
[00:13:58.000 --> 00:14:00.000]  可能是一些習慣
[00:14:00.000 --> 00:14:01.000]  傳統規矩
[00:14:01.000 --> 00:14:03.000]  可能你都不太知道為何
[00:14:03.000 --> 00:14:04.000]  不過不要緊
[00:14:04.000 --> 00:14:05.000]  我是以色列人
[00:14:05.000 --> 00:14:07.000]  唯有做跟著做
[00:14:07.000 --> 00:14:09.000]  但信仰是很不一樣
[00:14:09.000 --> 00:14:12.000]  信仰是通過你理性的思考
[00:14:12.000 --> 00:14:14.000]  去選擇相信
[00:14:14.000 --> 00:14:17.000]  你是願意堅持你所信的
[00:14:17.000 --> 00:14:20.000]  並且你是能夠為你所信的事而犧牲
[00:14:20.000 --> 00:14:25.000]  甚至你會為你的信仰去改變你的生活
[00:14:25.000 --> 00:14:26.000]  簡單來說
[00:14:26.000 --> 00:14:28.000]  信仰是在你的生活裏
[00:14:28.000 --> 00:14:31.000]  能夠展現出你所信的事情
[00:14:31.000 --> 00:14:34.000]  是兩個很不一樣的
[00:14:34.000 --> 00:14:37.000]  尼西米對律法書的認真
[00:14:37.000 --> 00:14:39.000]  對神話語的重視
[00:14:39.000 --> 00:14:41.000]  相信他不是因為
[00:14:41.000 --> 00:14:43.000]  視這個為一個傳統
[00:14:43.000 --> 00:14:44.000]  習慣
[00:14:44.000 --> 00:14:45.000]  規矩
[00:14:45.000 --> 00:14:47.000]  而這個是他的信仰
[00:14:47.000 --> 00:14:50.000]  他能夠在他生活大小的事情裏
[00:14:50.000 --> 00:14:53.000]  能夠流露出生命
[00:14:53.000 --> 00:14:55.000]  如果是習慣傳統規矩
[00:14:55.000 --> 00:14:58.000]  你手手下下就不做了
[00:14:58.000 --> 00:14:59.000]  就好像伊利亞實
[00:14:59.000 --> 00:15:01.000]  他也不是不知規矩
[00:15:01.000 --> 00:15:02.000]  不過為人的緣故
[00:15:02.000 --> 00:15:04.000]  他可以改變這些規矩
[00:15:04.000 --> 00:15:06.000]  改變這個立場
[00:15:06.000 --> 00:15:08.000]  弟子們
[00:15:08.000 --> 00:15:10.000]  要找回信仰的熱誠
[00:15:10.000 --> 00:15:11.000]  那個熱心
[00:15:11.000 --> 00:15:14.000]  首先我們要認真知道
[00:15:14.000 --> 00:15:17.000]  我們要持守信仰的立場
[00:15:17.000 --> 00:15:20.000]  不要被周圍的文化衝擊我們
[00:15:20.000 --> 00:15:22.000]  並且將我們所信的
[00:15:22.000 --> 00:15:23.000]  能夠在我們生命裏面
[00:15:23.000 --> 00:15:25.000]  去活現出來
[00:15:25.000 --> 00:15:26.000]  我們的立場
[00:15:26.000 --> 00:15:29.000]  就是要堅持好我們所信的
[00:15:29.000 --> 00:15:33.000]  我很想分享一位年輕人的見證
[00:15:33.000 --> 00:15:35.000]  他出來工作幾年
[00:15:35.000 --> 00:15:37.000]  他跟我分享
[00:15:37.000 --> 00:15:39.000]  他做醫護界的
[00:15:39.000 --> 00:15:42.000]  他說他的上司已經結婚
[00:15:42.000 --> 00:15:44.000]  他上司追求他
[00:15:44.000 --> 00:15:46.000]  是一位姐妹
[00:15:46.000 --> 00:15:47.000]  他上司結婚
[00:15:47.000 --> 00:15:48.000]  他上司會追求他
[00:15:48.000 --> 00:15:50.000]  但這個姐妹也有男朋友
[00:15:50.000 --> 00:15:53.000]  全世界都知道她有男朋友
[00:15:53.000 --> 00:15:56.000]  可能你說
[00:15:56.000 --> 00:15:57.000]  嘩 為什麼會這樣
[00:15:57.000 --> 00:15:58.000]  但我想說
[00:15:58.000 --> 00:15:59.000]  原來這個世界的人
[00:15:59.000 --> 00:16:01.000]  真的這麼想
[00:16:01.000 --> 00:16:04.000]  其實很多人都會這樣想
[00:16:04.000 --> 00:16:05.000]  也不錯
[00:16:05.000 --> 00:16:07.000]  有個醫生追求我
[00:16:07.000 --> 00:16:08.000]  可能我接受他的追求
[00:16:08.000 --> 00:16:10.000]  跟他發展感情
[00:16:10.000 --> 00:16:12.000]  可能我的事業會有幫助
[00:16:12.000 --> 00:16:16.000]  不過這個姐妹一口拒絕
[00:16:16.000 --> 00:16:18.000]  表明自己是基督徒
[00:16:18.000 --> 00:16:19.000]  不會做這些事
[00:16:19.000 --> 00:16:21.000]  但姐妹我不知道
[00:16:21.000 --> 00:16:22.000]  你的生命裏面
[00:16:22.000 --> 00:16:24.000]  能否有一個堅定的立場
[00:16:24.000 --> 00:16:26.000]  能夠在我們生活裏面
[00:16:26.000 --> 00:16:28.000]  去展現你的信仰
[00:16:28.000 --> 00:16:29.000]  你所信的
[00:16:29.000 --> 00:16:33.000]  我們繼續看下去10至14節
[00:16:33.000 --> 00:16:36.000]  原來不單止聖殿的庫房
[00:16:36.000 --> 00:16:37.000]  讓了出去
[00:16:37.000 --> 00:16:40.000]  讓微信主的人使用
[00:16:40.000 --> 00:16:43.000]  原來在神殿裏面
[00:16:43.000 --> 00:16:45.000]  服侍的一群利美人
[00:16:45.000 --> 00:16:47.000]  因為沒有薪水
[00:16:47.000 --> 00:16:49.000]  要到外面工作
[00:16:49.000 --> 00:16:51.000]  其實在說什麼呢
[00:16:51.000 --> 00:16:54.000]  在說沒有人在聖殿裏面服侍
[00:16:54.000 --> 00:16:57.000]  聖殿原本是敬拜上帝
[00:16:57.000 --> 00:17:00.000]  獻祭的運作都停頓了
[00:17:00.000 --> 00:17:02.000]  聖殿應有的用途都沒有了
[00:17:02.000 --> 00:17:03.000]  這個情況
[00:17:03.000 --> 00:17:04.000]  其實很大機會
[00:17:04.000 --> 00:17:06.000]  跟剛才說的事有關
[00:17:06.000 --> 00:17:08.000]  為什麼這樣說呢
[00:17:08.000 --> 00:17:10.000]  如果我們再看前一點
[00:17:10.000 --> 00:17:12.000]  4至5節的時候
[00:17:12.000 --> 00:17:13.000]  我們就知道
[00:17:13.000 --> 00:17:18.000]  原來以利亞實管理的倉庫
[00:17:18.000 --> 00:17:20.000]  原來是放獻祭的物品
[00:17:20.000 --> 00:17:22.000]  不單止放獻祭的物品
[00:17:22.000 --> 00:17:24.000]  也放供應利美人
[00:17:24.000 --> 00:17:28.000]  即祭司的日常用品
[00:17:28.000 --> 00:17:29.000]  因為沒有好好管理的時候
[00:17:29.000 --> 00:17:32.000]  可能連這些物品放在哪裏
[00:17:32.000 --> 00:17:33.000]  又不知道
[00:17:33.000 --> 00:17:34.000]  有沒有又不知道
[00:17:34.000 --> 00:17:39.000]  甚至沒有定期發放物資給利美人
[00:17:39.000 --> 00:17:43.000]  令到這班在聖殿裏面工作的利美人
[00:17:43.000 --> 00:17:45.000]  都不能夠維持生活
[00:17:45.000 --> 00:17:47.000]  要出去謀生
[00:17:47.000 --> 00:17:50.000]  而放下了服侍神的工作
[00:17:50.000 --> 00:17:54.000]  令到整個獻祭的事情都停頓了
[00:17:54.000 --> 00:17:56.000]  聖殿應有的用途都沒有了
[00:17:56.000 --> 00:17:59.000]  原來沒有好好管理的庫房
[00:17:59.000 --> 00:18:01.000]  是會影響其他侍奉的群體
