
[00:00:00.000 --> 00:00:02.560]  今天是《五經人物講道》系列
[00:06:13.660 --> 00:06:15.660]  三次
[00:06:15.660 --> 00:06:19.660]  在31章裡有三番四次重重複複
[00:06:19.660 --> 00:06:23.660]  向以色列的回眾和約書亞說的
[00:06:23.660 --> 00:06:26.660]  就是這番話
[00:06:26.660 --> 00:06:31.660]  由第31章6節到第8節和第23節
[00:06:31.660 --> 00:06:33.660]  在這裡說什麼?
[00:06:33.660 --> 00:06:35.660]  剛強壯膽不要害怕
[00:06:35.660 --> 00:06:37.660]  第二次說什麼?
[00:06:37.660 --> 00:06:39.660]  在第七節說
[00:06:39.660 --> 00:06:40.660]  剛強壯膽
[00:06:40.660 --> 00:06:43.660]  然後到第23節說什麼?
[00:06:43.660 --> 00:06:46.660]  剛強壯膽
[00:06:46.660 --> 00:06:50.660]  可見這一班的什麼?
[00:06:50.660 --> 00:06:53.660]  這一班以色列人和約書亞隊
[00:06:53.660 --> 00:06:54.660]  他們真的很害怕
[00:06:54.660 --> 00:06:58.660]  摩西放下了他的領袖棒
[00:06:58.660 --> 00:07:00.660]  對他們來說
[00:07:00.660 --> 00:07:03.660]  多大的震撼和驚惶
[00:07:03.660 --> 00:07:05.660]  不知所措
[00:07:05.660 --> 00:07:07.660]  很多的擔心和不安
[00:07:07.660 --> 00:07:10.660]  覺得前路好像茫茫
[00:07:10.660 --> 00:07:14.660]  也相信摩西是知道他們的擔心
[00:07:14.660 --> 00:07:19.660]  而摩西要放手離開這一班的群眾和約書亞
[00:07:19.660 --> 00:07:22.660]  我相信也是一樣不容易的
[00:07:22.660 --> 00:07:26.660]  我知道摩西在第二節說
[00:07:26.660 --> 00:07:28.660]  說出一個很重要的原因
[00:07:28.660 --> 00:07:31.660]  上帝告訴他什麼?
[00:07:31.660 --> 00:07:34.660]  你不得過這個約旦河
[00:07:34.660 --> 00:07:35.660]  神這樣跟他說
[00:07:35.660 --> 00:07:37.660]  就是告訴摩西
[00:07:37.660 --> 00:07:40.660]  你歷史的任務已經什麼?
[00:07:40.660 --> 00:07:42.660]  完成了
[00:07:42.660 --> 00:07:46.660]  是時候要退下來
[00:07:46.660 --> 00:07:48.660]  哲學家羅素這樣說
[00:07:48.660 --> 00:07:51.660]  我們人性有四大慾望
[00:07:51.660 --> 00:07:53.660]  一個是佔有慾
[00:07:53.660 --> 00:07:55.660]  一個是競爭慾
[00:07:55.660 --> 00:07:57.660]  另一個是虛榮心
[00:07:57.660 --> 00:08:00.660]  最後一個是權力慾
[00:08:00.660 --> 00:08:02.660]  他認為其中最可怕的
[00:08:02.660 --> 00:08:04.660]  就是權力慾
[00:08:04.660 --> 00:08:10.660]  他更加視權力慾為終極的誘惑
[00:08:10.660 --> 00:08:12.660]  作為兩代領袖的摩西
[00:08:12.660 --> 00:08:16.660]  他有沒有這種權力的慾望呢?
[00:08:16.660 --> 00:08:19.660]  你想想,做了40年
[00:08:19.660 --> 00:08:21.660]  40年長不長?
[00:08:21.660 --> 00:08:24.660]  一段真是不短的時間
[00:08:24.660 --> 00:08:26.660]  還有人很有趣
[00:08:26.660 --> 00:08:27.660]  日子久了
[00:08:27.660 --> 00:08:29.660]  人很多時候就會想
[00:08:29.660 --> 00:08:30.660]  就會自以為是
[00:08:30.660 --> 00:08:33.660]  認為沒有自己不行
[00:08:33.660 --> 00:08:37.660]  而且還會想盡辦法保持這個位置
[00:08:37.660 --> 00:08:42.660]  摩西有沒有面對這種權力終極的誘惑呢?
[00:08:42.660 --> 00:08:44.660]  我真的不知道
[00:08:44.660 --> 00:08:46.660]  因為在經文裡沒有說過
[00:08:46.660 --> 00:08:49.660]  但是看來摩西對神的信服
[00:08:49.660 --> 00:08:54.660]  是超越了這種誘惑
[00:08:54.660 --> 00:09:00.660]  我們看到在經文裡這樣說
[00:09:00.660 --> 00:09:02.660]  在這裡第三至第八節
[00:09:02.660 --> 00:09:04.660]  摩西不斷地說
[00:09:04.660 --> 00:09:07.660]  對這些以色列人和約書亞說
[00:09:07.660 --> 00:09:10.660]  「也和說你的神必在你面前過河
[00:09:10.660 --> 00:09:12.660]  也和說必對待他們
[00:09:12.660 --> 00:09:15.660]  也和說必將他們交在你面前
[00:09:15.660 --> 00:09:18.660]  也和說你們的神必與你同在
[00:09:18.660 --> 00:09:20.660]  他必不撇下你
[00:09:20.660 --> 00:09:22.660]  也和說必在你面前
[00:09:22.660 --> 00:09:24.660]  他必親自與你同在
[00:09:24.660 --> 00:09:28.660]  必不撇下你,也不要棄你」
[00:09:28.660 --> 00:09:29.660]  你看到嗎?
[00:09:29.660 --> 00:09:32.660]  摩西的焦點不是放在自己身上
[00:09:32.660 --> 00:09:35.660]  他不斷地告訴他們
[00:09:35.660 --> 00:09:37.660]  是也和說他會怎樣去做
[00:09:37.660 --> 00:09:39.660]  為你去做的
[00:09:39.660 --> 00:09:41.660]  他的焦點只是放在
[00:09:41.660 --> 00:09:43.660]  也和說神的作為
[00:09:43.660 --> 00:09:46.660]  祂的同在和祂的大能
[00:09:46.660 --> 00:09:48.660]  摩西真的完全放下自己
[00:09:48.660 --> 00:09:52.660]  他不單只是對神的信服
[00:09:52.660 --> 00:09:54.660]  摩西的話更加顯出
[00:09:54.660 --> 00:09:58.660]  對以色列人的關心和愛
[00:09:58.660 --> 00:10:00.660]  他知道他們還不夠
[00:10:00.660 --> 00:10:03.660]  所以他繼續在這裡說這番話
[00:10:03.660 --> 00:10:06.660]  很叫這兩代的領袖人
[00:10:06.660 --> 00:10:09.660]  很叫他們在以色列和約書亞
[00:10:09.660 --> 00:10:12.660]  不要只習慣聽摩西的話
[00:10:12.660 --> 00:10:15.660]  現在摩西將棋子交給其他人
[00:10:15.660 --> 00:10:18.660]  叫他們不要害怕
[00:10:18.660 --> 00:10:21.660]  縱然他們還不知道前面的路
[00:10:21.660 --> 00:10:25.660]  他相信神沒有了他們體內
[00:10:25.660 --> 00:10:27.660]  一個這麼偉大的領袖在他身邊
[00:10:27.660 --> 00:10:29.660]  不需要擔心
[00:10:29.660 --> 00:10:32.660]  因為他叫他們做什麼呢
[00:10:32.660 --> 00:10:35.660]  也和說必對待他們
[00:10:35.660 --> 00:10:39.660]  如同從前對待他除滅阿摩利人的王
[00:10:39.660 --> 00:10:40.660]  西雲與鄂
[00:10:40.660 --> 00:10:43.660]  以及他們的國一樣
[00:10:43.660 --> 00:10:49.660]  摩西再三提醒以色列人
[00:10:49.660 --> 00:10:50.660]  剛強壯膽
[00:10:50.660 --> 00:10:52.660]  還有告訴他們
[00:10:52.660 --> 00:10:55.660]  不要忽略也和說神
[00:10:55.660 --> 00:10:57.660]  是那位真正幫你的神
[00:10:57.660 --> 00:11:02.660]  還有回想神那時候怎樣幫你奪取
[00:11:02.660 --> 00:11:05.660]  阿摩利兩王的土地
[00:11:05.660 --> 00:11:08.660]  神同樣會和你們一起
[00:11:08.660 --> 00:11:11.660]  去得到這個迦南地
[00:11:11.660 --> 00:11:16.660]  更加再一次提醒他們
[00:11:16.660 --> 00:11:20.660]  真正為他們打仗得勝的
[00:11:20.660 --> 00:11:21.660]  不是摩西
[00:11:21.660 --> 00:11:23.660]  是神自己
[00:11:23.660 --> 00:11:26.660]  不單止摩西要學習放手
[00:11:26.660 --> 00:11:29.660]  以色列、文和約書亞
[00:11:29.660 --> 00:11:32.660]  他們都要學習對摩西做什麼
[00:11:32.660 --> 00:11:34.660]  放手
[00:11:34.660 --> 00:11:37.660]  他們自己要親自去經歷神的同在
[00:11:37.660 --> 00:11:41.660]  還有真正去倚靠神
[00:11:41.660 --> 00:11:44.660]  摩西的服事
[00:11:44.660 --> 00:11:47.660]  令我有一個很大的提醒
[00:11:47.660 --> 00:11:48.660]  為什麼呢
[00:11:48.660 --> 00:11:52.660]  記得我以前是在福音解讀裡服事
[00:11:52.660 --> 00:11:55.660]  那時候我因為服事得太投入
[00:11:55.660 --> 00:11:58.660]  我連放假的時候都不懂得休息
[00:11:58.660 --> 00:12:03.660]  心裡只想著村裡的姊妹的需要
[00:12:03.660 --> 00:12:09.660]  累積了接近三年的長期疲累和壓力
[00:12:09.660 --> 00:12:12.660]  終於我身體裡發出了警告
[00:12:12.660 --> 00:12:15.660]  我知道是時候要退出來
[00:12:15.660 --> 00:12:19.660]  交給其他人來接棒
[00:12:19.660 --> 00:12:24.660]  但那時候沒有人肯申請我這個職位
[00:12:24.660 --> 00:12:27.660]  因為其實真的挺艱難的
[00:12:27.660 --> 00:12:30.660]  在一個荒島裡
[00:12:30.660 --> 00:12:32.660]  所以我在想
[00:12:32.660 --> 00:12:34.660]  叫我退下來
[00:12:34.660 --> 00:12:36.660]  真的難過登天
[00:12:36.660 --> 00:12:38.660]  我一定要留下來
[00:12:38.660 --> 00:12:40.660]  這裡有你很大的需要
[00:12:40.660 --> 00:12:43.660]  而且這裡有我辛苦建立的侍奉
[00:12:43.660 --> 00:12:45.660]  有我愛的姊妹
[00:12:45.660 --> 00:12:48.660]  這裡的和場很大的需要
[00:12:48.660 --> 00:12:51.660]  你叫我怎麼能夠放手不顧呢
[00:12:51.660 --> 00:12:53.660]  如果沒有我
[00:12:53.660 --> 00:12:56.660]  這個侍奉就會倒塌
[00:12:56.660 --> 00:12:58.660]  我是不是想得太大了
[00:12:58.660 --> 00:13:01.660]  我真的想得太大了
[00:13:01.660 --> 00:13:04.660]  但我做到最後我燒掉了
[00:13:04.660 --> 00:13:06.660]  身體出現了很多毛病
[00:13:06.660 --> 00:13:10.660]  情緒也開始有低落的現象
[00:13:10.660 --> 00:13:14.660]  我自己用了一段很長的時間去問神
[00:13:14.660 --> 00:13:18.660]  我說神啊
[00:13:18.660 --> 00:13:20.660]  為什麼我會燒掉
[00:13:20.660 --> 00:13:23.660]  你不是看著我的嗎
[00:13:23.660 --> 00:13:27.660]  是你呼召我去服侍這個吸毒的群體
[00:13:27.660 --> 00:13:29.660]  我馴服了
[00:13:29.660 --> 00:13:32.660]  我回應你的呼召
[00:13:32.660 --> 00:13:36.660]  但為什麼會搞成這樣
[00:13:36.660 --> 00:13:40.660]  我問提出了在哪裡
[00:13:40.660 --> 00:13:43.660]  慢慢地神讓我看到
[00:13:43.660 --> 00:13:46.660]  原來我自己是不知不覺裡
[00:13:46.660 --> 00:13:52.660]  陷入了心道心理學所說的
[00:13:52.660 --> 00:13:56.660]  attachment 依附的情況
[00:13:56.660 --> 00:13:58.660]  什麼意思呢
[00:13:58.660 --> 00:14:01.660]  原來我把我自己整個人的心思
[00:14:01.660 --> 00:14:03.660]  意念 精神
[00:14:03.660 --> 00:14:06.660]  綁住了 依附了
[00:14:06.660 --> 00:14:09.660]  在人和事工裡
[00:14:09.660 --> 00:14:15.660]  將它們成為我生命裡的全部份
[00:14:15.660 --> 00:14:18.660]  而且我到了一個地步
[00:14:18.660 --> 00:14:21.660]  是抓住不放
[00:14:21.660 --> 00:14:24.660]  我把侍奉村裡的姐妹
[00:14:24.660 --> 00:14:27.660]  放得很大 很專注
[00:14:27.660 --> 00:14:30.660]  本來專注是好事
[00:14:30.660 --> 00:14:32.660]  但我不知道原來
[00:14:32.660 --> 00:14:35.660]  原來這個可以變成一個虛構的神
[00:14:35.660 --> 00:14:37.660]  我自己不知不覺裡
[00:14:37.660 --> 00:14:40.660]  變成依附了姐妹和在這個事工裡
[00:14:40.660 --> 00:14:44.660]  而這些姐妹都是依附了我
[00:14:44.660 --> 00:14:48.660]  你說這樣是不是一個健康的侍奉
[00:14:48.660 --> 00:14:53.660]  這樣是不是真的為神做的侍奉
[00:14:53.660 --> 00:14:55.660]  你們要很清楚
[00:14:55.660 --> 00:14:57.660]  但不知為何那時我看不到
[00:14:57.660 --> 00:15:01.660]  我覺得我很盡心盡意盡性盡力愛神
[00:15:01.660 --> 00:15:04.660]  原來我的服侍看來好像為神
[00:15:04.660 --> 00:15:06.660]  很有意義 很有價值
[00:15:06.660 --> 00:15:09.660]  而且侍工原來帶給我成就感滿足感
[00:15:09.660 --> 00:15:12.660]  原來變成是我的神
[00:15:12.660 --> 00:15:15.660]  教我竭力抓住不放
[00:15:15.660 --> 00:15:19.660]  也令我迷失了我服侍的方向
[00:15:19.660 --> 00:15:22.660]  主耶穌說你的財寶在哪裡
[00:15:22.660 --> 00:15:25.660]  你的心就在哪裡
[00:15:25.660 --> 00:15:27.660]  我終於醒悟了
[00:15:27.660 --> 00:15:30.660]  自己的竭力侍奉原來不自覺中裡
[00:15:30.660 --> 00:15:37.660]  我陷入了為自己為人多於為神
[00:15:37.660 --> 00:15:41.660]  神教我學習要放手
[00:15:41.660 --> 00:15:45.660]  要讓自己從依附在侍工的心態裡
[00:15:45.660 --> 00:15:47.660]  釋放出來
[00:15:47.660 --> 00:15:51.660]  避免讓一群群體的姐妹
[00:15:51.660 --> 00:15:54.660]  是錯愕地依附了我
[00:15:54.660 --> 00:15:56.660]  他們需要依靠神
[00:15:56.660 --> 00:15:59.660]  很感謝神
[00:15:59.660 --> 00:16:03.660]  當神預備了約書雅接替摩西的棒
[00:16:03.660 --> 00:16:06.660]  神同樣在我學會放手的時候
[00:16:06.660 --> 00:16:09.660]  神也很快為我預備接班人
[00:16:09.660 --> 00:16:13.660]  令我可以很安心離開這個群體
[00:16:13.660 --> 00:16:17.660]  神給我一個很寶貴學習屬靈的功課
[00:16:17.660 --> 00:16:22.660]  如何從一個依附去到放手
[00:16:22.660 --> 00:16:23.660]  或者有人問
[00:16:23.660 --> 00:16:25.660]  我又不是摩西
[00:16:25.660 --> 00:16:26.660]  我又不是什麼領袖
[00:16:26.660 --> 00:16:28.660]  這個和我有什麼關係呢
[00:16:28.660 --> 00:16:30.660]  但我可以跟你這樣說
[00:16:30.660 --> 00:16:32.660]  在每一個基督徒裡
[00:16:32.660 --> 00:16:34.660]  我們一生都要學習什麼
[00:16:34.660 --> 00:16:36.660]  放手
[00:16:36.660 --> 00:16:38.660]  去信靠神
[00:16:38.660 --> 00:16:40.660]  讓神說了算
[00:16:40.660 --> 00:16:42.660]  讓神帶領
[00:16:42.660 --> 00:16:44.660]  因為依附
[00:16:44.660 --> 00:16:46.660]  會慢慢帶你走向了
[00:16:46.660 --> 00:16:47.660]  依賴
[00:16:47.660 --> 00:16:49.660]  很執著
[00:16:49.660 --> 00:16:50.660]  捉住不放
[00:16:50.660 --> 00:16:51.660]  甚至很偏執
[00:16:51.660 --> 00:16:52.660]  到一個什麼
[00:16:52.660 --> 00:16:54.660]  你覺得很怕失去
[00:16:54.660 --> 00:16:56.660]  很怕失去就不行
[00:16:56.660 --> 00:17:00.660]  甚至你會被困在這裡
[00:17:00.660 --> 00:17:03.660]  綁著你的心靈
[00:17:03.660 --> 00:17:06.660]  你失去了那份自由
[00:17:06.660 --> 00:17:08.660]  就像有一位肢體一樣
[00:17:08.660 --> 00:17:11.660]  他很有熱誠去侍奉神
[00:17:11.660 --> 00:17:13.660]  願意放棄高薪厚職
[00:17:13.660 --> 00:17:16.660]  去一間教育機構幫忙
[00:17:16.660 --> 00:17:20.660]  但因為他做事要求很認真
[00:17:20.660 --> 00:17:22.660]  要求又很有要求
[00:17:22.660 --> 00:17:25.660]  做事裡面做到完美無瑕
[00:17:25.660 --> 00:17:26.660]  才能夠收穫
[00:17:26.660 --> 00:17:28.660]  停下來
[00:17:28.660 --> 00:17:30.660]  但原來背後的原因
[00:17:30.660 --> 00:17:33.660]  是渴求能夠什麼呢
[00:17:33.660 --> 00:17:35.660]  被人認可
[00:17:35.660 --> 00:17:36.660]  接納
[00:17:36.660 --> 00:17:38.660]  讚賞
[00:17:38.660 --> 00:17:40.660]  又很怕被人什麼
[00:17:40.660 --> 00:17:41.660]  被人說
[00:17:41.660 --> 00:17:43.660]  被人質疑
[00:17:43.660 --> 00:17:45.660]  很怕失敗
[00:17:45.660 --> 00:17:47.660]  甚至很怕做得不好
[00:17:47.660 --> 00:17:49.660]  這些害怕的思想
[00:17:49.660 --> 00:17:51.660]  這些執著
[00:17:51.660 --> 00:17:53.660]  這份執著
[00:17:53.660 --> 00:17:56.660]  令到他每一樣東西都要什麼
[00:17:56.660 --> 00:17:59.660]  親力親為
[00:17:59.660 --> 00:18:02.660]  令到身邊的人裡面
[00:18:02.660 --> 00:18:04.660]  都受不了
[00:18:04.660 --> 00:18:06.660]  在人際關係裡面
[00:18:06.660 --> 00:18:08.660]  都產生很多磨擦
[00:18:08.660 --> 00:18:10.660]  不單在工作上
[00:18:10.660 --> 00:18:11.660]  在家庭上
[00:18:11.660 --> 00:18:12.660]  在配偶上
[00:18:12.660 --> 00:18:14.660]  在子女上
[00:18:14.660 --> 00:18:15.660]  很感恩
[00:18:15.660 --> 00:18:18.660]  他很謙卑受教
[00:18:18.660 --> 00:18:21.660]  當他上師很坦白告訴他
[00:18:21.660 --> 00:18:23.660]  他這種偏執的性格
[00:18:23.660 --> 00:18:25.660]  他願意學習
[00:18:25.660 --> 00:18:27.660]  去放手依靠神
[00:18:27.660 --> 00:18:31.660]  不再去追求人眼中那種完美
[00:18:31.660 --> 00:18:33.660]  再被這種完美主義裡面
[00:18:33.660 --> 00:18:35.660]  去糾纏
[00:18:35.660 --> 00:18:38.660]  或者依附在他的心靈裡面
[00:18:38.660 --> 00:18:40.660]  令到他能夠很釋放
[00:18:40.660 --> 00:18:41.660]  很自由
[00:18:41.660 --> 00:18:42.660]  服侍可以這麼自由
[00:18:42.660 --> 00:18:43.660]  這麼有喜樂
[00:18:43.660 --> 00:18:45.660]  和他和人際關係裡面
[00:18:45.660 --> 00:18:49.660]  變得更和諧
[00:18:49.660 --> 00:18:50.660]  當然神是很希望我們
[00:18:50.660 --> 00:18:52.660]  全心全意去侍奉他
[00:18:52.660 --> 00:18:54.660]  但是當神要求你什麼
[00:18:54.660 --> 00:18:56.660]  學習放手的時候
[00:18:56.660 --> 00:18:57.660]  我們就需要什麼
[00:18:57.660 --> 00:19:00.660]  放手
[00:19:00.660 --> 00:19:02.660]  不要讓你和任何人
[00:19:02.660 --> 00:19:04.660]  事或物件
[00:19:04.660 --> 00:19:05.660]  甚至你的性格
[00:19:05.660 --> 00:19:09.660]  成為你的依附或者偏執
[00:19:09.660 --> 00:19:13.660]  以致你失去了對神裡面的信教
[00:19:13.660 --> 00:19:15.660]  偏執
[00:19:15.660 --> 00:19:17.660]  其實這種信念
[00:19:17.660 --> 00:19:18.660]  想法
[00:19:18.660 --> 00:19:20.660]  或者恐懼
[00:19:20.660 --> 00:19:22.660]  其實今天在我們的焦圖裡
[00:19:22.660 --> 00:19:23.660]  我們都會有
[00:19:23.660 --> 00:19:25.660]  有些人仍然給什麼
[00:19:25.660 --> 00:19:27.660]  怕沒錢
[00:19:27.660 --> 00:19:29.660]  這種想法
[00:19:29.660 --> 00:19:30.660]  很擔心
[00:19:30.660 --> 00:19:31.660]  怕病
[00:19:31.660 --> 00:19:33.660]  也很擔心
[00:19:33.660 --> 00:19:35.660]  有些人怕痛
[00:19:35.660 --> 00:19:37.660]  怕失業
[00:19:37.660 --> 00:19:40.660]  或者怕子女怎麼樣
[00:19:40.660 --> 00:19:41.660]  如此類
[00:19:41.660 --> 00:19:42.660]  很多種去捉住我們
[00:19:42.660 --> 00:19:44.660]  心靈裡面
[00:19:44.660 --> 00:19:48.660]  我們很難去放手
[00:19:48.660 --> 00:19:49.660]  但是神說
[00:19:49.660 --> 00:19:53.660]  要我們學習放手
[00:19:53.660 --> 00:19:54.660]  值得我們去反省
[00:19:54.660 --> 00:19:56.660]  今天我們沒有去執著一些東西
[00:19:56.660 --> 00:19:58.660]  你是愛你的事工
[00:19:58.660 --> 00:20:00.660]  愛你的人
[00:20:00.660 --> 00:20:01.660]  愛你的物件
[00:20:01.660 --> 00:20:03.660]  多於神
[00:20:03.660 --> 00:20:05.660]  我們要小心
[00:20:05.660 --> 00:20:06.660]  不要把這些東西
[00:20:06.660 --> 00:20:09.660]  看得太重要
[00:20:09.660 --> 00:20:12.660]  把它放到無限大
[00:20:12.660 --> 00:20:13.660]  令這些事
[00:20:13.660 --> 00:20:15.660]  捉住你不放
[00:20:15.660 --> 00:20:17.660]  令你所有的心思
[00:20:17.660 --> 00:20:18.660]  意念
[00:20:18.660 --> 00:20:22.660]  都放在那裡
