
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹各位朋友午安
[00:04:49.320 --> 00:04:54.320]  「從那一天開始,耶路撒冷的教會遭受到大迫害」
[00:04:54.320 --> 00:04:59.320]  「除了使徒以外,門徒都分散在猶太和撒瑪利亞各處」
[00:04:59.320 --> 00:05:02.320]  經文說從那一天開始是甚麼事呢?
[00:05:02.320 --> 00:05:07.320]  原來就是教會歷史第一位殉道的門徒
[00:05:07.320 --> 00:05:09.320]  史提反死的一天
[00:05:09.320 --> 00:05:13.320]  從那一天開始,耶路撒冷的教會大被迫害
[00:05:13.320 --> 00:05:16.320]  於是除了使徒之外,門徒都分散
[00:05:16.320 --> 00:05:19.320]  到達撒瑪利亞各處的地方
[00:05:19.320 --> 00:05:22.320]  肥利就像這些門徒一樣
[00:05:22.320 --> 00:05:24.320]  到達撒瑪利亞的地方
[00:05:24.320 --> 00:05:26.320]  他做了甚麼呢?
[00:05:26.320 --> 00:05:29.320]  經文第五六節這樣說
[00:05:29.320 --> 00:05:33.320]  「肥利到達撒瑪利亞城區,向當地人宣講基督」
[00:05:33.320 --> 00:05:37.320]  「眾人都聚精會神,同心合意地聽肥利所說的話」
[00:05:37.320 --> 00:05:41.320]  「一邊聽他的話,一邊看他所行的神蹟」
[00:05:41.320 --> 00:05:45.320]  雖然肥利在一個艱難的時代當中
[00:05:45.320 --> 00:05:48.320]  但肥利依然做回基督徒的本份
[00:05:48.320 --> 00:05:50.320]  他都努力宣揚福音
[00:05:50.320 --> 00:05:53.320]  除了宣揚福音之外,他也行善
[00:05:53.320 --> 00:05:56.320]  但他行善的地方特別一點,是行神蹟
[00:05:56.320 --> 00:05:59.320]  根據夏文英的經文說,他的神蹟有甚麼呢?
[00:05:59.320 --> 00:06:04.320]  就是醫治、講鬼,甚至令瘸腿的人都可以得到行走
[00:06:04.320 --> 00:06:09.320]  其實看回肥利,他是一個很熱心傳福音的人
[00:06:09.320 --> 00:06:15.320]  同時也行善事,他也是我們一個很好的榜樣
[00:06:15.320 --> 00:06:20.320]  肥利可以行神蹟,可能我們比較難一點
[00:06:20.320 --> 00:06:24.320]  令瘸腿的人可以行走,或者死人可以復活
[00:06:24.320 --> 00:06:28.320]  但如果我們有信心的話
[00:06:28.320 --> 00:06:34.320]  依然行善,關心我們身邊的人,或者鄰舍或街坊的話
[00:06:34.320 --> 00:06:36.320]  如果你跟他祈禱的話
[00:06:36.320 --> 00:06:41.320]  若神願意,其實神蹟就可能會發生
[00:06:41.320 --> 00:06:43.320]  大家同意嗎?
[00:06:43.320 --> 00:06:46.320]  其實不知不覺就會發生
[00:06:46.320 --> 00:06:49.320]  再看回經文
[00:06:49.320 --> 00:06:52.320]  經文說,有一個主的使者對肥利說
[00:06:52.320 --> 00:06:54.320]  「起來向南走」
[00:06:54.320 --> 00:06:59.320]  有主的使者,這個使者其實就是指天使
[00:06:59.320 --> 00:07:02.320]  天使對肥利說,「你向南走」
[00:07:02.320 --> 00:07:05.320]  「那一路是曠野」
[00:07:05.320 --> 00:07:08.320]  雖然那一路是難行,因為是曠野
[00:07:08.320 --> 00:07:14.320]  但肥利很快地聽神的使者,於是走那一路
[00:07:14.320 --> 00:07:17.320]  走的時候發現一件很奇特的事
[00:07:17.320 --> 00:07:19.320]  一件很出乎意料的事
[00:07:19.320 --> 00:07:24.320]  經文亦提到,肥利起來的時候不料
[00:07:24.320 --> 00:07:26.320]  不料有什麼特別的事呢?
[00:07:26.320 --> 00:07:29.320]  在曠野中遇到一個達官貴人
[00:07:29.320 --> 00:07:31.320]  這個達官貴人是誰呢?
[00:07:31.320 --> 00:07:35.320]  就是埃塞俄比亞的一個太監
[00:07:35.320 --> 00:07:37.320]  而這個太監很有大權
[00:07:37.320 --> 00:07:39.320]  為什麼說他有大權呢?
[00:07:39.320 --> 00:07:47.320]  原來是因為他負責管理埃塞俄比亞女王金大姬的銀庫總管
[00:07:47.320 --> 00:07:49.320]  銀庫是什麼意思呢?
[00:07:49.320 --> 00:07:54.320]  除了可以用來存銀,也有機會存金,甚至是一個寶藏
[00:07:54.320 --> 00:07:59.320]  所以整個國家的財富都掌握在太監手上
[00:07:59.320 --> 00:08:03.320]  其實對中國人來說,當太監有很大權的時候
[00:08:03.320 --> 00:08:10.320]  我們都很明白,有機會在一人之下,萬人之上
[00:08:10.320 --> 00:08:13.320]  這個太監除了有大權之外
[00:08:13.320 --> 00:08:16.320]  其實他也是一個敬畏神的人
[00:08:16.320 --> 00:08:18.320]  為什麼這樣說呢?
[00:08:18.320 --> 00:08:20.320]  因為在經文最後說了什麼呢?
[00:08:20.320 --> 00:08:22.320]  他上耶路撒冷去禮拜
[00:08:22.320 --> 00:08:25.320]  禮拜的意思就是去敬拜神
[00:08:25.320 --> 00:08:28.320]  真的去參與敬拜
[00:08:28.320 --> 00:08:33.320]  有人可能會問,其實為什麼這個埃塞俄比亞的一個非洲人
[00:08:33.320 --> 00:08:36.320]  太監為什麼會懂得敬拜神呢?
[00:08:36.320 --> 00:08:39.320]  其實早在所羅門王的時代
[00:08:39.320 --> 00:08:42.320]  在埃塞俄比亞有一個士巴的女王
[00:08:42.320 --> 00:08:45.320]  其實也向所羅門王進貢
[00:08:45.320 --> 00:08:49.320]  可能在那時候就有人認識次人之位的耶和華
[00:08:49.320 --> 00:08:53.320]  甚至可能已經有敬拜的事情開始發生
[00:08:53.320 --> 00:08:57.320]  再看,經文就說到
[00:08:57.320 --> 00:09:00.320]  回程當中,太監就坐在車上
[00:09:00.320 --> 00:09:03.320]  在唸以賽亞先知的書
[00:09:03.320 --> 00:09:07.320]  聖靈對菲利說,你靠近那個車
[00:09:07.320 --> 00:09:10.320]  於是菲利就跑到那裡
[00:09:10.320 --> 00:09:13.320]  聽到他唸這個書
[00:09:13.320 --> 00:09:17.320]  其實回程的時候,太監就在看這本書
[00:09:17.320 --> 00:09:22.320]  當時一般人都未必可以擁有一卷聖經
[00:09:22.320 --> 00:09:25.320]  因為當時印刷是不方便的
[00:09:25.320 --> 00:09:27.320]  人怎樣去寫聖經呢?
[00:09:27.320 --> 00:09:30.320]  就是逐一字寫在羊皮卷上
[00:09:30.320 --> 00:09:32.320]  他們要很小心
[00:09:32.320 --> 00:09:36.320]  因為如果寫錯了的話,整個羊皮就不要了
[00:09:36.320 --> 00:09:38.320]  甚至乎的多有商傳說到
[00:09:38.320 --> 00:09:41.320]  其實當抄寫耶和華這三個字的時候
[00:09:41.320 --> 00:09:43.320]  他們是要沐浴更衣的
[00:09:43.320 --> 00:09:46.320]  你想想,要寫一卷聖經
[00:09:46.320 --> 00:09:48.320]  其實不容易,很艱難
[00:09:48.320 --> 00:09:51.320]  所以擁有一卷聖經,其實可能是一件很昂貴的事
[00:09:51.320 --> 00:09:54.320]  由於太監可能很喜歡神的話語
[00:09:54.320 --> 00:09:56.320]  就不知道什麼途徑擁有這本書
[00:09:56.320 --> 00:09:59.320]  甚至會不會用很昂貴的價錢買下來呢?
[00:09:59.320 --> 00:10:01.320]  當他在途中的時候,可能急不及待
[00:10:01.320 --> 00:10:03.320]  想知道神有什麼說話
[00:10:03.320 --> 00:10:05.320]  於是就打開來看
[00:10:05.320 --> 00:10:10.320]  菲利看到太監在唸以賽亞書的時候
[00:10:10.320 --> 00:10:14.320]  他就問太監,其實你明不明白書裡面說什麼?
[00:10:14.320 --> 00:10:17.320]  太監就說,其實我也不知道裡面說什麼
[00:10:17.320 --> 00:10:19.320]  因為沒有人教我
[00:10:19.320 --> 00:10:25.320]  我們就看看這卷書令太監不明白是什麼書
[00:10:25.320 --> 00:10:28.320]  這卷書是這樣說的
[00:10:28.320 --> 00:10:30.320]  他像羊被牽去宰殺
[00:10:30.320 --> 00:10:34.320]  又像羔羊在子毛人手下無聲
[00:10:34.320 --> 00:10:36.320]  他也是這樣不開口
[00:10:36.320 --> 00:10:39.320]  他卑微的時候得不到公義的審判
[00:10:39.320 --> 00:10:41.320]  誰能夠贖他的身世呢?
[00:10:41.320 --> 00:10:45.320]  因為他的生命從地上被奪去
[00:10:45.320 --> 00:10:48.320]  這段經文就是太監不明白的地方
[00:10:48.320 --> 00:10:51.320]  說到被羊宰去
[00:10:51.320 --> 00:10:54.320]  太監就不明白羊是指誰呢?
[00:10:54.320 --> 00:10:57.320]  是不是指以賽亞自己呢?
[00:10:57.320 --> 00:11:00.320]  還是指其他的人呢?
[00:11:00.320 --> 00:11:03.320]  從聖經裡面去認識神
[00:11:03.320 --> 00:11:07.320]  太監就是因為這本聖經認識了神
[00:11:07.320 --> 00:11:09.320]  他不明白羊是指誰
[00:11:09.320 --> 00:11:10.320]  因為沒有人教
[00:11:10.320 --> 00:11:13.320]  今天我們知不知道羊是指誰呢?
[00:11:13.320 --> 00:11:15.320]  就是主耶穌基督
[00:11:15.320 --> 00:11:17.320]  但當我們不認識神的時候
[00:11:17.320 --> 00:11:19.320]  同樣看這卷書
[00:11:19.320 --> 00:11:21.320]  其實我們也會不明白
[00:11:21.320 --> 00:11:25.320]  不知道在座各位心裡面有沒有想到一個說法
[00:11:25.320 --> 00:11:27.320]  其實我也有很多聖經是不明白的
[00:11:27.320 --> 00:11:29.320]  很多經文我也是不明白的
[00:11:29.320 --> 00:11:32.320]  如果有什麼方法可以解決呢?
[00:11:32.320 --> 00:11:37.320]  怎樣可以幫助大家減少不認識的聖經呢?
[00:11:37.320 --> 00:11:42.320]  待會下半部分我會再提議大家
[00:11:42.320 --> 00:11:47.320]  太監就回答肥理說
[00:11:47.320 --> 00:11:49.320]  請問這卷書是指誰呢?
[00:11:49.320 --> 00:11:51.320]  是指自己還是別人呢?
[00:11:51.320 --> 00:11:56.320]  於是肥理就開始和太監解釋
[00:11:56.320 --> 00:11:59.320]  不過很想和大家說一說
[00:11:59.320 --> 00:12:01.320]  經文第三十三節說到
[00:12:01.320 --> 00:12:04.320]  他卑微的時候得不到公義的審判
[00:12:04.320 --> 00:12:06.320]  誰能夠述說他的身世呢?
[00:12:06.320 --> 00:12:08.320]  卑微有什麼意思呢?
[00:12:08.320 --> 00:12:10.320]  一個解釋就是解屈辱
[00:12:10.320 --> 00:12:12.320]  當耶穌屈辱的時候
[00:12:12.320 --> 00:12:14.320]  得不到公義的審判
[00:12:14.320 --> 00:12:16.320]  但另一個卑微的意思是
[00:12:16.320 --> 00:12:19.320]  耶穌本來是高高在上的神
[00:12:19.320 --> 00:12:21.320]  被天使天君敬拜
[00:12:21.320 --> 00:12:23.320]  但由於他要拯救人
[00:12:23.320 --> 00:12:26.320]  於是他就降卑成為一個卑微的人
[00:12:26.320 --> 00:12:30.320]  完成天父的救贖計劃
[00:12:30.320 --> 00:12:33.320]  甚至在肥立比書也有這樣說
[00:12:33.320 --> 00:12:35.320]  他本有神的形象
[00:12:35.320 --> 00:12:37.320]  取了奴僕的形象
[00:12:37.320 --> 00:12:39.320]  成為人的樣式
[00:12:39.320 --> 00:12:40.320]  就自己卑微
[00:12:40.320 --> 00:12:42.320]  全心的信服
[00:12:42.320 --> 00:12:43.320]  以至於死
[00:12:43.320 --> 00:12:45.320]  且死在十字架上
[00:12:45.320 --> 00:12:47.320]  我們看到耶穌的卑微
[00:12:47.320 --> 00:12:49.320]  另一個就是他原本是一個神
[00:12:49.320 --> 00:12:51.320]  但他也降卑給自己
[00:12:51.320 --> 00:12:53.320]  作為神的門徒
[00:12:53.320 --> 00:12:56.320]  其實我們也說要學習基督
[00:12:56.320 --> 00:12:57.320]  我們又能否學到
[00:12:57.320 --> 00:12:58.320]  像耶穌一樣
[00:12:58.320 --> 00:13:00.320]  願意信服神
[00:13:00.320 --> 00:13:02.320]  而甘願降卑呢
[00:13:02.320 --> 00:13:05.320]  經文繼續說
[00:13:05.320 --> 00:13:07.320]  太監其實也是一個
[00:13:07.320 --> 00:13:09.320]  虛心學習的人
[00:13:09.320 --> 00:13:11.320]  他沒有因為自己是一個
[00:13:11.320 --> 00:13:15.320]  擁有大權的官
[00:13:15.320 --> 00:13:17.320]  以至當肥立問他的時候
[00:13:17.320 --> 00:13:19.320]  他沒有說他什麼都懂
[00:13:19.320 --> 00:13:21.320]  反而太監就問
[00:13:21.320 --> 00:13:25.320]  其實高揚的經文是什麼意思呢
[00:13:25.320 --> 00:13:28.320]  所以肥立就開始
[00:13:28.320 --> 00:13:30.320]  跟太監講解
[00:13:30.320 --> 00:13:33.320]  在這一刻我想問大家
[00:13:33.320 --> 00:13:35.320]  如果你是肥立的話
[00:13:35.320 --> 00:13:37.320]  你會怎樣將高揚這段經文
[00:13:37.320 --> 00:13:40.320]  串連為耶穌的福音呢
[00:13:40.320 --> 00:13:42.320]  不知道在座的弟兄
[00:13:42.320 --> 00:13:44.320]  有沒有叫Philip呢
[00:13:44.320 --> 00:13:46.320]  不知道Philip你懂不懂
[00:13:46.320 --> 00:13:48.320]  怎樣將高揚這段經文
[00:13:48.320 --> 00:13:50.320]  串連為耶穌的福音呢
[00:13:50.320 --> 00:13:52.320]  或者會不會這樣說呢
[00:13:52.320 --> 00:13:54.320]  可能Philip就這樣說
[00:13:54.320 --> 00:13:56.320]  他說耶穌是神
[00:13:56.320 --> 00:13:58.320]  他是神的兒子
[00:13:58.320 --> 00:14:02.320]  他道成肉身成為人
[00:14:02.320 --> 00:14:04.320]  其實他原本也是一個
[00:14:04.320 --> 00:14:06.320]  高高在上的神
[00:14:06.320 --> 00:14:08.320]  但為了救贖人的緣故
[00:14:08.320 --> 00:14:10.320]  於是來到世間當中
[00:14:10.320 --> 00:14:12.320]  但他來到世間就像一隻
[00:14:12.320 --> 00:14:14.320]  待罪高揚的
[00:14:14.320 --> 00:14:15.320]  就會被人宰殺
[00:14:15.320 --> 00:14:17.320]  宰殺的方法是什麼呢
[00:14:17.320 --> 00:14:19.320]  就是被釘在十字架上
[00:14:19.320 --> 00:14:21.320]  拯救人
[00:14:21.320 --> 00:14:23.320]  其實耶穌本身沒有犯任何罪
[00:14:23.320 --> 00:14:25.320]  沒有任何罪戴在身上
[00:14:25.320 --> 00:14:29.320]  但相反世人就犯了很多不同的罪
[00:14:29.320 --> 00:14:31.320]  犯罪的結果就是會滅亡會死
[00:14:31.320 --> 00:14:33.320]  甚至死後不可以上天堂
[00:14:33.320 --> 00:14:35.320]  但耶穌為了愛人的緣故
[00:14:35.320 --> 00:14:38.320]  於是就背負全世界所有人的罪
[00:14:38.320 --> 00:14:39.320]  在身上
[00:14:39.320 --> 00:14:41.320]  於是就代人的罪的懲罰
[00:14:41.320 --> 00:14:43.320]  釘在十字架上
[00:14:43.320 --> 00:14:45.320]  用它補血去洗滌我們的罪
[00:14:45.320 --> 00:14:47.320]  所以為什麼耶穌是
[00:14:47.320 --> 00:14:49.320]  待罪高揚呢
[00:14:49.320 --> 00:14:52.320]  因為祂就是待我們世人所犯的一切罪
[00:14:52.320 --> 00:14:55.320]  其實耶穌基督就是待罪高揚
[00:14:55.320 --> 00:14:56.320]  所以在這一刻
[00:14:56.320 --> 00:14:58.320]  這個太監終於明白
[00:14:58.320 --> 00:15:01.320]  其實耶穌是一個什麼神
[00:15:01.320 --> 00:15:05.320]  如果太監純粹看到高揚這個字
[00:15:05.320 --> 00:15:11.320]  其實可能以為耶穌是放羊的人的神
[00:15:11.320 --> 00:15:13.320]  那種牧羊人就要拜這個神
[00:15:13.320 --> 00:15:16.320]  或者賣高揚的商人要拜這個神
[00:15:16.320 --> 00:15:19.320]  因為拜祂的話生意就會越做越大
[00:15:19.320 --> 00:15:23.320]  我這樣說大家可能覺得很好笑
[00:15:23.320 --> 00:15:25.320]  但其實今時今日
[00:15:25.320 --> 00:15:28.320]  有些人其實都不是真正認識耶穌
[00:15:28.320 --> 00:15:31.320]  他可能信耶穌只是信另一個觀音
[00:15:31.320 --> 00:15:32.320]  另一個菩薩
[00:15:32.320 --> 00:15:34.320]  甚至乎是阿拉丁的神燈
[00:15:34.320 --> 00:15:36.320]  即是覺得要有求必應
[00:15:36.320 --> 00:15:38.320]  要順風順水
[00:15:38.320 --> 00:15:39.320]  做生意就發達
[00:15:39.320 --> 00:15:41.320]  讀書就要順順利利
[00:15:41.320 --> 00:15:44.320]  但如果當耶穌真的沒有應運的話
[00:15:44.320 --> 00:15:47.320]  這些人就可能很失望離開神
[00:15:47.320 --> 00:15:48.320]  以至得不到
[00:15:48.320 --> 00:15:52.320]  其實耶穌原本預備了比剛才所說的事情
[00:15:52.320 --> 00:15:54.320]  更加豐富的生命
[00:15:54.320 --> 00:15:57.320]  所以其實要怎樣去認識神
[00:15:57.320 --> 00:15:59.320]  是要透過聖經去認識神
[00:15:59.320 --> 00:16:01.320]  如果不認識真神的話
[00:16:01.320 --> 00:16:03.320]  其實真的會和神擦身而過
[00:16:03.320 --> 00:16:06.320]  再有一個小小的小結
[00:16:06.320 --> 00:16:08.320]  如果要認識神
[00:16:08.320 --> 00:16:10.320]  一定要從聖經裡面去認識
[00:16:10.320 --> 00:16:12.320]  就好像太監一樣
[00:16:12.320 --> 00:16:14.320]  要清楚認識神是怎樣的神
[00:16:14.320 --> 00:16:18.320]  才可以和神在聖經裡面相遇
[00:16:18.320 --> 00:16:20.320]  這也是開始
[00:16:20.320 --> 00:16:21.320]  來到第二點
[00:16:21.320 --> 00:16:24.320]  就是實踐聖經的真理
[00:16:24.320 --> 00:16:27.320]  我也很想大家一起讀這幾節經文
[00:16:27.320 --> 00:16:29.320]  預備起
[00:16:29.320 --> 00:16:32.320]  「依人正原路往前走
[00:16:32.320 --> 00:16:34.320]  到了有水的地方
[00:16:34.320 --> 00:16:38.320]  太監說:看!這裡有水
[00:16:38.320 --> 00:16:41.320]  有什麼能阻止我受死呢?
[00:16:41.320 --> 00:16:44.320]  肥利說:你若是一心相信
[00:16:44.320 --> 00:16:45.320]  就可以
[00:16:45.320 --> 00:16:50.320]  他回答:我信耶穌基督是神的兒子
[00:16:50.320 --> 00:16:53.320]  於是他吩咐打車停下來
[00:16:53.320 --> 00:16:55.320]  肥利和太監依人
[00:16:55.320 --> 00:16:58.320]  一同下到水裡去
[00:16:58.320 --> 00:17:03.320]  當大家看第36節的時候
[00:17:03.320 --> 00:17:06.320]  會不會有一個疑惑在這裡呢?
[00:17:06.320 --> 00:17:07.320]  太監說
[00:17:07.320 --> 00:17:12.320]  有什麼能阻止我受死呢?
[00:17:12.320 --> 00:17:14.320]  其他日本人就說
[00:17:14.320 --> 00:17:17.320]  有什麼能阻止我受死呢?
[00:17:17.320 --> 00:17:19.320]  其實一個人要受死就受死
[00:17:19.320 --> 00:17:22.320]  有什麼能阻止他呢?
[00:17:22.320 --> 00:17:25.320]  其實太監是一個很敬畏神的人
[00:17:25.320 --> 00:17:28.320]  太監也很了解律例典章
[00:17:28.320 --> 00:17:30.320]  他知道自己的身份是一個外邦人
[00:17:30.320 --> 00:17:33.320]  而且他身體也有殘缺
[00:17:33.320 --> 00:17:34.320]  身體有殘缺的人
[00:17:34.320 --> 00:17:36.320]  在當時的教育來說是不潔的
[00:17:36.320 --> 00:17:39.320]  甚至外邦人是得不到救恩
[00:17:39.320 --> 00:17:42.320]  唯有猶太人才可以有神的救恩
[00:17:42.320 --> 00:17:47.320]  可能這件事就導致太監問肥利
[00:17:47.320 --> 00:17:50.320]  其實有沒有什麼能阻止我受死呢?
[00:17:50.320 --> 00:17:51.320]  肥利就跟他說
[00:17:51.320 --> 00:17:53.320]  還有這一段
[00:17:53.320 --> 00:17:55.320]  我讀完這段經文
[00:17:55.320 --> 00:17:57.320]  他們從水裡上來
[00:17:57.320 --> 00:18:00.320]  主的靈把肥利提了去
[00:18:00.320 --> 00:18:03.320]  太監再也看不見他了
[00:18:03.320 --> 00:18:06.320]  就歡歡喜喜地上路
[00:18:06.320 --> 00:18:10.320]  後來有人在阿瑣都遇見肥利
[00:18:10.320 --> 00:18:12.320]  他走遍那地方
[00:18:12.320 --> 00:18:14.320]  在各地宣揚福音
[00:18:14.320 --> 00:18:17.320]  一直到凱撒尼亞
[00:18:17.320 --> 00:18:19.320]  經文就說到後來受了淹
[00:18:19.320 --> 00:18:22.320]  肥利就歡歡喜喜地上路
[00:18:22.320 --> 00:18:26.320]  剛才說到太監的隱憂
[00:18:26.320 --> 00:18:28.320]  覺得自己是外邦人
[00:18:28.320 --> 00:18:29.320]  也是一個殘缺的人
