
[00:00:00.000 --> 00:00:04.360]  其實《已忽所書》教會的主題裏
[00:03:34.040 --> 00:03:34.640]  不可以
[00:03:34.640 --> 00:03:37.440]  因為唯有神去轉化我們
[00:03:37.440 --> 00:03:39.840]  唯有神能夠叫我們成長
[00:03:39.840 --> 00:03:42.040]  轉化和改變的分別就是
[00:03:42.040 --> 00:03:43.440]  譬如你有張桌子
[00:03:43.440 --> 00:03:44.240]  你很骯髒
[00:03:44.240 --> 00:03:45.840]  你抹完之後
[00:03:45.840 --> 00:03:46.840]  乾淨了
[00:03:46.840 --> 00:03:48.440]  但是明天也會骯髒
[00:03:48.440 --> 00:03:50.640]  但是神的轉化是不同的
[00:03:50.640 --> 00:03:52.440]  祂轉化了我們之後
[00:03:52.440 --> 00:03:53.840]  有些不好的東西
[00:03:53.840 --> 00:03:54.640]  或者一些習慣
[00:03:54.640 --> 00:03:57.040]  其實你再想做的時候
[00:03:57.040 --> 00:03:59.040]  已經沒有那個需要
[00:03:59.040 --> 00:04:00.040]  沒有那個feel
[00:04:00.040 --> 00:04:01.440]  沒有那個need
[00:04:01.440 --> 00:04:02.640]  所以很感恩
[00:04:02.640 --> 00:04:03.840]  就是原來
[00:04:03.840 --> 00:04:06.640]  主耶穌的救恩給我們一個盼望就是
[00:04:06.640 --> 00:04:08.840]  可能過往你是很情緒化
[00:04:08.840 --> 00:04:11.840]  或者你沉淪在一些模式當中
[00:04:11.840 --> 00:04:14.040]  但是如果我們願意
[00:04:14.040 --> 00:04:16.440]  讓神的道進入我們的心
[00:04:16.440 --> 00:04:17.440]  去聽祂
[00:04:17.440 --> 00:04:19.240]  去順著聖靈去走
[00:04:19.240 --> 00:04:20.840]  去被聖靈充滿
[00:04:20.840 --> 00:04:21.640]  就好像今天
[00:04:21.640 --> 00:04:25.040]  我們每個人都回到這個地方去敬拜的時候
[00:04:25.040 --> 00:04:28.440]  其實慢慢地我們就會成為像基督
[00:04:28.440 --> 00:04:30.440]  可以慢慢地被祂轉化
[00:04:30.440 --> 00:04:31.840]  向外
[00:04:31.840 --> 00:04:35.040]  我不知道大家在愛的功課裏面學習得怎樣
[00:04:35.040 --> 00:04:37.040]  說得好像很文文皺皺
[00:04:37.040 --> 00:04:39.840]  就是你和人的關係是怎樣
[00:04:39.840 --> 00:04:42.240]  和家人的關係
[00:04:42.240 --> 00:04:44.440]  和可能你伴侶的關係
[00:04:44.440 --> 00:04:46.240]  男女朋友的關係
[00:04:46.240 --> 00:04:47.640]  和朋友的關係
[00:04:47.640 --> 00:04:49.440]  和你同事的關係
[00:04:49.440 --> 00:04:51.040]  會不會都是順暢
[00:04:51.040 --> 00:04:54.440]  還是總是會有些卡卡的位置
[00:04:54.440 --> 00:04:57.440]  你可不可以願意為了神
[00:04:57.440 --> 00:04:58.840]  去放下這些卡卡
[00:04:58.840 --> 00:05:00.840]  或者願意被神去改造
[00:05:00.840 --> 00:05:02.840]  或者很坦誠地在祈禱裏面
[00:05:02.840 --> 00:05:04.040]  求神去改變你
[00:05:04.040 --> 00:05:08.640]  以致你可以理順這些人際關係裏面
[00:05:08.640 --> 00:05:12.840]  不能夠暢順的愛的卡卡位置
[00:05:12.840 --> 00:05:14.640]  今天我不知道這段經文
[00:05:14.640 --> 00:05:16.440]  聖靈跟你說了甚麼
[00:05:16.440 --> 00:05:21.240]  但我希望你不是另一篇猶豫不決的書
[00:05:21.240 --> 00:05:24.440]  很希望你真的被神挑戰你的生命
[00:05:24.440 --> 00:05:26.840]  第一點就是愛的道路
[00:05:26.840 --> 00:05:29.440]  我們要走在愛的道路裏
[00:05:29.440 --> 00:05:31.640]  第二就是我們要走在關心的道路裏
[00:05:31.640 --> 00:05:33.040]  要愛得謹慎
[00:05:33.040 --> 00:05:35.840]  其實頭兩點是有關係的
[00:05:35.840 --> 00:05:40.040]  當我們願意向愛走上這條道路的時候
[00:05:40.040 --> 00:05:42.040]  我們就願意有些行動
[00:05:42.040 --> 00:05:44.040]  譬如要很關心
[00:05:44.040 --> 00:05:45.640]  要怎樣關心
[00:05:45.640 --> 00:05:46.840]  之後就會說
[00:05:46.840 --> 00:05:47.640]  現在先不說
[00:05:47.640 --> 00:05:50.640]  不然一會兒就完了
[00:05:50.640 --> 00:05:53.640]  首先願意大家幫我讀這兩節
[00:05:53.640 --> 00:05:54.440]  預備起
[00:05:54.440 --> 00:05:55.440]  所以
[00:05:55.440 --> 00:05:59.240]  作為無慈愛的兒女
[00:05:59.240 --> 00:06:01.440]  你們該效法神
[00:06:01.440 --> 00:06:03.840]  要憑愛心行事
[00:06:03.840 --> 00:06:06.040]  正如基督愛我們
[00:06:06.040 --> 00:06:08.440]  為我們捨了自己
[00:06:08.440 --> 00:06:13.240]  當作輕香的公物和祭物獻給神
[00:06:13.240 --> 00:06:15.840]  這樣就非常大
[00:06:15.840 --> 00:06:17.840]  因為我們要方三十
[00:06:17.840 --> 00:06:20.440]  我們有個標準要方三十
[00:06:20.440 --> 00:06:24.240]  所以大家應該半隻眼都看到
[00:06:24.240 --> 00:06:26.640]  我特意給大家一個英文
[00:06:26.640 --> 00:06:29.840]  因為紅色就代表它是imperative
[00:06:29.840 --> 00:06:31.040]  是一個命令式
[00:06:31.040 --> 00:06:32.440]  是一個command
[00:06:32.440 --> 00:06:36.840]  神透過保羅給我們看一個命令
[00:06:36.840 --> 00:06:38.840]  就是follow God's example
[00:06:38.840 --> 00:06:41.640]  就是中文的效法神
[00:06:41.640 --> 00:06:43.640]  而第二個command就是
[00:06:43.640 --> 00:06:45.640]  walk in the way of love
[00:06:45.640 --> 00:06:47.640]  不是walk two words
[00:06:47.640 --> 00:06:49.640]  而是walk in the way
[00:06:49.640 --> 00:06:52.040]  就是你要實在地走
[00:06:52.040 --> 00:06:56.040]  但中文就譯為憑愛心行事
[00:06:56.040 --> 00:06:58.240]  就有少許柔和了
[00:06:58.240 --> 00:07:01.440]  所以如果你要get那個力度
[00:07:01.440 --> 00:07:03.240]  看英文就會get到
[00:07:03.240 --> 00:07:06.040]  所以第一就是follow效法
[00:07:06.040 --> 00:07:08.040]  第二就是walk
[00:07:08.040 --> 00:07:12.040]  然後我們再看原文一點
[00:07:12.040 --> 00:07:14.240]  想給大家一個原汁原味
[00:07:14.240 --> 00:07:15.440]  先混合一下
[00:07:15.440 --> 00:07:17.640]  如果可以看到的
[00:07:17.640 --> 00:07:20.440]  就是右邊的to become
[00:07:20.440 --> 00:07:22.840]  to become在原文裡
[00:07:22.840 --> 00:07:24.440]  就是先行
[00:07:24.440 --> 00:07:27.640]  對於希臘文來說
[00:07:27.640 --> 00:07:30.240]  其實你先行也有一個重要性
[00:07:30.240 --> 00:07:31.840]  有一個priority在這裡
[00:07:31.840 --> 00:07:35.840]  所以神很想我們成為這件事
[00:07:35.840 --> 00:07:39.840]  問題就是我們是否真的想成為呢?
[00:07:39.840 --> 00:07:45.240]  還是我們都是70%、60%、50%
[00:07:45.240 --> 00:07:47.240]  因為有一個規模
[00:07:47.240 --> 00:07:50.440]  但在這裡如果配合語氣
[00:07:50.440 --> 00:07:55.640]  神100%想你和我成為祂的效法者
[00:07:55.640 --> 00:07:57.440]  但很特別的補充就是
[00:07:57.440 --> 00:08:00.440]  如象、親愛的兒女Beloved
[00:08:00.440 --> 00:08:02.640]  所以我們和神的關係不是
[00:08:02.640 --> 00:08:04.240]  祂給我們指示
[00:08:04.240 --> 00:08:05.640]  我們就像電腦一樣
[00:08:05.640 --> 00:08:09.640]  很robotic、很冷冰冰地去進行指示
[00:08:09.640 --> 00:08:10.240]  不是這樣
[00:08:10.240 --> 00:08:11.440]  是有關係的
[00:08:11.440 --> 00:08:14.640]  因為我們的神是一個person
[00:08:14.640 --> 00:08:18.240]  所以祂的design、creation給我們
[00:08:18.240 --> 00:08:20.840]  就是設定了我們是祂的Beloved
[00:08:20.840 --> 00:08:21.840]  我們和你隔壁說
[00:08:21.840 --> 00:08:23.840]  原來你是神的Beloved
[00:08:25.840 --> 00:08:27.840]  我也知道是
[00:08:27.840 --> 00:08:30.840]  但你明白的意思就是
[00:08:30.840 --> 00:08:32.240]  你是寶貝的
[00:08:32.240 --> 00:08:33.840]  你是Beloved的
[00:08:33.840 --> 00:08:35.640]  我想問你的問題就是
[00:08:35.640 --> 00:08:40.840]  這一刻你有沒有覺得自己是神親愛的兒女呢?
[00:08:40.840 --> 00:08:42.640]  在我們對人
[00:08:42.640 --> 00:08:44.840]  例如我對我老公
[00:08:44.840 --> 00:08:45.840]  我是否真的對待他
[00:08:45.840 --> 00:08:48.840]  是一個神親愛的兒女這樣說話呢?
[00:08:48.840 --> 00:08:50.440]  還是說「倒垃圾了」
[00:08:50.440 --> 00:08:51.440]  「你為什麼不倒垃圾?」
[00:08:51.440 --> 00:08:52.640]  不是這樣的
[00:08:52.640 --> 00:08:54.040]  「麻煩請你倒垃圾」
[00:08:54.040 --> 00:08:55.640]  或者他累了
[00:08:55.640 --> 00:08:57.640]  我自己靜悄悄地
[00:08:57.640 --> 00:08:58.440]  「倒完了」
[00:08:58.440 --> 00:09:00.840]  然後他就說「不好意思」
[00:09:00.840 --> 00:09:04.840]  很尷尬
[00:09:04.840 --> 00:09:06.840]  我保證今晚不再說你
[00:09:06.840 --> 00:09:09.240]  對
[00:09:09.240 --> 00:09:10.240]  但真的
[00:09:10.240 --> 00:09:10.840]  真的
[00:09:10.840 --> 00:09:13.640]  例如公司的開會
[00:09:13.640 --> 00:09:15.240]  有時會打仗
[00:09:15.240 --> 00:09:18.040]  「他踩到你的門」
[00:09:18.040 --> 00:09:20.040]  但原來無論信與否
[00:09:20.040 --> 00:09:22.440]  都是神所愛
[00:09:22.440 --> 00:09:23.640]  神愛世人
[00:09:23.640 --> 00:09:27.440]  你又要怎樣調整你的說話
[00:09:27.440 --> 00:09:30.840]  以至你又令別人不會欺負你的部門
[00:09:30.840 --> 00:09:33.840]  但你又溝通到你的界限
[00:09:33.840 --> 00:09:36.640]  這一下就最考技巧了
[00:09:36.640 --> 00:09:37.840]  你不要說外面的
[00:09:37.840 --> 00:09:39.440]  教會裏面的開會
[00:09:39.440 --> 00:09:40.840]  無論是pre-study
[00:09:40.840 --> 00:09:42.040]  或者組長會
[00:09:42.040 --> 00:09:43.640]  或者彩排
[00:09:43.640 --> 00:09:45.040]  我們勁敗隊彩排
[00:09:45.040 --> 00:09:46.040]  就真的
[00:09:46.040 --> 00:09:48.240]  有時真面目會顯現出來
[00:09:48.240 --> 00:09:49.840]  我講一下自己
[00:09:49.840 --> 00:09:53.840]  「嘩!這個領事竟然這樣說話」
[00:09:53.840 --> 00:09:54.440]  對
[00:09:54.440 --> 00:09:55.240]  講一下自己
[00:09:55.240 --> 00:09:57.240]  「嘩!很真實」
[00:09:57.240 --> 00:09:59.240]  「就算是行政會議」
[00:09:59.240 --> 00:10:03.840]  有時我們又怎樣去調整自己
[00:10:03.840 --> 00:10:05.040]  「我是神的Beloved」
[00:10:05.040 --> 00:10:05.840]  「別人也是」
[00:10:05.840 --> 00:10:07.240]  我們怎樣去溝通
[00:10:07.240 --> 00:10:09.440]  怎樣一起在教會裏面
[00:10:09.440 --> 00:10:12.440]  教會外面做一個神效法者
[00:10:12.440 --> 00:10:15.240]  好像祂的Beloved一樣
[00:10:15.240 --> 00:10:16.840]  這就困難了
[00:10:16.840 --> 00:10:17.440]  有時你說
[00:10:17.440 --> 00:10:19.040]  「我只是小薯條」
[00:10:19.040 --> 00:10:21.240]  「我只是陪老闆吃會」
[00:10:21.240 --> 00:10:22.040]  但不是的
[00:10:22.040 --> 00:10:23.040]  你的姿勢
[00:10:23.040 --> 00:10:23.440]  坐姿
[00:10:23.440 --> 00:10:24.640]  你的氣場
[00:10:24.640 --> 00:10:26.040]  你的眼神
[00:10:26.040 --> 00:10:27.840]  或者你作一些筆記
[00:10:27.840 --> 00:10:29.040]  其實都是
[00:10:29.040 --> 00:10:30.640]  你微小的一部份
[00:10:30.640 --> 00:10:32.840]  其實原來當中都幫到
[00:10:32.840 --> 00:10:34.040]  神的事公
[00:10:34.040 --> 00:10:36.240]  神的光慢慢滲透
[00:10:36.240 --> 00:10:39.440]  在你的影響範圍裏面
[00:10:39.440 --> 00:10:41.040]  我記得有位目者跟我說
[00:10:41.040 --> 00:10:43.840]  其實每一個人可以取代你
[00:10:43.840 --> 00:10:46.040]  每一個人可以取代任何一個人
[00:10:46.040 --> 00:10:48.440]  因為神就是將每一個人
[00:10:48.440 --> 00:10:51.840]  佈置在不同的網絡裏面
[00:10:51.840 --> 00:10:53.840]  去做祂的光
[00:10:53.840 --> 00:10:57.240]  即是將祂的光散落在不同的地方
[00:10:57.240 --> 00:11:01.440]  以致我們能夠將祂的愛滲透出來
[00:11:01.440 --> 00:11:04.040]  遠遠我們都不要看輕自己
[00:11:04.040 --> 00:11:06.440]  無論你這一刻是甚麼狀態
[00:11:06.440 --> 00:11:08.040]  當然下星期過年
[00:11:08.040 --> 00:11:09.640]  不用上班
[00:11:09.640 --> 00:11:11.640]  但還要上班
[00:11:11.640 --> 00:11:13.240]  還未收到薪金的弟兄姊妹
[00:11:13.240 --> 00:11:15.040]  你今天聽這篇道
[00:11:15.040 --> 00:11:16.840]  去到你的職場裏面
[00:11:16.840 --> 00:11:19.040]  你又如何繼續實行
[00:11:19.040 --> 00:11:20.640]  你是神的效法者
[00:11:20.640 --> 00:11:23.240]  作為神的Beloved呢?
[00:11:23.240 --> 00:11:24.640]  好了
[00:11:24.640 --> 00:11:26.840]  其實你說
[00:11:26.840 --> 00:11:28.840]  你講得很虛
[00:11:28.840 --> 00:11:29.840]  不虛
[00:11:29.840 --> 00:11:31.240]  經文繼續說甚麼?
[00:11:31.240 --> 00:11:32.440]  正如
[00:11:32.440 --> 00:11:34.040]  正如你比較
[00:11:34.040 --> 00:11:35.440]  有個Template
[00:11:35.440 --> 00:11:36.440]  有個版
[00:11:36.440 --> 00:11:38.040]  你有個Reference
[00:11:38.040 --> 00:11:40.640]  最高標準是誰?
[00:11:40.640 --> 00:11:42.240]  是耶穌
[00:11:42.240 --> 00:11:44.640]  但這不是主一學的崇拜
[00:11:44.640 --> 00:11:46.240]  我們要高階一點
[00:11:46.240 --> 00:11:47.240]  我們標稱
[00:11:47.240 --> 00:11:48.840]  成熟的一群
[00:11:48.840 --> 00:11:51.840]  如何正如主耶穌
[00:11:51.840 --> 00:11:53.240]  這樣去寫
[00:11:53.240 --> 00:11:55.040]  去放下自己呢?
[00:11:55.040 --> 00:11:56.640]  就好像剛才那次說
[00:11:56.640 --> 00:11:58.640]  我們在神的寶座之前
[00:11:58.640 --> 00:12:01.240]  要放下我們的自我
[00:12:01.240 --> 00:12:02.840]  這件事就是
[00:12:02.840 --> 00:12:04.040]  真的要你才知道
[00:12:04.040 --> 00:12:05.840]  因為你才知道你的現實
[00:12:05.840 --> 00:12:08.440]  以及在你的處境裏面才能應用到
[00:12:08.440 --> 00:12:11.840]  我如何為了學主耶穌
[00:12:11.840 --> 00:12:12.640]  寫記
[00:12:12.640 --> 00:12:14.440]  放下自己呢?
[00:12:14.440 --> 00:12:17.840]  去愛我身邊每一個人呢?
[00:12:17.840 --> 00:12:20.640]  當然不是沒有
[00:12:20.640 --> 00:12:22.040]  沒有注意事項
[00:12:22.040 --> 00:12:23.240]  注意事項是第二點
[00:12:23.240 --> 00:12:25.040]  他說要愛得謹慎
[00:12:25.040 --> 00:12:28.040]  一會兒我們就會Hit到
[00:12:28.040 --> 00:12:29.240]  其實很感恩
[00:12:29.240 --> 00:12:30.440]  這段經文
[00:12:30.440 --> 00:12:31.840]  它不只是表面那一層
[00:12:31.840 --> 00:12:33.040]  它底層那一層
[00:12:33.040 --> 00:12:34.840]  其實是Hit我們的
[00:12:34.840 --> 00:12:36.640]  Identity
[00:12:36.640 --> 00:12:37.840]  去了哪裡?
[00:12:37.840 --> 00:12:38.640]  在這裏
[00:12:38.640 --> 00:12:39.840]  下面我有格說
[00:12:39.840 --> 00:12:41.240]  Who are you?
[00:12:41.240 --> 00:12:42.840]  I am who God said I am
[00:12:42.840 --> 00:12:45.440]  我是神說我是誰就是誰
[00:12:45.440 --> 00:12:47.440]  不是你身邊的同事
[00:12:47.440 --> 00:12:48.640]  說你表現得不好
[00:12:48.640 --> 00:12:50.840]  說你編寫得不好
[00:12:50.840 --> 00:12:53.640]  或者你媽媽爸爸怎樣說你
[00:12:53.640 --> 00:12:55.240]  你不是
[00:12:55.240 --> 00:12:57.240]  身邊那個怎樣說你
[00:12:57.240 --> 00:12:58.640]  你的Identity
[00:12:58.640 --> 00:13:01.640]  是神說你是誰就是誰
[00:13:01.640 --> 00:13:04.040]  你的Identity就是
[00:13:04.040 --> 00:13:05.440]  你就是神的效法者
[00:13:05.440 --> 00:13:06.240]  你和你身邊那個說
[00:13:06.240 --> 00:13:10.240]  你就是神的效法者
[00:13:10.240 --> 00:13:10.840]  哈哈
[00:13:10.840 --> 00:13:11.840]  大家都很乖
[00:13:11.840 --> 00:13:12.840]  謝謝大家
[00:13:12.840 --> 00:13:13.640]  很配合
[00:13:13.640 --> 00:13:15.240]  很被鼓勵
[00:13:15.240 --> 00:13:16.240]  身為你的目者
[00:13:16.240 --> 00:13:17.840]  很被鼓勵
[00:13:17.840 --> 00:13:19.240]  很重要
[00:13:19.240 --> 00:13:22.040]  你知不知道我有時大師的時候
[00:13:22.040 --> 00:13:23.640]  就算這一刻說到
[00:13:23.640 --> 00:13:25.640]  都會有一些聲音
[00:13:25.640 --> 00:13:26.840]  可能你心裏面
[00:13:26.840 --> 00:13:27.440]  自己跟你說
[00:13:27.440 --> 00:13:28.240]  你不行的
[00:13:28.240 --> 00:13:29.440]  你這次一定是不好
[00:13:29.440 --> 00:13:30.840]  說得不好
[00:13:30.840 --> 00:13:32.640]  或者有時更慘
[00:13:32.640 --> 00:13:35.640]  有時敬拜大墨賞的時候
[00:13:35.640 --> 00:13:37.840]  撒旦就跟我說
[00:13:37.840 --> 00:13:38.840]  完了它
[00:13:38.840 --> 00:13:39.640]  很長
[00:13:39.640 --> 00:13:40.440]  很沉
[00:13:40.440 --> 00:13:41.440]  很沉
[00:13:41.440 --> 00:13:42.240]  都不是的
[00:13:42.240 --> 00:13:43.440]  我說我跟聖靈
[00:13:43.440 --> 00:13:44.040]  然後他說
[00:13:44.040 --> 00:13:44.840]  我跟聖靈
[00:13:44.840 --> 00:13:47.440]  麻煩你先截圖
[00:13:47.440 --> 00:13:49.040]  上次敬拜大墨賞
[00:13:49.040 --> 00:13:49.440]  哎呀
[00:13:49.440 --> 00:13:50.640]  說了老公
[00:13:50.640 --> 00:13:52.640]  又說
[00:13:52.640 --> 00:13:53.440]  它就說
[00:13:53.440 --> 00:13:55.440]  真的有攻擊
[00:13:55.440 --> 00:13:57.440]  有時黑暗的勢力
[00:13:57.440 --> 00:13:59.440]  會攻擊神的指紋
[00:13:59.440 --> 00:14:01.640]  那你會不會
[00:14:01.640 --> 00:14:03.440]  馬上警告
[00:14:03.440 --> 00:14:05.040]  不要吵
[00:14:05.040 --> 00:14:08.640]  還是你會讓它去騷擾你呢
[00:14:08.640 --> 00:14:11.040]  有時當然是我們自己
[00:14:11.040 --> 00:14:13.040]  裏面的聚星會搞到我們
[00:14:13.040 --> 00:14:14.840]  但我們真的要很審慎
[00:14:14.840 --> 00:14:16.840]  不要被黑暗的勢力
[00:14:16.840 --> 00:14:19.240]  去將我們俘虜
[00:14:19.240 --> 00:14:20.640]  所以每次
[00:14:20.640 --> 00:14:21.440]  你在生命裏面
[00:14:21.440 --> 00:14:23.840]  誰試過這樣的場景
[00:14:23.840 --> 00:14:25.440]  或者其實你都不是很認知
[00:14:25.440 --> 00:14:26.840]  我挑戰你
[00:14:26.840 --> 00:14:28.640]  你
[00:14:28.640 --> 00:14:29.440]  去留意一下
[00:14:29.440 --> 00:14:31.440]  生命裏面有沒有這些位置
[00:14:31.440 --> 00:14:33.040]  你明明很有信心去做
[00:14:33.040 --> 00:14:34.440]  正在衝的
[00:14:34.440 --> 00:14:37.040]  但中間總是有一些
[00:14:37.040 --> 00:14:39.040]  反對的聲音在你裏面
[00:14:39.040 --> 00:14:40.040]  出來的
[00:14:40.040 --> 00:14:41.040]  那時你就說
[00:14:41.040 --> 00:14:43.840]  我是夢神愛的兒女
[00:14:43.840 --> 00:14:46.240]  或者你說我是神的效法者
[00:14:46.240 --> 00:14:47.640]  這是一個形容
[00:14:47.640 --> 00:14:50.040]  這是你的急救的形容
[00:14:50.040 --> 00:14:50.840]  OK
[00:14:50.840 --> 00:14:54.840]  不要被黑暗的勢力去打垮你
[00:14:54.840 --> 00:14:57.440]  然後呢
[00:14:57.440 --> 00:15:00.040]  有位解經家繼續去延伸
[00:15:00.040 --> 00:15:00.840]  他說愛
[00:15:00.840 --> 00:15:02.240]  用基督的愛
[00:15:02.240 --> 00:15:04.240]  去回應愛
[00:15:04.240 --> 00:15:06.440]  由愛激發的愛
[00:15:06.440 --> 00:15:09.240]  因為基督最初的愛
[00:15:09.240 --> 00:15:12.840]  而成為我們可能的愛
[00:15:12.840 --> 00:15:14.840]  什麼意思呢
[00:15:14.840 --> 00:15:16.040]  基督最初的愛
[00:15:16.040 --> 00:15:17.040]  就是我們
[00:15:17.040 --> 00:15:19.040]  還是頂撞他的時候
