
[00:00:00.000 --> 00:00:02.000]  好,等待節目平安
[00:18:56.600 --> 00:18:59.600]  第二件事想說的是
[00:18:59.600 --> 00:19:01.600]  我要使你們
[00:19:01.600 --> 00:19:05.600]  其實也是在宣教中認識自己
[00:19:05.600 --> 00:19:06.600]  這裡我說了
[00:19:06.600 --> 00:19:10.600]  就是彼得三次不認主
[00:19:10.600 --> 00:19:16.600]  也是一個去認識自己的限制或者軟弱
[00:19:16.600 --> 00:19:20.600]  讓我自己也去想起
[00:19:20.600 --> 00:19:25.600]  聖經中其中一位的先知
[00:19:25.600 --> 00:19:27.600]  就是這個
[00:19:27.600 --> 00:19:28.600]  就是約拿
[00:19:28.600 --> 00:19:30.600]  約拿有沒有印象
[00:19:30.600 --> 00:19:35.600]  這幅圖就是說吞拿魚
[00:19:35.600 --> 00:19:36.600]  因為吞了牠
[00:19:36.600 --> 00:19:38.600]  吐牠出來
[00:19:38.600 --> 00:19:42.600]  這個過程裡面
[00:19:42.600 --> 00:19:45.600]  其實也是一個很有趣的過程
[00:19:45.600 --> 00:19:47.600]  或者很奇妙的過程
[00:19:47.600 --> 00:19:49.600]  我們看到其實
[00:19:49.600 --> 00:19:52.600]  就算是一個先知
[00:19:52.600 --> 00:19:55.600]  他自己要去宣講神的話語的時候
[00:19:55.600 --> 00:19:58.600]  其實他自己的心路歷程是怎樣
[00:19:58.600 --> 00:20:04.600]  我簡單地拿了一些片段部分出來
[00:20:04.600 --> 00:20:06.600]  一開始的時候其實就是在說
[00:20:06.600 --> 00:20:08.600]  神去呼朝約拿
[00:20:08.600 --> 00:20:10.600]  要去尼尼尼這個地方
[00:20:10.600 --> 00:20:14.600]  來做這個宣講
[00:20:14.600 --> 00:20:15.600]  為什麼呢?
[00:20:15.600 --> 00:20:19.600]  就是因為尼尼尼是一個很多罪惡的地方
[00:20:19.600 --> 00:20:21.600]  但是約拿又怎樣呢?
[00:20:21.600 --> 00:20:23.600]  他不想去這個地方
[00:20:23.600 --> 00:20:25.600]  其實在文化上
