
[00:00:00.000 --> 00:00:02.480]  今天宣講的講題是
[00:02:26.640 --> 00:02:30.840]  甚至以素山的人都被殺戮剪除
[00:02:30.840 --> 00:02:34.440]  因你向帝興亞國行旁報
[00:02:34.440 --> 00:02:37.040]  羞愧必遮蓋你
[00:02:37.040 --> 00:02:39.440]  你也必永遠斷絕
[00:02:39.440 --> 00:02:42.240]  當外人擄掠亞國的財物
[00:02:42.240 --> 00:02:45.240]  外邦人進入他的城門
[00:02:45.240 --> 00:02:48.440]  為耶路撒冷沾溝的日子
[00:02:48.440 --> 00:02:50.440]  你竟站在一旁
[00:02:50.440 --> 00:02:52.440]  像與他們同房
[00:02:52.440 --> 00:02:55.240]  你兄弟受難的日子
[00:02:55.240 --> 00:02:57.640]  你不當睜眼看著
[00:02:57.640 --> 00:02:59.840]  猶大人被滅的日子
[00:02:59.840 --> 00:03:02.240]  你不當因此歡樂
[00:03:02.240 --> 00:03:04.240]  他們遭難的日子
[00:03:04.240 --> 00:03:06.840]  你不當說狂傲的話
[00:03:06.840 --> 00:03:09.040]  我們遭災的日子
[00:03:09.040 --> 00:03:11.440]  你不當進他們的城門
[00:03:11.440 --> 00:03:13.440]  他們遭災的日子
[00:03:13.440 --> 00:03:16.640]  你不當睜眼看著他們受苦
[00:03:16.640 --> 00:03:18.640]  他們遭災的日子
[00:03:18.640 --> 00:03:21.640]  你不當伸手搶他們的財物
[00:03:21.640 --> 00:03:24.440]  你不當站在盤路口
[00:03:24.440 --> 00:03:27.440]  剪除他們中間逃脫的
[00:03:27.440 --> 00:03:29.440]  他們遭難的日子
[00:03:29.440 --> 00:03:33.640]  你不當將他們剩下的人交付仇敵
[00:03:33.640 --> 00:03:37.040]  耶和華降佛的日子臨近萬國
[00:03:37.040 --> 00:03:38.440]  你怎樣行
[00:03:38.440 --> 00:03:41.240]  他也必照樣向你行
[00:03:41.240 --> 00:03:44.240]  你的報應必歸到頭上
[00:03:44.240 --> 00:03:49.040]  你們猶大人在我聖山怎樣學了虎背
[00:03:49.040 --> 00:03:52.240]  萬國也必照樣嘗嘗地學
[00:03:52.240 --> 00:03:53.840]  且學且驗
[00:03:53.840 --> 00:03:55.840]  他們就歸於無尤
[00:03:55.840 --> 00:03:58.440]  在石安山必有逃脫的人
[00:03:58.440 --> 00:04:00.640]  那山也必成城
[00:04:00.640 --> 00:04:03.640]  那國家必得原有的產業
[00:04:03.640 --> 00:04:06.040]  那國家必成為大火
[00:04:06.040 --> 00:04:08.640]  若失家必成為火焰
[00:04:08.640 --> 00:04:11.040]  已掃家必如碎階
[00:04:11.040 --> 00:04:14.040]  火必將他們燒著堪滅
[00:04:14.040 --> 00:04:16.440]  已掃家必無剩餘的
[00:04:16.440 --> 00:04:18.440]  這是耶和華說的
[00:04:18.440 --> 00:04:21.040]  南地的人必得以掃山
[00:04:21.040 --> 00:04:23.640]  高原的人必得非利士地
[00:04:23.640 --> 00:04:27.240]  也得以法廉地和撒瑪利亞地
[00:04:27.240 --> 00:04:29.840]  汴吾爾人必得基尼
[00:04:29.840 --> 00:04:34.040]  在迦南人中秘魯的以色列眾人
[00:04:34.040 --> 00:04:36.840]  必得你直到撒撒立法
[00:04:36.840 --> 00:04:40.040]  在西伐拉中秘魯的耶路撒冷人
[00:04:40.040 --> 00:04:42.040]  必得南地的城邑
[00:04:42.040 --> 00:04:44.840]  必有拯救者上到石安山
[00:04:44.840 --> 00:04:46.440]  審判以掃山
[00:04:46.440 --> 00:04:49.040]  國道就歸耶和華了
[00:04:49.040 --> 00:04:50.040]  恭喜大家
[00:04:50.040 --> 00:04:52.640]  讀完俄巴底亞書就讀完了
[00:04:52.640 --> 00:04:56.040]  66章的聖經已經代了一章了
[00:04:56.040 --> 00:04:58.040]  此刻讓我們
[00:04:58.040 --> 00:04:59.240]  開始正道之先
[00:04:59.240 --> 00:05:01.240]  一起低頭有個禱告
[00:05:01.240 --> 00:05:04.840]  慈愛憐憫人的上帝感謝你
[00:05:04.840 --> 00:05:06.840]  從過去一直施行拯救
[00:05:06.840 --> 00:05:09.240]  到現在活在你的恩典的當下
[00:05:09.240 --> 00:05:11.240]  以至再見主面的將來
[00:05:11.240 --> 00:05:13.240]  仍然一直對我們不離不棄
[00:05:13.240 --> 00:05:14.840]  拯救到底的神
[00:05:14.840 --> 00:05:17.640]  此時此刻更使我們能夠分別為聖
[00:05:17.640 --> 00:05:20.840]  能夠再次與基督耶穌基督去相遇
[00:05:20.840 --> 00:05:22.440]  謙卑聆聽你的話語
[00:05:22.440 --> 00:05:24.840]  去督責教導我們的生命
[00:05:24.840 --> 00:05:27.040]  感激在我們每一個人的心中
[00:05:27.040 --> 00:05:28.840]  立志一生去持守
[00:05:28.840 --> 00:05:31.040]  進行在生活的見證
[00:05:31.040 --> 00:05:33.640]  效法主耶穌基督的樣式
[00:05:33.640 --> 00:05:35.640]  願聖靈親自在我們中間
[00:05:35.640 --> 00:05:37.640]  運行恭護你僕人的口
[00:05:37.640 --> 00:05:39.240]  成為你合用的器皿
[00:05:39.240 --> 00:05:40.640]  流通的管子
[00:05:40.640 --> 00:05:43.640]  使路人清楚明白傾流你的話語
[00:05:43.640 --> 00:05:47.040]  亦求聖靈親自打開每一位會眾的心
[00:05:47.040 --> 00:05:49.640]  使我們每一位都有領受你話語
[00:05:49.640 --> 00:05:51.640]  親切的督責教導
[00:05:51.640 --> 00:05:53.040]  感激在心中
[00:05:53.040 --> 00:05:53.840]  以上的禱告
[00:05:53.840 --> 00:05:57.240]  乃奉求主耶穌基督得勝的名字而求
[00:05:57.240 --> 00:05:58.040]  Amen
[00:05:58.040 --> 00:06:00.240]  弟兄姊妹平安
[00:06:00.240 --> 00:06:01.840]  想問問大家
[00:06:01.840 --> 00:06:04.040]  今天除了是主日之外
[00:06:04.040 --> 00:06:07.440]  還有主席說過是御苦期之外
[00:06:07.440 --> 00:06:09.040]  今天是什麼特別的日子
[00:06:09.040 --> 00:06:11.040]  是的
[00:06:11.040 --> 00:06:12.240]  真的難不倒大家
[00:06:12.240 --> 00:06:14.640]  沒錯今天就是三八婦女節
[00:06:14.640 --> 00:06:16.640]  所以我們循例都要說一聲
[00:06:16.640 --> 00:06:18.440]  三八婦女節快樂的
[00:06:18.440 --> 00:06:22.040]  大家千萬不要誤會
[00:06:22.040 --> 00:06:24.640]  我這個人是很公平和很公道的
[00:06:24.640 --> 00:06:27.840]  為了坐在這裡的男士著想
[00:06:27.840 --> 00:06:30.240]  所以我們今天所宣講的題目
[00:06:30.240 --> 00:06:33.040]  是絕對和三八婦女節無關
[00:06:33.040 --> 00:06:36.640]  我們的焦點仍然放在神話語的本身
[00:06:36.640 --> 00:06:38.040]  弟兄姊妹
[00:06:38.040 --> 00:06:39.840]  看著這四個大字
[00:06:39.840 --> 00:06:43.240]  剛才可能大家都覺得不是很熟悉
[00:06:43.240 --> 00:06:46.840]  四個字未必懂得讀除了轟字之外
[00:06:46.840 --> 00:06:49.040]  又或者可能我們現在都忍不住
[00:06:49.040 --> 00:06:51.640]  想拿起手機去問一下AI
[00:06:51.640 --> 00:06:54.840]  或者想Google一下究竟為什麼
[00:06:54.840 --> 00:06:56.840]  大家放心不用心急
[00:06:56.840 --> 00:06:58.840]  我稍後就會解釋給大家聽
[00:06:58.840 --> 00:07:00.440]  這四個字為什麼
[00:07:00.440 --> 00:07:04.840]  在解釋之前我想給兩幅圖畫給大家看
[00:07:04.840 --> 00:07:06.840]  是網上搜尋的
[00:07:06.840 --> 00:07:09.840]  給大家一個初步的理解和印象
[00:07:09.840 --> 00:07:11.840]  話說是這樣的
[00:07:11.840 --> 00:07:13.840]  在預備這篇經文的時候
[00:07:13.840 --> 00:07:16.840]  浸淫在神話語安靜的土地裡
[00:07:16.840 --> 00:07:21.840]  在思潮裡突然間隱約模糊地出現了兩幅圖像
[00:07:21.840 --> 00:07:23.840]  於是就上網去找找
[00:07:23.840 --> 00:07:26.440]  找著找著就找到這兩幅圖片
[00:07:26.440 --> 00:07:28.440]  我想問一下左邊那幅圖片
[00:07:28.440 --> 00:07:30.440]  大家知不知道是什麼
[00:07:30.440 --> 00:07:35.240]  其實嚴格來說是西班牙的賓牛字
[00:07:35.240 --> 00:07:36.840]  大家都知道是什麼
[00:07:36.840 --> 00:07:40.640]  就是在街上的牛四處衝來衝去撞人
[00:07:40.640 --> 00:07:42.640]  最後進入了鬥獸場之後
[00:07:42.640 --> 00:07:45.640]  有一個拿著紅布出來養一養
[00:07:45.640 --> 00:07:48.240]  吉隻牛的鬥牛勇士
[00:07:48.240 --> 00:07:50.240]  另外一幅大家知不知道是什麼
[00:07:50.240 --> 00:07:52.240]  沒錯
[00:07:52.240 --> 00:07:55.240]  應該剛剛進入AV才說完
[00:07:55.240 --> 00:07:57.240]  蘇牧師經常都用這幅圖
[00:07:57.240 --> 00:07:58.440]  但我又不知道
[00:07:58.440 --> 00:08:01.640]  原來是三文魚逆流而上的產品
[00:08:01.640 --> 00:08:04.040]  出現了這兩幅圖之後
[00:08:04.040 --> 00:08:06.040]  我就上網去找找
[00:08:06.040 --> 00:08:08.040]  現在網上這麼方便的時候
[00:08:08.040 --> 00:08:11.040]  看看有沒有符合這兩個意境的文字
[00:08:11.040 --> 00:08:13.040]  誰知道真的很有趣
[00:08:13.040 --> 00:08:16.040]  找著找著就找到這幾個字
[00:08:16.040 --> 00:08:18.040]  今天想跟大家分享
[00:08:18.040 --> 00:08:20.040]  回到這個講題
[00:08:20.040 --> 00:08:25.040]  這兩幅意境究竟和軍崩苗仙這兩組字
[00:08:25.040 --> 00:08:27.040]  有什麼關聯
[00:08:27.040 --> 00:08:29.040]  有什麼關係呢
[00:08:29.040 --> 00:08:33.040]  大家可能觀察到這四個字有什麼共通點
[00:08:33.040 --> 00:08:35.040]  沒錯聽到了
[00:08:35.040 --> 00:08:39.040]  除了是三個一體的蝴蝶字之外
[00:08:39.040 --> 00:08:42.040]  其實還有一個兩幅不同的圖像
[00:08:42.040 --> 00:08:46.040]  呈現了兩個截然不同的意境
[00:08:46.040 --> 00:08:50.040]  以至是我們生命上兩個難以取捨的抉擇
[00:08:50.040 --> 00:08:53.040]  軍崩這一組字是什麼呢
[00:08:53.040 --> 00:08:55.040]  三個車其實是什麼
[00:08:55.040 --> 00:08:56.040]  轟啊
[00:08:56.040 --> 00:08:58.040]  三個車在一起會怎樣
[00:08:58.040 --> 00:09:00.040]  除了撞之外
[00:09:00.040 --> 00:09:02.040]  很大聲
[00:09:02.040 --> 00:09:04.040]  撞在一起當然很大聲
[00:09:04.040 --> 00:09:06.040]  所以你聽到轟
[00:09:06.040 --> 00:09:08.040]  轟是一個形聲字
[00:09:08.040 --> 00:09:11.040]  代表了一個發出很大的聲響
[00:09:11.040 --> 00:09:14.040]  這三隻牛是什麼
[00:09:14.040 --> 00:09:16.040]  一群牛做什麼
[00:09:16.040 --> 00:09:20.040]  除了耕田吃草之外
[00:09:20.040 --> 00:09:23.040]  在田裡面奔跑
[00:09:23.040 --> 00:09:26.040]  所以我們看到三個奔字和奔跑一樣
[00:09:26.040 --> 00:09:28.040]  是一群牛奔跑的意思
[00:09:28.040 --> 00:09:30.040]  就好像西班牙鬥牛節裡面
[00:09:30.040 --> 00:09:33.040]  你突然聽到一些不知名的巨響之後
[00:09:33.040 --> 00:09:35.040]  會怎樣
[00:09:35.040 --> 00:09:37.040]  正所謂我們香港人
[00:09:37.040 --> 00:09:40.040]  執書行頭慘過敗
[00:09:40.040 --> 00:09:43.040]  有什麼動向之後會怎樣
[00:09:43.040 --> 00:09:46.040]  第一個反應當然是撇和閃
[00:09:46.040 --> 00:09:47.040]  有危險
[00:09:47.040 --> 00:09:49.040]  危險的經已在前面
[00:09:49.040 --> 00:09:50.040]  當然要閃
[00:09:50.040 --> 00:09:52.040]  在未知發生什麼事的時候
[00:09:52.040 --> 00:09:54.040]  我們可能都會憑我們的經驗
[00:09:54.040 --> 00:09:57.040]  憑我們的記憶去不斷的狂奔
[00:09:57.040 --> 00:09:59.040]  不斷的亂傳
[00:09:59.040 --> 00:10:02.040]  以致可能在狂奔亂傳的過程裡面
[00:10:02.040 --> 00:10:04.040]  我們不斷去碰到人
[00:10:04.040 --> 00:10:07.040]  更加可能會迎來一個悲慘的結局
[00:10:07.040 --> 00:10:10.040]  另外一個組織苗仙
[00:10:10.040 --> 00:10:13.040]  苗仙三個水代表什麼
[00:10:13.040 --> 00:10:15.040]  水水水是什麼
[00:10:15.040 --> 00:10:17.040]  就是很大水
[00:10:17.040 --> 00:10:18.040]  沒錯
[00:10:18.040 --> 00:10:21.040]  就是形容一個水勢非常之浩大
[00:10:21.040 --> 00:10:24.040]  在水勢非常之浩大裡面
[00:10:24.040 --> 00:10:25.040]  如果記得那幅圖的時候
[00:10:25.040 --> 00:10:28.040]  你會看到三個魚代表魚肉的鮮味
[00:10:28.040 --> 00:10:30.040]  所以你會看到
[00:10:30.040 --> 00:10:31.040]  簡單來說
[00:10:31.040 --> 00:10:33.040]  三文魚逆流而上
[00:10:33.040 --> 00:10:35.040]  其實是為了產卵
[00:10:35.040 --> 00:10:37.040]  縱然去面對水勢的浩大
[00:10:37.040 --> 00:10:38.040]  仍然是奮不顧身
[00:10:38.040 --> 00:10:39.040]  為了下一代
[00:10:39.040 --> 00:10:42.040]  毫不計較去犧牲迎難而上
[00:10:42.040 --> 00:10:44.040]  最終更是逆境裡面
[00:10:44.040 --> 00:10:47.040]  鍛鍊出成就到他自身的鮮味
[00:10:47.040 --> 00:10:49.040]  我想他自己都沒有想過
[00:10:49.040 --> 00:10:50.040]  弟兄姊妹
[00:10:50.040 --> 00:10:51.040]  當我們人生
[00:10:51.040 --> 00:10:53.040]  真實地去面對我們人生
[00:10:53.040 --> 00:10:54.040]  我們的生活
[00:10:54.040 --> 00:10:56.040]  我們的信仰
[00:10:56.040 --> 00:10:58.040]  以至不同職場上所身處
[00:10:58.040 --> 00:11:00.040]  親身經歷的困難
[00:11:00.040 --> 00:11:02.040]  逆境當中的時候
[00:11:02.040 --> 00:11:04.040]  面對這個生命的抉擇
[00:11:04.040 --> 00:11:06.040]  我們又怎樣去依靠神
[00:11:06.040 --> 00:11:07.040]  去行出
[00:11:07.040 --> 00:11:10.040]  活出一條合神心意的見證呢
[00:11:10.040 --> 00:11:11.040]  弟兄姊妹
[00:11:11.040 --> 00:11:12.040]  今天嘗試透過
[00:11:12.040 --> 00:11:15.040]  俄伯底亞書一章部分的節錄
[00:11:15.040 --> 00:11:18.040]  盼望我們好好安靜去聆聽神話
[00:11:18.040 --> 00:11:20.040]  與對你的感動和教導
[00:11:20.040 --> 00:11:23.040]  君賓妙仙這個命題
[00:11:23.040 --> 00:11:26.040]  對你生命有什麼意義呢
[00:11:26.040 --> 00:11:30.040]  對你信仰上又有什麼提醒
[00:11:30.040 --> 00:11:32.040]  神話語又帶給我們
[00:11:32.040 --> 00:11:35.040]  在逆境裡面有什麼出路呢
[00:11:35.040 --> 00:11:36.040]  弟兄姊妹
[00:11:36.040 --> 00:11:39.040]  我今天想向大家宣講的第一點是
[00:11:39.040 --> 00:11:41.040]  主鬥言鬥機
[00:11:41.040 --> 00:11:45.040]  俄伯底亞書的一章十到十五節
[00:11:45.040 --> 00:11:47.040]  請聽神的話語
[00:11:47.040 --> 00:11:51.040]  因你向兄弟亞國行強暴
[00:11:51.040 --> 00:11:54.040]  修改必借蓋你
[00:11:54.040 --> 00:11:57.040]  你也必永遠團絕
[00:11:57.040 --> 00:12:01.040]  當外人佔了亞國的財物
[00:12:01.040 --> 00:12:04.040]  外邦人進入他的城門
[00:12:04.040 --> 00:12:07.040]  為耶路撒冷占溝的日子
[00:12:07.040 --> 00:12:10.040]  你竟站在一旁
[00:12:10.040 --> 00:12:12.040]  像與他們同房
[00:12:12.040 --> 00:12:15.040]  你兄弟遭患難的日子
[00:12:15.040 --> 00:12:18.040]  你不當親眼看著
[00:12:18.040 --> 00:12:21.040]  有的人被滅的日子
[00:12:21.040 --> 00:12:23.040]  你不當因此歡樂
[00:12:23.040 --> 00:12:25.040]  他們遭難的日子
[00:12:25.040 --> 00:12:28.040]  你不當說狂傲的話
[00:12:28.040 --> 00:12:30.040]  我們遭災的日子
[00:12:30.040 --> 00:12:33.040]  你不當進他們的城門
[00:12:33.040 --> 00:12:35.040]  他們遭災的日子
[00:12:35.040 --> 00:12:38.040]  你不當親眼看著他們受苦
[00:12:38.040 --> 00:12:40.040]  他們遭災的日子
[00:12:40.040 --> 00:12:43.040]  你不當伸手搶他們的財物
[00:12:43.040 --> 00:12:46.040]  你不當站在盤口和路口
[00:12:46.040 --> 00:12:49.040]  剪除他們中間逃脫的
[00:12:49.040 --> 00:12:51.040]  他們遭難的日子
[00:12:51.040 --> 00:12:55.040]  你不當將他們剩下的人交付受的
[00:12:55.040 --> 00:12:57.040]  耶和華降佛的日子
[00:12:57.040 --> 00:12:59.040]  臨近萬國
[00:12:59.040 --> 00:13:00.040]  你怎樣行
[00:13:00.040 --> 00:13:03.040]  他也必照樣向你行
[00:13:03.040 --> 00:13:07.040]  你的報應必歸到你的頭上
[00:13:07.040 --> 00:13:09.040]  弟兄姊妹
[00:13:09.040 --> 00:13:11.040]  全卷俄巴底亞書
[00:13:11.040 --> 00:13:13.040]  其實就如大家所讀
[00:13:13.040 --> 00:13:14.040]  短短一章
[00:13:14.040 --> 00:13:17.040]  合共只有二十一節的經文
[00:13:17.040 --> 00:13:19.040]  我們剛才讀經
[00:13:19.040 --> 00:13:21.040]  對經文上的觀察
[00:13:21.040 --> 00:13:23.040]  印象上我們不能發現
[00:13:23.040 --> 00:13:25.040]  上文一至九節
[00:13:25.040 --> 00:13:28.040]  開宗明義的劈頭指向
[00:13:28.040 --> 00:13:30.040]  神諭式的審判
[00:13:30.040 --> 00:13:32.040]  爭戰的對象是誰
[00:13:32.040 --> 00:13:34.040]  沒錯 聽到了
[00:13:34.040 --> 00:13:35.040]  就是以東
[00:13:35.040 --> 00:13:38.040]  一覺我們似曾相識
[00:13:38.040 --> 00:13:40.040]  但又好像有些陌生的名字
[00:13:40.040 --> 00:13:43.040]  不禁被我們聯想到《創世紀》中
[00:13:43.040 --> 00:13:45.040]  以素同雅各
[00:13:45.040 --> 00:13:47.040]  兩兄弟血濃於水
[00:13:47.040 --> 00:13:49.040]  一段相憎相慈
[00:13:49.040 --> 00:13:52.040]  兄弟相殘的敘事
[00:13:52.040 --> 00:13:55.040]  由出生時死去
[00:13:55.040 --> 00:13:58.040]  長幼有罪地不肯放手
[00:13:58.040 --> 00:14:01.040]  以至為了一碗紅色的豆湯
[00:14:01.040 --> 00:14:05.040]  繼而將長子的名分輕視和出賣
[00:14:05.040 --> 00:14:08.040]  甚至或者痛恨被耍手段
[00:14:08.040 --> 00:14:13.040]  騙去了原本屬於自己父親的祝福
[00:14:13.040 --> 00:14:15.040]  以至最後歸回
[00:14:15.040 --> 00:14:19.040]  兩兄弟恩怨情仇的一筆勾銷
[00:14:19.040 --> 00:14:22.040]  接著經文更展現出
[00:14:22.040 --> 00:14:26.040]  以東更因為心中的傲慢和驕傲
[00:14:26.040 --> 00:14:28.040]  自我感覺良好
[00:14:28.040 --> 00:14:29.040]  正所謂怎樣
[00:14:29.040 --> 00:14:32.040]  騙人先要騙到自己
[00:14:32.040 --> 00:14:35.040]  心盲了去自欺欺人
[00:14:35.040 --> 00:14:39.040]  甚或更變得一朝得志與無倫次
[00:14:39.040 --> 00:14:42.040]  只為為高權重就可以隻手遮天
[00:14:42.040 --> 00:14:46.040]  大方缺德地說誰能將我拉下
[00:14:46.040 --> 00:14:48.040]  弟兄姊妹
[00:14:48.040 --> 00:14:51.040]  大家都知又或者可能都親身經歷過
[00:14:51.040 --> 00:14:53.040]  神是怎樣
[00:14:53.040 --> 00:14:55.040]  神是專修叻仔
[00:14:55.040 --> 00:14:59.040]  有時我們都會只為聰明醒目
[00:14:59.040 --> 00:15:01.040]  結果是怎樣
[00:15:01.040 --> 00:15:05.040]  更大可能我們會被聰明反被聰明誤
[00:15:05.040 --> 00:15:08.040]  真心跟大家分享
[00:15:08.040 --> 00:15:11.040]  大家不要看我吟詩作對文質彬彬
[00:15:11.040 --> 00:15:12.040]  出口成文
[00:15:12.040 --> 00:15:14.040]  其實我過往本身的背景
[00:15:14.040 --> 00:15:16.040]  在職場的歷練
[00:15:16.040 --> 00:15:19.040]  是一個做finance和management
[00:15:19.040 --> 00:15:22.040]  是一個財務和管理的專業範疇的人
[00:15:22.040 --> 00:15:24.040]  所以我在我的血裏
[00:15:24.040 --> 00:15:26.040]  其實是低溫起動
[00:15:26.040 --> 00:15:28.040]  講白一點是冷血
[00:15:28.040 --> 00:15:31.040]  和充滿計算
[00:15:31.040 --> 00:15:33.040]  所有東西都上腦了
[00:15:33.040 --> 00:15:36.040]  在職場江湖的你如我乍
[00:15:36.040 --> 00:15:39.040]  其實就好像呼吸一樣
[00:15:39.040 --> 00:15:42.040]  但總結我過往二十多年信主的經歷
[00:15:42.040 --> 00:15:44.040]  神改變了我
[00:15:44.040 --> 00:15:48.040]  又或者講清楚一點
[00:15:48.040 --> 00:15:51.040]  是神讓我知道和看清楚
[00:15:51.040 --> 00:15:53.040]  原來生命的主權
[00:15:53.040 --> 00:15:55.040]  你多聰明都好
[00:15:55.040 --> 00:15:57.040]  完全都是在神那裏
[00:15:57.040 --> 00:15:59.040]  從來都是半點不由人
[00:15:59.040 --> 00:16:01.040]  充其量我們只可以做的
[00:16:01.040 --> 00:16:03.040]  只可以做什麼
[00:16:03.040 --> 00:16:05.040]  你經常聽我講都聽到
[00:16:05.040 --> 00:16:09.040]  主題是尊重和敬畏神
[00:16:09.040 --> 00:16:11.040]  懂得怕死
[00:16:11.040 --> 00:16:13.040]  原來都是好事
[00:16:13.040 --> 00:16:17.040]  在這裏順便講兩句善意的忠告
[00:16:17.040 --> 00:16:19.040]  甚至是溫馨的提示給大家
[00:16:19.040 --> 00:16:20.040]  適合就聽
[00:16:20.040 --> 00:16:23.040]  不適合就當事運高聽不到
[00:16:23.040 --> 00:16:26.040]  正所謂人算不如神算
[00:16:26.040 --> 00:16:31.040]  早信服早舒服
[00:16:31.040 --> 00:16:32.040]  頂姐妹
[00:16:32.040 --> 00:16:36.040]  安靜細心想一想
[00:16:36.040 --> 00:16:42.040]  其實受造物又怎能算得贏創造主呢
[00:16:42.040 --> 00:16:46.040]  我們豈能完全不明白創造主的心意
[00:16:46.040 --> 00:16:47.040]  如果你說你明白
[00:16:47.040 --> 00:16:50.040]  即是你做了神
[00:16:50.040 --> 00:16:52.040]  一切典藏典籍無謂的自我掙扎
[00:16:52.040 --> 00:16:54.040]  其實都是多餘的
[00:16:54.040 --> 00:16:57.040]  都變得一點都不重要
[00:16:57.040 --> 00:16:59.040]  一點都毫無價值
[00:16:59.040 --> 00:17:01.040]  我們也只能謙卑
[00:17:01.040 --> 00:17:04.040]  俯伏在神的面前去領受祂的教導
[00:17:04.040 --> 00:17:07.040]  就正如以東最後不得善終
[00:17:07.040 --> 00:17:12.040]  被神甚至世人去蔑視的結局一樣
[00:17:12.040 --> 00:17:14.040]  經文第八節聰明地說
[00:17:14.040 --> 00:17:15.040]  耶和華說
[00:17:15.040 --> 00:17:19.040]  到那日我豈不從以東除滅智慧人
[00:17:19.040 --> 00:17:22.040]  從以素山除滅聰明人
[00:17:22.040 --> 00:17:23.040]  頂姐妹
[00:17:23.040 --> 00:17:26.040]  看到嗎 感受到嗎
[00:17:26.040 --> 00:17:29.040]  一切自恃人的聰明智慧
[00:17:29.040 --> 00:17:31.040]  一切的籌算計謀
[00:17:31.040 --> 00:17:35.040]  在神的眼中都是一文不值
[00:17:35.040 --> 00:17:39.040]  充其量只是擔當送你一程的角色
[00:17:39.040 --> 00:17:43.040]  又或者使我們雙目失明地走向敗亡
[00:17:43.040 --> 00:17:46.040]  好了 前文說到這裡的時候
[00:17:46.040 --> 00:17:49.040]  我們也很清楚以東最後的結局
[00:17:49.040 --> 00:17:52.040]  但可能我們心中也會即時有個疑問
[00:17:52.040 --> 00:17:55.040]  究竟以東又壞了甚麼呢
[00:17:55.040 --> 00:17:57.040]  弄到有這麼悲慘的收場
[00:17:57.040 --> 00:18:00.040]  要被神親自出手
[00:18:00.040 --> 00:18:02.040]  要被神永遠地剪除
[00:18:02.040 --> 00:18:06.040]  並且與神關係上的斷絕呢
[00:18:06.040 --> 00:18:08.040]  來到今天的經文
[00:18:08.040 --> 00:18:11.040]  一開始用了兩節的經文
[00:18:11.040 --> 00:18:14.040]  總括了以東所犯下的罪行
[00:18:14.040 --> 00:18:15.040]  聖經這樣說
