
[00:00:00.000 --> 00:00:04.200]  除了每個月一次全教會的講道系列
[00:03:06.200 --> 00:03:08.600]  首先讓我們一起去讀
[00:03:08.600 --> 00:03:11.400]  我在框框那裡就說
[00:03:11.400 --> 00:03:12.800]  什麼時候一起讀
[00:03:12.800 --> 00:03:14.000]  什麼時候弟兄讀
[00:03:14.000 --> 00:03:15.400]  什麼時候姐妹讀
[00:03:15.400 --> 00:03:16.600]  我們一起看著
[00:03:16.600 --> 00:03:18.400]  一起跟著指示去讀
[00:03:18.400 --> 00:03:20.400]  首先一起讀
[00:03:20.800 --> 00:03:21.800]  弟兄們
[00:03:21.800 --> 00:03:25.600]  你們自己知道我們來到你們那裡
[00:03:25.600 --> 00:03:27.600]  並不是突然的
[00:03:27.600 --> 00:03:31.600]  我們從前在菲律賓蒙難受辱
[00:03:31.600 --> 00:03:33.800]  這是你們知道的
[00:03:33.800 --> 00:03:38.200]  可是我們還是靠著神給我們的勇氣
[00:03:38.200 --> 00:03:43.600]  在強烈反對中把神的福音傳給你們
[00:03:43.800 --> 00:03:44.800]  我
[00:04:11.400 --> 00:04:23.200]  我們作為基督的使徒
[00:04:23.200 --> 00:04:25.800]  雖然可以受人尊重
[00:04:25.800 --> 00:04:29.800]  卻沒有向你們或向別人求榮耀
[00:04:29.800 --> 00:04:33.400]  反而在你們當中生存溫柔
[00:04:33.400 --> 00:04:37.600]  如同母親哺育自己的孩子
[00:04:37.600 --> 00:04:40.600]  既然我們這樣愛你們
[00:04:40.600 --> 00:04:44.200]  不但樂意將神的福音給你們
[00:04:44.200 --> 00:04:47.800]  連自己的性命也樂意給你們
[00:04:47.800 --> 00:04:51.200]  因為你們是我們所痛愛的
[00:04:51.200 --> 00:04:52.000]  弟兄們
[00:04:52.000 --> 00:04:55.400]  你們紀念我們的辛苦勞碌
[00:04:55.400 --> 00:04:57.000]  晝夜做工
[00:04:57.000 --> 00:04:59.600]  全神的福音給你們
[00:04:59.600 --> 00:05:02.600]  免得你們任何人受累
[00:05:03.600 --> 00:05:05.600]  我們為你們所做的一切
[00:05:05.600 --> 00:05:07.600]  都是為了你們的福音
[00:05:07.600 --> 00:05:09.600]  我們為你們所做的一切
[00:05:09.600 --> 00:05:11.600]  都是為了你們的福音
[00:05:11.600 --> 00:05:13.600]  我們為你們所做的一切
[00:05:13.600 --> 00:05:15.600]  都是為了你們的福音
[00:05:15.600 --> 00:05:17.600]  我們為你們所做的一切
[00:05:17.600 --> 00:05:19.600]  都是為了你們的福音
[00:05:19.600 --> 00:05:21.600]  我們為你們所做的一切
[00:05:21.600 --> 00:05:23.600]  都是為了你們的福音
[00:05:23.600 --> 00:05:25.600]  我們為你們所做的一切
[00:05:25.600 --> 00:05:27.600]  都是為了你們的福音
[00:05:27.600 --> 00:05:29.600]  我們為你們所做的一切
[00:05:29.600 --> 00:05:31.600]  都是為了你們的福音
[00:05:32.600 --> 00:05:33.600]  一齊讀
[00:05:33.600 --> 00:05:36.600]  我們也不斷地感謝神
[00:05:36.600 --> 00:05:41.600]  因為你們聽見我們所傳神的道的時候
[00:05:41.600 --> 00:05:43.600]  你們領受了
[00:05:43.600 --> 00:05:45.600]  不以為這是人的道
[00:05:45.600 --> 00:05:48.600]  而以為這確實是神的道
[00:05:48.600 --> 00:05:53.600]  而且在你們信主的人當中運行著
[00:05:53.600 --> 00:05:57.600]  (廟方禮儀)
[00:05:58.600 --> 00:06:01.600]  (廟方禮儀)
[00:06:01.600 --> 00:06:04.600]  (廟方禮儀)
[00:06:04.600 --> 00:06:07.600]  (廟方禮儀)
[00:06:07.600 --> 00:06:10.600]  (廟方禮儀)
[00:06:10.600 --> 00:06:13.600]  (廟方禮儀)
[00:06:13.600 --> 00:06:16.600]  (廟方禮儀)
[00:06:16.600 --> 00:06:19.600]  (廟方禮儀)
[00:06:19.600 --> 00:06:22.600]  (廟方禮儀)
[00:06:22.600 --> 00:06:25.600]  (廟方禮儀)
[00:06:25.600 --> 00:06:28.600]  (廟方禮儀)
[00:06:28.600 --> 00:06:31.600]  (廟方禮儀)
[00:06:31.600 --> 00:06:34.600]  (廟方禮儀)
[00:06:34.600 --> 00:06:36.600]  弟兄們
[00:06:36.600 --> 00:06:39.600]  我們被迫暫時與你們分離
[00:06:39.600 --> 00:06:42.600]  身體離開 心卻沒有
[00:06:42.600 --> 00:06:44.600]  我們極力想發展
[00:06:44.600 --> 00:06:47.600]  渴望見你們的面
[00:06:47.600 --> 00:06:50.600]  所以我們很想到你們那裡去
[00:06:50.600 --> 00:06:53.600]  我保羅有一略略
[00:06:53.600 --> 00:06:57.600]  弟子撒旦阻擋了我們
[00:06:57.600 --> 00:07:00.600]  當我們主耶穌在來
[00:07:00.600 --> 00:07:03.600]  我們站在他面前的時候
[00:07:03.600 --> 00:07:08.600]  我們的盼望 喜樂 和所誇的觀念是什麼呢?
[00:07:08.600 --> 00:07:10.600]  不正是你們嗎?
[00:07:10.600 --> 00:07:15.600]  你們就是我們的榮耀和喜樂
[00:07:15.600 --> 00:07:17.600]  保羅在這裡一開始
[00:07:17.600 --> 00:07:20.600]  就告訴貼撒羅尼加的信徒
[00:07:20.600 --> 00:07:21.600]  他們
[00:07:21.600 --> 00:07:24.600]  他們即是一章一節所提到的
[00:07:24.600 --> 00:07:28.600]  保羅 西拉和提摩太等等的人
[00:07:28.600 --> 00:07:32.600]  從前往貼撒羅尼加這個地方
[00:07:32.600 --> 00:07:34.600]  讓當地人傳講福音
[00:07:34.600 --> 00:07:38.600]  基督的福音並不是圖言的
[00:07:38.600 --> 00:07:41.600]  即是說不是無果效
[00:07:41.600 --> 00:07:44.600]  不是空無所作的
[00:07:44.600 --> 00:07:49.600]  保羅從菲臘比到貼撒羅尼加建立教會
[00:07:49.600 --> 00:07:53.600]  當地的猶太人因為很痛恨保羅在那裡傳福音
[00:07:53.600 --> 00:07:58.600]  將人 無論是猶太人或不是猶太人
[00:07:58.600 --> 00:08:01.600]  對猶太教的興趣都轉移
[00:08:01.600 --> 00:08:03.600]  就開始逼迫保羅
[00:08:03.600 --> 00:08:05.600]  那天那些反對保羅的人
[00:08:05.600 --> 00:08:08.600]  不會因為保羅走了之後就罷休
[00:08:08.600 --> 00:08:11.600]  相信他們都會繼續和當地的信徒施壓
[00:08:11.600 --> 00:08:13.600]  阻止他們去傳福音
[00:08:13.600 --> 00:08:16.600]  甚至要他們回歸猶太教
[00:08:16.600 --> 00:08:20.600]  保羅寫信給貼撒羅尼加教會的信徒
[00:08:20.600 --> 00:08:21.600]  就是要鼓勵他們
[00:08:21.600 --> 00:08:24.600]  要他們堅持所領受的
[00:08:24.600 --> 00:08:28.600]  所以保羅在這裡再次肯定貼撒羅尼加的信徒
[00:08:28.600 --> 00:08:29.600]  告訴他們
[00:08:29.600 --> 00:08:31.600]  從他們生命所結的果子
[00:08:31.600 --> 00:08:33.600]  他知道自己
[00:08:33.600 --> 00:08:35.600]  西拉和提摩泰
[00:08:35.600 --> 00:08:37.600]  之前在他們中間所傳的
[00:08:37.600 --> 00:08:40.600]  所做的並非圖言
[00:08:40.600 --> 00:08:43.600]  接著在第二節開始
[00:08:43.600 --> 00:08:46.600]  保羅就開始將他自己從神所領受
[00:08:46.600 --> 00:08:48.600]  和實踐當中的體會
[00:08:48.600 --> 00:08:52.600]  一一傳授給貼撒羅尼加的信徒
[00:08:52.600 --> 00:08:55.600]  好讓他們能夠像一章七節所提及的
[00:08:55.600 --> 00:08:57.600]  繼續效法保羅
[00:08:57.600 --> 00:08:58.600]  效法基督
[00:08:58.600 --> 00:09:03.600]  作馬其頓和亞哥亞所有信主的人的榜樣
[00:09:03.600 --> 00:09:05.600]  讓主的真理可以廣傳
[00:09:05.600 --> 00:09:07.600]  不受阻攔
[00:09:07.600 --> 00:09:10.600]  保羅深深地明白
[00:09:10.600 --> 00:09:13.600]  信徒很多時候未能夠按著神的指引
[00:09:13.600 --> 00:09:15.600]  和教導去做見證
[00:09:15.600 --> 00:09:16.600]  是因為害怕
[00:09:16.600 --> 00:09:19.600]  怕被人拒絕
[00:09:19.600 --> 00:09:22.600]  擔心自己不能夠應付可能會發生的事
[00:09:22.600 --> 00:09:23.600]  而卻步
[00:09:23.600 --> 00:09:26.600]  所以保羅在第二節
[00:09:26.600 --> 00:09:28.600]  用他們都聽過
[00:09:28.600 --> 00:09:30.600]  有關他和西拉在菲勒比
[00:09:30.600 --> 00:09:33.600]  所遭遇的事去幫助他們明白
[00:09:33.600 --> 00:09:35.600]  讓信徒堅持
[00:09:35.600 --> 00:09:37.600]  不畏懼的第一個要訣
[00:09:37.600 --> 00:09:42.600]  就是要靠神得著勇氣
[00:09:42.600 --> 00:09:44.600]  沒錯
[00:09:44.600 --> 00:09:45.600]  不是靠自己
[00:09:45.600 --> 00:09:47.600]  不是憑血氣
[00:09:47.600 --> 00:09:50.600]  而是因為相信神的能力
[00:09:50.600 --> 00:09:52.600]  和相信祂的承諾
[00:09:52.600 --> 00:09:54.600]  而產生的勇氣
[00:09:54.600 --> 00:09:56.600]  就好像在《仕途行傳》第十六章
[00:09:56.600 --> 00:09:57.600]  十六至四十節那裡
[00:09:57.600 --> 00:09:59.600]  記錄了保羅和西拉
[00:09:59.600 --> 00:10:02.600]  因為將一名女奴的邪靈趕走
[00:10:02.600 --> 00:10:07.600]  以致失去了用占卜的能力幫主人賺錢
[00:10:07.600 --> 00:10:08.600]  主人一怒之下
[00:10:08.600 --> 00:10:11.600]  就將他們告到官府那裡
[00:10:11.600 --> 00:10:13.600]  說他們擾亂城市
[00:10:13.600 --> 00:10:16.600]  所以官府就將他們收監
[00:10:16.600 --> 00:10:19.600]  但是保羅和西拉沒有因為這樣而害怕
[00:10:19.600 --> 00:10:21.600]  他們在監獄裡反而
[00:10:21.600 --> 00:10:23.600]  唱詩歌讚美神
[00:10:23.600 --> 00:10:26.600]  等候神的下一個帶領
[00:10:26.600 --> 00:10:27.600]  到了半夜的時候
[00:10:27.600 --> 00:10:29.600]  突然間有地震
[00:10:29.600 --> 00:10:31.600]  監獄的門都打開了
[00:10:31.600 --> 00:10:36.600]  而其他的囚犯都紛紛趁機會去逃走
[00:10:36.600 --> 00:10:39.600]  但是保羅和西拉沒有逃跑
[00:10:39.600 --> 00:10:42.600]  他們仍然很淡定地在祈禱
[00:10:42.600 --> 00:10:44.600]  在唱讚美詩
[00:10:44.600 --> 00:10:48.600]  那個玉卒本來以為那些囚犯都逃走了
[00:10:48.600 --> 00:10:51.600]  就想著自行了斷
[00:10:51.600 --> 00:10:55.600]  但是保羅和西拉在這個時候就阻止他
[00:10:55.600 --> 00:10:57.600]  告訴他我們沒有逃走
[00:10:57.600 --> 00:11:01.600]  他們不單止救了玉卒的性命
[00:11:01.600 --> 00:11:05.600]  之後還將福音傳給玉卒和她的家
[00:11:05.600 --> 00:11:10.600]  是什麼讓保羅和西拉可以臨危而不亂
[00:11:10.600 --> 00:11:14.600]  又是什麼讓他們不會懷疑
[00:11:14.600 --> 00:11:17.600]  當監獄的門打開的時候
[00:11:17.600 --> 00:11:20.600]  是神暗示要他們逃獄呢
[00:11:20.600 --> 00:11:24.600]  又是什麼讓他們不怕之後會發生的事
[00:11:24.600 --> 00:11:27.600]  選擇留下來
[00:11:27.600 --> 00:11:30.600]  我想是因為他們很明白
[00:11:30.600 --> 00:11:35.600]  他們所相信的神的性情和能力
[00:11:35.600 --> 00:11:38.600]  所以他們不會亂猜
[00:11:38.600 --> 00:11:42.600]  不會因為害怕而忘記了他們所認識的神
[00:11:42.600 --> 00:11:45.600]  以及神的心意
[00:11:45.600 --> 00:11:50.600]  他們知道神不會讓他們逃獄來釋放他
[00:11:50.600 --> 00:11:53.600]  正如神要公義我們所需的時候
[00:11:53.600 --> 00:11:55.600]  不會讓我們去偷
[00:11:55.600 --> 00:11:56.600]  不會讓我們去搶
[00:11:56.600 --> 00:11:59.600]  不會讓我們去做一些不誠實的事
[00:11:59.600 --> 00:12:03.600]  或者叫我們暫停十一奉獻等等
[00:12:03.600 --> 00:12:07.600]  還記得當監獄的門打開的時候
[00:12:07.600 --> 00:12:10.600]  保羅和西拉在做什麼嗎
[00:12:10.600 --> 00:12:13.600]  是的,他們在祈禱
[00:12:13.600 --> 00:12:15.600]  在唱讚美詩
[00:12:15.600 --> 00:12:19.600]  如果當時他們做這些事的時候
[00:12:19.600 --> 00:12:24.600]  心是真正的在專注仰望神的時候
[00:12:24.600 --> 00:12:28.600]  我相信他們一定很清楚知道神的指示
[00:12:28.600 --> 00:12:30.600]  弟兄姊妹
[00:12:30.600 --> 00:12:33.600]  很多時候我們沒有勇氣去見證神
[00:12:33.600 --> 00:12:36.600]  擔心和人提罪的問題
[00:12:36.600 --> 00:12:40.600]  是因為我們不能夠將專注放在神的身上
[00:12:40.600 --> 00:12:44.600]  我們將焦點錯放在環境
[00:12:44.600 --> 00:12:46.600]  別人的反應
[00:12:46.600 --> 00:12:50.600]  以及自己過去一些不好的經歷上
[00:12:50.600 --> 00:12:55.600]  還記得我們剛剛信主的時候的興奮嗎
[00:12:55.600 --> 00:12:56.600]  應該都記得吧
[00:12:56.600 --> 00:12:59.600]  或者太久以前已經忘記了
[00:12:59.600 --> 00:13:02.600]  當時我們對神很火熱
[00:13:02.600 --> 00:13:07.600]  那份單純渴慕更多去認識神的心情
[00:13:07.600 --> 00:13:10.600]  因為那時候我們剛剛經歷了神的愛
[00:13:10.600 --> 00:13:12.600]  以及祂的真實
[00:13:12.600 --> 00:13:14.600]  所以信心特別大
[00:13:14.600 --> 00:13:19.600]  很願意踏出自己的安殊區去為神作供
[00:13:19.600 --> 00:13:21.600]  但是過了一段日子
[00:13:21.600 --> 00:13:26.600]  我們這份火熱就慢慢地被世事
[00:13:26.600 --> 00:13:30.600]  被生活種種的忙碌去冷卻
[00:13:30.600 --> 00:13:33.600]  甚至是褪色了
[00:13:33.600 --> 00:13:37.600]  其實神從來沒有改變過
[00:13:37.600 --> 00:13:43.600]  只是我們被自己變了
[00:13:43.600 --> 00:13:48.600]  我們慢慢變到只有身體到
[00:13:48.600 --> 00:13:50.600]  口到
[00:13:50.600 --> 00:13:54.600]  但心卻在其他地方
[00:13:54.600 --> 00:13:59.600]  沒有繼續紮根在神的話語和聖靈的引導
[00:13:59.600 --> 00:14:05.600]  以致我們不知道怎樣靠神得到勇氣
[00:14:05.600 --> 00:14:07.600]  弟兄姊妹
[00:14:07.600 --> 00:14:09.600]  其實在我們日常的生活當中
[00:14:09.600 --> 00:14:11.600]  有很多見證神
[00:14:11.600 --> 00:14:17.600]  以及選擇用神的方法去面對事情的機會
[00:14:17.600 --> 00:14:22.600]  不是需要等到危機的時候我們才可以見證神
[00:14:22.600 --> 00:14:25.600]  例如當我們跟別人聊天的時候
[00:14:25.600 --> 00:14:27.600]  我們可以不去害怕
[00:14:27.600 --> 00:14:29.600]  去表達不同的意見
[00:14:29.600 --> 00:14:31.600]  基督的立場
[00:14:31.600 --> 00:14:33.600]  我們可以不用害怕
[00:14:33.600 --> 00:14:34.600]  去講真話
[00:14:34.600 --> 00:14:36.600]  去作回應
[00:14:36.600 --> 00:14:38.600]  去提醒人
[00:14:38.600 --> 00:14:40.600]  還有可以不用害怕
[00:14:40.600 --> 00:14:46.600]  去用世人所看來覺得愚蠢和吃力不討好的方法
[00:14:46.600 --> 00:14:51.600]  但卻是神喜悅的方法去做事
[00:14:51.600 --> 00:14:56.600]  同樣我們都能夠效法保羅和西拉
[00:14:56.600 --> 00:15:02.600]  操練用禱告和讚美去面對恐懼和憂慮
[00:15:02.600 --> 00:15:07.600]  將焦點從目前的困難轉回到神那裡
[00:15:07.600 --> 00:15:08.600]  神的同在
[00:15:08.600 --> 00:15:11.600]  祂的能力和祂的屬性的時候
[00:15:11.600 --> 00:15:13.600]  我們就能夠像他們一樣
[00:15:13.600 --> 00:15:15.600]  臨危不亂
[00:15:15.600 --> 00:15:19.600]  有勇氣分享和活出福音
[00:15:19.600 --> 00:15:21.600]  我們相信
[00:15:21.600 --> 00:15:27.600]  這就是保羅在菲勒比書四章六至七節所講的
[00:15:27.600 --> 00:15:30.600]  一無掛慮的勇氣
[00:15:30.600 --> 00:15:34.600]  只要反思積極禱告祈求和感謝
[00:15:34.600 --> 00:15:36.600]  將我們所有的話告訴神
[00:15:36.600 --> 00:15:40.600]  神就會賜給我們出人意外的平安
[00:15:40.600 --> 00:15:42.600]  保守我們的心懷意念
[00:15:42.600 --> 00:15:44.600]  不用再害怕
[00:15:44.600 --> 00:15:50.600]  所以讓神使用我們的生命去影響其他人的生命的第一個要素
[00:15:50.600 --> 00:15:55.600]  就是懂得怎樣靠神得著勇氣
[00:15:55.600 --> 00:15:57.600]  弟兄姊妹
[00:15:57.600 --> 00:15:59.600]  要為神所用
[00:15:59.600 --> 00:16:01.600]  勇氣固然是重要
[00:16:01.600 --> 00:16:06.600]  但是也必須出於純正的動機
[00:16:06.600 --> 00:16:08.600]  因為我們勸人明白福音
[00:16:08.600 --> 00:16:11.600]  得著福音並不是要榮耀自己
[00:16:11.600 --> 00:16:14.600]  而是榮耀神
[00:16:14.600 --> 00:16:20.600]  要在勸人的時候保持純正的動機
[00:16:20.600 --> 00:16:25.600]  保羅在第三節用了三個形容的語句
[00:16:25.600 --> 00:16:29.600]  去幫助我們在做法上劃清界線
[00:16:29.600 --> 00:16:33.600]  不是出於錯誤
[00:16:33.600 --> 00:16:35.600]  不是出於污穢
[00:16:35.600 --> 00:16:37.600]  不是出於詭詐
[00:16:37.600 --> 00:16:39.600]  不是出於錯誤
[00:16:39.600 --> 00:16:42.600]  是就著勸勉的內容來講
[00:16:42.600 --> 00:16:44.600]  如果都是出於神
[00:16:44.600 --> 00:16:46.600]  而不是源於人的經驗
[00:16:46.600 --> 00:16:48.600]  或者人的智慧和教導
[00:16:48.600 --> 00:16:51.600]  那就肯定不會錯
[00:16:51.600 --> 00:16:55.600]  這並不是說我們不可以分享個人經驗
[00:16:55.600 --> 00:16:58.600]  用個人經驗來做例子
[00:16:58.600 --> 00:17:03.600]  但是這些經驗是必須印證聖經的教導
[00:17:03.600 --> 00:17:06.600]  因為我們的經驗雖然是真實的
[00:17:06.600 --> 00:17:11.600]  但是不一定會反映真理
[00:17:11.600 --> 00:17:13.600]  所以無論如何
[00:17:13.600 --> 00:17:14.600]  當我們勸勉人的時候
[00:17:14.600 --> 00:17:16.600]  必須確定是聖經的教導
[00:17:16.600 --> 00:17:18.600]  沒有違背聖經的教導
[00:17:18.600 --> 00:17:20.600]  即是第四節所講的
[00:17:20.600 --> 00:17:24.600]  照著神託付我們的去傳遞
[00:17:24.600 --> 00:17:28.600]  然後不出於污穢
[00:17:28.600 --> 00:17:34.600]  污穢的原文就是墳墓裏面的廢物
[00:17:34.600 --> 00:17:36.600]  即是代表不潔
[00:17:36.600 --> 00:17:38.600]  和神的聖潔相比
[00:17:38.600 --> 00:17:40.600]  可以是指道德上的不潔
[00:17:40.600 --> 00:17:42.600]  或者其他在信仰上
[00:17:42.600 --> 00:17:45.600]  或者在禮儀經拜禮儀上的不潔
[00:17:45.600 --> 00:17:48.600]  在英文ESV的譯本
[00:17:48.600 --> 00:17:52.600]  污穢就被翻譯為impurities
[00:17:52.600 --> 00:17:55.600]  所以估計保羅在這裏想表達的是
[00:17:55.600 --> 00:17:58.600]  在他們對信徒的教導和勸勉上
[00:17:58.600 --> 00:18:01.600]  他們從來沒有參雜一些
[00:18:01.600 --> 00:18:07.600]  神不喜悅、神厭惡的異教或世界之談
[00:18:07.600 --> 00:18:09.600]  身為使徒的保羅
[00:18:09.600 --> 00:18:12.600]  當然不可能將外邦人的教導
[00:18:12.600 --> 00:18:16.600]  或者一些不道德的思想傳授給信徒
[00:18:16.600 --> 00:18:19.600]  所以我估計保羅在這裏要表達的
[00:18:19.600 --> 00:18:23.600]  是當他勸告信徒的時候
[00:18:23.600 --> 00:18:26.600]  他是很慎重地用詞
[00:18:26.600 --> 00:18:30.600]  不會讓任何在那時候世界或異教
[00:18:30.600 --> 00:18:33.600]  不道德的思想、觀念
[00:18:33.600 --> 00:18:38.600]  在無意中參雜在他的勸告和提醒當中
[00:18:39.600 --> 00:18:41.600]  如果代入現在的世代
[00:18:41.600 --> 00:18:45.600]  可能就是代表在他教導包容的時候
[00:18:45.600 --> 00:18:48.600]  他會很清楚地幫助信徒明白
[00:18:48.600 --> 00:18:51.600]  包容不等於包庇
[00:18:51.600 --> 00:18:56.600]  就好像以前Forence目者和我們說的那篇道一樣
[00:18:56.600 --> 00:19:00.600]  又或者是說要愛人、顧念人的需要的時候
[00:19:00.600 --> 00:19:04.600]  他會幫助信徒分辨什麼是實際的需要
[00:19:04.600 --> 00:19:09.600]  和因個人私慾或者是因為缺乏安全感
[00:19:09.600 --> 00:19:14.600]  對神缺乏信心而感到的需要是不一樣的
[00:19:14.600 --> 00:19:16.600]  換句話說
[00:19:16.600 --> 00:19:21.600]  要小心不要加添了世界或者人的想法
[00:19:21.600 --> 00:19:26.600]  去污染了神的原意和聖經的定義
[00:19:26.600 --> 00:19:29.600]  最後,不用鬼咋
[00:19:29.600 --> 00:19:33.600]  在這裏鬼咋的原文就是釣魚
[00:19:33.600 --> 00:19:35.600]  用的鯉
[00:19:35.600 --> 00:19:42.600]  即是指的是為了達到目標而施的計謀和手段
[00:19:42.600 --> 00:19:45.600]  很多時候我們可能因為害怕
[00:19:45.600 --> 00:19:47.600]  人聽到聖經的教導的時候
[00:19:47.600 --> 00:19:49.600]  覺得神的要求很苛刻
[00:19:49.600 --> 00:19:52.600]  擔心說得清清楚楚的時候
[00:19:52.600 --> 00:19:56.600]  會嚇到人、嚇到弟兄姊妹
[00:19:56.600 --> 00:19:59.600]  為了希望他們接受
[00:19:59.600 --> 00:20:01.600]  或者是先上了釣
[00:20:01.600 --> 00:20:06.600]  就把重點放在比較令人聽到
[00:20:06.600 --> 00:20:10.600]  會覺得開心一點或者容易接受的部分
[00:20:10.600 --> 00:20:13.600]  例如少說些罪
[00:20:13.600 --> 00:20:19.600]  少提一些信徒要每天背起自己的十字架來跟隨耶穌
[00:20:19.600 --> 00:20:22.600]  比較多說些神是我們的避難所
[00:20:22.600 --> 00:20:24.600]  是我們隨時的安慰
[00:20:24.600 --> 00:20:28.600]  隨時的幫助等等
[00:20:28.600 --> 00:20:31.600]  沒錯,這些都是真的
[00:20:31.600 --> 00:20:36.600]  都是福音,但不是完整的
[00:20:36.600 --> 00:20:38.600]  如果連我們傳講福音
[00:20:38.600 --> 00:20:43.600]  在彼此勸勉的時候都是這樣的時候
[00:20:43.600 --> 00:20:49.600]  那就不是正正掉進魔鬼的試探裏
[00:20:49.600 --> 00:20:57.600]  那神又怎樣看我們這一類的勸勉和提醒?
[00:20:57.600 --> 00:21:02.600]  但是保羅和西拉他們頭腦很清醒
