
[00:00:00.000 --> 00:00:02.000]  我們給他們掌聲
[00:03:05.000 --> 00:03:09.000]  也在乎權能和聖靈並充足的信心
[00:03:09.000 --> 00:03:11.000]  正如你們知道
[00:03:11.000 --> 00:03:13.000]  我們在你們那裡
[00:03:13.000 --> 00:03:17.000]  為你們的緣故是怎樣為人
[00:03:17.000 --> 00:03:20.000]  並且你們在大難之中
[00:03:20.000 --> 00:03:23.000]  蒙了聖靈所賜的喜樂
[00:03:23.000 --> 00:03:26.000]  領受真道就效法我們
[00:03:26.000 --> 00:03:29.000]  也效法了主
[00:03:29.000 --> 00:03:33.000]  甚至你們作了馬其頓和阿該亞
[00:03:33.000 --> 00:03:36.000]  所有信主之人的榜樣
[00:03:36.000 --> 00:03:41.000]  因為主的道從你們那裡已經傳揚出來
[00:03:41.000 --> 00:03:43.000]  你們向神的信心
[00:03:43.000 --> 00:03:47.000]  不但在馬其頓和阿該亞
[00:03:47.000 --> 00:03:50.000]  就是在各處也都傳開了
[00:03:50.000 --> 00:03:54.000]  所以不用我們說什麼話
[00:03:54.000 --> 00:03:58.000]  因為他們自己已經報了我們
[00:03:58.000 --> 00:04:02.000]  是怎樣進到你們那裡
[00:04:02.000 --> 00:04:06.000]  你們是怎樣離棄偶像歸向神
[00:04:06.000 --> 00:04:10.000]  要服事那又真又活的神
[00:04:10.000 --> 00:04:13.000]  等候他兒子從天降臨
[00:04:13.000 --> 00:04:16.000]  就是他從死裡復活的
[00:04:16.000 --> 00:04:22.000]  那位救我們脫離將來憤怒的耶穌
[00:04:22.000 --> 00:04:26.000]  讓我在這裡交代一下背景
[00:04:26.000 --> 00:04:30.000]  寫信的對象可以直譯為
[00:04:30.000 --> 00:04:33.000]  「貼薩羅尼加人的教會」
[00:04:33.000 --> 00:04:37.000]  保羅建立這間教會的時間其實是很短的
[00:04:37.000 --> 00:04:39.000]  根據《仕途行傳》的記載
[00:04:39.000 --> 00:04:44.000]  而他們都因為信福音或者是傳福音而遭受迫迫
[00:04:44.000 --> 00:04:48.000]  保羅也都受到猶太人那些猶太教
[00:04:48.000 --> 00:04:51.000]  猶太教那些信徒的迫害
[00:04:51.000 --> 00:04:53.000]  他也都要迫著離開這個地方
[00:04:53.000 --> 00:04:57.000]  他屢次都想回去探望這間教會
[00:04:57.000 --> 00:05:03.000]  但是偏偏事與願違都不能夠前往
[00:05:03.000 --> 00:05:07.000]  最後他打發提摩太前去
[00:05:07.000 --> 00:05:11.000]  後來提摩太回來就帶回這個好消息
[00:05:11.000 --> 00:05:19.000]  貼薩羅尼加人他們對神的信心並沒有因為迫迫而被打散
[00:05:19.000 --> 00:05:23.000]  反而是越強越強 越戰越勇
[00:05:23.000 --> 00:05:26.000]  所以當保羅聽見這個消息的時候
[00:05:26.000 --> 00:05:29.000]  他們是很安慰的
[00:05:29.000 --> 00:05:32.000]  於是保羅就代表這個團隊
[00:05:32.000 --> 00:05:36.000]  寫信去貼薩羅尼加給這班人
[00:05:36.000 --> 00:05:39.000]  來為他們打氣 為他們感恩
[00:05:39.000 --> 00:05:44.000]  也都肯定他們所信的和所傳的福音
[00:05:44.000 --> 00:05:47.000]  我們先來看第一至第三節
[00:05:48.000 --> 00:05:52.000]  第一方面是常傳信望愛
[00:05:52.000 --> 00:05:54.000]  常傳信望愛是一個特質
[00:05:54.000 --> 00:05:57.000]  在第一節保羅的文案語
[00:05:57.000 --> 00:06:03.000]  這個也是當日希羅文化裏面一些通行書信的形式
[00:06:03.000 --> 00:06:10.000]  特別我們看回保羅說
[00:06:10.000 --> 00:06:15.000]  我們為你們眾人常常感謝神
[00:06:15.000 --> 00:06:17.000]  禱告的時候提到你們
[00:06:17.000 --> 00:06:21.000]  即是說保羅是為他們提名禱告的
[00:06:21.000 --> 00:06:23.000]  也都為他們感恩的
[00:06:23.000 --> 00:06:30.000]  內容是肯定他們是常傳信望愛這三方面的特質
[00:06:30.000 --> 00:06:34.000]  第一方面因信心所做的勞苦
[00:06:34.000 --> 00:06:37.000]  弟兄姊妹到底信心有什麼勞苦呢
[00:06:37.000 --> 00:06:40.000]  原來信心是會有行為的配合的
[00:06:40.000 --> 00:06:43.000]  行為不是得救的原因
[00:06:43.000 --> 00:06:46.000]  但卻是得救的證據
[00:06:46.000 --> 00:06:49.000]  就如《雅各書》二章二十六節說到
[00:06:49.000 --> 00:06:51.000]  身體沒有靈魂是死的
[00:06:51.000 --> 00:06:55.000]  信心沒有行為也是死的
[00:06:55.000 --> 00:07:00.000]  在舊約年代羅亞恩爵信
[00:07:00.000 --> 00:07:02.000]  他能夠聽神的吩咐
[00:07:02.000 --> 00:07:05.000]  用了一百年的時間去建造方舟
[00:07:05.000 --> 00:07:09.000]  他這一百年的靈情對神的信心
[00:07:09.000 --> 00:07:11.000]  他是存著一個敬畏馴服的心
[00:07:11.000 --> 00:07:15.000]  他不但救了自己也救了全家一家百口
[00:07:15.000 --> 00:07:17.000]  因著信心而付諸行動
[00:07:17.000 --> 00:07:21.000]  這個也很堪作為我們的典範
[00:07:21.000 --> 00:07:23.000]  弟兄姊妹想問一下
[00:07:23.000 --> 00:07:27.000]  你是否活出真信心呢
[00:07:27.000 --> 00:07:29.000]  當你說願意信耶穌的時候
[00:07:29.000 --> 00:07:31.000]  你今天是否活出真信心
[00:07:31.000 --> 00:07:34.000]  以至能夠帶來行為的改變
[00:07:34.000 --> 00:07:36.000]  無論你去到哪裡
[00:07:36.000 --> 00:07:40.000]  人家都一眼就知道你是信耶穌
[00:07:40.000 --> 00:07:41.000]  你不用說
[00:07:41.000 --> 00:07:43.000]  最簡單在餐廳吃飯
[00:07:43.000 --> 00:07:46.000]  人家看到你吃飯就知道你是基督徒
[00:07:46.000 --> 00:07:49.000]  你能夠流露出基督的香氣
[00:07:49.000 --> 00:07:51.000]  你的愛心
[00:07:51.000 --> 00:07:54.000]  可以讓人很好奇地問
[00:07:54.000 --> 00:07:57.000]  你是不是信耶穌
[00:07:57.000 --> 00:07:59.000]  相反從頭掃到腳
[00:07:59.000 --> 00:08:01.000]  你信耶穌嗎
[00:08:01.000 --> 00:08:02.000]  這樣就敗家了
[00:08:02.000 --> 00:08:04.000]  這些值得我們去反省
[00:08:04.000 --> 00:08:06.000]  除了信心
[00:08:06.000 --> 00:08:08.000]  保羅更加稱讚他們
[00:08:08.000 --> 00:08:11.000]  因愛心所受的勞苦
[00:08:11.000 --> 00:08:16.000]  到底愛心又要受什麼勞苦呢
[00:08:16.000 --> 00:08:18.000]  其實愛心
[00:08:18.000 --> 00:08:21.000]  我們愛本來是很有限的
[00:08:21.000 --> 00:08:24.000]  但是因著聖靈與我們同在
[00:08:24.000 --> 00:08:28.000]  我們愛是因為神先愛我們
[00:08:28.000 --> 00:08:33.000]  愛心的元素也成為建立教會的橋樑
[00:08:33.000 --> 00:08:35.000]  特別是這些例子
[00:08:35.000 --> 00:08:37.000]  其實是數之不盡
[00:08:37.000 --> 00:08:41.000]  50年代的天台木屋教會
[00:08:41.000 --> 00:08:45.000]  很多基層的家庭都因著教會的愛心
[00:08:45.000 --> 00:08:51.000]  能夠建立他們成為一個很好的信徒領袖
[00:08:51.000 --> 00:08:53.000]  甚至成為傳道人
[00:08:53.000 --> 00:08:56.000]  例如二十多年前
[00:08:56.000 --> 00:09:00.000]  我去到天水圍一間開方教會服侍
[00:09:00.000 --> 00:09:03.000]  有位弟兄他真的很有愛心
[00:09:03.000 --> 00:09:06.000]  他本身是開補習社的
[00:09:06.000 --> 00:09:09.000]  他每個星期六都不辭勞苦
[00:09:09.000 --> 00:09:11.000]  愛心要付出勞苦
[00:09:11.000 --> 00:09:16.000]  又出錢又出力去到那間教會
[00:09:16.000 --> 00:09:22.000]  幫一些基層的子弟補習功課
[00:09:22.000 --> 00:09:25.000]  相信他們今天已經很大了
[00:09:25.000 --> 00:09:27.000]  已經成為信徒的領袖
[00:09:27.000 --> 00:09:30.000]  在這裡都看到那位弟兄
[00:09:30.000 --> 00:09:34.000]  因為愛心而付出的勞苦
[00:09:34.000 --> 00:09:37.000]  當我今天要講道的時候
[00:09:37.000 --> 00:09:39.000]  我服侍的群體
[00:09:39.000 --> 00:09:41.000]  即是老人家
[00:09:41.000 --> 00:09:43.000]  有一位組長他跟我說
[00:09:43.000 --> 00:09:44.000]  早幾天他說
[00:09:44.000 --> 00:09:46.000]  「天鳳,記住1月9號」
[00:09:46.000 --> 00:09:47.000]  我說「什麼事?」
[00:09:47.000 --> 00:09:49.000]  「為你講道祈禱」
[00:09:49.000 --> 00:09:52.000]  聽見都很安慰
[00:09:52.000 --> 00:09:57.000]  愛心的付出常在他心上
[00:09:57.000 --> 00:09:58.000]  將我放在他心上
[00:09:58.000 --> 00:10:00.000]  能夠繼續紀念我
[00:10:00.000 --> 00:10:01.000]  為我禱告
[00:10:01.000 --> 00:10:05.000]  也令我很感動的
[00:10:05.000 --> 00:10:08.000]  就是我們以立團契的一班組長
[00:10:08.000 --> 00:10:10.000]  他們每個都七八十歲了
[00:10:10.000 --> 00:10:13.000]  他們時時打電話關心老人家
[00:10:13.000 --> 00:10:16.000]  愛心的付出不單是勞苦
[00:10:16.000 --> 00:10:17.000]  有時是勞氣
[00:10:17.000 --> 00:10:18.000]  為什麼呢?
[00:10:18.000 --> 00:10:20.000]  因為每次講電話
[00:10:20.000 --> 00:10:21.000]  對方因為聽覺衰退
[00:10:21.000 --> 00:10:22.000]  聽不清楚
[00:10:22.000 --> 00:10:25.000]  「什麼話?哪裡話?」
[00:10:25.000 --> 00:10:28.000]  他們就要好像吵架一樣
[00:10:28.000 --> 00:10:30.000]  隔離鄰舍都會聽到他們講什麼電話
[00:10:30.000 --> 00:10:32.000]  那種愛心的付出
[00:10:32.000 --> 00:10:36.000]  他們也將愛心暖流
[00:10:36.000 --> 00:10:38.000]  我們十週年派臘腸
[00:10:38.000 --> 00:10:41.000]  他們拿下一年的日曆
[00:10:41.000 --> 00:10:44.000]  去探訪那些很久不能回來的肢體
[00:10:44.000 --> 00:10:47.000]  看到他們真的在愛心上
[00:10:47.000 --> 00:10:48.000]  放上他們的老虎
[00:10:48.000 --> 00:10:50.000]  願主去紀念他們
[00:10:50.000 --> 00:10:52.000]  頂姐妹
[00:10:52.000 --> 00:10:54.000]  我們的愛心
[00:10:54.000 --> 00:10:59.000]  有時會否因為環境的影響而褪色呢?
[00:10:59.000 --> 00:11:02.000]  或者現在面對疫情
[00:11:02.000 --> 00:11:07.000]  亦面對很多人經濟受到影響
[00:11:07.000 --> 00:11:08.000]  可能失業
[00:11:08.000 --> 00:11:09.000]  可能動身
[00:11:09.000 --> 00:11:14.000]  這些會否都影響了我們愛心的褪色?
[00:11:14.000 --> 00:11:20.000]  我們怎樣來繼續愛鄰舍的照明
[00:11:20.000 --> 00:11:21.000]  我們感恩的
[00:11:21.000 --> 00:11:23.000]  我們都有開心課室
[00:11:23.000 --> 00:11:30.000]  亦都幫一些基層的子弟補習功課
[00:11:30.000 --> 00:11:33.000]  很感恩能夠找到很多義工
[00:11:33.000 --> 00:11:35.000]  他們都很有心
[00:11:35.000 --> 00:11:36.000]  都願意去幫忙
[00:11:36.000 --> 00:11:39.000]  所以元神都繼續使用
[00:11:39.000 --> 00:11:43.000]  愛心的元素在教會是不可以缺的
[00:11:43.000 --> 00:11:47.000]  是建立教會的橋樑
[00:11:47.000 --> 00:11:51.000]  保羅除了欣賞他們的信心和愛心
[00:11:51.000 --> 00:11:55.000]  更加欣賞他們因為耶穌基督所傳的盼望
[00:11:55.000 --> 00:11:56.000]  那種忍耐
[00:11:56.000 --> 00:12:01.000]  第三方面就是盼望所傳的忍耐
[00:12:01.000 --> 00:12:03.000]  忍耐就是堅忍
[00:12:03.000 --> 00:12:10.000]  堅忍就好像形容植物是一種不利自己生存的環境
[00:12:10.000 --> 00:12:12.000]  它仍然能夠生長
[00:12:12.000 --> 00:12:14.000]  當我們行山的時候就會看到
[00:12:14.000 --> 00:12:19.000]  在石縫上都會飄出一些植物
[00:12:19.000 --> 00:12:22.000]  生出很漂亮的花朵
[00:12:22.000 --> 00:12:25.000]  你會看到那種堅忍
[00:12:25.000 --> 00:12:28.000]  它能夠透過石縫飄出來
[00:12:28.000 --> 00:12:31.000]  所以縱然面對迫不及待
[00:12:31.000 --> 00:12:32.000]  百般的試煉
[00:12:32.000 --> 00:12:35.000]  甚至癌病的煎熬
[00:12:35.000 --> 00:12:37.000]  仍然堅忍不放棄
[00:12:37.000 --> 00:12:43.000]  沒有因為環境而影響盼望
[00:12:43.000 --> 00:12:47.000]  我想問問大家有多少人去過生命慶典
[00:12:47.000 --> 00:12:50.000]  遼歸神的追思會
[00:12:50.000 --> 00:12:52.000]  有多少人去過
[00:12:52.000 --> 00:12:54.000]  也有一部分人去過
[00:12:54.000 --> 00:12:56.000]  場面是很感人的
[00:12:56.000 --> 00:12:59.000]  整個禮堂都爆滿了
[00:12:59.000 --> 00:13:02.000]  一位已經退休的全道童工
[00:13:02.000 --> 00:13:05.000]  他面對癌病的折騰
[00:13:05.000 --> 00:13:09.000]  他仍然很忠心愛主地堅忍到底
[00:13:09.000 --> 00:13:11.000]  而毫不抱怨
[00:13:11.000 --> 00:13:12.000]  可以這麼說
[00:13:12.000 --> 00:13:15.000]  當跑的路他已經跑過了
[00:13:15.000 --> 00:13:19.000]  他相信的道他已經守住了
[00:13:19.000 --> 00:13:21.000]  他因著信的緣故
[00:13:21.000 --> 00:13:23.000]  他亦都是很無私的愛
[00:13:23.000 --> 00:13:25.000]  將自己的遺體奉獻給中大
[00:13:25.000 --> 00:13:27.000]  去做醫學的研究
[00:13:27.000 --> 00:13:30.000]  做一個無言老師
[00:13:30.000 --> 00:13:34.000]  他也因著愛的緣故
[00:13:34.000 --> 00:13:36.000]  他連聲音都變了
[00:13:36.000 --> 00:13:39.000]  他都堅持要完成那份錄影
[00:13:39.000 --> 00:13:40.000]  他雖然死了
[00:13:40.000 --> 00:13:43.000]  仍然透過錄影向我們說話
[00:13:43.000 --> 00:13:44.000]  去提醒我們
[00:13:44.000 --> 00:13:46.000]  期望我們能夠
[00:13:46.000 --> 00:13:48.000]  不只是背著主禱文
[00:13:48.000 --> 00:13:49.000]  不是讀主禱文
[00:13:49.000 --> 00:13:52.000]  而是將主禱文活出來
[00:13:52.000 --> 00:13:54.000]  能夠讀進去
[00:13:54.000 --> 00:13:58.000]  所以他的生命是
[00:13:58.000 --> 00:13:59.000]  活現信望愛
[00:13:59.000 --> 00:14:02.000]  成為我們的榜樣
[00:14:02.000 --> 00:14:05.000]  能夠流露散發出基督的香氣
[00:14:05.000 --> 00:14:10.000]  令更多人深受他的影響和激勵
[00:14:10.000 --> 00:14:12.000]  所以弟兄姊妹
[00:14:12.000 --> 00:14:16.000]  你期望教會常存信望愛嗎?
[00:14:16.000 --> 00:14:18.000]  期望嗎?
[00:14:18.000 --> 00:14:21.000]  當你期望教會常存信望愛的時候
[00:14:21.000 --> 00:14:24.000]  你有沒有想過原來
[00:14:24.000 --> 00:14:28.000]  是要由自己做起
[00:14:28.000 --> 00:14:29.000]  不是要求別人
[00:14:29.000 --> 00:14:31.000]  不是要求對方
[00:14:31.000 --> 00:14:35.000]  有些肢體可能回到家
[00:14:35.000 --> 00:14:36.000]  覺得人多了
[00:14:36.000 --> 00:14:38.000]  覺得很冷漠冷冰冰
[00:14:38.000 --> 00:14:40.000]  沒有人關心我
[00:14:40.000 --> 00:14:42.000]  有沒有想過
[00:14:42.000 --> 00:14:46.000]  其實你可以去關心別人呢?
[00:14:46.000 --> 00:14:48.000]  教會常存信望愛
[00:14:48.000 --> 00:14:51.000]  教會不是一座建築物
[00:14:51.000 --> 00:14:55.000]  是一個生命的個體
[00:14:55.000 --> 00:15:00.000]  常存信望愛是由你和我自己做起
[00:15:00.000 --> 00:15:02.000]  這是神給我們的特質
[00:15:02.000 --> 00:15:05.000]  神已經賦予給我們
[00:15:05.000 --> 00:15:08.000]  所以不僅是常存信望愛
[00:15:08.000 --> 00:15:12.000]  更加是要持續信望愛的見證
[00:15:12.000 --> 00:15:15.000]  我們再看下去四至十節
[00:15:15.000 --> 00:15:19.000]  首先我們看到這是來自聖靈的工作
[00:15:19.000 --> 00:15:21.000]  四至六節說到
[00:15:21.000 --> 00:15:22.000]  被神所愛的弟兄
[00:15:22.000 --> 00:15:25.000]  我知道你們是蒙簡選的
[00:15:25.000 --> 00:15:28.000]  我們是蒙聖靈的簡選
[00:15:28.000 --> 00:15:30.000]  也是蒙神所愛
[00:15:30.000 --> 00:15:32.000]  因為我們的福音傳到你們那裡
[00:15:32.000 --> 00:15:34.000]  不獨在乎言語
[00:15:34.000 --> 00:15:38.000]  也在乎權能和聖靈並充足的信心
[00:15:38.000 --> 00:15:43.000]  權能和聖靈完全是神自己的工作
[00:15:43.000 --> 00:15:45.000]  是神的簡選
[00:15:45.000 --> 00:15:49.000]  讓人們能夠有回應
[00:15:49.000 --> 00:15:51.000]  也是出於聖靈
[00:15:51.000 --> 00:15:52.000]  有充足的信心
[00:15:52.000 --> 00:15:55.000]  也是聖靈給我們的
[00:15:55.000 --> 00:15:59.000]  並且你們在大難之中
[00:15:59.000 --> 00:16:01.000]  蒙了聖靈所賜的喜樂
[00:16:01.000 --> 00:16:02.000]  領受真道就下法
[00:16:02.000 --> 00:16:04.000]  我們也下了主
[00:16:04.000 --> 00:16:05.000]  我們看到
[00:16:05.000 --> 00:16:07.000]  貼撒羅尼加人
[00:16:07.000 --> 00:16:08.000]  他們信福音
[00:16:08.000 --> 00:16:10.000]  當時的環境是備受逼迫
[00:16:10.000 --> 00:16:12.000]  無論信福音也好
[00:16:12.000 --> 00:16:13.000]  傳福音也好
[00:16:13.000 --> 00:16:15.000]  都是備受逼迫
[00:16:15.000 --> 00:16:18.000]  我們看到我們能夠信福音
[00:16:18.000 --> 00:16:20.000]  其實也是出於神的愛
[00:16:20.000 --> 00:16:21.000]  神的簡選
[00:16:21.000 --> 00:16:22.000]  很清楚的
[00:16:22.000 --> 00:16:24.000]  是聖靈的工作
[00:16:24.000 --> 00:16:27.000]  聖靈叫我們能夠為罪為義
[00:16:27.000 --> 00:16:28.000]  為審判自己
[00:16:28.000 --> 00:16:29.000]  責備自己
[00:16:29.000 --> 00:16:31.000]  才能夠看到自己是一個
[00:16:31.000 --> 00:16:33.000]  無力自救的罪人
[00:16:33.000 --> 00:16:35.000]  不知道你缺志的一刻
[00:16:35.000 --> 00:16:36.000]  是否如此
[00:16:36.000 --> 00:16:40.000]  以至願意向神認罪悔改
[00:16:40.000 --> 00:16:43.000]  接受耶穌成為我們生命的救主
[00:16:43.000 --> 00:16:48.000]  傳福音更加要以生命影響生命
[00:16:48.000 --> 00:16:51.000]  正如保羅提到
[00:16:51.000 --> 00:16:52.000]  我們在你們那裡
[00:16:52.000 --> 00:16:55.000]  為你們的原故事怎樣為人
[00:16:55.000 --> 00:16:58.000]  所以傳福音不是你有多少裝備
[00:16:58.000 --> 00:17:01.000]  不是你有三福、四祿
[00:17:01.000 --> 00:17:03.000]  而是你的生命有沒有改變
[00:17:03.000 --> 00:17:05.000]  特別是你和自己的家人
[00:17:05.000 --> 00:17:06.000]  和最親的人
[00:17:06.000 --> 00:17:07.000]  去傳福音越艱難
[00:17:07.000 --> 00:17:08.000]  為什麼?
[00:17:08.000 --> 00:17:11.000]  他看著你怎樣長大
[00:17:11.000 --> 00:17:13.000]  你說你信耶穌的改變
[00:17:13.000 --> 00:17:17.000]  你要很明顯地讓他看到你的改變
[00:17:17.000 --> 00:17:18.000]  信心、愛心
[00:17:18.000 --> 00:17:20.000]  還有盼望
[00:17:20.000 --> 00:17:23.000]  大家看到傳福音
[00:17:23.000 --> 00:17:25.000]  是以生命去影響生命
[00:17:25.000 --> 00:17:27.000]  也是聖靈的工作
[00:17:27.000 --> 00:17:30.000]  在艱難中仍然沒有喜樂
[00:17:30.000 --> 00:17:31.000]  就像我們面對疫情
[00:17:31.000 --> 00:17:33.000]  我們仍然去福音報道
[00:17:33.000 --> 00:17:35.000]  仍然開報道會
[00:17:35.000 --> 00:17:37.000]  仍然可以帶很多人信福音
[00:17:37.000 --> 00:17:43.000]  都是因為我們堅定不移的信靠
[00:17:43.000 --> 00:17:47.000]  大家有沒有看過《延續天國夢》這本書
[00:17:47.000 --> 00:17:51.000]  這本是恩福家的歷史
[00:17:51.000 --> 00:17:57.000]  從我們之前的堂主任蘇牧師
[00:17:57.000 --> 00:17:59.000]  他怎樣建立這間教會
[00:17:59.000 --> 00:18:02.000]  看到裡面很多很多的見證
[00:18:02.000 --> 00:18:05.000]  是從那些服侍年輕一代的見證
[00:18:05.000 --> 00:18:07.000]  有一個發現
[00:18:07.000 --> 00:18:08.000]  發現什麼呢?
[00:18:08.000 --> 00:18:10.000]  發現就是侍奉的榜樣
[00:18:10.000 --> 00:18:12.000]  就像保羅說的
[00:18:12.000 --> 00:18:13.000]  為你們的緣故
[00:18:13.000 --> 00:18:16.000]  是怎樣為人
[00:18:16.000 --> 00:18:17.000]  侍奉的榜樣
[00:18:17.000 --> 00:18:19.000]  同行對生命的轉化
[00:18:19.000 --> 00:18:21.000]  生命師傅帶領他們
[00:18:21.000 --> 00:18:23.000]  帶來生命的影響力
[00:18:23.000 --> 00:18:25.000]  是非常寶貴
[00:18:25.000 --> 00:18:29.000]  和經歷生命的全盛
[00:18:29.000 --> 00:18:33.000]  昔日的恩福家的兒童、青少
[00:18:33.000 --> 00:18:36.000]  今天已經成為恩福家的傳道人
[00:18:36.000 --> 00:18:39.000]  牧師或者信徒領袖
[00:18:39.000 --> 00:18:41.000]  相信不用提名
[00:18:41.000 --> 00:18:43.000]  你們都有目共睹
[00:18:43.000 --> 00:18:44.000]  心中有數
[00:18:44.000 --> 00:18:46.000]  不用我提名
[00:18:46.000 --> 00:18:47.000]  大家都知道
[00:18:47.000 --> 00:18:49.000]  這是事實
[00:18:49.000 --> 00:18:51.000]  所以弟兄姊妹
[00:18:51.000 --> 00:18:53.000]  不知道你信了耶穌之後
[00:18:53.000 --> 00:18:56.000]  你是否願意謙卑
[00:18:56.000 --> 00:18:58.000]  依靠聖靈的大能
[00:18:58.000 --> 00:19:01.000]  順服聖靈的引導
[00:19:01.000 --> 00:19:04.000]  來為主作見證
[00:19:04.000 --> 00:19:06.000]  無論你現在在座的
[00:19:06.000 --> 00:19:09.000]  或者你在網上聽到這個訊息
[00:19:09.000 --> 00:19:12.000]  甚至你已經離開香港
[00:19:12.000 --> 00:19:14.000]  移民了
[00:19:14.000 --> 00:19:16.000]  你是否願意靠著聖靈的大能
[00:19:16.000 --> 00:19:19.000]  來繼續為主作見證
[00:19:19.000 --> 00:19:23.000]  在近期一項基督徒靈性的問卷發言
[00:19:23.000 --> 00:19:25.000]  發表中提到
[00:19:25.000 --> 00:19:28.000]  原來傳福音和靈性成長
[00:19:28.000 --> 00:19:31.000]  是環環相扣
[00:19:31.000 --> 00:19:34.000]  傳福音也是門訓重要的工具
[00:19:34.000 --> 00:19:37.000]  我們經常說要建立門徒的時候
[00:19:37.000 --> 00:19:39.000]  這是一個很重要的工具
[00:19:39.000 --> 00:19:43.000]  特別對於初信的熱誠
[00:19:43.000 --> 00:19:45.000]  大家都經歷過初信
[00:19:45.000 --> 00:19:49.000]  經歷過傳福音的熱誠
[00:19:49.000 --> 00:19:51.000]  好像我初信的時候
[00:19:51.000 --> 00:19:54.000]  我第一個想向誰傳福音
[00:19:54.000 --> 00:19:58.000]  除了我媽媽就是我的枕邊人
[00:19:58.000 --> 00:20:01.000]  初信的時候那種熱誠
[00:20:01.000 --> 00:20:02.000]  是有一番熱誠
[00:20:02.000 --> 00:20:04.000]  不過沒有裝備
[00:20:04.000 --> 00:20:05.000]  不懂得怎麼說
[00:20:05.000 --> 00:20:08.000]  每次都被她所謂扎到瘋禽
[00:20:08.000 --> 00:20:09.000]  但感謝主
[00:20:09.000 --> 00:20:11.000]  最後聖靈的工作
[00:20:11.000 --> 00:20:12.000]  在他身上動工
[00:20:12.000 --> 00:20:14.000]  最後他都願意謙卑
[00:20:14.000 --> 00:20:15.000]  認罪悔改
[00:20:15.000 --> 00:20:16.000]  歸向主
[00:20:16.000 --> 00:20:17.000]  今天和我一起侍奉神
[00:20:17.000 --> 00:20:18.000]  感謝神
[00:20:18.000 --> 00:20:21.000]  我們看到傳福音的能力
