
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,主佑平安!
[00:04:04.000 --> 00:04:06.000]  但是會不會有些人
[00:04:06.000 --> 00:04:10.000]  你不是很喜歡?
[00:04:10.000 --> 00:04:12.000]  你不想接觸她
[00:04:12.000 --> 00:04:13.000]  有沒有?
[00:04:13.000 --> 00:04:16.000]  不用舉手的,也有的
[00:04:16.000 --> 00:04:18.000]  今天跟大家說亞國書
[00:04:18.000 --> 00:04:21.000]  亞國書說了很多
[00:04:21.000 --> 00:04:23.000]  我們如何和人相處
[00:04:23.000 --> 00:04:26.000]  給了我們很多教導和提醒
[00:04:26.000 --> 00:04:28.000]  讓我們當中有很多學習
[00:04:28.000 --> 00:04:30.000]  今天我們一起看亞國書
[00:04:30.000 --> 00:04:33.000]  二章一至十三節
[00:04:33.000 --> 00:04:36.000]  亞國書是由耶穌弟弟亞國所寫成
[00:04:36.000 --> 00:04:39.000]  亞國的智慧主要是受著
[00:04:39.000 --> 00:04:43.000]  馬太福音、登山補訓和真言所影響
[00:04:43.000 --> 00:04:45.000]  所以亞國書有很多
[00:04:45.000 --> 00:04:48.000]  實際生活的教導和提醒
[00:04:48.000 --> 00:04:51.000]  有很多金句出自亞國書
[00:04:51.000 --> 00:04:52.000]  大家很熟悉的
[00:04:52.000 --> 00:04:53.000]  例如一章二節
[00:04:53.000 --> 00:04:55.000]  你們落在百般的試煉中
[00:04:55.000 --> 00:04:57.000]  都要以為大喜樂
[00:04:57.000 --> 00:04:59.000]  是吧?
[00:04:59.000 --> 00:05:00.000]  一章十九節
[00:05:00.000 --> 00:05:03.000]  你們各人要快快的聽萬萬的說
[00:05:03.000 --> 00:05:05.000]  萬萬的動腦
[00:05:05.000 --> 00:05:09.000]  叫我們快點去聽神的話
[00:05:09.000 --> 00:05:13.000]  慢點將神的話語跟弟兄姊妹說
[00:05:13.000 --> 00:05:14.000]  二章二十六節
[00:05:14.000 --> 00:05:16.000]  身體沒有靈魂是死的
[00:05:16.000 --> 00:05:19.000]  信心沒有行為也是死的
[00:05:19.000 --> 00:05:23.000]  這些都是出自亞國書的經文裡
[00:05:23.000 --> 00:05:26.000]  很多很實際、很實實在在
[00:05:26.000 --> 00:05:28.000]  很多生活的例子
[00:05:28.000 --> 00:05:32.000]  教導我們如何和人相處
[00:05:32.000 --> 00:05:34.000]  如果說信耶穌的話
[00:05:34.000 --> 00:05:37.000]  就教我們如何走出來
[00:05:37.000 --> 00:05:39.000]  亞國書總共有五章
[00:05:39.000 --> 00:05:42.000]  第一章好像一本書的引言
[00:05:42.000 --> 00:05:44.000]  它帶出幾個重點
[00:05:44.000 --> 00:05:46.000]  然後在第二至第五章裡
[00:05:46.000 --> 00:05:51.000]  逐一逐一的很詳細的解釋出來
[00:05:51.000 --> 00:05:54.000]  第一章三至四節怎麼說呢?
[00:05:54.000 --> 00:05:57.000]  它說好像說一個完全的觀念
[00:05:57.000 --> 00:06:01.000]  叫我們在人生裡遇到考驗的時候
[00:06:01.000 --> 00:06:06.000]  就在考驗我們的信心夠不夠忍耐
[00:06:06.000 --> 00:06:09.000]  當我們能夠忍耐的時候
[00:06:09.000 --> 00:06:14.000]  我們的信仰就能夠走向完全的方向
[00:06:14.000 --> 00:06:16.000]  完全完備的方向
[00:06:16.000 --> 00:06:18.000]  在五至八節裡
[00:06:18.000 --> 00:06:22.000]  它說神賜給一個信心祈求他的人
[00:06:22.000 --> 00:06:26.000]  就考驗我們對神那份信靠
[00:06:26.000 --> 00:06:29.000]  當我們遇到困難逆境的時候
[00:06:29.000 --> 00:06:33.000]  我們能不能夠仍然依靠主呢?
[00:06:33.000 --> 00:06:36.000]  我們是不是靠著神的話語
[00:06:36.000 --> 00:06:39.000]  去勝過我們一些困難呢?
[00:06:39.000 --> 00:06:41.000]  到了第九至十八節裡
[00:06:41.000 --> 00:06:45.000]  它說主賜給一個身心明愛神的人
[00:06:45.000 --> 00:06:47.000]  在我們信仰生命裡
[00:06:47.000 --> 00:06:50.000]  我們有沒有被更新、被改變?
[00:06:50.000 --> 00:06:53.000]  在信仰裡究竟我們愛不愛神呢?
[00:06:53.000 --> 00:06:56.000]  特別在遇到逆境的時候
[00:06:56.000 --> 00:06:59.000]  就在考驗我們我們愛不愛神呢?
[00:06:59.000 --> 00:07:01.000]  到了十九至二十七節裡
[00:07:01.000 --> 00:07:05.000]  它說使我們得著自由的律法
[00:07:05.000 --> 00:07:07.000]  這個律法是神定的
[00:07:07.000 --> 00:07:09.000]  它是對我們好的
[00:07:09.000 --> 00:07:13.000]  叫我們好好讀神的話去學習
[00:07:13.000 --> 00:07:15.000]  讓我們靠著神的話
[00:07:15.000 --> 00:07:17.000]  可以勝過這些挑戰
[00:07:17.000 --> 00:07:18.000]  在一章二十五節裡
[00:07:18.000 --> 00:07:21.000]  它說唯有詳細察看那原傳避
[00:07:21.000 --> 00:07:25.000]  使自由之律法並且時常如此
[00:07:25.000 --> 00:07:28.000]  繼續不斷地走
[00:07:28.000 --> 00:07:29.000]  不要聽了就忘記
[00:07:29.000 --> 00:07:31.000]  要實行出來
[00:07:31.000 --> 00:07:34.000]  第一章《雅各》教了我們很多
[00:07:34.000 --> 00:07:38.000]  學習去繼續走的教導
[00:07:38.000 --> 00:07:40.000]  叫我們去順服
[00:07:40.000 --> 00:07:42.000]  叫我們去倚靠
[00:07:42.000 --> 00:07:45.000]  叫我們好好做一個基督徒
[00:07:45.000 --> 00:07:46.000]  在第二章開始的時候
[00:07:46.000 --> 00:07:49.000]  它就說出一樣很重要的東西
[00:07:49.000 --> 00:07:50.000]  不單止聽道
[00:07:50.000 --> 00:07:54.000]  還要我們走道
[00:07:54.000 --> 00:07:56.000]  第一件事是什麼呢?
[00:07:56.000 --> 00:07:59.000]  它說不可按著外貌待人
[00:07:59.000 --> 00:08:01.000]  為什麼這麼重要呢?
[00:08:01.000 --> 00:08:02.000]  弟兄姊妹
[00:08:02.000 --> 00:08:06.000]  為什麼不要按著外貌待人這麼重要呢?
[00:08:06.000 --> 00:08:08.000]  我們一起去讀《雅各書》
[00:08:08.000 --> 00:08:10.000]  二章一至四節
[00:08:10.000 --> 00:08:11.000]  好嗎?
[00:08:11.000 --> 00:08:12.000]  我們一起讀吧
[00:08:12.000 --> 00:08:14.000]  預備一二三起
[00:08:14.000 --> 00:08:19.000]  你們信奉我榮耀的主耶穌基督
[00:08:19.000 --> 00:08:22.000]  就不可按著外貌待人
[00:08:22.000 --> 00:08:25.000]  若有一個人戴著金戒指
[00:08:25.000 --> 00:08:29.000]  穿著華麗衣服進入你們的會堂
[00:08:29.000 --> 00:08:34.000]  又有一個窮人穿著骯髒的衣服也進去
[00:08:34.000 --> 00:08:38.000]  而你們只看重那穿華麗衣服的人
[00:08:38.000 --> 00:08:40.000]  說請坐在這裡
[00:08:40.000 --> 00:08:42.000]  又對那窮人說
[00:08:42.000 --> 00:08:44.000]  你站在哪裡
[00:08:44.000 --> 00:08:46.000]  或坐在我腳盾旁
[00:08:46.000 --> 00:08:49.000]  這豈不是你們偏心待人
[00:08:49.000 --> 00:08:52.000]  用惡意評斷人嗎?
[00:08:52.000 --> 00:08:53.000]  好,謝謝
[00:08:53.000 --> 00:08:57.000]  第一個重點是不要偏心待人的信念
[00:08:57.000 --> 00:09:00.000]  在一至四節裡有四個命令詞
[00:09:00.000 --> 00:09:02.000]  第一個命令詞在第一節
[00:09:02.000 --> 00:09:07.000]  你們要信奉我們榮耀的主耶穌基督
[00:09:07.000 --> 00:09:11.000]  就不可按外貌待人
[00:09:11.000 --> 00:09:13.000]  第一節說要信奉
[00:09:13.000 --> 00:09:17.000]  我們有基督的信靠
[00:09:17.000 --> 00:09:20.000]  我們是基督的信仰
[00:09:20.000 --> 00:09:24.000]  我們要信這位從死裡復活的
[00:09:24.000 --> 00:09:26.000]  榮耀的主耶穌基督
[00:09:26.000 --> 00:09:28.000]  如果我們信的話
[00:09:28.000 --> 00:09:30.000]  我們信基督的話
[00:09:30.000 --> 00:09:32.000]  我們就不會這樣對待人
[00:09:32.000 --> 00:09:35.000]  在羅馬書裡二章十一節裡說
[00:09:35.000 --> 00:09:39.000]  因為神不會偏待人
[00:09:39.000 --> 00:09:40.000]  所以亞各很強調
[00:09:40.000 --> 00:09:41.000]  第一件事
[00:09:41.000 --> 00:09:44.000]  在亞各書裡一邊說一邊說的時候
[00:09:44.000 --> 00:09:46.000]  我們實行出來的第一件事是什麼呢?
[00:09:46.000 --> 00:09:49.000]  不要按外貌待人
[00:09:49.000 --> 00:09:51.000]  按外貌待人是什麼呢?
[00:09:51.000 --> 00:09:54.000]  他說只是著重外表的特徵
[00:09:54.000 --> 00:09:57.000]  就給予不同的對待
[00:09:57.000 --> 00:09:58.000]  是吧?
[00:09:58.000 --> 00:10:00.000]  很清楚的
[00:10:00.000 --> 00:10:03.000]  在當時的教會裡出現這個情況
[00:10:03.000 --> 00:10:09.000]  他說我們不能夠只是按著他的外貌、外表
[00:10:09.000 --> 00:10:13.000]  去評價他的一些價值
[00:10:13.000 --> 00:10:16.000]  原來我們信這位耶穌基督的時候
[00:10:16.000 --> 00:10:20.000]  我們就不要這樣做了
[00:10:20.000 --> 00:10:22.000]  所以第二第三節裡他給了一個例子
[00:10:22.000 --> 00:10:24.000]  大家都很熟悉的
[00:10:24.000 --> 00:10:26.000]  這個例子出現了兩個人
[00:10:26.000 --> 00:10:28.000]  這兩個人有不同的對待
[00:10:28.000 --> 00:10:32.000]  他說「若有一個戴著金戒指、穿著華麗的衣服
[00:10:32.000 --> 00:10:33.000]  進入你們的會堂
[00:10:33.000 --> 00:10:37.000]  又有一個窮人穿著腔中的衣服也進去
[00:10:37.000 --> 00:10:41.000]  而你們只看重穿華麗衣服的人說
[00:10:41.000 --> 00:10:43.000]  請坐在這裡
[00:10:43.000 --> 00:10:45.000]  又對那窮人說
[00:10:45.000 --> 00:10:47.000]  你站在哪裡
[00:10:47.000 --> 00:10:49.000]  或坐在腳墩旁」
[00:10:49.000 --> 00:10:51.000]  這些經文
[00:10:51.000 --> 00:10:54.000]  大家細味了嗎?
[00:10:54.000 --> 00:10:56.000]  是很棒的
[00:10:56.000 --> 00:10:57.000]  他一直說
[00:10:57.000 --> 00:11:00.000]  他說有兩個人進入禮堂
[00:11:00.000 --> 00:11:02.000]  一個明顯是有錢的
[00:11:02.000 --> 00:11:03.000]  戴著金戒指
[00:11:03.000 --> 00:11:05.000]  穿著華麗的衣服
[00:11:05.000 --> 00:11:07.000]  另一個是窮人
[00:11:07.000 --> 00:11:10.000]  穿著腔中的衣服進來會堂
[00:11:10.000 --> 00:11:13.000]  這兩個人進來會堂的時候
[00:11:13.000 --> 00:11:17.000]  接待對他就有不同的反應
[00:11:17.000 --> 00:11:21.000]  經文第三節有三個命令詞
[00:11:21.000 --> 00:11:24.000]  他說「穿華麗的衣服」
[00:11:24.000 --> 00:11:27.000]  「請坐」
[00:11:27.000 --> 00:11:29.000]  「見到窮人」
[00:11:29.000 --> 00:11:31.000]  「站在這裡」
[00:11:31.000 --> 00:11:34.000]  「或坐在腳墩旁」
[00:11:34.000 --> 00:11:36.000]  有不同的
[00:11:36.000 --> 00:11:41.000]  見到有錢的就坐在這裡
[00:11:41.000 --> 00:11:44.000]  見到窮的就站在這裡
[00:11:44.000 --> 00:11:47.000]  或坐在那邊
[00:11:47.000 --> 00:11:48.000]  簡單來說
[00:11:48.000 --> 00:11:50.000]  富人坐
[00:11:50.000 --> 00:11:51.000]  窮人站
[00:11:51.000 --> 00:11:52.000]  甚至坐在腳墩旁
[00:11:52.000 --> 00:11:57.000]  原來有錢人和窮人有不同的分別
[00:11:57.000 --> 00:11:58.000]  當時猶太人的會堂
[00:11:58.000 --> 00:11:59.000]  和今天很不同
[00:11:59.000 --> 00:12:01.000]  今天很漂亮
[00:12:01.000 --> 00:12:04.000]  位置很好
[00:12:04.000 --> 00:12:05.000]  但當時不是這樣的
[00:12:05.000 --> 00:12:09.000]  當時是石邊和石柱
[00:12:09.000 --> 00:12:13.000]  有錢人為了凸顯他們的社會地位
[00:12:13.000 --> 00:12:14.000]  他們的財力
[00:12:14.000 --> 00:12:17.000]  把金器帶到身上
[00:12:17.000 --> 00:12:21.000]  目的就是凸顯身份的不同
[00:12:21.000 --> 00:12:23.000]  但窮人又如何呢?
[00:12:23.000 --> 00:12:26.000]  他的衣服很骯髒
[00:12:26.000 --> 00:12:28.000]  不過和今天有點不同
[00:12:28.000 --> 00:12:30.000]  因為他窮
[00:12:30.000 --> 00:12:34.000]  所以他沒有衣服去換
[00:12:34.000 --> 00:12:36.000]  所以穿著衣服很骯髒
[00:12:36.000 --> 00:12:38.000]  甚至有些眉毛
[00:12:38.000 --> 00:12:43.000]  所以一看就知道他是有錢人還是窮人
[00:12:43.000 --> 00:12:45.000]  不過在第三節裡
[00:12:45.000 --> 00:12:46.000]  我們一起看看
[00:12:46.000 --> 00:12:51.000]  「而你們只是看重那穿華麗衣服的人」
[00:12:51.000 --> 00:12:53.000]  請坐在那裡
[00:12:53.000 --> 00:12:58.000]  他說看重就是形容當時接待的人
[00:12:58.000 --> 00:13:01.000]  看到他是有錢的
[00:13:01.000 --> 00:13:03.000]  對他特別尊敬
[00:13:03.000 --> 00:13:05.000]  尊崇
[00:13:05.000 --> 00:13:07.000]  會奉承有錢人
[00:13:07.000 --> 00:13:08.000]  特別留意他們
[00:13:08.000 --> 00:13:10.000]  但窮人又如何呢?
[00:13:10.000 --> 00:13:13.000]  窮人會輕視他
[00:13:13.000 --> 00:13:15.000]  看不起他
[00:13:15.000 --> 00:13:17.000]  對他們的態度會差一點
[00:13:17.000 --> 00:13:20.000]  弟兄姊妹,我們會不會有這個心態?
[00:13:20.000 --> 00:13:23.000]  我們當然不會做出來
[00:13:23.000 --> 00:13:25.000]  「你有錢人,坐在這裡」
[00:13:25.000 --> 00:13:26.000]  「你窮人,坐在那裡」
[00:13:26.000 --> 00:13:27.000]  應該不會
[00:13:27.000 --> 00:13:30.000]  不過可能在說我們心底裡
[00:13:30.000 --> 00:13:33.000]  今天我們在教會裡已經分工了
[00:13:33.000 --> 00:13:38.000]  通常這個侍奉就交給總務師去做
[00:13:38.000 --> 00:13:40.000]  但當時我看資料
[00:13:40.000 --> 00:13:42.000]  是由一班教會的領袖
[00:13:42.000 --> 00:13:45.000]  或者是執事去做這個工作
[00:13:45.000 --> 00:13:46.000]  今天很特別
[00:13:46.000 --> 00:13:49.000]  我們也有一個牧師做師事
[00:13:49.000 --> 00:13:54.000]  當時前線的人都是一些教會
[00:13:54.000 --> 00:13:58.000]  很資深、很重要的人物
[00:13:58.000 --> 00:14:01.000]  所以他不只是跟總務師說
[00:14:01.000 --> 00:14:03.000]  他是跟我們一起說
[00:14:03.000 --> 00:14:04.000]  所以第四次他怎麼說呢?
[00:14:04.000 --> 00:14:06.000]  他說「豈不是你們偏心待人」
[00:14:06.000 --> 00:14:08.000]  「用惡意評斷人嗎?」
[00:14:08.000 --> 00:14:13.000]  原來這個就叫偏心待人
[00:14:13.000 --> 00:14:15.000]  從他的外表
[00:14:15.000 --> 00:14:19.000]  你已經區分了他的階層、階級
[00:14:19.000 --> 00:14:23.000]  我們就好像一個審判官
[00:14:23.000 --> 00:14:25.000]  他就是這樣的
[00:14:25.000 --> 00:14:27.000]  他更加是惡意評斷
[00:14:27.000 --> 00:14:29.000]  惡意評斷的意思是什麼呢?
[00:14:29.000 --> 00:14:33.000]  是在思想上、主觀上
[00:14:33.000 --> 00:14:34.000]  是不善意的
[00:14:34.000 --> 00:14:40.000]  是你心裡已經定了這個人就是這樣
[00:14:40.000 --> 00:14:47.000]  這個情況好像很正常
[00:14:47.000 --> 00:14:48.000]  但我們頂尖智慧
[00:14:48.000 --> 00:14:53.000]  不知道大家有沒有這種心態
[00:14:53.000 --> 00:14:56.000]  有時候我們也會跟世俗一樣
[00:14:56.000 --> 00:15:00.000]  好像定了一些人可能是沒有資格的
[00:15:00.000 --> 00:15:02.000]  可能他學歷低一點
[00:15:02.000 --> 00:15:05.000]  可能他工作能力弱一點
[00:15:05.000 --> 00:15:09.000]  可能他教會侍奉的能力又弱一點
[00:15:09.000 --> 00:15:15.000]  我們就很自然覺得那個人就差一點點
[00:15:15.000 --> 00:15:17.000]  但亞覺在這裡提到什麼呢?
[00:15:17.000 --> 00:15:19.000]  他說如果填成的話
[00:15:19.000 --> 00:15:23.000]  就不要這樣去看外貌待人
[00:15:23.000 --> 00:15:24.000]  經文裡面有說
[00:15:24.000 --> 00:15:28.000]  保守自己不要沾染世俗
[00:15:28.000 --> 00:15:30.000]  後來亞覺給了我們一個標準
[00:15:30.000 --> 00:15:32.000]  在第五至第七節
[00:15:32.000 --> 00:15:34.000]  我們一起讀
[00:15:34.000 --> 00:15:36.000]  預備,一二三
[00:15:36.000 --> 00:15:39.000]  「我們弟兄們,請聽
[00:15:39.000 --> 00:15:43.000]  貧起不是揀選了世上的貧窮人
[00:15:43.000 --> 00:15:46.000]  使他們在信心上富足
[00:15:46.000 --> 00:15:50.000]  並承受他所應許給那些愛他人」
[00:15:50.000 --> 00:15:54.000]  你們卻羞辱貧窮的人
[00:15:54.000 --> 00:15:58.000]  欺壓你們,拉你們到公堂去
[00:15:58.000 --> 00:16:01.000]  不就是這些富有的人嗎?
[00:16:01.000 --> 00:16:05.000]  誹謗為你們求告時所奉的尊名的
[00:16:05.000 --> 00:16:07.000]  不就是他們嗎?
[00:16:07.000 --> 00:16:10.000]  今天第二個重點是一視同仁的標準
[00:16:10.000 --> 00:16:11.000]  在五至八節
[00:16:11.000 --> 00:16:12.000]  在上面提到
[00:16:12.000 --> 00:16:15.000]  如果我們這樣對人是不對的
[00:16:15.000 --> 00:16:16.000]  是錯的
[00:16:16.000 --> 00:16:20.000]  是和神的價值觀是相違背的
[00:16:20.000 --> 00:16:25.000]  所以神要求我們有一個一視同仁的標準
[00:16:25.000 --> 00:16:26.000]  在第五節裡
[00:16:26.000 --> 00:16:28.000]  「親愛弟兄們,請聽」
[00:16:28.000 --> 00:16:32.000]  這就是在經文裡第五個命令詞
[00:16:32.000 --> 00:16:33.000]  「請聽」
[00:16:33.000 --> 00:16:36.000]  他說弟兄姊妹,我們要留心
[00:16:36.000 --> 00:16:37.000]  我們要注意
[00:16:37.000 --> 00:16:39.000]  亞覺問了一個問題
[00:16:39.000 --> 00:16:43.000]  「神豈不是揀選世上的貧窮人」
[00:16:43.000 --> 00:16:49.000]  意思是神沒有選世上的貧窮人
[00:16:49.000 --> 00:16:51.000]  神選了有錢人
[00:16:51.000 --> 00:16:53.000]  他沒有選貧窮人
[00:16:53.000 --> 00:16:58.000]  亞覺很想拆解當時的社會觀念
[00:16:58.000 --> 00:17:01.000]  神是祝福有錢人的
[00:17:01.000 --> 00:17:05.000]  有錢人有財富是被神祝福的
[00:17:05.000 --> 00:17:07.000]  窮人就不被神祝福
[00:17:07.000 --> 00:17:10.000]  他什麼都沒有,還這麼差
[00:17:10.000 --> 00:17:11.000]  不被神祝福
[00:17:11.000 --> 00:17:13.000]  答案應該很明顯不是這樣
[00:17:13.000 --> 00:17:14.000]  神看重是什麼呢?
[00:17:14.000 --> 00:17:19.000]  神看重是信上富足的人
[00:17:19.000 --> 00:17:20.000]  他看重的人
[00:17:20.000 --> 00:17:22.000]  不只是看外表
[00:17:22.000 --> 00:17:23.000]  不只是看衣著
[00:17:23.000 --> 00:17:25.000]  也不是看他身份的地位
[00:17:25.000 --> 00:17:31.000]  而是看他在信仰上對神的信心
[00:17:31.000 --> 00:17:32.000]  弟兄姊妹
[00:17:32.000 --> 00:17:35.000]  特別在考驗困難逆境的時候
[00:17:35.000 --> 00:17:39.000]  就在考驗我們對神的信心
[00:17:39.000 --> 00:17:42.000]  亞覺書中好像也有提到
[00:17:42.000 --> 00:17:44.000]  信心需要忍耐
[00:17:44.000 --> 00:17:48.000]  忍耐就能夠完備、完全
[00:17:48.000 --> 00:17:49.000]  他就考驗我們
[00:17:49.000 --> 00:17:53.000]  究竟我們對神的信心夠不夠
[00:17:53.000 --> 00:17:55.000]  對神是否忠於上帝
[00:17:55.000 --> 00:17:56.000]  另外第二點
[00:17:56.000 --> 00:18:00.000]  他就問誰能夠承受上帝的產業
[00:18:00.000 --> 00:18:02.000]  「並承受他所應許
[00:18:02.000 --> 00:18:06.000]  給那些愛他之人的國嗎?」
[00:18:06.000 --> 00:18:07.000]  神應許
[00:18:07.000 --> 00:18:09.000]  他賜給什麼人呢?
[00:18:09.000 --> 00:18:11.000]  有錢人?窮人?
[00:18:11.000 --> 00:18:15.000]  他說是賜給一些愛他的人
[00:18:15.000 --> 00:18:17.000]  神重視你愛不愛他
[00:18:17.000 --> 00:18:19.000]  跟錢無關
[00:18:19.000 --> 00:18:20.000]  跟外表無關
[00:18:20.000 --> 00:18:22.000]  跟乾淨、骯髒都無關
[00:18:22.000 --> 00:18:26.000]  他最重視的是你跟他的關係
[00:18:26.000 --> 00:18:28.000]  他最重視的
[00:18:28.000 --> 00:18:29.000]  我們每一個弟兄姊妹
[00:18:29.000 --> 00:18:30.000]  愛不愛他
[00:18:30.000 --> 00:18:32.000]  所以神的標準教導我們
[00:18:32.000 --> 00:18:35.000]  我們看人不要只看外表
[00:18:35.000 --> 00:18:36.000]  這個也是
[00:18:36.000 --> 00:18:38.000]  不要只看他的衣著
[00:18:38.000 --> 00:18:40.000]  也不要看他的能力
[00:18:40.000 --> 00:18:42.000]  最重要是看他這個人
[00:18:42.000 --> 00:18:44.000]  他對神的信心
