
[00:00:00.000 --> 00:00:04.000]  相信有些弟兄姊妹主流的朋友都知道
[00:05:38.000 --> 00:05:40.000]  一篇是72篇
[00:05:40.000 --> 00:05:45.000]  另一篇就是我們今天要分享的127篇
[00:05:45.000 --> 00:05:48.000]  大家剛才讀和合本聖經的時候
[00:05:48.000 --> 00:05:49.000]  有沒有留意
[00:05:49.000 --> 00:05:53.000]  開始上面有一個小隱標題
[00:05:53.000 --> 00:05:59.000]  寫著「所羅門常行之詩」
[00:05:59.000 --> 00:06:06.000]  其實詩篇120篇至到134篇都定為常行詩
[00:06:06.000 --> 00:06:12.000]  常行詩就是以色列人每年三次從各地去朝見神
[00:06:12.000 --> 00:06:14.000]  上耶路撒冷
[00:06:14.000 --> 00:06:17.000]  他們視為神居所的石安山
[00:06:17.000 --> 00:06:20.000]  他們一路向上走
[00:06:20.000 --> 00:06:23.000]  一路向上走
[00:06:23.000 --> 00:06:26.000]  一邊走一邊唱詩歌
[00:06:26.000 --> 00:06:31.000]  雖然各人唱的都有所不同
[00:06:31.000 --> 00:06:34.000]  但他們卻有一個相同之處
[00:06:34.000 --> 00:06:38.000]  就是對一心一意向上走
[00:06:38.000 --> 00:06:44.000]  目的為要朝見神
[00:06:44.000 --> 00:06:49.000]  他們唱這些詩歌一路向上走的時候
[00:06:49.000 --> 00:06:53.000]  簡稱為常行之詩
[00:06:53.000 --> 00:06:56.000]  今天我引用詩篇127篇
[00:06:56.000 --> 00:07:05.000]  我定它的題目為「全是主因典」
[00:07:05.000 --> 00:07:08.000]  127篇總共有五節經文
[00:07:08.000 --> 00:07:11.000]  我將它分為兩個小段
[00:07:11.000 --> 00:07:19.000]  第一個小段就是詩篇127的第一節和第二節
[00:07:19.000 --> 00:07:21.000]  大家剛才都讀過
[00:07:21.000 --> 00:07:24.000]  甚麽今日詩歌都唱完再唱
[00:07:24.000 --> 00:07:27.000]  待會我們唱回應詩也是這首詩歌
[00:07:27.000 --> 00:07:30.000]  不知道今天我們離開會場的時候
[00:07:30.000 --> 00:07:33.000]  可否懂得背這兩節經文呢?
[00:07:33.000 --> 00:07:36.000]  若不是耶和華建造房屋
[00:07:36.000 --> 00:07:38.000]  建造的人就往然勞力
[00:07:38.000 --> 00:07:40.000]  若不是耶和華看守城池
[00:07:40.000 --> 00:07:44.000]  看守的人就往然警醒
[00:07:44.000 --> 00:07:46.000]  你們清晨早起
[00:07:46.000 --> 00:07:47.000]  夜晚安歇
[00:07:47.000 --> 00:07:50.000]  吃魯陸德來的飯
[00:07:50.000 --> 00:07:52.000]  本是往然
[00:07:52.000 --> 00:07:55.000]  唯有耶和華所親愛的
[00:07:55.000 --> 00:08:00.000]  必叫他安然睡覺
[00:08:00.000 --> 00:08:06.000]  往然在這兩節經文當中出現過三次
[00:08:06.000 --> 00:08:09.000]  突現出上帝在建造房屋
[00:08:09.000 --> 00:08:12.000]  看守城池和生活勞碌當中
[00:08:12.000 --> 00:08:16.000]  都特別強調是很重要
[00:08:16.000 --> 00:08:19.000]  重要在於甚麼呢?
[00:08:19.000 --> 00:08:22.000]  若不是上帝在其中
[00:08:22.000 --> 00:08:25.000]  人一切的勞動
[00:08:25.000 --> 00:08:28.000]  可以說是往然、突然
[00:08:28.000 --> 00:08:33.000]  甚至勞苦受煩
[00:08:33.000 --> 00:08:38.000]  一二節我定許為若非主因
[00:08:38.000 --> 00:08:41.000]  一切皆突然
[00:08:41.000 --> 00:08:46.000]  貼切這兩節經文成為一個小分題
[00:08:46.000 --> 00:08:53.000]  希伯來人的詩歌特色在於對偶和韻律
[00:08:53.000 --> 00:08:57.000]  對偶有字面上的工整
[00:08:57.000 --> 00:09:00.000]  我們稱為對象
[00:09:00.000 --> 00:09:04.000]  那個象是誰的象呢?
[00:09:04.000 --> 00:09:08.000]  認識上也有不同的對應
[00:09:08.000 --> 00:09:14.000]  而韻律則是側重在思想上的旋律
[00:09:14.000 --> 00:09:18.000]  我們也可簡稱為陰韻
[00:09:18.000 --> 00:09:21.000]  對象
[00:09:21.000 --> 00:09:30.000]  這個詞語在詩中可以說是上一行的詞和思想
[00:09:30.000 --> 00:09:37.000]  與下一行的詞和思想是工整相對
[00:09:37.000 --> 00:09:40.000]  這就稱為對象
[00:09:40.000 --> 00:09:45.000]  而詩篇127的第一節
[00:09:45.000 --> 00:09:48.000]  剛才聽到好像很押韻
[00:09:48.000 --> 00:09:52.000]  若不是耶和華建造房屋建造的人就怎樣?
[00:09:52.000 --> 00:09:54.000]  往然、勞力
[00:09:54.000 --> 00:09:57.000]  若不是耶和華看守城池
[00:09:57.000 --> 00:10:00.000]  看守的人就往然、警醒
[00:10:00.000 --> 00:10:02.000]  是不是很容易記得?
[00:10:02.000 --> 00:10:05.000]  因為它就是一個對象
[00:10:05.000 --> 00:10:08.000]  由兩個對象句子組成
[00:10:08.000 --> 00:10:11.000]  每句都有兩個小節
[00:10:11.000 --> 00:10:19.000]  在原文中都是以若不是耶和華作開始
[00:10:19.000 --> 00:10:23.000]  並且每句第二個小節的頭一個字
[00:10:23.000 --> 00:10:26.000]  有提及的就是往然
[00:10:26.000 --> 00:10:29.000]  往然、勞力
[00:10:29.000 --> 00:10:37.000]  這兩節的經文讓我們想起舊約
[00:10:37.000 --> 00:10:41.000]  舊約聖經起不來時時提醒我們
[00:10:41.000 --> 00:10:46.000]  新義養女組織家庭形容建立家庭
[00:10:46.000 --> 00:10:49.000]  建立家室
[00:10:49.000 --> 00:10:58.000]  有傑德、撒萊、拉傑都希望藉著他的婢女生小孩
[00:10:58.000 --> 00:11:00.000]  得而建立
[00:11:00.000 --> 00:11:02.000]  建立家庭
[00:11:02.000 --> 00:11:10.000]  所以我們看到在舊約時代非常重視家庭
[00:11:10.000 --> 00:11:15.000]  在這兩節的經文中很清楚地提及房屋
[00:11:15.000 --> 00:11:20.000]  房屋不單可以指是聖殿
[00:11:20.000 --> 00:11:22.000]  因為所羅門王
[00:11:22.000 --> 00:11:25.000]  大家都清楚聖殿與他有關
[00:11:25.000 --> 00:11:27.000]  建立聖殿、起聖殿
[00:11:27.000 --> 00:11:31.000]  但在這節的經文127篇中提及
[00:11:31.000 --> 00:11:34.000]  可以指家庭
[00:11:34.000 --> 00:11:36.000]  城池也一樣
[00:11:36.000 --> 00:11:41.000]  城池不一定是特指耶路撒冷
[00:11:41.000 --> 00:11:46.000]  也可以指家庭
[00:11:46.000 --> 00:11:51.000]  大家都知道這兩節經文的韻律
[00:11:51.000 --> 00:11:53.000]  讀完再讀都很清楚
[00:11:53.000 --> 00:11:55.000]  若果不是神
[00:11:55.000 --> 00:11:58.000]  一切都是往然、徒然
[00:11:58.000 --> 00:12:02.000]  達不到那一刻
[00:12:02.000 --> 00:12:08.000]  我們也看到這兩節的經文有相互的關係
[00:12:08.000 --> 00:12:13.000]  為什麼要強調這一節的經文呢?
[00:12:13.000 --> 00:12:15.000]  剛才我也提及過
[00:12:15.000 --> 00:12:17.000]  當大家離開會場懂得背
[00:12:17.000 --> 00:12:20.000]  我們就深入我們的心裡
[00:12:20.000 --> 00:12:23.000]  就會再三提醒
[00:12:23.000 --> 00:12:25.000]  若不是有神在當中
[00:12:25.000 --> 00:12:28.000]  我們所做的一切就是徒然
[00:12:28.000 --> 00:12:29.000]  正確嗎?
[00:12:29.000 --> 00:12:31.000]  所以讀完再讀
[00:12:31.000 --> 00:12:32.000]  說完再說
[00:12:32.000 --> 00:12:34.000]  都是強調
[00:12:34.000 --> 00:12:36.000]  這兩節的金句
[00:12:36.000 --> 00:12:37.000]  我稱之為金句
[00:12:37.000 --> 00:12:40.000]  因為我時刻都背
[00:12:40.000 --> 00:12:43.000]  上半句可以說到創業
[00:12:43.000 --> 00:12:47.000]  下半句可以說到守城方面
[00:12:47.000 --> 00:12:49.000]  對不對?
[00:12:49.000 --> 00:12:51.000]  中國人有一句說話
[00:12:51.000 --> 00:12:54.000]  創業為堅
[00:12:54.000 --> 00:12:58.000]  守城不易
[00:12:58.000 --> 00:13:02.000]  上半句很清楚是指創業
[00:13:02.000 --> 00:13:07.000]  下半句我們都明白是守業、守城
[00:13:07.000 --> 00:13:08.000]  但很可惜
[00:13:08.000 --> 00:13:10.000]  大家都清楚了
[00:13:10.000 --> 00:13:12.000]  現在世界各地的地方
[00:13:12.000 --> 00:13:18.000]  環境一直變動、變遷
[00:13:18.000 --> 00:13:22.000]  要應付一個隨時變動的世界環境
[00:13:22.000 --> 00:13:24.000]  很不容易吧?
[00:13:24.000 --> 00:13:30.000]  每一天世界各地都有公司興起
[00:13:30.000 --> 00:13:32.000]  公司開門
[00:13:32.000 --> 00:13:38.000]  但每一天都有公司倒閉、倒閉
[00:13:38.000 --> 00:13:41.000]  一些較老的公司
[00:13:41.000 --> 00:13:43.000]  我們稱為古舊的公司
[00:13:43.000 --> 00:13:46.000]  行老方法的公司
[00:13:46.000 --> 00:13:51.000]  一直看著面對新的競爭對手
[00:13:51.000 --> 00:13:58.000]  請問很難守業吧?
[00:13:58.000 --> 00:14:02.000]  大衛王為神建造聖殿
[00:14:02.000 --> 00:14:04.000]  大衛建造聖殿
[00:14:04.000 --> 00:14:06.000]  按照神所畫的圖
[00:14:06.000 --> 00:14:08.000]  我們說按照圖樣去建造
[00:14:08.000 --> 00:14:10.000]  建造的材料
[00:14:10.000 --> 00:14:14.000]  也是神感動每個人去奉獻出來的
[00:14:14.000 --> 00:14:18.000]  他的兒子所羅門王就禱告神
[00:14:18.000 --> 00:14:21.000]  求神能夠看守這個聖殿
[00:14:21.000 --> 00:14:23.000]  相信熟悉舊約
[00:14:23.000 --> 00:14:25.000]  甚至看過舊約
[00:14:25.000 --> 00:14:27.000]  都會質問
[00:14:27.000 --> 00:14:32.000]  知道兩位的王守聖殿
[00:14:32.000 --> 00:14:34.000]  建造聖殿
[00:14:34.000 --> 00:14:38.000]  但可知道到了時候
[00:14:38.000 --> 00:14:40.000]  聖殿怎樣呢?
[00:14:40.000 --> 00:14:43.000]  一樣被人毀掉
[00:14:43.000 --> 00:14:47.000]  是嗎?
[00:14:47.000 --> 00:14:49.000]  當然聖殿被毀
[00:14:49.000 --> 00:14:50.000]  主要是因為
[00:14:50.000 --> 00:14:53.000]  以色列人離棄神
[00:14:53.000 --> 00:14:56.000]  神離棄這個聖殿
[00:14:56.000 --> 00:14:58.000]  不要了
[00:14:58.000 --> 00:15:00.000]  因此我們可以看到
[00:15:00.000 --> 00:15:03.000]  房屋、城池、全樓
[00:15:03.000 --> 00:15:05.000]  是在於神
[00:15:05.000 --> 00:15:08.000]  亦都在於我們怎樣去過一個
[00:15:08.000 --> 00:15:10.000]  敬虔的生活
[00:15:10.000 --> 00:15:14.000]  怎樣對準神
[00:15:14.000 --> 00:15:16.000]  如果神要棄絕
[00:15:16.000 --> 00:15:19.000]  人怎樣想盡辦法
[00:15:19.000 --> 00:15:21.000]  都守不到
[00:15:21.000 --> 00:15:22.000]  見不到
[00:15:22.000 --> 00:15:23.000]  做不到
[00:15:23.000 --> 00:15:27.000]  守不住
[00:15:27.000 --> 00:15:30.000]  詩篇127的第二節
[00:15:30.000 --> 00:15:32.000]  正正就是今天
[00:15:32.000 --> 00:15:35.000]  我們時刻留意去看的
[00:15:35.000 --> 00:15:37.000]  就關乎我們生活上面
[00:15:37.000 --> 00:15:38.000]  你們清晨早起
[00:15:38.000 --> 00:15:39.000]  夜晚安歇
[00:15:39.000 --> 00:15:42.000]  吃勞碌得來的飯
[00:15:42.000 --> 00:15:46.000]  日奔波夜奔波守住
[00:15:46.000 --> 00:15:48.000]  但是吃勞碌得來的飯
[00:15:48.000 --> 00:15:50.000]  詩人卻這樣說
[00:15:50.000 --> 00:15:53.000]  本是晚宴
[00:15:53.000 --> 00:15:56.000]  惟有耶和華所親愛的
[00:15:56.000 --> 00:16:00.000]  必叫他安然睡覺
[00:16:00.000 --> 00:16:01.000]  詩人說
[00:16:01.000 --> 00:16:03.000]  這樣看起來
[00:16:03.000 --> 00:16:07.000]  他所賜他所愛的人
[00:16:07.000 --> 00:16:10.000]  就可以安然睡覺
[00:16:10.000 --> 00:16:12.000]  睡覺這個詞
[00:16:12.000 --> 00:16:14.000]  與清早見座看守
[00:16:14.000 --> 00:16:17.000]  可以說成為一個對比
[00:16:17.000 --> 00:16:18.000]  換言之
[00:16:18.000 --> 00:16:21.000]  人整日形形亦亦
[00:16:21.000 --> 00:16:23.000]  胃口奔馳
[00:16:23.000 --> 00:16:26.000]  連睡覺都睡得不好
[00:16:26.000 --> 00:16:29.000]  剛才領師的弟兄都問大家
[00:16:29.000 --> 00:16:32.000]  昨晚睡得好不好
[00:16:32.000 --> 00:16:35.000]  我不知道你們的心回應
[00:16:35.000 --> 00:16:37.000]  是否一致
[00:16:37.000 --> 00:16:39.000]  睡得好嗎
[00:16:39.000 --> 00:16:41.000]  有主在這裡安然睡覺
[00:16:41.000 --> 00:16:42.000]  昨晚三點多
[00:16:42.000 --> 00:16:45.000]  還收到一個姐妹和我通電話
[00:16:45.000 --> 00:16:46.000]  我不知道
[00:16:46.000 --> 00:16:48.000]  三點多通完電話之後
[00:16:48.000 --> 00:16:49.000]  今早一早回來
[00:16:49.000 --> 00:16:54.000]  你們是否都以為我睡得不好呢
[00:16:54.000 --> 00:16:55.000]  我告訴大家
[00:16:55.000 --> 00:16:58.000]  我先生常常都有一句讚我
[00:16:58.000 --> 00:17:02.000]  是想不到這位肥師奶睡在床上
[00:17:02.000 --> 00:17:06.000]  睡了四下就聽到鼻鼾聲
[00:17:06.000 --> 00:17:08.000]  我睡得很好
[00:17:08.000 --> 00:17:10.000]  鼻鼾聲腳腳聲
[00:17:10.000 --> 00:17:12.000]  親愛的弟兄姊妹
[00:17:12.000 --> 00:17:13.000]  我安然睡覺
[00:17:13.000 --> 00:17:16.000]  因為我安心
[00:17:16.000 --> 00:17:18.000]  就算睡覺時間
[00:17:18.000 --> 00:17:21.000]  人看似很短暫
[00:17:21.000 --> 00:17:24.000]  人人要求不同
[00:17:24.000 --> 00:17:26.000]  明白嗎
[00:17:26.000 --> 00:17:27.000]  我認識一位長者
[00:17:27.000 --> 00:17:31.000]  睡三小時就夠了
[00:17:31.000 --> 00:17:34.000]  是否很多時間為主服侍
[00:17:34.000 --> 00:17:36.000]  我真的很羨慕他
[00:17:36.000 --> 00:17:38.000]  但我睡三小時就不行
[00:17:38.000 --> 00:17:40.000]  但睡四至五小時
[00:17:40.000 --> 00:17:42.000]  我可以的
[00:17:42.000 --> 00:17:43.000]  很精神
[00:17:43.000 --> 00:17:45.000]  所以我團體的團友都覺得
[00:17:45.000 --> 00:17:47.000]  為何你可以
[00:17:47.000 --> 00:17:48.000]  沒怎麼睡覺
[00:17:48.000 --> 00:17:51.000]  但仍然服侍主呢
[00:17:51.000 --> 00:17:53.000]  安然睡覺
[00:17:53.000 --> 00:17:54.000]  很重要
[00:17:54.000 --> 00:17:57.000]  詩人再一次提醒我們
[00:17:57.000 --> 00:18:00.000]  若果我們日日胃口不遲
[00:18:00.000 --> 00:18:02.000]  忙碌這麼重要
[00:18:02.000 --> 00:18:04.000]  但睡眠質素也不好
[00:18:04.000 --> 00:18:06.000]  很可憐
[00:18:06.000 --> 00:18:10.000]  所以我們要從這篇詩篇看到
[00:18:10.000 --> 00:18:12.000]  原來我們可以控制
[00:18:12.000 --> 00:18:15.000]  所謂控制我們做什麼
[00:18:15.000 --> 00:18:16.000]  做什麼
[00:18:16.000 --> 00:18:17.000]  但當你睡覺
[00:18:17.000 --> 00:18:19.000]  睡不著就睡不著
[00:18:19.000 --> 00:18:20.000]  是否
[00:18:20.000 --> 00:18:23.000]  試過失眠那種辛苦
[00:18:23.000 --> 00:18:24.000]  求主幫我們
[00:18:24.000 --> 00:18:27.000]  更新我們
[00:18:27.000 --> 00:18:28.000]  詩人再一次強調
[00:18:28.000 --> 00:18:32.000]  唯有倚靠耶和華在他面前等候
[00:18:32.000 --> 00:18:35.000]  和安靜
[00:18:35.000 --> 00:18:39.000]  這個人就可以得到安息
[00:18:39.000 --> 00:18:42.000]  保障到他的人生
[00:18:42.000 --> 00:18:44.000]  當你睡到牆上
[00:18:44.000 --> 00:18:46.000]  你還有很多牽掛
[00:18:46.000 --> 00:18:49.000]  我記得我媽媽那時
[00:18:49.000 --> 00:18:52.000]  患上情緒的情況
[00:18:52.000 --> 00:18:53.000]  她睡到牆上
[00:18:53.000 --> 00:18:55.000]  我經常聽到我媽說
[00:18:55.000 --> 00:18:58.000]  我的二女又未有男朋友
[00:18:58.000 --> 00:19:00.000]  四女今天讀書
[00:19:00.000 --> 00:19:02.000]  兒子又怎樣
[00:19:02.000 --> 00:19:03.000]  人家覺得他矮一點
[00:19:03.000 --> 00:19:05.000]  是否可以幫他高一點
[00:19:05.000 --> 00:19:08.000]  我媽在牆上說這麼多
[00:19:08.000 --> 00:19:10.000]  請問她睡覺了嗎
[00:19:10.000 --> 00:19:12.000]  未睡
[00:19:12.000 --> 00:19:15.000]  因為太多牽掛
[00:19:15.000 --> 00:19:17.000]  親愛的弟兄姊妹
[00:19:17.000 --> 00:19:20.000]  我們要學習交託主
[00:19:20.000 --> 00:19:22.000]  夢上帝所愛的人
[00:19:22.000 --> 00:19:24.000]  神成就一切
[00:19:24.000 --> 00:19:27.000]  當我們明白這個恩典
[00:19:27.000 --> 00:19:29.000]  屬於神的恩典
[00:19:29.000 --> 00:19:32.000]  我們就會不用掛心
[00:19:32.000 --> 00:19:34.000]  愁什麼
[00:19:34.000 --> 00:19:36.000]  今天我姐姐成為宣教士
[00:19:36.000 --> 00:19:38.000]  和她丈夫
[00:19:38.000 --> 00:19:41.000]  我二姐夫一起去宣教
[00:19:41.000 --> 00:19:43.000]  我媽媽還掛著
[00:19:43.000 --> 00:19:45.000]  嫁不出去
[00:19:45.000 --> 00:19:47.000]  沒有人想到的
[00:19:47.000 --> 00:19:49.000]  我兩個弟弟
[00:19:49.000 --> 00:19:50.000]  我媽說他這麼矮
[00:19:50.000 --> 00:19:51.000]  我們家族全部都矮
[00:19:51.000 --> 00:19:53.000]  所以我們很矮
[00:19:53.000 --> 00:19:54.000]  我兩個弟弟高高曬曬
[00:19:54.000 --> 00:19:55.000]  我很多
[00:19:55.000 --> 00:19:57.000]  媽又掛這麼多幹什麼
[00:19:57.000 --> 00:20:00.000]  自然就會神恩典來了
[00:20:00.000 --> 00:20:03.000]  所以我們仰望神
[00:20:03.000 --> 00:20:04.000]  依靠神
[00:20:04.000 --> 00:20:06.000]  不愁吃什麼穿什麼
[00:20:06.000 --> 00:20:09.000]  你懂得交託
[00:20:09.000 --> 00:20:12.000]  就能安然睡覺
[00:20:12.000 --> 00:20:16.000]  如果我們說第一節的房屋
[00:20:16.000 --> 00:20:17.000]  城池
[00:20:17.000 --> 00:20:19.000]  可以說是
[00:20:19.000 --> 00:20:21.000]  比喻是家庭
[00:20:21.000 --> 00:20:24.000]  第二段的三至五節
[00:20:24.000 --> 00:20:25.000]  可以說是
[00:20:25.000 --> 00:20:27.000]  這個兒女
[00:20:27.000 --> 00:20:29.000]  就成為前面的家庭
[00:20:29.000 --> 00:20:31.000]  一個的聯繫
[00:20:31.000 --> 00:20:34.000]  這個的基本聯繫
[00:20:34.000 --> 00:20:37.000]  頭一段
[00:20:37.000 --> 00:20:38.000]  一至二節
[00:20:38.000 --> 00:20:39.000]  我們可以說是
[00:20:39.000 --> 00:20:42.000]  人追求一個安樂窩
[00:20:42.000 --> 00:20:44.000]  一早一夜
[00:20:44.000 --> 00:20:46.000]  不在乎自己
[00:20:46.000 --> 00:20:48.000]  怎麼擺上
[00:20:48.000 --> 00:20:49.000]  卻在乎
[00:20:49.000 --> 00:20:51.000]  有一個安樂窩
[00:20:51.000 --> 00:20:53.000]  但這一切
[00:20:53.000 --> 00:20:55.000]  詩人告訴我們
[00:20:55.000 --> 00:20:56.000]  是往然
[00:20:56.000 --> 00:20:58.000]  第二段
[00:20:58.000 --> 00:21:00.000]  三至五節
[00:21:00.000 --> 00:21:02.000]  清楚的說明
[00:21:02.000 --> 00:21:04.000]  就是一個人
[00:21:04.000 --> 00:21:05.000]  他的家庭
[00:21:05.000 --> 00:21:07.000]  牽涉到兒女
[00:21:07.000 --> 00:21:09.000]  人人都說
[00:21:09.000 --> 00:21:11.000]  有子萬事足
[00:21:11.000 --> 00:21:14.000]  中國人都很強調
[00:21:14.000 --> 00:21:16.000]  但事實上
[00:21:16.000 --> 00:21:17.000]  是不是真的有子
[00:21:17.000 --> 00:21:20.000]  就可以萬事足呢
