
[00:00:00.000 --> 00:00:04.000]  大家看到什麼呢?
[00:11:30.000 --> 00:11:34.000]  強調從地上騰的霧氣
[00:11:34.000 --> 00:11:38.000]  耶和華神還沒降雨
[00:11:38.000 --> 00:11:40.000]  田野一切的灌木
[00:11:40.000 --> 00:11:42.000]  一切的菜蔬
[00:11:42.000 --> 00:11:44.000]  都還沒生出來
[00:11:44.000 --> 00:11:46.000]  在這個時候
[00:11:46.000 --> 00:11:48.000]  竟然有霧氣上騰
[00:11:48.000 --> 00:11:50.000]  霧氣從哪裡來?
[00:11:50.000 --> 00:11:56.000]  神所創造的大地上騰而來
[00:11:56.000 --> 00:11:59.000]  這個從地下滲上地面的水
[00:11:59.000 --> 00:12:03.000]  而且是足以滋潤整個土地的表面
[00:12:03.000 --> 00:12:05.000]  為植物的生長
[00:12:05.000 --> 00:12:07.000]  也為人的受造
[00:12:07.000 --> 00:12:10.000]  提供一個有利的環境
[00:12:10.000 --> 00:12:15.000]  無論是從天降下的雨水
[00:12:15.000 --> 00:12:18.000]  還是由地上騰的霧氣
[00:12:18.000 --> 00:12:20.000]  都來自哪裡呢?
[00:12:20.000 --> 00:12:23.000]  創天造地的主宰
[00:12:23.000 --> 00:12:27.000]  同人納若的耶和華神
[00:12:27.000 --> 00:12:30.000]  創世紀的作者
[00:12:30.000 --> 00:12:33.000]  先後以宏觀
[00:12:33.000 --> 00:12:35.000]  然後以微觀的角度
[00:12:35.000 --> 00:12:40.000]  宣告耶和華神是萬物的源頭
[00:12:40.000 --> 00:12:43.000]  就好像這幾節經文
[00:12:43.000 --> 00:12:50.000]  表明唯有耶和華神造天地降雨水
[00:12:50.000 --> 00:12:55.000]  (請問是不是上了一張拍子?)
[00:12:55.000 --> 00:12:58.000]  造天地降雨水
[00:12:58.000 --> 00:13:00.000]  聲無氣
[00:13:00.000 --> 00:13:01.000]  的而且確
[00:13:01.000 --> 00:13:06.000]  上帝始創生命的大能者
[00:13:06.000 --> 00:13:11.000]  是同人有親密關係的上主
[00:13:11.000 --> 00:13:14.000]  我不知道你什麼時候信主
[00:13:14.000 --> 00:13:17.000]  我是高中信主
[00:13:17.000 --> 00:13:20.000]  大學的時候靈明復興
[00:13:20.000 --> 00:13:23.000]  漸漸與神建立親密的關係
[00:13:23.000 --> 00:13:25.000]  這個Elohim
[00:13:25.000 --> 00:13:27.000]  也是我的耶和華
[00:13:27.000 --> 00:13:29.000]  開始參與斷宣
[00:13:29.000 --> 00:13:31.000]  有一天
[00:13:31.000 --> 00:13:32.000]  嘩啦嘩啦
[00:13:32.000 --> 00:13:34.000]  忽然下大雨
[00:13:34.000 --> 00:13:36.000]  在一個很大的校園
[00:13:36.000 --> 00:13:37.000]  很空曠
[00:13:37.000 --> 00:13:40.000]  立刻找地方避雨
[00:13:40.000 --> 00:13:45.000]  於是避雨在圖書館門口有瓦遮頭
[00:13:45.000 --> 00:13:49.000]  在門前不遠的大樹
[00:13:49.000 --> 00:13:51.000]  劈啪
[00:13:51.000 --> 00:13:53.000]  電光火石之間
[00:13:53.000 --> 00:13:56.000]  一道強光急速射向大樹
[00:13:56.000 --> 00:13:58.000]  我長這麼大
[00:13:58.000 --> 00:14:00.000]  到現在還是
[00:14:00.000 --> 00:14:05.000]  人生第一次近距離看見閃電
[00:14:05.000 --> 00:14:07.000]  望而生畏
[00:14:07.000 --> 00:14:11.000]  我的心裡不禁讚歎
[00:14:11.000 --> 00:14:12.000]  神啊
[00:14:12.000 --> 00:14:14.000]  祢真偉大
[00:14:14.000 --> 00:14:16.000]  詩歌唱了很多次
[00:14:16.000 --> 00:14:18.000]  不過是唱
[00:14:18.000 --> 00:14:21.000]  那一刻稍稍體會
[00:14:21.000 --> 00:14:24.000]  原來神真是很偉大
[00:14:24.000 --> 00:14:28.000]  全能的上帝是創天造地
[00:14:28.000 --> 00:14:31.000]  呼風喚雨的獨一真神
[00:14:31.000 --> 00:14:33.000]  弟兄姊妹
[00:14:33.000 --> 00:14:36.000]  你多大年紀了
[00:14:36.000 --> 00:14:37.000]  你信了主
[00:14:37.000 --> 00:14:41.000]  你的屬靈生命有多大年紀了
[00:14:41.000 --> 00:14:45.000]  我相信你也唱過很多詩歌
[00:14:45.000 --> 00:14:47.000]  勾歌頌讚神的偉大
[00:14:47.000 --> 00:14:49.000]  神的創造
[00:14:49.000 --> 00:14:51.000]  剛才也唱了
[00:14:51.000 --> 00:14:54.000]  但你有沒有遠觀
[00:14:54.000 --> 00:14:56.000]  細看
[00:14:56.000 --> 00:14:58.000]  在現實生活裡
[00:14:58.000 --> 00:15:02.000]  去發現創造主的大能
[00:15:02.000 --> 00:15:04.000]  可能你也有
[00:15:04.000 --> 00:15:06.000]  露營的時候
[00:15:06.000 --> 00:15:07.000]  看日出
[00:15:07.000 --> 00:15:09.000]  旅行的時候
[00:15:09.000 --> 00:15:11.000]  看北極光
[00:15:11.000 --> 00:15:12.000]  等等
[00:15:12.000 --> 00:15:14.000]  看到這一切
[00:15:14.000 --> 00:15:17.000]  你有沒有讚歎創造的奇功
[00:15:17.000 --> 00:15:20.000]  有沒有令你
[00:15:20.000 --> 00:15:22.000]  更體會
[00:15:22.000 --> 00:15:27.000]  這個創造主是你的耶和華呢
[00:15:27.000 --> 00:15:28.000]  最近
[00:15:28.000 --> 00:15:31.000]  不知道你人生的天氣如何
[00:15:31.000 --> 00:15:35.000]  是不是也沒有降雨在地上
[00:15:35.000 --> 00:15:39.000]  你的生命乾涸一片
[00:15:39.000 --> 00:15:41.000]  在人生的旅途上
[00:15:41.000 --> 00:15:43.000]  如果我們單單注目
[00:15:43.000 --> 00:15:46.000]  天上不下雨
[00:15:46.000 --> 00:15:49.000]  還是我們也會感恩
[00:15:49.000 --> 00:15:53.000]  地下有霧氣上騰
[00:15:53.000 --> 00:15:54.000]  有時候
[00:15:54.000 --> 00:15:56.000]  神關了這道門
[00:15:56.000 --> 00:15:58.000]  他開了拿扇窗
[00:15:58.000 --> 00:16:01.000]  可能你也經歷過
[00:16:01.000 --> 00:16:03.000]  我也經歷過
[00:16:03.000 --> 00:16:04.000]  哪年哪日
[00:16:04.000 --> 00:16:07.000]  神恩令我們夫婦讀神學
[00:16:07.000 --> 00:16:10.000]  全家搬到長洲
[00:16:10.000 --> 00:16:11.000]  有一天
[00:16:11.000 --> 00:16:14.000]  我的小孩書包破了
[00:16:14.000 --> 00:16:17.000]  幾乎不能再用了
[00:16:17.000 --> 00:16:18.000]  那個舊的書包
[00:16:18.000 --> 00:16:21.000]  其實是我大女兒留給他的
[00:16:21.000 --> 00:16:24.000]  當時這個幼稚園的書包
[00:16:24.000 --> 00:16:27.000]  但你知不知道我兒子讀了多少年班呢
[00:16:27.000 --> 00:16:28.000]  高班
[00:16:28.000 --> 00:16:31.000]  快要升少一了
[00:16:31.000 --> 00:16:32.000]  作為媽媽
[00:16:32.000 --> 00:16:36.000]  其實真的很想跟他換一個新的書包
[00:16:36.000 --> 00:16:37.000]  讓他上學
[00:16:37.000 --> 00:16:39.000]  什麼都輕鬆一點
[00:16:39.000 --> 00:16:41.000]  但作為妻子
[00:16:41.000 --> 00:16:43.000]  又不是很想加重
[00:16:43.000 --> 00:16:45.000]  丈夫的擔子
[00:16:45.000 --> 00:16:47.000]  經濟的壓力
[00:16:47.000 --> 00:16:49.000]  如果你是我
[00:16:49.000 --> 00:16:52.000]  你會怎麼取捨呢
[00:16:52.000 --> 00:16:54.000]  第二天早上
[00:16:54.000 --> 00:16:56.000]  我如常送兒子上學
[00:16:56.000 --> 00:16:58.000]  一踏入校門
[00:16:58.000 --> 00:17:01.000]  你猜發生什麼事
[00:17:01.000 --> 00:17:04.000]  老師送上一個全新的書包
[00:17:04.000 --> 00:17:08.000]  原來校方設計了一個新書包
[00:17:08.000 --> 00:17:09.000]  就在那天
[00:17:09.000 --> 00:17:12.000]  派給全學校的學童
[00:17:12.000 --> 00:17:14.000]  一人一個
[00:17:14.000 --> 00:17:16.000]  沒有一個有遺留
[00:17:16.000 --> 00:17:20.000]  我之前一點風聲都聽不到
[00:17:20.000 --> 00:17:23.000]  一個小小的黃色書包
[00:17:23.000 --> 00:17:27.000]  盛載我讚嘆神大能的回憶
[00:17:27.000 --> 00:17:28.000]  弟兄姊妹
[00:17:28.000 --> 00:17:31.000]  當我們的腦記載了
[00:17:31.000 --> 00:17:33.000]  甚至滿載了
[00:17:33.000 --> 00:17:35.000]  神大能的記憶
[00:17:35.000 --> 00:17:39.000]  我們的心就會驚嘆神的作為
[00:17:39.000 --> 00:17:43.000]  對上帝的敬畏猶然而生
[00:17:43.000 --> 00:17:47.000]  我們的信仰就不會不冷不熱
[00:17:47.000 --> 00:17:50.000]  我們的信仰會有溫度
[00:17:50.000 --> 00:17:52.000]  甚至會升溫
[00:17:52.000 --> 00:17:57.000]  屬靈的生命會越來越有熱力和動力
[00:17:57.000 --> 00:18:00.000]  不知道信主到現在
[00:18:00.000 --> 00:18:02.000]  你的腦你的心
[00:18:02.000 --> 00:18:04.000]  盛載了多少
[00:18:04.000 --> 00:18:06.000]  在現實生活裡面
[00:18:06.000 --> 00:18:11.000]  你經歷過神大能的回憶
[00:18:11.000 --> 00:18:13.000]  我鼓勵你
[00:18:13.000 --> 00:18:16.000]  每天晚上花十分鐘
[00:18:16.000 --> 00:18:18.000]  安靜來到神面前
[00:18:18.000 --> 00:18:19.000]  靜一靜
[00:18:19.000 --> 00:18:20.000]  想一想
[00:18:20.000 --> 00:18:22.000]  停一停
[00:18:22.000 --> 00:18:25.000]  回想一天的經歷
[00:18:25.000 --> 00:18:28.000]  嘗試寫下感恩日記
[00:18:28.000 --> 00:18:31.000]  數算一下在這一天
[00:18:31.000 --> 00:18:34.000]  神有沒有留下一些恩典的記號
[00:18:34.000 --> 00:18:36.000]  在你生命裡面
[00:18:36.000 --> 00:18:38.000]  寫一至三項
[00:18:38.000 --> 00:18:40.000]  哎呀那天很匆忙
[00:18:40.000 --> 00:18:41.000]  寫不到不要緊
[00:18:41.000 --> 00:18:43.000]  明天再來
[00:18:43.000 --> 00:18:46.000]  再不然寫感恩週記
[00:18:46.000 --> 00:18:49.000]  將你和耶和華神
[00:18:49.000 --> 00:18:53.000]  一些共同的記憶回憶記下來
[00:18:53.000 --> 00:18:56.000]  讓我們在日常生活裡面
[00:18:56.000 --> 00:18:58.000]  可以留下一些空間
[00:18:58.000 --> 00:19:02.000]  不見一人只見耶穌
[00:19:02.000 --> 00:19:07.000]  回味世侄神的大能
[00:19:07.000 --> 00:19:09.000]  不知道你有沒有想
[00:19:09.000 --> 00:19:12.000]  為什麼神要令霧氣上騰
[00:19:12.000 --> 00:19:17.000]  然後滋潤整個土地的表面呢
[00:19:17.000 --> 00:19:21.000]  我想可能大能的上帝
[00:19:21.000 --> 00:19:23.000]  先滋潤土地
[00:19:23.000 --> 00:19:26.000]  然後以地上濕潤的塵土
[00:19:26.000 --> 00:19:29.000]  始創生命
[00:19:29.000 --> 00:19:30.000]  讓我們一起讀
[00:19:30.000 --> 00:19:33.000]  二章七節
[00:19:33.000 --> 00:19:34.000]  一二三
[00:19:34.000 --> 00:19:38.000]  耶和華神用地上的塵土做人
[00:19:38.000 --> 00:19:42.000]  將生命之氣吹進他的地孔
[00:19:42.000 --> 00:19:46.000]  這人就成了有靈的活人
[00:19:46.000 --> 00:19:50.000]  耶和華神用地上的塵土做人
[00:19:50.000 --> 00:19:52.000]  這個地上
[00:19:52.000 --> 00:19:57.000]  就是指到之前兩節說到的土地
[00:19:57.000 --> 00:20:00.000]  在這節裡面
[00:20:00.000 --> 00:20:02.000]  人、土地
[00:20:02.000 --> 00:20:07.000]  其實在這段經文裡面是重複出現的
[00:20:07.000 --> 00:20:09.000]  而他們的寫法和讀音
[00:20:09.000 --> 00:20:12.000]  在原文是很接近
[00:20:12.000 --> 00:20:18.000]  彷彿暗示人從土地而來
[00:20:18.000 --> 00:20:22.000]  二章四到七節
[00:20:22.000 --> 00:20:26.000]  翻譯我們看得不太清楚
[00:20:26.000 --> 00:20:29.000]  但是其實用了三個動詞
[00:20:29.000 --> 00:20:32.000]  去描述神的創造
[00:20:32.000 --> 00:20:34.000]  大家都看到了
[00:20:34.000 --> 00:20:36.000]  去到第七節
[00:20:36.000 --> 00:20:39.000]  耶和華神用地上的塵土做人
[00:20:39.000 --> 00:20:41.000]  這個做
[00:20:41.000 --> 00:20:45.000]  基本的意思是塑造
[00:20:45.000 --> 00:20:46.000]  在希伯來文裡面
[00:20:46.000 --> 00:20:49.000]  圖像
[00:20:49.000 --> 00:20:52.000]  就是來自塑造這個動詞
[00:20:52.000 --> 00:20:54.000]  你想像一下
[00:20:54.000 --> 00:20:56.000]  耶和華好像一個圖像
[00:20:56.000 --> 00:20:58.000]  用土地上的塵土
[00:20:58.000 --> 00:21:00.000]  悉心地塑造了一個
[00:21:00.000 --> 00:21:05.000]  立體而精妙的人體
[00:21:05.000 --> 00:21:07.000]  亞瑟蓮有一天
[00:21:07.000 --> 00:21:09.000]  炎炎夏日
[00:21:09.000 --> 00:21:11.000]  大寒臨來
[00:21:11.000 --> 00:21:12.000]  我和一些中大基督徒
[00:21:12.000 --> 00:21:14.000]  以學兄學子的身份
[00:21:14.000 --> 00:21:16.000]  向新生傳福音
[00:21:16.000 --> 00:21:18.000]  傳完之後
[00:21:18.000 --> 00:21:20.000]  我們就好像大家做完街步
[00:21:20.000 --> 00:21:21.000]  一起集合
[00:21:21.000 --> 00:21:23.000]  一起分享
[00:21:23.000 --> 00:21:28.000]  當中有一位粗眉的腰果眼弟兄
[00:21:28.000 --> 00:21:30.000]  你知道他是誰吧
[00:21:30.000 --> 00:21:34.000]  感謝神賜給他眼眉毛
[00:21:34.000 --> 00:21:36.000]  擋住汗水
