
[00:00:00.000 --> 00:00:04.000]  我們給更大的掌聲主耶穌好不好
[00:03:51.000 --> 00:03:52.000]  女兒都沒有出嫁
[00:03:52.000 --> 00:03:53.000]  為何沒有出嫁呢
[00:03:53.000 --> 00:03:55.000]  因為他們專心服侍神
[00:03:55.000 --> 00:03:56.000]  又是去傳福音的
[00:03:56.000 --> 00:04:00.000]  所以他是很有恩賜的主
[00:04:00.000 --> 00:04:01.000]  又愛的仕途
[00:04:01.000 --> 00:04:08.000]  但最後他被他的同胞猶太人用石頭打死
[00:04:08.000 --> 00:04:10.000]  是一個殉道的故事
[00:04:10.000 --> 00:04:13.000]  他臨死前說了一段說話
[00:04:13.000 --> 00:04:14.000]  他說的話都幾長
[00:04:14.000 --> 00:04:17.000]  我們由他最後一段開始去看一看
[00:04:17.000 --> 00:04:19.000]  就是51和52節
[00:04:19.000 --> 00:04:20.000]  我們一起讀一讀
[00:04:20.000 --> 00:04:26.000]  你們頸汗肛眼,心和耳都未受覺泥的人。
[00:04:26.000 --> 00:04:31.000]  你們時常抗拒聖靈,你們的祖先怎樣?
[00:04:31.000 --> 00:04:37.000]  你們也怎樣有那一個先知,你們的祖先不迫害呢?
[00:04:37.000 --> 00:04:41.000]  你們殺了那些預言宣告那義者要來的人,
[00:04:41.000 --> 00:04:46.000]  現在又把那義者出賣了,殺害了。
[00:04:46.000 --> 00:04:47.000]  我們先看這兩節經文
[00:04:47.000 --> 00:04:51.000]  你們頸汗肛眼,即是他罵那些迫害他的猶太人
[00:04:51.000 --> 00:04:53.000]  他不是罵他們去迫害他
[00:04:53.000 --> 00:04:56.000]  而是罵他們的心和耳是沒有受覺泥
[00:04:56.000 --> 00:04:58.000]  覺泥是猶太人從小到大
[00:04:58.000 --> 00:05:02.000]  差不多他男丁一出世就過幾天就要受的一個禮儀
[00:05:02.000 --> 00:05:05.000]  即是他的包皮會被割了
[00:05:05.000 --> 00:05:06.000]  即是一些包皮
[00:05:06.000 --> 00:05:09.000]  象徵了他們是被神揀選的一個記號
[00:05:09.000 --> 00:05:12.000]  自舊約開始他們都是有這個覺泥
[00:05:12.000 --> 00:05:14.000]  他們也都覺得自己是引以為傲的
[00:05:14.000 --> 00:05:16.000]  因為是神揀選他們這個民族
[00:05:16.000 --> 00:05:20.000]  但是他們的心和耳是沒有受到覺泥
[00:05:20.000 --> 00:05:22.000]  即是說他們的身體是受到覺泥
[00:05:22.000 --> 00:05:25.000]  但是他們的心和耳是未開的
[00:05:25.000 --> 00:05:28.000]  即是完全是接受不到神的教導
[00:05:28.000 --> 00:05:31.000]  和接受不到聖靈特別是耶穌基督
[00:05:31.000 --> 00:05:32.000]  他叫做福音
[00:05:32.000 --> 00:05:35.000]  抗拒聖靈給他們的感動
[00:05:35.000 --> 00:05:39.000]  他也都罵了你們的祖先其實和你們都是一樣
[00:05:39.000 --> 00:05:41.000]  即是你們的祖先是驕傲的心硬
[00:05:41.000 --> 00:05:42.000]  頸汗又肛硬
[00:05:42.000 --> 00:05:43.000]  不是說他頸緊膊痛
[00:05:43.000 --> 00:05:46.000]  是說他這個人是不聽神的話
[00:05:46.000 --> 00:05:51.000]  他說舊約哪個先知都不是你們的祖先迫害呢
[00:05:51.000 --> 00:05:55.000]  那些先知都是為神說話去提醒以色列民去迴轉
[00:05:55.000 --> 00:05:59.000]  但是很多都是被他們那時以色列人去迫害
[00:05:59.000 --> 00:06:03.000]  你們殺了那些預先宣告那二者要來的人
[00:06:03.000 --> 00:06:06.000]  即是說那些預言主耶穌要來的人
[00:06:06.000 --> 00:06:08.000]  相信是以塞亞其中之一
[00:06:08.000 --> 00:06:10.000]  還有很多的先知
[00:06:10.000 --> 00:06:13.000]  最後他們都是要殺害那些先知
[00:06:13.000 --> 00:06:15.000]  現在又把那二者出賣
[00:06:15.000 --> 00:06:18.000]  即是說現在你又把主耶穌出賣和殺害了
[00:06:18.000 --> 00:06:20.000]  今日你來迫死我了
[00:06:20.000 --> 00:06:24.000]  其實你們的心要硬到什麼程度呢
[00:06:24.000 --> 00:06:28.000]  其實他們的心的硬是源於一種民族的驕傲
[00:06:28.000 --> 00:06:31.000]  其實學驕傲容易就學謙難
[00:06:31.000 --> 00:06:32.000]  為什麼這樣說呢
[00:06:32.000 --> 00:06:36.000]  因為其實如果你代入以色列人的角度和猶太人的角度
[00:06:36.000 --> 00:06:38.000]  其實他是很可憐的
[00:06:38.000 --> 00:06:40.000]  自從他們背棄了神之後
[00:06:40.000 --> 00:06:43.000]  在舊約遭遇到亡國
[00:06:43.000 --> 00:06:45.000]  被很多的外族去侵佔
[00:06:45.000 --> 00:06:47.000]  最後現在新約的時代
[00:06:47.000 --> 00:06:51.000]  他都是被羅馬的骨帝國去管理
[00:06:51.000 --> 00:06:53.000]  去管理的時候他們有自己的民族
[00:06:53.000 --> 00:06:56.000]  一些信仰的空間
[00:06:56.000 --> 00:06:58.000]  但是這些民族信仰的空間
[00:06:58.000 --> 00:07:00.000]  即是他們可以保持自己的信仰
[00:07:00.000 --> 00:07:04.000]  這個是他們民族最後的驕傲
[00:07:04.000 --> 00:07:07.000]  但是主耶穌的出現其實有少少打破了
[00:07:07.000 --> 00:07:09.000]  就是他們一些民族的驕傲
[00:07:09.000 --> 00:07:11.000]  即是說現在主耶穌出現
[00:07:11.000 --> 00:07:14.000]  信主耶穌就代表了你是可以親近神
[00:07:14.000 --> 00:07:17.000]  不用再透過守律法
[00:07:17.000 --> 00:07:20.000]  他們的驕傲其實就蕩然無存
[00:07:20.000 --> 00:07:23.000]  最後他都要去保持他的驕傲
[00:07:23.000 --> 00:07:28.000]  最接衝的方法就是去殺害那些傳福音的人
[00:07:28.000 --> 00:07:32.000]  所以在初期教會迫害基督徒最多的並不是羅馬人
[00:07:32.000 --> 00:07:33.000]  其實是猶太人
[00:07:33.000 --> 00:07:35.000]  因為他們要維持民族的驕傲
[00:07:35.000 --> 00:07:39.000]  但是其實我們每個人都會容易去驕傲
[00:07:39.000 --> 00:07:41.000]  其中一個可憐的理由
[00:07:41.000 --> 00:07:45.000]  是因為我們要保護自己的軟弱
[00:07:45.000 --> 00:07:48.000]  我記得那時候剛剛做清兆的時候
[00:07:48.000 --> 00:07:51.000]  其實就是電話的世代就改變
[00:07:51.000 --> 00:07:56.000]  由那些本來是2G的電話
[00:07:56.000 --> 00:07:57.000]  即是「篤篤篤」
[00:07:57.000 --> 00:07:59.000]  即是留一些訊息就很厲害
[00:07:59.000 --> 00:08:00.000]  即是SMS已經超厲害
[00:08:00.000 --> 00:08:01.000]  不知道你明不明白
[00:08:01.000 --> 00:08:04.000]  即是有九個按鈕還要用語音輸入法
[00:08:04.000 --> 00:08:06.000]  九個按鈕就篤了所有中文字
[00:08:06.000 --> 00:08:10.000]  然後就轉型到有些iPhone的年代
[00:08:10.000 --> 00:08:12.000]  即是有些智能電話的年代
[00:08:12.000 --> 00:08:15.000]  那時候的童工跟我說都轉一下iPhone
[00:08:15.000 --> 00:08:18.000]  現在的小朋友都慢慢出iPhone你都出
[00:08:18.000 --> 00:08:21.000]  然後我就說這些是邪惡的東西
[00:08:21.000 --> 00:08:23.000]  因為我不想改變我的習慣
[00:08:23.000 --> 00:08:26.000]  又不想告訴別人我沒錢和不懂玩iPhone
[00:08:26.000 --> 00:08:29.000]  然後我說這些是邪惡的東西
[00:08:29.000 --> 00:08:31.000]  做清兆看聖經就可以了
[00:08:31.000 --> 00:08:33.000]  不用玩iPhone玩Facebook這些
[00:08:33.000 --> 00:08:35.000]  你上到去都沒什麼好說的
[00:08:35.000 --> 00:08:36.000]  Facebook IG
[00:08:36.000 --> 00:08:37.000]  即是沒有IG
[00:08:37.000 --> 00:08:41.000]  Facebook那些手電都沒什麼好說
[00:08:41.000 --> 00:08:42.000]  然後我就回憶一下
[00:08:42.000 --> 00:08:45.000]  又是以前回到一些教會就比較保守
[00:08:45.000 --> 00:08:47.000]  即是曾經聽過一些教導
[00:08:47.000 --> 00:08:51.000]  就說我小時候再小的時候就說
[00:08:51.000 --> 00:08:53.000]  你去看戲很邪惡的
[00:08:53.000 --> 00:08:55.000]  那些戲哪有好東西看
[00:08:55.000 --> 00:08:57.000]  全部不是色情是暴力
[00:08:57.000 --> 00:08:59.000]  一會有Kiss多恐怖
[00:08:59.000 --> 00:09:02.000]  還有唱卡拉OK
[00:09:02.000 --> 00:09:04.000]  你看黑漆漆的一班人
[00:09:04.000 --> 00:09:05.000]  在這上咪唱多邪惡
[00:09:05.000 --> 00:09:06.000]  你當然不知道做什麼
[00:09:06.000 --> 00:09:09.000]  唱一些情歌污染你的思維
[00:09:09.000 --> 00:09:11.000]  讓你再也念不到聖經在裡面
[00:09:11.000 --> 00:09:16.000]  其實這些東西都源於一種恐懼
[00:09:16.000 --> 00:09:18.000]  這種恐懼也都會引來一些驕傲
[00:09:18.000 --> 00:09:22.000]  是很怕自己被淘汰的
[00:09:22.000 --> 00:09:24.000]  因為我們怕自己被淘汰
[00:09:24.000 --> 00:09:25.000]  所以我就驕傲
[00:09:25.000 --> 00:09:28.000]  我就攻擊一切和我們不同的人
[00:09:28.000 --> 00:09:30.000]  其實很多時候我們香港都是
[00:09:30.000 --> 00:09:32.000]  可能你今時今日會發現
[00:09:32.000 --> 00:09:35.000]  我們以前可能為香港而驕傲的東西
[00:09:35.000 --> 00:09:37.000]  好像很多
[00:09:37.000 --> 00:09:38.000]  但現在都不是沒有的
[00:09:38.000 --> 00:09:42.000]  但你想想現在驕傲的東西是很少的
[00:09:42.000 --> 00:09:44.000]  然後你就會想
[00:09:44.000 --> 00:09:46.000]  死人都拿著我們還有的東西
[00:09:46.000 --> 00:09:47.000]  就發大他們的說
[00:09:47.000 --> 00:09:49.000]  那些人還唱衰香港
[00:09:49.000 --> 00:09:50.000]  我就罵衰他們
[00:09:50.000 --> 00:09:55.000]  這樣就應該是最保持我們自己的身份和民族
[00:09:55.000 --> 00:09:57.000]  所以我就經常覺得
[00:09:57.000 --> 00:09:59.000]  究竟神是不是這樣教我們的呢
[00:10:00.000 --> 00:10:03.000]  其實猶太人都很辛苦地守住信仰
[00:10:03.000 --> 00:10:06.000]  他甚至為了守住這份驕傲
[00:10:06.000 --> 00:10:08.000]  主耶穌都不信了
[00:10:08.000 --> 00:10:10.000]  其實是一件可惜的事
[00:10:10.000 --> 00:10:12.000]  驕傲令到我們人生裡面
[00:10:12.000 --> 00:10:14.000]  錯失了很多的東西
[00:10:14.000 --> 00:10:17.000]  我都發現有時驕傲要學習的時候
[00:10:17.000 --> 00:10:19.000]  有一個先決條件
[00:10:19.000 --> 00:10:24.000]  就是不怕自己被淘汰或者重新來過
[00:10:24.000 --> 00:10:27.000]  我記得自己那部電腦
[00:10:27.000 --> 00:10:28.000]  我都很憎恨它
[00:10:28.000 --> 00:10:29.000]  為什麼呢
[00:10:29.000 --> 00:10:31.000]  它無端端自己會update
[00:10:31.000 --> 00:10:33.000]  update又update很久
[00:10:33.000 --> 00:10:35.000]  update完之後就更加慢
[00:10:35.000 --> 00:10:39.000]  然後慢到差不多的時候它就壞機
[00:10:39.000 --> 00:10:41.000]  最後就問人怎麼整
[00:10:41.000 --> 00:10:44.000]  它就說要不你就把東西全剷走再裝過
[00:10:44.000 --> 00:10:46.000]  你說這個電腦多恐怖
[00:10:46.000 --> 00:10:49.000]  但是最恐怖的一句話是什麼呢
[00:10:49.000 --> 00:10:51.000]  就是說它剷走東西再裝過
[00:10:51.000 --> 00:10:53.000]  這一下才恐怖
[00:10:53.000 --> 00:10:54.000]  但是信耶穌的人
[00:10:54.000 --> 00:10:59.000]  其實我們的驕傲不是建立於我們的城市有多繁華
[00:10:59.000 --> 00:11:02.000]  不是我們的民族有多興盛
[00:11:02.000 --> 00:11:06.000]  而是真的建立在神那裡
[00:11:06.000 --> 00:11:08.000]  如果神要我們重新來過
[00:11:08.000 --> 00:11:10.000]  就重新來過
[00:11:10.000 --> 00:11:12.000]  我很欣賞有些弟兄姊妹
[00:11:12.000 --> 00:11:15.000]  其實他們都在疫情期間很多東西重新學過
[00:11:15.000 --> 00:11:17.000]  例如我都教過組長訓練
[00:11:17.000 --> 00:11:19.000]  其實有些弟兄姊妹
[00:11:19.000 --> 00:11:22.000]  不是很會用zoom或者網上的軟件
[00:11:22.000 --> 00:11:24.000]  但是又要來上課的
[00:11:24.000 --> 00:11:25.000]  我聽到很多
[00:11:25.000 --> 00:11:28.000]  因為他們那時候還未懂得教靜音
[00:11:28.000 --> 00:11:30.000]  我聽到很多他們問子女
[00:11:30.000 --> 00:11:34.000]  怎麼去開 怎麼去按 怎麼去share
[00:11:34.000 --> 00:11:36.000]  大家去年都問過了
[00:11:36.000 --> 00:11:37.000]  怎麼去開
[00:11:37.000 --> 00:11:40.000]  其實是幾十人都聽到他這樣問的
[00:11:40.000 --> 00:11:42.000]  子女又是很有耐性
[00:11:42.000 --> 00:11:44.000]  又有少少不耐煩地去教媽媽
[00:11:44.000 --> 00:11:47.000]  這樣就可以了
[00:11:47.000 --> 00:11:49.000]  其實我很欣賞這些弟兄姊妹
[00:11:49.000 --> 00:11:51.000]  因為不懂就問
[00:11:51.000 --> 00:11:54.000]  就算子女好像很厭煩
[00:11:54.000 --> 00:11:56.000]  我想都不是
[00:11:56.000 --> 00:11:59.000]  但是他都很努力去問 去學
[00:11:59.000 --> 00:12:01.000]  還有很多人
[00:12:01.000 --> 00:12:03.000]  有些弟兄姊妹
[00:12:03.000 --> 00:12:05.000]  其實很多人都會失業
[00:12:05.000 --> 00:12:07.000]  他都會沒什麼信心
[00:12:07.000 --> 00:12:09.000]  有時問一些弟兄姊妹
[00:12:09.000 --> 00:12:10.000]  他又會死撐的
[00:12:10.000 --> 00:12:11.000]  他說我沒事
[00:12:11.000 --> 00:12:13.000]  我很行的 我很信神
[00:12:13.000 --> 00:12:14.000]  但是有些弟兄姊妹
[00:12:14.000 --> 00:12:16.000]  他願意放下一點
[00:12:16.000 --> 00:12:18.000]  他說其實我都是擔心的
[00:12:18.000 --> 00:12:20.000]  但是我求主保守我
[00:12:20.000 --> 00:12:22.000]  就算失業我都在主的裏邊
[00:12:22.000 --> 00:12:24.000]  其實我很欣賞他
[00:12:24.000 --> 00:12:27.000]  因為欣賞他保持自己在主的裏邊
[00:12:27.000 --> 00:12:31.000]  有什麼是不可以從頭學過的呢
[00:12:31.000 --> 00:12:32.000]  所以有很多弟兄姊妹
[00:12:32.000 --> 00:12:33.000]  他失業之下
[00:12:33.000 --> 00:12:34.000]  他就送外賣
[00:12:34.000 --> 00:12:35.000]  不要緊的
[00:12:35.000 --> 00:12:36.000]  繼續親近神
[00:12:36.000 --> 00:12:37.000]  送外賣就送外賣
[00:12:37.000 --> 00:12:39.000]  做一個最見證到神的
[00:12:39.000 --> 00:12:41.000]  送外賣的foodpanda
[00:12:41.000 --> 00:12:44.000]  有些人就轉行
[00:12:44.000 --> 00:12:47.000]  有些人他繼續去努力去侍奉
[00:12:47.000 --> 00:12:49.000]  其實亦都見到很多弟兄姊妹
[00:12:49.000 --> 00:12:51.000]  可能他年紀又大
[00:12:51.000 --> 00:12:53.000]  但是他剛剛才信耶穌
[00:12:53.000 --> 00:12:54.000]  又沒有多久之前
[00:12:54.000 --> 00:12:56.000]  就被傳道人
[00:12:56.000 --> 00:12:57.000]  好像我們這些人
[00:12:57.000 --> 00:12:58.000]  就叫他做組長
[00:12:58.000 --> 00:13:00.000]  真的很害怕的
[00:13:00.000 --> 00:13:02.000]  你知不知道什麼叫做組長
[00:13:02.000 --> 00:13:03.000]  一組有十幾二十人
[00:13:03.000 --> 00:13:05.000]  個個樣子都有點不同
[00:13:05.000 --> 00:13:07.000]  說話又好像有點無厘頭
[00:13:07.000 --> 00:13:08.000]  不知道怎樣回答
[00:13:08.000 --> 00:13:12.000]  但是最慘自己又不是很熟悉聖經
[00:13:12.000 --> 00:13:13.000]  又說要帶茶經
[00:13:13.000 --> 00:13:14.000]  你說害不害怕
[00:13:14.000 --> 00:13:15.000]  真的很害怕
[00:13:15.000 --> 00:13:17.000]  但是看到他們是害怕的
[00:13:17.000 --> 00:13:20.000]  反而他們不是用一個驕傲的態度
[00:13:20.000 --> 00:13:21.000]  反而他們會問
[00:13:21.000 --> 00:13:22.000]  他們會試
[00:13:22.000 --> 00:13:25.000]  他們在主裡面說不怕去壞的
[00:13:25.000 --> 00:13:27.000]  他們是從頭學起
[00:13:27.000 --> 00:13:29.000]  不怕這部機要reset要裝過
[00:13:29.000 --> 00:13:30.000]  所以我們都會想
[00:13:30.000 --> 00:13:33.000]  其實我們為什麼要學得謙卑呢
[00:13:33.000 --> 00:13:36.000]  就是因為我們很多時候
[00:13:36.000 --> 00:13:37.000]  環境的轉變
[00:13:37.000 --> 00:13:39.000]  神就要我們重新來過
[00:13:39.000 --> 00:13:41.000]  重新來過的好處
[00:13:41.000 --> 00:13:43.000]  亦都是謙卑的好處
[00:13:43.000 --> 00:13:46.000]  就是讓我們的信心可以更加提升
[00:13:46.000 --> 00:13:48.000]  很多時候有些弟兄姊妹都問我
[00:13:48.000 --> 00:13:50.000]  為什麼神要讓他們遭遇一些困難
[00:13:50.000 --> 00:13:53.000]  讓他們的驕傲全部沒有了
[00:13:53.000 --> 00:13:54.000]  跟著我說
[00:13:54.000 --> 00:13:55.000]  你以前上BB班
[00:13:55.000 --> 00:13:56.000]  你求親神
[00:13:56.000 --> 00:13:57.000]  神都答你
[00:13:57.000 --> 00:13:59.000]  你就信心提升
[00:13:59.000 --> 00:14:02.000]  但是要再提升就不是回答你的禱告
[00:14:02.000 --> 00:14:04.000]  再提升就是不回答你的禱告
[00:14:04.000 --> 00:14:07.000]  就是考驗你的信心你才能提升
[00:14:07.000 --> 00:14:08.000]  所以我說今天
[00:14:08.000 --> 00:14:09.000]  神就是以你為驕傲
[00:14:09.000 --> 00:14:12.000]  祂想給你一個高程度的課程
[00:14:12.000 --> 00:14:13.000]  提升你的信心
[00:14:13.000 --> 00:14:16.000]  所以你今天就要重新來過
[00:14:16.000 --> 00:14:17.000]  他重新來過其實很慘
[00:14:17.000 --> 00:14:18.000]  我聽了很多說話
[00:14:18.000 --> 00:14:19.000]  希望能夠安慰他
[00:14:19.000 --> 00:14:21.000]  但是他聽完之後
[00:14:21.000 --> 00:14:22.000]  他又真的覺得有道理
[00:14:22.000 --> 00:14:24.000]  因為在神的裏面
[00:14:24.000 --> 00:14:26.000]  不要死撐
[00:14:26.000 --> 00:14:27.000]  不要以什麼
[00:14:27.000 --> 00:14:29.000]  一些外來的東西為自己的驕傲
[00:14:29.000 --> 00:14:32.000]  是以神為你的驕傲
[00:14:32.000 --> 00:14:35.000]  其他東西我們可以從頭來過
[00:14:35.000 --> 00:14:37.000]  猶太人就是不能夠這樣做
[00:14:37.000 --> 00:14:39.000]  所以他聯群結黨
[00:14:39.000 --> 00:14:41.000]  要迫害基督徒
[00:14:41.000 --> 00:14:44.000]  特別他們這次也是要打死這位屍體犯
[00:14:44.000 --> 00:14:48.000]  為什麼他們的心會有這麼強大的反抗
[00:14:48.000 --> 00:14:49.000]  第一件事我們要處理
[00:14:49.000 --> 00:14:51.000]  就是我們聽到一些
[00:14:51.000 --> 00:14:53.000]  我們不合心意聽說話的時候
[00:14:53.000 --> 00:14:55.000]  其實是那個反應和情緒
[00:14:55.000 --> 00:14:57.000]  我們讀一讀第53和54節
[00:14:57.000 --> 00:14:58.000]  預備起
[00:14:58.000 --> 00:15:02.000]  你們領受了由天使傳達的律法
[00:15:02.000 --> 00:15:04.000]  他不遵守
[00:15:04.000 --> 00:15:06.000]  眾人聽了這些話
[00:15:06.000 --> 00:15:08.000]  心中非常惱怒
[00:15:08.000 --> 00:15:11.000]  就向著屍體犯咬牙切齒
[00:15:11.000 --> 00:15:14.000]  他在這裏聽到他們說
[00:15:14.000 --> 00:15:16.000]  屍體犯罵他們
[00:15:16.000 --> 00:15:18.000]  你們領受了天使傳達的律法
[00:15:18.000 --> 00:15:20.000]  但是自己不遵守
[00:15:20.000 --> 00:15:21.000]  罵得挺厲害的
[00:15:21.000 --> 00:15:22.000]  不過你未必夠膽罵
[00:15:22.000 --> 00:15:23.000]  因為你被人圍住
[00:15:23.000 --> 00:15:24.000]  快要打死你
[00:15:24.000 --> 00:15:26.000]  但是他臨死前也罵了他
[00:15:26.000 --> 00:15:28.000]  眾人聽了這件話就更加惱怒
[00:15:28.000 --> 00:15:29.000]  心中很惱怒
[00:15:29.000 --> 00:15:31.000]  就向著屍體犯咬牙切齒
[00:15:31.000 --> 00:15:33.000]  就好像動物的本能一樣
[00:15:33.000 --> 00:15:35.000]  咬牙切齒想吃掉他
[00:15:35.000 --> 00:15:37.000]  很多時候聽到一些不合心意的話
[00:15:37.000 --> 00:15:39.000]  就真的要控制一下情緒
[00:15:39.000 --> 00:15:42.000]  想一想神的真理是什麼
[00:15:42.000 --> 00:15:44.000]  會不會自己真的沒有遵守
[00:15:44.000 --> 00:15:46.000]  很多時候都會抗拒
[00:15:46.000 --> 00:15:48.000]  所以亞國書經常提醒我們
[00:15:48.000 --> 00:15:50.000]  快快的聽 慢慢的動腦
[00:15:50.000 --> 00:15:52.000]  就是你快快的聽完
[00:15:52.000 --> 00:15:54.000]  整人家說什麼
[00:15:54.000 --> 00:15:55.000]  就算生氣了
[00:15:55.000 --> 00:15:56.000]  你還是要慢慢來
[00:15:56.000 --> 00:15:58.000]  因為對方說的話
[00:15:58.000 --> 00:16:00.000]  是可能很有用的
[00:16:00.000 --> 00:16:01.000]  對我們的提醒
